@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC

@DATA
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0,0.0081,0,0.6766,0.0054,0,0.003,0.6929
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0.0295,0.0667,0.1442,1.5076,0.6609,0.2523,0.0562,0.719
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0.0001,0.1586,0.0138,1.3052,0.5536,0.0239,0.599,0.5096
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,0.0474,0.2337,0.0927,0.713,0.2906,0.1246,0.5772,0.3943
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,0.0433,0.23,0.0873,0.7314,0.2873,0.1188,0.5696,0.3965
SAT-Race-2010-CNF/hardware-verification/manolios/c8n_i.cnf,1,0.0132,0.1417,0.0684,1.7034,1.3257,0.1023,0.5703,0.5422
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.4934,0.2133,0.4447,3.0354,4.1888,0.4999,0.2286,0.6978
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1279127780-17.UNSAT.shuffled.cnf,1,0.0011,0.0469,0.0018,0.8454,0.0796,0.0023,0.6399,0.1819
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0,0.0065,0,0.675,0.004,0,0.002,0.6917
SAT_RACE2008/grieu-vmpc-27.cnf,1,0,0.0075,0,0.676,0.0048,0,0.0026,0.6922
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S260616787-042.cnf,1,0.044,0.2344,0.0827,0.6131,0.2609,0.1104,0.594,0.3702
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,0,0.035,0,0.6266,0.0007,0,0.0015,0.5268
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.0001,0.1112,0.0102,0.8087,3.9022,0.0069,0.0405,0.9895
SAT_RACE2006/SAT-Race-Benchmarks/maris-s03-gripper11.cnf,1,0.0068,0.1185,0.0632,0.9092,0.6808,0.0998,0.253,0.7714
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.361,0.0232,0.4003,2.402,1.3545,0.4675,0.4894,0.5121
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0.0037,0.1378,0.0366,1.9396,1.1991,0.0492,0.4886,0.5879
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1142219800-20.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,1.0198,0.0328,0.0001,0.7192,0.0582
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,0.06,0.1535,0.1037,1.336,2.8218,0.1379,2.4398,0.0829
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.0076,0.1664,0.0616,1.7376,0.8486,0.0831,0.4894,0.5705
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,0.047,0.2305,0.089,0.7016,0.2841,0.1223,0.5645,0.4019
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0,0.0443,0.0784,0.9628,7.9283,0.0769,0.3126,0.8767
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,0.0451,0.2337,0.0913,0.7213,0.2912,0.1211,0.5866,0.3889
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S1312035429-13.cnf,1,0.0471,0.2338,0.0924,0.7074,0.2881,0.1233,0.5757,0.3937
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0.084,0.1444,0.0962,1.603,0.3092,0.1008,1.76,0.0311
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,0.0166,0.0955,0.0568,1.3988,2.1683,0.0856,0.325,0.6301
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S455021619-18.SAT.shuffled.cnf,1,0.0011,0.0469,0.0018,0.8518,0.0862,0.0025,0.686,0.1766
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S1741784682-076.cnf,1,0.047,0.2329,0.0924,0.7401,0.2955,0.1243,0.5796,0.3926
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.493,0.013,0.4527,1.0605,0.2994,0.5,0.8203,0.37
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.0233,0.1845,0.1065,1.6144,0.7414,0.1687,0.706,0.379
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.1109,0.3005,0.1109,0.5818,0.0177,0.1109,0.0737,0.2572
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0.0041,0.1767,0.0163,1.3819,0.5059,0.0272,0.5605,0.5672
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,0.0001,0.0607,0.0038,1.0475,0.3977,0.0078,0.1033,0.6196
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,0.0415,0.2319,0.0879,0.647,0.2859,0.1233,0.57,0.396
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp.cnf,1,0.0042,0.0641,0.0631,1.5651,1.747,0.0654,0.5227,0.6048
SAT_RACE2008/simon-s03-w08-15.cnf,1,0.0063,0.1764,0.031,1.6091,0.9872,0.0423,0.4984,0.5608
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1971221253-16.cnf,1,0.0015,0.05,0.0028,0.832,0.1006,0.0035,0.6741,0.1733
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,0.0137,0.0351,0.0139,0.8832,0,0.0141,0.0003,0.9236
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.0334,0.0187,0.1192,0.3488,3.9475,0.1747,0.1606,0.8881
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.0266,0.216,0.0552,1.2663,1.1751,0.0635,0.7759,0.2418
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,0.0149,0.2017,0.0612,1.6778,0.8363,0.0819,0.5749,0.4248
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,0,0.0112,0.0001,1.0025,0.0425,0.0001,0.7295,0.068
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1,0.4765,0.173,0.4488,2.5972,1.3169,0.499,0.2049,0.7349
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf,1,0.043,0.2324,0.0843,0.6369,0.2638,0.1152,0.5696,0.3918
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S565127616-04.cnf,1,0.047,0.2341,0.0921,0.6999,0.2862,0.1252,0.5822,0.393
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9838,0.0448,0.0001,0.7368,0.0605
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0.0106,0.0581,0.0359,0.656,1.8993,0.0577,0.103,0.9602
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,0.023,0.1299,0.0782,1.7837,1.593,0.1204,0.4297,0.5827
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S121765931-081.cnf,1,0.0478,0.2313,0.0872,0.7073,0.2723,0.1133,0.5785,0.3912
SAT_RACE2008/velev-vliw-uns-2.0-uq5.cnf,1,0.0013,0.0503,0.0977,1.0254,5.7703,0.1203,0.3423,0.8472
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S349436298-004.cnf,1,0.0431,0.2317,0.0888,0.6925,0.2825,0.121,0.6017,0.3849
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,0.0066,0.1487,0.0361,1.8379,1.3093,0.0448,0.5432,0.5452
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1358416858-13.cnf,1,0.0001,0.0118,0.0001,1.0035,0.0415,0.0001,0.7434,0.0674
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes8.cnf,1,0,0.0149,0,0.2488,0.1283,0,0.0167,0.8053
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,0.0015,0.05,0.0027,0.8356,0.1003,0.0034,0.6929,0.1654
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.0078,0.1596,0.0507,1.7269,0.8418,0.0885,0.5211,0.5461
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S486002104-037.cnf,1,0.0484,0.2304,0.0936,0.7367,0.2925,0.1259,0.5681,0.405
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,0,0.0112,0.0001,1.0115,0.0423,0.0001,0.6685,0.0651
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-200-100.cnf,1,0.2295,0.4167,0.2295,0,0,0.2295,0.0001,0.5832
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,0.0275,0.1692,0.089,1.3808,2.0353,0.1309,2.13,0.0911
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1163324878-032.cnf,1,0.0011,0.0469,0.0019,0.8275,0.0957,0.0026,0.7869,0.1672
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,0.0508,0.2308,0.0985,0.7484,0.3128,0.1343,0.5877,0.4064
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_3_6_fbc.cnf,1,0.0002,0.0769,0.0482,1.2046,0.9373,0.0903,0.3084,0.7899
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,0.0224,0.172,0.0308,1.0397,0.5097,0.0411,1.8548,0.0776
SAT_Competition2007/crafted/spence/medium/s77-100.cnf,1,0.3114,0.4695,0.3091,0,0.1578,0.3196,1.3245,0.0507
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.0039,0.1804,0.0165,1.3852,0.4687,0.0278,0.5448,0.572
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.0293,0.241,0.0486,1.1951,0.2991,0.0561,0.8037,0.2379
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,0.0164,0.1236,0.0721,1.8652,1.7985,0.1191,0.4497,0.6164
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1357790788-074.cnf,1,0.001,0.0469,0.0017,0.8499,0.0871,0.0021,0.7742,0.1555
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0070.sat05-1334.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,0.06,0.1535,0.1037,1.336,2.8218,0.1379,2.4398,0.0829
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.0037,0.0556,0.0595,1.5396,1.9303,0.0597,0.4934,0.6126
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,1,0.042,0.0989,0.0432,1.0377,0,0.0445,0.0026,0.8375
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,0,0.026,0,0.5992,0.0004,0,0.0008,0.5024
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,0.0612,0.0977,0.0791,1.1785,3.2938,0.1089,0.2387,0.6521
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00250.sat05-1330.reshuffled-07.cnf,1,0.378,0.0249,0.4111,2.7546,1.0163,0.471,0.4889,0.5197
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp_ci_ce.cnf,1,0.0234,0.1856,0.1063,1.6213,0.6741,0.1382,0.6891,0.3829
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,0.0158,0.1475,0.072,1.8346,1.1242,0.1143,0.5136,0.5466
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-gigamax.used-as.sat04-984.sat05-4194.reshuffled-07.cnf,1,0,0.0314,0.0033,1.1909,0.8771,0.0009,0.2024,0.7167
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,0.0239,0.1667,0.0474,1.7357,0.4596,0.0484,2.3058,0.0355
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1,0.0028,0.0051,0.027,0.0895,0.2668,0.0409,0.0496,0.9762
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1546885609-031.cnf,1,0.0447,0.2335,0.0914,0.652,0.2742,0.1228,0.556,0.405
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n600-d0.02-s1676244754.sat05-535.reshuffled-07.cnf,1,0.0001,0.0621,0.0039,1.0484,0.3686,0.0078,0.1023,0.6219
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_8_cmp.cnf,1,0.0048,0.1111,0.0361,1.2275,0.9411,0.0563,0.3353,0.7554
SAT_Competition2011/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.0001,0.0384,0.0144,0.9573,0.6398,0.0249,0.2756,0.8496
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1559668863-058.cnf,1,0,0.0112,0.0001,1.0105,0.0368,0.0001,0.8574,0.0651
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1753083943-04.cnf,1,0.0481,0.2339,0.0934,0.71,0.2893,0.1251,0.5779,0.3959
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,0.0094,0.1345,0.0519,1.9689,1.0924,0.0799,0.4872,0.5557
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,0.0011,0.0469,0.0019,0.8036,0.0878,0.0024,0.5431,0.2004
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S849793820-03.cnf,1,0.0001,0.0118,0.0001,1.0038,0.042,0.0001,0.7428,0.0668
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,0.389,0.1507,0.4253,1.7678,0.3301,0.4509,0,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,0.024,0.1309,0.075,1.8008,1.3764,0.1158,0.4064,0.5912
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0,0.006,0,0.6745,0.0034,0,0.0017,0.6918
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.1182,0.106,0.1614,0.8769,1.0582,0.1622,0.5163,0.6282
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7idw_s.cnf,1,0.0285,0.1378,0.0801,1.7512,1.4442,0.1156,0.4355,0.5708
SAT_RACE2008/een-pico-prop05-75.cnf,1,0.0191,0.2095,0.0631,1.8581,1.1704,0.0779,0.5973,0.4993
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.0288,0.1626,0.0529,1.2654,1.7705,0.0603,0.3482,0.5975
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,0.015,0.115,0.0621,1.4132,1.4436,0.1139,0.3375,0.6094
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,0.0466,0.2318,0.0906,0.6633,0.2931,0.12,0.5877,0.3969
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,0.2043,0.1421,0.2043,0,0,0.2043,0,0.8576
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.0194,0.2724,0.0424,1.3832,0.3099,0.0556,0.4421,0.4842
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,1,0.0019,0.0624,0.022,1.1572,0.5013,0.0322,0.2958,0.7991
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0,0.0126,0,0.8872,0.1973,0,0.0202,0.8797
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,0.0453,0.2311,0.0947,0.6877,0.2893,0.1246,0.6024,0.3999
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,0.0496,0.2306,0.094,0.7405,0.2951,0.1217,0.5906,0.3946
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,0.0129,0.1541,0.0528,1.7363,1.6521,0.0822,0.436,0.43
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0.0234,0.1935,0.0609,1.477,2.5054,0.1004,0.7134,0.3207
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,0,0.0095,0,0,0.2479,0,0.1077,0.6932
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0.0254,0.2211,0.0526,1.2985,1.0207,0.0589,0.7731,0.2488
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,0.0018,0.1745,0.0531,1.4762,1.7648,0.0791,0.5214,0.6264
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.0136,0.1503,0.0148,1.0132,0.1983,0.0161,0.1916,0.7081
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.0231,0.1447,0.1548,0.7384,4.4791,0.315,0.3055,0.8146
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1449408666-02-SAT.cnf,1,0.0647,0.2662,0.125,0.96,0.3175,0.1732,0.6058,0.4025
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.0595,0.0427,0.0595,0,0,0.0595,0.0001,0.9352
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.0308,0.077,0.3181,1.7767,1.1569,0.4982,0.2059,0.7721
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,0.0432,0.2324,0.0924,0.6365,0.2876,0.1206,0.5984,0.3953
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,0.0001,0.0118,0.0001,1.0027,0.04,0.0001,0.7193,0.067
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,0.233,0.181,0.233,0,0,0.233,0,0.8288
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,0.0474,0.2336,0.0926,0.7173,0.2917,0.1244,0.5776,0.3939
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,0.0229,0.1786,0.0307,1.1494,1.402,0.0439,0.9083,0.2064
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,0.0016,0.1781,0.0145,1.3378,0.4041,0.0245,0.5522,0.5362
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,0,0.0113,0,0.2102,0.1853,0,0.02,0.8361
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0,0.0063,0,0.6748,0.0038,0,0.0019,0.6917
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,0.2295,0.4167,0.2295,0,0,0.2295,0.0001,0.5832
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.2295,0.4167,0.2295,1.1186,0,0.2295,0.0001,0.5832
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.0262,0.0369,0.0834,1.3824,0.6595,0.0398,0.1143,0.8691
SAT_Competition2009/CRAFTED/ramseycube/Q32inK11.cnf,1,0,0.0004,0.0535,0,0,0.0888,1.0293,0.2481
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S2018484485-019.cnf,1,0.0463,0.2343,0.0913,0.7069,0.289,0.1227,0.5838,0.3891
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,0.0015,0.05,0.0028,0.8252,0.1009,0.0035,0.684,0.1704
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.0294,0.2423,0.0529,1.1691,0.2659,0.0575,0.7912,0.2289
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,0.053,0.0173,0.1787,1.9526,2.0427,0.2725,1.3239,0.1355
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,0.0011,0.1718,0.0143,1.3352,0.4525,0.0244,0.5707,0.5276
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,0.0487,0.2314,0.0932,0.6883,0.2907,0.1236,0.5624,0.408
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2139292994-055.cnf,1,0.001,0.0469,0.0018,0.8374,0.0884,0.0024,0.782,0.1594
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.4909,0.2162,0.4474,2.9077,4.1778,0.4999,0.2343,0.7002
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9936,0.0354,0.0001,0.7305,0.0687
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,0.0494,0.2315,0.0904,0.6711,0.2655,0.1226,0.566,0.4106
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S202413125-05.cnf,1,0.0467,0.2336,0.0923,0.7205,0.2927,0.1237,0.583,0.3901
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,0.0227,0.1745,0.0312,1.0575,0.5861,0.0398,1.5934,0.0984
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,0.0035,0.2058,0.0415,1.4736,0.5255,0.0676,0.5477,0.4127
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf,1,0.0025,0.0538,0.1093,1.0556,5.1526,0.1398,0.3685,0.8281
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.4933,0.2117,0.4428,3.0201,4.2179,0.4999,0.2362,0.6987
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2681,0.2005,0.2682,0.9947,0.0207,0.2687,0,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S51205200-028.cnf,1,0,0.0112,0.0001,1.0163,0.0362,0.0001,0.6931,0.06
