@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,4004,4004,3993,3882.4286,3871,3815,3791,3791,0.0284,0.0377,25.552,26.9098,0.0125,0.0196,0.0202,28.8035,27.8787,0.6074,31.4883,4.0062,0.3401,0.0076,0.0028,0.0103,0.0147,33.6511,0.0063,0.0063,0.0062,2130,2116,0.003,5,0.0014,3.316,0.3249,500,485,117,107,0.0921,107.457,4,25.552,0.7513,107,107.296,117,33.6511,2.7259,1,0.6812,98,0.4948,0.7235,0.4735,0,0.5488,0.3889,0.5441,0.9277,1,0.0005,0.3851
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,4102,4102,3986,3953.1429,3977,3901,3798,3798,0.0289,0,21.7081,22.9985,0.015,0,0.0219,23.9794,23.6382,0.5602,25.6545,4,0.3672,0.0071,0.0035,0.0102,0.0159,26.5071,0.0077,0.0077,0.0076,1704,1698,0.0035,4,0.0018,3.2212,0.3271,400,393,96,87,0.0624,86.5962,4,21.7081,0.668,87,86.5149,95,26.5071,2.6695,1,0.7264,78,0.4882,0.6866,0.4605,0,0.5545,0.3802,0.4824,0.9507,1,0,0.3617
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,11,15,8,6.6979,6,5,2,3,0.0007,0.6931,48.3333,58.5,0.0003,0.091,0.4412,76.2779,74.4286,0.2681,91.25,5.4937,0.1348,0.0002,0,0.0002,0.0003,110.5,0.0001,0.0001,0.0001,105000,104378,0.0001,6,0,3.3626,0.2347,25000,24426,5393,5331,0.3022,5345,5,31.875,0.7033,5305.5,5305.5,5296,150.5,2.7112,1,0.6486,5296,0.4958,0.7077,0.4947,0,0.575,0.3973,0.8483,0.7373,1,0,0.3915
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,19,31,14,12.1905,11,8,5,7,0.0013,0.5883,49.7143,55.0741,0.0004,0.0847,0.4382,63.4351,61.9091,0.2874,70.2143,5.2751,0.1028,0.0003,0,0.0004,0.0006,81.75,0.0002,0.0002,0.0002,63000,62606,0.0001,6,0,3.3745,0.2316,15000,14637,3246,3223,0.1841,3211.91,5,41.125,0.7131,3193.5,2789.88,3223,92,2.7195,1,0.6603,3168,0.4957,0.7092,0.4911,0,0.5676,0.3942,0.8804,0.9206,1,0,0.3884
SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,4519,4519,4409,4374,4337,4335,4270,4270,0.0111,0,30.8016,30.9739,0.0111,0,0.0194,31.2559,31.3073,0.7583,31.3259,2,1.7124,0.0071,0.0111,0.0778,0.0863,31.871,0.0778,0.0778,0.0778,8010,8010,0.0051,2,0.0693,2.0732,0.6654,90,90,19,15,0.0117,15.3009,2,30.8016,1.0025,15,15.3677,19,31.871,3.8334,0.1945,0.4294,12,0.3136,0.1288,0.0657,0.1429,0.0997,0.068,0.0002,1.919,0.1011,0.0035,0.0696
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf,1,8,10,6,4.7473,5,3,1,2,0.0005,0.2449,52.6,64.1429,0.0002,0.042,0.4456,87.5315,81.1429,0.2675,105.75,5.9333,0.1902,0.0001,0,0.0002,0.0003,138.3333,0.0001,0.0001,0.0001,147000,145973,0,6,0,3.3599,0.231,35000,34135,7481,7455.5,0.3593,7457.5,5,33.25,0.7095,7463,7463,7416,184.5,2.7154,1,0.6589,7417,0.4952,0.7029,0.4924,0,0.5651,0.3926,0.9251,0.8428,1,0,0.3843
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,3860,3860,3742,3697.5714,3689,3682,3530,3530,0.0172,0,32.4847,32.7768,0.0088,0,0.0244,35.5407,34.0631,0.5045,39.8975,4,0.2791,0.0054,0.0037,0.0058,0.0084,40.8236,0.0044,0.0044,0.0044,2982,2959,0.0022,4,0.0017,3.2958,0.2987,700,684,161,150,0.0884,150.007,4,32.4847,0.6932,150,150.256,162,40.8236,2.6888,0.913,0.674,139,0.5057,0.6742,0.4944,0,0.5718,0.3939,0.343,0.8852,0.7333,0.0003,0.3984
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,4129,4129,4008,3928.7143,3888,3863,3833,3833,0.0318,0.0321,22.109,22.8545,0.0151,0.0178,0.0245,24.2231,23.2415,0.578,25.9661,4.0051,0.3816,0.0088,0.0035,0.0102,0.0165,27.9121,0.0077,0.0077,0.0077,1704,1696,0.0037,5,0.0018,3.1909,0.3324,400,392,96,88,0.0783,87.4864,4,22.109,0.6852,88,87.7048,96,27.9121,2.6596,1,0.7125,79,0.5033,0.7152,0.487,0,0.5871,0.3975,0.5654,0.9543,1,0,0.3928
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,40,65,36,31.6574,29,27,20,24,0.018,0,54.4211,58.6,0.0137,0,0.253,62.4318,61.5652,0.6064,65.6,3,0.3046,0.0013,0.01,0.004,0.0057,73.6818,0.004,0.004,0.004,25000,25000,0.0007,3,0.0028,2.9952,0.4713,1250,1250,260,240,0.1069,240.424,3,44.8919,0.8258,239,238.837,257,80.9583,3.6725,0.6107,0.6359,222,0.3724,0.3245,0.1838,0.2,0.2369,0.1625,0.0144,1.0053,0.3608,0.0003,0.1435
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,4308,4308,4244,4115,4111,4009,3927,3927,0.0453,0,34.323,35.0293,0.0426,0,0.0292,35.9704,35.1796,0.668,37.7043,3,0.9333,0.0097,0.0386,0.0286,0.0357,38.8148,0.0286,0.0286,0.0286,3727,3727,0.0053,3,0.0223,2.8824,0.5325,175,175,41,34,0.0424,34.5714,3,34.323,0.8411,35,34.818,41,38.8148,3.6792,0.468,0.6972,29,0.3781,0.3089,0.1865,0.2,0.2347,0.1594,0.0067,1.4354,0.2566,0.0021,0.1461
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,4354,4354,4275,4153.2857,4113,4068,4062,4062,0.0466,0.0403,30.386,31.0787,0.0439,0.0273,0.0255,32.0067,31.342,0.6951,33.3485,2.9933,1.0028,0.0097,0.0404,0.0333,0.0413,34.1867,0.0333,0.0333,0.0333,3195,3195,0.0067,3,0.025,2.9585,0.5428,150,150,35,30,0.0403,29.8245,2,30.386,0.8308,30,29.9309,35,34.1867,3.5158,0.539,0.691,25,0.3758,0.3421,0.1997,0.2,0.2609,0.1673,0.0085,1.4799,0.3091,0.0028,0.1334
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1,4421,4421,4421,4202,4312,4081,3994,3994,0.0117,0,45.5655,45.5776,0.0117,0,0.0409,46.5002,47.1244,0.7465,47.7333,2,1.3997,0.0038,0.0117,0.0467,0.0521,47.7333,0.0467,0.0467,0.0467,12750,12750,0.0029,2,0.0416,2.0828,0.6394,150,150,30,25,0.0205,24.8278,2,45.5655,1.0068,25,24.8926,30,47.7333,4.1445,0.1878,0.3825,20,0.3141,0.1324,0.0615,0.1429,0.0963,0.0661,0.0003,1.6883,0.0972,0.0018,0.0604
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1,4536,4536,4438,4426.2,4404,4388,4365,4365,0.0111,0,25.3018,25.6994,0.0111,0,0.0135,25.8843,25.9065,0.7556,25.9743,2,1.796,0.0091,0.0111,0.1,0.1069,26.5392,0.1,0.1,0.1,6230,6230,0.0063,2,0.0925,1.9864,0.6804,70,70,15,12,0.0156,11.9996,2,25.3018,1.0018,12,12.1239,15,26.5392,3.7037,0.1887,0.3527,9,0.3111,0.1149,0.0628,0.1429,0.0982,0.0628,0.0001,2.053,0.0991,0.0032,0.0592
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,4168,4168,4168,4168,4168,4168,4168,4168,0.0358,0,27.1056,27.1056,0.0173,0,0,27.1056,27.1056,0.6184,27.1056,4,0.4185,0.0108,0.0067,0.0146,0.0189,27.1056,0.0089,0.0089,0.0088,1491,1482,0.0044,4,0.0034,3.3614,0.3428,350,342,84,76,0,76.1465,4,27.1056,0.7484,76,76.3198,85,27.1056,2.7446,1,0.6459,68,0.4955,0.7176,0.496,0,0.602,0.4064,0.4601,0.9855,1,0,0.4071
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1,4039,4039,4029,3882.7143,3837,3804,3767,3767,0.0259,0,25.9961,27.6028,0.0121,0,0.0257,28.6299,28.0448,0.6122,30.8925,4,0.3455,0.009,0.0047,0.0081,0.0132,31.7083,0.0062,0.0062,0.0061,2130,2121,0.0029,4,0.0024,3.347,0.3215,500,491,119,110,0.0642,109.815,4,25.9961,0.6925,110,109.693,120,31.7083,2.6857,1,0.624,100,0.5032,0.7349,0.4752,0,0.5853,0.4117,0.3202,0.9342,1,0.0005,0.4014
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,4482,4482,4466,4364.8,4335,4279,4262,4262,0.0111,0,30.4648,31.1664,0.0111,0,0.0212,31.1961,31.254,0.7483,31.4978,2,1.709,0.0074,0.0111,0.0778,0.0831,31.5975,0.0778,0.0778,0.0778,8010,8010,0.0049,2,0.0714,2.066,0.6626,90,90,19,15,0.0128,15.3118,2,30.4648,0.9989,15,15.3643,19,31.5975,3.8372,0.1931,0.3462,12,0.3123,0.1236,0.063,0.1429,0.0902,0.0676,0.0001,1.9284,0.1014,0.003,0.0618
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,4301,4301,4208,4125,4097,4042,4026,4026,0.0456,0,34.7464,35.081,0.0428,0,0.0238,36.2249,36.1178,0.6839,37.7433,3,0.9489,0.0086,0.04,0.0286,0.037,38.0767,0.0286,0.0286,0.0286,3727,3727,0.0054,3,0.0228,2.9893,0.5337,175,175,41,35,0.035,34.8939,3,34.7464,0.8266,35,34.7167,41,38.0767,3.5846,0.5325,0.6511,29,0.3723,0.3283,0.1873,0.2,0.2488,0.175,0.0062,1.4453,0.3053,0.0021,0.1644
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,4157,4157,4012,3955.1429,3949,3872,3776,3776,0.0272,0,24.6355,24.793,0.0135,0,0.0276,26.1837,25.5925,0.5835,27.5125,4,0.3602,0.0073,0.0052,0.0114,0.0141,29.5071,0.0069,0.0069,0.0068,1917,1909,0.0032,4,0.0026,3.3233,0.3251,450,440,107,98,0.0632,97.576,4,24.6355,0.7016,98,97.6376,107,29.5071,2.6916,1,0.6585,88,0.4968,0.7018,0.4704,0,0.5803,0.4019,0.3897,0.9419,1,0.0005,0.3943
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1,4598,4598,4539,4509,4478,4474,4456,4456,0.011,0,22.2258,22.4347,0.011,0,0.0117,22.6818,22.7488,0.7659,22.8496,2,1.8664,0.0097,0.011,0.1167,0.1288,23.1503,0.1167,0.1167,0.1167,5340,5340,0.0074,2,0.1069,2.133,0.6898,60,60,14,10,0.0142,10.5298,2,22.2258,0.997,10,10.5461,13,23.1503,3.508,0.2631,0.4018,8,0.3113,0.1563,0.0637,0.1429,0.1122,0.0743,0.0001,2.1194,0.1419,0.0049,0.0711
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,3930,3930,3900,3785.4286,3782,3688,3652,3652,0.0226,0.0215,30.2825,32.2644,0.0096,0.0141,0.0251,33.8067,33.1923,0.5241,36.6136,4.0032,0.2944,0.0062,0.0036,0.0095,0.0113,36.7356,0.0048,0.0048,0.0048,2769,2741,0.0024,5,0.0018,3.3021,0.307,650,630,150,139,0.066,138.707,4,30.2825,0.7462,139,138.96,150,36.7356,2.7091,1,0.6586,127,0.4901,0.6924,0.5038,0,0.5549,0.3859,0.3859,0.8796,1,0.0004,0.3897
SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1,80,130,71,66.5955,64,57,46,53,0.0255,0,47.0441,49.1897,0.0207,0,0.2236,51.7943,51.697,0.6386,54.3333,3,0.39,0.0023,0.0159,0.0067,0.0089,56.7639,0.0067,0.0067,0.0067,15000,15000,0.0013,3,0.0049,2.999,0.4867,750,750,157,142,0.0693,143.056,3,43.629,0.8351,143,143.034,156,60.3478,3.6812,0.6074,0.6536,131,0.3769,0.3349,0.1916,0.2,0.24,0.1661,0.0124,1.1062,0.3673,0.0005,0.1524
SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,108,149,90,83.3077,79,71,55,63,0.0117,0.1839,55.4727,56.8171,0.0117,0.1015,0.2346,58.9883,59.6279,0.6865,61.5974,2.0451,0.9212,0.0016,0.0117,0.0175,0.0195,62.3968,0.0175,0.0175,0.0175,34000,34000,0.0011,3,0.0157,2.1948,0.6065,400,400,76,67,0.049,66.7257,2,51.9041,0.9951,66,65.8403,76,62.9348,4.4163,0.2744,0.3704,58,0.3098,0.1464,0.0614,0.1429,0.1051,0.071,0.0002,1.4018,0.1481,0.0005,0.0582
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,4489,4489,4399,4384.2857,4373,4354,4337,4337,0.0463,0.4432,18.5106,18.6817,0.0462,0.1705,0.0107,18.9961,18.8786,0.7178,19.2329,2.1622,1.3374,0.0194,0.0445,0.0667,0.0802,19.9078,0.0667,0.0667,0.0667,1597,1597,0.0126,3,0.0526,2.814,0.5886,75,75,19,15,0.0226,15.2599,2,18.5106,0.8231,15,15.3332,19,19.9078,3.2902,0.4133,0.6121,12,0.3731,0.3457,0.1891,0.2,0.2534,0.1682,0.0057,1.745,0.2212,0.0069,0.1516
SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,4387,4387,4387,4202.5,4265,4096,4062,4062,0.0117,0,45.9141,46.7041,0.0117,0,0.0313,46.7179,46.872,0.7356,47.3816,2,1.3914,0.0041,0.0117,0.0467,0.0519,47.3816,0.0467,0.0467,0.0467,12750,12750,0.0028,2,0.0405,2.1203,0.642,150,150,30,25,0.0113,24.8481,2,45.9141,0.997,25,25.0056,30,47.3816,4.2741,0.2458,0.4097,20,0.3105,0.1472,0.061,0.1429,0.0889,0.0695,0.0003,1.7052,0.1281,0.0017,0.0584
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,3262,3421,3128,2347.3636,2776,1285,1063,1075,0.0154,0.5286,28.6428,29.6677,0.0082,0.0983,0.3845,34.2784,35.8568,0.5065,36.428,4.2213,0.275,0.0047,0.0006,0.0068,0.0076,38.6758,0.0041,0.0041,0.0041,3195,3178,0.002,5,0.0003,3.3736,0.3006,750,733,174,162,0.1235,162.241,4,28.0555,0.6918,162,162.486,176,41.8817,2.7024,1,0.7442,151,0.5015,0.7245,0.4906,0,0.5852,0.4029,0.8635,0.8684,1,0.0003,0.3969
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf,1,4050,4050,4020,3986.4286,4008,3919,3903,3903,0.031,0,19.6584,19.9213,0.017,0,0.0127,21.0405,20.85,0.5759,22.4333,4,0.413,0.0094,0.004,0.0116,0.0155,22.6914,0.0087,0.0087,0.0087,1491,1486,0.0045,4,0.002,3.2725,0.3292,350,345,85,77,0.0509,76.6478,4,19.6584,0.646,76,76.3275,85,22.6914,2.6531,1,0.7496,69,0.4953,0.6909,0.5155,0,0.5495,0.3824,0.4853,0.9848,1,0.0007,0.372
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,4005,4005,3967,3828.8571,3773,3753,3735,3735,0.0249,0,30.4792,30.5724,0.0103,0,0.0266,32.1398,31.2313,0.5208,34.3332,4,0.3045,0.0059,0.004,0.0068,0.0122,35.5855,0.0052,0.0052,0.0051,2556,2531,0.0025,4,0.002,3.2409,0.3105,600,584,140,129,0.0585,129.173,4,30.4792,0.6955,129,129.046,140,35.5855,2.6347,1,0.6809,118,0.4999,0.6907,0.4903,0,0.5578,0.3862,0.3209,0.9095,1,0,0.3864
SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,4534,4534,4534,4394.5,4460,4297,4287,4287,0.0111,0,30.8852,31.5993,0.0111,0,0.0241,31.5017,31.685,0.7611,31.8373,2,1.6925,0.0066,0.0111,0.0778,0.0844,31.8373,0.0778,0.0778,0.0778,8010,8010,0.005,2,0.0702,2.1463,0.6669,90,90,19,15,0.0116,15.2669,2,30.8852,1.0098,15,15.3917,19,31.8373,3.9238,0.2111,0.3586,12,0.3149,0.1583,0.0639,0.1429,0.1134,0.0714,0.0002,1.9071,0.1118,0.0034,0.0561
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S878494004-057-UNKNOWN.cnf,1,12,17,10,8,7,6,3,4,0.0008,0.3938,47.3333,54.1667,0.0003,0.0663,0.3926,69.1877,67.0909,0.2995,80.7273,5.1339,0.1143,0.0003,0.0001,0.0003,0.0004,92.6667,0.0002,0.0002,0.0002,84000,83374,0.0001,6,0,3.3662,0.2397,20000,19497,4268,4253,0.2821,4250.38,5,32.8125,0.7092,4236,4231.5,4253,129.5,2.7115,1,0.6513,4216,0.4962,0.7083,0.4929,0,0.5707,0.3934,0.6308,0.5024,1,0,0.3854
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf,1,65,121,51,46.7909,42,37,25,32,0.0035,0.0057,35.6222,37.6739,0.0013,0.0052,0.3594,41.3851,41.463,0.3468,44.4444,5.0007,0.1142,0.0009,0.0002,0.001,0.0017,48.1275,0.0006,0.0006,0.0006,21000,20865,0.0003,6,0.0001,3.3542,0.2504,5000,4869,1092,1061.5,0.1183,1060.05,5,31.4576,0.7154,1067.5,1064.86,1091,59.7551,2.7103,1,0.646,1030,0.4929,0.7007,0.4863,0,0.5667,0.396,0.4919,0.6124,1,0,0.3905
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,4417,4417,4320,4208,4149,4140,4107,4107,0.0466,0.0826,26.7188,26.8111,0.0451,0.0422,0.0254,27.8622,27.506,0.7231,28.9146,2.9839,1.0926,0.0109,0.0432,0.04,0.0481,29.5846,0.04,0.04,0.04,2662,2662,0.0073,3,0.0327,2.9802,0.5516,125,125,30,25,0.0357,24.9705,2,26.7188,0.8353,25,24.9321,30,29.5846,3.4696,0.4941,0.5783,20,0.3775,0.3434,0.1822,0.2,0.2419,0.1682,0.0057,1.552,0.2632,0.0038,0.1475
SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,89,137,71,67.0116,64,58,40,49,0.0265,0,46.4426,48.6508,0.0207,0,0.2603,51.2124,51.4314,0.6093,53.4194,3,0.4166,0.0023,0.0153,0.0067,0.0091,56.1918,0.0067,0.0067,0.0067,15000,15000,0.0012,3,0.0045,3.0022,0.4836,750,750,158,144,0.0718,143.517,3,42.9688,0.8356,144,144.23,157,60.9492,3.6763,0.5579,0.669,131,0.3767,0.325,0.1853,0.2,0.2423,0.1654,0.0139,1.087,0.3271,0.0003,0.145
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,4399,4399,4284,4217.1429,4217,4125,4122,4122,0.0466,0.1139,26.5742,26.7441,0.045,0.0516,0.0226,28.032,28.1314,0.7025,29.0444,2.9758,1.0889,0.0124,0.0424,0.04,0.0496,30.5424,0.04,0.04,0.04,2662,2662,0.0071,3,0.0297,2.9389,0.5522,125,125,30,25,0.0482,25.096,2,26.5742,0.8134,25,25.084,30,30.5424,3.5236,0.5623,0.7045,20,0.3678,0.3679,0.1777,0.2,0.221,0.167,0.009,1.5473,0.3333,0.0026,0.1442
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S746725327-020-UNKNOWN.cnf,1,6,11,4,2.7955,2,1,0,1,0.0004,0,56.6667,74.5,0.0001,0,0.7279,108.5449,102,0.2374,134,6,0.4972,0.0001,0,0.0001,0.0002,162.75,0.0001,0.0001,0.0001,210000,208696,0,6,0,3.3632,0.2145,49999,48800,10699,10699,0.4445,10668.7,6,0,0.7071,10716,10716,10716,286,2.7157,1,0.6581,10602,0.4953,0.7058,0.4916,0,0.5674,0.3926,0.9003,1.3434,1,0,0.3857
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1,4070,4070,4037,4009.4286,4002,3994,3959,3959,0.0329,0,20.3661,20.5267,0.0168,0,0.0081,21.1344,20.8072,0.6144,21.5801,4,0.4006,0.0101,0.0054,0.0144,0.0168,22.5346,0.0087,0.0087,0.0086,1491,1488,0.0045,4,0.0027,3.2774,0.3291,350,347,86,77,0.0345,77.2292,4,20.3661,0.6506,77,77.2566,85,22.5346,2.6962,1,0.6517,69,0.5076,0.6894,0.5134,0,0.5894,0.3909,0.313,0.966,1,0,0.3891
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,18,31,14,11.7822,10,8,5,7,0.0012,0.6721,42.3333,48.125,0.0004,0.0907,0.4396,59.8407,60.2308,0.3023,69.7143,5.3977,0.0831,0.0004,0,0.0004,0.0006,76.7857,0.0002,0.0002,0.0002,63000,62533,0.0001,6,0,3.3726,0.2305,15000,14599,3206,3185.5,0.2398,3179.08,5,32.625,0.7172,3172.5,2783.38,3231,102.1667,2.7198,1,0.6611,3120,0.4946,0.7098,0.4926,0,0.567,0.3924,0.9483,0.8338,1,0,0.3828
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,11,21,9,6.4949,6,4,2,3,0.0007,0.6663,50.8571,62.1905,0.0003,0.0904,0.5059,81.8775,75,0.2576,94.2,5.3846,0.1278,0.0002,0,0.0002,0.0004,128.4,0.0001,0.0001,0.0001,105000,104334,0.0001,6,0,3.3712,0.2243,25000,24393,5347,5309,0.3553,5322.17,5,34.7143,0.712,5276,5285.33,5276,203.3333,2.7169,1,0.6528,5281,0.4961,0.7066,0.4934,0,0.57,0.3924,0.6535,0.9381,1,0,0.3851
SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,4563,4563,4466,4412.2,4379,4376,4277,4277,0.0111,0,27.8501,28.3403,0.0111,0,0.0218,28.4644,28.3856,0.7568,28.5162,2,1.7388,0.0073,0.0111,0.0875,0.1021,29.2299,0.0875,0.0875,0.0875,7120,7120,0.0055,2,0.0778,2.0819,0.6712,80,80,17,14,0.0156,13.7363,2,27.8501,1.0003,14,13.74,17,29.2299,3.8707,0.2455,0.3866,10,0.3131,0.1398,0.0624,0.1429,0.0868,0.0662,0.0002,1.9864,0.1313,0.0038,0.0578
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S517749870-003-UNKNOWN.cnf,1,5,11,4,2.6444,2,1,1,1,0.0004,0,53.6667,77,0.0001,0,0.6842,110.3553,107,0.2456,134,6,0.4923,0.0001,0,0.0001,0.0002,187.5,0.0001,0.0001,0.0001,210000,208673,0,6,0,3.3657,0.2147,50000,48745,10616,10616,0.4684,10627.7,6,3,0.7151,10545,10545,10545,250,2.7121,1,0.6576,10560,0.4956,0.7017,0.4917,0,0.5673,0.3919,0.8914,1.2226,1,0,0.3864
