@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC

@DATA
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf,1,0.1409,0.1906,0.1864,0.1524,0.2721,3.2571,0.4073,0.7097
SAT_RACE2008/ibm-2002-23r-k90.cnf,1,0.5385,0.1383,0.6516,0.3695,0.4803,3.6508,0.0982,0.6822
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_11-k60.cnf,1,0.4998,0.1506,0.6196,0.2856,0.4966,3.4182,0.1377,0.7006
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/c6288mul.miter.shuffled-as.sat03-346.cnf,1,0.2298,0.1552,0.4867,0.3692,0.3037,2.6157,0.0606,0.6932
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k85.cnf,1,0.6204,0.1296,0.626,0.221,0.3217,3.4396,0.1501,0.7904
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.6135,0.1761,0.665,0.2367,0.2005,3.0704,0.6394,0.896
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.6349,0.1832,0.6812,0.2631,0.2008,3.0656,0.5197,0.8875
SAT_Competition2007/industrial/industrial/grieu/vmpc_30.cnf,1,0.3929,0.0068,0.6916,0.6916,0,0.3102,0.9565,0.9995
SAT-Race-2010-CNF/hardware-verification/manolios/g7nidw.cnf,1,0.1379,0.1345,0.6115,0.3843,0.4595,2.9736,0.1686,0.475
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-2.cnf,1,0.0825,0.1719,0.006,0.0002,0.2106,0.8464,0.1657,0.5335
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate016.cnf,1,0.3117,0.2427,0.0917,0.0717,0.2787,1.5808,0.9236,0.8498
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc962.cnf,1,?,?,?,?,?,?,?,?
SAT_RACE2008/hoons-vbmc-lucky7.cnf,1,0.4138,0.1742,0.4539,0.2666,0.1473,2.5999,0.6408,0.6448
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-19-u.cnf,1,0.578,0.1717,0.7628,0.2672,0.1361,2.8471,0.4393,0.873
SAT_Competition2007/industrial/industrial/palacios/medium/cube-9-h10-unsat.cnf,1,0.1681,0.151,0.4008,0.2265,0.187,3.0679,0.6055,0.587
SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,0.5174,0.1453,0.7758,0.2371,0.0889,2.8611,0.6633,0.8699
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6nid_s.cnf,1,0.128,0.1291,0.6453,0.5057,0.4602,2.8458,0.0834,0.4478
SAT_RACE2008/post-c32s-col400-16.cnf,1,0.4007,0.2383,0.4935,0.1048,0.2314,2.0674,0.1877,0.8401
SAT_RACE2008/jarvi-eq-atree-9.cnf,1,0.2014,0.2409,0.1728,0.0922,0.3211,1.9997,0.9842,0.8799
SAT-Race-2010-CNF/software-verification/nec/hard-20-U-10652.cnf,1,0.433,0.1499,0.9987,0.8952,0.5,3.1939,0.4474,0.7722
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l47_lambda.cnf,1,0.1829,0.1141,0.683,0.4997,1,3.1106,0.5385,0.7583
SAT-Race-2010-CNF/mixed/diagnosis/ACG-15-10p0.cnf,1,0.6231,0.2031,0.4129,0.1396,0.0906,2.4818,0.786,0.8745
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-27r.cnf,1,0.3922,0.0075,0.692,0.692,0,0.0208,0.944,0.9994
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf,1,0.4475,0.217,0.1248,0.116,0.2826,1.6816,0.999,0.737
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_26.cnf,1,0.392,0.0078,0.6923,0.6923,0,0.0313,0.9423,0.9994
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-13.cnf,1,0.2254,0.1924,0.242,0.0618,0.7657,2.4071,0.5241,0.6565
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b10.cnf,1,0.9264,0.0121,1,0.9978,0.5,4.251,0.4123,0.9761
SAT-Race-2010-CNF/cryptography/desgen/gss-31-s100.cnf,1,0.6535,0.2405,0.85,0.741,0.172,2.3683,0.6546,0.9387
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-08.cnf,1,0.2002,0.21,0.1809,0.0969,0.223,1.374,0.3991,0.6594
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf,1,0.5851,0.0617,0.8903,0.7903,0.4956,2.7646,0.7015,0.8282
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,0.1239,0.1255,0.6558,0.5549,0.4428,2.6359,0.0762,0.4583
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b3.cnf,1,0.6356,0.0364,0.9987,0.9748,0.5,4.1237,0.654,0.9589
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-21.cnf,1,0.2732,0.1709,0.5153,0.3171,0.2184,3.3684,0.6549,0.5459
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l39_lambda.cnf,1,0.1958,0.1166,0.6816,0.494,1,3.1805,0.4136,0.7528
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf,1,0.9765,0.1183,0.9973,0.9864,0.5,1.1544,0.8318,0.9766
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_1-k95.cnf,1,0.4857,0.1674,0.5736,0.2728,0.4464,3.016,0.2355,0.643
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-4.0-9C1.cnf,1,0.6199,0.0475,0.9963,0.7945,0.5,4.0721,0.6852,0.9501
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,1,0.9874,0.1456,0.9375,0.5767,0.799,1.4369,0.5548,0.9877
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8b.cnf,1,0.1466,0.139,0.5863,0.3368,0.4531,3.1665,0.331,0.5215
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/hoons-vbmc-lucky7.cnf,1,0.4138,0.1742,0.4539,0.2666,0.1473,2.5999,0.6868,0.6448
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7nidw.cnf,1,0.1271,0.1299,0.6344,0.4591,0.4633,2.8706,0.1204,0.4658
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UR-20-10p0.cnf,1,0.5233,0.1457,0.8109,0.4076,0.0946,2.9439,0.5248,0.871
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7bidw_i.cnf,1,0.1229,0.1328,0.6206,0.4333,0.443,2.9052,0.1133,0.4693
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nid_i.cnf,1,0.121,0.1292,0.6287,0.4563,0.4459,2.7665,0.0827,0.4697
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin.cnf,1,0.2359,0.1757,0.3393,0.1252,0.2859,2.896,0.25,0.6345
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-12.cnf,1,0.2828,0.1813,0.305,0.0975,0.4179,2.3856,0.733,0.6655
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-5c1.cnf,1,0.8012,0.0696,0.9111,0.779,0.2104,3.9087,0.8401,0.8758
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-frg1mul.cnf,1,0.2305,0.1566,0.7088,0.6105,0.3059,1.779,0.8581,0.6915
SAT_RACE2008/velev-vliw-sat-4.0-b8.cnf,1,0.6355,0.0364,0.9987,0.9748,0.5,4.1238,0.6871,0.9588
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0.0723,0.17,0.0106,0.0001,0.1579,0.9795,0.0819,0.5428
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_20_SAT.cnf,1,0.0129,0.0056,0.6213,0.1943,0.5,2.3213,0.6907,0.9527
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-02.cnf,1,0.4054,0.0251,0.9813,0.5907,0.5,4.0227,0.6175,0.9691
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-17.cnf,1,0.1682,0.0667,0.8227,0.8195,0.1197,1.267,0.6344,0.2892
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf,1,0.04,0.0834,0.0016,0.0001,0.1505,0.9864,0.5298,0.1468
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-08.cnf,1,0.9151,0.0232,0.9986,0.8014,0.5,3.9449,0.4617,0.9282
SAT_RACE2006/SAT-Race_TS_2/velev-vliw-sat-4.0-03.cnf,1,0.6355,0.0364,0.9987,0.9741,0.5,4.1238,0.6825,0.9588
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k100.cnf,1,0.5137,0.1654,0.6449,0.3847,0.4588,3.135,0.2355,0.6683
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g10ni.cnf,1,0.1318,0.1315,0.6269,0.4543,0.4638,2.9323,0.1801,0.4918
