@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC

@DATA
cars/cars.mzn_AND_cars/cars_4_72.dzn,1,0.654076,0.331345,1,0,5.593676,1.584369,2.163755,2.141918,3.521488,2.637445,2529440,4.708219,1.483294,0.974478,0,1.291538,24.38462,500,0,1.348588,2.7,2.196466,51.090909,2030.415588,106,0.618978,1.031474,0.533258,0.986991,1.071269,53,0.14
normalized-super-js-taillard-20-28.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.597121,1.176458,8.900822,0.263376,5.443426,-1,19760269,0.21358,0.31914,-1,-1,2.820058,1.862583,11400,1,0.457777,166.86,2.79069,50.613983,27476.093076,1549,-1,0.061012,0.570716,5.131547,2.619083,38.725,58.69
normalized-super-js-taillard-20-27.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.657318,1.161003,8.874009,0.263376,5.473869,-1,17300585,0.21358,0.317658,-1,-1,2.820058,1.903765,11400,1,0.458238,166.89,2.79069,52.850847,27476.093076,1615,-1,0.061012,0.571429,5.139919,2.683922,40.075,58.85
cars/cars.mzn_AND_cars/cars_65_03.dzn,1,0.659695,0.332005,1,0,5.78136,1.641081,2.140323,2.098658,3.600228,2.550696,2000142,5.252927,1.489286,0.973084,0,1.371642,27.791636,1000,0,1.348588,4.56,2.585898,58.181818,4111.793707,121,0.626475,1.157392,0.544786,0.991603,1.074381,60.5,0.29
cars/cars.mzn_AND_cars/cars_70_09.dzn,1,0.660352,0.332336,1,0,5.593676,1.584813,2.135475,2.098658,3.503737,2.546258,2784056,5.252927,1.489286,0.972749,0,1.284865,24.380862,1000,0,1.348588,4.32,2.585898,51.090909,4081.393088,106,0.624534,1.157392,0.53833,0.986991,1.071574,53,0.29
cars/cars.mzn_AND_cars/cars_60_01.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,2417373,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.46,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.29
cars/cars.mzn_AND_cars/cars_90_06.dzn,1,0.659038,0.331675,1,0,5.947409,1.646244,2.144989,2.098658,3.68582,2.554954,3591302,5.252927,1.489286,0.973417,0,1.451063,31.202105,1000,0,1.348588,4.81,2.585898,65.272727,4139.294412,136,0.627967,1.157392,0.550171,0.995213,1.076594,68,0.29
cars/cars.mzn_AND_cars/cars_90_05.dzn,1,0.659476,0.331895,1,0,5.83886,1.642821,2.141897,2.098658,3.629841,2.552135,2130115,5.252927,1.489286,0.973195,0,1.398891,28.928489,1000,0,1.348588,4.63,2.585898,60.545455,4121.25485,126,0.626999,1.157392,0.546684,0.9929,1.075175,63,0.28
cars/cars.mzn_AND_cars/cars_65_09.dzn,1,0.660352,0.332336,1,0,5.593676,1.584813,2.135475,2.098658,3.503737,2.546258,2654595,5.252927,1.489286,0.972749,0,1.284865,24.380862,1000,0,1.348588,4.33,2.585898,51.090909,4081.393088,106,0.624534,1.157392,0.53833,0.986991,1.071574,53,0.29
cars/cars.mzn_AND_cars/cars_65_01.dzn,1,0.659476,0.331895,1,0,5.83886,1.642821,2.141897,2.098658,3.629841,2.552135,2097514,5.252927,1.489286,0.973195,0,1.398891,28.928489,1000,0,1.348588,4.65,2.585898,60.545455,4121.25485,126,0.626999,1.157392,0.546684,0.9929,1.075175,63,0.3
cars/cars.mzn_AND_cars/cars_85_03.dzn,1,0.658601,0.331455,1,0,6.048358,1.649594,2.148009,2.098658,3.737977,2.557703,3314033,5.252927,1.489286,0.973637,0,1.500332,33.475619,1000,0,1.348588,5.02,2.585898,70,4156.272191,146,0.628767,1.157392,0.553299,0.997213,1.077827,73,0.3
cars/cars.mzn_AND_cars/cars_75_02.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,2312832,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.46,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.29
normalized-rand-2-50-23-587-230-fcd-18_ext.xml.mzn_AND_NODATA,1,0.017374,0.982474,0.041667,0.958333,4.523562,0.128565,0.128565,6.474545,1.031142,-1,20721702,4.418917,0.249882,-1,-1,0.258109,0.058535,65029,1,0.249882,694.07,0.258109,2.875,8052.022502,23,-1,0.28769,0.227095,1.459601,3.296922,1,686.97
cars/cars.mzn_AND_cars/cars_60_02.dzn,1,0.661451,0.332889,1,0,5.213656,1.584854,2.126925,2.098658,3.308944,2.538392,3027590,5.252927,1.489286,0.972183,0,1.121445,18.695218,1000,0,1.348588,3.96,2.585898,39.272727,4022.301912,81,0.619849,1.157392,0.523981,0.975606,1.064728,40.5,0.29
cars/cars.mzn_AND_cars/cars_90_09.dzn,1,0.659038,0.331675,1,0,5.947409,1.646244,2.144989,2.098658,3.68582,2.554954,3225069,5.252927,1.489286,0.973417,0,1.451063,31.202105,1000,0,1.348588,4.82,2.585898,65.272727,4139.294412,136,0.627967,1.157392,0.550171,0.995213,1.076594,68,0.28
cars/cars.mzn_AND_cars/cars_65_05.dzn,1,0.660133,0.332226,1,0,5.658989,1.637539,2.137112,2.098658,3.537289,2.547759,1827068,5.252927,1.489286,0.972861,0,1.314662,25.517827,1000,0,1.348588,4.42,2.585898,53.454545,4091.886572,111,0.625248,1.157392,0.540622,0.988664,1.07259,55.5,0.29
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,0.659257,0.331785,1,0,5.894155,1.644542,2.143452,2.098658,3.658344,2.553554,2700226,5.252927,1.489286,0.973306,0,1.425354,30.065311,1000,0,1.348588,4.74,2.585898,62.909091,4130.415588,131,0.627503,1.157392,0.548476,0.9941,1.075911,65.5,0.29
cars/cars.mzn_AND_cars/cars_75_07.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,3067741,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.47,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.29
cars/cars.mzn_AND_cars/cars_16_81.dzn,1,0.652346,0.330469,1,0,5.83886,1.682943,2.173839,2.141918,3.650338,2.646276,2415877,4.708219,1.483294,0.97533,0,1.40571,28.932246,500,0,1.348588,2.8,2.196466,60.545455,2050.346469,126,0.62097,1.031474,0.541041,0.9929,1.074917,63,0.15
cars/cars.mzn_AND_cars/cars_75_04.dzn,1,0.660133,0.332226,1,0,5.658989,1.637539,2.137112,2.098658,3.537289,2.547759,3846811,5.252927,1.489286,0.972861,0,1.314662,25.517827,1000,0,1.348588,4.4,2.585898,53.454545,4091.886572,111,0.625248,1.157392,0.540622,0.988664,1.07259,55.5,0.3
cars/cars.mzn_AND_cars/cars_75_06.dzn,1,0.659695,0.332005,1,0,5.78136,1.641081,2.140323,2.098658,3.600228,2.550696,2454780,5.252927,1.489286,0.973084,0,1.371642,27.791636,1000,0,1.348588,4.55,2.585898,58.181818,4111.793707,121,0.626475,1.157392,0.544786,0.991603,1.074381,60.5,0.28
cars/cars.mzn_AND_cars/cars_70_04.dzn,1,0.660133,0.332226,1,0,5.658989,1.637539,2.137112,2.098658,3.537289,2.547759,4126477,5.252927,1.489286,0.972861,0,1.314662,25.517827,1000,0,1.348588,4.38,2.585898,53.454545,4091.886572,111,0.625248,1.157392,0.540622,0.988664,1.07259,55.5,0.29
cars/cars.mzn_AND_cars/cars_90_10.dzn,1,0.659476,0.331895,1,0,5.83886,1.642821,2.141897,2.098658,3.629841,2.552135,1696079,5.252927,1.489286,0.973195,0,1.398891,28.928489,1000,0,1.348588,4.64,2.585898,60.545455,4121.25485,126,0.626999,1.157392,0.546684,0.9929,1.075175,63,0.29
cars/cars.mzn_AND_cars/cars_10_93.dzn,1,0.652778,0.330688,1,0,5.78136,1.68016,2.171381,2.141918,3.620034,2.644131,2824043,4.708219,1.483294,0.975119,0,1.378434,27.795394,500,0,1.348588,2.76,2.196466,58.181818,2045.615897,121,0.620545,1.031474,0.539284,0.991603,1.074113,60.5,0.14
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,2219655,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.46,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.29
normalized-super-queens-14.xml.mzn_AND_NODATA,1,1,0,1,0,6.817406,0.999997,1.99999,1.06977,6.527942,-1,7084944,1.061402,1.06977,-1,-1,5.705914,59.253161,0,1,0.999949,46.88,5.711411,119.169456,20209.697759,159,-1,0.148049,0.032863,0.331449,0.34424,79.5,2.98
cars/cars.mzn_AND_cars/cars_70_08.dzn,1,0.660352,0.332336,1,0,5.593676,1.584813,2.135475,2.098658,3.503737,2.546258,2843985,5.252927,1.489286,0.972749,0,1.284865,24.380862,1000,0,1.348588,4.32,2.585898,51.090909,4081.393088,106,0.624534,1.157392,0.53833,0.986991,1.071574,53,0.29
cars/cars.mzn_AND_cars/cars_65_06.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,3033472,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.45,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.29
cars/cars.mzn_AND_cars/cars_70_10.dzn,1,0.659695,0.332005,1,0,5.78136,1.641081,2.140323,2.098658,3.600228,2.550696,3429376,5.252927,1.489286,0.973084,0,1.371642,27.791636,1000,0,1.348588,4.56,2.585898,58.181818,4111.793707,121,0.626475,1.157392,0.544786,0.991603,1.074381,60.5,0.29
cars/cars.mzn_AND_cars/cars_80_02.dzn,1,0.659695,0.332005,1,0,5.78136,1.641081,2.140323,2.098658,3.600228,2.550696,3353106,5.252927,1.489286,0.973084,0,1.371642,27.791636,1000,0,1.348588,4.56,2.585898,58.181818,4111.793707,121,0.626475,1.157392,0.544786,0.991603,1.074381,60.5,0.29
cars/cars.mzn_AND_cars/cars_80_04.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,2471277,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.46,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.29
cars/cars.mzn_AND_cars/cars_65_10.dzn,1,0.659695,0.332005,1,0,5.78136,1.641081,2.140323,2.098658,3.600228,2.550696,3404267,5.252927,1.489286,0.973084,0,1.371642,27.791636,1000,0,1.348588,4.57,2.585898,58.181818,4111.793707,121,0.626475,1.157392,0.544786,0.991603,1.074381,60.5,0.29
cars/cars.mzn_AND_cars/cars_80_08.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,3080897,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.48,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.29
normalized-super-os-taillard-15-19.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.964341,0.977409,8.221793,0.182606,4.990662,-1,732428,0.15935,0.207177,-1,-1,3.363165,1.268378,9450,1,0.307185,110.79,3.357693,24.052506,21746.94052,999,-1,0.050631,0.564532,5.944819,1.459282,17.526316,38.08
cars/cars.mzn_AND_cars/cars_90_08.dzn,1,0.659257,0.331785,1,0,5.894155,1.644542,2.143452,2.098658,3.658344,2.553554,2938249,5.252927,1.489286,0.973306,0,1.425354,30.065311,1000,0,1.348588,4.73,2.585898,62.909091,4130.415588,131,0.627503,1.157392,0.548476,0.9941,1.075911,65.5,0.28
cars/cars.mzn_AND_cars/cars_90_01.dzn,1,0.659257,0.331785,1,0,5.894155,1.644542,2.143452,2.098658,3.658344,2.553554,2426320,5.252927,1.489286,0.973306,0,1.425354,30.065311,1000,0,1.348588,4.75,2.585898,62.909091,4130.415588,131,0.627503,1.157392,0.548476,0.9941,1.075911,65.5,0.29
cars/cars.mzn_AND_cars/cars_60_07.dzn,1,0.660572,0.332447,1,0,5.525264,1.584822,2.133815,2.098658,3.46862,2.544735,2474282,5.252927,1.489286,0.972636,0,1.254152,23.243851,1000,0,1.348588,4.24,2.585898,48.727273,4070.503531,101,0.62378,1.157392,0.535876,0.985156,1.070463,50.5,0.29
cars/cars.mzn_AND_cars/cars_75_01.dzn,1,0.659476,0.331895,1,0,5.83886,1.642821,2.141897,2.098658,3.629841,2.552135,3838060,5.252927,1.489286,0.973195,0,1.398891,28.928489,1000,0,1.348588,4.64,2.585898,60.545455,4121.25485,126,0.626999,1.157392,0.546684,0.9929,1.075175,63,0.29
cars/cars.mzn_AND_cars/cars_75_10.dzn,1,0.659695,0.332005,1,0,5.78136,1.641081,2.140323,2.098658,3.600228,2.550696,2890942,5.252927,1.489286,0.973084,0,1.371642,27.791636,1000,0,1.348588,4.56,2.585898,58.181818,4111.793707,121,0.626475,1.157392,0.544786,0.991603,1.074381,60.5,0.29
cars/cars.mzn_AND_cars/cars_60_10.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,2755646,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.46,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.29
cars/cars.mzn_AND_cars/cars_80_06.dzn,1,0.659695,0.332005,1,0,5.78136,1.641081,2.140323,2.098658,3.600228,2.550696,2472327,5.252927,1.489286,0.973084,0,1.371642,27.791636,1000,0,1.348588,4.55,2.585898,58.181818,4111.793707,121,0.626475,1.157392,0.544786,0.991603,1.074381,60.5,0.29
cars/cars.mzn_AND_cars/cars_80_03.dzn,1,0.659038,0.331675,1,0,5.947409,1.646244,2.144989,2.098658,3.68582,2.554954,1805677,5.252927,1.489286,0.973417,0,1.451063,31.202105,1000,0,1.348588,4.84,2.585898,65.272727,4139.294412,136,0.627967,1.157392,0.550171,0.995213,1.076594,68,0.29
normalized-super-js-taillard-20-29.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.598983,1.177136,8.918032,0.263376,5.442929,-1,10903735,0.21358,0.321001,-1,-1,2.820058,1.861986,11400,1,0.459066,171.15,2.79069,50.582034,27476.093076,1551,-1,0.061012,0.570708,5.131853,2.618335,38.75,58.59
cars/cars.mzn_AND_cars/cars_70_06.dzn,1,0.659695,0.332005,1,0,5.78136,1.641081,2.140323,2.098658,3.600228,2.550696,2367549,5.252927,1.489286,0.973084,0,1.371642,27.791636,1000,0,1.348588,4.56,2.585898,58.181818,4111.793707,121,0.626475,1.157392,0.544786,0.991603,1.074381,60.5,0.28
cars/cars.mzn_AND_cars/cars_80_01.dzn,1,0.659476,0.331895,1,0,5.83886,1.642821,2.141897,2.098658,3.629841,2.552135,3814455,5.252927,1.489286,0.973195,0,1.398891,28.928489,1000,0,1.348588,4.64,2.585898,60.545455,4121.25485,126,0.626999,1.157392,0.546684,0.9929,1.075175,63,0.29
cars/cars.mzn_AND_cars/cars_85_05.dzn,1,0.659476,0.331895,1,0,5.83886,1.642821,2.141897,2.098658,3.629841,2.552135,2438553,5.252927,1.489286,0.973195,0,1.398891,28.928489,1000,0,1.348588,4.64,2.585898,60.545455,4121.25485,126,0.626999,1.157392,0.546684,0.9929,1.075175,63,0.28
normalized-super-os-taillard-15-11.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.971544,0.977409,8.162649,0.182606,4.993969,-1,1757028,0.15935,0.208326,-1,-1,3.363165,1.269845,9450,1,0.304846,111.96,3.357693,24.163618,21746.94052,1004,-1,0.050631,0.564624,5.946737,1.465327,17.614035,38.65
cars/cars.mzn_AND_cars/cars_70_07.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,2554965,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.47,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.29
cars/cars.mzn_AND_cars/cars_65_08.dzn,1,0.660572,0.332447,1,0,5.525264,1.584822,2.133815,2.098658,3.46862,2.544735,3010433,5.252927,1.489286,0.972636,0,1.254152,23.243851,1000,0,1.348588,4.21,2.585898,48.727273,4070.503531,101,0.62378,1.157392,0.535876,0.985156,1.070463,50.5,0.28
cars/cars.mzn_AND_cars/cars_85_06.dzn,1,0.659257,0.331785,1,0,5.894155,1.644542,2.143452,2.098658,3.658344,2.553554,2763764,5.252927,1.489286,0.973306,0,1.425354,30.065311,1000,0,1.348588,4.74,2.585898,62.909091,4130.415588,131,0.627503,1.157392,0.548476,0.9941,1.075911,65.5,0.28
cars/cars.mzn_AND_cars/cars_80_10.dzn,1,0.659695,0.332005,1,0,5.78136,1.641081,2.140323,2.098658,3.600228,2.550696,1970008,5.252927,1.489286,0.973084,0,1.371642,27.791636,1000,0,1.348588,4.55,2.585898,58.181818,4111.793707,121,0.626475,1.157392,0.544786,0.991603,1.074381,60.5,0.29
cars/cars.mzn_AND_cars/cars_85_04.dzn,1,0.659476,0.331895,1,0,5.83886,1.642821,2.141897,2.098658,3.629841,2.552135,3144197,5.252927,1.489286,0.973195,0,1.398891,28.928489,1000,0,1.348588,4.66,2.585898,60.545455,4121.25485,126,0.626999,1.157392,0.546684,0.9929,1.075175,63,0.28
cars/cars.mzn_AND_cars/cars_65_04.dzn,1,0.660572,0.332447,1,0,5.525264,1.584822,2.133815,2.098658,3.46862,2.544735,3233001,5.252927,1.489286,0.972636,0,1.254152,23.243851,1000,0,1.348588,4.23,2.585898,48.727273,4070.503531,101,0.62378,1.157392,0.535876,0.985156,1.070463,50.5,0.29
cars/cars.mzn_AND_cars/cars_90_04.dzn,1,0.658601,0.331455,1,0,6.048358,1.649594,2.148009,2.098658,3.737977,2.557703,2877398,5.252927,1.489286,0.973637,0,1.500332,33.475619,1000,0,1.348588,5.04,2.585898,70,4156.272191,146,0.628767,1.157392,0.553299,0.997213,1.077827,73,0.29
cars/cars.mzn_AND_cars/cars_60_08.dzn,1,0.660572,0.332447,1,0,5.525264,1.584822,2.133815,2.098658,3.46862,2.544735,2724544,5.252927,1.489286,0.972636,0,1.254152,23.243851,1000,0,1.348588,4.24,2.585898,48.727273,4070.503531,101,0.62378,1.157392,0.535876,0.985156,1.070463,50.5,0.29
cars/cars.mzn_AND_cars/cars_75_09.dzn,1,0.659695,0.332005,1,0,5.78136,1.641081,2.140323,2.098658,3.600228,2.550696,2341295,5.252927,1.489286,0.973084,0,1.371642,27.791636,1000,0,1.348588,4.56,2.585898,58.181818,4111.793707,121,0.626475,1.157392,0.544786,0.991603,1.074381,60.5,0.28
cars/cars.mzn_AND_cars/cars_60_06.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,2596871,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.47,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.28
cars/cars.mzn_AND_cars/cars_70_03.dzn,1,0.659257,0.331785,1,0,5.894155,1.644542,2.143452,2.098658,3.658344,2.553554,1970044,5.252927,1.489286,0.973306,0,1.425354,30.065311,1000,0,1.348588,4.75,2.585898,62.909091,4130.415588,131,0.627503,1.157392,0.548476,0.9941,1.075911,65.5,0.28
cars/cars.mzn_AND_cars/cars_60_09.dzn,1,0.661011,0.332668,1,0,5.377861,1.584839,2.130423,2.098658,3.393037,2.541616,2767120,5.252927,1.489286,0.97241,0,1.189837,20.969667,1000,0,1.348588,4.11,2.585898,44,4047.408088,91,0.622002,1.157392,0.530399,0.980894,1.067894,45.5,0.28
cars/cars.mzn_AND_cars/cars_65_07.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,2159438,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.47,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.28
cars/cars.mzn_AND_cars/cars_60_05.dzn,1,0.660791,0.332557,1,0,5.453445,1.58483,2.132131,2.098658,3.431781,2.543188,2179857,5.252927,1.489286,0.972523,0,1.222487,22.106788,1000,0,1.348588,4.16,2.585898,46.363636,4059.186826,96,0.622935,1.157392,0.533241,0.983133,1.069242,48,0.29
cars/cars.mzn_AND_cars/cars_90_07.dzn,1,0.659257,0.331785,1,0,5.894155,1.644542,2.143452,2.098658,3.658344,2.553554,2322040,5.252927,1.489286,0.973306,0,1.425354,30.065311,1000,0,1.348588,4.72,2.585898,62.909091,4130.415588,131,0.627503,1.157392,0.548476,0.9941,1.075911,65.5,0.27
cars/cars.mzn_AND_cars/cars_65_02.dzn,1,0.660352,0.332336,1,0,5.593676,1.584813,2.135475,2.098658,3.503737,2.546258,2971113,5.252927,1.489286,0.972749,0,1.284865,24.380862,1000,0,1.348588,4.31,2.585898,51.090909,4081.393088,106,0.624534,1.157392,0.53833,0.986991,1.071574,53,0.28
cars/cars.mzn_AND_cars/cars_60_03.dzn,1,0.659914,0.332116,1,0,5.721472,1.63932,2.138728,2.098658,3.569413,2.549238,2446283,5.252927,1.489286,0.972973,0,1.343577,26.65475,1000,0,1.348588,4.46,2.585898,55.818182,4102.011787,116,0.625881,1.157392,0.542769,0.990196,1.073523,58,0.29
cars/cars.mzn_AND_cars/cars_90_03.dzn,1,0.659476,0.331895,1,0,5.83886,1.642821,2.141897,2.098658,3.629841,2.552135,2442441,5.252927,1.489286,0.973195,0,1.398891,28.928489,1000,0,1.348588,4.63,2.585898,60.545455,4121.25485,126,0.626999,1.157392,0.546684,0.9929,1.075175,63,0.29
normalized-super-os-taillard-15-20.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.939579,0.977409,8.133431,0.182606,4.979128,-1,9045399,0.15935,0.202627,-1,-1,3.363165,1.263218,9450,1,0.304828,111.83,3.357693,23.661499,21746.94052,982,-1,0.050631,0.564203,5.935668,1.437267,17.22807,38.84
normalized-super-js-taillard-20-23.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.54593,1.149294,8.923068,0.263376,5.417495,-1,6894650,0.21358,0.318519,-1,-1,2.820058,1.828842,11400,1,0.459744,166.76,2.79069,48.782542,27476.093076,1495,-1,0.061012,0.570105,5.123875,2.563587,37.375,58.47
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_0.dzn,1,0.865139,0,0.33159,0.66841,6.643856,1.045179,1.955758,2.202518,2.238231,2.658071,1318402,1.626425,1.153229,-1,-1,2.294332,1.300041,0,0,0.278096,7.46,0.858824,3.065679,4100.04469,100,-1,0.952071,0.464964,2.481958,2.738818,50,0.28
cars/cars.mzn_AND_cars/cars_85_01.dzn,1,0.659476,0.331895,1,0,5.83886,1.642821,2.141897,2.098658,3.629841,2.552135,3957769,5.252927,1.489286,0.973195,0,1.398891,28.928489,1000,0,1.348588,4.66,2.585898,60.545455,4121.25485,126,0.626999,1.157392,0.546684,0.9929,1.075175,63,0.29
normalized-super-os-taillard-15-21.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.826548,0.977409,8.155301,0.182606,4.925313,-1,1558675,0.15935,0.208638,-1,-1,3.363165,1.240382,9450,1,0.304846,112.88,3.357693,21.931059,21746.94052,908,-1,0.050631,0.562655,5.892672,1.338017,15.929825,39.49
normalized-super-js-taillard-20-24.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.626622,1.175822,8.892018,0.263376,5.457094,-1,8940467,0.21358,0.319506,-1,-1,2.820058,1.88085,11400,1,0.459004,168.28,2.79069,51.605678,27476.093076,1581,-1,0.061012,0.571035,5.135287,2.648197,39.525,60.06
normalized-super-js-taillard-20-3.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.62022,1.175476,8.91828,0.263376,5.455117,-1,10570157,0.21358,0.318451,-1,-1,2.820058,1.878154,11400,1,0.459744,166.69,2.79069,51.460508,27476.093076,1574,-1,0.061012,0.570994,5.13483,2.643908,39.35,58.38
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_6.dzn,1,0.879936,0,0.291319,0.708681,6.643856,1.019556,1.86589,2.045109,2.491235,2.48517,2202411,1.536244,1.070916,-1,-1,2.419175,1.323551,0,0,0.265299,9.2,0.763456,3.228044,4666.715044,100,-1,0.863201,0.454104,2.557184,2.832373,50,0.33
normalized-super-os-taillard-15-1.xml.mzn_AND_NODATA,1,0.669291,0.330709,0.023256,0.976744,9.900867,0.977409,8.169299,0.182606,4.960552,-1,1294466,0.15935,0.197911,-1,-1,3.363165,1.255114,9450,1,0.304846,111.87,3.357693,23.047339,21746.94052,956,-1,0.050631,0.563672,5.921006,1.402415,16.77193,38.91
normalized-super-js-taillard-20-2.xml.mzn_AND_NODATA,1,0.68103,0.31897,0.033898,0.966102,10.665336,1.154497,8.884192,0.263376,5.478844,-1,13523850,0.21358,0.319657,-1,-1,2.820058,1.910732,11400,1,0.457839,166.72,2.79069,53.228644,27476.093076,1624,-1,0.061012,0.571544,5.141436,2.694743,40.6,58.37
normalized-rand-26-26-325-155-61021_ext.xml.mzn_AND_NODATA,1,0.013242,0.986758,0.037037,0.962963,2.85022,0.101588,0.101588,5.409354,1.0245,-1,23542016,2.439495,0.228538,-1,-1,0.176115,0.049937,50375,1,0.228538,397.86,0.176115,2.888889,5006.724649,26,-1,0.134899,0.206437,1.568929,3.731186,1,391.05
