@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC

@DATA
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_28/87.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554
nsp/nsp_2.mzn_AND_nsp/period_14/90.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/23.dzn,1,0.459353,0.538064,0.09381,0.90619,24.253497,1.227461,1.990773,2.43693
nsp/nsp_2.mzn_AND_nsp/period_14/85.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
queens/queens.mzn_AND_queens/400.dzn,1,1,0,1,0,8.643856,0,0,0
nsp/nsp_2.mzn_AND_nsp/period_14/26.dzn,1,0.45933,0.538278,0.093617,0.906383,24.253497,1.225856,1.988153,2.435565
golfers/golfers1.mzn_AND_golfers/golfers_7_7_7.dzn,1,0.560831,0.436202,1,0,7.48628,1.423213,1.443545,1.240671
prop_stress/prop_stress.mzn_AND_prop_stress/0800.dzn,1,1,0,1,0,19.287715,0,0,1.024714
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,0.240812,0.293755,0.309558,0.690442,7.179909,0.869888,2.08241,3.68751
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
solbat/sb.mzn_AND_solbat/sb_12_12_5_4.dzn,1,0.240812,0.293755,0.309558,0.690442,7.179909,0.869888,2.08241,3.68751
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_28/23.dzn,1,0.458053,0.539358,0.093597,0.906403,24.253497,1.214116,1.985987,2.378561
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/91.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
nsp/nsp_2.mzn_AND_nsp/period_14/57.dzn,1,0.459395,0.537672,0.094165,0.905835,24.253497,1.230355,1.995483,2.439383
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/70.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_28/85.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/67.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
solbat/sb.mzn_AND_solbat/sb_13_13_5_3.dzn,1,0.237449,0.297605,0.308169,0.691831,7.409391,0.861431,2.081969,3.68179
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_28/80.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/53.dzn,1,0.459353,0.538064,0.09381,0.90619,24.253497,1.227461,1.990773,2.43693
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_28/90.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554
solbat/sb.mzn_AND_solbat/sb_13_13_5_0.dzn,1,0.237449,0.297605,0.308169,0.691831,7.409391,0.861431,2.081969,3.68179
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/44.dzn,1,0.459353,0.538064,0.09381,0.90619,24.253497,1.227461,1.990773,2.43693
nsp/nsp_2.mzn_AND_nsp/period_14/75.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
solbat/sb.mzn_AND_solbat/sb_12_12_6_1.dzn,1,0.23094,0.308289,0.311813,0.688187,7.179909,0.850965,2.174367,3.845362
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/24.dzn,1,0.459412,0.537516,0.094305,0.905695,24.253497,1.231484,1.997315,2.440336
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/25.dzn,1,0.45933,0.538278,0.093617,0.906383,24.253497,1.225856,1.988153,2.435565
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_28/39.dzn,1,0.458025,0.539662,0.093326,0.906674,24.253497,1.211827,1.982224,2.376643
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/88.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
solbat/sb.mzn_AND_solbat/sb_13_13_5_4.dzn,1,0.237449,0.297605,0.308169,0.691831,7.409391,0.861431,2.081969,3.68179
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/79.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
nsp/nsp_2.mzn_AND_nsp/period_14/55.dzn,1,0.459353,0.538064,0.09381,0.90619,24.253497,1.227461,1.990773,2.43693
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,0.458065,0.539239,0.093703,0.906297,24.253497,1.214993,1.987426,2.073608
solbat/sb.mzn_AND_solbat/sb_13_13_6_1.dzn,1,0.227197,0.313075,0.310186,0.689814,7.409391,0.841652,2.177095,3.835673
nsp/nsp_2.mzn_AND_nsp/period_28/44.dzn,1,0.458053,0.539358,0.093597,0.906403,24.253497,1.214116,1.985987,2.378561
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,0.668605,0.331395,0.017241,0.982759,10.379378,0.964496,8.647974,0.142899
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/99.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
solbat/sb.mzn_AND_solbat/sb_13_13_6_0.dzn,1,0.227197,0.313075,0.310186,0.689814,7.409391,0.841652,2.177095,3.835673
solbat/sb.mzn_AND_solbat/sb_13_13_5_2.dzn,1,0.237449,0.297605,0.308169,0.691831,7.409391,0.861431,2.081969,3.68179
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
solbat/sb.mzn_AND_solbat/sb_13_13_5_1.dzn,1,0.237449,0.297605,0.308169,0.691831,7.409391,0.861431,2.081969,3.68179
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
solbat/sb.mzn_AND_solbat/sb_13_13_6_3.dzn,1,0.227197,0.313075,0.310186,0.689814,7.409391,0.841652,2.177095,3.835673
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/22.dzn,1,0.459366,0.537944,0.093918,0.906082,24.253497,1.228353,1.992227,2.134227
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_28/21.dzn,1,0.458034,0.539568,0.09341,0.90659,24.253497,1.212539,1.983396,2.37724
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
solbat/sb.mzn_AND_solbat/sb_13_13_6_4.dzn,1,0.227197,0.313075,0.310186,0.689814,7.409391,0.841652,2.177095,3.835673
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/94.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
solbat/sb.mzn_AND_solbat/sb_14_14_6_2.dzn,1,0.224031,0.317205,0.308738,0.691262,7.622052,0.83368,2.179382,3.841584
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,0.78682,0.21318,0.279883,0.720117,24.253497,1.767559,2.444108,2.442019
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_28/26.dzn,1,0.458034,0.539568,0.09341,0.90659,24.253497,1.212539,1.983396,2.37724
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
solbat/sb.mzn_AND_solbat/sb_14_14_6_4.dzn,1,0.224031,0.317205,0.308738,0.691262,7.622052,0.83368,2.179382,3.841584
nsp/nsp_2.mzn_AND_nsp/period_28/53.dzn,1,0.458053,0.539358,0.093597,0.906403,24.253497,1.214116,1.985987,2.378561
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
nsp/nsp_2.mzn_AND_nsp/period_14/78.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06500_2400_100.dzn,1,0.78682,0.21318,0.279883,0.720117,24.253497,1.767559,2.444108,2.442019
nsp/nsp_2.mzn_AND_nsp/period_14/77.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823
