@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC

@DATA
texas.ifetch1^9.E-f4-shuffled,1,0.548504,0.333293,1,1,0.5,0.412044,0.419273,0.037114,0.576449,0.750091,0.935047,0.972833,0.391487,0.577124,0.577124,0.571399
TOILET10.1.iv.20-shuffled,1,0.452341,0.20262,1.666667,1.666667,0.625,0.35342,0.369136,0.017789,0.618824,0.454796,0.97412,0.927182,0.28297,0.702938,0.702938,0.687381
TOILET16.1.iv.32-shuffled,1,0.384852,0.171138,1,1,0.5,0.328968,0.343411,0.020705,0.649722,0.366792,0.9717,0.939163,0.247654,0.741647,0.741647,0.73164
TOILET7.1.iv.13-shuffled,1,0.496311,0.226023,1.333333,1.333333,0.571429,0.370483,0.383033,0.01799,0.609424,0.495303,0.9731,0.948555,0.307253,0.679285,0.679285,0.668761
TOILET7.1.iv.14-shuffled,1,0.497512,0.224502,1.333333,1.333333,0.571429,0.372081,0.383747,0.016702,0.609278,0.495046,0.97503,0.952293,0.308855,0.678621,0.678621,0.668876
toilet_a_02_01.2-shuffled,1,0.641026,0.307692,2,2,0.666667,0.391304,0.4,0.046512,0.565217,0.653846,0.923077,0.9,0.302326,0.648649,0.648649,0.604651
toilet_a_02_10.2-shuffled,1,0.237745,0.073529,2,2,0.666667,0.252092,0.251192,0.004556,0.74103,0.222841,0.994429,0.973439,0.173121,0.82448,0.82448,0.817768
toilet_a_04_10.2-shuffled,1,0.173378,0.098434,1.142857,1.142857,0.533333,0.203191,0.234109,0.053846,0.718954,0.25,0.932692,0.722982,0.138462,0.843478,0.843478,0.8
toilet_a_06_01.4-shuffled,1,0.226502,0.647149,1.032258,1.032258,0.507937,0.15588,0.437333,0.345297,0.515473,0.885648,0.348891,0.321715,0.113243,0.620332,0.620332,0.530322
toilet_a_06_10.2-shuffled,1,0.12355,0.237819,1.032258,1.032258,0.507937,0.14164,0.265348,0.202688,0.617465,0.44971,0.706161,0.370267,0.100981,0.828289,0.828289,0.689793
toilet_a_08_01.4-shuffled,1,0.079457,0.862083,1.007874,1.007874,0.501961,0.096386,0.471373,0.423422,0.503847,0.968417,0.16653,0.194266,0.065222,0.564673,0.564673,0.508023
toilet_a_08_10.2-shuffled,1,0.068125,0.52187,1.007874,1.007874,0.501961,0.093847,0.352297,0.361888,0.536579,0.758534,0.363608,0.202509,0.066607,0.756352,0.756352,0.568655
toilet_a_10_01.11-shuffled,1,0.057647,0.885894,1.001957,1.001957,0.500489,0.074786,0.476229,0.440703,0.503216,0.975618,0.129338,0.150541,0.052263,0.556076,0.556076,0.506171
toilet_a_10_01.5-shuffled,1,0.027701,0.946432,1.001957,1.001957,0.500489,0.072541,0.488171,0.448336,0.501234,0.989787,0.107907,0.14544,0.04822,0.529331,0.529331,0.502566
toilet_a_10_10.2-shuffled,1,0.025623,0.799844,1.001957,1.001957,0.500489,0.070493,0.439115,0.432941,0.509024,0.930803,0.164077,0.143578,0.048293,0.637635,0.637635,0.517919
toilet_c_02_01.2-shuffled,1,0.621622,0.162162,1,1,0.5,0.380401,0.376623,0.026316,0.617284,0.52,0.96,0.993952,0.315789,0.666667,0.666667,0.657895
toilet_c_04_01.4-shuffled,1,0.518919,0.248649,1,1,0.5,0.359929,0.375959,0.038462,0.614657,0.507246,0.942029,0.934049,0.298077,0.677083,0.677083,0.663462
toilet_c_04_10.2-shuffled,1,0.176471,0.051765,1,1,0.5,0.210051,0.212418,0.008753,0.780255,0.177835,0.989691,0.955882,0.142232,0.855234,0.855234,0.849015
toilet_c_06_01.5-shuffled,1,0.46114,0.238342,1.571429,1.571429,0.611111,0.324291,0.35819,0.046307,0.611204,0.504146,0.930348,0.834092,0.262404,0.702128,0.702128,0.664829
toilet_c_06_10.2-shuffled,1,0.148336,0.049204,1.571429,1.571429,0.611111,0.183458,0.1907,0.013981,0.786845,0.169782,0.983645,0.860675,0.123169,0.872238,0.872238,0.85486
toilet_c_08_01.13-shuffled,1,0.438056,0.19165,1,1,0.5,0.344424,0.363453,0.028803,0.62826,0.438498,0.958567,0.926519,0.276028,0.7071,0.7071,0.69517
toilet_c_08_01.16-shuffled,1,0.441291,0.185865,1,1,0.5,0.350844,0.366531,0.023529,0.626843,0.438646,0.96615,0.940204,0.281373,0.704733,0.704733,0.695098
toilet_c_08_01.4-shuffled,1,0.399558,0.260486,1,1,0.5,0.2726,0.324042,0.087912,0.643875,0.436842,0.873684,0.765462,0.216117,0.737778,0.737778,0.695971
toilet_c_08_05.10-shuffled,1,0.23723,0.060166,1,1,0.5,0.273869,0.27901,0.008619,0.715936,0.270591,0.989049,0.964111,0.204345,0.79207,0.79207,0.787035
toilet_c_08_05.6-shuffled,1,0.229604,0.066781,1,1,0.5,0.261413,0.269979,0.014674,0.721048,0.263422,0.98146,0.937126,0.193825,0.800315,0.800315,0.791501
toilet_c_08_05.7-shuffled,1,0.232368,0.064384,1,1,0.5,0.265942,0.273287,0.012482,0.719195,0.266008,0.984198,0.94707,0.197634,0.797306,0.797306,0.789884
toilet_c_08_05.8-shuffled,1,0.234411,0.062611,1,1,0.5,0.269279,0.275707,0.01086,0.717825,0.267929,0.986231,0.954301,0.200452,0.795097,0.795097,0.788688
toilet_c_08_05.9-shuffled,1,0.235983,0.061247,1,1,0.5,0.271841,0.277554,0.009611,0.716772,0.269412,0.9878,0.959795,0.202623,0.793406,0.793406,0.787767
toilet_c_08_10.2-shuffled,1,0.129371,0.04995,1,1,0.5,0.164847,0.174332,0.022039,0.804017,0.152381,0.974603,0.841126,0.110193,0.884726,0.884726,0.867769
toilet_c_10_01.11-shuffled,1,0.39916,0.192077,1.666667,1.666667,0.625,0.309672,0.343977,0.038256,0.625154,0.441014,0.944873,0.826132,0.242285,0.73019,0.73019,0.693956
toilet_c_10_01.15-shuffled,1,0.405393,0.180371,1.666667,1.666667,0.625,0.323724,0.349949,0.028642,0.627336,0.430483,0.959028,0.868675,0.253198,0.725863,0.725863,0.699064
toilet_c_10_01.20-shuffled,1,0.409711,0.172265,1.666667,1.666667,0.625,0.333778,0.35402,0.021796,0.6289,0.423077,0.968983,0.899429,0.260971,0.722925,0.722925,0.702703
toilet_c_10_01.4-shuffled,1,0.359551,0.266453,1.666667,1.666667,0.625,0.231327,0.303163,0.092707,0.613134,0.503717,0.860595,0.597952,0.18047,0.760263,0.760263,0.665019
toilet_c_10_05.11-shuffled,1,0.21619,0.054422,1.666667,1.666667,0.625,0.256752,0.264263,0.009077,0.723897,0.255222,0.988606,0.929914,0.1882,0.807132,0.807132,0.796672
toilet_c_10_05.12-shuffled,1,0.21705,0.053516,1.666667,1.666667,0.625,0.258398,0.265298,0.00831,0.723892,0.255216,0.989569,0.935856,0.189474,0.806232,0.806232,0.796676
toilet_c_10_05.7-shuffled,1,0.210195,0.060738,1.666667,1.666667,0.625,0.245325,0.256937,0.014388,0.723936,0.255268,0.981939,0.888655,0.179376,0.813466,0.813466,0.796643
toilet_c_10_05.9-shuffled,1,0.21388,0.056856,1.666667,1.666667,0.625,0.252337,0.261462,0.011132,0.723912,0.25524,0.986027,0.913975,0.184787,0.80956,0.80956,0.79666
toilet_c_10_10.2-shuffled,1,0.115867,0.051661,1.666667,1.666667,0.625,0.146905,0.161064,0.025,0.792191,0.162791,0.97093,0.706926,0.098333,0.894643,0.894643,0.86
toilet_g_02_01.2-shuffled,1,0.772727,0.181818,1,1,0.5,0.407407,0.4,0.045455,0.592593,0.692308,0.923077,1,0.363636,0.6,0.6,0.590909
toilet_g_04_01.2-shuffled,1,0.653846,0.461538,1,1,0.5,0.305556,0.357143,0.133333,0.611111,0.666667,0.777778,0.785714,0.266667,0.636364,0.636364,0.6
toilet_g_08_01.2-shuffled,1,0.492647,0.588235,1,1,0.5,0.185345,0.294118,0.24,0.62069,0.666667,0.6,0.488636,0.16,0.692308,0.692308,0.6
toilet_g_20_01.2-shuffled,1,0.284483,0.758621,1.5,1.5,0.6,0.069079,0.192308,0.289855,0.539474,0.971429,0.428571,0.15,0.057971,0.789474,0.789474,0.507246
uclid-pipe2,1,0.735711,0.30388,1,1,0.5,0.455356,0.465361,0.071705,0.531246,0.888244,0.864603,0.971418,0.398702,0.534547,0.534547,0.529593
uclid-pipe3a,1,0.739515,0.307372,1,1,0.5,0.463203,0.465934,0.066614,0.531321,0.888889,0.874174,0.988317,0.403974,0.533933,0.533933,0.529412
Umbrella_tbm_05.tex.module.000011,1,0.49566,0.506556,2.540284,2.540284,0.717537,0.315515,0.347836,0.070465,0.546896,0.650535,0.883695,0.696341,0.215135,0.713358,0.713358,0.605864
Umbrella_tbm_05.tex.module.000015,1,0.495334,0.506906,2.548077,2.548077,0.718157,0.31607,0.347836,0.070194,0.547129,0.650808,0.884123,0.697925,0.215375,0.713194,0.713194,0.605764
Umbrella_tbm_05.tex.module.000025,1,0.493222,0.509171,2.47,2.47,0.711816,0.319952,0.349246,0.072046,0.54758,0.652578,0.880938,0.707201,0.216931,0.710759,0.710759,0.605115
Umbrella_tbm_05.tex.module.000030,1,0.491228,0.511308,2.367347,2.367347,0.70303,0.324026,0.350988,0.074809,0.548296,0.654249,0.876247,0.717341,0.218397,0.708061,0.708061,0.604504
Umbrella_tbm_05.tex.module.000039,1,0.488494,0.51424,2.217617,2.217617,0.689211,0.329803,0.353695,0.079332,0.5493,0.656544,0.868582,0.731758,0.220404,0.704051,0.704051,0.603667
Umbrella_tbm_05.tex.module.000043,1,0.486422,0.516462,2.148936,2.148936,0.682432,0.333974,0.355703,0.081456,0.549163,0.658284,0.864923,0.740787,0.221924,0.701515,0.701515,0.603033
Umbrella_tbm_05.tex.module.000053,1,0.482849,0.520293,2.010929,2.010929,0.667877,0.34117,0.358415,0.086288,0.551574,0.661288,0.85665,0.760816,0.224538,0.696649,0.696649,0.601943
Umbrella_tbm_05.tex.module.000064,1,0.474311,0.529449,1.725714,1.725714,0.633124,0.358156,0.36646,0.098447,0.554139,0.668481,0.835742,0.803291,0.230761,0.684607,0.684607,0.599347
Umbrella_tbm_05.tex.module.000065,1,0.473365,0.530463,1.72093,1.72093,0.632479,0.36057,0.368012,0.098488,0.552846,0.669279,0.835595,0.806366,0.231448,0.683824,0.683824,0.599061
Umbrella_tbm_05.tex.module.000079,1,0.47031,0.533738,1.684848,1.684848,0.62754,0.364757,0.369088,0.099831,0.553723,0.671859,0.833097,0.817332,0.233664,0.680774,0.680774,0.598136
Umbrella_tbm_05.tex.module.000088,1,0.471777,0.532404,1.716981,1.716981,0.631944,0.365179,0.368234,0.09935,0.552946,0.676514,0.833438,0.816857,0.232942,0.680931,0.680931,0.596476
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.244434,0.757921,1.953488,1.953488,0.661417,0.247119,0.256849,0.040092,0.690411,0.397051,0.94399,0.798217,0.205887,0.766459,0.766459,0.715794
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.244434,0.757921,1.953488,1.953488,0.661417,0.24731,0.256849,0.040092,0.690687,0.397051,0.94399,0.799545,0.205887,0.766459,0.766459,0.715794
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.246208,0.756141,1.953795,1.953795,0.661453,0.248359,0.257705,0.040278,0.689379,0.398541,0.94367,0.799555,0.206274,0.765871,0.765871,0.715031
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.245026,0.757326,1.950331,1.950331,0.661055,0.247685,0.257135,0.040198,0.690163,0.397461,0.943824,0.799404,0.206016,0.766263,0.766263,0.715584
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.243246,0.759112,1.95,1.95,0.661017,0.246347,0.256277,0.040012,0.691061,0.395969,0.944144,0.797397,0.205628,0.766852,0.766852,0.716348
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.24384,0.758516,1.946844,1.946844,0.660654,0.246977,0.256563,0.040119,0.690862,0.39638,0.943979,0.79892,0.205758,0.766655,0.766655,0.716137
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.244434,0.757921,1.943709,1.943709,0.660292,0.247543,0.256849,0.040225,0.690613,0.396791,0.943814,0.800109,0.205887,0.766459,0.766459,0.715927
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.244434,0.757921,1.953488,1.953488,0.661417,0.247214,0.256849,0.040092,0.690549,0.397051,0.94399,0.798881,0.205887,0.766459,0.766459,0.715794
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.24384,0.758516,1.946844,1.946844,0.660654,0.247009,0.256563,0.040119,0.690951,0.39638,0.943979,0.799253,0.205758,0.766655,0.766655,0.716137
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.24384,0.758516,1.946844,1.946844,0.660654,0.247072,0.256563,0.040119,0.691,0.39638,0.943979,0.799586,0.205758,0.766655,0.766655,0.716137
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.244434,0.757921,1.953488,1.953488,0.661417,0.247214,0.256849,0.040092,0.690549,0.397051,0.94399,0.798881,0.205887,0.766459,0.766459,0.715794
Umbrella_tbm_21.tex.module.000024,1,0.486379,0.516592,2.425926,2.425926,0.708108,0.331637,0.355976,0.072231,0.544968,0.659612,0.880124,0.728821,0.222222,0.704704,0.704704,0.60255
Umbrella_tbm_21.tex.module.000029,1,0.484613,0.51849,2.358491,2.358491,0.702247,0.334946,0.357441,0.073981,0.545067,0.661153,0.877106,0.736254,0.223525,0.702576,0.702576,0.601991
Umbrella_tbm_21.tex.module.000044,1,0.478235,0.525343,2.14,2.14,0.681529,0.347335,0.362778,0.080283,0.5462,0.666726,0.866191,0.765392,0.228217,0.694862,0.694862,0.599979
Umbrella_tbm_21.tex.module.000049,1,0.478235,0.525343,2.14,2.14,0.681529,0.347335,0.362778,0.080283,0.5462,0.666726,0.866191,0.765392,0.228217,0.694862,0.694862,0.599979
Umbrella_tbm_21.tex.module.000056,1,0.477404,0.526236,2.114094,2.114094,0.678879,0.349114,0.36348,0.081102,0.546611,0.667453,0.864767,0.77001,0.228826,0.693854,0.693854,0.599717
Umbrella_tbm_21.tex.module.000069,1,0.479482,0.524221,2.122449,2.122449,0.679739,0.35133,0.365851,0.081413,0.544154,0.674954,0.863636,0.770721,0.230173,0.691371,0.691371,0.597031
Umbrella_tbm_21.tex.module.000079,1,0.478357,0.525434,2.111111,2.111111,0.678571,0.350318,0.364326,0.081633,0.545245,0.670771,0.863611,0.770346,0.229138,0.692857,0.692857,0.598526
Umbrella_tbm_21.tex.module.000129,1,0.477774,0.526063,2.097902,2.097902,0.677201,0.351574,0.364761,0.082033,0.54556,0.671333,0.862895,0.773643,0.229578,0.692201,0.692201,0.598325
Umbrella_tbm_21.tex.module.000134,1,0.476565,0.527368,2.056338,2.056338,0.672811,0.354089,0.365909,0.083451,0.545814,0.672499,0.860429,0.779611,0.230489,0.690596,0.690596,0.597908
Umbrella_tbm_21.tex.module.000139,1,0.475618,0.52839,2.028369,2.028369,0.669789,0.355988,0.366748,0.084411,0.545971,0.673412,0.858746,0.784063,0.231202,0.6894,0.6894,0.597581
Umbrella_tbm_21.tex.module.000149,1,0.474634,0.529452,1.985816,1.985816,0.665083,0.358057,0.367879,0.086018,0.546011,0.674362,0.855975,0.788691,0.231942,0.6879,0.6879,0.597243
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.243558,0.758883,2.071161,2.071161,0.67439,0.23133,0.239714,0.036984,0.706206,0.360342,0.949689,0.787386,0.188291,0.787582,0.787582,0.735109
Umbrella_tbm_24.tex.module.000066,1,0.471005,0.534794,1.543103,1.543103,0.60678,0.392946,0.384017,0.107159,0.550005,0.692729,0.818608,0.873224,0.24388,0.664762,0.664762,0.590762
Umbrella_tbm_24.tex.module.000103,1,0.466482,0.539737,1.522523,1.522523,0.603571,0.392732,0.380573,0.109819,0.552831,0.6881,0.814614,0.878262,0.240416,0.667465,0.667465,0.592382
Umbrella_tbm_24.tex.module.000131,1,0.462828,0.543732,1.432432,1.432432,0.588889,0.396285,0.384362,0.115685,0.554688,0.690749,0.804405,0.889904,0.242835,0.662074,0.662074,0.591454
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.269215,0.73344,1.855019,1.855019,0.64974,0.258699,0.267949,0.048769,0.675266,0.423419,0.930581,0.796649,0.206998,0.759518,0.759518,0.702534
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.269215,0.73344,1.855019,1.855019,0.64974,0.258699,0.267949,0.048769,0.675266,0.423419,0.930581,0.796649,0.206998,0.759518,0.759518,0.702534
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.269215,0.73344,1.855019,1.855019,0.64974,0.258699,0.267949,0.048769,0.675266,0.423419,0.930581,0.796649,0.206998,0.759518,0.759518,0.702534
Umbrella_tbm_25.tex.module.000003,1,0.501244,0.500622,3.172414,3.172414,0.760331,0.305285,0.343391,0.057132,0.542632,0.648205,0.905835,0.667482,0.212034,0.721602,0.721602,0.606721
Umbrella_tbm_25.tex.module.000031,1,0.501244,0.500622,3.131707,3.131707,0.757969,0.305358,0.343391,0.057694,0.543002,0.646677,0.904996,0.668183,0.212034,0.721602,0.721602,0.607284
Umbrella_tbm_25.tex.module.000041,1,0.500559,0.501358,3.073892,3.073892,0.754534,0.306715,0.344038,0.058677,0.542952,0.647272,0.903343,0.671079,0.212568,0.720656,0.720656,0.607064
Umbrella_tbm_25.tex.module.000084,1,0.490881,0.511756,2.43956,2.43956,0.709265,0.327896,0.353176,0.072119,0.546232,0.655688,0.880593,0.722608,0.220082,0.707315,0.707315,0.603978
Umbrella_tbm_25.tex.module.000087,1,0.490881,0.511756,2.43956,2.43956,0.709265,0.327783,0.353176,0.072119,0.546044,0.655688,0.880593,0.722059,0.220082,0.707315,0.707315,0.603978
Umbrella_tbm_25.tex.module.000099,1,0.48976,0.512883,2.505618,2.505618,0.714744,0.327165,0.352257,0.070646,0.545832,0.657413,0.88291,0.720361,0.219638,0.708061,0.708061,0.60335
Umbrella_tbm_25.tex.module.000106,1,0.493109,0.509517,2.480663,2.480663,0.712698,0.328509,0.354505,0.07144,0.544078,0.661159,0.881327,0.720538,0.220793,0.706136,0.706136,0.601989
Umbrella_tbm_25.tex.module.000121,1,0.491967,0.510749,2.497143,2.497143,0.714052,0.325593,0.351218,0.071417,0.545529,0.655899,0.881741,0.716421,0.21776,0.709748,0.709748,0.603901
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.275721,0.726052,2.282421,2.282421,0.695347,0.234416,0.247401,0.040632,0.685257,0.38907,0.943559,0.744785,0.187354,0.783813,0.783813,0.719906
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.274732,0.727043,2.280347,2.280347,0.695154,0.23386,0.246894,0.040563,0.685963,0.38812,0.943694,0.744687,0.187104,0.784178,0.784178,0.720399
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.275721,0.726052,2.282421,2.282421,0.695347,0.234416,0.247401,0.040632,0.685257,0.38907,0.943559,0.744785,0.187354,0.783813,0.783813,0.719906
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.275474,0.726299,2.260745,2.260745,0.693322,0.234434,0.247349,0.040886,0.685713,0.388419,0.943234,0.745924,0.187324,0.783861,0.783861,0.720244
Umbrella_tbm_26.tex.module.000004,1,0.482412,0.520762,2.153846,2.153846,0.682927,0.336813,0.358106,0.080338,0.549103,0.660038,0.866635,0.746985,0.224567,0.699223,0.699223,0.602396
Umbrella_tbm_26.tex.module.000021,1,0.483777,0.519388,2.147059,2.147059,0.682243,0.337274,0.359212,0.08066,0.547845,0.661883,0.865952,0.745927,0.22509,0.698334,0.698334,0.601727
Umbrella_tbm_26.tex.module.000041,1,0.475348,0.528445,1.86875,1.86875,0.651416,0.354531,0.366867,0.090682,0.550654,0.669253,0.848628,0.788992,0.231467,0.687146,0.687146,0.599071
Umbrella_tbm_26.tex.module.000061,1,0.475938,0.528045,1.78125,1.78125,0.640449,0.361736,0.372221,0.095193,0.549058,0.67845,0.840224,0.802178,0.23465,0.680855,0.680855,0.595788
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.293142,0.709621,1.721014,1.721014,0.63249,0.277508,0.288383,0.059385,0.652351,0.470015,0.912702,0.798243,0.217532,0.740543,0.740543,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.294029,0.708731,1.708633,1.708633,0.63081,0.277772,0.288926,0.059764,0.651866,0.47035,0.912125,0.797888,0.217775,0.740163,0.740163,0.68011
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.293142,0.709621,1.721014,1.721014,0.63249,0.277508,0.288383,0.059385,0.652351,0.470015,0.912702,0.798243,0.217532,0.740543,0.740543,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.293142,0.709621,1.721014,1.721014,0.63249,0.277508,0.288383,0.059385,0.652351,0.470015,0.912702,0.798243,0.217532,0.740543,0.740543,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.294029,0.708731,1.718412,1.718412,0.632138,0.278121,0.288816,0.059537,0.651743,0.470666,0.912442,0.798609,0.217728,0.74023,0.74023,0.679964
Umbrella_tbm_29.tex.module.000009,1,0.49921,0.503636,1.946078,1.946078,0.660566,0.320605,0.351685,0.093481,0.55434,0.654473,0.845337,0.719394,0.213656,0.705138,0.705138,0.604422
Umbrella_tbm_29.tex.module.000010,1,0.498717,0.504169,1.935644,1.935644,0.659359,0.321296,0.35181,0.093888,0.554568,0.654682,0.844645,0.721314,0.213921,0.704684,0.704684,0.604346
Umbrella_tbm_29.tex.module.000078,1,0.482949,0.521565,1.52795,1.52795,0.604423,0.345735,0.358484,0.116456,0.564756,0.665161,0.806083,0.794347,0.221519,0.686058,0.686058,0.600542
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.288925,0.713737,1.668919,1.668919,0.625316,0.2461,0.257349,0.060665,0.682123,0.413661,0.91424,0.774199,0.191372,0.771657,0.771657,0.707383
vis.arbiter.E-f4-shuffled,1,0.524408,0.333303,1,1,0.5,0.419261,0.42433,0.01486,0.574114,0.750069,0.973994,0.984443,0.413734,0.573593,0.573593,0.571406
vis.coherence^1.E-d4-shuffled,1,0.523227,0.333303,1,1,0.5,0.428086,0.427754,0.003051,0.57195,0.750068,0.99466,1.000085,0.425543,0.571845,0.571845,0.571406
vis.elevator^1.E-f2-shuffled,1,0.528612,0.333294,1,1,0.5,0.407944,0.420774,0.032938,0.575544,0.750089,0.942355,0.9611,0.395662,0.576435,0.576435,0.5714
vis.emodel.E-f4-shuffled,1,0.530837,0.333295,1,1,0.5,0.420321,0.424538,0.014757,0.573925,0.750087,0.974174,0.986496,0.413843,0.573572,0.573572,0.5714
vis.prodcell^01.E-d4-shuffled,1,0.52681,0.333315,1,1,0.5,0.426228,0.427615,0.004258,0.571971,0.750042,0.992548,0.995791,0.424327,0.572028,0.572028,0.571415
vis.prodcell^04.E-f4-shuffled,1,0.525342,0.333325,1,1,0.5,0.420766,0.425964,0.012296,0.572799,0.750019,0.978482,0.984937,0.416282,0.573223,0.573223,0.571422
vis.prodcell^05.E-f4-shuffled,1,0.524914,0.333325,1,1,0.5,0.42091,0.425951,0.011925,0.572849,0.750018,0.979132,0.985387,0.416653,0.573168,0.573168,0.571423
vis.prodcell^08.E-f4-shuffled,1,0.525663,0.333327,1,1,0.5,0.422441,0.426301,0.009153,0.572782,0.750014,0.983983,0.988819,0.419423,0.572756,0.572756,0.571424
vis.prodcell^09.E-f2-shuffled,1,0.528683,0.333313,1,1,0.5,0.409371,0.422598,0.0304,0.574144,0.750047,0.946799,0.961292,0.398187,0.576036,0.576036,0.571413
vis.prodcell^23.E-f4-shuffled,1,0.525255,0.333327,1,1,0.5,0.422324,0.426274,0.009366,0.572788,0.750014,0.98361,0.988559,0.419211,0.572787,0.572787,0.571424
vis.prodcell^24.E-f3-shuffled,1,0.525837,0.333323,1,1,0.5,0.41893,0.425251,0.014842,0.573232,0.750023,0.974025,0.981633,0.413736,0.573606,0.573606,0.571421
vonNeumann-ripple-carry-13-c-shuffled,1,0.728408,0.33492,1,1,0.5,0.424924,0.425986,0.002148,0.573795,0.750654,0.99624,0.996994,0.426637,0.571522,0.571522,0.571215
vonNeumann-ripple-carry-15-c-shuffled,1,0.728984,0.334724,1,1,0.5,0.425018,0.425961,0.001867,0.573848,0.750576,0.996732,0.997339,0.426893,0.571507,0.571507,0.57124
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.488166,0.514338,2.496815,2.496815,0.714026,0.338974,0.376955,0.0638,0.534882,0.702504,0.89138,0.728792,0.253332,0.67392,0.67392,0.58737
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.467636,0.5342,2.591743,2.591743,0.721584,0.316094,0.354001,0.059452,0.555047,0.64978,0.901917,0.710399,0.239773,0.695124,0.695124,0.606142
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.456435,0.546084,2.407186,2.407186,0.706503,0.327374,0.361045,0.062193,0.553565,0.655895,0.897015,0.733307,0.246388,0.687364,0.687364,0.603903
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.475003,0.526622,3.150485,3.150485,0.759064,0.308767,0.350726,0.049898,0.549881,0.648064,0.917764,0.685968,0.236024,0.702328,0.702328,0.606773
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.458091,0.544599,2.130682,2.130682,0.680581,0.335116,0.367512,0.069908,0.553138,0.667727,0.883413,0.749933,0.25143,0.678125,0.678125,0.599619
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.441227,0.560628,2.52193,2.52193,0.716065,0.30612,0.340024,0.057651,0.571863,0.610261,0.907166,0.715005,0.23359,0.706898,0.706898,0.621017
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.448481,0.553165,3.050926,3.050926,0.753143,0.298801,0.3364,0.048618,0.567208,0.606799,0.921881,0.690404,0.229315,0.714446,0.714446,0.622355
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.430798,0.571904,2.069892,2.069892,0.674256,0.324905,0.353988,0.068117,0.569097,0.630404,0.888942,0.754009,0.24566,0.689387,0.689387,0.613345
x120.0,1,0.627274,0.150196,1.820438,1.820438,0.645445,0.244604,0.27752,0.090885,0.668391,0.591932,0.855317,0.737628,0.206382,0.72248,0.72248,0.628168
x120.1,1,0.627075,0.150277,1.818248,1.818248,0.64517,0.244744,0.277669,0.090939,0.668316,0.59199,0.855226,0.737882,0.206505,0.722331,0.722331,0.628145
x120.2,1,0.626928,0.150156,1.816393,1.816393,0.644936,0.244731,0.277669,0.091024,0.668334,0.591902,0.855099,0.737883,0.206486,0.722331,0.722331,0.628179
