@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC

@DATA
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf,1,0.2023,0.242,0.1739,0.0836,0.3215,2.05,0.9818,0.8715,0.3079,0.5,0.9391,0.0938,0.4876,0.227,0.0868,1.1766,2.4679,0.539,0.0792,0.3857,2.0757,0.8251,0.028,4319,4319,0.3467,0.0574,4178,71,71.2966,79,71,0.8397,79,4159.2,0.811,4167,71.3961,0.8067,4139,0.082,0.0546,0.0808,0.0933,0,64,3993,0.0035,3993,64,0.2251,0.0115,0.4402,0.0142,0.0454,0.2642,0.0412,0.3225,0.005,0.025,1696,0.0163,0.4855,0.075
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,0.0088,0.0173,0.0627,0.0172,0.4565,2.4311,0.0997,0.0332,0.1743,0.8,1.056,0.072,0.0604,0.1355,0.4377,1.9526,3.8532,0.3524,0.0595,0.0345,2.9645,1.3239,0.0015,407,407,0.3081,0.2725,314,1461,1461,1482,1469.5,0.7273,1483,229.8889,1.1439,275,1461.33,0.9022,127,0.0147,0.1787,0.0182,0.5184,0,1426,36,?,36,1430,0.3589,?,0.6627,0.0001,0.1487,2.0427,?,1.8087,0,0.5588,2928183,0.0095,1.5791,0.0619
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,0.6104,0.1717,0.6359,0.2346,0.2057,3.1057,0.8067,0.9171,0.7912,0.7778,0.9743,0.1577,0.7616,0.5276,0.0309,1.3352,2.7626,0.8518,0.2465,0.2161,2.5237,0.5708,0.0478,571,571,0.3554,0.0244,571,16058,16058,16058,16131,1.07,16151,302.5,0.4644,571,12105.2,0.9852,34,0,0.0143,0.6667,0.4608,0,0,34,0,34,16058,0,0.0001,0.4668,0.0001,0.0124,0.4525,0.0003,1.1403,0,0.8876,815261,0.0001,0.443,0.0268
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf,1,0.2641,0.1659,0.3477,0.0974,0.126,2.804,0.951,0.8289,0.5256,0.6667,1.2077,0.153,0.5603,0.3689,0.083,1.3963,3.177,0.8264,0.1312,0.3719,2.5765,0.7607,0.0319,0,0,0.4147,0.0517,0,83,82.8933,91,83,0.7735,92,0,1.3177,0,82.9918,0.9729,0,0.08,0.032,0.0801,0,0,75,0,0.0034,0,74,0.1899,0.0201,0.6383,0.0299,0.0188,0.6467,0.1102,0.2815,0.0034,0,484831,0.0448,0.6075,0.1266
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf,1,0.072,0.1696,0.0103,0.0001,0.1579,0.9694,0.0789,0.5407,0.0878,0.3333,0.9021,0.0384,0.5293,0.0817,0.0483,1.0054,2.3602,0.3667,0.0205,0.0322,2.0667,1.7491,0,638,451,0.4057,0.0407,344,2633,2633,0,5303,0.4122,5352,285.1463,0.4169,241,5315.14,0.6755,192,1.4142,0.0312,0.0053,0.2275,0,5277,179,0,155,0,1.1554,0.0002,0.4885,0.0002,0.0291,0.6089,0.0005,1.2975,0,0.4275,279256,0.0005,0.5914,0.0275
SAT_RACE2008/babic-dspam-vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-live-sat-1.0-05.cnf,1,0.885,0.0572,0.9941,0.9647,0.5,3.9601,0.3575,0.9319,0.9993,0.9918,0.6683,0.2499,0.9378,0.9454,0.1817,1.1727,3.907,0.9999,0.4528,0.2204,3.7619,0.1457,0.85,0,0,0.6934,0.0455,0,0,0,0,0,0.6287,0,0,0,0,0,1,0,0,0.0487,0,0,0,0,0,?,0,0,0,?,1.0655,0.0073,0.0076,9.7149,?,0,0,0,4205986,0.0103,7.709,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf,1,0.0612,0.1745,0.0144,0.0015,0.2405,1.0524,0.0895,0.5553,0.1034,0.6667,0.8804,0.0431,0.5126,0.0979,0.0566,1.0567,2.3491,0.3925,0.025,0.0352,2.0384,1.5939,0,684,366,0.4093,0.0398,288,2808,2808,0,5596,0.4532,5676,240.3636,1.8822,201,5607.22,0.7455,160,1.4142,0.0313,0.0113,0.4582,0,5521,142,0,131,0,1.0404,0.0002,0.4556,0.0002,0.0293,0.584,0.0009,0.1838,0,0.5111,227010,0.0003,0.5332,0.1354
SAT-Race-2010-CNF/mixed/anbulagan/partial-5-17-u.cnf,1,0.5913,0.1758,0.7541,0.2129,0.1312,2.8392,0.7515,0.869,0.8381,0.8095,1.0368,0.163,0.7333,0.5695,0.0298,1.3819,2.5717,0.8807,0.2634,0.1446,2.2724,0.5683,0.0719,0,0,0.3911,0.0255,0,0,0,0,45732,0.9826,45732,0,0.6931,0,45732,0.9464,0,0,0.016,0,0,0,45732,0,0,0,0,0,0,0.4971,0.0001,0.0166,0.5254,0.0001,0,0,0,1178557,0.0001,0.5214,0.0323
SAT_Competition2009/APPLICATION/SAT_RACE06/schup-l2s-guid-1-k56.cnf,1,0.3093,0.2058,0.3257,0.1155,0.4378,2.7501,0.328,0.7505,0.5873,0.9417,1.3799,0.1368,0.5508,0.3614,0.1526,1.5853,2.949,0.7481,0.1512,0.0746,2.5031,0.747,0.027,1047,1047,0.3769,0.0693,936,8390,8390,8319,8387,0.8761,8431,736,1.2871,765,8362.89,0.9791,691,0.012,0.0618,0.0086,0.1453,0,8266,130,0,130,8319,0.5425,0.0003,1.0837,0.001,0.0394,0.9431,0.0232,1.1396,0,0.3731,307346,0.0011,0.9263,0.0943
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56687.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/vange-color-inc-54.cnf,1,0.0026,0.1733,0.1527,0.1508,1,0.6838,0.6296,0.5976,0.1529,1,0.757,0.2132,0.1582,0.1997,0.2878,1.2734,1.0825,0.1568,0.6241,0.0587,0.5596,1.0355,0.1452,2984,109,0.4746,0.2403,92,0,0,0,0,0.6301,0,111.1059,0.9208,80,0,1,60,0,0.2814,0,0.1995,0,0,43,?,19,0,0,?,4.041,0.0167,0.2402,4.1706,?,0,0,2.8315,469472,0.0222,5.3096,0.147
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-f7nidw.cnf,1,0.1277,0.1255,0.6556,0.5301,0.4512,2.8031,0.1066,0.4591,0.77,0.9416,1.6816,0.1536,0.4827,0.6065,0.1515,1.8339,2.9467,0.8747,0.1888,0.028,2.5478,0.4071,0.1502,421,360,0.3682,0.1189,358,12710,12710,12710,12490,0.7214,12490,289.6667,0.9213,306,12563.3,1,250,0,0.0758,0.0231,0.1792,0,12317,201,?,125,12710,0,?,1.4497,0.0015,0.0744,1.5803,?,0.0616,0,0.2641,923497,0.0018,1.9724,0.0806
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,0.7343,0.0229,0.885,0.463,0.5,4.2573,0.8945,0.7969,0.9569,0.9909,1.4255,0.313,0.8372,0.7055,0.4541,1.3403,5.7388,0.984,0.3995,0.407,4.4696,0.4622,0.1336,0,0,0.1892,0.3187,0,3347,3345.67,3347,3349.5,1.7701,3389,0,0.984,0,3081.92,1,0,0.0096,0.1518,0.3153,0,0,3301,0,?,0,3313,0.3125,?,1.6949,0.0049,0.0593,1.83,?,0.5401,0,0,649270,0.0054,2.4602,0.0559
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0.3927,0.007,0.6916,0.6916,0,0,0.9522,0.9995,0.6916,0.5297,0.6739,0.0016,0.9995,0.6918,0,0.6754,0.6689,0.6929,0.5255,0.7799,0.6689,0.0022,0.6916,1629,1629,0.5947,0,1629,403,399.284,423,401.5,0.5479,421,1230.3333,0,1100,397.548,0.6957,962,0.1186,0,0.107,0.0434,0.6863,381,962,?,962,388,0.0896,?,0.0741,0.0018,0,0.0043,?,0.1309,0.0031,0.2337,120147,0.0031,0.0043,0
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,0.1294,0.1436,0.5881,0.2885,0.434,3.2018,0.4707,0.5547,0.792,0.9365,1.5921,0.1593,0.5246,0.5409,0.1528,1.6977,3.3867,0.9177,0.1907,0.0831,2.9329,0.5523,0.081,1082,883,0.3574,0.1104,775,1239,1239.21,1278,1237,0.7321,1267,731.7273,0.8007,705,1224.67,1,646,0.0233,0.072,0.0963,0.3265,0.0001,1200,601,?,563,1193,0.2177,?,1.1007,0.0077,0.0546,1.2147,?,0.4819,0.0002,0.1646,77473,0.0129,1.3194,0.0841
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,0.9585,0.0721,0.9323,0.884,0.1855,1.8324,0.8803,0.9644,0.9565,0.9091,0.2616,0.2539,0.9585,0.8876,0.0015,0.8611,1.8456,0.9823,0.3246,0.4902,1.8171,0.1723,0.7935,40,40,0.6725,0,40,0,0,0,35449,0.6844,35438,21.5,0.6816,30,35449,0.999,10,0,0.0011,0.0004,0.3616,0.0017,35438,6,?,6,0,0,?,0.4009,0.0003,0,0.9353,?,0.4566,0,0.6524,1767096,0.0002,1.1731,0.0096
SAT_Competition2011/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.6001,0.0429,0.9969,0.835,0.5,4.0488,0.5243,0.953,0.9999,1,0.9783,0.2587,0.9461,0.8642,0.3485,1.3269,4.3628,1,0.4607,0.4263,4.2384,0.2737,0.4894,0,0,0.5373,0.0912,0,0,0,0,0,0.752,0,0,0.673,0,0,1,0,0,0.0854,0,0,0,0,0,?,0,0,0,?,1.3152,0.0103,0.0024,7.5865,?,0,0,0,3230738,0.0187,5.2458,0.1113
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,0.0364,0.2212,0.0175,0.0045,0.1342,1.7135,0.8935,0.5697,0.0952,0.25,0.9282,0.0746,0.4303,0.0751,0.1169,1.4585,2.5754,0.2222,0.0572,0.4077,2.0593,1.3184,0.0003,0,0,0.4475,0.0959,0,26,25.7755,30,26,0.7224,30,0,0.6245,0,25.754,0.3811,0,0.1246,0.0668,0.1255,0,0,22,0,0.0167,0,22,0.2497,0.0366,0.2842,0.0212,0.0556,0.3154,0.0561,0.3903,0.0106,0,1016,0.0409,0.3403,0.0732
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.2014,0.2409,0.1728,0.0922,0.3211,1.9997,0.9835,0.8799,0.3028,0.5,0.9207,0.0886,0.4886,0.2261,0.0777,1.1684,2.4408,0.536,0.0749,0.2892,2.0065,0.806,0.0366,3490,3490,0.3491,0.0568,3329,126,125.733,136,126,0.8269,136,2800.8333,0.9189,3204,125.646,0.8235,2253,0.0614,0.0512,0.0629,0.1059,0,116,2013,0.002,2013,116,0.2368,0.0065,0.5124,0.0104,0.0445,0.2677,0.0319,0.2955,0.0028,0.2019,3006,0.0096,0.5301,0.0781
SAT-Race-2010-CNF/cryptography/desgen/gss-19-s100.cnf,1,0.6614,0.2408,0.8535,0.7552,0.1729,2.3542,0.7343,0.9401,0.9016,0.7778,0.9809,0.1523,0.894,0.7551,0.0557,1.132,2.4609,0.9256,0.182,0.251,1.876,0.3368,0.256,0,0,0.1899,0.0424,0,4018.5,3629,4067,4057,1.5489,4093,0,0.7358,0,4058.61,0.9727,0,0.3516,0.0329,0.0079,0,0.0001,4019,0,0.0001,0,0,1.4813,0.0004,0.7591,0.0022,0.0312,0.7993,0.0037,0.3998,0.0001,0,94548,0.0019,0.9398,0.0606
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,0.1383,0.0535,0.8327,0.8241,0.1505,1.3748,0.6573,0.2716,0.8598,0.988,2.2658,0.2197,0.9405,0.8469,0.0304,0.7304,1.7075,0.9054,0.3764,0.2678,1.6707,0.0569,0.8162,1753,1753,0.8147,0.0066,1281,2894,1934.67,2894,2881,0.4389,2881,1164.8889,0.6799,1088,1929.33,0.985,1021,0.866,0.0097,0.8661,0.0975,0.0177,0,844,?,844,0,0.5153,?,1.1841,0.0034,0.0024,3.1303,?,0.4664,0.0001,0.2211,126826,0.015,3.5867,0.0884
SAT-Race-2010-CNF/software-verification/nec/hard-13-U-9007.cnf,1,0.3853,0.1443,0.7805,0.3311,0.5,3.3634,0.2411,0.6768,1,0.9957,1.7814,0.2101,0.4398,0.6559,0.3972,1.9256,3.4009,1,0.2279,0.0695,2.7928,0.5295,0.1429,0,0,0.5287,0.3344,0,0,0,0,13241,0.7084,0,0,0.1584,0,13241,1,0,0,0.1925,1.4142,0,0,0,0,?,0,0,0,?,3.7248,0.0064,0.2057,3.5259,?,1.006,0,0,2062543,0.0041,2.685,0.0237
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,0.3337,0.2058,0.4483,0.2135,0.1994,2.931,0.7842,0.8019,0.6035,0.5385,1.26,0.1031,0.5337,0.4127,0.0908,1.4736,2.9554,0.6805,0.1343,0.237,2.4762,0.5477,0.0716,3223,3223,0.4841,0.0676,3223,530,529.667,553,528.5,0.7865,551,2494.25,1.0656,3003,528.927,0.9619,2332,0.033,0.0415,0.0336,0.2129,0.0012,506,1419,0.0007,1419,508,0.2389,0.0027,0.5183,0.0086,0.0378,0.5255,0.023,0.2539,0.0008,0.2815,23004,0.0058,0.5758,0.0911
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,0.1667,0.1807,0.2062,0.0939,0.3867,2.9628,0.243,0.7339,0.4826,0.9858,1.1709,0.12,0.4855,0.2957,0.0907,1.4675,3.1653,0.6943,0.1195,0.0552,2.6194,0.8481,0.0315,1090,1090,0.4681,0.0506,1008,1559,1554.81,1578,1550.5,0.7329,1585,887.1429,1.2106,864,1551.72,0.9625,823,0.0173,0.0403,0.018,0.3077,0.0001,1519,765,0.0001,581,1521,0.229,0.001,0.751,0.008,0.0351,0.7019,0.0081,0.5223,0.0002,0.1524,101319,0.0077,0.7699,0.0926
SAT_RACE2008/simon-s03-fifo8-400.cnf,1,0.2358,0.2155,0.1824,0.092,0.4804,2.8031,0.0959,0.7081,0.372,1,1.2217,0.163,0.4966,0.2672,0.2055,1.4823,2.8308,0.648,0.1403,0.0329,2.4745,0.875,0.0297,766,759,0.4599,0.0674,703,6737.5,6737.5,6732,6762,0.7893,6852,604.25,3.5583,630,6774.67,1,556,0.0012,0.0618,0.0107,0.2812,0,6693,473,0,102,6732,0.3893,0.0002,0.4444,0.0004,0.0375,0.3834,0.0007,0.2306,0,0.2369,707913,0.0004,0.4898,0.1665
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray32_32.cnf,1,0.3401,0.2239,0.1208,0.0389,0.286,1.6701,0.1026,0.6855,0.1355,0.8,1.1085,0.0572,0.4875,0.112,0.0435,1.3404,1.7338,0.2174,0.0599,0.0196,1.3924,0.7996,0.0007,307,249,0.3622,0.0387,223,9144,9144,9144,9192,0.9039,9227,190.725,2.1919,189,9152.4,1,162,0,0.0234,0.0128,0.1142,0,9013,144,0,122,9144,0,0.0001,0.1675,0.0004,0.017,0.1608,0.0009,0.9346,0,0.2139,213533,0.0004,0.2557,0.0491
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf,1,0.897,0.0538,0.9793,0.8898,0.5,4.1776,0.5486,0.9316,0.9982,0.9913,0.6368,0.2635,0.9231,0.8281,0.3566,1.0556,4.3959,0.9998,0.3408,0.2351,4.1061,0.3685,0.1686,0,0,0.754,0.1398,0,0,0,0,0,0.5424,0,0,0.687,0,0,1,0,0,0.1093,0,0,0,0,0,?,0,0,0,?,3.5679,0.021,0.0288,5.1526,?,0,0,0,1598301,0.0203,4.562,0.1118
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,0.1503,0.1962,0.5463,0.1547,0.2461,2.1138,0.3068,0.834,0.5721,0.88,1.1412,0.1829,0.4237,0.3998,0.1748,1.2551,2.1329,0.5853,0.1602,0.0842,1.9687,0.5759,0.0288,2491,2491,0.3895,0.0787,2089,6037,4546.25,6044,6063.5,0.6669,6111,1272.2857,0.7188,868,6064.75,0.984,843,0.6667,0.0825,0.0085,0.4202,0,6005,690,?,690,0,0.523,?,1.6359,0.0033,0.0638,1.9765,?,0.1857,0,0.5192,209942,0.0039,1.856,0.0928
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-26.cnf,1,0.218,0.1836,0.1494,0.0456,0.257,1.9086,0.1717,0.6573,0.375,0.6364,1.2537,0.1099,0.5807,0.2413,0.1051,1.4295,2.5474,0.6597,0.0747,0.0457,2.3514,0.9767,0.0172,1406,1256,0.3571,0.0525,879,2222,2021.82,2257,2220,0.7019,2257,795.5263,1.4243,757,2218.89,0.8876,608,0.3321,0.0435,0.0143,0.3403,0,2175,550,?,497,2162,0.9007,?,1.9705,0.0128,0.0325,1.1725,?,0.1979,0.0001,0.2961,79766,0.0164,1.9485,0.1225
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,0.3526,0.1437,0.1554,0,0.2916,1.8473,0.5113,0.5175,0.7814,0.72,1.421,0.1631,0.5969,0.3283,0.1411,1.6361,3.0229,0.9056,0.1148,0.3627,2.6686,1.1363,0,1227,897,0.4059,0.1374,572,4601,3685.8,4615,4580,0.8031,4635,529.7,1.3849,462,4335,0.9948,430,0.559,0.0688,0.2427,0.231,0,4379,377,?,357,0,0.7804,?,1.7416,0.0038,0.0364,2.1732,?,2.0729,0.0001,0.3785,177980,0.0067,1.388,0.0106
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0.1844,0.1144,0.6829,0.4997,1,3.1443,0.4758,0.7576,0.7361,1,1.3009,0.1635,0.5413,0.6108,0.1247,1.4042,3.0494,0.8211,0.3637,0.073,2.7981,0.3355,0.2764,2485,2175,0.4967,0.1186,2118,1845,1788.29,1886,1860.5,0.6614,1908,1639.6364,0.8217,1679,1816.06,1,1344,0.1868,0.0625,0.146,0.2283,0,1790,953,?,581,1787,0.1965,?,1.9181,0.0118,0.0552,1.4706,?,2.0103,0,0.3194,165828,0.0041,1.2114,0.1092
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,0.0623,0.173,0.0099,0,0.1449,1.3517,0.5778,0.4083,0.0573,0.25,1.164,0.0542,0.2608,0.0484,0.1402,1.6866,2.5928,0.1518,0.0285,0.2379,2.0727,1.5697,0,2018,1826,0.4086,0.1343,1511,116,115.793,125,116,0.7394,125,1209.1579,0.6517,1220,115.907,0.4241,813,0.0648,0.0774,0.0623,0.1685,0,107,684,0.0019,672,107,0.2177,0.0103,0.508,0.0043,0.0927,0.5659,0.0175,0.3329,0.0019,0.3425,5176,0.0119,0.5948,0.0645
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,0.6211,0.1745,0.6462,0.2437,0.2155,3.0726,0.6957,0.9186,0.787,0.75,0.9647,0.1567,0.7672,0.5304,0.0304,1.3326,2.7273,0.8487,0.2471,0.2565,2.514,0.5614,0.051,279,279,0.3557,0.0243,279,6088,6088,0,12199,1.0788,12269,124.6667,0.6572,53,12212.7,0.9847,42,1.4142,0.0143,0.0061,1.0548,0,12130,42,0,42,0,1.0789,0.0001,0.4491,0.0002,0.0126,0.4279,0.0004,1.1932,0,0.8761,636562,0.0002,0.4253,0.0353
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,0.2303,0.1549,0.6913,0.483,0.3006,2.0429,0.7486,0.6927,0.7383,0.6667,1.0617,0.0712,0.2566,0.6088,0.0968,1.2715,1.9392,0.7925,0.1546,0.1876,1.5346,0.3192,0.337,916,825,0.4992,0.0609,799,1362,1327.86,1407,1353,0.7312,1399,674.75,1.2894,720,1334.12,0.9516,585,0.1734,0.0489,0.1472,0.2292,0,1333,443,?,433,1312,0.4453,?,2.2483,0.0366,0.0442,3.6102,?,1.0909,0.0003,0.2218,30465,0.1081,3.3286,0.1095
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,0.1305,0.1746,0.1137,0.0367,0.2659,1.9873,0.6381,0.5653,0.2715,0.4,1.1176,0.0986,0.5369,0.1929,0.1322,1.3002,2.8519,0.5788,0.0696,0.1395,2.4489,1.0953,0.0077,2945,2945,0.3854,0.0963,2230,270,269.867,285,271,0.5859,286,2090.4444,0.7815,2059,270.752,0.886,1712,0.0572,0.0578,0.0529,0.3864,0,256,1568,0.0007,1568,255,0.2502,0.0062,1.6783,0.0171,0.0402,0.7872,0.0676,0.2705,0.0009,0.2083,10827,0.0236,0.7914,0.077
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,0.5623,0.1615,0.6278,0.2114,0.1904,3.1268,0.5656,0.903,0.805,0.8261,1.0224,0.1567,0.7342,0.5235,0.032,1.35,2.8765,0.8585,0.244,0.1128,2.5452,0.5905,0.0513,260,260,0.361,0.0254,260,0,0,0,23259,1.0164,23045,202,0.6194,260,23259,0.9897,144,0,0.015,0.013,0.664,0,23045,144,0,144,0,0,0.0001,0.5584,0.0001,0.013,0.5842,0.0002,0.0257,0,0.2871,986543,0.0001,0.5608,0.0323
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-19-s.cnf,1,0.5376,0.1489,0.6135,0.1802,0.2114,3.1155,0.7064,0.934,0.785,0.8333,0.9652,0.1603,0.7346,0.4998,0.0301,1.2799,2.9215,0.8494,0.2379,0.2168,2.6396,0.6206,0.0395,0,0,0.3428,0.0235,0,0,0,0,15731,1.0286,0,0,0.4362,0,15731,0.9563,0,0,0.0134,1.4142,0,0,0,0,?,0,0,0,?,0.6173,0.0001,0.0117,0.6189,?,0.9819,0,0,1586193,0.0001,0.5481,0.0241
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.2182,0.2408,0.1765,0.097,0.3216,2.1014,0.9892,0.8797,0.3348,0.5,0.9578,0.0924,0.5005,0.2421,0.0724,1.1962,2.4462,0.5712,0.0784,0.2545,2.008,0.8147,0.0341,2221,2221,0.3438,0.0562,1908,203,203.133,216,204,0.8381,216,1393.7778,0.8127,1247,203.508,0.83,777,0.0491,0.0492,0.0546,0.3106,0,192,688,0.0012,688,191,0.2517,0.0041,0.569,0.008,0.0456,0.2977,0.0298,0.3058,0.0017,0.4265,4732,0.006,0.578,0.0643
