@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_binary_proportion NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_alldiff_proportion NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_arity_mean NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC

@DATA
ruler-25-8-a4.xml.minion.conv.minion,1,528,0.133931,0.666463,0.805556,18,0.638889,0.644444,0.626543,0.666667,118.137931,0.388889,18,24.111111,0.583333,18,18,26,92.333333,0.394375,0,0.137931,0.059387,0.059387,0,22.555556,1.523256,0,0,24,29,51,51,21,14,23,0,0,4.821505,0,0.862069,0.001022,45.444444,0.29098,406,51,0,51,2,9.666667,2.137931,2,2,2,3,36,36,0,36,3.086957,0,0,631,56,7.142857
ruler-34-8-a3.xml.minion.conv.minion,1,835,0.173225,0.816976,0.805556,25,0.805556,0.733333,0.712963,0.805556,110.878788,0.388889,25,27.222222,0.75,25,25,34,83.666667,0.15301,0,0.121212,0.058923,0.058923,0,25.666667,1.907632,0,0,29,29,34,35,27,14,29,0,0,6.236096,0,0.878788,0.000789,34.222222,0.239997,462,34,0,34,2,2.758621,2.121212,2,2,2,3,36,36,0,36,0.482759,0,0,183,56,1.310345
ruler-34-8-a4.xml.minion.conv.minion,1,509,0.133931,0.666463,0.805556,15,0.638889,0.644444,0.626543,0.666667,114.034483,0.388889,15,24.111111,0.583333,15,15,35,89.666667,0.40579,0,0.137931,0.059387,0.059387,0,22.555556,1.571974,0,0,24,29,69,69,21,14,23,0,0,4.821505,0,0.862069,0.001022,61.444444,0.280873,406,69,0,69,2,8.6,2.137931,2,2,2,3,36,36,0,36,2.769231,0,0,883,56,6.222222
ruler-34-9-a3.xml.minion.conv.minion,1,835,0.186667,0.839399,0.822222,25,0.822222,0.745455,0.728889,0.822222,94.121951,0.355556,25,34.4,0.777778,25,25,34,83.666667,0.182731,0,0.097561,0.046612,0.046612,0,32.8,2.051705,0,0,37,37,34,35,35,16,37,0,0,8.4,0,0.902439,0.000397,34.2,0.127537,738,34,0,34,2,2,2.097561,2,2,2,3,45,45,0,45,0.378378,0,0,273,72,1.027027
ruler-34-9-a4.xml.minion.conv.minion,1,509,0.150383,0.701335,0.822222,15,0.666667,0.660606,0.645926,0.688889,94.045872,0.355556,15,30.666667,0.622222,15,15,35,89.666667,0.408497,0,0.110092,0.046891,0.046891,0,29.066667,1.726732,0,0,31,37,69,69,28,16,30,0,0,6.767241,0,0.889908,0.000506,62.2,0.143801,654,69,0,69,2,6.666667,2.110092,2,2,2,3,45,45,0,45,2.466667,0,0,1125,72,4.914286
ruler-44-10-a3.xml.minion.conv.minion,1,847,0.196354,0.857522,0.836364,24,0.836364,0.757576,0.743802,0.836364,81.76,0.327273,24,42.545455,0.8,24,24,44,84.666667,0.163368,0,0.08,0.037818,0.037818,0,40.909091,2.185813,0,0,46,46,44,45,44,18,46,0,0,10.799449,0,0.92,0.000214,44.181818,0.072676,1125,44,0,44,2,1.913043,2.08,2,2,2,3,55,55,0,55,0.086957,0,0,388,90,0.826087
ruler-44-10-a4.xml.minion.conv.minion,1,516,0.163059,0.730438,0.836364,20,0.690909,0.676768,0.664463,0.727273,86.358209,0.327273,20,38.181818,0.654545,20,20,45,87.333333,0.418864,0,0.089552,0.037992,0.037992,0,36.545455,1.921828,0,0,40,46,89,89,36,18,38,0,0,8.968264,0,0.910448,0.000268,81,0.085929,1005,89,0,89,2,5.2,2.089552,2,2,2,3,55,55,0,55,1.904762,0,0,1843,90,3.813953
ruler-44-9-a3.xml.minion.conv.minion,1,847,0.186667,0.839399,0.822222,24,0.822222,0.745455,0.728889,0.822222,94.439024,0.355556,24,34.4,0.777778,24,24,44,84.666667,0.140432,0,0.097561,0.046612,0.046612,0,32.8,2.050806,0,0,37,37,44,45,35,16,37,0,0,8.4,0,0.902439,0.000397,44.2,0.127966,738,44,0,44,2,2.378378,2.097561,2,2,2,3,45,45,0,45,0.108108,0,0,273,72,1.027027
ruler-44-9-a4.xml.minion.conv.minion,1,516,0.150383,0.701335,0.822222,20,0.666667,0.660606,0.645926,0.688889,101.577982,0.355556,20,30.666667,0.622222,20,20,45,87.333333,0.416667,0,0.110092,0.046891,0.046891,0,29.066667,1.772871,0,0,31,37,89,89,28,16,30,0,0,6.767241,0,0.889908,0.000506,80.2,0.155318,654,89,0,89,2,6.451613,2.110092,2,2,2,3,45,45,0,45,2,0,0,1485,72,4.466667
ruler-55-10-a3.xml.minion.conv.minion,1,827,0.196354,0.857522,0.836364,16,0.836364,0.757576,0.743802,0.836364,74.04,0.327273,16,42.545455,0.8,16,16,55,80.333333,0.130201,0,0.08,0.037818,0.037818,0,40.909091,2.116998,0,0,46,46,55,56,44,18,46,0,0,10.799449,0,0.92,0.000214,55.181818,0.065813,1125,55,0,55,2,2.086957,2.08,2,2,2,3,55,55,0,55,0.347826,0,0,388,90,1.173913
ruler-55-10-a4.xml.minion.conv.minion,1,513,0.163059,0.730438,0.836364,12,0.690909,0.676768,0.664463,0.727273,76.164179,0.327273,12,38.181818,0.654545,12,12,56,93,0.425091,0,0.089552,0.037992,0.037992,0,36.545455,2.008617,0,0,40,46,111,111,36,18,38,0,0,8.968264,0,0.910448,0.000268,101,0.075785,1005,111,0,111,2,5.157895,2.089552,2,2,2,3,55,55,0,55,1.894737,0,0,2338,90,3.684211
ruler-55-11-a3.xml.minion.conv.minion,1,827,0.203279,0.872351,0.848485,16,0.848485,0.769231,0.757576,0.848485,64.366667,0.30303,16,51.666667,0.818182,16,16,55,80.333333,0.148531,0,0.066667,0.031313,0.031313,0,50,2.24752,0,0,56,56,55,56,54,20,56,0,0,13.416408,0,0.933333,0.000121,55.166667,0.03901,1650,55,0,55,2,1.678571,2.066667,2,2,2,3,66,66,0,66,0.285714,0,0,531,110,0.892857
ruler-55-11-a4.xml.minion.conv.minion,1,513,0.172754,0.754842,0.848485,12,0.712121,0.692308,0.681818,0.742424,65.074074,0.30303,12,46.666667,0.681818,12,12,56,93,0.426897,0,0.074074,0.031425,0.031425,0,45,2.154018,0,0,49,56,111,111,45,20,47,0,0,11.401754,0,0.925926,0.00015,101.833333,0.043821,1485,111,0,111,2,4.291667,2.074074,2,2,2,3,66,66,0,66,1.563636,0,0,2841,110,3.176471
ruler-67-11-a3.xml.minion.conv.minion,1,819,0.203279,0.872351,0.848485,15,0.848485,0.769231,0.757576,0.848485,62.7,0.30303,15,51.666667,0.818182,15,15,67,82.333333,0.121594,0,0.066667,0.031313,0.031313,0,50,2.327188,0,0,56,56,67,68,54,20,56,0,0,13.416408,0,0.933333,0.000121,67.166667,0.038,1650,67,0,67,2,1.464286,2.066667,2,2,2,3,66,66,0,66,0.178571,0,0,531,110,0.607143
ruler-67-11-a4.xml.minion.conv.minion,1,518,0.172754,0.754842,0.848485,5,0.712121,0.692308,0.681818,0.742424,61.222222,0.30303,5,46.666667,0.681818,5,5,68,91.333333,0.431849,0,0.074074,0.031425,0.031425,0,45,2.158021,0,0,49,56,135,135,45,20,47,0,0,11.401754,0,0.925926,0.00015,123.833333,0.041227,1485,135,0,135,2,4.518519,2.074074,2,2,2,3,66,66,0,66,1.269231,0,0,3501,110,3.2
ruler-67-12-a3.xml.minion.conv.minion,1,819,0.208155,0.884643,0.858974,15,0.858974,0.78022,0.770217,0.858974,55.309859,0.282051,15,61.769231,0.833333,15,15,67,82.333333,0.136628,0,0.056338,0.026363,0.026363,0,60.076923,2.449337,0,0,67,67,67,68,65,22,67,0,0,16.236055,0,0.943662,0.000072,67.153846,0.023606,2343,67,0,67,2,1.19403,2.056338,2,2,2,3,78,78,0,78,0.149254,0,0,705,132,0.477612
ruler-67-12-a4.xml.minion.conv.minion,1,518,0.180127,0.775476,0.858974,5,0.730769,0.70696,0.697896,0.75641,52.19171,0.282051,5,56.128205,0.705128,5,5,68,91.333333,0.433354,0,0.062176,0.026438,0.026438,0,54.435897,2.299401,0,0,59,67,135,135,55,22,57,0,0,14.049902,0,0.937824,0.000088,124.692308,0.024584,2123,135,0,135,2,3.888889,2.062176,2,2,2,3,78,78,0,78,1.1,0,0,4181,132,2.711864
ruler-70-12-a3.xml.minion.conv.minion,1,845,0.208155,0.884643,0.858974,15,0.858974,0.78022,0.770217,0.858974,56.408451,0.282051,15,61.769231,0.833333,15,15,70,80.333333,0.130701,0,0.056338,0.026363,0.026363,0,60.076923,2.464013,0,0,67,67,70,71,65,22,67,0,0,16.236055,0,0.943662,0.000072,70.153846,0.024075,2343,70,0,70,2,0.985075,2.056338,2,2,2,3,78,78,0,78,0.089552,0,0,705,132,0.298507
ruler-70-12-a4.xml.minion.conv.minion,1,506,0.180127,0.775476,0.858974,14,0.730769,0.70696,0.697896,0.75641,59.637306,0.282051,14,56.128205,0.705128,14,14,71,89,0.434425,0,0.062176,0.026438,0.026438,0,54.435897,2.303286,0,0,59,67,141,141,55,22,57,0,0,14.049902,0,0.937824,0.000088,130.230769,0.028091,2123,141,0,141,2,3.508772,2.062176,2,2,2,3,78,78,0,78,1.1875,0,0,4379,132,2.474576
ruler-70-13-a3.xml.minion.conv.minion,1,845,0.211494,0.894954,0.868132,15,0.868132,0.790476,0.78179,0.868132,50.421687,0.263736,15,72.857143,0.846154,15,15,70,80.333333,0.145105,0,0.048193,0.022508,0.022508,0,71.142857,2.578608,0,0,79,79,70,71,77,24,79,0,0,19.245991,0,0.951807,0.000045,70.142857,0.015577,3237,70,0,70,2,0.835443,2.048193,2,2,2,3,91,91,0,91,0.075949,0,0,913,156,0.227848
ruler-70-13-a4.xml.minion.conv.minion,1,506,0.185695,0.793084,0.868132,14,0.747253,0.720635,0.712716,0.769231,52.801762,0.263736,14,66.571429,0.725275,14,14,71,89,0.435418,0,0.052863,0.022559,0.022559,0,64.857143,2.433324,0,0,70,79,141,141,66,24,68,0,0,16.898255,0,0.947137,0.000054,131,0.017893,2951,141,0,141,2,3.111111,2.052863,2,2,2,3,91,91,0,91,1.088235,0,0,5151,156,2.171429
series-100.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97.333333,?,?,?,?,?,?,?,0.545239,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,75.333333,?,?,?,?,?,?,?,?,?,25.769231,?,?,?,?,35.333333
series-11.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97.666667,?,?,?,?,?,?,?,0.562165,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,79.333333,?,?,?,?,?,?,?,?,?,24.818182,?,?,?,?,34.333333
series-12.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97.333333,?,?,?,?,?,?,?,0.574233,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,78.333333,?,?,?,?,?,?,?,?,?,23.266667,?,?,?,?,37.333333
series-13.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,98,?,?,?,?,?,?,?,0.602837,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,77.333333,?,?,?,?,?,?,?,?,?,20.5,?,?,?,?,39
series-14.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,98,?,?,?,?,?,?,?,0.622595,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,79.666667,?,?,?,?,?,?,?,?,?,20.647059,?,?,?,?,35
series-15.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,99,?,?,?,?,?,?,?,0.642674,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,76.666667,?,?,?,?,?,?,?,?,?,18.888889,?,?,?,?,34.666667
series-16.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,99.666667,?,?,?,?,?,?,?,0.639941,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,77.333333,?,?,?,?,?,?,?,?,?,17.315789,?,?,?,?,36.333333
series-18.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,98.666667,?,?,?,?,?,?,?,0.660584,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,78.666667,?,?,?,?,?,?,?,?,?,16.388889,?,?,?,?,36.333333
series-20.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,98,?,?,?,?,?,?,?,0.683482,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,82,?,?,?,?,?,?,?,?,?,14.75,?,?,?,?,38.333333
series-25.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,99.666667,?,?,?,?,?,?,?,0.727601,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,80,?,?,?,?,?,?,?,?,?,12,?,?,?,?,37
series-30.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,99,?,?,?,?,?,?,?,0.753253,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,79.333333,?,?,?,?,?,?,?,?,?,10.757576,?,?,?,?,38.333333
series-35.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,99.666667,?,?,?,?,?,?,?,0.775058,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,80.666667,?,?,?,?,?,?,?,?,?,8.894737,?,?,?,?,41
series-40.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,99.666667,?,?,?,?,?,?,?,0.785168,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,80,?,?,?,?,?,?,?,?,?,8.175,?,?,?,?,40.666667
series-45.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,100,?,?,?,?,?,?,?,0.804338,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,82,?,?,?,?,?,?,?,?,?,7.022222,?,?,?,?,39
series-50.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,99.666667,?,?,?,?,?,?,?,0.806517,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,84,?,?,?,?,?,?,?,?,?,6.660377,?,?,?,?,42.333333
series-5.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,93.333333,?,?,?,?,?,?,?,0.402909,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,66.666667,?,?,?,?,?,?,?,?,?,37.666667,?,?,?,?,49
series-60.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,100,?,?,?,?,?,?,?,0.818006,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,81,?,?,?,?,?,?,?,?,?,5.333333,?,?,?,?,40.333333
series-6.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,93.333333,?,?,?,?,?,?,?,0.417538,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,72.333333,?,?,?,?,?,?,?,?,?,34.428571,?,?,?,?,44.333333
series-70.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,100,?,?,?,?,?,?,?,0.832522,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,82.666667,?,?,?,?,?,?,?,?,?,4.616438,?,?,?,?,42
series-7.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,95,?,?,?,?,?,?,?,0.460555,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,78.333333,?,?,?,?,?,?,?,?,?,30.875,?,?,?,?,40.571429
series-80.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,100,?,?,?,?,?,?,?,0.845407,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,79.333333,?,?,?,?,?,?,?,?,?,4.144578,?,?,?,?,39
series-8.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,97.333333,?,?,?,?,?,?,?,0.481529,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,74.666667,?,?,?,?,?,?,?,?,?,31.333333,?,?,?,?,37.5
series-90.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-9.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,96.333333,?,?,?,?,?,?,?,0.512141,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,74.666667,?,?,?,?,?,?,?,?,?,29.222222,?,?,?,?,35
slangford-3-11-ext.xml.minion.gz,1,987,0,1,0.969697,35,0.969697,1,0.969697,0.969697,89.003497,0.969697,35,34.666667,0.969697,35,35,33,15.583333,0,1,0,0.060606,0.060606,572,32,0.28659,0,0,32,32,33,33,32,32,32,0,0,0,0,0,0.000404,33,0.155601,572,33,0,33,2,10.235294,2,2,2,2,2,33,33,0,33,6.705882,0,0,0,0,8.323529
socialGolfer-10-4-8.xml.minion,1,1000,0.002773,0.326368,0.009176,108,0.005053,0.005317,0.005316,0.003324,125.989457,0.003324,108,17.851064,0.005053,0,108,2,34.222222,0,0,1,0.000436,0.000436,0,39.978723,0.594222,0,0,25,69,2,2,38,25,38,0,0,20.849501,0,0,0.000095,2,0.003075,40976,2,0,2,3,34.222222,3.276064,3,3,3,32,7520,7520,0,0,10.111111,0,7520,0,40976,17
socialGolfer-6-3-5.xml.minion,1,986,0.00776,0.334733,0.02963,108,0.016667,0.020466,0.020448,0.013889,153.630901,0.013889,108,11,0.016667,3,108,2,35.666667,0,0,1,0.003147,0.003147,0,22.083333,0.58739,0,0,15,32,2,2,18,15,18,0,0,8.381113,0,0,0.001051,2,0.043957,3495,2,0,2,3,35.666667,3.399142,3,3,3,15,1080,1080,0,0,8.333333,0,1080,0,3495,17
socialGolfer-6-3-6.xml.minion,1,997,0.006919,0.336765,0.024904,108,0.014049,0.01668,0.016669,0.010856,144.801815,0.010856,108,12.793103,0.014049,0,108,2,34.285714,0,0,1,0.00215,0.00215,0,26.103448,0.617693,0,0,17,39,2,2,22,17,22,0,0,10.835271,0,0,0.000631,2,0.024341,5949,2,0,2,3,34.285714,3.367625,3,3,3,18,1566,1566,0,0,7.142857,0,1566,0,5949,17
socialGolfer-6-3-7.xml.minion,1,999,0.006204,0.340213,0.021475,108,0.012138,0.014067,0.014061,0.00887,138.636771,0.00887,108,14.588235,0.012138,0,108,2,33.25,0,0,1,0.001558,0.001558,0,30.117647,0.648247,0,0,19,46,2,2,26,19,26,0,0,13.28813,0,0,0.000406,2,0.014802,9366,2,0,2,3,33.25,3.336323,3,3,3,21,2142,2142,0,0,6.25,0,2142,0,9366,17
socialGolfer-6-3-8.xml.minion,1,1000,0.005605,0.34417,0.018875,108,0.010684,0.012158,0.012154,0.007479,133.66868,0.007479,108,16.384615,0.010684,0,108,2,32.444444,0,0,1,0.001178,0.001178,0,34.128205,0.671974,0,0,21,53,2,2,30,21,30,0,0,15.740165,0,0,0.000276,2,0.009611,13908,2,0,2,3,32.444444,3.308024,3,3,3,24,2808,2808,0,0,5.555556,0,2808,0,13908,17
socialGolfer-6-4-5.xml.minion,1,995,0.007376,0.327326,0.024138,108,0.013218,0.013979,0.013971,0.008621,147.361874,0.008621,108,11.862069,0.013218,2,108,2,35.666667,0,0,1,0.001916,0.001916,0,24.310345,0.618815,0,0,15,42,2,2,23,15,23,0,0,12.833425,0,0,0.000603,2,0.023806,6190,2,0,2,3,35.666667,3.33441,3,3,3,20,1740,1740,0,0,8.333333,0,1740,0,6190,17
socialGolfer-6-4-6.xml.minion,1,1000,0.006404,0.330101,0.020238,108,0.011111,0.011376,0.011372,0.006746,139.979569,0.006746,108,13.857143,0.011111,0,108,2,34.285714,0,0,1,0.001311,0.001311,0,28.657143,0.649566,0,0,17,51,2,2,28,17,28,0,0,16.138584,0,0,0.000359,2,0.013241,10572,2,0,2,3,34.285714,3.303065,3,3,3,24,2520,2520,0,0,7.142857,0,2520,0,10572,17
socialGolfer-6-4-7.xml.minion,1,1000,0.005645,0.334283,0.017422,108,0.009582,0.009585,0.009582,0.005517,134.816121,0.005517,108,15.853659,0.009582,0,108,2,33.25,0,0,1,0.000951,0.000951,0,33,0.678969,0,0,19,60,2,2,33,19,33,0,0,19.442222,0,0,0.00023,2,0.008085,16674,2,0,2,3,33.25,3.274559,3,3,3,28,3444,3444,0,0,6.25,0,3444,0,16674,17
socialGolfer-6-4-8.xml.minion,1,1000,0.005041,0.338931,0.015293,108,0.008422,0.008278,0.008276,0.004654,130.676566,0.004654,108,17.851064,0.008422,0,108,2,32.444444,0,0,1,0.00072,0.00072,0,37.340426,0.7019,0,0,21,69,2,2,38,21,38,0,0,22.74491,0,0,0.000156,2,0.005273,24784,2,0,2,3,32.444444,3.249839,3,3,3,32,4512,4512,0,0,5.555556,0,4512,0,24784,17
socialGolfer-7-4-8.xml.minion,1,1000,0.004231,0.332079,0.013108,108,0.007219,0.00722,0.007219,0.004179,129.686459,0.004179,108,17.851064,0.007219,0,108,2,32.777778,0,0,1,0.000619,0.000619,0,38,0.649744,0,0,22,69,2,2,38,22,38,0,0,22.271057,0,0,0.000134,2,0.004498,28832,2,0,2,3,32.777778,3.259156,3,3,3,32,5264,5264,0,0,7.444444,0,5264,0,28832,17
socialGolfer-8-4-8.xml.minion,1,1000,0.003623,0.328106,0.011469,108,0.006316,0.006427,0.006426,0.003823,128.080292,0.003823,108,17.851064,0.006316,0,108,2,33.333333,0,0,1,0.000543,0.000543,0,38.659574,0.610691,0,0,23,69,2,2,38,23,38,0,0,21.797205,0,0,0.000118,2,0.003895,32880,2,0,2,3,33.333333,3.26618,3,3,3,32,6016,6016,0,0,9.111111,0,6016,0,32880,17
socialGolfer-9-4-8.xml.minion,1,1000,0.003151,0.326368,0.010195,108,0.005615,0.00581,0.00581,0.003546,127.054593,0.003546,108,17.851064,0.005615,0,108,2,33.666667,0,0,1,0.000483,0.000483,0,39.319149,0.602617,0,0,24,69,2,2,38,24,38,0,0,21.323353,0,0,0.000105,2,0.003441,36928,2,0,2,3,33.666667,3.271664,3,3,3,32,6768,6768,0,0,9.555556,0,6768,0,36928,17
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,513,0.005223,0.386313,0.057471,487,0.02069,0.009863,0.00984,0.009195,297.872629,0,260,4.043678,0.011494,26,128,1,76.5,0.303944,0.99458,0,0.005479,0.005479,734,4.28046,0.442115,0,0,4,25,2,2,5,0,9,0,0,2.272162,0.009281,0,0.001828,1.990805,0.403621,738,2,0,2,3,39.2,2.383469,2,2,1,5,435,435,0,435,20.666667,4,0,131,0,26
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,513,0.001896,0.419831,0.022811,487,0.00883,0.003362,0.003359,0.002943,295.504649,0,253,4.2156,0.004415,26,121,1,56,0.01476,0.998309,0,0.001782,0.001782,2362,4.565121,0.481847,0,0,4,31,2,2,6,0,12,0,0,2.575995,0.002952,0,0.000742,1.997057,0.124896,2366,2,0,2,3,44.125,2.421386,2,2,1,5,1359,1359,0,1359,20,4,0,20,0,26.833333
