@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC

@DATA
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_true.dzn,1,0.690408,0.166192,0.032063,0.967937,7.869608,1.9269,2.552946,1.238114,3.815562,2.233066,1240766,1.272143,0.127762,0.892702,0,2.490566
nsp/nsp_2.mzn_AND_nsp/period_28/62.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,528647,5.51874,0.92019,-1,-1,2.043789
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_true.dzn,1,0.687054,0.165138,0.033138,0.966862,7.714618,1.793448,2.570073,1.262536,3.748743,2.26326,1351727,1.299455,0.131536,0.896545,0,2.440016
nsp/nsp_2.mzn_AND_nsp/period_28/100.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,802587,5.51874,0.92019,-1,-1,2.043789
quasigroup7/quasigroup7.mzn_AND_quasigroup7/12.dzn,1,0.497585,0.463768,1,0,5.320122,0.781281,2.302355,1.5,3.99283,1.6329,4884972,0.811278,1.5,-1,-1,1.685577
nsp/nsp_2.mzn_AND_nsp/period_28/76.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,714284,5.51874,0.92019,-1,-1,2.043789
search_stress2/search_stress2.mzn_AND_search_stress2/06_05.dzn,1,0.945946,0.040541,0.72,0.28,2.584963,0.89689,2.020163,3.119276,2.395767,2.847637,5894635,3.186819,2.140799,0.800392,1,0.77911
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_false.dzn,1,0.667172,0.158453,0.041707,0.958293,7.285402,1.921812,2.677942,1.418851,3.473069,2.44781,1382102,1.474893,0.176842,0.919303,0,2.171163
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_false.dzn,1,0.690702,0.166034,0.033233,0.966767,8.027906,1.872049,2.562368,1.250073,3.856093,2.241843,1593364,1.284061,0.251187,0.893458,0,2.491394
queens/queens.mzn_AND_queens/200.dzn,1,1,0,1,0,7.643856,0,0,0,7.643856,-1,8892237,0,0,-1,-1,0
nsp/nsp_2.mzn_AND_nsp/period_28/82.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,650563,5.51874,0.92019,-1,-1,2.043789
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_false.dzn,1,0.702268,0.169715,0.029289,0.970711,8.434628,1.782619,2.497184,1.159274,4.071958,2.130924,1811941,1.183862,0.232007,0.879405,0,2.68404
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_true.dzn,1,0.70205,0.169839,0.028385,0.971615,8.295282,1.777885,2.489599,1.149638,4.034372,2.123803,1317956,1.17425,0.217658,0.878771,0,2.683363
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_false.dzn,1,0.696806,0.16798,0.031135,0.968865,8.238405,1.792986,2.528699,1.202834,3.968353,2.184143,1428055,1.231742,0.241225,0.886153,0,2.589487
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_false.dzn,1,0.656934,0.155109,0.045614,0.954386,6.988685,1.86331,2.721706,1.486121,3.315556,2.529774,1634610,1.552989,0.179909,0.929422,0,2.05362
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_true.dzn,1,0.699377,0.169003,0.029222,0.970778,8.16199,1.782717,2.504695,1.170475,3.977374,2.149519,1384384,1.197164,0.219803,0.882051,0,2.636472
prop_stress/prop_stress.mzn_AND_prop_stress/0500.dzn,1,1,0,1,0,17.931574,0,0,1.036805,17.931574,-1,-1,5.46155,1.036805,-1,-1,0.986133
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_true.dzn,1,0.675641,0.161538,0.036855,0.963145,7.370075,1.898893,2.624775,1.342216,3.560043,2.361877,1406454,1.389548,0.144527,0.909059,0,2.28176
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_true.dzn,1,0.656307,0.155393,0.043376,0.956624,6.767349,1.853823,2.705586,1.465735,3.259917,2.515131,1654211,1.53276,0.154116,0.928309,0,2.052239
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_false.dzn,1,0.662241,0.156846,0.043571,0.956429,7.189825,1.852634,2.699492,1.451702,3.405515,2.487848,1579804,1.512864,0.18451,0.924262,0,2.113187
search_stress2/search_stress2.mzn_AND_search_stress2/06_06.dzn,1,0.956044,0.032967,0.736842,0.263158,2.807355,0.813498,1.879664,3.081432,2.621985,2.891126,5509534,3.170758,2.212399,0.759766,1,0.832631
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_true.dzn,1,0.696555,0.16812,0.030111,0.969889,8.090792,1.86172,2.520273,1.192135,3.931301,2.176261,1088690,1.221073,0.225165,0.885462,0,2.588741
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_true.dzn,1,0.704585,0.170631,0.027595,0.972405,8.362215,1.773231,2.474967,1.12958,4.080357,2.099056,1779397,1.152268,0.212669,0.875614,0,2.729456
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_true.dzn,1,0.69357,0.167184,0.031056,0.968944,7.946609,1.863929,2.536351,1.214664,3.865798,2.204089,1608502,1.246042,0.227427,0.88901,0,2.540122
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_true.dzn,1,0.661679,0.157107,0.041534,0.958466,6.879117,1.846002,2.684568,1.432814,3.328641,2.474235,1573942,1.494107,0.148773,0.923203,0,2.111905
nsp/nsp_2.mzn_AND_nsp/period_28/71.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,827292,5.51874,0.92019,-1,-1,2.043789
nsp/nsp_2.mzn_AND_nsp/period_28/83.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,571660,5.51874,0.92019,-1,-1,2.043789
nsp/nsp_2.mzn_AND_nsp/period_14/39.dzn,1,0.45932,0.538373,0.093531,0.906469,24.253497,1.225132,1.986968,2.434948,1.851672,-1,1108750,4.896012,0.91802,-1,-1,1.467665
steiner-triples/steiner-triples.mzn_AND_steiner-triples/13.dzn,1,0,0,0.480769,0,13,0.996179,1.376095,1.196732,10.21826,1.765207,4953893,1.196732,1.21178,0.495121,1,2.028885
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,813372,5.51874,0.92019,-1,-1,2.043789
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_true.dzn,1,0.683489,0.164015,0.03429,0.96571,7.630828,1.755528,2.587746,1.287988,3.693812,2.294742,1448321,1.328063,0.135569,0.900547,0,2.388412
nsp/nsp_2.mzn_AND_nsp/period_14/10.dzn,1,0.459473,0.536947,0.094821,0.905179,24.253497,1.235537,2.003866,2.421612,1.883805,-1,2171009,4.94552,0.928978,-1,-1,1.229889
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_false.dzn,1,0.676056,0.161332,0.03843,0.96157,7.554589,1.771254,2.636845,1.357516,3.609368,2.373003,1154709,1.40477,0.16342,0.909972,0,2.282805
nsp/nsp_2.mzn_AND_nsp/period_28/60.dzn,1,0.458053,0.539358,0.093597,0.906403,24.253497,1.214116,1.985987,2.378561,1.850093,-1,483774,5.534787,0.923875,-1,-1,1.881571
nsp/nsp_2.mzn_AND_nsp/period_14/80.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,1383534,4.889602,0.916636,-1,-1,1.510745
steiner-triples/steiner-triples.mzn_AND_steiner-triples/19.dzn,1,0,0,0.491228,0,19,0.999157,1.214989,1.109875,14.653858,1.455568,4335017,1.109875,1.113722,0.291197,1,3.014426
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,643506,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1011330,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,304676,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,632518,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_28/35.dzn,1,0.458025,0.539662,0.093326,0.906674,24.253497,1.211827,1.982224,2.376643,1.843427,-1,653326,5.524569,0.921521,-1,-1,1.980495
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,646310,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,906463,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,652895,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,286341,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1053373,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/28.dzn,1,0.459353,0.538064,0.09381,0.90619,24.253497,1.227461,1.990773,2.43693,1.858539,-1,927030,4.907268,0.920469,-1,-1,1.400567
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1015391,1.906532,1.148711,0.841779,1,0.703259
prop_stress/prop_stress.mzn_AND_prop_stress/0700.dzn,1,1,0,1,0,18.902425,0,0,1.02769,18.902425,-1,-1,5.709662,1.02769,-1,-1,0.990068
nsp/nsp_2.mzn_AND_nsp/period_14/37.dzn,1,0.459395,0.537672,0.094165,0.905835,24.253497,1.230355,1.995483,2.439383,1.867339,-1,1080186,4.921114,0.923515,-1,-1,1.330096
prop_stress/prop_stress.mzn_AND_prop_stress/0600.dzn,1,1,0,1,0,18.457641,0,0,1.031557,18.457641,-1,-1,5.596182,1.031557,-1,-1,0.988426
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,643017,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,830171,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,983655,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_28/87.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,343564,5.51874,0.92019,-1,-1,2.043789
nsp/nsp_2.mzn_AND_nsp/period_14/90.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,1572998,4.889602,0.916636,-1,-1,1.510745
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16400_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1174399,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/23.dzn,1,0.459353,0.538064,0.09381,0.90619,24.253497,1.227461,1.990773,2.43693,1.858539,-1,987974,4.907268,0.920469,-1,-1,1.400567
nsp/nsp_2.mzn_AND_nsp/period_14/85.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,1441756,4.889602,0.916636,-1,-1,1.510745
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1146808,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,988451,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,786285,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,686823,1.906532,1.148711,0.841779,1,0.703259
queens/queens.mzn_AND_queens/400.dzn,1,1,0,1,0,8.643856,0,0,0,8.643856,-1,3791390,0,0,-1,-1,0
nsp/nsp_2.mzn_AND_nsp/period_14/26.dzn,1,0.45933,0.538278,0.093617,0.906383,24.253497,1.225856,1.988153,2.435565,1.853787,-1,1217006,4.899524,0.918781,-1,-1,1.445644
golfers/golfers1.mzn_AND_golfers/golfers_7_7_7.dzn,1,0.560831,0.436202,1,0,7.48628,1.423213,1.443545,1.240671,5.292045,-1,29957,1.240671,1.319136,-1,-1,0.751696
prop_stress/prop_stress.mzn_AND_prop_stress/0800.dzn,1,1,0,1,0,19.287715,0,0,1.024714,19.287715,-1,-1,5.807735,1.024714,-1,-1,0.991302
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,0.240812,0.293755,0.309558,0.690442,7.179909,0.869888,2.08241,3.68751,1.239741,-1,7865387,3.095204,0.643739,-1,-1,0.931996
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,829796,1.906532,1.148711,0.841779,1,0.703259
solbat/sb.mzn_AND_solbat/sb_12_12_5_4.dzn,1,0.240812,0.293755,0.309558,0.690442,7.179909,0.869888,2.08241,3.68751,1.239741,-1,7296336,3.095204,0.643739,-1,-1,0.931996
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,783041,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,689124,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_28/23.dzn,1,0.458053,0.539358,0.093597,0.906403,24.253497,1.214116,1.985987,2.378561,1.850093,-1,570737,5.534787,0.923875,-1,-1,1.881571
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,940183,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/91.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,1448172,4.889602,0.916636,-1,-1,1.510745
nsp/nsp_2.mzn_AND_nsp/period_14/57.dzn,1,0.459395,0.537672,0.094165,0.905835,24.253497,1.230355,1.995483,2.439383,1.867339,-1,2537152,4.921114,0.923515,-1,-1,1.330096
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,656923,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/70.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,1327198,4.889602,0.916636,-1,-1,1.510745
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,286426,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_28/85.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,306611,5.51874,0.92019,-1,-1,2.043789
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07600_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,644418,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,937367,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,949168,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/67.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,1645164,4.889602,0.916636,-1,-1,1.510745
solbat/sb.mzn_AND_solbat/sb_13_13_5_3.dzn,1,0.237449,0.297605,0.308169,0.691831,7.409391,0.861431,2.081969,3.68179,1.236199,-1,7466358,3.098769,0.6407,-1,-1,0.938136
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1173539,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,827254,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,818748,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_28/80.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,533566,5.51874,0.92019,-1,-1,2.043789
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,663314,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/53.dzn,1,0.459353,0.538064,0.09381,0.90619,24.253497,1.227461,1.990773,2.43693,1.858539,-1,2152674,4.907268,0.920469,-1,-1,1.400567
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15900_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1146483,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09200_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,661580,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_28/90.dzn,1,0.458009,0.539832,0.093175,0.906825,24.253497,1.210532,1.980089,2.375554,1.839742,-1,431359,5.51874,0.92019,-1,-1,2.043789
solbat/sb.mzn_AND_solbat/sb_13_13_5_0.dzn,1,0.237449,0.297605,0.308169,0.691831,7.409391,0.861431,2.081969,3.68179,1.236199,-1,5982199,3.098769,0.6407,-1,-1,0.938136
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1092011,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/44.dzn,1,0.459353,0.538064,0.09381,0.90619,24.253497,1.227461,1.990773,2.43693,1.858539,-1,1008052,4.907268,0.920469,-1,-1,1.400567
nsp/nsp_2.mzn_AND_nsp/period_14/75.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,2521293,4.889602,0.916636,-1,-1,1.510745
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,826862,1.906532,1.148711,0.841779,1,0.703259
solbat/sb.mzn_AND_solbat/sb_12_12_6_1.dzn,1,0.23094,0.308289,0.311813,0.688187,7.179909,0.850965,2.174367,3.845362,1.22979,-1,7189755,3.065452,0.623094,-1,-1,1.056533
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,941591,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/24.dzn,1,0.459412,0.537516,0.094305,0.905695,24.253497,1.231484,1.997315,2.440336,1.870848,-1,1135538,4.926473,0.924704,-1,-1,1.305763
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,824336,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/25.dzn,1,0.45933,0.538278,0.093617,0.906383,24.253497,1.225856,1.988153,2.435565,1.853787,-1,1045559,4.899524,0.918781,-1,-1,1.445644
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,936149,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_28/39.dzn,1,0.458025,0.539662,0.093326,0.906674,24.253497,1.211827,1.982224,2.376643,1.843427,-1,449754,5.524569,0.921521,-1,-1,1.980495
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15700_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,1147209,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,644350,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,973295,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/88.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,2252810,4.889602,0.916636,-1,-1,1.510745
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06500_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,642076,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10300_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,704985,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10100_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,690679,1.906532,1.148711,0.841779,1,0.703259
solbat/sb.mzn_AND_solbat/sb_13_13_5_4.dzn,1,0.237449,0.297605,0.308169,0.691831,7.409391,0.861431,2.081969,3.68179,1.236199,-1,7113794,3.098769,0.6407,-1,-1,0.938136
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10800_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,825276,1.906532,1.148711,0.841779,1,0.703259
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05000_2600_100.dzn,1,0.777411,0.222589,0.260695,0.739305,24.253497,1.779944,2.483394,2.500315,14.831837,2.873136,305558,1.906532,1.148711,0.841779,1,0.703259
nsp/nsp_2.mzn_AND_nsp/period_14/79.dzn,1,0.459301,0.538544,0.093376,0.906624,24.253497,1.223816,1.98481,2.433823,1.847875,-1,1253928,4.889602,0.916636,-1,-1,1.510745
nsp/nsp_2.mzn_AND_nsp/period_14/55.dzn,1,0.459353,0.538064,0.09381,0.90619,24.253497,1.227461,1.990773,2.43693,1.858539,-1,1486505,4.907268,0.920469,-1,-1,1.400567
