@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
./SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0.0761,0.1709,0,0,0.7893,1.2845,0.5094,0.3717,0.2221,800,0.6364,606,0.484,0,813,0,0,981,0.0895,1236.3,1.2052,2301,0.1556,0.0014,0.2613,2301,0.1395,1690,0.6262,0.9268,0.1389,0.0137,0.104,0.0572,0.7325,0,0.1393,0.1092,0.4744,0,0.0362,0.2515,0.5897,0.002,0.1482,0.1393,0.1393,0.4278,0.2679,31.4966,2.0921,24.3333,23.9885,22.1886,0.5139,0.3593,2.8007,59.6541,59.6541,?,0.0005,0.0003,39.855,2.7536
./SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0.8462,0.8462,1,0.7086,0,0,0.8462,0,0.8026,4886,0.0435,4886,1,0.7086,4896,0.7088,0.7087,4897,0.7088,4900,0,4921,1.0197,0.7088,0.7088,4921,0.1538,4921,0.8411,0.7089,0.0415,0.0414,0.0415,0.0414,0,0.0414,0,0,0.0026,0.0435,0.0435,0.0416,0.4293,0.0833,2.0909,0.0415,0.0415,2.7313,0.1817,49.244,0,48.1652,46.2762,46.2762,0.001,0.0461,0,52.3774,52.3774,0.015,0.0929,0.0929,52.3774,0
./SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,0.6675,0.6699,0,0.0604,1.3458,1.2828,0.5831,1.1112,0.7836,4186,0.4286,4186,0.4024,0.4484,4278,0.5828,0.5314,4298,0.5725,4312.875,1.6896,4433,0.5727,0.627,0.6983,4433,0.4434,4425,0.9528,0.7752,0.2757,0.2542,0.2986,0.2654,1.2178,0.2421,0.0666,0.1066,0.0191,0,0.1149,0.4643,1.0012,0.0543,0.713,0.359,0.3303,0.9835,0.515,33.2307,0.2734,32.404,32.1482,32.1482,0.1613,0.0263,0.1292,34.3443,34.3443,0.0605,0.0316,0.0193,34.2765,0.4711
./SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,0.008,0.008,1,0.2802,0,0,0.752,0,0.6304,477,0.0027,422,1,0.3197,492,0.3544,0.336,608,0.3481,1099.25,0,3755,0.5812,0.3609,0.3663,3255,0.008,1300,0.7139,0.4917,0,0,0,0,0,0,0,0,1.0028,0.0027,0.0027,0,0.6044,0.0096,12.3941,0,0,16.5006,0.0071,29.225,0,28.082,27.7745,27.2227,0,0.0742,0,35.8363,30.3565,?,0.008,0.008,29.7815,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,0,0.6785,0.3333,0.0016,3.8317,4.6596,0.0646,0.3529,0.3487,3790,0.954,3790,0.8204,0.2068,4115,0.8077,0.4881,4214,0.6752,4115.6667,3.1969,4236,0.4074,0.9033,0.9387,4236,0.0405,4215,0.5548,0.9902,0.011,0.0016,0.018,0.0043,0.7312,0.0001,0,0.3643,0.0371,0,0.5681,0.1319,0.8565,0.0286,1.9582,0.0451,0.0222,4.0379,1.5292,22.5018,0.1936,22.1514,21.5996,21.5996,1.2079,0.0233,0.4576,23.0673,23.0673,0.0155,0.0132,0.0077,22.9459,0.8917
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.9495,0.9495,0,0.9309,0,0,0.709,1.0234,0.9484,4886,0,4886,0.4825,0.9337,4886,0.9351,0.9339,4886,0.9351,4886,2.5176,4886,2.1263,0.9363,0.9364,4886,0.05,4886,0.9603,0.9365,0.1057,0.1039,0.1058,0.1041,0.9599,0.1038,0,0,0,0,0,0.1115,0.204,0.05,9.5495,0.1077,0.1075,9.2063,14.6545,234.6801,0.262,234.6801,234.6801,234.6801,0.0182,0,0,234.6801,234.6801,?,0.0063,0.0038,234.6801,0.3466
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0.9399,0.9399,0.7778,0.7749,2.7829,5.0656,0.9399,0.0207,0.7653,224,0.337,121,0.9949,0.8013,250,0.8195,0.8098,296,0.8199,470.0714,4.5253,1652,1.5532,0.8303,0.8385,1064,0.0133,313,0.9017,0.8802,0,0,0,0,0.2333,0,0,0.0404,0.9061,0.1011,0.1853,0,0.247,0.0391,36.1765,0,0,30.4136,0.1849,55.1455,0.1824,43.6212,43.1132,42.2826,5.8339,0.2969,0.1761,94.8983,81.4596,?,0.0036,0.0016,67.2605,0.1688
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.9856,0.9856,0.931,0.4801,3.3315,5.652,0.9856,0.0049,0.932,12,0.6644,7,0.9995,0.8228,34,0.9263,0.8857,195,0.9044,138.5556,5.5624,270,2.3114,0.9491,0.9627,259,0.0058,218,0.9722,0.9977,0,0,0.0002,0,0.0631,0,0,0.0971,0.7004,0.2244,0.4411,0.0139,0.1075,0.0475,76.508,0.0002,0,73.4583,3.7035,88.155,0,85.9891,78.5444,76.4914,5.1594,0.0619,0.192,98.3659,98.1429,?,0.0058,0.0058,91.5556,0.2484
./SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0,1,0.3333,0,0,0,0.4889,0.5774,0.591,4208,0,4208,0.5,0,4383,0,0,4442,0,4427.6,1.2351,4633,0,0,0,4633,0.25,4472,0.8498,0,0.042,0.042,0.042,0.042,0.5623,0.042,0.0328,0,0.0311,0,0,0.042,0,0.0111,0.4358,0.042,0.042,1.1498,0.2439,31.0709,0.0143,30.1271,29.7531,29.7531,0.0001,0.0353,0,32.8765,32.8765,0.3,0.0055,0.0046,31.3787,0.2892
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0.9765,0.9765,0.913,0.8246,3.2677,5.1733,0.9765,0.0079,0.9091,82,0.5352,82,0.9989,0.8773,102,0.9032,0.8908,361,0.9012,918,4.9783,3538,2.0942,0.9145,0.9223,3538,0.0081,507,0.9555,0.9395,0,0,0,0,0.1092,0,0.0944,0.0755,1.4376,0.1391,0.3521,0.0001,0.1582,0.0596,60.385,0,0,55.2371,8.1348,77.9059,0.1247,66.0111,65.3649,65.3649,12.4248,0.271,0.161,120.0189,120.0189,?,0.0077,0.0016,69.098,0.1993
./SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1,0,1,0.3333,0.0001,0.2327,0.2327,0.4759,0.5773,0.7928,3844,0.3333,3836,0.496,0.0014,3846,0.011,0.0031,4032,0.0298,4035.3,1.5744,4577,0,0.0175,0.063,4577,0.4849,4082,0.9609,0.2137,0.3233,0.316,0.3188,0.3207,0.5556,0.2651,0.036,0.0805,0.0533,0,0.0207,0.3257,0,0.0186,0.4197,0.3253,0.3247,0.7042,0.5571,22.3639,0.0398,21.2003,20.7867,19.7898,0.0438,0.0685,0.117,25.1844,25.1844,0.1538,0.0183,0.0181,23.0523,0.4354
./SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.1089,0.7836,0,0.1024,2.7128,2.8763,0.6159,0.4888,0.0796,26,0.8919,20,0.403,0.4309,102,0.8973,0.5789,147,0.7502,126.3704,2.903,183,0.9943,0.9472,0.952,175,0.0874,163,0.2582,0.9765,0.0828,0.0215,0.1445,0.0496,1.067,0,0.0397,0.2013,0.4189,0.2,0.6386,0.4177,1.0009,0.0093,2.3361,0.3593,0.2606,3.3189,1.8947,34.9495,0.2631,23.6774,19.8644,16.612,0.8951,0.7117,2.0847,138.9615,69.3333,?,0.0015,0.0001,33.5772,2.0587
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0,0.9041,1,0.6226,2.9848,4.8188,0.0959,0,0.704,433,0.8031,385,1,0.6303,510,0.6473,0.6353,524,0.6807,690.4167,4.3815,1597,1.039,0.6916,0.7582,1411,0.0104,768,0.8152,0.9764,0,0,0,0,0,0,0.0252,0.1588,0.5447,0.1257,0.2309,0,0.316,0.0544,21.0358,0,0,18.8954,6.4725,53.417,0.0719,50.5139,50.2843,48.8416,2.363,0.0699,0.2615,62.944,57.5974,?,0.0089,0.008,55.5938,0.3712
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0.9808,0.9808,0.9286,0.4731,3.237,5.9715,0.9808,0.0056,0.8525,5,0.5608,3,0.9993,0.7563,5,0.928,0.8857,17,0.8953,112.2727,5.8049,954,2.3907,0.9527,0.9645,134,0.0051,41,0.9513,0.999,0,0,0,0,0.0859,0,0,0.0786,2.3917,0.1208,0.3328,0.0062,0.1259,0.045,97.2264,0,0,89.2754,3.6638,110.426,0,103.3333,92.5366,89,6.1062,0.1094,0.2363,131.75,120.2338,?,0.0051,0.0051,119.1,0.2713
./SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0361,0.0361,1,0.5238,0,0,0.759,0,0.9768,4125,0.0123,4125,1,0.5238,4125,0.5238,0.5238,4125,0.5238,4125,0,4125,0.5946,0.5238,0.5238,4125,0.0361,4125,0.9983,0.5238,0.0126,0.0126,0.0126,0.0126,0,0.0126,0,0,0,0.0123,0.0123,0.0127,0.6975,0.0404,6.0804,0.0127,0.0126,6.0923,54.5069,35.4444,0,35.4444,35.4444,35.4444,0.0008,0,0,35.4444,35.4444,?,0.036,0.036,35.4444,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,0.9349,0.9349,0.7143,0.7675,2.9591,5.1041,0.9349,0.0237,0.7492,196,0.4393,196,0.9939,0.7865,196,0.8081,0.7975,3250,0.8101,2244.3333,4.5789,3287,1.4622,0.8212,0.8344,3287,0.015,3287,0.8756,0.8837,0,0,0,0,0.2437,0,0.0886,0.055,0.6454,0.0823,0.1979,0,0.2593,0.0433,31.5227,0,0,26.8798,11.4825,71.4661,0.2234,54.7143,54.7143,54.7143,5.8904,0.171,0.2208,83.5157,83.5157,?,0.0041,0.0016,83.5157,0.2065
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0.0035,0.9087,1,0.601,3.3596,4.7775,0.0913,0,0.6897,4669,0.8021,4669,1,0.6164,4669,0.662,0.6319,4699,0.6849,4709.6667,4.5601,4761,1.033,0.7086,0.7768,4761,0.0106,4761,0.8062,0.9759,0,0,0,0,0,0,0.1451,0.1541,0.0081,0.1252,0.2538,0,0.3319,0.1092,21.7488,0,0,19.7836,0.5163,37.4247,0.0025,34.2231,34.2231,34.2231,2.3225,0.0753,0.2472,41.0814,41.0814,?,0.0105,0.0104,41.0814,0.3575
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.9335,0.9335,0.8462,0.7689,2.8428,4.826,0.9335,0.0237,0.8207,146,0.3136,146,0.9938,0.788,317,0.8066,0.7964,330,0.8069,911.2857,4.2751,3091,1.4759,0.8164,0.8256,3091,0.0149,1795,0.9492,0.8499,0,0,0,0,0.2453,0,0,0.0423,1.1313,0.0795,0.1783,0,0.2632,0.0433,31.8114,0,0,27.2324,6.0045,65.7804,0.1851,51.703,51.4969,51.4969,5.6995,0.2589,0.1542,101.6755,101.6755,?,0.0048,0.0025,78.3811,0.1512
./SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.277,0.416,0,0,3.1886,3.6592,0.3203,0.9199,0.4274,2818,1,2818,0.39,0.5199,3295,0.8036,0.7126,3675,0.7773,3511.5,3.2016,4258,0.4761,0.9091,0.9181,4258,0.0582,4258,0.6883,1,0.4231,0.0231,0.2743,0.0315,1.763,0.005,0.113,0.2218,0.1501,0,0.6623,0.9994,1.549,0.017,2.0005,0.4996,0.4979,4.8892,0.2827,39.3932,0.8402,35.8046,35.5768,35.5768,0.8876,0.1296,1.0129,48.0683,48.0683,0.002,0.0075,0.0001,48.0683,1.1964
./SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.6948,0.9169,0,0.0153,2.011,2.8557,0.8734,0.3974,0.3611,319,0.9375,295,0.7883,0.4601,353,0.9747,0.9343,433,0.8496,462.3333,2.5919,918,0.599,0.9771,0.9774,633,0.0384,554,0.8369,0.9776,0.0003,0,0.0144,0.0001,0.9573,0,0.084,0.308,0.3102,0.0327,0.7531,0.0826,0.8605,0.0149,6.7771,0.0425,0.0249,8.0759,9.2854,28.8721,0.3167,27.4327,26.7436,25.8527,1.3461,0.1112,0.6398,41.3442,30.1838,0.0014,0.0012,0.0001,29.1374,0.4768
./SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,0.15,0.75,0,0,0.6317,1.1432,0.4719,0.7103,0.479,3636,0.1667,3636,0.4601,0.1504,3711,0.2846,0.1766,3857,0.345,3868.5714,2.2014,4087,0.2891,0.6311,0.6311,4087,0.1531,4063,0.8471,0.6311,0.0216,0,0.0235,0.0216,1.4472,0,0.1296,0.0782,0.0401,0,0.0544,0.0354,1.0627,0.0128,0.5926,0.0352,0.0326,1.2034,0.3209,20.6655,0.8732,19.5602,18.923,18.923,0.5246,0.0496,0.7656,22.0932,22.0932,0.0399,0.0049,0.0027,21.5567,0.6369
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.2516,0.5653,0,0.0001,2.1433,2.0124,0.6077,0.6464,0.101,1979,1,1559,0.5628,0.0362,1991,0.2199,0.0884,2468,0.2901,2438.6364,1.5921,3011,1.1012,0.4237,0.6756,2936,0.1758,2920,0.4645,1,0.3092,0.1196,0.28,0.2516,1.6672,0,0.0736,0.2228,0.1838,0,0.2287,0.9077,1.5728,0.025,0.3403,0.3717,0.3468,1.3886,0.4807,16.1729,2.0952,13.9581,12.772,12.3498,0.3565,0.1528,3.588,20.4812,19.3394,?,0.0034,0.0001,17.4375,4.1986
./SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,0.0038,0.0038,1,0.0026,0,0,0.751,0,0.4936,3794,0.0013,3794,1,0.3387,3794,0.6979,0.5804,3794,0.6443,3794,0,3794,0.5792,0.8139,0.8647,3794,0.0038,3794,0.5592,0.9003,0.2671,0.0955,0.2625,0.1964,0,0,0,0,0,0.0013,0.0013,0.5,0.5853,0.0048,36.6697,0.4046,0.3482,27.0221,2.1366,29.4734,0,29.4734,29.4734,29.4734,0.4481,0,0,29.4734,29.4734,?,0.0038,0.0038,29.4734,0
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.0168,0.0702,0,0,0.6672,0.9546,0.2734,0.9745,0.1245,380,0.8095,257,0.2664,0.0002,594,0.0042,0.0014,839,0.0454,912.1892,0.3763,2513,0.0859,0.0333,0.14,1574,0.286,1165,0.2957,0.888,0.3375,0.1883,0.3037,0.3358,0.9339,0.0002,0.181,0.0813,0.5281,0,0.0345,0.3576,0.2926,0.001,0.0444,0.3383,0.3382,0.2033,2.7702,13.2212,0.6981,10.2296,9.35,5.3132,0.3145,0.302,1.3871,23.7308,17.7745,0.2372,0.0009,0.0004,14.9983,1.3761
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0,0,0,0,0.6221,1.1936,0.2632,0.8453,0.2071,410,0.2,410,0.3671,0.0003,1631,0.0114,0.0013,2473,0.0311,2084.6667,1.8637,3354,0.1346,0.0263,0.0878,3354,0.1445,2731,0.4684,0.3101,0.0934,0.082,0.0962,0.084,1.603,0.0801,0.0656,0.0418,0.466,0,0.0168,0.1737,0.7705,0.0172,1.0335,0.1182,0.1008,1.5881,0.134,25.1291,0.1208,26.1901,4.2951,4.2951,0.1653,0.4061,0.3092,33.2195,33.2195,0.3012,0.0035,0.0025,31.0554,0.2126
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0,0.8648,1,0.5173,2.8566,4.2434,0.1352,0,0.6754,4557,0.7174,4557,1,0.531,4616,0.5565,0.5437,4635,0.6068,4621,3.6885,4676,0.7857,0.6339,0.8099,4676,0.0219,4676,0.8018,0.953,0,0,0.0001,0,0,0,0.0373,0.1517,0.0093,0.1179,0.2255,0.0009,0.3961,0.0813,9.4588,0.0003,0.0001,9.8199,0.4779,32.64,0.0721,30.9697,30.8131,30.8131,1.9621,0.0588,0.2614,35.5095,35.5095,?,0.0187,0.0168,35.5095,0.3679
./SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.8333,0.8333,0,0.583,0,0,0.6592,0.983,0.6446,4159,0.3333,4159,0.4774,0.5831,4351,0.5832,0.5831,4421,0.5832,4365.5,1.3778,4451,0.4472,0.5832,0.5832,4451,0.4167,4436,0.8242,0.5834,0.2295,0.2295,0.2295,0.2295,1.1186,0.2294,0.012,0,0.0226,0.3333,0.3333,0.2295,0.4506,0.0179,0.5007,0.2295,0.2295,1.0231,0.1978,44.5324,0.0155,41.9447,41.6127,41.6127,0.0001,0.0757,0,50.3828,50.3828,0.0952,0.0178,0.0164,47.878,0.3449
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0.9439,0.9439,0.875,0.7616,2.7606,5.0237,0.9439,0.0177,0.8286,132,0.3083,52,0.9957,0.7972,142,0.8272,0.8114,164,0.828,172.1,4.4609,378,1.6673,0.8428,0.8643,238,0.0113,204,0.9294,0.8881,0,0,0,0,0.217,0,0,0.0395,0.3695,0.0725,0.1595,0,0.2278,0.0327,42.1967,0,0,36.1085,2.7006,60.9794,0.1648,56.9929,55.4955,54.2034,5.4116,0.0936,0.1434,78.25,72.1957,?,0.0029,0.0017,64.292,0.1329
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.9444,0.9444,0,0.9021,0,0,0.6868,1.0324,0.9984,1598,0.3091,1598,0.4771,0.9027,3197,0.9034,0.903,4582,0.9034,3734.6667,2.4477,4766,1.3603,0.9037,0.9042,4766,0.054,4721,0.9992,0.9056,0.0315,0.0309,0.0314,0.0311,0.9417,0.0299,0,0,0.3023,0.3091,0.3091,0.0323,0.2211,0.1,9.5683,0.032,0.0317,9.5531,18.1704,56.347,0.263,55.8724,55.1648,55.1648,0.0151,0.0147,0,57.7211,57.7211,0.0044,0.0128,0.0082,57.0402,0.3665
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0.9256,0.9256,0.8333,0.7447,2.8604,4.7382,0.9256,0.0277,0.8133,264,0.3293,201,0.9923,0.7684,291,0.7908,0.7789,328,0.7908,575.5385,4.2025,2159,1.3923,0.802,0.8129,1461,0.0168,403,0.9178,0.8468,0,0,0,0,0.2703,0,0,0.0439,0.9748,0.073,0.1734,0,0.2874,0.0486,28.6289,0,0,24.0726,0.2165,52.1045,0.1849,46.1742,45.3485,45.0544,4.4549,0.1444,0.1645,69.0611,60.4937,?,0.0059,0.0034,59.8234,0.1582
./SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0.8333,0.8333,0,0.5831,0,0,0.6389,0.9858,0.7127,4568,0.3333,4568,0.4764,0.5831,4604,0.5832,0.5831,4606,0.5832,4613.2,1.4669,4647,0.4472,0.5832,0.5832,4647,0.4167,4641,0.8495,0.5833,0.2295,0.2295,0.2295,0.2295,1.1149,0.2294,0,0,0.0062,0.3333,0.3333,0.2295,0.4506,0.0417,0.7297,0.2295,0.2295,1.2365,0.2849,24.8988,0.0315,24.614,24.0707,24.0707,0.0001,0.0245,0,25.9081,25.9081,0.0952,0.0411,0.0382,25.1276,0.3372
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,0.9558,0.9558,0.8333,0.17,2.7072,5.5296,0.9558,0.0125,0.7922,48,0.3409,43,0.9973,0.6729,117,0.9039,0.8568,145,0.8528,123.5,4.9686,171,1.9071,0.9397,0.9549,159,0.0085,159,0.8919,0.9994,0,0,0.0002,0,0.1811,0,0.1114,0.0377,0.3519,0.078,0.1599,0.0495,0.1918,0.0246,56.5636,0.0001,0,47.4667,4.2163,70.5554,0.1877,64.16,63.0368,62.3626,7.7666,0.1221,0.1731,88.1458,87.7385,?,0.0016,0.0007,73.3396,0.1634
./SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0,1,0.3333,0,0.1978,0.1978,0.4879,0.5773,0.7796,3627,0.3333,3598,0.5032,0.0006,3662,0.0063,0.0016,3922,0.0246,3874,1.6396,4487,0,0.0177,0.0645,4487,0.4879,3950,0.9637,0.2147,0.3243,0.3164,0.3205,0.3228,0.5676,0.265,0.0769,0.0725,0.0651,0,0.0166,0.3265,0,0.0149,0.3764,0.326,0.3256,0.6401,0.5719,25.6007,0.0359,23.0262,22.7554,22.4514,0.0406,0.1083,0.1061,30.6715,30.6715,0.1538,0.0147,0.0146,26.0711,0.4887
./SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0.9395,0.9395,1,0.8774,0,0,0.9395,0,0.9257,4870,0.0303,4870,1,0.8774,4870,0.8775,0.8774,4870,0.8775,4870,0,4870,1.907,0.8775,0.8775,4870,0.1174,4870,0.9402,0.8775,0.1832,0.1831,0.1832,0.1832,0,0.1831,0.0578,0,0,0.0303,0.0303,0.1832,0.2283,0.0588,3.1604,0.1832,0.1832,3.6752,0.2337,140.109,0.005,140.109,140.109,140.109,0.0002,0,0,140.109,140.109,0.0038,0.114,0.1139,140.109,0
./SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,0,0.0588,0,0,0,1.7643,0.1801,0.8113,0.9963,2896,0,2896,0.3456,0,3094,0,0,3611,0,3511.375,1.9748,4271,0.1674,0,0,4271,0.1507,4013,0.999,0,0.4409,0.3723,0.4253,0.389,1.7678,0.3685,0,0,0.142,0,0,0.4731,1.1407,0.1463,1.5966,0.4648,0.4509,1.5827,0.4609,16.6986,0.1476,16.221,15.7973,15.7973,0.0796,0.0446,0.3301,17.9686,17.9686,0.348,0.028,0.0221,17.7851,0.4838
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_381.cnf,1,0.013,0.918,1,0.5972,3.5634,4.9492,0.082,0,0.6505,4614,0.8252,4614,1,0.6311,4614,0.6761,0.6524,4656,0.6985,4648,4.7213,4674,1.0618,0.7173,0.773,4674,0.0098,4674,0.7833,0.9746,0,0,0,0,0,0,0.163,0.1555,0.0054,0.1268,0.2837,0,0.3603,0.1047,23.0998,0,0,21.73,0.5695,34.9737,0.0021,34.2399,34.2399,34.2399,2.3167,0.015,0.2389,35.4222,35.4222,?,0.0097,0.0096,35.4222,0.355
./SAT03/handmade/anton/UNSAT/SGI_30_70_18_80_10-dir.shuffled-as.sat03-140.cnf,1,0.9642,0.9642,0,0.8408,3.0958,3.9417,0.7307,1.0233,0.9377,336,0.459,98,0.4856,0.8559,369,0.8839,0.8635,426,0.881,975.2,4.7618,4796,1.7708,0.8958,0.9047,4796,0.0131,738,0.9693,0.9211,0,0,0,0,0.845,0,0,0.0864,1.3763,0.1321,0.2911,0.0001,0.1663,0.1111,32.5914,0,0,35.5231,0.2254,67.774,0.1712,58.3737,57.4828,57.4765,3.9795,0.2007,0.1506,97.7533,97.7533,?,0.008,0.0049,76.3469,0.3923
