@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC

@DATA
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,648,0.067129,0.418381,0.55,383,0.525,0.430769,0.42,0.425,283.5625,0.275,235,16.8,0.3,198,226
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,677,0.074151,0.445852,0.6,254,0.425,0.45,0.43875,0.425,275.709402,0.3,235,17.55,0.325,196,224
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,693,0.07746,0.435949,0.575,380,0.5,0.435897,0.425,0.425,281.555882,0.275,237,17,0.325,197,225
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,665,0.091336,0.445936,0.6,382,0.575,0.434615,0.42375,0.425,282.737463,0.2,236,16.95,0.3,187,225
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,688,0.068465,0.436515,0.55,375,0.55,0.435897,0.425,0.425,282.102941,0.325,237,17,0.325,198,226
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,640,0.082196,0.448461,0.625,255,0.475,0.44359,0.4325,0.425,277.216763,0.275,233,17.3,0.325,197,224
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,565,0.067961,0.442804,0.6,257,0.5,0.446154,0.435,0.45,276.655172,0.275,236,17.4,0.325,194,225
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,632,0.077822,0.443194,0.65,257,0.5,0.446154,0.435,0.4125,276.442529,0.3,235,17.4,0.35,197,225
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,648,0.084447,0.446034,0.575,374,0.475,0.428205,0.4175,0.4,285.341317,0.275,236,16.7,0.3,194,225
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,664,0.059569,0.405404,0.525,386,0.45,0.426923,0.41625,0.4125,287.084084,0.275,237,16.65,0.325,202,226
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,604,0.082689,0.453018,0.6,380,0.525,0.438462,0.4275,0.425,282.263158,0.225,237,17.1,0.325,192,225
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,696,0.078222,0.431942,0.575,384,0.5,0.433333,0.4225,0.425,282.674556,0.225,236,16.9,0.3,196,224
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,650,0.077419,0.428431,0.6,363,0.5,0.438462,0.4275,0.425,279.561404,0.275,236,17.1,0.325,187,223
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,682,0.082073,0.447875,0.575,389,0.525,0.426923,0.41625,0.425,288.276276,0.25,237,16.65,0.3,199,227
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,646,0.067268,0.448979,0.55,257,0.5,0.446154,0.435,0.45,276.140805,0.275,235,17.4,0.325,187,224
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,674,0.087455,0.438339,0.6,381,0.525,0.429487,0.41875,0.4,283.907463,0.25,235,16.75,0.3,198,224
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,683,0.063934,0.414869,0.6,385,0.475,0.425641,0.415,0.4125,285.927711,0.25,235,16.6,0.325,199,224
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,638,0.075529,0.418495,0.575,382,0.55,0.426923,0.41625,0.4,285.36036,0.25,236,16.65,0.325,183,226
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,681,0.074572,0.440464,0.65,371,0.475,0.434615,0.42375,0.425,281.569322,0.225,235,16.95,0.325,186,225
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,661,0.089757,0.431325,0.575,263,0.475,0.433333,0.4225,0.425,281.532544,0.275,235,16.9,0.3,187,225
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,690,0.071807,0.426352,0.55,385,0.525,0.423077,0.4125,0.4,286.478788,0.25,235,16.5,0.325,189,224
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,651,0.073527,0.417719,0.55,396,0.475,0.423077,0.4125,0.4,288.872727,0.25,236,16.5,0.325,181,225
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,692,0.066509,0.415204,0.525,390,0.45,0.426923,0.41625,0.425,284.990991,0.2,237,16.65,0.325,200,223
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,714,0.059306,0.429132,0.525,353,0.45,0.439744,0.42875,0.425,279.956268,0.3,238,17.15,0.325,190,225
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,608,0.067129,0.418381,0.55,385,0.525,0.430769,0.42,0.425,285.136905,0.275,238,16.8,0.3,196,226
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,662,0.074151,0.445852,0.6,255,0.425,0.45,0.43875,0.425,275.740741,0.3,235,17.55,0.325,202,225
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,683,0.091336,0.445936,0.6,379,0.575,0.434615,0.42375,0.425,282.053097,0.2,235,16.95,0.3,189,224
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,635,0.068465,0.436515,0.55,385,0.55,0.435897,0.425,0.425,282.888235,0.325,236,17,0.325,195,225
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,671,0.082196,0.448461,0.625,258,0.475,0.44359,0.4325,0.425,277.260116,0.275,234,17.3,0.325,191,224
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,584,0.067961,0.442804,0.6,258,0.5,0.446154,0.435,0.45,276.33046,0.275,236,17.4,0.325,192,223
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,665,0.077822,0.443194,0.65,256,0.5,0.446154,0.435,0.4125,277.12931,0.3,235,17.4,0.35,197,223
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,567,0.056181,0.224139,0.325,525,0.3,0.230769,0.225,0.225,503.216667,0.1,502,9,0.15,423,486
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,585,0.064469,0.241138,0.325,517,0.275,0.230769,0.225,0.225,498.483333,0.05,497,9,0.15,405,480
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,556,0.061745,0.233539,0.375,517,0.325,0.230769,0.225,0.225,499.366667,0.075,501,9,0.15,424,485
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,564,0.056734,0.246187,0.35,519,0.275,0.230769,0.225,0.225,502.538889,0.125,501,9,0.15,453,484
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,581,0.063738,0.232814,0.4,516,0.35,0.230769,0.225,0.2,501.233333,0.125,501,9,0.15,429,484
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,567,0.060725,0.221171,0.35,518,0.275,0.230769,0.225,0.225,498.194444,0.1,499,9,0.15,419,483
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,568,0.061492,0.242271,0.425,515,0.325,0.230769,0.225,0.225,497.494444,0.125,499,9,0.175,444,479
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,572,0.053327,0.230257,0.35,514,0.3,0.230769,0.225,0.225,498.116667,0.125,497,9,0.175,434,484
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,588,0.059424,0.219268,0.375,512,0.275,0.230769,0.225,0.225,497.9,0.1,499,9,0.175,440,482
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,581,0.063738,0.262503,0.375,520,0.275,0.230769,0.225,0.225,500.972222,0.075,501,9,0.175,440,481
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,575,0.066144,0.236106,0.35,516,0.3,0.230769,0.225,0.225,498.561111,0.075,499,9,0.15,439,483
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,570,0.071589,0.233619,0.4,513,0.375,0.230769,0.225,0.225,496.605556,0.1,496,9,0.175,425,480
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,581,0.069597,0.233295,0.375,512,0.3,0.230769,0.225,0.225,498.077778,0.075,500,9,0.15,436,484
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,565,0.055057,0.259881,0.325,521,0.3,0.230769,0.225,0.225,502.972222,0.125,502,9,0.15,436,484
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,569,0.059687,0.230712,0.375,518,0.275,0.230769,0.225,0.225,501.627778,0.05,501,9,0.175,418,485
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,566,0.067777,0.198023,0.4,514,0.275,0.230769,0.225,0.225,498.383333,0.1,498,9,0.15,446,482
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,566,0.075829,0.25835,0.4,524,0.3,0.230769,0.225,0.225,502.561111,0.05,501,9,0.15,438,485
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,556,0.071589,0.245816,0.35,516,0.325,0.230769,0.225,0.225,501.433333,0.075,502,9,0.15,437,489
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,562,0.053619,0.218882,0.35,514,0.275,0.230769,0.225,0.225,498.616667,0.125,496,9,0.15,437,481
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,576,0.073101,0.237104,0.4,526,0.325,0.230769,0.225,0.2375,505.561111,0.1,506,9,0.15,436,489
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,569,0.068465,0.237519,0.375,516,0.3,0.230769,0.225,0.225,498.283333,0.075,499,9,0.15,433,478
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,554,0.059948,0.234776,0.4,516,0.325,0.230769,0.225,0.225,498.927778,0.125,501,9,0.15,434,481
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,557,0.055621,0.266096,0.375,516,0.275,0.230769,0.225,0.225,499.516667,0.1,501,9,0.15,438,480
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,573,0.049054,0.215318,0.325,517,0.325,0.230769,0.225,0.225,500.683333,0.125,502,9,0.175,427,486
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,561,0.064226,0.240953,0.35,516,0.275,0.230769,0.225,0.225,501.727778,0.1,502,9,0.15,439,488
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,557,0.072672,0.232628,0.375,516,0.275,0.230769,0.225,0.225,498.972222,0.1,498,9,0.15,433,483
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,565,0.062998,0.23234,0.4,516,0.275,0.230769,0.225,0.2,498.355556,0.1,499,9,0.15,415,482
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,555,0.057282,0.234974,0.375,513,0.25,0.230769,0.225,0.2125,496.533333,0.125,495,9,0.15,435,480
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,565,0.065907,0.238848,0.375,514,0.25,0.230769,0.225,0.2,499.588889,0.075,501,9,0.15,424,484
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,583,0.062998,0.253088,0.35,524,0.3,0.230769,0.225,0.225,502.222222,0.1,503,9,0.15,436,485
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,569,0.061745,0.213826,0.325,515,0.275,0.230769,0.225,0.225,498.4,0.1,498,9,0.15,414,482
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,558,0.057554,0.193043,0.35,516,0.35,0.230769,0.225,0.2125,502.077778,0.1,503,9,0.15,449,487
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,563,0.059687,0.207704,0.375,515,0.3,0.230769,0.225,0.225,497.955556,0.1,493,9,0.15,438,482
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,570,0.068465,0.228426,0.375,520,0.375,0.230769,0.225,0.225,503.044444,0.1,502,9,0.15,445,486
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,559,0.064226,0.211782,0.375,515,0.3,0.230769,0.225,0.225,499.261111,0.125,502,9,0.15,432,486
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,573,0.060208,0.200313,0.325,521,0.3,0.230769,0.225,0.225,501.927778,0.125,501,9,0.15,443,481
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,562,0.062998,0.253734,0.325,518,0.3,0.230769,0.225,0.2375,498.905556,0.075,499,9,0.15,418,483
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,569,0.054199,0.223944,0.325,521,0.325,0.230769,0.225,0.225,503.6,0.1,502,9,0.175,440,487
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,590,0.055621,0.217988,0.35,517,0.25,0.230769,0.225,0.225,498.322222,0.125,496,9,0.15,441,480
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,563,0.063246,0.230568,0.35,515,0.275,0.230769,0.225,0.225,500.088889,0.05,502,9,0.15,427,482
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,702,0.052959,0.198656,0.3,658,0.225,0.173077,0.16875,0.175,648.422222,0.075,648,6.75,0.125,602,635
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,687,0.062437,0.206607,0.275,657,0.275,0.173077,0.16875,0.1625,647.548148,0.025,649,6.75,0.125,594,636
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,707,0.055551,0.175216,0.275,660,0.2,0.173077,0.16875,0.175,647.177778,0.025,649,6.75,0.125,593,636
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,712,0.048332,0.163651,0.25,664,0.2,0.173077,0.16875,0.175,649.718519,0.075,651,6.75,0.125,604,635
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,698,0.050544,0.170565,0.3,661,0.225,0.173077,0.16875,0.1625,648.8,0.1,650,6.75,0.125,592,634
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,707,0.053254,0.120299,0.3,665,0.225,0.173077,0.16875,0.15,650.725926,0.05,649,6.75,0.125,610,637
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,693,0.053254,0.187783,0.3,662,0.225,0.173077,0.16875,0.175,649.051852,0.1,650,6.75,0.125,594,636
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,714,0.052067,0.134215,0.275,664,0.25,0.173077,0.16875,0.175,652.385185,0.05,653,6.75,0.125,608,639
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,691,0.065848,0.15671,0.3,662,0.25,0.173077,0.16875,0.1625,650.577778,0.025,650,6.75,0.125,608,638
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,702,0.054127,0.198505,0.275,671,0.225,0.173077,0.16875,0.175,654.503704,0.05,653,6.75,0.125,609,641
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,697,0.055269,0.19062,0.275,664,0.225,0.173077,0.16875,0.1625,650.014815,0.075,650,6.75,0.125,602,637
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,693,0.060143,0.19706,0.275,659,0.25,0.173077,0.16875,0.175,649.496296,0.075,650,6.75,0.125,592,640
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,698,0.061173,0.137509,0.325,661,0.225,0.173077,0.16875,0.175,650.733333,0.05,651,6.75,0.125,599,640
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,699,0.058564,0.187716,0.275,665,0.275,0.173077,0.16875,0.15,650.718519,0.05,651,6.75,0.125,610,638
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,701,0.058296,0.183085,0.325,664,0.225,0.173077,0.16875,0.15,650.244444,0.05,650,6.75,0.125,599,639
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,689,0.062936,0.15357,0.35,662,0.225,0.173077,0.16875,0.1625,649.577778,0.075,651,6.75,0.1,610,635
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,700,0.063676,0.218616,0.325,658,0.225,0.173077,0.16875,0.1625,646.318519,0.05,645,6.75,0.125,601,635
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,695,0.062936,0.168633,0.3,664,0.25,0.173077,0.16875,0.175,650.074074,0.05,652,6.75,0.125,606,637
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,693,0.049922,0.16303,0.325,663,0.225,0.173077,0.16875,0.175,649.881481,0.05,650,6.75,0.125,597,638
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,707,0.059359,0.17742,0.325,659,0.225,0.173077,0.16875,0.175,648.8,0.075,647,6.75,0.125,611,639
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,695,0.055269,0.150209,0.325,659,0.225,0.173077,0.16875,0.175,648.940741,0.05,649,6.75,0.125,592,639
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,695,0.058564,0.219423,0.3,665,0.25,0.173077,0.16875,0.175,651.762963,0.075,651,6.75,0.125,609,639
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,688,0.046687,0.199091,0.275,665,0.175,0.173077,0.16875,0.15,652.007407,0.075,652,6.75,0.125,612,640
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,698,0.045329,0.164264,0.275,664,0.225,0.173077,0.16875,0.1625,652.577778,0.1,654,6.75,0.125,596,640
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,710,0.056389,0.179504,0.275,663,0.225,0.173077,0.16875,0.1625,651.392593,0.075,651,6.75,0.1,604,642
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,717,0.063676,0.256048,0.3,661,0.225,0.173077,0.16875,0.15,647.17037,0.05,647,6.75,0.125,588,630
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,692,0.053837,0.176032,0.25,668,0.25,0.173077,0.16875,0.1625,653.62963,0.05,654,6.75,0.125,609,640
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,702,0.042848,0.155599,0.275,664,0.225,0.173077,0.16875,0.1625,649.103704,0.1,650,6.75,0.125,604,635
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,709,0.05883,0.168452,0.35,665,0.2,0.173077,0.16875,0.1625,651.911111,0.075,654,6.75,0.125,605,637
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,697,0.053837,0.147199,0.3,658,0.225,0.173077,0.16875,0.15,647.651852,0.05,648,6.75,0.125,583,637
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,704,0.051766,0.148328,0.3,664,0.2,0.173077,0.16875,0.1625,652.007407,0.05,652,6.75,0.125,599,639
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,707,0.051463,0.161374,0.275,662,0.25,0.173077,0.16875,0.175,649.733333,0.075,652,6.75,0.125,605,636
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,689,0.059095,0.147303,0.3,662,0.3,0.173077,0.16875,0.1625,650.614815,0.075,647,6.75,0.125,598,638
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,683,0.059883,0.172568,0.325,662,0.25,0.173077,0.16875,0.1625,649.42963,0.05,650,6.75,0.125,606,637
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,696,0.058027,0.135242,0.3,660,0.2,0.173077,0.16875,0.175,648.303704,0.05,648,6.75,0.125,608,637
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,708,0.055269,0.135195,0.3,663,0.275,0.173077,0.16875,0.175,650.437037,0.075,650,6.75,0.125,599,638
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,708,0.051463,0.182523,0.275,667,0.25,0.173077,0.16875,0.15,650.725926,0.075,649,6.75,0.1,588,637
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,702,0.063431,0.206329,0.3,660,0.3,0.173077,0.16875,0.175,648.259259,0.05,647,6.75,0.125,595,634
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,700,0.048007,0.142661,0.275,668,0.2,0.173077,0.16875,0.175,653.725926,0.05,654,6.75,0.1,600,639
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,701,0.05883,0.160692,0.325,663,0.2,0.173077,0.16875,0.15,649.281481,0.025,651,6.75,0.125,595,637
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,833,0.047942,0.150397,0.225,809,0.225,0.132051,0.12875,0.125,800.291262,0.05,801,5.15,0.1,768,789
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,838,0.054069,0.179821,0.25,809,0.2,0.132051,0.12875,0.125,800.262136,0.025,801,5.15,0.1,761,790
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,826,0.057432,0.133373,0.275,806,0.15,0.132051,0.12875,0.125,797.805825,0.025,798,5.15,0.1,764,789
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,829,0.04891,0.141687,0.225,808,0.175,0.132051,0.12875,0.125,799.728155,0.05,800,5.15,0.075,767,792
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,835,0.043857,0.096508,0.225,810,0.2,0.132051,0.12875,0.125,800.203883,0.05,802,5.15,0.1,761,789
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,829,0.050482,0.096548,0.25,809,0.225,0.132051,0.12875,0.125,798.417476,0.025,800,5.15,0.1,765,790
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,839,0.045604,0.112857,0.225,810,0.175,0.132051,0.12875,0.125,799.893204,0.025,800,5.15,0.1,766,789
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,847,0.047615,0.105992,0.25,806,0.2,0.132051,0.12875,0.1375,798.76699,0.05,798,5.15,0.1,774,789
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,853,0.05851,0.116508,0.25,810,0.2,0.132051,0.12875,0.125,801.427184,0.025,799,5.15,0.1,775,790
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,836,0.043499,0.100595,0.2,811,0.2,0.132051,0.12875,0.125,798.961165,0.025,800,5.15,0.1,758,788
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,827,0.0529,0.125258,0.25,810,0.15,0.132051,0.12875,0.125,800.31068,0.025,801,5.15,0.1,756,791
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,836,0.051402,0.144953,0.275,813,0.225,0.132051,0.12875,0.125,802.194175,0.025,800,5.15,0.1,773,792
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,833,0.043857,0.088115,0.225,808,0.175,0.132051,0.12875,0.125,798.436893,0.05,798,5.15,0.075,764,786
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,841,0.060866,0.195437,0.275,808,0.25,0.132051,0.12875,0.125,798.912621,0.025,797,5.15,0.1,768,789
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,822,0.046284,0.103175,0.225,809,0.2,0.132051,0.12875,0.125,800.504854,0.025,801,5.15,0.1,766,791
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,839,0.051705,0.124118,0.3,809,0.2,0.132051,0.12875,0.125,799.92233,0.05,799,5.15,0.1,770,791
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,835,0.057974,0.149067,0.3,811,0.175,0.132051,0.12875,0.125,802.145631,0.025,802,5.15,0.1,767,793
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,836,0.051705,0.110893,0.225,810,0.2,0.132051,0.12875,0.125,800.271845,0.025,800,5.15,0.1,770,792
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,827,0.0529,0.174425,0.25,810,0.175,0.132051,0.12875,0.125,800.038835,0.05,801,5.15,0.075,767,791
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,834,0.056333,0.135951,0.275,810,0.225,0.132051,0.12875,0.125,800.058252,0.025,799,5.15,0.1,770,789
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,837,0.047286,0.087837,0.25,810,0.175,0.132051,0.12875,0.125,800.699029,0.05,802,5.15,0.1,761,792
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,834,0.048589,0.184325,0.25,808,0.225,0.132051,0.12875,0.125,800.485437,0.05,801,5.15,0.1,771,792
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,839,0.046284,0.157691,0.275,808,0.15,0.132051,0.12875,0.125,799.640777,0.075,800,5.15,0.075,761,789
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,829,0.050791,0.124962,0.275,811,0.2,0.132051,0.12875,0.125,800.058252,0.025,802,5.15,0.1,769,791
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,836,0.049859,0.121369,0.25,808,0.225,0.132051,0.12875,0.125,799.184466,0.05,800,5.15,0.075,767,790
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,843,0.051402,0.185813,0.25,809,0.175,0.132051,0.12875,0.125,799.339806,0.025,799,5.15,0.1,762,790
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,835,0.048589,0.128512,0.225,809,0.225,0.132051,0.12875,0.125,799.728155,0.025,800,5.15,0.1,765,791
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,835,0.047942,0.106658,0.275,807,0.225,0.132051,0.12875,0.125,797.893204,0.025,798,5.15,0.1,760,791
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,836,0.051402,0.136905,0.25,809,0.15,0.132051,0.12875,0.125,799.213592,0.025,801,5.15,0.1,766,787
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,828,0.047286,0.105893,0.2,805,0.175,0.132051,0.12875,0.125,795.339806,0.025,796,5.15,0.1,752,787
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,828,0.045945,0.100666,0.275,809,0.15,0.132051,0.12875,0.125,800.563107,0.05,801,5.15,0.1,769,792
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,838,0.049228,0.105238,0.2,809,0.2,0.132051,0.12875,0.1375,799.834951,0.025,801,5.15,0.1,766,791
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,843,0.049545,0.085087,0.3,811,0.3,0.132051,0.12875,0.125,802.126214,0.025,802,5.15,0.1,768,794
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,829,0.053779,0.13711,0.275,809,0.225,0.132051,0.12875,0.125,798.485437,0.025,799,5.15,0.075,769,790
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,825,0.055213,0.083036,0.25,809,0.2,0.132051,0.12875,0.125,799.68932,0.025,802,5.15,0.1,768,791
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,832,0.051097,0.108591,0.25,808,0.225,0.132051,0.12875,0.1,799.805825,0.05,801,5.15,0.1,773,789
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,834,0.057159,0.155678,0.275,810,0.2,0.132051,0.12875,0.125,801.184466,0.025,802,5.15,0.1,769,793
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,835,0.05851,0.157069,0.275,808,0.25,0.132051,0.12875,0.125,797.737864,0.025,798,5.15,0.1,761,789
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,832,0.049228,0.148611,0.225,809,0.2,0.132051,0.12875,0.125,801.805825,0.025,802,5.15,0.1,764,795
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,829,0.052604,0.088988,0.25,809,0.2,0.132051,0.12875,0.125,800.660194,0.025,802,5.15,0.1,769,794
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,269,0.025341,0.965076,0.975,126,0.925,0.965385,0.94125,0.95,99.843293,0.875,97,37.65,0.875,7,73
