@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,675,0.062656,0.382097,0.52,250,0.52,0.38449
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,636,0.064726,0.382471,0.5,251,0.46,0.386122
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,639,0.059297,0.372673,0.5,252,0.46,0.380408
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,597,0.076151,0.386103,0.54,256,0.54,0.381224
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,668,0.060032,0.361136,0.5,253,0.4,0.377143
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,721,0.06407,0.365606,0.5,251,0.48,0.382857
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,650,0.065361,0.370312,0.56,251,0.5,0.387755
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,626,0.068702,0.398502,0.54,249,0.44,0.395918
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,636,0.071245,0.371175,0.5,259,0.42,0.377143
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,576,0.074752,0.384413,0.54,260,0.4,0.377143
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,672,0.051716,0.361868,0.46,259,0.42,0.378776
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,670,0.070341,0.387744,0.58,253,0.42,0.377959
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,662,0.072129,0.384162,0.56,257,0.44,0.376327
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,649,0.066482,0.378695,0.5,256,0.48,0.377143
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,620,0.063744,0.39091,0.54,251,0.54,0.388571
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,630,0.061818,0.383058,0.54,252,0.42,0.389388
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,618,0.072492,0.374188,0.56,252,0.5,0.381224
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,655,0.059765,0.383998,0.5,255,0.42,0.377143
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,670,0.065135,0.372965,0.56,366,0.36,0.376327
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,783,0.068136,0.363979,0.5,254,0.42,0.376327
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,695,0.068977,0.384966,0.54,252,0.44,0.38449
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,560,0.069513,0.382767,0.54,253,0.5,0.383673
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,669,0.071357,0.380234,0.6,250,0.42,0.377959
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,642,0.060605,0.375805,0.52,251,0.42,0.382857
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,574,0.060663,0.368495,0.54,251,0.4,0.387755
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,619,0.072553,0.385831,0.54,258,0.48,0.379592
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,728,0.059754,0.378983,0.52,254,0.44,0.376327
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,576,0.059834,0.374011,0.48,268,0.42,0.374694
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,712,0.06653,0.377986,0.58,253,0.42,0.385306
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,683,0.07291,0.38265,0.56,256,0.42,0.377959
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,702,0.070717,0.398776,0.56,252,0.44,0.382857
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,638,0.062502,0.384146,0.56,257,0.4,0.376327
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,656,0.063543,0.394221,0.58,247,0.44,0.39102
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,692,0.06845,0.385062,0.56,248,0.46,0.389388
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,742,0.060958,0.366434,0.5,256,0.5,0.377143
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,669,0.069669,0.388508,0.58,249,0.4,0.38449
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,647,0.069282,0.391399,0.56,255,0.48,0.383673
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,652,0.072774,0.387362,0.56,256,0.52,0.379592
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,645,0.064726,0.382471,0.5,249,0.46,0.386122
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,553,0.076151,0.386103,0.54,259,0.54,0.381224
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,746,0.06407,0.365606,0.5,249,0.48,0.382857
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,641,0.068702,0.398502,0.54,247,0.44,0.395918
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,558,0.074752,0.384413,0.54,257,0.4,0.377143
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,663,0.072129,0.384162,0.56,257,0.44,0.376327
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,642,0.063744,0.39091,0.54,252,0.54,0.388571
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,670,0.072492,0.374188,0.56,253,0.5,0.381224
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,676,0.065135,0.372965,0.56,366,0.36,0.376327
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,651,0.068977,0.384966,0.54,252,0.44,0.38449
rand-25-25-300-147-50021_ext.xml.minion.gz,1,266,0,1,0.96,244,0.96,1
rand-25-25-300-147-51021_ext.xml.minion.gz,1,278,0,1,0.96,244,0.96,1
rand-25-25-300-147-52021_ext.xml.minion.gz,1,281,0,1,0.96,244,0.96,1
rand-25-25-300-147-53021_ext.xml.minion.gz,1,271,0,1,0.96,246,0.96,1
rand-25-25-300-147-54021_ext.xml.minion.gz,1,271,0,1,0.96,243,0.96,1
rand-25-25-300-147-55021_ext.xml.minion.gz,1,271,0,1,0.96,244,0.96,1
rand-25-25-300-147-56021_ext.xml.minion.gz,1,284,0,1,0.96,246,0.96,1
rand-25-25-300-147-57021_ext.xml.minion.gz,1,277,0,1,0.96,243,0.96,1
rand-25-25-300-147-58021_ext.xml.minion.gz,1,271,0,1,0.96,245,0.96,1
rand-25-25-300-147-59021_ext.xml.minion.gz,1,269,0,1,0.96,243,0.96,1
rand-26-26-325-155-52021_ext.xml.minion.gz,1,262,0,1,0.961538,237,0.961538,1
rand-26-26-325-155-53021_ext.xml.minion.gz,1,267,0,1,0.961538,240,0.961538,1
rand-26-26-325-155-54021_ext.xml.minion.gz,1,266,0,1,0.961538,239,0.961538,1
rand-26-26-325-155-55021_ext.xml.minion.gz,1,267,0,1,0.961538,239,0.961538,1
rand-26-26-325-155-56021_ext.xml.minion.gz,1,273,0,1,0.961538,238,0.961538,1
rand-26-26-325-155-57021_ext.xml.minion.gz,1,267,0,1,0.961538,238,0.961538,1
rand-26-26-325-155-58021_ext.xml.minion.gz,1,272,0,1,0.961538,237,0.961538,1
rand-26-26-325-155-59021_ext.xml.minion.gz,1,260,0,1,0.961538,237,0.961538,1
rand-26-26-325-155-60021_ext.xml.minion.gz,1,268,0,1,0.961538,237,0.961538,1
rand-26-26-325-155-61021_ext.xml.minion.gz,1,277,0,1,0.961538,239,0.961538,1
rand-27-27-351-163-54021_ext.xml.minion.gz,1,263,0,1,0.962963,233,0.962963,1
rand-27-27-351-163-55021_ext.xml.minion.gz,1,264,0,1,0.962963,233,0.962963,1
rand-27-27-351-163-56021_ext.xml.minion.gz,1,260,0,1,0.962963,233,0.962963,1
rand-27-27-351-163-57021_ext.xml.minion.gz,1,261,0,1,0.962963,234,0.962963,1
rand-27-27-351-163-58021_ext.xml.minion.gz,1,257,0,1,0.962963,231,0.962963,1
rand-27-27-351-163-59021_ext.xml.minion.gz,1,265,0,1,0.962963,233,0.962963,1
rand-27-27-351-163-60021_ext.xml.minion.gz,1,258,0,1,0.962963,232,0.962963,1
rand-27-27-351-163-61021_ext.xml.minion.gz,1,273,0,1,0.962963,232,0.962963,1
rand-27-27-351-163-62021_ext.xml.minion.gz,1,259,0,1,0.962963,231,0.962963,1
rand-27-27-351-163-63021_ext.xml.minion.gz,1,268,0,1,0.962963,231,0.962963,1
renault-mgd_ext.xml.minion.converted.minion.gz,1,1000,0.150452,0.798533,0.831683,969,0.663366,0.096238
ruler-17-6-a3.xml.minion.conv.minion,1,837,0.129073,0.753968,0.761905,157,0.761905,0.714286
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,837,0.129073,0.753968,0.761905,157,0.761905,0.714286
ruler-17-6-a4.xml.minion.conv.minion,1,501,0.08753,0.577069,0.761905,482,0.571429,0.619048
ruler-17-7-a3.xml.minion.conv.minion,1,837,0.154647,0.788961,0.785714,55,0.785714,0.722222
ruler-17-7-a4.xml.minion.conv.minion,1,501,0.112938,0.624901,0.785714,482,0.607143,0.62963
ruler-25-7-a3.xml.minion.conv.minion,1,825,0.154647,0.788961,0.785714,39,0.785714,0.722222
ruler-25-7-a4.xml.minion.conv.minion,1,528,0.112938,0.624901,0.785714,489,0.607143,0.62963
ruler-25-8-a3.xml.minion.conv.minion,1,825,0.173225,0.816976,0.805556,39,0.805556,0.733333
ruler-25-8-a4.xml.minion.conv.minion,1,528,0.133931,0.666463,0.805556,18,0.638889,0.644444
ruler-34-8-a3.xml.minion.conv.minion,1,835,0.173225,0.816976,0.805556,25,0.805556,0.733333
ruler-34-8-a4.xml.minion.conv.minion,1,509,0.133931,0.666463,0.805556,15,0.638889,0.644444
ruler-34-9-a3.xml.minion.conv.minion,1,835,0.186667,0.839399,0.822222,25,0.822222,0.745455
ruler-34-9-a4.xml.minion.conv.minion,1,509,0.150383,0.701335,0.822222,15,0.666667,0.660606
ruler-44-10-a3.xml.minion.conv.minion,1,847,0.196354,0.857522,0.836364,24,0.836364,0.757576
ruler-44-10-a4.xml.minion.conv.minion,1,516,0.163059,0.730438,0.836364,20,0.690909,0.676768
ruler-44-9-a3.xml.minion.conv.minion,1,847,0.186667,0.839399,0.822222,24,0.822222,0.745455
ruler-44-9-a4.xml.minion.conv.minion,1,516,0.150383,0.701335,0.822222,20,0.666667,0.660606
ruler-55-10-a3.xml.minion.conv.minion,1,827,0.196354,0.857522,0.836364,16,0.836364,0.757576
ruler-55-10-a4.xml.minion.conv.minion,1,513,0.163059,0.730438,0.836364,12,0.690909,0.676768
ruler-55-11-a3.xml.minion.conv.minion,1,827,0.203279,0.872351,0.848485,16,0.848485,0.769231
ruler-55-11-a4.xml.minion.conv.minion,1,513,0.172754,0.754842,0.848485,12,0.712121,0.692308
ruler-67-11-a3.xml.minion.conv.minion,1,819,0.203279,0.872351,0.848485,15,0.848485,0.769231
ruler-67-11-a4.xml.minion.conv.minion,1,518,0.172754,0.754842,0.848485,5,0.712121,0.692308
ruler-67-12-a3.xml.minion.conv.minion,1,819,0.208155,0.884643,0.858974,15,0.858974,0.78022
ruler-67-12-a4.xml.minion.conv.minion,1,518,0.180127,0.775476,0.858974,5,0.730769,0.70696
ruler-70-12-a3.xml.minion.conv.minion,1,845,0.208155,0.884643,0.858974,15,0.858974,0.78022
ruler-70-12-a4.xml.minion.conv.minion,1,506,0.180127,0.775476,0.858974,14,0.730769,0.70696
ruler-70-13-a3.xml.minion.conv.minion,1,845,0.211494,0.894954,0.868132,15,0.868132,0.790476
ruler-70-13-a4.xml.minion.conv.minion,1,506,0.185695,0.793084,0.868132,14,0.747253,0.720635
series-100.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-15.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-16.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-18.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-20.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-25.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-30.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-35.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-40.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-45.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-50.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-5.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-60.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-6.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-70.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-7.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-80.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-8.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-90.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-9.xml.minion.conv.minion,1,?,?,?,?,?,?,?
slangford-3-11-ext.xml.minion.gz,1,987,0,1,0.969697,35,0.969697,1
socialGolfer-10-4-8.xml.minion,1,1000,0.002773,0.326368,0.009176,108,0.005053,0.005317
socialGolfer-6-3-5.xml.minion,1,986,0.00776,0.334733,0.02963,108,0.016667,0.020466
socialGolfer-6-3-6.xml.minion,1,997,0.006919,0.336765,0.024904,108,0.014049,0.01668
socialGolfer-6-3-7.xml.minion,1,999,0.006204,0.340213,0.021475,108,0.012138,0.014067
socialGolfer-6-3-8.xml.minion,1,1000,0.005605,0.34417,0.018875,108,0.010684,0.012158
socialGolfer-6-4-5.xml.minion,1,995,0.007376,0.327326,0.024138,108,0.013218,0.013979
socialGolfer-6-4-6.xml.minion,1,1000,0.006404,0.330101,0.020238,108,0.011111,0.011376
socialGolfer-6-4-7.xml.minion,1,1000,0.005645,0.334283,0.017422,108,0.009582,0.009585
socialGolfer-6-4-8.xml.minion,1,1000,0.005041,0.338931,0.015293,108,0.008422,0.008278
socialGolfer-7-4-8.xml.minion,1,1000,0.004231,0.332079,0.013108,108,0.007219,0.00722
socialGolfer-8-4-8.xml.minion,1,1000,0.003623,0.328106,0.011469,108,0.006316,0.006427
socialGolfer-9-4-8.xml.minion,1,1000,0.003151,0.326368,0.010195,108,0.005615,0.00581
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,513,0.005223,0.386313,0.057471,487,0.02069,0.009863
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,513,0.001896,0.419831,0.022811,487,0.00883,0.003362
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,513,0.002728,0.607874,0.02046,513,0.015345,0.005522
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,513,0.000267,0.368127,0.001249,260,0.001249,0.000634
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,513,0.003336,0.320373,0.090606,487,0.008661,0.00278
ssa-7552-158_ext.xml.minion.converted.minion.gz,1,513,0.003606,0.297586,0.09978,487,0.007337,0.002672
ssa-7552-159_ext.xml.minion.converted.minion.gz,1,513,0.003606,0.29768,0.09978,487,0.007337,0.002671
ssa-7552-160_ext.xml.minion.converted.minion.gz,1,508,0.001784,0.623238,0.011889,253,0.006605,0.004064
tsp-20-142_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-190_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-193_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-1_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-29_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-2_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-30_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-366_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-453_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-68_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-727_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-75_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-76_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-8_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-20-901_ext.xml.minion.converted.minion.gz,1,1000,0.129343,0.519126,0.327869,50,0.311475,0.145902
tsp-25-13_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-163_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-190_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-312_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-38_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-3_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-456_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-48_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-523_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-54_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-561_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-66_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-681_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-715_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
tsp-25-843_ext.xml.minion.converted.minion.gz,1,1000,0.134378,0.526316,0.328947,39,0.315789,0.139298
will199GPIA-5.xml.watchless.minion.gz,1,184,0.010307,0.258075,0.054208,184,0.041369,0.027601
will199GPIA-6.xml.watchless.minion.gz,1,169,0.010307,0.258075,0.054208,169,0.041369,0.027601
will199GPIA-7.xml.watchless.minion.gz,1,154,0.010307,0.258075,0.054208,154,0.041369,0.027601
