@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,18.7293,0.0056,0.0056,0.0074,15.4376,0.0055,121,131,120,110,120.702,0.0109,120.761,110,131,0.0017
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,25.7591,0.0233,0.0233,0.0233,25.7169,0.0233,49,58,49,42,49.819,0.0117,49.1577,43,56,0.0212
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S183991542-09-SAT.cnf,1,41.4444,0.0015,0.0015,0.0029,33.2299,0.001,439,457,437,419,438.669,0.0029,437.034,420,460,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,15.0506,0.0063,0.0063,0.0082,12.4226,0.0062,108,118,108,98,108.292,0.0124,108.013,99,118,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,12.2151,0.0088,0.0088,0.0116,10.2213,0.0087,77,85,77,69,76.668,0.017,76.8469,69,85,0.0013
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S361865778-09-SAT.cnf,1,24.6566,0.0032,0.0032,0.0054,19.7715,0.0021,203,217,204,191,203.565,0.0062,203.686,191,217,0.0006
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,14.9988,0.0437,0.0437,0.0437,15.2463,0.0437,26,32,26,21,26.7062,0.0117,26.3295,22,32,0.0399
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,60.8438,0.0045,0.0045,0.0045,48.9037,0.0045,209.5,227,211,196,210.931,0.0152,210.378,197,226,0.0032
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S948914005-013.cnf,1,18.2599,0.035,0.035,0.035,18.8326,0.035,33,38,33,27,32.8222,0.0117,33.0764,27,39,0.0311
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,6818.5,0.0001,0.0001,0.0002,1198.2,0.0001,8488,8533,4231.5,0,8506.8,0.0002,4231.5,8481,0,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1014608490-038.cnf,1,12.8801,0.0073,0.0073,0.0121,10.767,0.0073,92,101,92,83,91.8051,0.0144,91.7248,83,101,0.0028
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S218623752-19-SAT.cnf,1,25.2506,0.0032,0.0032,0.0064,19.8052,0.0021,203,217,203,189,203.361,0.0063,202.471,190,216,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,24.1436,0.0041,0.0041,0.0068,19.543,0.0041,162,174,162,150,161.819,0.0082,162.183,149,174,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,24.974,0.0051,0.0051,0.0085,19.4565,0.0051,129,141,129,119,129.62,0.0101,129.538,119,141,0.002
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S218576925-17.UNSAT.shuffled.cnf,1,24.0633,0.0052,0.0052,0.0086,19.1711,0.0052,128,138,128,117,127.591,0.0104,127.487,117,138,0.002
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,6.6001,0.14,0.14,0.14,6.0866,0.14,9,12,9,6,8.8931,0.011,8.9003,6,12,0.1303
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S599916448-096.cnf,1,8.2693,0.1077,0.1077,0.1077,7.8339,0.1077,11,15,11,8,11.3035,0.0111,11.321,8,14,0.0994
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1582955175-042.cnf,1,55.7959,0.0016,0.0016,0.0026,41.9534,0.0015,427,442,426,405,424.257,0.0032,425.497,407,444,0.0006
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S884764237-004.cnf,1,8.6891,0.1,0.1,0.1,8.3861,0.1,12,15,12,9,12.1128,0.0111,12.0461,9,15,0.0886
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,9.0011,0.05,0.05,0.05,8.0652,0.05,20,24,20,16,20.0781,0.0459,19.9872,16,24,0.038
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1416418480-05.SAT.shuffled.cnf,1,6.0653,0.0714,0.0714,0.0714,5.1999,0.0714,14,18,14,11,14.4705,0.0462,14.4582,11,18,0.0503
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1386858597-08-SAT.cnf,1,31.2199,0.0021,0.0021,0.005,25.7837,0.0014,304,320,303,287,303.536,0.0042,302.344,288,318,0.0002
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,5674.33,0.0001,0.0001,0.0002,876.714,0.0001,6427,6516,6328,0,6423.57,0.0002,4235,6295,6328,0
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf,1,8.5265,0.0556,0.0556,0.0556,7.6026,0.0556,18,22,18,14,18.0732,0.046,18.0579,14,22,0.0417
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,13.2971,0.0286,0.0286,0.0286,12.0678,0.0286,35,41,35,29,34.7857,0.0427,34.6572,29,41,0.0207
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,715.444,0.0002,0.0002,0.0004,302.944,0.0002,3185,3233,3178,0,3186.78,0.0004,2833.22,3110,3218,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S118521533-021.UNKNOWN.cnf,1,11.0877,0.04,0.04,0.04,10.007,0.04,25,30,25,20,24.7832,0.045,24.7091,20,30,0.0297
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S517464300-073.cnf,1,20.4967,0.0054,0.0054,0.0072,16.3635,0.0054,123,133,123,112,123.148,0.0106,123.102,113,134,0.0017
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S645163129-012.cnf,1,17.1337,0.0061,0.0061,0.0102,13.7708,0.0061,109,119,109,99,109.05,0.0121,109.038,99,119,0.0024
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2058039218-006.cnf,1,9.4522,0.0933,0.0933,0.0933,9.0315,0.0933,13,16,13,10,12.9177,0.0111,12.9051,10,16,0.0857
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,23.5575,0.0041,0.0041,0.0068,18.4536,0.0041,163,176,163,151,163.23,0.0082,163.355,151,176,0.0006
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S162003179-087.cnf,1,558.875,0.0002,0.0002,0.0004,374.529,0.0002,3399,3450,3459.5,3325,3205.18,0.0004,3444.75,3335,3489,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1813642436-099.cnf,1,385.2,0.0002,0.0002,0.0004,261.7,0.0002,2974.5,3001,2975.5,2898,2972.15,0.0005,2981.5,2928,3052,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,8.7142,0.05,0.05,0.05,7.8605,0.05,20,24,20,16,20.0705,0.0458,20.0652,16,24,0.038
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,367.15,0.0003,0.0003,0.0005,166.207,0.0003,2124,2159,2111.5,2066,2126.62,0.0006,2011.35,2094,2163,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S924370159-018-UNKNOWN.cnf,1,78.088,0.0013,0.0013,0.0021,53.004,0.0012,529,549,528,507,528.996,0.0025,527.641,508,548,0.0004
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S310111511-029.cnf,1,792.5,0.0002,0.0002,0.0004,421.824,0.0002,2981,3037,2986.5,0,2810.29,0.0004,2696,2877,3044,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,2520,0.0001,0.0001,0.0003,546.2,0.0001,5274,5353,5265,0,5287.5,0.0003,3958.5,5216,5277,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,12.1114,0.0071,0.0071,0.0093,10.0577,0.007,96,105,96,87,95.865,0.0139,95.9236,87,105,0.0027
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,13.1524,0.05,0.05,0.05,13.395,0.05,23,28,23,19,23.1936,0.0117,23.175,18,28,0.046
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1248103115-09-UNKNOWN.cnf,1,32.1249,0.0028,0.0028,0.0046,25.001,0.0018,234,250,234,220,234.643,0.0055,234.801,220,249,0.0005
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1916548023-003.cnf,1,14.7327,0.0058,0.0058,0.0134,12.2287,0.0057,116,127,116,106,115.961,0.0116,116.052,105,126,0.0022
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1828800850-025.cnf,1,7.7648,0.1167,0.1167,0.1167,7.307,0.1167,10,13,10,8,10.495,0.011,10.5211,8,14,0.1047
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1598052044-078.cnf,1,19.5757,0.0057,0.0057,0.0075,15.7809,0.0056,117,127,117,107,116.954,0.0112,117.31,107,127,0.0017
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,21.1928,0.0048,0.0048,0.0079,16.8941,0.0047,141,152,141,129,140.862,0.0095,140.806,129,152,0.0018
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S211141966-058.cnf,1,39.3836,0.0071,0.0071,0.0071,33.3235,0.0071,134,146,134,122,134.175,0.0218,134.406,123,146,0.0043
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1826927554-087.cnf,1,11.3123,0.0086,0.0086,0.0113,9.3562,0.0085,79,87,79,71,78.7612,0.0167,78.9738,70,87,0.0033
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1394630553-009.cnf,1,9.4692,0.0933,0.0933,0.0933,9.0863,0.0933,13,16,13,10,12.908,0.0111,12.9134,10,16,0.0857
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1017443264-065.cnf,1,10.1097,0.0417,0.0417,0.0417,9.1821,0.0417,24,29,24,19,23.9416,0.0453,23.914,19,29,0.034
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S779309989-069.cnf,1,58.3324,0.0016,0.0016,0.0026,39.7175,0.0015,429,448,429,409,428.773,0.0031,428.086,409,447,0.0001
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S232355738-04.cnf,1,19.5201,0.0318,0.0318,0.0318,19.9806,0.0318,36,42,36,30,36.3094,0.0117,36.0993,30,42,0.0289
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,27.0987,0.0044,0.0044,0.0073,21.3012,0.0044,151,163,152,140,151.219,0.0087,151.627,139,163,0.0017
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S94225360-10.cnf,1,16.486,0.0389,0.0389,0.0389,16.7166,0.0389,30,36,30,24,30.0243,0.0117,29.7024,25,35,0.0346
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,10.8177,0.04,0.04,0.04,9.7132,0.04,25,30,25,20,24.9541,0.045,24.8681,20,30,0.0301
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,8.7179,0.1,0.1,0.1,8.4015,0.1,12,15,12,9,12.087,0.0111,12.1489,9,15,0.092
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1517457236-16-SAT.cnf,1,62.7266,0.0007,0.0007,0.002,50.5865,0.0005,861,881,862,833,858.609,0.0015,854.014,831,884,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,1217,0.0001,0.0001,0.0002,1143.25,0.0001,8482.5,8500,8483,8483,8490.25,0.0002,8483,8463,8483,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,6.9604,0.14,0.14,0.14,6.4724,0.14,9,12,9,6,8.8372,0.011,8.859,6,12,0.1227
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf,1,7.5483,0.1167,0.1167,0.1167,7.072,0.1167,10,14,11,8,10.5729,0.011,10.6037,8,14,0.1081
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S68128341-07-UNSAT.cnf,1,50.0719,0.0017,0.0017,0.004,37.3995,0.0011,372,391,371,353,372.325,0.0034,371.394,355,389,0.0002
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1175862975-06.cnf,1,48.0901,0.0056,0.0056,0.0056,39.3519,0.0056,173,184,172,158,172.617,0.018,171.797,160,188,0.004
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf,1,7.3924,0.0667,0.0667,0.0667,6.4086,0.0667,15,19,15,12,15.2853,0.0463,15.2298,12,19,0.0551
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S905029262-097.cnf,1,9.5367,0.0933,0.0933,0.0933,9.1789,0.0933,13,16,13,10,12.8715,0.0111,12.8667,10,16,0.0855
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,14.0636,0.0286,0.0286,0.0286,12.8205,0.0286,35,41,34,29,34.6699,0.0426,34.5491,29,41,0.0223
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf,1,76.314,0.0006,0.0006,0.0019,60.1546,0.0004,994,1025,995,965,995.041,0.0013,995.849,965,1028,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1647930270-030.UNKNOWN.cnf,1,10.685,0.04,0.04,0.04,9.5619,0.04,25,30,25,20,24.925,0.0451,24.9473,20,30,0.0248
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,22.8509,0.0044,0.0044,0.0073,17.8901,0.0044,153,165,153,141,152.92,0.0087,152.588,141,164,0.0017
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2139292994-055.cnf,1,7.8794,0.0556,0.0556,0.0556,7.0498,0.0556,18,22,18,14,18.2749,0.0461,18.2206,14,22,0.0433
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,9.7051,0.0875,0.0875,0.0875,9.5089,0.0875,14,17,14,10,13.7127,0.0111,13.7548,10,17,0.0774
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,21.9606,0.0057,0.0057,0.0093,17.2563,0.0056,119,129,118,108,118.569,0.0112,118.494,109,129,0.0021
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1639347701-083.SATISFIABLE.cnf,1,9.6194,0.0875,0.0875,0.0875,9.498,0.0875,14,17,14,10,13.7168,0.0111,13.7298,10,17,0.0808
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1012522562-096.cnf,1,301.118,0.0003,0.0003,0.0006,178.84,0.0003,2122,2163,2109,2092,2122.72,0.0006,2116.82,2086,2151,0
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1982407920-12.SAT.shuffled.cnf,1,18.3915,0.0052,0.0052,0.0102,14.7956,0.0051,131,141,130,120,130.54,0.0102,130.545,119,141,0.002
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1525918493-008.cnf,1,9.3106,0.0933,0.0933,0.0933,8.8243,0.0933,13,16,13,10,12.9245,0.0111,12.9512,10,16,0.0852
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1559029529-16.cnf,1,33.7803,0.0083,0.0083,0.0083,28.3397,0.0083,114,126,115,104,114.117,0.0243,114.653,103,125,0.0061
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,6.8387,0.14,0.14,0.14,6.3419,0.14,9,12,9,6,8.858,0.011,8.9397,6,12,0.1294
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,8.8702,0.1,0.1,0.1,8.5647,0.1,12,15,12,9,12.0666,0.0111,12.0383,9,15,0.0928
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1775402689-01.SAT.shuffled.cnf,1,19.9693,0.0052,0.0052,0.0085,15.8927,0.0051,130,141,130,119,130.344,0.0102,130.068,119,141,0.002
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,16.6593,0.0056,0.0056,0.0093,13.4858,0.0056,121,131,121,110,120.448,0.011,120.6,110,131,0.0017
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S284173264-081.cnf,1,8.6513,0.1,0.1,0.1,8.3543,0.1,12,15,12,9,12.1389,0.0111,12.1192,9,15,0.0933
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S659720099-13.cnf,1,14.9355,0.0437,0.0437,0.0437,15.1354,0.0437,26,32,26,21,26.5767,0.0117,26.5267,21,32,0.0385
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1366805398-04.cnf,1,21.2739,0.0292,0.0292,0.0292,21.4246,0.0292,39,46,40,34,39.505,0.0117,39.9813,33,46,0.026
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1279599478-02.SAT.shuffled.cnf,1,14.4289,0.007,0.007,0.0115,11.8495,0.0069,97,106,97,87,96.6264,0.0138,96.6684,87,106,0.0026
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,9.6975,0.0875,0.0875,0.0875,9.544,0.0875,14,17,14,10,13.7706,0.0111,13.7337,10,17,0.0792
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1313163883-027.cnf,1,39.1505,0.0071,0.0071,0.0071,31.8831,0.0071,133,147,134,121,133.744,0.0217,133.531,122,145,0.0053
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,7.5059,0.0667,0.0667,0.0667,6.5517,0.0667,15,19,15,12,15.1486,0.0462,15.1526,12,19,0.0507
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S374947955-075.cnf,1,21.5298,0.0055,0.0055,0.0073,17.817,0.0054,121,131,121,111,120.51,0.0109,120.709,110,131,0.0021
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1484713995-092.cnf,1,8.6767,0.1,0.1,0.1,8.3431,0.1,12,15,12,9,12.1483,0.0111,12.0676,9,15,0.0928
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S202413125-05.cnf,1,614.571,0.0002,0.0002,0.0003,323.267,0.0002,3399,3428,3400,3351,3391.2,0.0004,3408,3343,3436,0
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1797123396-073.cnf,1,45.1845,0.0063,0.0063,0.0063,36.7324,0.0063,153,166,153.5,139,152.784,0.0197,152.903,138,167,0.0046
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1,42.4052,0.0067,0.0067,0.0067,35.6557,0.0067,143,155,144,131,142.939,0.0206,143.77,130,156,0.0041
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S668297284-15-SAT.cnf,1,33.7864,0.0017,0.0017,0.0041,30.0308,0.0012,369,386,368,349,368.542,0.0034,368.169,352,387,0.0003
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf,1,8.4327,0.0556,0.0556,0.0556,7.5364,0.0556,18,22,18,14,18.0599,0.0462,18.053,14,22,0.0433
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S2053960853-04-UNSAT.cnf,1,62.0152,0.0009,0.0009,0.0027,47.9011,0.0006,693,713,693.5,668,692.643,0.0019,689.338,669,718,0.0001
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1415445307-13.cnf,1,454.375,0.0002,0.0002,0.0004,350.765,0.0002,3377,3414,3404.5,3378,3382.82,0.0004,3411.25,3339,3428,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S871131876-087-UNKNOWN.cnf,1,69.8117,0.004,0.004,0.004,55.5,0.004,240,256,239,222,240.714,0.0137,238.448,225,256,0.0027
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1,10.9847,0.04,0.04,0.04,9.9731,0.04,25,30,25,20,24.8279,0.0453,24.7753,20,30,0.0331
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1699479488-11.SAT.shuffled.cnf,1,19.3644,0.0057,0.0057,0.0093,15.6315,0.0056,118,129,118,108,118.474,0.0113,118.212,108,128,0.0017
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S595075179-058.cnf,1,178.688,0.0005,0.0005,0.0009,113.919,0.0005,1275,1315,1278,1243,1255.45,0.0011,1277.65,1240,1308,0.0001
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1153031014-012.cnf,1,9.9224,0.0417,0.0417,0.0417,8.9314,0.0417,24,29,24,19,23.9681,0.0452,24.0771,19,29,0.0309
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S804631280-01.SAT.shuffled.cnf,1,9.5526,0.05,0.05,0.05,8.6332,0.05,20,24,20,16,19.9171,0.0458,19.8776,16,24,0.0376
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,22.2376,0.0056,0.0056,0.0112,17.8734,0.0056,118,129,119,108,118.235,0.0112,118.531,108,129,0.0022
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2007547542-039.cnf,1,8.5476,0.0556,0.0556,0.0556,7.6468,0.0556,18,22,18,14,17.9973,0.0461,18.0039,14,22,0.0438
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1941321941-16.cnf,1,19.6947,0.0318,0.0318,0.0318,19.6598,0.0318,37,43,37,30,36.5073,0.0117,36.5474,30,43,0.0286
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1086008090-058.cnf,1,10.7365,0.0417,0.0417,0.0417,9.8034,0.0417,24,29,24,19,23.7022,0.0452,23.8281,19,29,0.0317
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,8428,0.0001,0.0001,0.0001,1601.4,0.0001,8492,8565,4165,0,6821.2,0.0002,4165,0,0,0
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,33.133,0.0175,0.0175,0.0175,33.7218,0.0175,66,76,66,59,66.0423,0.0117,65.9335,58,75,0.0153
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1014417748-14-SAT.cnf,1,23.1521,0.0039,0.0039,0.0079,18.4901,0.0026,165,178,166,154,165.301,0.0077,165.935,153,178,0.0007
