@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC

@DATA
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S709804505-031-UNKNOWN.cnf,1,385.526,0.0003,0.0003,0.0005,165.375,0.0003,2121.5,2180,2112,2070,2128.58,0.0006,2008.16,2080,2152,0,0.245,10000,9748,17,17.6789,0.2426,0.0778,11,0.3017,14,25,7,0.0466,20,0.0007,0.0002,0.0283,41704,0.022,0.0015,0.0808,0.2337,0.0912,42000,83.4167,0.0005,0.1222,66.7436,43,0.6853,0.2901,0.1724,5.0024,2.7067,0.2262,53.6154,53.5755,59,0.3364,0.1754,6,0.1703,1.1251,2.3267,0.5879,3.3633,1.1522,42.5
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1311582577-17-UNSAT.cnf,1,62.5817,0.0009,0.0009,0.0025,47.4133,0.0006,682,710,684,659,683.16,0.0019,678.987,657,705,0.0001,0.2054,4500,3263,1467,1694.375,0.0863,0.1674,778,0.4361,1305,3421,778,0.1034,2155,0.0036,0.0004,0.0594,10275,0.0298,0.008,0.1138,0.3176,0.1801,12014,47.5402,0.0022,0.2433,47.5402,3421,0.5829,0.4735,0.3047,5.7435,2.6443,0.2948,41.4683,39.5827,43.9369,0.4402,0.1305,7,0.2131,1.3214,2.1872,0.7605,3.0749,0.5829,30.1028
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S467706592-03.cnf,1,16.5017,0.0389,0.0389,0.0389,16.6712,0.0389,30,36,29,25,29.7868,0.0117,29.7784,24,35,0.0342,0.6342,180,180,4201,4113.75,0.1478,0.0001,3929,0.7456,3988,4337,3929,0.0001,4337,0.0426,0.0024,0.0001,15300,0.1462,0.0117,1.3074,0.0118,0.0001,15300,53.689,0.0037,0.0001,53.689,4337,1.644,0,0.0001,2,4.1476,0.0343,53.1842,52.7911,53.689,0.0398,0.0149,2,0.0249,0.2067,3.0708,0.6786,2.1569,0.4238,51.5649
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,28.6591,0.0044,0.0044,0.0058,22.4382,0.0044,150,162,150,139,150.12,0.0088,150.061,139,161,0.0017,0.2977,700,684,3689,3686.5,0.0632,0.0715,3530,0.5089,3682,3860,3530,0.0423,3742,0.0084,0.0022,0.0238,2959,0.0653,0.0172,0.2809,0.2312,0.0842,2982,40.8236,0.0054,0.1147,40.8236,3860,0.8933,0.2836,0.1561,4,2.6888,0.2207,34.7405,35.6279,39.8975,0.0242,0.0827,4,0.1589,0.2082,2.3129,0.5854,3.2958,0.3967,32.4847
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S193214747-044.cnf,1,19.5261,0.0318,0.0318,0.0318,19.9304,0.0318,36,43,36,30,36.0638,0.0117,36.5489,30,43,0.0276,0.6269,220,220,300,423.9643,0.1401,0.0001,261,0.7306,274,578,226,0.0001,376,0.0356,0.0021,0.0001,18700,0.1379,0.0117,1.2078,0.0118,0.0001,18700,60.3138,0.0032,0.0001,51.8391,2081,1.5688,0,0.0002,2,4.3401,0.034,47.2815,47.95,48.0633,0.8957,0.0709,2,0.0269,0.2075,3.1231,0.6833,2.1597,0.4248,44.8415
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1253549494-19.UNSAT.shuffled.cnf,1,11.0452,0.0385,0.0385,0.0385,10.1069,0.0385,26,31,26,21,25.7579,0.0449,25.83,21,31,0.0307,0.5515,130,130,4157,4194.625,0.15,0.0014,4141,0.7118,4150,4342,4141,0.001,4306,0.0484,0.0073,0.0007,2769,0.1525,0.0466,1.0637,0.0469,0.0017,2769,30.9468,0.0116,0.0023,30.9468,4342,1.519,0.0201,0.0032,2.9922,3.4705,0.0753,28.7531,28.8338,29.781,0.018,0.0356,3,0.0581,0.2645,2.8013,0.6488,2.8289,0.4217,27.5913
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S64154096-097-UNKNOWN.cnf,1,80.1573,0.0033,0.0033,0.0033,60.1653,0.0033,291,308,288,272,291.074,0.0117,288.163,274,304,0.0023,0.4653,1500,1500,23,24.4426,0.0421,0.0024,18,0.5609,21,32,15,0.0015,27,0.0046,0.0006,0.001,30000,0.0466,0.0157,0.2615,0.05,0.0028,30000,89.1111,0.0012,0.0035,76.5405,58,0.9817,0.0887,0.005,3,3.6935,0.0804,66.52,66.7377,72.4762,0.2431,0.1239,3,0.0619,0.1437,2.9188,0.6485,3.0361,0.3568,55.3889
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S498187802-14.cnf,1,14.6652,0.0437,0.0437,0.0437,14.9907,0.0437,26,32,26,22,26.5533,0.0117,26.4219,22,32,0.0395,0.6373,160,160,4272,4176,0.154,0.0001,3980,0.7635,4093,4359,3980,0.0001,4359,0.0474,0.0026,0.0001,13600,0.1568,0.0117,1.4055,0.0118,0.0001,13600,50.2123,0.0038,0.0001,50.2123,4359,1.6629,0,0.0001,2,4.1204,0.0369,49.9319,49.2538,50.2123,0.0355,0.0185,2,0.0265,0.2244,3.0899,0.6781,2.1887,0.4225,47.8884
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,9.6606,0.0875,0.0875,0.0875,9.3942,0.0875,14,17,14,10,13.7879,0.0111,13.72,10,17,0.0806,0.6704,80,80,4350,4400,0.1986,0.0001,4331,0.7524,4339,4519,4331,0.0001,4461,0.0972,0.0056,0,7120,0.1971,0.0111,1.7729,0.0112,0.0001,7120,28.8604,0.0074,0.0001,28.8604,4519,1.9737,0,0.0001,2,3.7363,0.0343,28.4248,28.3964,28.5303,0.0173,0.012,2,0.0252,0.249,2.9426,0.6797,2.1262,0.4194,27.8047
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1063466123-05.cnf,1,45.6974,0.0063,0.0063,0.0063,36.6986,0.0063,154,166,153,140,153.904,0.0196,152.993,142,167,0.0043,0.4825,800,800,57,59.1927,0.0799,0.0023,45,0.6051,51,72,35,0.0015,64,0.0089,0.0011,0.001,16000,0.0634,0.0259,0.3886,0.05,0.0028,16000,65.9681,0.0022,0.0034,58.6897,110,1.0907,0.0805,0.0052,3,3.6822,0.0788,51.8451,52.3465,55.617,0.2204,0.088,3,0.0614,0.3504,2.834,0.6464,3.0112,0.3921,47.22
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1691487811-15.cnf,1,39.7612,0.0071,0.0071,0.0071,34.4315,0.0071,134,146,134,122,133.898,0.0218,133.823,121,146,0.0052,0.4851,700,700,69,73.275,0.0844,0.0023,58,0.6046,61,91,51,0.0014,80,0.0092,0.0013,0.0009,14000,0.0904,0.0265,0.4246,0.05,0.0027,14000,57.7664,0.0024,0.0034,54.4058,160,1.0964,0.0794,0.0051,3,3.7057,0.075,49.6375,49.548,51.5857,0.2602,0.0705,3,0.061,0.2406,2.8743,0.6459,2.973,0.382,45.6308
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1879859331-044.cnf,1,18.6468,0.0056,0.0056,0.0092,15.1147,0.0055,120,131,121,110,120.626,0.0111,120.481,110,131,0.0008,0.3193,560,546,3811,3838,0.071,0.0754,3775,0.5419,3798,3994,3775,0.0446,3865,0.0118,0.0028,0.0271,2367,0.0676,0.0237,0.318,0.2307,0.0902,2380,35.579,0.0076,0.1193,35.579,3994,0.908,0.2799,0.175,4.0037,2.6722,0.2247,30.5308,31.2621,33.857,0.0178,0.0755,5,0.1788,0.2826,2.3653,0.5845,3.3251,0.3578,28.4484
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S327274323-044.cnf,1,15.1202,0.0437,0.0437,0.0437,15.2674,0.0437,26,32,27,22,26.4522,0.0117,26.6602,21,32,0.0396,0.6437,160,160,4270,4190.5,0.1557,0.0001,4071,0.7477,4076,4345,4071,0.0001,4345,0.0479,0.0028,0.0001,13600,0.1584,0.0117,1.3761,0.0118,0.0001,13600,49.7008,0.0038,0.0001,49.7008,4345,1.6549,0,0.0001,2,4.1929,0.0303,49.1218,48.5248,49.7008,0.0286,0.0189,2,0.0212,0.2192,3.1114,0.6799,2.0021,0.4349,47.4711
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S80067159-015.cnf,1,10.5796,0.0417,0.0417,0.0417,9.5535,0.0417,24,29,24,19,23.9505,0.0454,23.8172,19,29,0.0305,0.5552,120,120,4235,4249.625,0.1554,0.0015,4156,0.7201,4183,4430,4156,0.0011,4347,0.0513,0.0082,0.0006,2556,0.1577,0.0466,1.1128,0.0469,0.0018,2556,28.328,0.0117,0.0024,28.328,4430,1.541,0.015,0.0032,2.9244,3.4526,0.0772,26.8588,26.7789,27.4588,0.0209,0.0321,3,0.0616,0.2629,2.746,0.6494,2.8645,0.431,25.4165
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S8215859-049.SATISFIABLE.cnf,1,24.7513,0.0041,0.0041,0.0068,19.1069,0.0041,163,174,163,151,162.912,0.0082,163.253,152,176,0.0016,0.3008,750,736,1171,1599.9444,0.0627,0.0751,907,0.5179,1015,3275,891,0.0462,2033,0.0101,0.0021,0.0248,3182,0.0567,0.0195,0.2672,0.2313,0.0882,3195,45.0194,0.005,0.1149,42.3432,3560,0.8654,0.2816,0.1719,4.0109,2.6699,0.2133,30.2593,31.932,34.7108,0.5311,0.1627,5,0.1655,0.2802,2.3552,0.5882,3.3035,0.3435,26.5667
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2067258640-036.cnf,1,16.0521,0.0067,0.0067,0.0111,13.3426,0.0067,100,110,100,91,100.205,0.0132,99.8499,91,110,0.0026,0.321,460,451,3890,3900.375,0.0757,0.0819,3863,0.5754,3874,3963,3863,0.0494,3959,0.0154,0.0033,0.0249,1946,0.0752,0.0277,0.3579,0.2318,0.0937,1955,28.7472,0.0077,0.1253,28.7472,3963,0.9484,0.2783,0.1882,4,2.6796,0.2325,25.8815,26.0532,27.4418,0.0096,0.0503,4,0.1668,0.3251,2.3064,0.5839,3.3503,0.3698,24.4791
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S422410882-13.cnf,1,62.3441,0.0045,0.0045,0.0045,50.177,0.0045,209,226,210,195,209.081,0.0153,209.961,192,226,0.0033,0.4731,1100,1100,37,37.9732,0.0583,0.0022,30,0.568,32,50,24,0.0014,41,0.006,0.0008,0.001,22000,0.0612,0.0195,0.329,0.05,0.0026,22000,76.68,0.0015,0.0034,66.2813,76,1.031,0.0858,0.0048,3,3.7016,0.0749,57.975,58.7801,62.2353,0.227,0.0974,3,0.0577,0.1437,2.8357,0.65,2.9625,0.3904,52.8611
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,28.0197,0.0044,0.0044,0.0073,21.8048,0.0044,150,162,150,139,149.754,0.0088,150.27,139,162,0.0017,0.3041,700,683,3714,3729.5,0.0641,0.0713,3601,0.5022,3675,3962,3601,0.041,3789,0.0094,0.0022,0.0241,2964,0.0655,0.0192,0.2771,0.2304,0.0843,2982,41.65,0.0051,0.1115,41.65,3962,0.8848,0.2734,0.1605,4.0073,2.6771,0.2207,34.9095,35.6418,37.6752,0.0282,0.0737,5,0.1714,0.3272,2.3086,0.588,3.3251,0.4533,32.8442
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1731702106-010.cnf,1,19.8012,0.0062,0.0062,0.0082,16.0266,0.0061,107,117,107,98,107.502,0.0122,107.454,98,117,0.0005,0.3228,500,489,3887,3906.125,0.0708,0.0726,3728,0.5431,3841,4107,3728,0.0431,4015,0.0147,0.0032,0.0255,2109,0.0731,0.0284,0.3354,0.2319,0.0868,2125,30.8408,0.0081,0.1137,30.8408,4107,0.9426,0.2733,0.1693,4.0758,2.6574,0.223,27.9304,28.1108,30.4859,0.0288,0.0591,5,0.1729,0.237,2.3046,0.5812,3.2741,0.3792,26.2971
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1678549664-11-SAT.cnf,1,22.0376,0.004,0.004,0.008,17.8796,0.0027,163,175,163,151,162.661,0.0079,162.827,151,175,0.0007,0.2976,810,751,3846,3794.4286,0.0606,0.1099,3480,0.5445,3766,3959,3480,0.0679,3891,0.0119,0.002,0.039,2849,0.0576,0.0246,0.2463,0.2636,0.1245,2931,39.1837,0.0063,0.1697,39.1837,3959,0.8135,0.3519,0.2297,4.1773,2.6648,0.2553,32.0257,33.3123,35.8813,0.0376,0.088,5,0.1863,0.4462,2.2806,0.6552,3.1847,0.3278,29.8121
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1588170820-15.cnf,1,130.991,0.0008,0.0008,0.0013,82.7059,0.0008,851,875,848,822,844.538,0.0016,841.14,825,874,0.0002,0.2516,4000,3901,57,61.619,0.0977,0.0779,41,0.3509,48,85,32,0.0453,70,0.0019,0.0004,0.0275,16702,0.0952,0.004,0.1257,0.2336,0.0919,16800,52.6186,0.0011,0.1243,43.7368,148,0.6678,0.2946,0.173,5,2.7216,0.228,39.3548,39.5146,41.1961,0.3253,0.0863,5,0.1736,0.9915,2.3119,0.5874,3.3587,1.579,35.3333
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,12.5727,0.0333,0.0333,0.0333,11.5227,0.0333,30,35,30,25,29.7352,0.044,29.7805,24,35,0.0272,0.5437,150,150,4091,4143.25,0.1391,0.0015,4060,0.6869,4086,4371,4060,0.0008,4241,0.0413,0.0063,0.0006,3195,0.1408,0.0463,1.0126,0.0469,0.0017,3195,34.5754,0.0122,0.0023,34.5754,4371,1.4741,0.0234,0.0032,2.9933,3.5539,0.0723,31.5535,31.8169,33.2028,0.0247,0.0425,3,0.0562,0.2515,2.7989,0.6406,2.8356,0.4298,30.0653
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S249585100-059.cnf,1,42.5944,0.0063,0.0063,0.0063,35.14,0.0063,153,167,153,140,153.447,0.0197,152.873,141,166,0.0044,0.484,800,800,56,58.4595,0.0799,0.0024,46,0.6149,50,75,38,0.0016,62,0.0084,0.0012,0.001,16000,0.0666,0.0244,0.402,0.05,0.0028,16000,61.8173,0.002,0.0036,56.3396,108,1.056,0.0784,0.0051,3,3.6552,0.0854,52.1132,52.1464,55.0545,0.2134,0.0782,3,0.0621,0.4994,2.8726,0.6547,3.066,0.3708,47.1111
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S191957358-10.cnf,1,43.9341,0.0063,0.0063,0.0063,36.6382,0.0063,154,168,154,140,153.94,0.0196,153.896,140,167,0.0046,0.4855,800,800,57,58.6283,0.078,0.0023,46,0.605,51,69,42,0.0015,64,0.0086,0.0012,0.001,16000,0.0676,0.0246,0.3864,0.05,0.0027,16000,65.0109,0.0022,0.0035,57.2157,118,1.0714,0.078,0.0047,3,3.6538,0.0779,51.9661,52.1227,54.7308,0.2055,0.0767,3,0.0597,0.1688,2.8802,0.6472,2.9891,0.3651,46.9219
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,12.3506,0.009,0.009,0.0119,10.2665,0.0089,75,83,75,67,75.1819,0.0177,75.1931,67,83,0.0034,0.3438,350,337,3975,3989.875,0.086,0.0701,3860,0.6012,3946,4173,3860,0.0448,4047,0.0183,0.0042,0.0241,1478,0.0844,0.0359,0.4118,0.228,0.0817,1491,24.15,0.0095,0.112,24.15,4173,0.9753,0.2594,0.1489,4,2.6222,0.2141,22.1847,22.2983,23.8503,0.0218,0.0463,4,0.1681,0.366,2.2423,0.5911,3.3442,0.391,21.3228
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2043900701-05.cnf,1,14.7255,0.0437,0.0437,0.0437,14.9986,0.0437,26,32,26,21,26.3234,0.0117,26.3643,21,32,0.0399,0.6405,160,160,4299,4241.3333,0.1584,0.0001,4071,0.7294,4071,4354,4071,0.0001,4354,0.0488,0.0028,0.0001,13600,0.1578,0.0117,1.3663,0.0118,0.0001,13600,50.3744,0.0037,0.0001,50.3744,4354,1.6514,0,0.0002,2,4.2398,0.034,49.4396,49.1864,50.3744,0.0289,0.0221,2,0.0257,0.2261,3.0242,0.6726,2.16,0.4227,47.7453
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S161446644-14.cnf,1,553,0.0002,0.0002,0.0005,220,0.0002,2755.5,2802,2765,2693,2756.9,0.0005,2539.83,2708,2813,0,0.2351,13000,12667,12,12.9554,0.3152,0.0786,8,0.3092,10,19,5,0.0471,15,0.0007,0.0001,0.0277,54218,0.0111,0.0014,0.0782,0.2336,0.0924,54600,92.8889,0.0004,0.1245,70.625,31,0.7172,0.2955,0.1781,5.0593,2.7222,0.2265,54.875,56.1881,62.8125,0.3372,0.2055,6,0.172,1.2593,2.3305,0.5864,3.3601,0.7018,42.7857
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S520696524-059.cnf,1,50.3492,0.0016,0.0016,0.0026,35.8393,0.0016,424,443,423,406,423.767,0.0032,423.549,406,443,0.0002,0.275,2000,1933,138,148.0095,0.0342,0.0824,115,0.439,126,175,95,0.0493,155,0.0038,0.0008,0.0311,8328,0.0349,0.0078,0.159,0.2321,0.0965,8400,38.6192,0.0024,0.1308,34.602,407,0.7158,0.2954,0.1772,4.7562,2.7311,0.2334,31.9187,32.234,33.5891,0.3293,0.0591,5,0.1759,0.2034,2.3567,0.593,3.4287,0.32,30.1176
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S7007454-009.cnf,1,54.5231,0.0016,0.0016,0.0026,42.862,0.0015,429,449,430,410,428.252,0.0031,430.903,410,453,0.0002,0.2733,2000,1956,140,154.3478,0.0365,0.0812,121,0.4193,131,195,107,0.0477,159,0.004,0.0008,0.0294,8348,0.0656,0.0079,0.158,0.2343,0.0932,8400,39.9448,0.0019,0.1263,35.1159,362,0.7111,0.2955,0.1761,4.7524,2.7025,0.2222,32.3769,32.541,33.4077,0.3014,0.0635,5,0.1686,0.1982,2.3527,0.5882,3.3354,0.3246,30.1388
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1575802003-16-SAT.cnf,1,29.8795,0.0027,0.0027,0.0046,23.311,0.0018,238,253,238,223,237.916,0.0054,237.623,223,252,0.0007,0.2822,1170,1092,894,1087.1818,0.0566,0.1091,720,0.5042,727,1844,648,0.0654,1185,0.0075,0.0013,0.0367,4135,0.0485,0.0148,0.2057,0.2641,0.1201,4234,43.0923,0.0034,0.1594,36.8026,2771,0.7636,0.3202,0.2172,4.5362,2.6092,0.2448,28.5963,29.9255,31.0262,0.5226,0.1626,5,0.1853,0.4517,2.2089,0.6547,3.1959,0.3293,25.6651
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1,661,0.0001,0.0001,0.0002,1068.67,0.0001,5286,5356,5329,5262,4721.44,0.0003,5315.67,0,5329,0,0.2258,24998,24356,6,6.3195,0.0091,0.0793,3,0.2813,4,10,2,0.0471,8,0.0004,0.0001,0.0282,104287,0.3751,0.0007,0.4181,0.2335,0.0926,105000,236,0.0002,0.1242,105.6,18,0.5533,0.2953,0.1748,5.5705,2.7177,0.228,72.7778,77.514,90,0.4549,0.34,6,0.1716,0.1813,2.33,0.5883,3.3675,2.112,50.25
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,2862.5,0.0001,0.0001,0.0002,859.2,0.0001,7443,7535,3752.5,0,7465.6,0.0002,3752.5,7387,0,0,0.2301,35000,34108,4,4.4762,1.4142,0.0795,2,0.278,2,8,1,0.0478,6,0.0003,0,0.0284,145991,0.009,0.0005,0.2083,0.2336,0.0928,147000,343.5,0.0001,0.1247,143.75,12,1.3082,0.2938,0.1763,5.9259,2.7168,0.2287,81.6,95.7541,114.25,0.5761,0.4583,6,0.1724,0.9686,2.3272,0.5881,3.3705,0.399,60
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S287388441-16.cnf,1,724.2,0.0002,0.0002,0.0006,254.875,0.0002,2778,2814,2772.5,0,2783.06,0.0005,2497.6,2749,2813,0,0.2277,13000,12669,12,12.4214,0.3516,0.0797,7,0.3103,9,18,5,0.0481,15,0.0007,0.0001,0.028,54254,0.014,0.0014,0.1646,0.2335,0.0927,54600,105.8333,0.0004,0.1238,75.2222,27,0.8296,0.2885,0.1749,5.2574,2.7016,0.2289,60.0667,60.9512,68.0769,0.3443,0.2026,6,0.1716,1.6954,2.3263,0.5874,3.3615,2.4183,46.52
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1546885609-031.cnf,1,15.5396,0.0067,0.0067,0.0089,12.6515,0.0067,100,109,100,91,99.7413,0.0132,99.9165,90,109,0.0026,0.3271,460,450,3870,3888.625,0.0734,0.0787,3841,0.5495,3853,4012,3841,0.0447,3934,0.0125,0.0033,0.0302,1927,0.0741,0.0249,0.3526,0.2335,0.0914,1955,29.5471,0.0078,0.1228,29.5471,4012,0.9389,0.2696,0.1782,4,2.6481,0.2289,26.4452,26.7319,28.5102,0.0138,0.054,4,0.1693,0.2844,2.331,0.5845,3.2634,0.3753,24.9336
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S805234188-084.cnf,1,60.3292,0.0045,0.0045,0.0045,48.878,0.0045,212,227,211,196,210.605,0.0152,210.342,195,227,0.003,0.4757,1100,1100,36,37.5946,0.0788,0.0023,28,0.5888,31,47,19,0.0015,41,0.0061,0.0009,0.001,22000,0.0913,0.0192,0.3375,0.05,0.0028,22000,77.36,0.0015,0.0035,66.5926,85,1.0327,0.086,0.0052,3,3.6908,0.081,58.5833,59.0195,61.6154,0.2557,0.1002,3,0.0587,0.2579,2.8747,0.6507,3.0164,0.7313,52.6905
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1811295114-056.cnf,1,654,0.0002,0.0002,0.0003,333.308,0.0002,3825,3856,3823.5,3784,3831,0.0004,3817.83,3772,3837,0,0.2341,18000,17539,8,8.6121,0.0057,0.0796,5,0.2794,6,13,3,0.0475,10,0.0005,0.0001,0.0286,75129,0.0135,0.0011,0.1074,0.2335,0.0924,75600,139,0.0002,0.1244,89.6,23,0.7642,0.2917,0.1745,5.1603,2.7086,0.2283,63.6,66.7658,77,0.396,0.266,6,0.1714,0.6558,2.3251,0.5881,3.3746,0.6081,46.3333
