@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC

@DATA
cars/cars.mzn_AND_cars/cars_90_01.dzn,1,0.659257,1,1.37,0.729927,0,30.065311,5.884545,62.909091,16.272106,3.658344,138400,0.331785,0.9941,22.248182,2.143452,950.9775
cars/cars.mzn_AND_cars/cars_60_07.dzn,1,0.660572,1,1.367273,0.731383,0,23.243851,5.339091,48.727273,13.531407,3.46862,107200,0.332447,0.985156,22.248182,2.133815,878.463485
cars/cars.mzn_AND_cars/cars_75_01.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
cars/cars.mzn_AND_cars/cars_75_10.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_60_10.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_80_06.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_80_03.dzn,1,0.659038,1,1.370455,0.729685,0,31.202105,5.975455,65.272727,16.732825,3.68582,143600,0.331675,0.995213,22.248182,2.144989,961.470984
normalized-super-js-taillard-20-29.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.861986,3.994915,50.582034,15.55804,5.442929,1193736,0.31897,5.131853,5.927119,8.918032,22.173576
cars/cars.mzn_AND_cars/cars_70_06.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_80_01.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
cars/cars.mzn_AND_cars/cars_85_05.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
normalized-super-os-taillard-15-11.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.269845,3.930233,24.163618,14.573256,4.993969,467566,0.330709,5.946737,5.883721,8.162649,20.93877
cars/cars.mzn_AND_cars/cars_70_07.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_65_08.dzn,1,0.660572,1,1.367273,0.731383,0,23.243851,5.339091,48.727273,13.531407,3.46862,107200,0.332447,0.985156,22.248182,2.133815,878.463485
cars/cars.mzn_AND_cars/cars_85_06.dzn,1,0.659257,1,1.37,0.729927,0,30.065311,5.884545,62.909091,16.272106,3.658344,138400,0.331785,0.9941,22.248182,2.143452,950.9775
cars/cars.mzn_AND_cars/cars_80_10.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_85_04.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
cars/cars.mzn_AND_cars/cars_65_04.dzn,1,0.660572,1,1.367273,0.731383,0,23.243851,5.339091,48.727273,13.531407,3.46862,107200,0.332447,0.985156,22.248182,2.133815,878.463485
cars/cars.mzn_AND_cars/cars_90_04.dzn,1,0.658601,1,1.371364,0.729201,0,33.475619,6.157273,70,17.6579,3.737977,154000,0.331455,0.997213,22.248182,2.148009,981.378119
cars/cars.mzn_AND_cars/cars_60_08.dzn,1,0.660572,1,1.367273,0.731383,0,23.243851,5.339091,48.727273,13.531407,3.46862,107200,0.332447,0.985156,22.248182,2.133815,878.463485
cars/cars.mzn_AND_cars/cars_75_09.dzn,1,0.659695,1,1.369091,0.730412,0,27.791636,5.702727,58.181818,15.354204,3.600228,128000,0.332005,0.991603,22.248182,2.140323,928.771238
cars/cars.mzn_AND_cars/cars_60_06.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_70_03.dzn,1,0.659257,1,1.37,0.729927,0,30.065311,5.884545,62.909091,16.272106,3.658344,138400,0.331785,0.9941,22.248182,2.143452,950.9775
cars/cars.mzn_AND_cars/cars_60_09.dzn,1,0.661011,1,1.366364,0.73187,0,20.969667,5.157273,44,12.625297,3.393037,96800,0.332668,0.980894,22.248182,2.130423,849.585503
cars/cars.mzn_AND_cars/cars_65_07.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_60_05.dzn,1,0.660791,1,1.366818,0.731626,0,22.106788,5.248182,46.363636,13.078006,3.431781,102000,0.332557,0.983133,22.248182,2.132131,864.385619
cars/cars.mzn_AND_cars/cars_90_07.dzn,1,0.659257,1,1.37,0.729927,0,30.065311,5.884545,62.909091,16.272106,3.658344,138400,0.331785,0.9941,22.248182,2.143452,950.9775
cars/cars.mzn_AND_cars/cars_65_02.dzn,1,0.660352,1,1.367727,0.73114,0,24.380862,5.43,51.090909,13.985634,3.503737,112400,0.332336,0.986991,22.248182,2.135475,891.886324
cars/cars.mzn_AND_cars/cars_60_03.dzn,1,0.659914,1,1.368636,0.730654,0,26.65475,5.611818,55.818182,14.896959,3.569413,122800,0.332116,0.990196,22.248182,2.138728,916.9925
cars/cars.mzn_AND_cars/cars_90_03.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
normalized-super-os-taillard-15-20.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.263218,3.930233,23.661499,14.528992,4.979128,457850,0.330709,5.935668,5.883721,8.133431,20.876217
normalized-super-js-taillard-20-23.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.828842,3.994915,48.782542,15.484072,5.417495,1151268,0.31897,5.123875,5.927119,8.923068,22.07926
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_0.dzn,1,0.865139,0.33159,1.116245,0.89586,0.66841,1.300041,3.487358,3.065679,6.575613,2.238231,10549,0,2.481958,57.583842,1.955758,106.643856
cars/cars.mzn_AND_cars/cars_85_01.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
normalized-super-os-taillard-15-21.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.240382,3.930233,21.931059,14.368492,4.925313,424366,0.330709,5.892672,5.883721,8.155301,20.648322
normalized-super-js-taillard-20-24.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.88085,3.994915,51.605678,15.599247,5.457094,1217894,0.31897,5.135287,5.927119,8.892018,22.23582
normalized-super-js-taillard-20-3.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.878154,3.994915,51.460508,15.593475,5.455117,1214468,0.31897,5.13483,5.927119,8.91828,22.228475
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_6.dzn,1,0.879936,0.291319,1.102506,0.907025,0.708681,1.323551,3.547203,3.228044,7.420988,2.491235,12754,0,2.557184,63.691724,1.86589,106.643856
normalized-super-os-taillard-15-1.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.255114,3.930233,23.047339,14.473589,4.960552,445966,0.330709,5.921006,5.883721,8.169299,20.797199
normalized-super-js-taillard-20-2.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.910732,3.994915,53.228644,15.662489,5.478844,1256196,0.31897,5.141436,5.927119,8.884192,22.317312
normalized-rand-26-26-325-155-61021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963,0.049937,145.444444,2.888889,2.049,1.0245,2028,0.986758,1.568929,145.444444,0.101588,5.70044
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_5.dzn,1,0.879936,0.291319,1.102506,0.907025,0.708681,1.323551,3.547203,3.228044,7.420988,2.491235,12754,0,2.557184,63.691724,1.86589,106.643856
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,1,1,59.75,0.016736,0,0.009054,239,2,4,1,2880,0,0,282,0,4
normalized-super-js-taillard-20-30.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.853956,3.994915,50.145169,15.540346,5.436839,1183426,0.31897,5.129907,5.927119,8.904963,22.161459
normalized-rand-26-26-325-155-53021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963,0.049938,145.444444,2.888889,2.049,1.0245,2028,0.986758,1.568929,145.444444,0.101588,5.70044
normalized-rand-26-26-325-155-52021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963,0.049941,145.444444,2.888889,2.049,1.0245,2028,0.986758,1.568929,145.444444,0.101588,5.70044
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_2.dzn,1,0.877263,0.298519,1.104962,0.905008,0.701481,1.319367,3.536503,3.197973,7.262556,2.443732,12309,0,2.543245,62.599636,1.883723,106.643856
normalized-rand-26-26-325-155-59021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963,0.04994,145.444444,2.888889,2.049,1.0245,2028,0.986758,1.568929,145.444444,0.101588,5.70044
cars/cars.mzn_AND_cars/cars_70_01.dzn,1,0.659476,1,1.369545,0.730169,0,28.928489,5.793636,60.545455,15.812574,3.629841,133200,0.331895,0.9929,22.248182,2.141897,940.087944
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_11.dzn,1,0.86327,0.33725,1.120349,0.892579,0.66275,1.300662,3.49405,2.999548,6.393868,2.170741,19914,0,3.444495,107.688809,1.934427,207.643856
normalized-super-os-taillard-15-22.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.240358,3.930233,21.929199,14.368252,4.925233,424330,0.330709,5.892805,5.883721,8.143271,20.653095
normalized-rand-26-26-325-155-58021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963,0.049943,145.444444,2.888889,2.049,1.0245,2028,0.986758,1.568929,145.444444,0.101588,5.70044
normalized-super-js-taillard-20-25.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.843276,3.994915,49.565339,15.51669,5.428705,1169742,0.31897,5.127107,5.927119,8.922416,22.125439
normalized-super-js-taillard-20-4.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.93266,3.994915,54.419237,15.707659,5.494376,1284294,0.31897,5.14561,5.927119,8.895099,22.38433
normalized-super-js-taillard-20-5.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.893212,3.994915,52.277203,15.62566,5.466178,1233742,0.31897,5.137872,5.927119,8.919257,22.274155
normalized-rand-26-26-325-155-54021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963,0.049938,145.444444,2.888889,2.049,1.0245,2028,0.986758,1.568929,145.444444,0.101588,5.70044
normalized-super-os-taillard-15-16.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.270914,3.930233,24.244651,14.58019,4.996294,469134,0.330709,5.948842,5.883721,8.190836,20.950263
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_28.dzn,1,0.879096,0.294025,1.105112,0.904886,0.705975,1.32625,3.557589,3.151915,7.273497,2.43149,24109,0,3.519332,120.531573,1.83935,207.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_38.dzn,1,0.879096,0.294025,1.105112,0.904886,0.705975,1.32625,3.557589,3.151915,7.273497,2.43149,24109,0,3.519332,120.531573,1.83935,207.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_7.dzn,1,0.877263,0.298519,1.104962,0.905008,0.701481,1.319367,3.536503,3.197973,7.262556,2.443732,12309,0,2.543245,62.599636,1.883723,106.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_31.dzn,1,0.881816,0.286715,1.102535,0.907001,0.713285,1.330535,3.568335,3.178449,7.433224,2.478972,24954,0,3.531501,122.703605,1.820599,207.643856
normalized-super-os-taillard-15-25.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.249861,3.930233,22.649302,14.436784,4.948211,438264,0.330709,5.911169,5.883721,8.131984,20.751498
normalized-super-os-taillard-15-24.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.237776,3.930233,21.73354,14.34917,4.918835,420544,0.330709,5.887708,5.883721,8.227652,20.624355
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_3.dzn,1,0.884919,0.277978,1.097954,0.910785,0.722022,1.331286,3.567028,3.285199,7.723695,2.582124,13650,0,2.583949,65.715042,1.83074,106.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_27.dzn,1,0.876242,0.301732,1.107829,0.902667,0.698268,1.32172,3.54626,3.124211,7.108735,2.382558,23266,0,3.506424,118.241708,1.858262,207.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_56.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228,1.334595,3.578542,3.203899,7.588164,2.525076,25801,0,3.543032,124.766671,1.802045,207.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_24.dzn,1,0.881816,0.286715,1.102535,0.907001,0.713285,1.330535,3.568335,3.178449,7.433224,2.478972,24954,0,3.531501,122.703605,1.820599,207.643856
normalized-super-os-taillard-15-4.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.2522,3.930233,22.826563,14.453149,4.953698,441694,0.330709,5.915937,5.883721,8.215582,20.771393
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_9.dzn,1,0.882485,0.284481,1.100173,0.908948,0.715519,1.327519,3.557365,3.257094,7.574623,2.537343,13201,0,2.570733,64.728843,1.848218,106.643856
normalized-rand-26-26-325-155-60021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963,0.049937,145.444444,2.888889,2.049,1.0245,2028,0.986758,1.568929,145.444444,0.101588,5.70044
normalized-super-os-taillard-15-26.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.241452,3.930233,22.012093,14.376188,4.927894,425934,0.330709,5.895228,5.883721,8.201688,20.66103
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_15.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228,1.334595,3.578542,3.203899,7.588164,2.525076,25801,0,3.543032,124.766671,1.802045,207.643856
normalized-super-os-taillard-15-27.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.23326,3.930233,21.391318,14.315361,4.907499,413922,0.330709,5.878492,5.883721,8.19475,20.575805
normalized-super-os-taillard-15-6.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.256183,3.930233,23.128372,14.480884,4.962998,447534,0.330709,5.923321,5.883721,8.191621,20.809269
normalized-super-os-taillard-15-29.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.238916,3.930233,21.819948,14.357499,4.921627,422216,0.330709,5.890353,5.883721,8.22213,20.635566
normalized-super-os-taillard-15-30.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.23437,3.930233,21.475452,14.323812,4.910332,415550,0.330709,5.88052,5.883721,8.149766,20.585579
normalized-super-os-taillard-15-3.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.238268,3.930233,21.770853,14.352864,4.920073,421266,0.330709,5.88856,5.883721,8.173851,20.622749
normalized-super-os-taillard-15-5.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.265206,3.930233,23.812093,14.542437,4.983636,460764,0.330709,5.938846,5.883721,8.133016,20.901111
normalized-super-os-taillard-15-2.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.255089,3.930233,23.045478,14.473365,4.960477,445930,0.330709,5.921126,5.883721,8.155711,20.801732
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_72.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312,1.342109,3.597493,3.251862,7.884588,2.613408,27501,0,3.564517,128.597138,1.765634,207.643856
normalized-super-os-taillard-15-7.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.247684,3.930233,22.484341,14.421132,4.942963,435072,0.330709,5.907583,5.883721,8.193586,20.725275
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_68.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228,1.334595,3.578542,3.203899,7.588164,2.525076,25801,0,3.543032,124.766671,1.802045,207.643856
normalized-super-js-taillard-20-7.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.956823,3.994915,55.732203,15.756317,5.511113,1315280,0.31897,5.150015,5.927119,8.869162,22.445565
normalized-rand-26-26-325-155-55021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963,0.049933,145.444444,2.888889,2.049,1.0245,2028,0.986758,1.568929,145.444444,0.101588,5.70044
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_60.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312,1.342109,3.597493,3.251862,7.884588,2.613408,27501,0,3.564517,128.597138,1.765634,207.643856
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.940972,3.994915,54.871186,15.724529,5.500181,1294960,0.31897,5.147186,5.927119,8.904323,22.403422
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_16.dzn,1,0.876242,0.301732,1.107829,0.902667,0.698268,1.32172,3.54626,3.124211,7.108735,2.382558,23266,0,3.506424,118.241708,1.858262,207.643856
normalized-super-os-taillard-15-9.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.253647,3.930233,22.936227,14.463191,4.957065,443816,0.330709,5.918902,5.883721,8.231556,20.785085
normalized-super-os-taillard-15-23.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.224458,3.930233,20.724341,14.247975,4.884905,401016,0.330709,5.858843,5.883721,8.170268,20.474494
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_8.dzn,1,0.868408,0.322608,1.113181,0.898327,0.677392,1.30531,3.500706,3.100762,6.755899,2.292097,10986,0,2.498314,58.946091,1.937766,106.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_30.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312,1.342109,3.597493,3.251862,7.884588,2.613408,27501,0,3.564517,128.597138,1.765634,207.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_18.dzn,1,0.870092,0.318472,1.11373,0.897884,0.681528,1.311834,3.521653,3.064887,6.763049,2.280038,21586,0,3.477866,113.267926,1.896378,207.643856
costas-array/CostasArray.mzn_AND_costas-array/17.dzn,1,0.968978,1,1.79085,0.558394,0,19.081546,4.156863,32.111111,11.200734,4.882577,9826,0,0.114134,9.352941,1.70893,80.710306
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_39.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832,1.338448,3.58825,3.228346,7.738546,2.569867,26650,0,3.554013,126.72877,1.783716,207.643856
normalized-super-os-taillard-15-28.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744,1.229199,3.930233,21.083618,14.284598,4.897184,407968,0.330709,5.869478,5.883721,8.120069,20.523102
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_13.dzn,1,0.866771,0.327584,1.116942,0.895302,0.672416,1.306424,3.508259,3.033036,6.58155,2.226283,20749,0,3.461888,110.560737,1.915453,207.643856
costas-array/CostasArray.mzn_AND_costas-array/15.dzn,1,0.964623,1,1.766667,0.566038,0,16.798259,4.058333,28.125,10.650415,4.696475,6750,0,0.120493,8.566667,1.722366,68.011734
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_12.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228,1.334595,3.578542,3.203899,7.588164,2.525076,25801,0,3.543032,124.766671,1.802045,207.643856
costas-array/CostasArray.mzn_AND_costas-array/18.dzn,1,0.970779,1,1.80117,0.555195,0,20.223376,4.19883,34.105263,11.449512,4.967313,11664,0,0.111304,9.736842,1.70273,87.197811
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_40.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312,1.342109,3.597493,3.251862,7.884588,2.613408,27501,0,3.564517,128.597138,1.765634,207.643856
normalized-rand-26-26-325-155-56021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963,0.049938,145.444444,2.888889,2.049,1.0245,2028,0.986758,1.568929,145.444444,0.101588,5.70044
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_53.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228,1.334595,3.578542,3.203899,7.588164,2.525076,25801,0,3.543032,124.766671,1.802045,207.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_44.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228,1.334595,3.578542,3.203899,7.588164,2.525076,25801,0,3.543032,124.766671,1.802045,207.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_47.dzn,1,0.881816,0.286715,1.102535,0.907001,0.713285,1.330535,3.568335,3.178449,7.433224,2.478972,24954,0,3.531501,122.703605,1.820599,207.643856
fillomino/fillomino.mzn_AND_fillomino/14.dzn,1,0.56499,0.395095,1.039782,0.96174,0.604905,0.987326,3.047956,2.831063,6.534002,2.052924,5195,0.107442,1.399543,13.748229,2.541758,125.324774
costas-array/CostasArray.mzn_AND_costas-array/16.dzn,1,0.966942,1,1.779412,0.561983,0,17.939834,4.110294,30.117647,10.935142,4.792535,8192,0,0.117188,8.963235,1.715475,74.312945
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_74.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312,1.342109,3.597493,3.251862,7.884588,2.613408,27501,0,3.564517,128.597138,1.765634,207.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_4.dzn,1,0.887245,0.271788,1.095842,0.91254,0.728212,1.334869,3.576227,3.312427,7.868424,2.62564,14101,0,2.596881,66.653982,1.813479,106.643856
normalized-rand-26-26-325-155-57021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963,0.049943,145.444444,2.888889,2.049,1.0245,2028,0.986758,1.568929,145.444444,0.101588,5.70044
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_55.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832,1.338448,3.58825,3.228346,7.738546,2.569867,26650,0,3.554013,126.72877,1.783716,207.643856
fillomino/fillomino.mzn_AND_fillomino/21.dzn,1,0.565217,0.395095,1.040327,0.961236,0.604905,0.987333,3.048501,2.831063,6.533012,2.054282,5195,0.107386,1.399543,13.748229,2.544359,125.324774
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_17.dzn,1,0.876242,0.301732,1.107829,0.902667,0.698268,1.32172,3.54626,3.124211,7.108735,2.382558,23266,0,3.506424,118.241708,1.858262,207.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_45.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832,1.338448,3.58825,3.228346,7.738546,2.569867,26650,0,3.554013,126.72877,1.783716,207.643856
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_1.dzn,1,0.877263,0.298519,1.104962,0.905008,0.701481,1.319367,3.536503,3.197973,7.262556,2.443732,12309,0,2.543245,62.599636,1.883723,106.643856
fillomino/fillomino.mzn_AND_fillomino/18.dzn,1,0.564076,0.395095,1.037602,0.963761,0.604905,0.987614,3.045777,2.831063,6.540295,2.049804,5195,0.107668,1.399543,13.748229,2.532884,125.324774
fillomino/fillomino.mzn_AND_fillomino/07.dzn,1,0.577093,0.366972,1.041284,0.960352,0.633028,0.981594,3.041284,2.770642,5.989401,1.92688,2416,0.140969,1.064002,9.954128,2.7173,72.56933
golfers/golfers1.mzn_AND_golfers/golfers_5_3_6.dzn,1,0.609756,1,0.607407,1.646341,0,25.820988,51.407407,57.222222,243.004492,3.989176,23175,0.365854,1.56823,228.444444,1.688625,639.468639
fillomino/fillomino.mzn_AND_fillomino/13.dzn,1,0.564761,0.395095,1.039237,0.962244,0.604905,0.98737,3.047411,2.831063,6.534993,2.051566,5195,0.107499,1.399543,13.748229,2.539079,125.324774
fillomino/fillomino.mzn_AND_fillomino/17.dzn,1,0.563617,0.395095,1.036512,0.964774,0.604905,0.987508,3.044687,2.831063,6.542289,2.047076,5195,0.107781,1.399543,13.748229,2.527243,125.324774
normalized-super-js-taillard-20-8.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102,1.913768,3.994915,53.393644,15.668774,5.481006,1260090,0.31897,5.14212,5.927119,8.89452,22.323547
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_54.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832,1.338448,3.58825,3.228346,7.738546,2.569867,26650,0,3.554013,126.72877,1.783716,207.643856
