@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC

@DATA
toilet_a_10_10.2-shuffled,1,3.987539,140,0.930803,0.517919,196.206897,2615,0.025623,290,280,1.225078,0.070493,0.509024,329,10,0.164077,2540
toilet_c_02_01.2-shuffled,1,0.054054,8,0.52,0.657895,1.529412,30,0.621622,17,16,1.945946,0.380401,0.617284,23,1,0.96,26
toilet_c_04_01.4-shuffled,1,0.086486,28,0.507246,0.663462,2.413793,149,0.518919,58,56,2.075676,0.359929,0.614657,96,2,0.942029,130
toilet_c_04_10.2-shuffled,1,0.018824,68,0.177835,0.849015,2,816,0.176471,138,136,2.112941,0.210051,0.780255,150,2,0.989691,788
toilet_c_06_01.5-shuffled,1,0.170984,50,0.504146,0.664829,2.951456,304,0.46114,103,100,2.069948,0.324291,0.611204,178,3,0.930348,281
toilet_c_06_10.2-shuffled,1,0.047757,92,0.169782,0.85486,2.331551,1324,0.148336,187,184,2.095514,0.183458,0.786845,205,3,0.983645,1292
toilet_c_08_01.13-shuffled,1,0.065708,169,0.438498,0.69517,2.979472,1210,0.438056,341,338,2.149897,0.344424,0.62826,640,3,0.958567,1164
toilet_c_08_01.16-shuffled,1,0.053422,208,0.438646,0.695098,2.968974,1492,0.441291,419,416,2.163606,0.350844,0.626843,793,3,0.96615,1446
toilet_c_08_01.4-shuffled,1,0.211921,52,0.436842,0.695971,3.102804,364,0.399558,107,104,1.986755,0.2726,0.643875,181,3,0.873684,318
toilet_c_08_05.10-shuffled,1,0.019382,330,0.270591,0.787035,3.577677,4684,0.23723,663,660,2.209974,0.273869,0.715936,1175,3,0.989049,4634
toilet_c_08_05.6-shuffled,1,0.033046,198,0.263422,0.791501,3.418546,2740,0.229604,399,396,2.185886,0.261413,0.721048,667,3,0.98146,2690
toilet_c_08_05.7-shuffled,1,0.028095,231,0.266008,0.789884,3.475269,3226,0.232368,465,462,2.194615,0.265942,0.719195,794,3,0.984198,3176
toilet_c_08_05.8-shuffled,1,0.024434,264,0.267929,0.788688,3.517891,3712,0.234411,531,528,2.201069,0.269279,0.717825,921,3,0.986231,3662
toilet_c_08_05.9-shuffled,1,0.021617,297,0.269412,0.787767,3.551089,4198,0.235983,597,594,2.206035,0.271841,0.716772,1048,3,0.9878,4148
toilet_c_08_10.2-shuffled,1,0.047952,116,0.152381,0.867769,2.451064,1931,0.129371,235,232,2.07992,0.164847,0.804017,259,3,0.974603,1876
toilet_c_10_01.11-shuffled,1,0.15006,176,0.441014,0.693956,3.370787,1355,0.39916,356,352,2.113445,0.309672,0.625154,665,4,0.944873,1325
toilet_c_10_01.15-shuffled,1,0.110522,240,0.430483,0.699064,3.256198,1863,0.405393,484,480,2.138373,0.323724,0.627336,917,4,0.959028,1833
toilet_c_10_01.20-shuffled,1,0.083139,320,0.423077,0.702703,3.177019,2498,0.409711,644,640,2.155637,0.333778,0.6289,1232,4,0.968983,2468
toilet_c_10_01.4-shuffled,1,0.401284,64,0.503717,0.665019,4.106061,466,0.359551,132,128,1.955056,0.231327,0.613134,224,4,0.860595,436
toilet_c_10_05.11-shuffled,1,0.034014,440,0.255222,0.796672,3.800905,6959,0.21619,884,880,2.193878,0.256752,0.723897,1589,4,0.988606,6925
toilet_c_10_05.12-shuffled,1,0.031114,480,0.255216,0.796676,3.807054,7614,0.21705,964,960,2.19664,0.258398,0.723892,1744,4,0.989569,7580
toilet_c_10_05.7-shuffled,1,0.05423,280,0.255268,0.796643,3.758865,4339,0.210195,564,560,2.17462,0.245325,0.723936,969,4,0.981939,4305
toilet_c_10_05.9-shuffled,1,0.041806,360,0.25524,0.79666,3.78453,5649,0.21388,724,720,2.186455,0.252337,0.723912,1279,4,0.986027,5615
toilet_c_10_10.2-shuffled,1,0.092251,140,0.162791,0.86,2.957746,2579,0.115867,284,280,2.066421,0.146905,0.792191,314,4,0.97093,2540
toilet_g_02_01.2-shuffled,1,0.090909,5,0.692308,0.590909,1.636364,17,0.772727,11,10,1.818182,0.407407,0.592593,17,1,0.923077,14
toilet_g_04_01.2-shuffled,1,0.307692,10,0.666667,0.6,2.181818,38,0.653846,22,20,1.692308,0.305556,0.611111,34,2,0.777778,20
toilet_g_08_01.2-shuffled,1,0.705882,20,0.666667,0.6,3.72093,85,0.492647,43,40,1.529412,0.185345,0.62069,67,3,0.6,40
toilet_g_20_01.2-shuffled,1,2.068966,50,0.971429,0.507246,12.952381,159,0.284483,105,100,1.310345,0.069079,0.539474,165,5,0.428571,100
uclid-pipe2,1,0.165181,678.5,0.888244,0.529593,2.807745,3327,0.735711,1472,1357,1.973256,0.455356,0.531246,2806,115,0.864603,2654
uclid-pipe3a,1,0.153686,677,0.888889,0.529412,2.846995,3361,0.739515,1464,1354,1.99974,0.463203,0.531321,2839,110,0.874174,2658
Umbrella_tbm_05.tex.module.000011,1,0.494922,167.6,0.650535,0.605864,3.016871,2977,0.49566,1956,1676,2.075162,0.315515,0.546896,2684,280,0.883695,2672
Umbrella_tbm_05.tex.module.000015,1,0.494588,166.1,0.650808,0.605764,3.009274,2950,0.495334,1941,1661,2.076521,0.31607,0.547129,2654,280,0.884123,2642
Umbrella_tbm_05.tex.module.000025,1,0.492424,157.1,0.652578,0.605115,2.961102,2788,0.493222,1851,1571,2.075359,0.319952,0.54758,2474,280,0.880938,2462
Umbrella_tbm_05.tex.module.000030,1,0.490383,149.6,0.654249,0.604504,2.91723,2653,0.491228,1776,1496,2.071444,0.324026,0.548296,2324,280,0.876247,2312
Umbrella_tbm_05.tex.module.000039,1,0.487583,140.6,0.656544,0.603667,2.859431,2491,0.488494,1686,1406,2.064024,0.329803,0.5493,2144,280,0.868582,2132
Umbrella_tbm_05.tex.module.000043,1,0.48546,134.6,0.658284,0.603033,2.817343,2383,0.486422,1626,1346,2.062004,0.333974,0.549163,2024,280,0.864923,2012
Umbrella_tbm_05.tex.module.000053,1,0.481802,125.6,0.661288,0.601943,2.748047,2221,0.482849,1536,1256,2.05525,0.34117,0.551574,1844,280,0.85665,1832
Umbrella_tbm_05.tex.module.000064,1,0.473058,109.1,0.668481,0.599347,2.597374,1924,0.474311,1371,1091,2.037281,0.358156,0.554139,1514,280,0.835742,1502
Umbrella_tbm_05.tex.module.000065,1,0.472089,107.6,0.669279,0.599061,2.581858,1897,0.473365,1356,1076,2.038915,0.36057,0.552846,1484,280,0.835595,1472
Umbrella_tbm_05.tex.module.000079,1,0.468961,103.1,0.671859,0.598136,2.533181,1816,0.47031,1311,1031,2.040823,0.364757,0.553723,1394,280,0.833097,1382
Umbrella_tbm_05.tex.module.000088,1,0.47561,101.1,0.676514,0.596476,2.501162,1747,0.471777,1291,1011,2.03554,0.365179,0.552946,1354,280,0.833438,1342
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.230701,351.125,0.397051,0.715794,2.836491,8471,0.244434,3009,2809,2.596861,0.247119,0.690411,2492,200,0.94399,2468
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.230701,351.125,0.397051,0.715794,2.836491,8471,0.244434,3009,2809,2.596861,0.24731,0.690687,2492,200,0.94399,2468
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.231725,352.625,0.398541,0.715031,2.830967,8479,0.246208,3029,2821,2.594285,0.248359,0.689379,2516,208,0.94367,2492
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.230912,351.625,0.397461,0.715584,2.832947,8475,0.245026,3017,2813,2.596001,0.247685,0.690163,2500,204,0.943824,2476
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.229885,350.125,0.395969,0.716348,2.838505,8467,0.243246,2997,2801,2.598585,0.246347,0.691061,2476,196,0.944144,2452
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.230097,350.625,0.39638,0.716137,2.834942,8471,0.24384,3005,2805,2.597723,0.246977,0.690862,2484,200,0.943979,2460
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.230309,351.125,0.396791,0.715927,2.831397,8475,0.244434,3013,2809,2.596861,0.247543,0.690613,2492,204,0.943814,2468
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.230701,351.125,0.397051,0.715794,2.836491,8471,0.244434,3009,2809,2.596861,0.247214,0.690549,2492,200,0.94399,2468
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.230097,350.625,0.39638,0.716137,2.834942,8471,0.24384,3005,2805,2.597723,0.247009,0.690951,2484,200,0.943979,2460
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.230097,350.625,0.39638,0.716137,2.834942,8471,0.24384,3005,2805,2.597723,0.247072,0.691,2484,200,0.943979,2460
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.230701,351.125,0.397051,0.715794,2.836491,8471,0.244434,3009,2809,2.596861,0.247214,0.690549,2492,200,0.94399,2468
Umbrella_tbm_21.tex.module.000024,1,0.486627,124.8,0.659612,0.60255,2.985265,2306,0.486379,1493,1248,2.089896,0.331637,0.544968,1964,245,0.880124,1952
Umbrella_tbm_21.tex.module.000029,1,0.484872,120.3,0.661153,0.601991,2.953729,2225,0.484613,1448,1203,2.088441,0.334946,0.545067,1874,245,0.877106,1862
Umbrella_tbm_21.tex.module.000044,1,0.478533,106.8,0.666726,0.599979,2.846154,1982,0.478235,1313,1068,2.083184,0.347335,0.5462,1604,245,0.866191,1592
Umbrella_tbm_21.tex.module.000049,1,0.478533,106.8,0.666726,0.599979,2.846154,1982,0.478235,1313,1068,2.083184,0.347335,0.5462,1604,245,0.866191,1592
Umbrella_tbm_21.tex.module.000056,1,0.477707,105.3,0.667453,0.599717,2.83282,1955,0.477404,1298,1053,2.082499,0.349114,0.546611,1574,245,0.864767,1562
Umbrella_tbm_21.tex.module.000069,1,0.481333,104.3,0.674954,0.597031,2.824534,1909,0.479482,1288,1043,2.077445,0.35133,0.544154,1554,245,0.863636,1542
Umbrella_tbm_21.tex.module.000079,1,0.480253,101.4,0.670771,0.598526,2.823764,1863,0.478357,1254,1014,2.078989,0.350318,0.545245,1514,240,0.863611,1502
Umbrella_tbm_21.tex.module.000129,1,0.479693,100.4,0.671333,0.598325,2.814309,1845,0.477774,1244,1004,2.078989,0.351574,0.54556,1494,240,0.862895,1482
Umbrella_tbm_21.tex.module.000134,1,0.478532,98.4,0.672499,0.597908,2.794935,1809,0.476565,1224,984,2.077352,0.354089,0.545814,1454,240,0.860429,1442
Umbrella_tbm_21.tex.module.000139,1,0.477622,96.9,0.673412,0.597581,2.779983,1782,0.475618,1209,969,2.076486,0.355988,0.545971,1424,240,0.858746,1412
Umbrella_tbm_21.tex.module.000149,1,0.476677,95.4,0.674362,0.597243,2.764657,1755,0.474634,1194,954,2.073885,0.358057,0.546011,1394,240,0.855975,1382
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.22498,324.166667,0.360342,0.735109,2.754201,6019,0.243558,2083,1945,2.603472,0.23133,0.706206,1796,138,0.949689,1778
Umbrella_tbm_24.tex.module.000066,1,0.46134,67.5,0.692729,0.590762,2.488764,959,0.471005,712,540,2.029639,0.392946,0.550005,731,172,0.818608,722
Umbrella_tbm_24.tex.module.000103,1,0.467173,62.25,0.6881,0.592382,2.489426,894,0.466482,662,498,2.020041,0.392732,0.552831,675,164,0.814614,666
Umbrella_tbm_24.tex.module.000131,1,0.463557,58,0.690749,0.591454,2.545455,859,0.462828,616,464,2.010204,0.396285,0.554688,635,152,0.804405,626
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.264967,264.875,0.423419,0.702534,2.834989,6027,0.269215,2315,2119,2.521041,0.258699,0.675266,2028,196,0.930581,2008
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.264967,264.875,0.423419,0.702534,2.834989,6027,0.269215,2315,2119,2.521041,0.258699,0.675266,2028,196,0.930581,2008
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.264967,264.875,0.423419,0.702534,2.834989,6027,0.269215,2315,2119,2.521041,0.258699,0.675266,2028,196,0.930581,2008
Umbrella_tbm_25.tex.module.000003,1,0.500622,194.1,0.648205,0.606721,3.14588,3439,0.501244,2221,1941,2.1037,0.305285,0.542632,3224,280,0.905835,3212
Umbrella_tbm_25.tex.module.000031,1,0.499067,194.1,0.646677,0.607284,3.141378,3449,0.501244,2221,1941,2.1037,0.305358,0.543002,3224,280,0.904996,3212
Umbrella_tbm_25.tex.module.000041,1,0.498323,189.6,0.647272,0.607064,3.123621,3368,0.500559,2176,1896,2.10238,0.306715,0.542952,3134,280,0.903343,3122
Umbrella_tbm_25.tex.module.000084,1,0.487805,144.6,0.655688,0.603978,2.895133,2558,0.490881,1726,1446,2.084817,0.327896,0.546232,2234,280,0.880593,2222
Umbrella_tbm_25.tex.module.000087,1,0.487805,144.6,0.655688,0.603978,2.895133,2558,0.490881,1726,1446,2.084817,0.327783,0.546044,2234,280,0.880593,2222
Umbrella_tbm_25.tex.module.000099,1,0.491081,144.6,0.657413,0.60335,2.895133,2538,0.48976,1726,1446,2.087205,0.327165,0.545832,2224,280,0.88291,2212
Umbrella_tbm_25.tex.module.000106,1,0.49114,145.6,0.661159,0.601989,2.904378,2553,0.493109,1736,1456,2.082258,0.328509,0.544078,2254,280,0.881327,2242
Umbrella_tbm_25.tex.module.000121,1,0.494456,139.8,0.655899,0.603901,2.909472,2456,0.491967,1668,1398,2.080109,0.325593,0.545529,2174,270,0.881741,2162
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.269994,369.7,0.38907,0.719906,3.003516,11500,0.275721,3982,3697,2.523011,0.234416,0.685257,4044,285,0.943559,4018
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.269338,368.7,0.38812,0.720399,3.00605,11495,0.274732,3967,3687,2.524408,0.23386,0.685963,4024,280,0.943694,3998
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.269994,369.7,0.38907,0.719906,3.003516,11500,0.275721,3982,3697,2.523011,0.234416,0.685257,4044,285,0.943559,4018
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.269063,368.7,0.388419,0.720244,3.006042,11510,0.275474,3972,3687,2.522848,0.234434,0.685713,4039,285,0.943234,4013
Umbrella_tbm_26.tex.module.000004,1,0.481354,118.3,0.660038,0.602396,2.928571,2193,0.482412,1428,1183,2.076964,0.336813,0.549103,1824,245,0.866635,1812
Umbrella_tbm_26.tex.module.000021,1,0.481403,118.3,0.661883,0.601727,2.939076,2198,0.483777,1428,1183,2.074123,0.337274,0.547845,1834,245,0.865952,1822
Umbrella_tbm_26.tex.module.000041,1,0.472503,101.8,0.669253,0.599071,2.800475,1901,0.475348,1263,1018,2.062895,0.354531,0.550654,1504,245,0.848628,1492
Umbrella_tbm_26.tex.module.000061,1,0.472951,98.3,0.67845,0.595788,2.766287,1820,0.475938,1228,983,2.05078,0.361736,0.549058,1434,245,0.840224,1422
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.298292,222.8,0.470015,0.680265,3.004448,6232,0.293142,2473,2228,2.446998,0.277508,0.652351,2334,245,0.912702,2312
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.297918,222.8,0.47035,0.68011,3.008492,6242,0.294029,2473,2228,2.445183,0.277772,0.651866,2344,245,0.912125,2322
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.298292,222.8,0.470015,0.680265,3.004448,6232,0.293142,2473,2228,2.446998,0.277508,0.652351,2334,245,0.912702,2312
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.298292,222.8,0.470015,0.680265,3.004448,6232,0.293142,2473,2228,2.446998,0.277508,0.652351,2334,245,0.912702,2312
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.298545,223.3,0.470666,0.679964,2.998389,6237,0.294029,2483,2233,2.44581,0.278121,0.651743,2344,250,0.912442,2322
Umbrella_tbm_29.tex.module.000009,1,0.502055,120.125,0.654473,0.604422,3.058459,1716,0.49921,1129,961,1.999684,0.320605,0.55434,1579,168,0.845337,1570
Umbrella_tbm_29.tex.module.000010,1,0.501604,118.625,0.654682,0.604346,3.048344,1695,0.498717,1117,949,1.999359,0.321296,0.554568,1555,168,0.844645,1546
Umbrella_tbm_29.tex.module.000078,1,0.49348,79,0.665161,0.600542,2.803299,1147,0.482949,788,632,1.956871,0.345735,0.564756,963,156,0.806083,954
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.292178,220.375,0.413661,0.707383,2.957535,5265,0.288925,1931,1763,2.418601,0.2461,0.682123,1954,168,0.91424,1936
vis.arbiter.E-f4-shuffled,1,0.034671,1818.5,0.750069,0.571406,2.947942,7703,0.524408,3669,3637,2.263868,0.419261,0.574114,5672,32,0.973994,7210
vis.coherence^1.E-d4-shuffled,1,0.007119,1838,0.750068,0.571406,2.966161,8022,0.523227,3694,3676,2.318974,0.428086,0.57195,5733,18,0.99466,7304
vis.elevator^1.E-f2-shuffled,1,0.07685,1432.5,0.750089,0.5714,2.903536,6154,0.528612,2913,2865,2.179475,0.407944,0.575544,4471,48,0.942355,5638
vis.emodel.E-f4-shuffled,1,0.034431,1454.5,0.750087,0.5714,2.934014,6293,0.530837,2940,2909,2.264317,0.420321,0.573925,4579,31,0.974174,5750
vis.prodcell^01.E-d4-shuffled,1,0.009936,3010,0.750042,0.571415,2.985253,13075,0.52681,6035,6020,2.313388,0.426228,0.571971,9491,15,0.992548,12010
vis.prodcell^04.E-f4-shuffled,1,0.028689,6653,0.750019,0.571422,2.972694,29020,0.525342,13367,13306,2.275921,0.420766,0.572799,20875,61,0.978482,26490
vis.prodcell^05.E-f4-shuffled,1,0.027824,6847,0.750018,0.571423,2.973464,29850,0.524914,13755,13694,2.277653,0.42091,0.572849,21469,61,0.979132,27266
vis.prodcell^08.E-f4-shuffled,1,0.021356,8911.5,0.750014,0.571424,2.979591,38925,0.525663,17884,17823,2.290596,0.422441,0.572782,28011,61,0.983983,35524
vis.prodcell^09.E-f2-shuffled,1,0.070931,2709,0.750047,0.571413,2.933382,11762,0.528683,5479,5418,2.191389,0.409371,0.574144,8497,61,0.946799,10714
vis.prodcell^23.E-f4-shuffled,1,0.021853,8702,0.750014,0.571424,2.979101,38018,0.525255,17465,17404,2.289602,0.422324,0.572788,27329,61,0.98361,34686
vis.prodcell^24.E-f3-shuffled,1,0.034632,5507,0.750023,0.571421,2.967043,24001,0.525837,11075,11014,2.264029,0.41893,0.573232,17279,61,0.974025,21906
vonNeumann-ripple-carry-13-c-shuffled,1,0.005014,382003,0.750654,0.571215,1.47037,1036976,0.728408,764370,764006,2.32489,0.424924,0.573795,817700,364,0.99624,746608
vonNeumann-ripple-carry-15-c-shuffled,1,0.004359,653071,0.750576,0.57124,1.473835,1779163,0.728984,1306622,1306142,2.326006,0.425018,0.573848,1402386,480,0.996732,1279826
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.446063,150.3,0.702504,0.58737,2.989988,2600,0.488166,1698,1503,2.175467,0.338974,0.534882,2145,195,0.89138,2134
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.432288,214.2,0.64978,0.606142,3.044266,3922,0.467636,2372,2142,2.206427,0.316094,0.555047,3056,230,0.901917,3044
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.422003,158,0.655895,0.603903,2.996056,2963,0.456435,1775,1580,2.221499,0.327374,0.553565,2174,195,0.897015,2162
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.439642,237.1,0.648064,0.606773,3.120723,4313,0.475003,2601,2371,2.21745,0.308767,0.549881,3506,230,0.917764,3494
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.420215,148.8,0.667727,0.599619,2.994652,2792,0.458091,1683,1488,2.20372,0.335116,0.553138,2044,195,0.883413,2032
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.410128,223.5,0.610261,0.621017,3.040162,4391,0.441227,2465,2235,2.248074,0.30612,0.571863,3093,230,0.907166,3080
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.417089,246.5,0.606799,0.622355,3.112801,4826,0.448481,2695,2465,2.258101,0.298801,0.567208,3543,230,0.921881,3530
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.400042,156.2,0.630404,0.613345,3.004553,3136,0.430798,1757,1562,2.243973,0.324905,0.569097,2073,195,0.888942,2060
x120.0,1,0.44488,3604,0.591932,0.628168,3.010204,10850,0.627274,3724,3604,1.999643,0.244604,0.668391,7033,120,0.855317,9528
x120.1,1,0.444583,3604,0.59199,0.628145,3.008593,10844,0.627075,3724,3604,1.999643,0.244744,0.668316,7027,120,0.855226,9522
x120.2,1,0.444583,3604,0.591902,0.628179,3.01101,10853,0.626928,3724,3604,1.999643,0.244731,0.668334,7031,120,0.855099,9531
x120.3,1,0.44486,3604,0.591796,0.628221,3.013963,10864,0.627027,3724,3604,1.999644,0.244593,0.668414,7039,120,0.855109,9542
x120.4,1,0.44494,3604,0.591902,0.628179,3.01101,10853,0.627285,3724,3604,1.999643,0.244573,0.66841,7035,120,0.85531,9531
x120.5,1,0.444266,3604,0.592,0.628141,3.008324,10843,0.626774,3724,3604,1.999643,0.244885,0.668247,7023,120,0.855052,9521
x120.6,1,0.444197,3604,0.591873,0.628191,3.011815,10856,0.626493,3724,3604,1.999643,0.244897,0.668257,7028,120,0.854828,9534
x120.7,1,0.444196,3604,0.592048,0.628122,3.006982,10838,0.626786,3724,3604,1.999643,0.244923,0.668222,7020,120,0.855081,9516
x120.8,1,0.443899,3604,0.592019,0.628133,3.007787,10841,0.626439,3724,3604,1.999643,0.24505,0.668164,7018,120,0.854863,9519
x120.9,1,0.44493,3604,0.591922,0.628172,3.010473,10851,0.627308,3724,3604,1.999643,0.244581,0.668404,7034,120,0.855333,9529
x240.0,1,0.445383,7204,0.5916,0.628298,3.02015,21762,0.627068,7444,7204,1.999822,0.244355,0.668557,14099,240,0.855113,19120
x240.1,1,0.445161,7204,0.591644,0.628281,3.018941,21753,0.626919,7444,7204,1.999822,0.244459,0.668501,14090,240,0.855044,19111
x240.2,1,0.445877,7204,0.591547,0.628319,3.021628,21773,0.627473,7444,7204,1.999822,0.24413,0.668673,14115,240,0.855328,19131
x240.3,1,0.445176,7204,0.591615,0.628293,3.019747,21759,0.626885,7444,7204,1.999822,0.244448,0.66851,14093,240,0.855011,19117
x240.4,1,0.445709,7204,0.591528,0.628327,3.022166,21777,0.627272,7444,7204,1.999822,0.244201,0.668641,14113,240,0.855201,19135
x240.5,1,0.445398,7204,0.591572,0.62831,3.020956,21768,0.627034,7444,7204,1.999822,0.244344,0.668566,14102,240,0.85508,19126
x240.6,1,0.445457,7204,0.591586,0.628304,3.020553,21765,0.627118,7444,7204,1.999822,0.24432,0.668576,14102,240,0.855136,19123
x240.7,1,0.445906,7204,0.59149,0.628342,3.02324,21785,0.627405,7444,7204,1.999822,0.244108,0.668691,14121,240,0.855262,19143
x240.8,1,0.445675,7204,0.591596,0.6283,3.020285,21763,0.627352,7444,7204,1.999822,0.244226,0.66862,14106,240,0.855278,19121
x240.9,1,0.445433,7204,0.591591,0.628302,3.020419,21764,0.627101,7444,7204,1.999822,0.244332,0.668569,14101,240,0.855128,19122
x30.0,1,0.436456,904,0.594128,0.627302,2.946467,2662,0.623457,934,904,1.998548,0.248516,0.666201,1717,30,0.853627,2330
x30.1,1,0.435431,904,0.594331,0.627222,2.941113,2657,0.622772,934,904,1.998545,0.248999,0.665941,1712,30,0.85331,2325
x30.2,1,0.43875,904,0.59425,0.627254,2.943255,2659,0.625954,934,904,1.998546,0.247522,0.666667,1722,30,0.855166,2327
x30.3,1,0.437387,904,0.594087,0.627318,2.947537,2663,0.624319,934,904,1.998548,0.248099,0.666408,1720,30,0.854122,2331
x30.4,1,0.439184,904,0.594454,0.627174,2.937901,2654,0.62673,934,904,1.998543,0.24736,0.666719,1721,30,0.855719,2322
x30.5,1,0.436681,904,0.594372,0.627206,2.940043,2656,0.62409,934,904,1.998544,0.248453,0.6662,1715,30,0.854113,2324
x30.6,1,0.438321,904,0.5947,0.627077,2.931478,2648,0.626277,934,904,1.99854,0.247778,0.666485,1716,30,0.85556,2316
x30.7,1,0.438321,902,0.594442,0.627179,2.937768,2648,0.625912,932,902,1.99854,0.247757,0.666537,1715,30,0.855189,2317
x30.8,1,0.435148,904,0.594824,0.627029,2.928266,2645,0.62331,934,904,1.998539,0.249198,0.665781,1706,30,0.853849,2313
x30.9,1,0.436661,904,0.594087,0.627318,2.947537,2663,0.623593,934,904,1.998548,0.24842,0.666253,1718,30,0.85369,2331
x60.0,1,0.44229,1804,0.592699,0.627865,2.987661,5389,0.626279,1864,1804,1.999282,0.245816,0.667701,3489,60,0.854938,4727
x60.1,1,0.442032,1804,0.592679,0.627873,2.988197,5390,0.625987,1864,1804,1.999282,0.245927,0.66765,3488,60,0.854756,4728
x60.2,1,0.442588,1804,0.592818,0.627818,2.984442,5383,0.626774,1864,1804,1.999281,0.245703,0.667741,3488,60,0.855286,4721
x60.3,1,0.441973,1804,0.59262,0.627896,2.989807,5393,0.62583,1864,1804,1.999283,0.245944,0.667649,3489,60,0.854636,4731
x60.4,1,0.440849,1804,0.592877,0.627795,2.982833,5380,0.625135,1864,1804,1.999281,0.246479,0.667357,3477,60,0.85434,4718
x60.5,1,0.440885,1804,0.592976,0.627756,2.98015,5375,0.625337,1864,1804,1.99928,0.246477,0.667345,3475,60,0.854505,4713
x60.6,1,0.442893,1804,0.592404,0.627981,2.995708,5404,0.626387,1864,1804,1.999284,0.245507,0.667889,3499,60,0.85487,4742
x60.7,1,0.442649,1804,0.592699,0.627865,2.987661,5389,0.626638,1864,1804,1.999282,0.245658,0.667778,3491,60,0.855151,4727
x60.8,1,0.441848,1804,0.592857,0.627803,2.983369,5381,0.626101,1864,1804,1.999281,0.246035,0.667575,3483,60,0.854904,4719
x60.9,1,0.441477,1804,0.592541,0.627927,2.991953,5397,0.625202,1864,1804,1.999283,0.246152,0.667559,3488,60,0.854229,4735
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.015464,31,0.901186,0.525988,3.619048,146,0.71134,63,62,2.448454,0.472099,0.530513,138,1,0.988142,126
