@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC

@DATA
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,334,0.428205,40,40,40,0.05,0.05,334,0.3,16.7,0.4175,0.446034,0.4,0.475,194,0.723896
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,333,0.426923,40,40,40,0.05,0.05,333,0.325,16.65,0.41625,0.405404,0.4125,0.45,202,0.717411
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,342,0.438462,40,40,40,0.05,0.05,342,0.325,17.1,0.4275,0.453018,0.425,0.525,192,0.712926
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,338,0.433333,40,40,40,0.05,0.05,338,0.3,16.9,0.4225,0.431942,0.425,0.5,196,0.715085
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,342,0.438462,40,40,40,0.05,0.05,342,0.325,17.1,0.4275,0.428431,0.425,0.5,187,0.714586
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,333,0.426923,40,40,40,0.05,0.05,333,0.3,16.65,0.41625,0.447875,0.425,0.525,199,0.715725
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,348,0.446154,40,40,40,0.05,0.05,348,0.325,17.4,0.435,0.448979,0.45,0.5,187,0.703886
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,335,0.429487,40,40,40,0.05,0.05,335,0.3,16.75,0.41875,0.438339,0.4,0.525,198,0.718812
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,332,0.425641,40,40,40,0.05,0.05,332,0.325,16.6,0.415,0.414869,0.4125,0.475,199,0.719225
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,333,0.426923,40,40,40,0.05,0.05,333,0.325,16.65,0.41625,0.418495,0.4,0.55,183,0.724046
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,339,0.434615,40,40,40,0.05,0.05,339,0.325,16.95,0.42375,0.440464,0.425,0.475,186,0.718272
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,338,0.433333,40,40,40,0.05,0.05,338,0.3,16.9,0.4225,0.431325,0.425,0.475,187,0.729689
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,330,0.423077,40,40,40,0.05,0.05,330,0.325,16.5,0.4125,0.426352,0.4,0.525,189,0.724499
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,330,0.423077,40,40,40,0.05,0.05,330,0.325,16.5,0.4125,0.417719,0.4,0.475,181,0.716117
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,333,0.426923,40,40,40,0.05,0.05,333,0.325,16.65,0.41625,0.415204,0.425,0.45,200,0.715725
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,343,0.439744,40,40,40,0.05,0.05,343,0.325,17.15,0.42875,0.429132,0.425,0.45,190,0.707775
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,336,0.430769,40,40,40,0.05,0.05,336,0.3,16.8,0.42,0.418381,0.425,0.525,196,0.713654
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,351,0.45,40,40,40,0.05,0.05,351,0.325,17.55,0.43875,0.445852,0.425,0.425,202,0.706941
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,339,0.434615,40,40,40,0.05,0.05,339,0.3,16.95,0.42375,0.445936,0.425,0.575,189,0.713287
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,340,0.435897,40,40,40,0.05,0.05,340,0.325,17,0.425,0.436515,0.425,0.55,195,0.713166
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,346,0.44359,40,40,40,0.05,0.05,346,0.325,17.3,0.4325,0.448461,0.425,0.475,191,0.714096
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,348,0.446154,40,40,40,0.05,0.05,348,0.325,17.4,0.435,0.442804,0.45,0.5,192,0.713855
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,348,0.446154,40,40,40,0.05,0.05,348,0.35,17.4,0.435,0.443194,0.4125,0.5,197,0.710573
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.224139,0.225,0.3,423,0.849132
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.241138,0.225,0.275,405,0.851123
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.233539,0.225,0.325,424,0.851123
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.246187,0.225,0.275,453,0.850643
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.232814,0.2,0.35,429,0.849506
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.221171,0.225,0.275,419,0.851212
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.175,9,0.225,0.242271,0.225,0.325,444,0.847799
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.175,9,0.225,0.230257,0.225,0.3,434,0.851212
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.175,9,0.225,0.219268,0.225,0.275,440,0.850146
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.175,9,0.225,0.262503,0.225,0.275,440,0.850839
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.236106,0.225,0.3,439,0.850146
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.175,9,0.225,0.233619,0.225,0.375,425,0.850146
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.233295,0.225,0.3,436,0.851123
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.259881,0.225,0.3,436,0.850412
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.175,9,0.225,0.230712,0.225,0.275,418,0.851212
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.198023,0.225,0.275,446,0.850412
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.25835,0.225,0.3,438,0.851265
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.245816,0.225,0.325,437,0.851123
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.218882,0.225,0.275,437,0.850999
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.237104,0.2375,0.325,436,0.843445
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.237519,0.225,0.3,433,0.850643
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.234776,0.225,0.325,434,0.850643
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.266096,0.225,0.275,438,0.851283
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.175,9,0.225,0.215318,0.225,0.325,427,0.850146
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.240953,0.225,0.275,439,0.851283
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.232628,0.225,0.275,433,0.850643
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.23234,0.2,0.275,415,0.851283
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.234974,0.2125,0.25,435,0.848279
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.238848,0.2,0.25,424,0.851212
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.253088,0.225,0.3,436,0.851212
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.213826,0.225,0.275,414,0.850146
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.193043,0.2125,0.35,449,0.850839
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.207704,0.225,0.3,438,0.850999
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.228426,0.225,0.375,445,0.851123
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.211782,0.225,0.3,432,0.851212
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.200313,0.225,0.3,443,0.851123
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.253734,0.2375,0.3,418,0.851265
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.175,9,0.225,0.223944,0.225,0.325,440,0.847284
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.217988,0.225,0.25,441,0.850643
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,180,0.230769,40,40,40,0.05,0.05,180,0.15,9,0.225,0.230568,0.225,0.275,427,0.850839
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.198656,0.175,0.225,602,0.717087
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.206607,0.1625,0.275,594,0.717087
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.175216,0.175,0.2,593,0.717087
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.163651,0.175,0.2,604,0.717087
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.170565,0.1625,0.225,592,0.717087
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.120299,0.15,0.225,610,0.717087
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.187783,0.175,0.225,594,0.717087
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.134215,0.175,0.25,608,0.717087
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.15671,0.1625,0.25,608,0.717087
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.198505,0.175,0.225,609,0.717087
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.19062,0.1625,0.225,602,0.717087
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.19706,0.175,0.25,592,0.717087
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.137509,0.175,0.225,599,0.717087
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.187716,0.15,0.275,610,0.717087
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.183085,0.15,0.225,599,0.717087
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.1,6.75,0.16875,0.15357,0.1625,0.225,610,0.717087
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.218616,0.1625,0.225,601,0.717087
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.168633,0.175,0.25,606,0.717087
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.16303,0.175,0.225,597,0.717087
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.17742,0.175,0.225,611,0.717087
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.150209,0.175,0.225,592,0.717087
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.219423,0.175,0.25,609,0.717087
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.199091,0.15,0.175,612,0.717087
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.164264,0.1625,0.225,596,0.717087
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.1,6.75,0.16875,0.179504,0.1625,0.225,604,0.717087
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.256048,0.15,0.225,588,0.717087
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.176032,0.1625,0.25,609,0.717087
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.155599,0.1625,0.225,604,0.717087
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.168452,0.1625,0.2,605,0.717087
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.147199,0.15,0.225,583,0.717087
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.148328,0.1625,0.2,599,0.717087
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.161374,0.175,0.25,605,0.717087
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.147303,0.1625,0.3,598,0.717087
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.172568,0.1625,0.25,606,0.717087
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.135242,0.175,0.2,608,0.717087
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.135195,0.175,0.275,599,0.717087
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.1,6.75,0.16875,0.182523,0.15,0.25,588,0.717087
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.206329,0.175,0.3,595,0.717087
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.1,6.75,0.16875,0.142661,0.175,0.2,600,0.717087
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,135,0.173077,40,40,40,0.05,0.05,135,0.125,6.75,0.16875,0.160692,0.15,0.2,595,0.717087
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.150397,0.125,0.225,768,0.727118
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.179821,0.125,0.2,761,0.727118
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.133373,0.125,0.15,764,0.727118
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.075,5.15,0.12875,0.141687,0.125,0.175,767,0.727118
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.096508,0.125,0.2,761,0.727118
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.096548,0.125,0.225,765,0.727118
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.112857,0.125,0.175,766,0.727118
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.105992,0.1375,0.2,774,0.727118
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.116508,0.125,0.2,775,0.727118
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.100595,0.125,0.2,758,0.727118
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.125258,0.125,0.15,756,0.727118
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.144953,0.125,0.225,773,0.727118
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.075,5.15,0.12875,0.088115,0.125,0.175,764,0.727118
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.195437,0.125,0.25,768,0.727118
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.103175,0.125,0.2,766,0.727118
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.124118,0.125,0.2,770,0.727118
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.149067,0.125,0.175,767,0.727118
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.110893,0.125,0.2,770,0.727118
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.075,5.15,0.12875,0.174425,0.125,0.175,767,0.727118
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.135951,0.125,0.225,770,0.727118
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.087837,0.125,0.175,761,0.727118
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.184325,0.125,0.225,771,0.727118
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.075,5.15,0.12875,0.157691,0.125,0.15,761,0.727118
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.124962,0.125,0.2,769,0.727118
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.075,5.15,0.12875,0.121369,0.125,0.225,767,0.727118
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.185813,0.125,0.175,762,0.727118
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.128512,0.125,0.225,765,0.727118
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.106658,0.125,0.225,760,0.727118
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.136905,0.125,0.15,766,0.727118
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.105893,0.125,0.175,752,0.727118
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.100666,0.125,0.15,769,0.727118
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.105238,0.1375,0.2,766,0.727118
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.085087,0.125,0.3,768,0.727118
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.075,5.15,0.12875,0.13711,0.125,0.225,769,0.727118
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.083036,0.125,0.2,768,0.727118
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.108591,0.1,0.225,773,0.727118
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.155678,0.125,0.2,769,0.727118
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.157069,0.125,0.25,761,0.727118
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.148611,0.125,0.2,764,0.727118
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,103,0.132051,40,40,40,0.05,0.05,103,0.1,5.15,0.12875,0.088988,0.125,0.2,769,0.727118
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,753,0.965385,40,40,40,0.05,0.05,753,0.875,37.65,0.94125,0.965076,0.95,0.925,7,0.678142
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,753,0.965385,40,40,40,0.05,0.05,753,0.875,37.65,0.94125,0.965077,0.95,0.95,14,0.678142
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,751,0.962821,40,40,40,0.05,0.05,751,0.875,37.55,0.93875,0.962575,0.95,0.95,12,0.678171
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,751,0.962821,40,40,40,0.05,0.05,751,0.85,37.55,0.93875,0.96306,0.95,0.925,10,0.678171
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,751,0.962821,40,40,40,0.05,0.05,751,0.85,37.55,0.93875,0.96309,0.95,0.975,8,0.678171
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,752,0.964103,40,40,40,0.05,0.05,752,0.875,37.6,0.94,0.963992,0.95,0.975,10,0.678157
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,753,0.965385,40,40,40,0.05,0.05,753,0.875,37.65,0.94125,0.96529,0.95,0.975,10,0.678142
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,753,0.965385,40,40,40,0.05,0.05,753,0.875,37.65,0.94125,0.965702,0.95,0.95,15,0.678142
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,753,0.965385,40,40,40,0.05,0.05,753,0.9,37.65,0.94125,0.964912,0.95,0.95,14,0.678142
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,753,0.965385,40,40,40,0.05,0.05,753,0.875,37.65,0.94125,0.964986,0.95,0.925,7,0.678142
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,751,0.962821,40,40,40,0.05,0.05,751,0.875,37.55,0.93875,0.962824,0.9375,0.925,12,0.678171
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,753,0.965385,40,40,40,0.05,0.05,753,0.875,37.65,0.94125,0.965333,0.95,0.95,12,0.678142
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,751,0.962821,40,40,40,0.05,0.05,751,0.875,37.55,0.93875,0.962577,0.95,0.95,9,0.678171
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,753,0.965385,40,40,40,0.05,0.05,753,0.875,37.65,0.94125,0.965386,0.95,0.95,8,0.678142
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,752,0.964103,40,40,40,0.05,0.05,752,0.875,37.6,0.94,0.964075,0.95,0.975,12,0.678157
