@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC

@DATA
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02480_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06820_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04000_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03660_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04060_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02840_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02460_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04440_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04840_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04360_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03160_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04160_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06600_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05520_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02500_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04580_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02640_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06420_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03360_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03580_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02180_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02020_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-06-28.dzn,1,0.580273,0.468499,1.091638,0.916055,0.531501,3.762964,6.434135,11.180985,16.939334,2.401545,9761,0.058762,1.928463,16.071019,2.425447,212.067493,1.967715,-0.612021,0.943319,464,0.611323,553,6.022368,3285.067889,1.171794,2.882775,56,744,744,2.245655,5.894019,1281.560579
nsp/nsp_2.mzn_AND_nsp/period_28/70.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
nsp/nsp_2.mzn_AND_nsp/period_28/75.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06440_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02560_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02060_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04660_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06480_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-06-29.dzn,1,0.573248,0.46752,1.081693,0.924477,0.53248,7.375516,11.755413,22.207185,36.942744,2.697408,45125,0.06051,2.19977,32.306102,2.359738,526.999472,1.687943,-0.63863,0.92979,1082,0.666531,1260,7.179909,14987.049029,1.138398,3.367802,133,1743,1743,2.156443,10.867607,3157.958789
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04040_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
solbat/sb.mzn_AND_solbat/sb_15_15_7_3.dzn,1,0.212417,0.309524,1.207405,0.828222,0.690476,0.956507,3.564096,2.272768,3.367432,1.210858,25105,0.334108,2.503585,62.487416,2.267768,232.820179,0.808596,1.054681,0.182392,7627,0.339546,2833,7.820179,10565.573692,0.594153,2.080205,4456,10461,10461,3.991455,2.951863,17783.754566
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-06-22.dzn,1,0.573248,0.46752,1.081693,0.924477,0.53248,7.375516,11.755413,22.207185,36.942744,2.697408,45125,0.06051,2.19977,32.304134,2.357898,526.999472,1.687943,-0.63863,0.92979,1082,0.666531,1260,7.179909,14987.049029,1.138398,3.367802,133,1743,1743,2.156825,10.867607,3158.145007
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-03-08.dzn,1,0.572464,0.467502,1.080658,0.925362,0.532498,8.97508,14.100626,27.170321,47.37705,2.795108,69393,0.060507,2.247786,39.490211,2.344517,696.631087,1.686623,-0.677918,0.926936,1360,0.676832,1580,7.499846,22922.354908,1.130612,3.478618,167,2193,2193,2.125038,13.048188,4022.450998
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-03-15.dzn,1,0.574175,0.467976,1.083301,0.923105,0.532024,8.899172,13.931238,27.26169,49.716363,2.835965,69381,0.059485,2.233881,39.189784,2.355629,747.33062,1.685409,-0.749422,0.926028,1354,0.670331,1583,7.499846,22648.39362,1.129173,3.529609,164,2184,2184,2.135391,12.859993,3989.512577
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04560_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04860_2400_100.dzn,1,0.78682,0.279883,1.474733,0.678089,0.720117,1033366.499028,3.226433,5597669.358601,30.352505,15.301986,11520003540,0.21318,1.604031,6.685131,2.444108,388.055948,1.767559,0.442076,0.855292,1482,0.583647,2388,24.253497,2126668255,1.220351,1.277705,647,1482,1482,2.442019,2.187809,2845.042176
nsp/nsp_2.mzn_AND_nsp/period_14/74.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967,3.824262,47887.285714,5.894633,1.847875,900041535,0.538544,20.411471,21.39186,1.98481,54.253497,1.223816,1.808274,0.340798,17040,1.21318,8955,24.253497,420156849.000431,0.916636,1.159061,10500,17040,17040,2.433823,3.686567,32542.572747
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-07-04.dzn,1,0.573316,0.467143,1.081429,0.924703,0.532857,5.454095,8.970714,16.080714,23.766199,2.505644,22513,0.061427,2.113848,23.657143,2.253417,309.658211,1.954938,-0.519553,0.936397,746,0.655929,868,6.658211,7635.733352,1.154399,3.080266,93,1199,1199,2.156714,8.295244,2135.962274
nsp/nsp_2.mzn_AND_nsp/period_28/67.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
nsp/nsp_2.mzn_AND_nsp/period_28/88.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
nsp/nsp_2.mzn_AND_nsp/period_14/73.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967,3.824262,47887.285714,5.894633,1.847875,900041535,0.538544,20.411471,21.39186,1.98481,54.253497,1.223816,1.808274,0.340798,17040,1.21318,8955,24.253497,420156849.000431,0.916636,1.159061,10500,17040,17040,2.433823,3.686567,32542.572747
solbat/sb.mzn_AND_solbat/sb_15_15_7_0.dzn,1,0.212417,0.309524,1.207405,0.828222,0.690476,0.956507,3.564096,2.272768,3.367432,1.210858,25105,0.334108,2.503585,62.487416,2.267768,232.820179,0.808596,1.054681,0.182392,7627,0.339546,2833,7.820179,10565.573692,0.594153,2.080205,4456,10461,10461,3.991455,2.951863,17783.754566
nsp/nsp_2.mzn_AND_nsp/period_28/31.dzn,1,0.458034,0.09341,1.042686,0.959061,0.90659,25007.583813,3.852474,51797.168959,5.901528,1.84548,1740074094,0.539568,19.624095,21.337024,1.983396,51.253497,1.212539,1.78364,0.339943,30456,1.226439,16044,24.253497,840104770.602416,0.922253,1.158298,18900,30456,30456,2.37724,3.694758,58646.675442
nsp/nsp_2.mzn_AND_nsp/period_14/86.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967,3.824262,47887.285714,5.894633,1.847875,900041535,0.538544,20.411471,21.39186,1.98481,54.253497,1.223816,1.808274,0.340798,17040,1.21318,8955,24.253497,420156849.000431,0.916636,1.159061,10500,17040,17040,2.433823,3.686567,32542.572747
nsp/nsp_2.mzn_AND_nsp/period_14/98.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967,3.824262,47887.285714,5.894633,1.847875,900041535,0.538544,20.411471,21.39186,1.98481,54.253497,1.223816,1.808274,0.340798,17040,1.21318,8955,24.253497,420156849.000431,0.916636,1.159061,10500,17040,17040,2.433823,3.686567,32542.572747
nsp/nsp_2.mzn_AND_nsp/period_14/65.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967,3.824262,47887.285714,5.894633,1.847875,900041535,0.538544,20.411471,21.39186,1.98481,54.253497,1.223816,1.808274,0.340798,17040,1.21318,8955,24.253497,420156849.000431,0.916636,1.159061,10500,17040,17040,2.433823,3.686567,32542.572747
nsp/nsp_2.mzn_AND_nsp/period_28/50.dzn,1,0.458025,0.093326,1.042601,0.95914,0.906674,24116.632317,3.852648,49951.968853,5.898328,1.843427,1740076835,0.539662,19.984168,21.406516,1.982224,52.253497,1.211827,1.784982,0.339177,31584,1.222562,16635,24.253497,840102886.75813,0.921521,1.159102,19600,31584,31584,2.376643,3.695228,60808.070907
solbat/sb.mzn_AND_solbat/sb_15_15_7_4.dzn,1,0.212417,0.309524,1.207405,0.828222,0.690476,0.956507,3.564096,2.272768,3.367432,1.210858,25105,0.334108,2.503585,62.487416,2.267768,232.820179,0.808596,1.054681,0.182392,7627,0.339546,2833,7.820179,10565.573692,0.594153,2.080205,4456,10461,10461,3.991455,2.951863,17783.754566
nsp/nsp_2.mzn_AND_nsp/period_28/79.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
nsp/nsp_2.mzn_AND_nsp/period_28/22.dzn,1,0.458053,0.093597,1.042877,0.958886,0.906403,27002.739002,3.852083,55929.178838,5.908693,1.850093,1740068612,0.539358,18.883353,21.197609,1.985987,49.253497,1.214116,1.780633,0.341641,28200,1.234994,14862,24.253497,840109215.831129,0.923875,1.156692,17500,28200,28200,2.378561,3.693706,54323.408815
nsp/nsp_2.mzn_AND_nsp/period_14/92.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967,3.824262,47887.285714,5.894633,1.847875,900041535,0.538544,20.411471,21.39186,1.98481,54.253497,1.223816,1.808274,0.340798,17040,1.21318,8955,24.253497,420156849.000431,0.916636,1.159061,10500,17040,17040,2.433823,3.686567,32542.572747
nsp/nsp_2.mzn_AND_nsp/period_14/64.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967,3.824262,47887.285714,5.894633,1.847875,900041535,0.538544,20.411471,21.39186,1.98481,54.253497,1.223816,1.808274,0.340798,17040,1.21318,8955,24.253497,420156849.000431,0.916636,1.159061,10500,17040,17040,2.433823,3.686567,32542.572747
nsp/nsp_2.mzn_AND_nsp/period_14/84.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967,3.824262,47887.285714,5.894633,1.847875,900041535,0.538544,20.411471,21.39186,1.98481,54.253497,1.223816,1.808274,0.340798,17040,1.21318,8955,24.253497,420156849.000431,0.916636,1.159061,10500,17040,17040,2.433823,3.686567,32542.572747
nsp/nsp_2.mzn_AND_nsp/period_14/69.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967,3.824262,47887.285714,5.894633,1.847875,900041535,0.538544,20.411471,21.39186,1.98481,54.253497,1.223816,1.808274,0.340798,17040,1.21318,8955,24.253497,420156849.000431,0.916636,1.159061,10500,17040,17040,2.433823,3.686567,32542.572747
nsp/nsp_2.mzn_AND_nsp/period_14/95.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967,3.824262,47887.285714,5.894633,1.847875,900041535,0.538544,20.411471,21.39186,1.98481,54.253497,1.223816,1.808274,0.340798,17040,1.21318,8955,24.253497,420156849.000431,0.916636,1.159061,10500,17040,17040,2.433823,3.686567,32542.572747
nsp/nsp_2.mzn_AND_nsp/period_28/94.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
nsp/nsp_2.mzn_AND_nsp/period_28/99.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
nsp/nsp_2.mzn_AND_nsp/period_28/78.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
nsp/nsp_2.mzn_AND_nsp/period_28/57.dzn,1,0.458034,0.09341,1.042686,0.959061,0.90659,25007.583813,3.852474,51797.168959,5.901528,1.84548,1740074094,0.539568,19.624095,21.337024,1.983396,51.253497,1.212539,1.78364,0.339943,30456,1.226439,16044,24.253497,840104770.602416,0.922253,1.158298,18900,30456,30456,2.37724,3.694758,58646.675442
nsp/nsp_2.mzn_AND_nsp/period_28/61.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
nsp/nsp_2.mzn_AND_nsp/period_28/77.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
nsp/nsp_2.mzn_AND_nsp/period_28/38.dzn,1,0.458053,0.093597,1.042877,0.958886,0.906403,27002.739002,3.852083,55929.178838,5.908693,1.850093,1740068612,0.539358,18.883353,21.197609,1.985987,49.253497,1.214116,1.780633,0.341641,28200,1.234994,14862,24.253497,840109215.831129,0.923875,1.156692,17500,28200,28200,2.378561,3.693706,54323.408815
nsp/nsp_2.mzn_AND_nsp/period_28/68.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
nsp/nsp_2.mzn_AND_nsp/period_28/28.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933,3.852962,46629.748292,5.892565,1.839742,1740082317,0.539832,20.685514,21.54514,1.980089,54.253497,1.210532,1.787398,0.337786,33840,1.215492,17817,24.253497,840099683.820617,0.92019,1.160713,21000,33840,33840,2.375554,3.696075,65130.438744
