@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE nclauses NUMERIC

@DATA
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0.0212,0.2402,0.0331,1.135,1.0386,0.0461,0.8602,0.1566,0.2762,1.1192,1,0.9207,0.7422,297,243,254.43,345,0.0477,210,1.0531,0.0773,0.1051,0.2165,1080000,1.118,0.6624,0.9499,1.7187,15,360000,0,708000
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0.0071,0.1645,0.0349,1.7411,1.0046,0.0497,0.5675,0.5121,0.5476,0.8505,0.2337,1.4353,1.0647,545,453,455.2,802,0.0892,249,0.7817,0.2577,0.5719,0.6092,276000,0.878,1.2396,0.9424,3.1401,89,64699,0,213000
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S1501024241-13-UNSAT.cnf,1,0.061,0.2638,0.1153,0.9865,0.3166,0.1585,0.5723,0.4006,0.0946,0.066,0.3417,0.5921,0.6557,3937,3930,3899.7,3947,0.2205,3874,0.3237,0.2147,0.4065,0.1454,2280,0.4152,0.6127,0.8363,2.6039,5,630,0,2240
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0,0.044,0.0178,1.3272,0.7872,0.0012,0.178,0.5977,0.7903,0.133,1,0.5612,1.0295,0,0,0,0,0.0265,0,0.7554,0.5263,0.5923,0.8762,131000,0.8918,4.5877,0.9906,4.4833,6,6498,0,130000
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S155821307-034.cnf,1,0.0016,0.05,0.0028,0.8219,0.0993,0.0035,0.6733,0.1737,0,0,0.0125,0,0.6522,41,37,37.508,50,0.0051,32,0.0846,0.0752,0.1542,0,22000,0.2323,0.6323,0.8419,3.6863,3,1100,0.2,22000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.0448,0.2303,0.0844,0.7024,0.2919,0.1143,0.5706,0.3883,0,0.0246,0.3072,0.1508,0.5901,4011,3841,3882.5,4016,0.1598,3800,0.2891,0.199,0.3998,0.061,2130,0.3948,0.6411,0.8423,2.7162,4,500,0,2119
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,0.0469,0.2293,0.0895,0.7216,0.2853,0.1248,0.5782,0.397,0,0.0331,0.2985,0.1734,0.5815,3976,3874,3873.4,4003,0.1727,3839,0.282,0.2074,0.3823,0.0684,2125,0.405,0.6479,0.8439,2.6909,4,500,0,2111
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,0.0015,0.05,0.0027,0.8319,0.1004,0.0035,0.6832,0.1648,0,0,0.0159,0,0.6516,55,49,50.333,65,0.0049,43,0.082,0.0705,0.149,0,18000,0.2224,0.6595,0.8413,3.6829,3,900,0.2,18000
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0.3188,0.2669,0.3478,1.2485,0.1341,0.3698,0,0,0,0.4937,0.3789,0.396,0.8726,2535,2225,2359.9,2928,0.3733,2024,0.0864,0,0,0.0885,314,0.4495,0.0722,0.7654,0.6639,7,118,0,296
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,0.0063,0.1764,0.031,1.6091,0.9872,0.0423,0.4984,0.5608,0.5855,1.4706,0.4507,1.3541,0.9239,0,0,0,0,0.0742,0,0.9028,0.3249,0.6197,0.5679,470000,0.9012,1.1951,1.4799,3.2434,20,133000,0,304000
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0.0149,0.1153,0.0619,1.4178,1.4299,0.1133,0.3385,0.6087,0.1891,3.2513,1,1.311,0.6635,1921,1789,1686,2090,0.1226,1608,1.8644,0.494,0.6824,0.3812,153000,1.1712,1.0123,0.9648,3.0644,6,30771,0,62781
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0.0282,0.1373,0.0796,1.7413,1.5836,0.1169,0.4204,0.5734,0.1211,4.6452,0.4619,1.5938,0.6994,241,196,208.24,331,0.1492,154,1.4633,0.4461,0.6209,0.3629,362000,1.9307,0.7953,0.9014,3.004,9,122000,0,158000
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.0019,0.1468,0.0186,1.4142,0.7304,0.0342,0.4739,0.6475,0.5243,0.8771,0.0861,1.092,0.9157,8,7,13.125,76,0.0461,2,0.6447,0.3512,0.7926,0.441,1370000,0.8378,0.9899,0.9794,3.068,117,260000,0,942000
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0,0.0081,0,0.6766,0.0054,0,0.003,0.6929,0.3917,0,0,0.6746,0.5485,4079,3170,2790.3,4079,0,2281,0.0846,0.6928,0.6928,0.2865,76775,0.0054,0,0.9999,0.7452,3,625,0,76775
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0.0295,0.0667,0.1442,1.5076,0.6609,0.2523,0.0562,0.719,0.0713,0.1076,0.3131,0.925,0.6586,3016,2831,2813.9,3185,0.2639,2661,0.3838,0.6924,0.7202,0.7269,2387,0.7275,0.6998,0.9961,1.4501,4,175,0,2370
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0.0001,0.1586,0.0138,1.3052,0.5536,0.0239,0.599,0.5096,0.5673,2.6804,0.1922,0.9716,1.0499,0,0,0,0,0.0304,0,0.556,0.1975,0.6145,0.3785,1070000,0.5054,0.9267,0.9939,2.8662,15,230000,0,393000
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,0.0474,0.2337,0.0927,0.713,0.2906,0.1246,0.5772,0.3943,0,0.0261,0.8383,0.1596,0.5878,4,3,2.8222,6,0.1754,1,0.2942,0.2061,0.3871,0.0642,210000,0.3968,0.6529,1.8061,2.7184,6,50000,0,209000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,0.0433,0.23,0.0873,0.7314,0.2873,0.1188,0.5696,0.3965,0,0.0256,0.2937,0.1684,0.5846,3781,3756,3782.6,3949,0.1704,3743,0.2858,0.2165,0.3825,0.0656,2556,0.4053,0.6432,0.8423,2.7129,4,600,0,2543
SAT-Race-2010-CNF/hardware-verification/manolios/c8n_i.cnf,1,0.0132,0.1417,0.0684,1.7034,1.3257,0.1023,0.5703,0.5422,0.1293,4.7403,0.4343,1.6186,0.7349,885,702,764.55,1031,0.1526,633,1.1785,0.2609,0.5915,0.4981,88939,1.3713,1.0385,0.8952,3.3982,8,29999,0,36891
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.4934,0.2133,0.4447,3.0354,4.1888,0.4999,0.2286,0.6978,0.0907,0.0831,1,2.5667,0.8464,2391,1486,1573.2,2846,0.5,669,1.514,0.6639,0.7483,0.4347,7737,2.8652,0.3559,0.954,3.2854,5,1472,0,6372
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1279127780-17.UNSAT.shuffled.cnf,1,0.0011,0.0469,0.0018,0.8454,0.0796,0.0023,0.6399,0.1819,0,0,0.0045,0,0.6448,4383,4353,4360.3,4442,0.0028,4334,0.0071,0.1013,0.1634,0,1704,0.243,0.4696,0.8621,3.2716,3,80,0.2,1704
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0,0.0065,0,0.675,0.004,0,0.002,0.6917,0.3931,0,0,0.6736,0.5476,3814,1719,1833,3814,0,1092,0.0776,0.6915,0.6915,0.2905,147000,0.004,0,0.9997,0.6461,3,961,0,147000
SAT_RACE2008/grieu-vmpc-27.cnf,1,0,0.0075,0,0.676,0.0048,0,0.0026,0.6922,0.3922,0,0,0.6742,0.5482,1387,1193,1224.3,1602,0,1095,0.0821,0.692,0.692,0.288,96849,0.0049,0,0.9947,0.7049,3,729,0,96849
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S260616787-042.cnf,1,0.044,0.2344,0.0827,0.6131,0.2609,0.1104,0.594,0.3702,0,0.0053,0.3186,0.0585,0.5813,3987,3970,3943.3,4000,0.1584,3925,0.2577,0.1933,0.3553,0.0339,1615,0.3783,0.6644,0.8417,2.5898,4,380,0,1613
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,0,0.035,0,0.6266,0.0007,0,0.0015,0.5268,0.0175,0.0345,0,0.0975,0.5881,2699,2635,2538.8,2797,0,2524,0.0004,0.5268,0.5268,0.3031,24824,0.1797,0.0142,0.9998,0.023,3,900,0,24824
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.0001,0.1112,0.0102,0.8087,3.9022,0.0069,0.0405,0.9895,0.9796,0.5119,0.5,0.1306,0.9887,0,0,0,0,0.0244,0,0.3345,0.9951,0.9994,5.0719,2460000,4.7426,2.7067,1.6155,1.1386,26,282000,0,1680000
SAT_RACE2006/SAT-Race-Benchmarks/maris-s03-gripper11.cnf,1,0.0068,0.1185,0.0632,0.9092,0.6808,0.0998,0.253,0.7714,0.9164,0.0948,0.3144,0.3357,0.6894,731,604,642.64,981,0.1007,489,0.5187,0.7337,0.7916,0.6802,27199,0.8424,0.8204,0.9662,1.3235,24,3222,0,24833
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.361,0.0232,0.4003,2.402,1.3545,0.4675,0.4894,0.5121,0.0013,0.2101,0.4996,1.54,0.7077,1592,1158,1303.4,2258,0.4824,844,0.471,0.2856,0.554,0.2485,11604,1.6938,0.2276,0.9884,4.2116,5,288,0,10258
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0.0037,0.1378,0.0366,1.9396,1.1991,0.0492,0.4886,0.5879,0.541,2.1144,0.4755,1.6017,1.0214,457,189,213.17,478,0.1015,11,0.98,0.3562,0.6641,0.7174,799000,1.2185,1.407,0.9658,3.667,76,191000,0,445000
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1142219800-20.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,1.0198,0.0328,0.0001,0.7192,0.0582,0,0,0.0001,0,0.6796,4507,4427,4467.2,4569,0.0001,4422,0,0.026,0.047,0,5785,0.1371,0.3321,0.8729,3.6597,2,65,0.1429,5785
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,0.06,0.1535,0.1037,1.336,2.8218,0.1379,2.4398,0.0829,0.0755,0.6129,0.2383,0.7656,0.8365,3733,3170,2585.5,3733,0.1391,1945,2.1673,0,0,0.1695,18555,2.5683,0.484,0.7474,1.5949,14,4487,0,18121
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.0076,0.1664,0.0616,1.7376,0.8486,0.0831,0.4894,0.5705,0.5113,1.9052,0.454,1.4856,1.0276,427,383,376.42,574,0.1726,271,0.7525,0.3413,0.5967,0.5506,241000,0.882,1.2001,0.9528,3.2225,101,68848,0,142000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,0.047,0.2305,0.089,0.7016,0.2841,0.1223,0.5645,0.4019,0,0.0227,0.3897,0.1406,0.5874,4012,3949,3934.9,4157,0.1708,3872,0.2791,0.2104,0.3943,0.0595,1917,0.3717,0.6585,0.8451,2.6916,4,450,0,1909
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0,0,0,0.042,0,0.5774,4528,4514,4486.3,4645,0.042,4426,0.0256,0,0,0,1000,0.2725,0.0001,0.8732,0,7,250,0.3333,1000
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0,0.0443,0.0784,0.9628,7.9283,0.0769,0.3126,0.8767,0.9225,0.1609,0.5,0.5311,0.5254,0,0,0,0,0.3237,0,4.8419,0.9499,0.9985,2.2587,6070000,7.536,1.8758,2.6753,4.4485,4,306000,0,5950000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,0.0451,0.2337,0.0913,0.7213,0.2912,0.1211,0.5866,0.3889,0,0.0246,0.8176,0.1565,0.5856,64,56,59.846,76,0.1762,51,0.2933,0.2013,0.3856,0.064,16800,0.4075,0.6823,0.8265,2.7236,5,4000,0,16705
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S1312035429-13.cnf,1,0.0471,0.2338,0.0924,0.7074,0.2881,0.1233,0.5757,0.3937,0,0.0255,0.6606,0.1546,0.5877,31,27,27.825,38,0.173,22,0.2915,0.2079,0.3885,0.0628,29400,0.3951,0.6554,0.83,2.7058,5,7000,0,29200
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0.084,0.1444,0.0962,1.603,0.3092,0.1008,1.76,0.0311,0,0,0.1737,0.7705,0.8453,3102,2488,2227.5,3513,0.1182,1631,0.1208,0.0013,0.0114,0.1346,2416,0.2126,0.1653,0.9656,1.1936,7,349,0,2416
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,0.0166,0.0955,0.0568,1.3988,2.1683,0.0856,0.325,0.6301,0.1154,6.1884,1,1.2153,0.6357,390,248,223.82,463,0.0979,38,2.6236,0.5657,0.6206,0.4884,1180000,1.9349,0.6962,1.5584,2.629,7,251000,0,365000
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S455021619-18.SAT.shuffled.cnf,1,0.0011,0.0469,0.0018,0.8518,0.0862,0.0025,0.686,0.1766,0,0,0.0053,0,0.6507,4381,4306,4314.9,4418,0.0033,4264,0.0139,0.0729,0.1503,0,2130,0.2164,0.5387,0.8596,3.2626,3,100,0.2,2130
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S1741784682-076.cnf,1,0.047,0.2329,0.0924,0.7401,0.2955,0.1243,0.5796,0.3926,0,0.0303,0.6337,0.1866,0.5884,29,23,24.232,33,0.1767,19,0.2999,0.2031,0.3818,0.0739,33600,0.3999,0.6574,0.8278,2.7276,6,8000,0,33340
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.493,0.013,0.4527,1.0605,0.2994,0.5,0.8203,0.37,0.0097,0.0026,1,0.1824,0.8021,373,328,316.73,411,0.5,267,0.2878,0.1964,0.1973,0.0783,485000,1.9878,0.1884,0.9315,4.9256,22,6228,0,479000
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.0233,0.1845,0.1065,1.6144,0.7414,0.1687,0.706,0.379,0.2796,0.4591,0.4369,1.3431,0.8237,0,0,0,0,0.336,0,0.6912,0.1611,0.3082,0.3114,3122,0.8884,1.0513,0.9156,2.9151,6,696,0,2586
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.1109,0.3005,0.1109,0.5818,0.0177,0.1109,0.0737,0.2572,0.0016,0.0053,0.1424,0.0118,0.5791,4744,4689,4600.3,4779,0.1109,4529,0,0.258,0.258,0.0133,632,0.2711,0.0231,0.7393,0.0916,11,190,0,629
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0.0041,0.1767,0.0163,1.3819,0.5059,0.0272,0.5605,0.5672,0.5992,1.0566,0.1412,1.0302,0.9923,210,210,210,210,0.0319,210,0.4896,0.2339,0.7418,0.4833,1010000,0.5021,0.8601,0.9339,2.5571,16,218000,0,601000
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,0.0001,0.0607,0.0038,1.0475,0.3977,0.0078,0.1033,0.6196,0,0.3333,0.015,0.4827,0.597,4493,4452,4408,4493,0.0097,4279,0.3637,0.5711,0.6159,0.2504,10039,0.5242,1.1035,0.9767,3.3782,7,796,0.1429,9840
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,0.0415,0.2319,0.0879,0.647,0.2859,0.1233,0.57,0.396,0,0.0149,0.3521,0.0922,0.5838,3389,3279,2739.9,3522,0.1753,2047,0.2834,0.2072,0.404,0.0447,3195,0.4099,0.6805,0.8388,2.695,5,750,0,3186
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp.cnf,1,0.0042,0.0641,0.0631,1.5651,1.747,0.0654,0.5227,0.6048,0.1515,0.4144,0.364,1.2653,0.6123,891,837,781,1038,0.1838,713,1.3869,0.3459,0.7424,0.3437,256000,2.0011,1.4975,0.9558,3.6338,7,21640,0,239000
SAT_RACE2008/simon-s03-w08-15.cnf,1,0.0063,0.1764,0.031,1.6091,0.9872,0.0423,0.4984,0.5608,0.5855,1.4706,0.4507,1.3541,0.9239,538,398,417,538,0.0742,315,0.9028,0.3249,0.6197,0.5679,470000,0.9012,1.1951,0.9982,3.2434,20,133000,0,304000
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1971221253-16.cnf,1,0.0015,0.05,0.0028,0.832,0.1006,0.0035,0.6741,0.1733,0,0,0.0152,0,0.652,47,42,43.877,56,0.0052,37,0.084,0.0814,0.1572,0,20000,0.2327,0.6768,0.8424,3.6897,3,1000,0.2,20000
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,0.0137,0.0351,0.0139,0.8832,0,0.0141,0.0003,0.9236,0.9646,0.0357,0.0143,0.1573,1.0211,318,285,288.36,353,0.0141,278,0.2638,0.9234,0.9236,1.7386,24825,0.3318,0.0164,0.9996,0,3,870,0,23955
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.0334,0.0187,0.1192,0.3488,3.9475,0.1747,0.1606,0.8881,0.0489,0.1995,0.5,2.3583,0.2472,986,986,716,986,0.2738,446,1.2183,0.844,0.9426,0.5649,484000,4.443,0.9717,1.1477,1.6859,6,10420,0,465000
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.0266,0.216,0.0552,1.2663,1.1751,0.0635,0.7759,0.2418,0.1823,0.9255,0.3182,1.0411,0.7506,782,775,689.5,782,0.1162,612,1.1866,0.0869,0.1793,0.2564,325000,1.4876,0.8133,0.8724,2.4922,14,96526,0,232000
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,0.0149,0.2017,0.0612,1.6778,0.8363,0.0819,0.5749,0.4248,0.3102,4.8499,1,1.496,0.7985,966,966,966,966,0.1416,966,0.7689,0.2145,0.4213,0.4279,171000,0.8092,1.1616,0.9014,3.1391,12,59265,0,50218
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,0,0.0112,0.0001,1.0025,0.0425,0.0001,0.7295,0.068,0,0,0.0002,0,0.6741,4409,4337,4374,4519,0.0001,4335,0,0.0228,0.0696,0,8010,0.1442,0.4294,0.8743,3.8334,2,90,0.1429,8010
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1,0.4765,0.173,0.4488,2.5972,1.3169,0.499,0.2049,0.7349,0.07,0.0352,0.9999,2.1369,0.8702,2174,2049,1834.4,2203,0.4997,1695,1.4465,0.6665,0.7731,0.3783,18767,2.4213,0.3244,0.9016,3.4583,6,2969,0,16577
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf,1,0.043,0.2324,0.0843,0.6369,0.2638,0.1152,0.5696,0.3918,0,0.0121,0.2742,0.0833,0.5803,3571,3113,2772.8,3612,0.1598,1894,0.2627,0.2113,0.3923,0.042,3195,0.3725,0.6201,0.8389,2.6141,5,750,0,3188
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S565127616-04.cnf,1,0.047,0.2341,0.0921,0.6999,0.2862,0.1252,0.5822,0.393,0,0.0229,0.6538,0.1454,0.5862,34,29,30.096,42,0.1743,24,0.2886,0.2017,0.3886,0.0605,29400,0.4011,0.6566,0.8672,2.7029,6,7000,0,29232
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.9838,0.0448,0.0001,0.7368,0.0605,0,0,0.0002,0,0.6799,4455,4390,4430.4,4594,0.0001,4358,0,0.0233,0.0521,0,7120,0.169,0.4444,0.8726,3.992,2,80,0.1429,7120
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0.0106,0.0581,0.0359,0.656,1.8993,0.0577,0.103,0.9602,0.9602,0.4244,0.5,0.1822,0.5086,0,0,0,0,0.0741,0,0.7131,0.9617,0.9831,3.2944,8780000,2.1695,1.1975,1.3309,1.9226,90,490000,0,5920000
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,0.023,0.1299,0.0782,1.7837,1.593,0.1204,0.4297,0.5827,0.1271,5.0305,0.4633,1.652,0.7099,362,314,303.2,380,0.1485,268,1.5149,0.4591,0.6344,0.4007,501000,1.8935,0.8194,0.9357,3.0083,8,169000,0,216000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S121765931-081.cnf,1,0.0478,0.2313,0.0872,0.7073,0.2723,0.1133,0.5785,0.3912,0,0.0219,0.307,0.1549,0.5858,3994,3907,3909,4051,0.1527,3826,0.2687,0.2055,0.3758,0.0693,1785,0.3952,0.6309,0.8468,2.624,4,420,0,1777
SAT_RACE2008/velev-vliw-uns-2.0-uq5.cnf,1,0.0013,0.0503,0.0977,1.0254,5.7703,0.1203,0.3423,0.8472,0.903,0.2606,1,0.6129,0.5305,0,0,0,0,0.351,0,3.9343,0.9061,0.987,2.068,2470000,5.2203,1.5201,1.1362,4.438,5,152000,0,2390000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S349436298-004.cnf,1,0.0431,0.2317,0.0888,0.6925,0.2825,0.121,0.6017,0.3849,0,0.0204,0.3155,0.134,0.5855,3925,3874,3860.9,3938,0.1733,3806,0.2819,0.1918,0.3729,0.0561,2125,0.3936,0.662,0.8429,2.6748,4,500,0,2115
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,0.0066,0.1487,0.0361,1.8379,1.3093,0.0448,0.5432,0.5452,0.5033,2.3973,0.4517,1.567,1.0443,977,824,770.5,984,0.0907,596,1.1323,0.2721,0.6154,0.6335,638000,1.3177,1.2538,0.9479,3.4592,23,157000,0,310000
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1358416858-13.cnf,1,0.0001,0.0118,0.0001,1.0035,0.0415,0.0001,0.7434,0.0674,0,0,0.0003,0,0.6788,4307,4213,4117.5,4307,0.0002,4021,0,0.0258,0.0631,0,15300,0.1661,0.408,0.8682,4.2719,2,180,0.1429,15300
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes8.cnf,1,0,0.0149,0,0.2488,0.1283,0,0.0167,0.8053,0.9326,0.05,0,0.2638,0.0239,681,342,499.95,1273,0,243,0.154,0.7961,0.8053,1.4701,61409,0.1265,3.2224,0.9996,4.6526,3,945,0.8461,60464
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,0.0015,0.05,0.0027,0.8356,0.1003,0.0034,0.6929,0.1654,0,0,0.0139,0,0.6516,72,64,66.683,84,0.005,58,0.0774,0.0692,0.145,0,15000,0.2369,0.669,0.8452,3.6763,3,750,0.2,15000
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.0078,0.1596,0.0507,1.7269,0.8418,0.0885,0.5211,0.5461,0.5198,1.6566,0.4371,1.4869,1.1056,668,543,517.05,746,0.1313,424,0.7714,0.3081,0.5772,0.5484,272000,0.8482,1.2405,0.9565,3.358,90,73525,0,173000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S486002104-037.cnf,1,0.0484,0.2304,0.0936,0.7367,0.2925,0.1259,0.5681,0.405,0,0.027,0.4923,0.1722,0.5876,4007,4002,3992.6,4104,0.1825,3978,0.2897,0.2202,0.3963,0.0702,1615,0.4042,0.6892,0.8472,2.7051,5,380,0,1606
