@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC

@DATA
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,0,0,0.4964,0.042,0.3333,0.042,0,29.2068,0.0107,0.042,0.042,0,1.1581,0,0,0.4146
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.1725,0.1048,0.6071,0.3002,0,0,0.6795,9.5012,0.0009,0.0042,0,0.7647,10.5274,0.9525,0.9981,12.4168
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,1.4754,0,0.2583,0.1774,0,0.1009,0.0008,4.5071,0.0248,0.1076,0.0899,0.824,1.5759,0.0074,0.0339,1.0179
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf,1,0.1908,0.0804,0.1501,0.4999,0,0.4963,0.6587,15.1771,0.0203,0.4991,0.4824,2.1532,0.6504,0.685,0.8301,0.0767
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1,0,0,0.9312,0.1969,1,0.1968,0.865,158.0854,0.0089,0.1969,0.1968,0.2505,3.2818,0.865,0.8651,2.5561
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.2292,0.1917,0.1244,1,0,0.4996,0.543,15.2925,0.6211,0.4999,0.4944,2.5765,0.8374,0.6657,0.7999,0.2213
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,1.4938,0,0.2699,0.2363,0,0.1022,0.0004,16.1454,0.0289,0.1213,0.0892,0.8555,1.5778,0.0031,0.0358,1.0442
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,0,0,0.3636,0.3732,0,0.3409,0,17.052,0.0606,0.3623,0.3112,0.4741,1.4047,0,0,1.0627
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0.0188,0.0197,0.9344,0,0.75,0,0.7881,39.7,0.0051,0,0,0.2629,27.309,0.7974,0.8188,32.064
SAT_Competition2007/crafted/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0.6564,0.033,0.2831,0.1079,0,0.0431,0.1642,81.1976,0.0161,0.0905,0.0233,0.6926,0.5788,0.1698,0.8974,0.233
SAT_Competition2009/CRAFTED/ramseycube/Q32inK11.cnf,1,1.0293,0,0.0071,0.3252,1,0.0022,0.0144,17.2897,0.2172,0.0888,0,0.0422,5.7714,0.0496,0.4114,5.2684
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0.204,0.3237,0.3465,0.4999,0,0.4867,0.6389,34.5094,0.0251,0.4979,0.0232,1.7352,4.141,0.7425,0.8557,1.1136
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,0,0,0.3233,0.3797,0,0.3662,0,19.0963,0.069,0.373,0.3222,0.3326,1.4526,0,0,1.2026
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v2640c305320g6.cnf,1,0.1814,0.0112,0.956,0.0054,0.8571,0,0.6795,58.6331,0.002,0,0,0.1902,55.7723,0.8525,0.9369,61.8459
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-280-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,40.524,0.0089,0.2295,0.2295,0.4506,1.023,0.5831,0.5832,0.4987
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_8_fbc.cnf,1,0.2401,0,0.8701,0.1913,0,0.0152,0.5733,27.6903,0.0052,0.0479,0,1.0348,5.1696,0.7093,0.9634,3.7844
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,0.1784,0.2269,0.611,0.4418,0,0.2739,0.4403,32.3015,0.0224,0.3304,0.2572,0.9596,0.9769,0.5177,0.625,0.6858
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0.0199,0.0177,0.9261,0,0.8182,0,0.7717,51.6067,0.0065,0,0,0.2836,24.3989,0.7805,0.8024,28.7049
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0.0955,0,0.08,0,1,0,0.6562,47.6273,0.026,0,0,0.2994,25.6015,0.6662,0.7278,29.2044
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,0.6639,0.0781,0.3165,0.2698,0,0.0571,0.0424,2.9758,0.011,0.1143,0.0225,0.0942,0.686,0.1072,0.335,0.2219
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.04/connm-ue-csp-sat-n800-d0.04-s1788334438.used-as.sat04-976.cnf,1,0.1189,0.0201,0.8432,0.0165,0.3333,0.0008,0.5258,28.5177,0.0153,0.0075,0.0001,0.4846,3.4564,0.5674,0.6664,3.3737
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0,0.1212,0.7727,0.3528,1,0.3528,0.5993,0,0.0427,0.3528,0.3528,0.8158,3.2488,0.5993,0.5993,3.2479
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-121-100.cnf,1,1.5456,0,0.5,0.3248,1,0.3219,0.0008,17.465,0.0357,0.3228,0.3156,0,0.7963,0.0037,0.0587,0.4822
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0.401,0,0.0094,0.4959,0,0.4941,0.0857,17.3237,0.1134,0.4946,0.493,0.0079,1.4822,0.1008,0.1673,0.9073
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,0.0633,0.0093,0.7517,0,1,0,0.2995,25.3506,0.0042,0,0,0.5999,19.6571,0.3217,0.3464,15.4668
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.4934,0.0618,0.8316,0.3625,0,0.035,0.0915,14.935,0.0065,0.0597,0.0037,1.2398,5.4616,0.3815,0.831,8.1701
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.0673,0.0042,0.9802,0.5,0.9333,0.0062,0.9539,72.0435,0.0017,0.0241,0.0008,0.1454,106.006,0.9812,0.9993,111.146
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.9363,0.5166,0.3379,0.0594,0,0.0014,0.0129,12.5008,0.0444,0.0061,0,1.2623,14.2939,0.0172,0.8422,10.0626
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0.0442,0.0325,0.899,0.0003,0.6,0,0.7006,27.5694,0.006,0,0,0.3703,14.0445,0.7183,0.7646,16.2156
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,0.0808,0.0119,0.9549,0,0.8462,0,0.7334,56.3406,0.0023,0,0,0.195,44.6778,0.8042,0.8878,55.3878
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.1958,0.1566,0.6068,0.2812,0,0.0003,0.6456,12.9514,0.0021,0.0097,0.0001,0.8001,7.836,0.9217,0.9959,3.895
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,0.0273,0.0478,0.4453,0.1802,0,0.0943,0.7145,22.2656,0.047,0.1364,0.0047,1.0721,7.3776,0.7532,0.7601,5.9556
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n30-02-S77299857.shuffled-as.sat03-1633.cnf,1,2.5823,0.1303,0.3424,0.3032,0,0.0288,0.0003,24.9333,0.0806,0.0481,0.0238,1.1714,1.2955,0.0007,0.0162,0.9715
