@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC

@DATA
stmt41_235_286,1,0.149682,3529,0.755208,0.569733,3.461067,9468,0.594163,3750,3529,2.159873,0.417975,0.574253,7288,221,0.893169,8814,30165,8.307692,0.299364,0.981744,6.432533,16.615385,0.369402,0.420602,3451,0.93327,8.307692,0.579398,0.579398,0.540735,0.060865,0.281347
stmt41_262_275,1,0.255519,941,0.830272,0.546367,3.669938,2947,0.701987,1121,941,1.991446,0.466391,0.551639,2544,180,0.813118,2737,9069,5.144444,0.511038,1.040213,6.513827,10.288889,0.351527,0.441735,886,0.948011,5.144444,0.558265,0.558265,0.529241,0.102106,0.244481
stmt41_336_385,1,0.133213,5308,0.746297,0.57264,3.570788,14616,0.586106,5573,5308,2.200986,0.414383,0.576786,11061,265,0.905719,13683,46565,9.486792,0.266426,0.979134,6.690472,18.973585,0.373371,0.418567,5188,0.936556,9.486792,0.581433,0.581433,0.544545,0.053989,0.274905
stmt41_36_37,1,0.227732,871,0.747719,0.572174,3.393375,2326,0.568352,966,871,2.044372,0.410885,0.579408,1742,95,0.840785,2171,7662,7.347368,0.455465,0.976921,6.064182,14.694737,0.336727,0.411746,893,0.907,7.347368,0.588254,0.588254,0.533546,0.091099,0.291354
stmt44_107_108,1,0.15,39,1.079646,0.480851,2.772727,71,0.76,44,39,2.05,0.548718,0.479545,76,5,0.867257,68,235,3,0.3,1.054305,5.204545,6,0.455319,0.521951,31,0.984179,3,0.478049,0.478049,0.470486,0.06383,0.31
stmt44_107_113,1,0.170543,48,1.040268,0.490132,2.818182,94,0.767442,55,48,2.015504,0.540411,0.489362,99,7,0.852349,89,304,3.142857,0.341085,1.058304,5.236364,6.285714,0.4375,0.511538,39,0.979989,3.142857,0.488462,0.488462,0.478687,0.072368,0.302326
stmt44_252_301,1,0.149433,449,0.854619,0.539194,3.476386,1198,0.705137,487,449,2.152101,0.461833,0.541739,1057,38,0.886926,1101,3674,5.894737,0.298866,1.007796,6.492813,11.789474,0.399837,0.455363,397,0.952375,5.894737,0.544637,0.544637,0.518699,0.060969,0.264843
stmt44_40_162,1,0.201314,1421,0.752747,0.570533,3.4097,3837,0.581043,1567,1421,2.074671,0.417943,0.576772,2918,146,0.857566,3578,12441,6.924658,0.402628,0.987512,6.174218,13.849315,0.348204,0.415779,1443,0.923519,6.924658,0.584221,0.584221,0.539539,0.081264,0.287336
stmt44_40_41,1,0.218827,921,0.746816,0.57247,3.398821,2461,0.566975,1018,921,2.060185,0.411801,0.579428,1837,97,0.846967,2299,8093,7.309278,0.437654,0.979145,6.101179,14.618557,0.339923,0.412135,940,0.911654,7.309278,0.587865,0.587865,0.535929,0.087607,0.290123
stmt44_554_604,1,0.152384,808,0.846401,0.541594,3.582106,2250,0.721764,883,808,2.169236,0.462107,0.544324,2013,75,0.886272,2087,6900,5.666667,0.304769,1.014115,6.682899,11.333333,0.396812,0.452562,701,0.958199,5.666667,0.547438,0.547438,0.524554,0.061594,0.251345
stmt46_163_289,1,0.16408,3262,0.756687,0.569253,3.465003,8793,0.595545,3486,3262,2.131018,0.416835,0.574204,6791,224,0.882791,8184,28042,8.352679,0.328159,0.978954,6.393287,16.705357,0.364025,0.420082,3218,0.926063,8.352679,0.579918,0.579918,0.537041,0.066721,0.282206
stmt47_239_290,1,0.14962,3592,0.754034,0.570114,3.465671,9653,0.592483,3816,3592,2.160896,0.417473,0.574655,7409,224,0.893323,8994,30764,8.352679,0.29924,0.981492,6.441038,16.705357,0.369068,0.420176,3510,0.93314,8.352679,0.579824,0.579824,0.541057,0.060818,0.280688
stmt50_167_293,1,0.164067,3311,0.754778,0.569873,3.473133,8951,0.593279,3536,3311,2.132184,0.415873,0.574865,6885,225,0.882982,8338,28552,8.462222,0.328134,0.978213,6.407805,16.924444,0.363442,0.419374,3266,0.925521,8.462222,0.580626,0.580626,0.537381,0.066685,0.28143
stmt52_117_295,1,0.177977,3034,0.754247,0.570045,3.474072,8249,0.592634,3259,3034,2.105534,0.414116,0.575505,6340,225,0.87316,7686,26333,8.462222,0.355954,0.975548,6.363915,16.924444,0.35765,0.418113,3011,0.918826,8.462222,0.581887,0.581887,0.534653,0.072305,0.281454
stmt52_295_394,1,0.14445,5047,0.747186,0.572349,3.558586,13878,0.586609,5317,5047,2.177733,0.413022,0.576849,10522,270,0.897682,12986,44244,9.596296,0.2889,0.976064,6.629866,19.192593,0.36909,0.418053,4950,0.930108,9.596296,0.581947,0.581947,0.541273,0.058562,0.275966
stmt52_54_55,1,0.212552,958,0.743849,0.573444,3.407197,2569,0.563943,1056,958,2.071936,0.411379,0.580277,1905,98,0.851561,2401,8435,7.326531,0.425104,0.980122,6.13447,14.653061,0.341434,0.411487,976,0.914638,7.326531,0.588513,0.588513,0.538276,0.085122,0.288928
stmt53_208_245,1,0.125584,2715,0.749191,0.571693,3.431034,7247,0.581953,2900,2715,2.214968,0.424727,0.57554,5482,185,0.910925,6766,23231,6.394595,0.251168,1.000629,6.454138,12.789189,0.377384,0.420177,2653,0.959353,6.394595,0.579823,0.579823,0.556255,0.050923,0.281635
stmt5_731_730,1,0.159982,626,0.831186,0.546094,3.73913,1847,0.706479,690,626,2.185104,0.459248,0.549239,1603,64,0.883054,1731,5684,5.671875,0.319965,1.018828,6.952174,11.34375,0.390042,0.447156,537,0.961451,5.671875,0.552844,0.552844,0.531532,0.063863,0.236668
stmt6_13_14,1,0.144737,29,1.010989,0.497268,2.705882,53,0.789474,34,29,2.118421,0.552125,0.497093,60,5,0.879121,46,183,2.2,0.289474,1.097867,5.088235,4.4,0.442623,0.503106,29,1.031468,2.2,0.496894,0.496894,0.512531,0.060109,0.381579
stmt70_191_213,1,0.147541,437,0.851986,0.539961,3.5,1171,0.702186,472,437,2.157787,0.459559,0.542519,1028,35,0.888602,1074,3591,6.171429,0.295082,1.004541,6.542373,12.342857,0.399889,0.454574,389,0.950156,6.171429,0.545426,0.545426,0.518239,0.06015,0.26571
stmt70_495_501,1,0.151416,796,0.844926,0.542027,3.596774,2223,0.720407,868,796,2.172476,0.460886,0.544766,1984,72,0.887145,2060,6817,5.791667,0.302832,1.012416,6.713134,11.583333,0.396802,0.452114,693,0.957045,5.791667,0.547886,0.547886,0.524351,0.061171,0.251634
stmt72_696_721,1,0.1627,637,0.831013,0.546146,3.730114,1881,0.706188,704,637,2.178278,0.459641,0.549353,1632,67,0.881013,1759,5786,5.61194,0.3254,1.019957,6.926136,11.223881,0.38887,0.446961,551,0.961541,5.61194,0.553039,0.553039,0.53177,0.064984,0.238425
stmt7_33_34,1,0.220057,876,0.786096,0.55988,3.687023,2462,0.632705,917,876,2.013414,0.402974,0.56578,1981,41,0.839805,2242,7682,16.804878,0.440115,0.928041,6.622683,33.609756,0.35043,0.42703,888,0.859028,16.804878,0.57297,0.57297,0.492197,0.08969,0.283615
stmt82_224_225,1,0.14751,472,0.854519,0.539223,3.453125,1251,0.704981,512,472,2.155172,0.462356,0.541736,1104,40,0.888352,1148,3837,5.775,0.295019,1.008928,6.455078,11.55,0.400573,0.455407,417,0.954135,5.775,0.544593,0.544593,0.519615,0.060203,0.266284
stmt85_64_122,1,0.195164,1309,0.749654,0.571541,3.387231,3506,0.575474,1441,1309,2.091048,0.417954,0.577649,2642,132,0.862387,3269,11392,6.787879,0.390329,0.989589,6.152672,13.575758,0.349807,0.415104,1321,0.927674,6.787879,0.584896,0.584896,0.542593,0.078652,0.287737
stmt86_889_890,1,0.189053,742,0.826838,0.547394,3.7811,2269,0.707958,836,742,2.136838,0.459814,0.551246,1966,94,0.862673,2131,6984,5.585106,0.378106,1.024647,6.934211,11.170213,0.377434,0.44422,645,0.957295,5.585106,0.55578,0.55578,0.532046,0.075172,0.232265
stmt9_350_351,1,0.153527,415,0.851261,0.540172,3.611354,1167,0.744122,458,415,2.180498,0.46826,0.542815,1076,43,0.885744,1094,3597,5.162791,0.307054,1.024223,6.737991,10.325581,0.39811,0.454171,351,0.967388,5.162791,0.545829,0.545829,0.528029,0.061718,0.242739
stmt9_445_446,1,0.143074,604,0.87118,0.534422,3.422492,1577,0.75632,658,604,2.159252,0.471022,0.536561,1496,54,0.890522,1458,4837,5.240741,0.286148,1.016364,6.414894,10.481481,0.40707,0.461016,519,0.961928,5.240741,0.538984,0.538984,0.518463,0.058507,0.262386
szymanski-10-s-shuffled,1,0.409074,7529.5,0.874727,0.533411,1.448442,11117,0.795835,15759,15059,1.806885,0.359695,0.539237,14980,700,0.723702,7546,48921,22,0.792116,0.780651,3.846945,21.3,0.309192,0.444449,11276,0.72754,11,0.555262,0.555262,0.403975,0.14738,0.599054
szymanski-24-s-shuffled,1,0.417089,128279.5,0.882685,0.531156,1.491275,185935,0.80258,261599,256559,1.807314,0.350766,0.537123,256032,5040,0.722892,124950,832081,52.8,0.801001,0.757795,3.961185,50.7,0.308936,0.445769,194060,0.706517,26.4,0.554143,0.554143,0.391512,0.147188,0.608318
T-adeu-0,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.709501,0.219546,0.661503,7417,160,0.744,9314,31890,77.45,0.974165,0.648592,6.934447,72.35,0.170398,0.273052,2569,0.659015,40.35,0.7325,0.7325,0.482728,0.160552,0.216191
T-adeu-1,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.699804,0.222816,0.659441,7273,160,0.739308,9170,31386,75.65,0.973848,0.654264,6.874322,71.45,0.173135,0.277239,2569,0.657731,39.45,0.727674,0.727674,0.478614,0.16313,0.218843
T-adeu-2,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.71556,0.219385,0.661752,7417,160,0.7476,9314,31890,77.45,0.968106,0.648592,6.934447,71.9,0.170398,0.272366,2569,0.661351,40.35,0.733445,0.733445,0.485064,0.158294,0.216191
T-adeu-3,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.699804,0.222816,0.659441,7273,160,0.739308,9170,31386,75.65,0.973848,0.654264,6.874322,71.45,0.173135,0.277239,2569,0.657731,39.45,0.727674,0.727674,0.478614,0.16313,0.218843
T-adeu-4,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790,4630,1.712379,0.220463,0.661072,7369,160,0.746076,9266,31722,76.85,0.967976,0.650472,6.914405,71.6,0.171301,0.273741,2569,0.66094,40.05,0.731866,0.731866,0.48372,0.159132,0.217068
T-adeu-5,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790,4630,1.706295,0.220625,0.660823,7369,160,0.742455,9266,31722,76.85,0.97406,0.650472,6.914405,72.05,0.171301,0.274433,2569,0.658592,40.05,0.73091,0.73091,0.481371,0.161402,0.217068
T-adeu-6,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.71556,0.219385,0.661752,7417,160,0.7476,9314,31890,77.45,0.968106,0.648592,6.934447,71.9,0.170398,0.272366,2569,0.661351,40.35,0.733445,0.733445,0.485064,0.158294,0.216191
T-adeu-7,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.718204,0.222319,0.6602,7273,160,0.750305,9170,31386,75.65,0.955448,0.654264,6.874322,70.1,0.173135,0.275129,2569,0.664851,39.45,0.73059,0.73059,0.485734,0.156248,0.218843
T-adeu-8,1,0.539578,2315,0.596862,0.626228,2.462213,11691,0.621108,4790,4630,1.709171,0.221551,0.660387,7321,160,0.744534,9218,31554,76.25,0.967846,0.652363,6.894363,71.3,0.172213,0.275129,2569,0.660524,39.75,0.730269,0.730269,0.482361,0.15998,0.217952
T-adeu-9,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.712071,0.222485,0.659947,7273,160,0.74664,9170,31386,75.65,0.961581,0.654264,6.874322,70.55,0.173135,0.275829,2569,0.662478,39.45,0.729625,0.729625,0.48336,0.158542,0.218843
T-edau-0,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.709501,0.218646,0.665447,7417,160,0.744,9314,31890,77.45,0.974165,0.653547,7.024635,72.35,0.170398,0.270048,2569,0.659015,40.35,0.7325,0.7325,0.482728,0.160552,0.216191
T-edau-1,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.699804,0.222145,0.663003,7273,160,0.739308,9170,31386,75.65,0.973848,0.659189,6.964509,71.45,0.173135,0.274569,2569,0.657731,39.45,0.727674,0.727674,0.478614,0.16313,0.218843
T-edau-2,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.71556,0.218386,0.665846,7417,160,0.7476,9314,31890,77.45,0.968106,0.653547,7.024635,71.9,0.170398,0.269227,2569,0.661351,40.35,0.733445,0.733445,0.485064,0.158294,0.216191
T-edau-3,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.699804,0.222145,0.663003,7273,160,0.739308,9170,31386,75.65,0.973848,0.659189,6.964509,71.45,0.173135,0.274569,2569,0.657731,39.45,0.727674,0.727674,0.478614,0.16313,0.218843
T-edau-4,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790,4630,1.712379,0.219537,0.665043,7369,160,0.746076,9266,31722,76.85,0.967976,0.655417,7.004593,71.6,0.171301,0.270708,2569,0.66094,40.05,0.731866,0.731866,0.48372,0.159132,0.217068
T-edau-5,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790,4630,1.706295,0.2198,0.664641,7369,160,0.742455,9266,31722,76.85,0.97406,0.655417,7.004593,72.05,0.171301,0.271538,2569,0.658592,40.05,0.73091,0.73091,0.481371,0.161402,0.217068
T-edau-6,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790,4630,1.71556,0.218386,0.665846,7417,160,0.7476,9314,31890,77.45,0.968106,0.653547,7.024635,71.9,0.170398,0.269227,2569,0.661351,40.35,0.733445,0.733445,0.485064,0.158294,0.216191
T-edau-7,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.718204,0.22134,0.664224,7273,160,0.750305,9170,31386,75.65,0.955448,0.659189,6.964509,70.1,0.173135,0.272038,2569,0.664851,39.45,0.73059,0.73059,0.485734,0.156248,0.218843
T-edau-8,1,0.539578,2315,0.596862,0.626228,2.462213,11691,0.621108,4790,4630,1.709171,0.2207,0.664231,7321,160,0.744534,9218,31554,76.25,0.967846,0.657298,6.984551,71.3,0.172213,0.272206,2569,0.660524,39.75,0.730269,0.730269,0.482361,0.15998,0.217952
T-edau-9,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790,4630,1.712071,0.221607,0.663818,7273,160,0.74664,9170,31386,75.65,0.961581,0.659189,6.964509,70.55,0.173135,0.272877,2569,0.662478,39.45,0.729625,0.729625,0.48336,0.158542,0.218843
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.006519,505,0.895993,0.527428,4.011765,2648,0.618197,1020,1010,2.441327,0.468686,0.533731,2181,10,0.994964,2635,8659,4.6,0.013039,1.005184,9.655882,4.6,0.469916,0.466121,893,1.004536,2.3,0.527575,0.527575,0.529968,0.002656,0.253118
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.006644,92.083333,0.899772,0.526379,3.893369,2844,0.629285,1116,1105,2.424661,0.476683,0.526574,2368,11,0.994823,2843,9174,27.454545,0.013287,1.006879,88.854839,4.545455,0.470896,0.47335,920,1.00445,2.272727,0.526523,0.526523,0.528867,0.002725,0.244486
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.00155,555,0.896083,0.527403,4.036004,2900,0.616378,1111,1110,2.447946,0.466258,0.533644,2386,1,0.998801,2897,9488,12,0.0031,0.99979,9.731773,12,0.471965,0.466321,974,0.999635,6,0.527438,0.527438,0.527245,0.000632,0.251615
test1_quant2,1,0.319647,343.5,0.868441,0.535206,3.071895,1583,0.471933,765,687,1.988565,0.400267,0.541479,908,78,0.772727,714,5056,15.769231,0.639293,0.872952,7.44183,15.769231,0.343157,0.448272,1209,0.842641,7.884615,0.546524,0.546524,0.460523,0.121638,0.628378
test1_quant3,1,0.312146,441,0.875502,0.533191,3.179167,2050,0.462348,960,882,2.022672,0.395639,0.539684,1142,78,0.77883,870,6538,19.769231,0.624291,0.859494,7.636458,19.769231,0.348883,0.450786,1599,0.831726,9.884615,0.543435,0.543435,0.451989,0.117926,0.647368
test1_quant_squaring2,1,0.319647,343.5,0.868441,0.535206,3.071895,1583,0.471933,765,687,1.988565,0.400267,0.541479,908,78,0.772727,714,5056,15.769231,0.639293,0.872952,7.44183,15.769231,0.343157,0.448272,1209,0.842641,7.884615,0.546524,0.546524,0.460523,0.121638,0.628378
test1_quant_squaring3,1,0.359085,346,0.879981,0.53192,3.144054,2517,0.455902,1194,1038,1.940981,0.397154,0.537519,1375,156,0.746132,1026,8020,21.769231,0.71817,0.858746,11.221943,13.884615,0.333042,0.450992,1989,0.839625,6.942308,0.543731,0.543731,0.45653,0.135037,0.659483
test3_quant2-shuffled,1,0.292379,112,0.851563,0.540084,3.127049,512,0.482115,244,224,1.995334,0.395841,0.545937,310,20,0.790179,268,1659,18.8,0.584759,0.871776,7.717213,18.8,0.346594,0.443888,374,0.842407,9.4,0.551832,0.551832,0.464867,0.113321,0.581649
test3_quant4,1,0.290358,162,0.866512,0.535759,3.264535,750,0.465872,344,324,2.040087,0.390449,0.542122,430,20,0.79321,348,2419,26.8,0.580715,0.852736,7.915698,26.8,0.353452,0.448615,574,0.826472,13.4,0.545937,0.545937,0.451202,0.11079,0.621885
test3_quant_squaring4,1,0.355777,101,0.87441,0.533501,3.196121,988,0.455528,464,404,1.931006,0.392814,0.538794,548,60,0.747642,428,3179,30.8,0.711554,0.851709,15.411638,14.266667,0.331865,0.449064,774,0.839258,7.133333,0.545846,0.545846,0.458105,0.134634,0.643392
test4_quant2,1,0.260369,151,0.836938,0.544384,3.08589,690,0.506912,326,302,2.023041,0.399495,0.550562,440,24,0.81198,394,2208,18.833333,0.520737,0.888876,7.852761,18.833333,0.353261,0.4399,473,0.858492,9.416667,0.555809,0.555809,0.477157,0.102355,0.544931
test4_quant4,1,0.267442,211,0.854935,0.539103,3.224215,976,0.48505,446,422,2.056478,0.393367,0.545825,584,24,0.808561,490,3120,26.833333,0.534884,0.866114,8,26.833333,0.357692,0.445189,713,0.838723,13.416667,0.549273,0.549273,0.460688,0.103205,0.592193
test4_quant_squaring2,1,0.260369,151,0.836938,0.544384,3.08589,690,0.506912,326,302,2.023041,0.399495,0.550562,440,24,0.81198,394,2208,18.833333,0.520737,0.888876,7.852761,18.833333,0.353261,0.4399,473,0.858492,9.416667,0.555809,0.555809,0.477157,0.102355,0.544931
test4_quant_squaring4,1,0.333766,129.5,0.86494,0.53621,3.169492,1262,0.471429,590,518,1.950649,0.396738,0.542458,726,72,0.762257,586,4032,30.833333,0.667532,0.867107,15.762712,14.277778,0.33631,0.445675,953,0.848597,7.138889,0.548602,0.548602,0.465542,0.12748,0.618831
test5_quant5-shuffled,1,0.315622,168,0.896269,0.527351,3.354749,789,0.42933,358,336,2.069075,0.393358,0.533866,404,22,0.778358,280,2541,27,0.631243,0.843875,7.977654,27,0.355765,0.457987,660,0.816404,13.5,0.535696,0.535696,0.437344,0.116883,0.701382
test5_quant_squaring5-shuffled,1,0.399857,93.6,0.8975,0.527009,3.228417,1182,0.426942,556,468,1.905203,0.397646,0.530628,599,88,0.7195,412,3795,33,0.799715,0.847187,18.205036,12.75,0.325165,0.458082,990,0.836789,6.375,0.538346,0.538346,0.450483,0.147826,0.705631
texas.ifetch1^4.E-f4-shuffled,1,0.071206,1473,0.750087,0.5714,2.843781,6529,0.54622,3047,2946,2.190767,0.416082,0.576042,4733,101,0.946589,5776,20217,12.217822,0.142412,0.981422,7.92386,12.217822,0.398081,0.420514,2888,0.971153,6.108911,0.576042,0.576042,0.559425,0.030519,0.333295
texas.ifetch1^9.E-f4-shuffled,1,0.086593,1417.5,0.750091,0.571399,2.806594,6158,0.548504,2942,2835,2.159985,0.412044,0.576449,4529,107,0.935047,5504,19265,13.364486,0.173186,0.972833,7.770904,13.364486,0.391487,0.419273,2752,0.960713,6.682243,0.577124,0.577124,0.55445,0.037114,0.333293
TOILET10.1.iv.20-shuffled,1,0.069677,425,0.454796,0.687381,3.086651,3250,0.452341,854,850,2.238573,0.35342,0.618824,1623,4,0.97412,2848,8432,125,0.111483,0.927182,7.587822,100,0.28297,0.369136,727,0.957044,62.5,0.702938,0.702938,0.672743,0.017789,0.20262
TOILET16.1.iv.32-shuffled,1,0.047699,1064,0.366792,0.73164,3.11257,9965,0.384852,2132,2128,2.20831,0.328968,0.649722,4131,4,0.9717,8878,24728,256,0.095398,0.939163,7.672608,256,0.247654,0.343411,1837,0.960391,128,0.741647,0.741647,0.712271,0.020705,0.171138
TOILET7.1.iv.13-shuffled,1,0.056338,198,0.495303,0.668761,2.907268,1340,0.496311,399,396,2.250168,0.370483,0.609424,740,3,0.9731,1144,3502,56,0.098592,0.948555,7.18797,49,0.307253,0.383033,337,0.965282,28,0.679285,0.679285,0.655701,0.01799,0.226023
TOILET7.1.iv.14-shuffled,1,0.052239,213.5,0.495046,0.668876,2.904651,1447,0.497512,430,427,2.254353,0.372081,0.609278,800,3,0.97503,1237,3772,56,0.091418,0.952293,7.188372,49,0.308855,0.383747,361,0.967781,28,0.678621,0.678621,0.656756,0.016702,0.224502
toilet_a_02_01.2-shuffled,1,0.205128,8,0.653846,0.604651,1.888889,28,0.641026,18,16,1.897436,0.391304,0.565217,25,2,0.923077,22,86,8,0.307692,0.9,4.444444,6,0.302326,0.4,12,0.968023,4,0.648649,0.648649,0.627907,0.046512,0.307692
toilet_a_02_10.2-shuffled,1,0.019608,44,0.222841,0.817768,1.777778,379,0.237745,90,88,2.122549,0.252092,0.74103,97,2,0.994429,364,878,8,0.029412,0.973439,3.688889,6,0.173121,0.251192,30,1.008749,4,0.82448,0.82448,0.831694,0.004556,0.073529
toilet_a_04_10.2-shuffled,1,0.143177,68,0.25,0.8,2.971429,812,0.173378,140,136,2.058166,0.203191,0.718954,155,4,0.932692,788,2080,64,0.268456,0.722982,6.142857,60,0.138462,0.234109,88,0.910633,32,0.843478,0.843478,0.7681,0.053846,0.098434
toilet_a_06_01.4-shuffled,1,1.775039,40,0.885648,0.530322,17.651163,244,0.226502,86,80,1.485362,0.15588,0.515473,147,6,0.348891,216,3232,384,3.494607,0.321715,38.232558,378,0.113243,0.437333,420,0.320637,192,0.620332,0.620332,0.198902,0.345297,0.647149
toilet_a_06_10.2-shuffled,1,0.668213,92,0.44971,0.689793,8.989474,1329,0.12355,190,184,1.87819,0.14164,0.617465,213,6,0.706161,1292,5506,384,1.315545,0.370267,18.905263,378,0.100981,0.265348,410,0.607262,192,0.828289,0.828289,0.502989,0.202688,0.237819
toilet_a_08_01.4-shuffled,1,3.372581,52,0.968417,0.508023,84.321429,363,0.079457,112,104,1.184026,0.096386,0.503847,193,8,0.16653,318,19196,2048,6.718814,0.194266,178.482143,2040,0.065222,0.471373,2094,0.161348,1024,0.564673,0.564673,0.091109,0.423422,0.862083
toilet_a_08_10.2-shuffled,1,2.059326,116,0.758534,0.568655,40.366667,1930,0.068125,240,232,1.543489,0.093847,0.536579,271,8,0.363608,1876,22460,2048,4.102564,0.202509,84.883333,2040,0.066607,0.352297,2076,0.282802,1024,0.756352,0.756352,0.213898,0.361888,0.52187
toilet_a_10_01.11-shuffled,1,4.340454,176,0.975618,0.506171,158.176796,1391,0.057647,362,352,1.157257,0.074786,0.503216,680,10,0.129338,1325,115951,10240,8.672431,0.150541,331.381215,10230,0.052263,0.476229,10450,0.121075,5120,0.556076,0.556076,0.067327,0.440703,0.885894
toilet_a_10_01.5-shuffled,1,4.696386,80,0.989787,0.502566,333.505882,629,0.027701,170,160,1.071088,0.072541,0.501234,302,10,0.107907,563,113977,10240,9.383599,0.14544,697.882353,10230,0.04822,0.488171,10318,0.108854,5120,0.529331,0.529331,0.05762,0.448336,0.946432
toilet_a_10_10.2-shuffled,1,3.987539,140,0.930803,0.517919,196.206897,2615,0.025623,290,280,1.225078,0.070493,0.509024,329,10,0.164077,2540,118030,10240,7.96729,0.143578,409.931034,10230,0.048293,0.439115,10270,0.138031,5120,0.637635,0.637635,0.088013,0.432941,0.799844
toilet_c_02_01.2-shuffled,1,0.054054,8,0.52,0.657895,1.529412,30,0.621622,17,16,1.945946,0.380401,0.617284,23,1,0.96,26,76,4,0.108108,0.993952,3.647059,4,0.315789,0.376623,6,1.006579,2,0.666667,0.666667,0.671053,0.026316,0.162162
toilet_c_04_01.4-shuffled,1,0.086486,28,0.507246,0.663462,2.413793,149,0.518919,58,56,2.075676,0.359929,0.614657,96,2,0.942029,130,416,16,0.172973,0.934049,5.62069,16,0.298077,0.375959,46,0.956044,8,0.677083,0.677083,0.647321,0.038462,0.248649
toilet_c_04_10.2-shuffled,1,0.018824,68,0.177835,0.849015,2,816,0.176471,138,136,2.112941,0.210051,0.780255,150,2,0.989691,788,1828,16,0.037647,0.955882,4,16,0.142232,0.212418,44,0.996943,8,0.855234,0.855234,0.852619,0.008753,0.051765
toilet_c_06_01.5-shuffled,1,0.170984,50,0.504146,0.664829,2.951456,304,0.46114,103,100,2.069948,0.324291,0.611204,178,3,0.930348,281,907,44,0.279793,0.834092,6.737864,36,0.262404,0.35819,92,0.907354,22,0.702128,0.702128,0.637078,0.046307,0.238342
toilet_c_06_10.2-shuffled,1,0.047757,92,0.169782,0.85486,2.331551,1324,0.148336,187,184,2.095514,0.183458,0.786845,205,3,0.983645,1292,3004,44,0.078148,0.860675,4.609626,36,0.123169,0.1907,68,0.979766,22,0.872238,0.872238,0.854589,0.013981,0.049204
