@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1041,1.4973,0.1635,3.1589,3.0333,0.3658,1.9526,73221,0.126,0.1138,0.0039,0.0041,1,0.0002,0,1.2379,0,0.0004,0.0004,1,422.146,0.6832,1,0.0629,0.0116,0.7589,1.2942,8333,0.0002,0,0.0012,0.7361,?,?,?,?,?,5.4286,?,?,?,?,0.0004,?,0.6487,0.5371,2.7857,0,0.66,0.4971,1.3836,174528,1,1.3954,0.3787,2,0,0,0,0.1814,0.1082,1031,6,0.1966
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,2.8563,0.4687,0.1616,1.0588,2.5645,0.2668,0.4661,628528,0.0315,0.1814,0,0.0001,0.1294,0,0,0.4743,0,0,0,0.7778,6009,0.7458,0.9365,0.0165,0.0001,0.8676,1.0251,113985,0,0,0.0001,0.8346,0,0.0277,3.1658,0.0001,0.1556,16.1667,0.5813,3.4571,0.6071,0,0,0.6122,0.7011,0.7444,2.2754,0,0.9963,0.3934,0.7045,1071339,1,1.3871,0.4929,16,0,0,0,0.6156,0.0231,223,17,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,2.3814,0.8009,0.1536,1.2368,2.4752,0.1838,0.7596,59414,0.056,0.2403,0.0015,0.0019,0.1716,0.0001,0.0001,0.9331,0,0.0002,0.0002,0.7778,985.925,0.8511,0.9715,0.033,0.0021,0.9388,0.9933,14275,0.0001,0.0001,0.0023,0.9009,0.0001,0.0193,3.2378,0.0035,0.1727,8.0569,0.9133,3.7948,0.5278,0.0004,0.0004,0.4652,0.6916,0.8885,1.8773,0,1.5294,0.1941,0.6176,96111,1,1.1464,1.0817,7,0,0.0001,0,0.6547,0.0534,803,9,0.4043
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,3.69,1.1688,0.164,2.2757,3.6679,0.225,0.9826,432357,0.0839,0.1352,0.0003,0.0007,0.34,0,0,1.2369,0.0002,0.0001,0.0001,0.7297,2627.25,0.6648,0.9956,0.0311,0.0007,0.6574,1.643,58468,0,0,0.0004,0.8312,?,?,?,?,?,95.9701,?,?,?,?,0.0001,?,0.0909,0.5996,2.984,0,0.9999,0.3724,0.8234,788339,1,1.9733,0.6949,94,0,0,0,0.5208,0.0108,200,98,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.1618,1.4158,0.1634,3.2719,3.0831,0.3595,1.8455,60765,0.1221,0.1156,0.0041,0.0043,1,0.0002,0,1.1579,0,0.0005,0.0005,1,349.755,0.6822,1,0.0616,0.0122,0.7548,1.315,7024,0.0003,0,0.0014,0.7366,?,?,?,?,?,5.4075,?,?,?,?,0.0005,?,0.5128,0.55,2.8205,0,0.6645,0.4958,1.4494,148836,1,1.4229,0.382,2,0,0,0,0.1906,0.1117,965,6,0.181
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,2.8824,1.6521,0.1238,4.6381,3.0906,0.1395,1.3381,133993,0.1118,0.1541,0.0013,0.0036,1,0.0001,0,1.6554,0,0.0002,0.0002,1,1194.83,0.4476,1,0.0528,0.0021,0.571,1.5238,20646,0.0001,0,0.002,0.5841,?,?,?,?,?,9.5939,?,?,?,?,0.0001,?,0.1908,0.4961,2.7406,0,0.6918,0.5177,1.5886,346850,1,1.7363,0.3571,8,0,0,0,0.2075,0.0601,316,11,0.0056
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2935,2.5054,0.1872,2.2389,2.2866,0.1619,2.8746,397738,0.1326,0.1935,0.0009,0.0018,0.453,0,0,1.8964,0,0,0,0.9769,9569.5,0.3149,1,0.0609,0.0019,0.7788,1.3851,76979,0,0,0.0033,0.5202,?,?,?,?,?,6.4894,?,?,?,?,0,?,0.5195,0.5362,1.9755,0,0.7192,0.4959,0.8767,746444,1,1.477,0.8792,6,0,0,0,0.2829,0.077,391,7,0
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,2.0668,0.3043,0.0855,0.4523,2.4131,0.0767,0.6218,5732,0.0705,0.2415,0.0045,0.0047,0.3217,0.0009,0.0009,0.6175,0,0.0021,0.0021,0.5,80.4596,0.1767,0.8557,0.0481,0.0066,0.8857,0.9338,1384,0.0014,0.0003,0.0195,0.3411,0.0009,0.0127,3.4155,0.0293,0.2704,9.039,0.4133,2.8667,0.575,0.0029,0.0016,0.3386,0.8757,0.5031,1.9763,0,0.8324,0.3452,0.1867,6802,1,1.1822,0.3819,7,0,0.0012,0,0.217,0.0779,473,11,0.0418
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.9786,0.6044,0.0385,1.5062,2.368,0.0207,0.486,154025,0.0483,0.17,0.0002,0.0005,0.1579,0.0001,0,0.5867,0,0.0001,0.0001,0.3333,2236.38,0.0107,0.6755,0.0312,0.0002,0.5427,0.9028,26177,0.0001,0,0.0002,0.0889,0,0.1053,3.0903,0.0005,0.2768,12.9667,0.4269,3.7148,0.4822,0.0002,0,0.2241,0.078,0.5294,2.0704,0,0.4132,0.4053,0.7758,273520,1,1.0064,0.1825,12,0,0,0,0.0724,0.0452,107,14,0.0036
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,3.2998,0.8363,0.1555,4.7892,3.1391,0.1867,0.769,53052,0.1411,0.2017,0.0023,0.0047,1,0.0001,0,0.8089,0,0.0003,0.0003,1,493.935,0.4213,1,0.061,0.0033,0.6968,1.4953,10698,0.0002,0,0.0025,0.6103,0,0,3.4905,0.0088,0.1636,10.6808,0.8431,4.3987,0.6444,0.0007,0.0003,0.5785,0.5852,0.5486,2.5422,0,0.7987,0.4569,2.3684,178699,1,1.6773,0.4278,9,0,0,0,0.3105,0.0715,246,12,0.0126
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,2.0783,1.0207,0.0879,1.5011,2.4715,0.0756,1.2666,81028,0.1176,0.2211,0.0081,0.0113,0.3034,0.0001,0,1.3762,0,0.0002,0.0002,0.75,1652.05,0.2066,0.9751,0.0526,0.0093,0.7625,1.0665,17914,0.0001,0,0.0007,0.4045,0.0001,0.0035,3.7744,0.0096,0.2847,9.9682,1.6417,4.0192,0.619,0.0005,0.0001,0.4656,0.2947,0.5535,2.1687,0,0.7492,0.3592,0.8403,149118,1,1.2985,0.2504,9,0,0.0001,0,0.1961,0.1453,927,15,0.0185
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,3.1177,1.9876,0.2184,11.0285,2.9846,0.3765,4.1093,573237,0.0945,0.0896,0.0023,0.0023,1,0,0,2.3173,0,0.0001,0.0001,1,6369.5,0.6051,1,0.0401,0.0057,0.6124,1.6227,51366,0,0,0.0004,0.8778,?,?,?,?,?,6.1765,?,?,?,?,0.0001,?,0.0671,0.5727,2.8791,0,0.675,0.4333,3.789,2745225,1,1.6927,0.5316,6,0,0,0,0.1971,0.0617,8,7,0
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,3.2103,3.6815,0.2239,5.9733,3.376,0.229,2.3891,1954958,0.3072,0.1458,0.0008,0.0026,0.5,0,0,2.7486,0,0,0,0.9899,42451,0.9971,1,0.0879,0.003,0.7758,1.4866,284996,0,0,0.0034,1,?,?,?,?,?,11,?,?,?,?,0.0001,?,0.4636,0.4577,2.6864,0,0.7687,0.5,2.0505,5963534,1,1.7401,2.9214,11,0,0,0,0.4402,0,0,11,0
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,3.041,0.6938,0.2925,0.3296,2.6931,0.3847,0.8394,249569,0.3138,0.1515,0.0003,0.0003,0.4859,0,0,0.9203,0,0.0001,0.0001,1,351.875,0.8305,1,0.0678,0.0005,0.9602,0.4736,37813,0.0001,0,0.0016,0.9521,0,0.01,3.1018,0.0036,0.2269,11.219,1.3737,3.0432,0.7333,0.0001,0.0002,0.6064,0.7032,0.9006,2.7185,0,0.9718,0.4909,0.1376,283903,1,1.0807,0.9322,9,0,0,0,0.8938,0.0825,181,13,0.866
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,1.3382,0.5499,0.0535,0.13,2.5565,0.0282,0.4924,9376,0.1406,0.1706,0.0013,0.0059,0.1448,0.0005,0.0005,0.6054,0,0.0025,0.0025,0.25,89.9658,0.0099,0.4241,0.0782,0.0021,0.4164,1.1366,1600,0.0013,0.0002,0.0031,0.0577,0.001,0.1812,2.7773,0.0086,0.2919,8.5147,0.3384,3.4508,0.48,0.0051,0.001,0.2076,0.432,0.2465,2.0269,0,0.7273,0.4105,0.0631,9968,1,1.6765,0.2523,7,0,0.001,0,0.0478,0.07,231,10,0.0432
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,2.5099,1.1271,0.3089,0.5641,4.1024,0.2496,1.0284,361512,0.0308,0.006,0.0039,0.0077,0.1794,0.0013,0,0.8625,0.0001,0.002,0.002,0.9108,612,0.4268,0.9854,0.0083,0.0032,0.9416,0.3575,2152,0.0009,0,0.0223,0.8054,?,?,?,?,?,4,?,?,?,?,0.001,?,0.7789,0.9416,3.9072,0,0.5564,0.4406,0.0036,362797,1,0.571,1.4069,4,0,0,0,0.0144,0,313,4,0
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,1.3245,4.4791,0.2278,0.6461,1.3402,0.3389,0.7804,3969804,0.4059,0.1447,0.0007,0.0007,0.616,0,0,5.3765,0,0,0,1,666315,0.9468,1,0.1549,0.001,0.9897,0.0761,574327,0,0,0.0017,0.9859,?,?,?,?,?,33,?,?,?,?,0.0002,?,0.6139,0.9897,1.3285,0,1.2271,0.3977,0.2794,5079060,1,0.7384,5.4502,33,0,0,0,0.9896,0,0,33,0
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,4.249,4.946,0.2785,0.1435,4.8945,0.5096,2.9842,1317234,0.3415,0.0233,0.0074,0.0132,1,0.0001,0,4.4253,0,0.0001,0.0001,1,6157,0.9992,1,0.069,0.0105,0.9566,0.3747,30665,0.0001,0,0.0058,1,?,?,?,?,?,4,?,?,?,?,0.0001,?,0.4351,0.9564,4.6455,0,0.3128,0.9028,0.0118,1332773,1,0.6014,2.409,4,0,0,0,0.9501,0,18,4,0
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385,1.4489,2.5696,0.0194,0.5183,115611,0.0447,0.172,0.0002,0.0005,0.2106,0.0001,0,0.4983,0,0.0002,0.0002,0.2727,1733,0.0061,0.6536,0.0308,0.0002,0.5335,0.9209,19882,0.0001,0,0.0002,0.0669,0.0001,0.0887,3.2886,0.0007,0.2563,13.2157,0.4277,3.744,0.5714,0.0003,0.0001,0.2806,0.1043,0.5302,2.3053,0,0.4376,0.4084,0.7651,204067,1,1.0398,0.1873,13,0,0.0001,0,0.0826,0.0311,75,14,0.0152
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,3.0361,0.4214,0.1568,2.0373,2.6834,0.2539,0.4352,288039,0.032,0.1799,0.0001,0.0001,0.2006,0,0,0.4371,0,0.0001,0.0001,0.75,14338.5,0.6747,0.9562,0.0154,0.0001,0.8904,1.0111,51821,0,0,0.0002,0.8131,0,0.0272,3.2072,0.0003,0.1581,14.3725,0.5449,3.4404,0.6111,0.0001,0.0001,0.6001,0.7633,0.7597,2.4028,0,1.0414,0.3748,1.4456,704442,1,1.3784,0.4542,14,0,0,0,0.6244,0.0336,26,15,0
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,4.2548,7.0241,0.278,0.1149,5.4556,0.5892,4.3722,8714597,0.232,0.0121,0.0043,0.0065,0.5,0,0,6.6959,0,0,0,0.9853,71227,1,1,0.0469,0.0053,0.9762,0.3939,105416,0,0,0.0032,1,?,?,?,?,?,0,?,?,?,?,0,?,0.036,0.9761,5.1311,0,0.2672,0.9184,0.0053,8760516,1,0.5291,3.0881,0,0,0,0,0.9263,0,0,0,0
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,2.0934,3.4899,0.103,0.0461,2.0525,0.1751,2.6076,61606,0.105,0.1601,0.0094,0.0414,0.3029,0.0001,0.0001,3.3336,0,0.0003,0.0003,0.6667,443.033,0.7073,0.9509,0.0545,0.0143,0.6974,1.0553,9861,0.0002,0,0.0267,0.7559,?,?,?,?,?,7.3318,?,?,?,?,0.0003,?,0.5655,0.2526,1.5557,0,0.7305,0.4967,0.0217,62943,1,1.2666,0.9289,6,0,0.0002,0,0.2269,0.0846,116,8,0.0143
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,2.8387,1.7648,0.174,3.2059,3.0752,0.1422,2.1247,821352,0.1256,0.1745,0.0003,0.0008,0.4987,0,0,1.4883,0,0,0,1,12257,0.7373,1,0.0531,0.0025,0.8167,1.2524,143344,0,0,0.0029,0.9167,?,?,?,?,?,7.0476,?,?,?,?,0.0001,?,0.4672,0.5069,2.5153,0,0.7566,0.4861,1.221,1824229,1,1.4762,1.2961,6,0,0,0,0.3606,0.0689,0,8,0
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,3.0789,0.4496,0.1591,2.6721,2.7397,0.2468,0.4655,363891,0.0301,0.1693,0.0001,0.0001,0.2051,0,0,0.4327,0,0,0,0.7647,2478.5,0.6386,0.9483,0.0138,0.0001,0.9232,0.964,61601,0,0,0.0002,0.7912,0,0.0262,3.2218,0.0002,0.1527,14.5909,0.5808,3.4945,0.6111,0.0001,0,0.6441,0.5688,0.764,2.5018,0,1.072,0.3537,1.8063,1021181,1,1.3235,0.3951,14,0,0,0,0.6084,0.0337,13,15,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,3.0191,0.9938,0.1249,1.4905,2.7555,0.1434,0.5276,70079,0.1785,0.1894,0.0023,0.0047,0.2521,0.0001,0.0001,1.0666,0.0001,0.0002,0.0002,0.6364,998.909,0.2144,0.9657,0.0685,0.0016,0.7546,1.1936,13272,0.0002,0,0.0007,0.4293,0.0001,0.0172,3.5919,0.0049,0.1929,8.3451,1.1446,4.3185,0.6429,0.0007,0.0002,0.5231,0.2308,0.5439,2.3961,0,0.681,0.3542,0.5465,108377,1,1.3268,0.3216,6,0,0.0001,0,0.1395,0.096,373,10,0.0156
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,3.8257,2.9743,0.2327,6.3238,4.09,0.236,1.7774,183363,0.0888,0.0795,0.0097,0.0101,0.3243,0.0002,0,4.0779,0,0.0003,0.0003,0.9216,1013.5,0.7886,0.9998,0.0288,0.0076,0.6095,1.8763,14569,0.0001,0,0.003,0.91,?,?,?,?,?,14.2286,?,?,?,?,0.0003,?,0.7816,0.672,3.3338,0,0.9776,0.3194,1.0411,374254,1,1.9181,0.9274,12,0,0,0,0.4366,0.1064,0,17,0.4901
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,2.8486,0.4521,0.1607,1.0645,2.5613,0.2683,0.4577,616982,0.0315,0.1838,0,0.0001,0.1295,0,0,0.4613,0,0,0,0.7647,5744,0.7483,0.9367,0.0166,0.0001,0.8651,1.0208,113377,0,0,0.0001,0.8348,0,0.0277,3.1736,0.0001,0.1581,16.1333,0.5657,3.3983,0.6071,0,0,0.5979,0.7212,0.7475,2.2348,0,0.9986,0.3955,0.7177,1059777,1,1.3882,0.4975,16,0,0,0,0.6241,0.0211,223,17,0
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.6337,0.8554,0.1198,2.2049,3.0454,0.1039,0.773,68921,0.1227,0.2023,0.0017,0.004,0.3296,0.0001,0.0001,0.8279,0,0.0002,0.0002,0.7978,824.231,0.3101,1,0.0508,0.0027,0.7257,1.2788,13945,0.0001,0,0.0025,0.4969,0.0001,0.0174,3.3703,0.0057,0.1514,9.9762,0.8677,4.3945,0.6667,0.0005,0.0002,0.5179,0.2203,0.4885,2.4085,0,0.7917,0.4266,0.8807,129620,1,1.4844,0.3446,8,0,0.0001,0,0.2386,0.0747,532,12,0.0098
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,2.2025,1.179,0.0801,3.3276,2.5562,0.0884,0.9753,10295,0.0474,0.1752,0.0126,0.0236,0.1622,0.0009,0.0006,1.259,0,0.0018,0.0018,0.7838,101.709,0.1837,0.9743,0.0267,0.0122,0.797,1.0757,1804,0.0011,0.0003,0.01,0.3016,0.0006,0.0149,3.1844,0.0253,0.1375,10.7266,0.8916,4.3578,0.4108,0.0064,0.0014,0.6792,0.9837,0.5361,2.2596,0,0.5176,0.3234,1.3653,24351,1,0.9448,0.3347,9,0,0.0007,0,0.1273,0.0733,2796,12,0.0671
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,2.6588,1.0543,0.2784,0.7736,4.1735,0.3065,0.8426,56659,0.0068,0.0112,0.011,0.0216,0.1153,0.0041,0.0001,0.8344,0.0556,0.0066,0.0066,0.9381,91.6977,0.567,0.9688,0.0031,0.0072,0.8782,0.6176,636,0.0031,0.0001,0.033,0.6126,?,?,?,?,?,3.7291,?,?,?,?,0.0027,?,0.8451,0.8782,3.9926,0,0.5682,0.4675,0.0139,57446,1,0.7094,0.8588,3,0,0.0001,0,0.0291,0.1555,4521,5,0.1663
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.9426,0.7977,0.0756,1.0227,1.6665,0.1264,0.978,6300,0.0484,0.2311,0.0108,0.0187,0.191,0.0008,0.0008,0.9623,0,0.002,0.002,0.5,76.879,0.2153,0.8375,0.0357,0.0154,0.8405,1.0453,1456,0.0014,0.0005,0.0124,0.3277,0.001,0.0152,2.9597,0.0335,0.1459,6.1622,0.936,3.2895,0.4792,0.004,0.0015,0.5999,0.9084,0.5051,1.6293,0,0.8565,0.3593,0.387,8738,1,1.2596,0.2845,4,0,0.0013,0,0.3341,0.077,1136,7,0.0663
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,2.3914,1.3372,0.1651,1.3233,2.413,0.1884,0.7146,376579,0.2681,0.1527,0.0006,0.0006,0.5282,0,0,1.6968,0.0001,0,0,1,462.833,0.9254,1,0.0854,0.001,0.9829,0.1778,57489,0,0,0.0011,0.9448,?,?,?,?,?,36.1398,?,?,?,?,0.0002,?,0.7179,0.9739,2.2688,0,1.2726,0.379,0.7975,676901,1,0.8075,1.9844,35,0,0,0,0.9764,0.0112,9,37,0
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,2.9405,1.3359,0.1548,4.7944,3.1408,0.1757,1.2956,123377,0.1482,0.1341,0.0027,0.0067,0.439,0.0001,0,1.5948,0,0.0002,0.0002,0.9658,747,0.6132,1,0.0791,0.007,0.4697,1.6385,16544,0.0001,0,0.002,0.7318,?,?,?,?,?,7.4959,?,?,?,?,0.0002,?,0.1122,0.4583,2.6479,0,0.7078,0.3755,1.2967,283363,1,1.7915,0.3926,7,0,0.0001,0,0.127,0.0709,151,9,0.5592
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,2.2763,1.7705,0.1153,0.0509,2.41,0.1716,2.9822,76060,0.1001,0.1626,0.0027,0.0095,0.3043,0.0001,0.0001,1.782,0,0.0003,0.0003,0.6667,657.591,0.6702,0.9199,0.0529,0.0058,0.6991,1.0522,12369,0.0002,0,0.0347,0.7435,?,?,?,?,?,10.7181,?,?,?,?,0.0003,?,0.1724,0.2571,1.7925,0,0.728,0.4998,0.0247,77941,1,1.2654,1.3184,9,0,0.0001,0,0.2256,0.0889,46,13,0.3752
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,4.2501,1.9823,0.3093,13.4324,5.6971,0.4074,1.687,539366,0.4488,0.0256,0.0061,0.0066,0.5,0.0003,0,2.6952,0,0.0005,0.0005,0.9909,1000.2,0.8287,1,0.151,0.0039,0.7228,1.8178,13828,0.0001,0,0.0427,0.9467,?,?,?,?,?,19.1304,?,?,?,?,0.0004,?,0.7858,0.7722,4.3395,0,1.4142,0.2594,0.6914,912286,1,1.695,2.5726,19,0,0,0,0.631,0.0176,0,20,0.0101
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,2.7463,0.8846,0.1553,1.8066,3.2592,0.1197,1.5383,15594,0.1321,0.1714,0.0076,0.0149,0.2424,0.0006,0.0003,0.8339,0,0.0013,0.0013,0.8333,184.061,0.1741,0.9401,0.0535,0.0108,0.5657,1.4537,2673,0.0007,0.0001,0.0479,0.4805,0.0004,0.0113,3.5707,0.0413,0.2117,7.6213,0.8222,4.7123,0.6104,0.0033,0.0012,0.4275,0.9724,0.509,2.6461,0,0.6862,0.3772,0.8449,28770,1,1.6477,0.6425,6,0,0.0004,0,0.1962,0.0831,1065,9,0.0777
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,3.2584,0.8667,0.1922,0.8085,3.4529,0.2076,0.6862,263601,0.0826,0.1357,0.0003,0.0007,0.307,0.0001,0,0.7155,0,0.0001,0.0001,0.7753,1862.8,0.6621,0.9897,0.0311,0.0006,0.7983,1.2752,35768,0.0001,0,0.0005,0.8297,?,?,?,?,?,73.1024,?,?,?,?,0.0001,?,0.1725,0.7203,3.133,0,1.2918,0.2902,0.2716,335189,1,1.5063,0.7619,71,0,0,0,0.6432,0.0101,82,75,1.4142
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,4.253,1.9419,0.3097,12.7478,5.7035,0.4049,1.6937,510801,0.45,0.025,0.0057,0.0061,0.5,0.0003,0,2.6366,0,0.0005,0.0005,0.9909,1560.5,0.8419,1,0.1509,0.0042,0.7411,1.7249,12778,0.0002,0,0.0463,0.9492,?,?,?,?,?,16.8846,?,?,?,?,0.0004,?,0.7587,0.7885,4.3743,0,1.4896,0.2419,0.6395,837466,1,1.6113,2.7174,16,0,0,0,0.6567,0.0189,0,17,0.8661
