@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC

@DATA
nsp/nsp_1.mzn_AND_nsp/period_14/66.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
nsp/nsp_1.mzn_AND_nsp/period_14/86.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
nsp/nsp_1.mzn_AND_nsp/period_14/65.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
nsp/nsp_1.mzn_AND_nsp/period_14/22.dzn,1,0.987284,0.385291,1.208562,0.82743,0.614709,153743.260565
nsp/nsp_1.mzn_AND_nsp/period_14/4.dzn,1,0.979971,0.391304,1.215652,0.822604,0.608696,243643.941485
nsp/nsp_1.mzn_AND_nsp/period_14/99.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
nsp/nsp_1.mzn_AND_nsp/period_14/57.dzn,1,0.986161,0.38621,1.209645,0.826689,0.61379,167475.597964
nsp/nsp_1.mzn_AND_nsp/period_14/84.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
nsp/nsp_1.mzn_AND_nsp/period_14/92.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
nsp/nsp_1.mzn_AND_nsp/period_14/30.dzn,1,0.98778,0.384886,1.208084,0.827757,0.615114,147688.338937
nsp/nsp_1.mzn_AND_nsp/period_14/69.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
nsp/nsp_1.mzn_AND_nsp/period_14/10.dzn,1,0.983193,0.388646,1.212518,0.82473,0.611354,203900.473843
nsp/nsp_1.mzn_AND_nsp/period_14/51.dzn,1,0.987284,0.385291,1.208562,0.82743,0.614709,153743.260565
nsp/nsp_1.mzn_AND_nsp/period_14/55.dzn,1,0.98778,0.384886,1.208084,0.827757,0.615114,147688.338937
nsp/nsp_1.mzn_AND_nsp/period_14/53.dzn,1,0.98778,0.384886,1.208084,0.827757,0.615114,147688.338937
nsp/nsp_1.mzn_AND_nsp/period_14/60.dzn,1,0.986161,0.38621,1.209645,0.826689,0.61379,167475.597964
nsp/nsp_1.mzn_AND_nsp/period_14/24.dzn,1,0.985522,0.386733,1.210263,0.826267,0.613267,175304.712491
nsp/nsp_1.mzn_AND_nsp/period_14/15.dzn,1,0.983193,0.388646,1.212518,0.82473,0.611354,203900.473843
nsp/nsp_1.mzn_AND_nsp/period_14/35.dzn,1,0.98906,0.383842,1.206853,0.828601,0.616158,132082.785108
nsp/nsp_1.mzn_AND_nsp/period_14/95.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
nsp/nsp_1.mzn_AND_nsp/period_14/64.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
nsp/nsp_1.mzn_AND_nsp/period_14/6.dzn,1,0.979971,0.391304,1.215652,0.822604,0.608696,243643.941485
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,0.988664,0.384164,1.207234,0.82834,0.615836,136904.817366
nsp/nsp_1.mzn_AND_nsp/period_14/89.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
nsp/nsp_1.mzn_AND_nsp/period_14/38.dzn,1,0.987284,0.385291,1.208562,0.82743,0.614709,153743.260565
nsp/nsp_1.mzn_AND_nsp/period_28/69.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012,123413.68993
nsp/nsp_1.mzn_AND_nsp/period_14/97.dzn,1,0.989774,0.38326,1.206167,0.829072,0.61674,123390.712052
normalized-super-queens-2.xml.mzn_AND_NODATA,1,1,1,1.989967,0.502521,0,74.252523
normalized-rand-2-50-23-587-230-fcd-50_ext.xml.mzn_AND_NODATA,1,0.018538,0.041667,51.695,0.019344,0.958333,0.059118
normalized-rand-2-50-23-587-230-fcd-46_ext.xml.mzn_AND_NODATA,1,0.018301,0.041667,52.364167,0.019097,0.958333,0.058908
normalized-rand-2-50-23-587-230-fcd-5_ext.xml.mzn_AND_NODATA,1,0.018245,0.041667,52.525833,0.019038,0.958333,0.058892
normalized-rand-2-50-23-587-230-fcd-45_ext.xml.mzn_AND_NODATA,1,0.018017,0.041667,53.19,0.018801,0.958333,0.058985
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,0.580311,1,0.499138,2.003454,0,166.157841
golfers/golfers2.mzn_AND_golfers/golfers_5_3_6.dzn,1,0.07146,0.470414,1.003994,0.996022,0.529586,0.946822
nsp/nsp_2.mzn_AND_nsp/period_28/11.dzn,1,0.458231,0.095284,1.044594,0.95731,0.904716,44923.361614
bibd/bibd.mzn_AND_bibd/25_05_01.dzn,1,0.013935,0.377658,0.986753,1.013425,0.622342,0.954118
nmseq/nmseq.mzn_AND_nmseq/100.dzn,1,0.502488,0.502488,1,1,0.497512,0.999951
nsp/nsp_2.mzn_AND_nsp/period_28/17.dzn,1,0.458203,0.095021,1.044326,0.957555,0.904979,42127.501613
normalized-rand-2-50-23-587-230-fcd-48_ext.xml.mzn_AND_NODATA,1,0.018225,0.041667,52.583333,0.019017,0.958333,0.059117
nsp/nsp_2.mzn_AND_nsp/period_28/14.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
nsp/nsp_2.mzn_AND_nsp/period_28/1.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
nsp/nsp_2.mzn_AND_nsp/period_28/2.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
nsp/nsp_2.mzn_AND_nsp/period_28/7.dzn,1,0.458138,0.094397,1.043691,0.958138,0.905603,35499.473276
normalized-rand-27-27-351-163-56021_ext.xml.mzn_AND_NODATA,1,0.012582,0.035714,76.642857,0.013048,0.964286,0.04798
normalized-rand-27-27-351-163-59021_ext.xml.mzn_AND_NODATA,1,0.012582,0.035714,76.642857,0.013048,0.964286,0.04798
normalized-rand-27-27-351-163-55021_ext.xml.mzn_AND_NODATA,1,0.012582,0.035714,76.642857,0.013048,0.964286,0.047977
normalized-rand-27-27-351-163-54021_ext.xml.mzn_AND_NODATA,1,0.012582,0.035714,76.642857,0.013048,0.964286,0.047985
bibd/bibd.mzn_AND_bibd/19_03_01.dzn,1,0.008221,0.351555,0.975265,1.025363,0.648445,0.944964
nsp/nsp_2.mzn_AND_nsp/period_28/56.dzn,1,0.458065,0.093703,1.042985,0.958787,0.906297,28124.663841
nsp/nsp_2.mzn_AND_nsp/period_28/47.dzn,1,0.458065,0.093703,1.042985,0.958787,0.906297,28124.663841
normalized-rand-2-50-23-587-230-fcd-43_ext.xml.mzn_AND_NODATA,1,0.017509,0.041667,54.735,0.01827,0.958333,0.0586
normalized-rand-27-27-351-163-63021_ext.xml.mzn_AND_NODATA,1,0.012582,0.035714,76.642857,0.013048,0.964286,0.047978
normalized-rand-2-50-23-587-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0.017863,0.041667,53.65,0.018639,0.958333,0.058999
nsp/nsp_2.mzn_AND_nsp/period_28/45.dzn,1,0.458053,0.093597,1.042877,0.958886,0.906403,27002.739002
nsp/nsp_2.mzn_AND_nsp/period_28/42.dzn,1,0.458053,0.093597,1.042877,0.958886,0.906403,27002.739002
normalized-super-queens-4.xml.mzn_AND_NODATA,1,1,1,1.991643,0.502098,0,89.252099
normalized-rand-27-27-351-163-58021_ext.xml.mzn_AND_NODATA,1,0.012582,0.035714,76.642857,0.013048,0.964286,0.047975
normalized-rand-27-27-351-163-57021_ext.xml.mzn_AND_NODATA,1,0.012582,0.035714,76.642857,0.013048,0.964286,0.047983
nsp/nsp_2.mzn_AND_nsp/period_28/49.dzn,1,0.458053,0.093597,1.042877,0.958886,0.906403,27002.739002
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,0.458053,0.093597,1.042877,0.958886,0.906403,27002.739002
normalized-rand-2-50-23-587-230-fcd-44_ext.xml.mzn_AND_NODATA,1,0.017348,0.041667,55.241667,0.018102,0.958333,0.058414
normalized-rand-27-27-351-163-61021_ext.xml.mzn_AND_NODATA,1,0.012582,0.035714,76.642857,0.013048,0.964286,0.047986
nsp/nsp_2.mzn_AND_nsp/period_28/48.dzn,1,0.458053,0.093597,1.042877,0.958886,0.906403,27002.739002
normalized-rand-27-27-351-163-62021_ext.xml.mzn_AND_NODATA,1,0.012582,0.035714,76.642857,0.013048,0.964286,0.047976
normalized-ssa-6288-047_ext.xml.mzn_AND_NODATA,1,0.405792,0.371807,1.548066,0.645967,0.628193,0.712342
nsp/nsp_2.mzn_AND_nsp/period_28/19.dzn,1,0.458203,0.095021,1.044326,0.957555,0.904979,42127.501613
normalized-robin16.xml.mzn_AND_NODATA,1,1,1,0.075556,13.235294,0,0.2
nsp/nsp_2.mzn_AND_nsp/period_28/13.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
nsp/nsp_2.mzn_AND_nsp/period_28/36.dzn,1,0.458034,0.09341,1.042686,0.959061,0.90659,25007.583813
nsp/nsp_2.mzn_AND_nsp/period_28/46.dzn,1,0.45809,0.093943,1.043229,0.958562,0.906057,30673.556491
nsp/nsp_2.mzn_AND_nsp/test.dzn,1,0.466842,0.101003,1.018729,0.981615,0.898997,81484.508077
normalized-rand-2-50-23-587-230-fcd-47_ext.xml.mzn_AND_NODATA,1,0.01736,0.041667,55.203333,0.018115,0.958333,0.058635
normalized-rand-2-50-23-587-230-fcd-4_ext.xml.mzn_AND_NODATA,1,0.017786,0.041667,53.8825,0.018559,0.958333,0.058671
nsp/nsp_2.mzn_AND_nsp/period_28/29.dzn,1,0.458034,0.09341,1.042686,0.959061,0.90659,25007.583813
normalized-rand-2-50-23-587-230-fcd-8_ext.xml.mzn_AND_NODATA,1,0.018381,0.041667,52.135833,0.019181,0.958333,0.058882
normalized-rand-2-50-23-587-230-fcd-7_ext.xml.mzn_AND_NODATA,1,0.018114,0.041667,52.905,0.018902,0.958333,0.058988
nsp/nsp_2.mzn_AND_nsp/period_28/6.dzn,1,0.458231,0.095284,1.044594,0.95731,0.904716,44923.361614
nsp/nsp_2.mzn_AND_nsp/period_28/20.dzn,1,0.458138,0.094397,1.043691,0.958138,0.905603,35499.473276
normalized-rand-2-50-23-587-230-fcd-9_ext.xml.mzn_AND_NODATA,1,0.017937,0.041667,53.4275,0.018717,0.958333,0.058646
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,0.459527,0.095271,1.039223,0.962257,0.904729,41839.155777
nsp/nsp_2.mzn_AND_nsp/period_28/8.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
normalized-rand-2-50-23-587-230-fcd-6_ext.xml.mzn_AND_NODATA,1,0.017767,0.041667,53.94,0.018539,0.958333,0.058553
nsp/nsp_2.mzn_AND_nsp/period_28/16.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
nsp/nsp_2.mzn_AND_nsp/period_14/17.dzn,1,0.459559,0.095541,1.03949,0.96201,0.904459,44616.935912
normalized-super-os-taillard-20-15.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.204274
nsp/nsp_2.mzn_AND_nsp/period_28/5.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
normalized-super-os-taillard-20-21.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.169174
normalized-super-os-taillard-20-26.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.174827
normalized-super-os-taillard-20-24.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.183793
normalized-super-os-taillard-20-27.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.190238
nsp/nsp_2.mzn_AND_nsp/period_14/7.dzn,1,0.459451,0.094631,1.038591,0.962843,0.905369,35254.513693
nsp/nsp_2.mzn_AND_nsp/period_28/12.dzn,1,0.458203,0.095021,1.044326,0.957555,0.904979,42127.501613
nsp/nsp_2.mzn_AND_nsp/period_14/2.dzn,1,0.459559,0.095541,1.03949,0.96201,0.904459,44616.935912
normalized-super-os-taillard-20-6.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.18543
normalized-super-os-taillard-20-1.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.179441
nsp/nsp_2.mzn_AND_nsp/period_28/15.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
normalized-super-queens-6.xml.mzn_AND_NODATA,1,1,1,1.993318,0.501676,0,111.751677
nsp/nsp_2.mzn_AND_nsp/period_28/9.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
nsp/nsp_2.mzn_AND_nsp/period_14/34.dzn,1,0.459451,0.094631,1.038591,0.962843,0.905369,35254.513693
nsp/nsp_2.mzn_AND_nsp/period_28/27.dzn,1,0.458034,0.09341,1.042686,0.959061,0.90659,25007.583813
nsp/nsp_2.mzn_AND_nsp/period_28/4.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
normalized-super-os-taillard-20-22.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.187074
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.188103
normalized-super-os-taillard-20-19.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.207855
normalized-super-os-taillard-20-18.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.198706
normalized-super-os-taillard-20-28.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.1775
nsp/nsp_2.mzn_AND_nsp/period_14/42.dzn,1,0.459366,0.093918,1.037886,0.963497,0.906082,27928.847504
nsp/nsp_2.mzn_AND_nsp/period_28/58.dzn,1,0.458034,0.09341,1.042686,0.959061,0.90659,25007.583813
normalized-super-os-taillard-20-29.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.18564
normalized-super-os-taillard-20-20.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.201266
normalized-super-os-taillard-20-30.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.179723
nsp/nsp_2.mzn_AND_nsp/period_28/18.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
nsp/nsp_2.mzn_AND_nsp/period_14/11.dzn,1,0.459559,0.095541,1.03949,0.96201,0.904459,44616.935912
normalized-super-os-taillard-20-14.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.205672
normalized-super-os-taillard-20-16.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.196033
nsp/nsp_2.mzn_AND_nsp/period_28/54.dzn,1,0.458053,0.093597,1.042877,0.958886,0.906403,27002.739002
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.209626
nsp/nsp_2.mzn_AND_nsp/period_28/32.dzn,1,0.458034,0.09341,1.042686,0.959061,0.90659,25007.583813
normalized-super-os-taillard-20-5.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.193334
nsp/nsp_2.mzn_AND_nsp/period_14/36.dzn,1,0.45933,0.093617,1.037589,0.963773,0.906383,24832.813919
nsp/nsp_2.mzn_AND_nsp/period_14/29.dzn,1,0.45933,0.093617,1.037589,0.963773,0.906383,24832.813919
normalized-super-os-taillard-20-11.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.189707
nsp/nsp_2.mzn_AND_nsp/period_14/27.dzn,1,0.45933,0.093617,1.037589,0.963773,0.906383,24832.813919
nsp/nsp_2.mzn_AND_nsp/period_14/1.dzn,1,0.459527,0.095271,1.039223,0.962257,0.904729,41839.155777
normalized-super-os-taillard-20-10.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.190495
nsp/nsp_2.mzn_AND_nsp/period_28/59.dzn,1,0.458053,0.093597,1.042877,0.958886,0.906403,27002.739002
nsp/nsp_2.mzn_AND_nsp/period_14/20.dzn,1,0.459559,0.095541,1.03949,0.96201,0.904459,44616.935912
normalized-super-os-taillard-20-17.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.213127
normalized-super-os-taillard-20-23.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.181279
nsp/nsp_2.mzn_AND_nsp/period_14/45.dzn,1,0.459395,0.094165,1.03813,0.963271,0.905835,30460.651678
nsp/nsp_2.mzn_AND_nsp/period_14/47.dzn,1,0.459395,0.094165,1.03813,0.963271,0.905835,30460.651678
normalized-super-os-taillard-20-4.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.194733
normalized-super-os-taillard-20-13.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.203158
nsp/nsp_2.mzn_AND_nsp/period_14/56.dzn,1,0.459366,0.093918,1.037886,0.963497,0.906082,27928.847504
normalized-super-os-taillard-20-7.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.201683
nsp/nsp_2.mzn_AND_nsp/period_14/32.dzn,1,0.459395,0.094165,1.03813,0.963271,0.905835,30460.651678
nsp/nsp_2.mzn_AND_nsp/period_14/13.dzn,1,0.459559,0.095541,1.03949,0.96201,0.904459,44616.935912
normalized-super-os-taillard-20-3.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.192218
nsp/nsp_2.mzn_AND_nsp/period_28/41.dzn,1,0.458065,0.093703,1.042985,0.958787,0.906297,28124.663841
nsp/nsp_2.mzn_AND_nsp/period_14/43.dzn,1,0.459353,0.09381,1.037779,0.963596,0.90619,26814.479025
nsp/nsp_2.mzn_AND_nsp/period_14/19.dzn,1,0.459527,0.095271,1.039223,0.962257,0.904729,41839.155777
nsp/nsp_2.mzn_AND_nsp/period_14/48.dzn,1,0.459353,0.09381,1.037779,0.963596,0.90619,26814.479025
nsp/nsp_2.mzn_AND_nsp/period_28/51.dzn,1,0.458065,0.093703,1.042985,0.958787,0.906297,28124.663841
nsp/nsp_2.mzn_AND_nsp/period_14/49.dzn,1,0.459353,0.09381,1.037779,0.963596,0.90619,26814.479025
nsp/nsp_2.mzn_AND_nsp/period_28/52.dzn,1,0.45809,0.093943,1.043229,0.958562,0.906057,30673.556491
nsp/nsp_2.mzn_AND_nsp/period_14/46.dzn,1,0.459395,0.094165,1.03813,0.963271,0.905835,30460.651678
normalized-super-os-taillard-20-25.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.182394
nsp/nsp_2.mzn_AND_nsp/period_14/82.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_14/62.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_14/3.dzn,1,0.459473,0.094821,1.038778,0.962669,0.905179,37206.353366
nsp/nsp_2.mzn_AND_nsp/period_14/76.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_14/16.dzn,1,0.459473,0.094821,1.038778,0.962669,0.905179,37206.353366
nsp/nsp_2.mzn_AND_nsp/period_14/8.dzn,1,0.459473,0.094821,1.038778,0.962669,0.905179,37206.353366
nsp/nsp_2.mzn_AND_nsp/period_14/89.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_28/33.dzn,1,0.458065,0.093703,1.042985,0.958787,0.906297,28124.663841
nsp/nsp_2.mzn_AND_nsp/period_14/63.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_14/100.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_14/33.dzn,1,0.459395,0.094165,1.03813,0.963271,0.905835,30460.651678
nsp/nsp_2.mzn_AND_nsp/period_14/58.dzn,1,0.45933,0.093617,1.037589,0.963773,0.906383,24832.813919
nsp/nsp_2.mzn_AND_nsp/period_14/30.dzn,1,0.459353,0.09381,1.037779,0.963596,0.90619,26814.479025
nsp/nsp_2.mzn_AND_nsp/period_14/9.dzn,1,0.459638,0.096206,1.040147,0.961403,0.903794,51448.481144
nsp/nsp_2.mzn_AND_nsp/period_14/72.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_14/54.dzn,1,0.459353,0.09381,1.037779,0.963596,0.90619,26814.479025
nsp/nsp_2.mzn_AND_nsp/period_28/10.dzn,1,0.458157,0.094582,1.04388,0.957965,0.905418,37464.251184
nsp/nsp_2.mzn_AND_nsp/period_14/6.dzn,1,0.459559,0.095541,1.03949,0.96201,0.904459,44616.935912
nsp/nsp_2.mzn_AND_nsp/period_14/41.dzn,1,0.459366,0.093918,1.037886,0.963497,0.906082,27928.847504
normalized-super-os-taillard-20-9.xml.mzn_AND_NODATA,1,0.668605,0.017241,1.482759,0.674419,0.982759,1.196748
nsp/nsp_2.mzn_AND_nsp/period_14/59.dzn,1,0.459353,0.09381,1.037779,0.963596,0.90619,26814.479025
nsp/nsp_2.mzn_AND_nsp/period_28/30.dzn,1,0.458034,0.09341,1.042686,0.959061,0.90659,25007.583813
nsp/nsp_2.mzn_AND_nsp/period_14/5.dzn,1,0.459473,0.094821,1.038778,0.962669,0.905179,37206.353366
nsp/nsp_2.mzn_AND_nsp/period_14/4.dzn,1,0.459559,0.095541,1.03949,0.96201,0.904459,44616.935912
prop_stress/prop_stress.mzn_AND_prop_stress/0200.dzn,1,1,1,50.997512,0.019609,0,6750.74177
nsp/nsp_2.mzn_AND_nsp/period_14/96.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_14/40.dzn,1,0.459353,0.09381,1.037779,0.963596,0.90619,26814.479025
nsp/nsp_2.mzn_AND_nsp/period_14/12.dzn,1,0.459527,0.095271,1.039223,0.962257,0.904729,41839.155777
nsp/nsp_2.mzn_AND_nsp/period_14/15.dzn,1,0.459473,0.094821,1.038778,0.962669,0.905179,37206.353366
nsp/nsp_2.mzn_AND_nsp/period_14/51.dzn,1,0.459366,0.093918,1.037886,0.963497,0.906082,27928.847504
quasigroup7/quasigroup7.mzn_AND_quasigroup7/11.dzn,1,0.497143,1,1.084711,0.921905,0,16.636172
quasigroup7/quasigroup7.mzn_AND_quasigroup7/14.dzn,1,0.498208,1,1.067602,0.936679,0,26.383836
nsp/nsp_2.mzn_AND_nsp/period_14/18.dzn,1,0.459473,0.094821,1.038778,0.962669,0.905179,37206.353366
nsp/nsp_2.mzn_AND_nsp/period_14/93.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_14/71.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
prop_stress/prop_stress.mzn_AND_prop_stress/0300.dzn,1,1,1,75.998339,0.013158,0,15125.74449
nsp/nsp_2.mzn_AND_nsp/period_14/83.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,0.459395,0.094165,1.03813,0.963271,0.905835,30460.651678
nsp/nsp_2.mzn_AND_nsp/period_14/60.dzn,1,0.459395,0.094165,1.03813,0.963271,0.905835,30460.651678
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_true.dzn,1,0.666667,0.039845,1.279883,0.781321,0.960155,1.302927
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_false.dzn,1,0.687373,0.034393,1.274497,0.784623,0.965607,1.679293
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_false.dzn,1,0.65121,0.047865,1.283312,0.779234,0.952135,1.496726
nsp/nsp_2.mzn_AND_nsp/period_28/63.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_false.dzn,1,0.680071,0.036981,1.276226,0.78356,0.963019,1.634779
nsp/nsp_2.mzn_AND_nsp/period_14/35.dzn,1,0.45932,0.093531,1.037504,0.963852,0.906469,23947.908175
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_false.dzn,1,0.671766,0.04,1.278222,0.782337,0.96,1.589226
quasigroup7/quasigroup7.mzn_AND_quasigroup7/10.dzn,1,0.496568,1,1.0925,0.915332,0,13.887245
quasigroup7/quasigroup7.mzn_AND_quasigroup7/13.dzn,1,0.497931,1,1.072485,0.932414,0,22.884499
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_false.dzn,1,0.683836,0.035639,1.275332,0.78411,0.964361,1.703758
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_false.dzn,1,0.693841,0.032149,1.272984,0.785556,0.967851,1.723911
nsp/nsp_2.mzn_AND_nsp/period_14/87.dzn,1,0.459301,0.093376,1.03735,0.963994,0.906624,22354.713967
nsp/nsp_2.mzn_AND_nsp/period_28/40.dzn,1,0.458034,0.09341,1.042686,0.959061,0.90659,25007.583813
nsp/nsp_2.mzn_AND_nsp/period_14/21.dzn,1,0.459353,0.09381,1.037779,0.963596,0.90619,26814.479025
nsp/nsp_2.mzn_AND_nsp/period_28/34.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_false.dzn,1,0.699611,0.030183,1.271648,0.786381,0.969817,1.767065
nsp/nsp_2.mzn_AND_nsp/period_28/96.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_true.dzn,1,0.671309,0.03829,1.278718,0.782033,0.96171,1.370142
nsp/nsp_2.mzn_AND_nsp/period_28/89.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933
prop_stress/prop_stress.mzn_AND_prop_stress/0400.dzn,1,1,1,100.998753,0.009901,0,26834.079193
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_true.dzn,1,0.679692,0.035525,1.276644,0.783304,0.964475,1.41526
nsp/nsp_2.mzn_AND_nsp/period_28/72.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_true.dzn,1,0.690408,0.032063,1.274047,0.7849,0.967937,1.434857
nsp/nsp_2.mzn_AND_nsp/period_28/62.dzn,1,0.458009,0.093175,1.042447,0.959281,0.906825,22512.51933
