@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,15.5403,0.0056,0.0056,0.0093,13.1649,0.0056,120,131,120,110,120.643,0.0111,120.581,111,131,0.0017,0.3165,550,540,3834,3834.4286,0.0675,0.0806,3745,0.5425,3752,3933,3745,0.0498,3931,0.0124,0.0027
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,15.5015,0.0059,0.0059,0.0078,13.0398,0.0059,114,124,114,104,113.751,0.0117,113.644,104,124,0.0023,0.3225,520,510,3806,3829.4286,0.0698,0.0773,3665,0.568,3714,4054,3665,0.0455,3934,0.0123,0.0029
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,308,0.0003,0.0003,0.0005,158.895,0.0003,2125,2175,2114,2088,2132.84,0.0006,2118.85,2102,2134,0,0.2364,10000,9733,17,18.3223,0.0146,0.079,12,0.3107,14,27,8,0.0469,21,0.0011,0.0002
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,9.7861,0.0417,0.0417,0.0417,8.8616,0.0417,24,29,24,19,24.066,0.0451,24.1203,19,29,0.0293,0.5559,120,120,4214,4238.125,0.1542,0.0016,4109,0.6994,4190,4443,4109,0.0011,4345,0.054,0.0079
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S144043535-002.cnf,1,12.5799,0.0089,0.0089,0.0146,10.5314,0.0087,76,84,76,68,76.0906,0.0175,76.0285,68,84,0.0033,0.3391,360,343,4058,4042.6667,0.0853,0.0805,3944,0.6239,3985,4137,3944,0.0411,4104,0.0167,0.0044
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S2037268960-098.cnf,1,19.8036,0.0057,0.0057,0.0075,16,0.0056,118,128,117,107,117.681,0.0112,117.527,108,128,0.0022,0.315,540,532,3802,3835.5,0.0696,0.0761,3746,0.5347,3783,4014,3746,0.0461,3936,0.0127,0.0028
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,18.7293,0.0056,0.0056,0.0074,15.4376,0.0055,121,131,120,110,120.702,0.0109,120.761,110,131,0.0017,0.3119,550,543,3849,3851.5,0.0672,0.0742,3730,0.5443,3794,3999,3730,0.0432,3959,0.0107,0.0027
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,25.7591,0.0233,0.0233,0.0233,25.7169,0.0233,49,58,49,42,49.819,0.0117,49.1577,43,56,0.0212,0.614,300,300,128,138.2273,0.1119,0.0001,107,0.7362,116,161,101,0.0001,151,0.0254,0.0015
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S183991542-09-SAT.cnf,1,41.4444,0.0015,0.0015,0.0029,33.2299,0.001,439,457,437,419,438.669,0.0029,437.034,420,460,0.0001,0.2225,2405,2043,682,749.5417,0.0612,0.1421,538,0.4769,603,1134,502,0.0832,784,0.0047,0.0007
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,15.0506,0.0063,0.0063,0.0082,12.4226,0.0062,108,118,108,98,108.292,0.0124,108.013,99,118,0.0024,0.3248,500,486,3858,3883.25,0.0727,0.0769,3791,0.5649,3848,4060,3791,0.0463,3938,0.0128,0.0031
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,12.2151,0.0088,0.0088,0.0116,10.2213,0.0087,77,85,77,69,76.668,0.017,76.8469,69,85,0.0013,0.3382,350,344,3941,3940,0.085,0.0775,3894,0.6071,3911,4056,3894,0.0443,3946,0.0195,0.0046
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S361865778-09-SAT.cnf,1,24.6566,0.0032,0.0032,0.0054,19.7715,0.0021,203,217,204,191,203.565,0.0062,203.686,191,217,0.0006,0.2826,990,932,1519,1696.2667,0.0566,0.1143,1127,0.5689,1305,2341,1083,0.0681,2110,0.0071,0.0016
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,14.9988,0.0437,0.0437,0.0437,15.2463,0.0437,26,32,26,21,26.7062,0.0117,26.3295,22,32,0.0399,0.6373,160,160,4199,4146.25,0.158,0.0001,3975,0.7357,4030,4381,3975,0.0001,4381,0.0488,0.0027
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,60.8438,0.0045,0.0045,0.0045,48.9037,0.0045,209.5,227,211,196,210.931,0.0152,210.378,197,226,0.0032,0.4744,1100,1100,36,38.2523,0.0779,0.0023,28,0.5794,32,50,24,0.0015,42,0.0061,0.0009
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S948914005-013.cnf,1,18.2599,0.035,0.035,0.035,18.8326,0.035,33,38,33,27,32.8222,0.0117,33.0764,27,39,0.0311,0.6293,200,200,4156,4001.5,0.1449,0.0001,3813,0.7299,3876,4161,3813,0.0001,4161,0.0389,0.0021
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,6818.5,0.0001,0.0001,0.0002,1198.2,0.0001,8488,8533,4231.5,0,8506.8,0.0002,4231.5,8481,0,0,0.2192,40000,38960,3,3.6906,1.4142,0.0793,1,0.2557,2,6,1,0.0474,5,0.0002,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1014608490-038.cnf,1,12.8801,0.0073,0.0073,0.0121,10.767,0.0073,92,101,92,83,91.8051,0.0144,91.7248,83,101,0.0028,0.3366,420,413,3857,3893.125,0.0758,0.0818,3795,0.6616,3838,4090,3795,0.0502,4025,0.0174,0.0036
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S218623752-19-SAT.cnf,1,25.2506,0.0032,0.0032,0.0064,19.8052,0.0021,203,217,203,189,203.361,0.0063,202.471,190,216,0.0003,0.2817,990,931,3223,2967.25,0.0593,0.1076,1815,0.5311,2738,3540,1815,0.0649,3450,0.0088,0.0016
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,24.1436,0.0041,0.0041,0.0068,19.543,0.0041,162,174,162,150,161.819,0.0082,162.183,149,174,0.0003,0.2986,750,733,2370,2122.9286,0.0584,0.0766,1063,0.5296,1261,3262,1032,0.0462,3023,0.0076,0.002
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,24.974,0.0051,0.0051,0.0085,19.4565,0.0051,129,141,129,119,129.62,0.0101,129.538,119,141,0.002,0.3078,600,589,3751,3775.875,0.0695,0.0678,3670,0.5157,3713,3959,3670,0.042,3902,0.0122,0.0025
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S218576925-17.UNSAT.shuffled.cnf,1,24.0633,0.0052,0.0052,0.0086,19.1711,0.0052,128,138,128,117,127.591,0.0104,127.487,117,138,0.002,0.3052,600,580,3770,3834,0.0675,0.0703,3714,0.5,3733,4031,3714,0.0409,4010,0.0114,0.0026
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,6.6001,0.14,0.14,0.14,6.0866,0.14,9,12,9,6,8.8931,0.011,8.9003,6,12,0.1303,0.7058,50,50,4566,4574,0.2335,0.0001,4552,0.7741,4561,4613,4552,0,4578,0.1508,0.0082
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S599916448-096.cnf,1,8.2693,0.1077,0.1077,0.1077,7.8339,0.1077,11,15,11,8,11.3035,0.0111,11.321,8,14,0.0994,0.6828,65,65,4489,4465.6667,0.2106,0.0001,4380,0.7686,4398,4574,4380,0,4516,0.1167,0.0068
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1582955175-042.cnf,1,55.7959,0.0016,0.0016,0.0026,41.9534,0.0015,427,442,426,405,424.257,0.0032,425.497,407,444,0.0006,0.2729,2000,1946,143,153.4787,0.0354,0.0797,119,0.4348,129,182,105,0.0479,162,0.0042,0.0007
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S884764237-004.cnf,1,8.6891,0.1,0.1,0.1,8.3861,0.1,12,15,12,9,12.1128,0.0111,12.0461,9,15,0.0886,0.6797,70,70,4447,4440,0.2127,0.0001,4370,0.7686,4374,4520,4370,0.0001,4489,0.1083,0.0063
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,9.0011,0.05,0.05,0.05,8.0652,0.05,20,24,20,16,20.0781,0.0459,19.9872,16,24,0.038,0.5666,100,100,4280,4299,0.1702,0.0014,4256,0.7111,4275,4421,4256,0.0009,4324,0.0615,0.0093
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1416418480-05.SAT.shuffled.cnf,1,6.0653,0.0714,0.0714,0.0714,5.1999,0.0714,14,18,14,11,14.4705,0.0462,14.4582,11,18,0.0503,0.5934,70,70,4412,4423.8571,0.1913,0.0016,4387,0.7253,4389,4514,4387,0.001,4439,0.0905,0.0142
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1386858597-08-SAT.cnf,1,31.2199,0.0021,0.0021,0.005,25.7837,0.0014,304,320,303,287,303.536,0.0042,302.344,288,318,0.0002,0.2342,1665,1414,3694,3637.6,0.0544,0.1415,3337,0.5026,3563,3840,3337,0.0888,3754,0.0066,0.001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,5674.33,0.0001,0.0001,0.0002,876.714,0.0001,6427,6516,6328,0,6423.57,0.0002,4235,6295,6328,0,0.2295,29999,29267,4,5.3032,0.866,0.0791,3,0.2663,3,9,1,0.0473,7,0.0003,0.0001
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf,1,8.5265,0.0556,0.0556,0.0556,7.6026,0.0556,18,22,18,14,18.0732,0.046,18.0579,14,22,0.0417,0.5735,90,90,4301,4327.625,0.1752,0.0015,4258,0.7161,4283,4523,4258,0.0009,4379,0.0689,0.0108
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,13.2971,0.0286,0.0286,0.0286,12.0678,0.0286,35,41,35,29,34.7857,0.0427,34.6572,29,41,0.0207,0.535,175,175,4066,4091.75,0.1323,0.0015,3961,0.686,4024,4332,3961,0.001,4179,0.0357,0.0051
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,715.444,0.0002,0.0002,0.0004,302.944,0.0002,3185,3233,3178,0,3186.78,0.0004,2833.22,3110,3218,0,0.2281,15000,14620,10,10.7336,0.3752,0.0784,7,0.2908,8,16,5,0.0476,12,0.0007,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S118521533-021.UNKNOWN.cnf,1,11.0877,0.04,0.04,0.04,10.007,0.04,25,30,25,20,24.7832,0.045,24.7091,20,30,0.0297,0.5509,125,125,4166,4215.5,0.1528,0.0014,4118,0.6857,4138,4372,4118,0.0009,4336,0.0511,0.0071
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S517464300-073.cnf,1,20.4967,0.0054,0.0054,0.0072,16.3635,0.0054,123,133,123,112,123.148,0.0106,123.102,113,134,0.0017,0.316,560,556,3901,3855.6667,0.0664,0.0791,3739,0.5371,3806,3948,3739,0.0463,3911,0.0097,0.0027
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S645163129-012.cnf,1,17.1337,0.0061,0.0061,0.0102,13.7708,0.0061,109,119,109,99,109.05,0.0121,109.038,99,119,0.0024,0.3221,500,491,3871,3854.625,0.0723,0.0726,3759,0.5653,3808,3976,3759,0.0436,3907,0.0128,0.0032
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2058039218-006.cnf,1,9.4522,0.0933,0.0933,0.0933,9.0315,0.0933,13,16,13,10,12.9177,0.0111,12.9051,10,16,0.0857,0.6724,75,75,4392,4436.1667,0.2023,0.0001,4342,0.7518,4371,4614,4342,0,4516,0.1016,0.0058
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,23.5575,0.0041,0.0041,0.0068,18.4536,0.0041,163,176,163,151,163.23,0.0082,163.355,151,176,0.0006,0.3018,750,736,2930,2225.1538,0.0621,0.0781,920,0.4989,947,3389,849,0.0482,3226,0.0088,0.002
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S162003179-087.cnf,1,558.875,0.0002,0.0002,0.0004,374.529,0.0002,3399,3450,3459.5,3325,3205.18,0.0004,3444.75,3335,3489,0,0.2341,16000,15605,9,9.961,0.0171,0.0802,6,0.2725,7,15,4,0.0467,12,0.0005,0.0001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1813642436-099.cnf,1,385.2,0.0002,0.0002,0.0004,261.7,0.0002,2974.5,3001,2975.5,2898,2972.15,0.0005,2981.5,2928,3052,0,0.2366,14000,13647,11,11.9956,0.0188,0.0792,8,0.2818,9,18,5,0.0466,14,0.0007,0.0001
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,8.7142,0.05,0.05,0.05,7.8605,0.05,20,24,20,16,20.0705,0.0458,20.0652,16,24,0.038,0.5661,100,100,4263,4290.1429,0.1688,0.0014,4239,0.7364,4250,4450,4239,0.001,4307,0.0629,0.0096
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,367.15,0.0003,0.0003,0.0005,166.207,0.0003,2124,2159,2111.5,2066,2126.62,0.0006,2011.35,2094,2163,0,0.2407,10000,9745,17,18.1081,0.2359,0.0787,11,0.3024,14,26,8,0.0468,21,0.0008,0.0002
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S924370159-018-UNKNOWN.cnf,1,78.088,0.0013,0.0013,0.0021,53.004,0.0012,529,549,528,507,528.996,0.0025,527.641,508,548,0.0004,0.2642,2500,2433,107,114.1983,0.0319,0.0784,88,0.3861,96,137,74,0.0464,118,0.0035,0.0006
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S310111511-029.cnf,1,792.5,0.0002,0.0002,0.0004,421.824,0.0002,2981,3037,2986.5,0,2810.29,0.0004,2696,2877,3044,0.0001,0.2307,14000,13658,11,11.4356,0.3517,0.0797,7,0.2806,9,16,5,0.0481,13,0.0006,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,2520,0.0001,0.0001,0.0003,546.2,0.0001,5274,5353,5265,0,5287.5,0.0003,3958.5,5216,5277,0,0.2255,25000,24342,5,5.5586,0.6667,0.079,3,0.2872,4,8,2,0.0473,7,0.0004,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,12.1114,0.0071,0.0071,0.0093,10.0577,0.007,96,105,96,87,95.865,0.0139,95.9236,87,105,0.0027,0.3345,440,428,3884,3888.375,0.0764,0.0794,3800,0.5736,3849,4037,3800,0.0503,3943,0.0145,0.0036
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,13.1524,0.05,0.05,0.05,13.395,0.05,23,28,23,19,23.1936,0.0117,23.175,18,28,0.046,0.6461,140,140,4282,4216.75,0.1649,0.0001,4047,0.7454,4102,4436,4047,0.0001,4436,0.0551,0.0031
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1248103115-09-UNKNOWN.cnf,1,32.1249,0.0028,0.0028,0.0046,25.001,0.0018,234,250,234,220,234.643,0.0055,234.801,220,249,0.0005,0.278,1170,1082,839,984.12,0.0488,0.1039,675,0.4863,735,2056,654,0.0646,906,0.0071,0.0014
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1916548023-003.cnf,1,14.7327,0.0058,0.0058,0.0134,12.2287,0.0057,116,127,116,106,115.961,0.0116,116.052,105,126,0.0022,0.3242,540,524,3814,3819.875,0.0709,0.0854,3744,0.627,3751,3924,3744,0.0507,3911,0.0132,0.0027
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1828800850-025.cnf,1,7.7648,0.1167,0.1167,0.1167,7.307,0.1167,10,13,10,8,10.495,0.011,10.5211,8,14,0.1047,0.6911,60,60,4461,4507,0.2182,0.0001,4452,0.7675,4461,4625,4452,0,4536,0.1249,0.007
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1598052044-078.cnf,1,19.5757,0.0057,0.0057,0.0075,15.7809,0.0056,117,127,117,107,116.954,0.0112,117.31,107,127,0.0017,0.3126,540,532,3841,3855.75,0.0695,0.0744,3722,0.5518,3813,4014,3722,0.0438,3942,0.0144,0.0028
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,21.1928,0.0048,0.0048,0.0079,16.8941,0.0047,141,152,141,129,140.862,0.0095,140.806,129,152,0.0018,0.313,650,635,3671,3666,0.0657,0.0764,3562,0.5495,3640,3757,3562,0.047,3733,0.0113,0.0024
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S211141966-058.cnf,1,39.3836,0.0071,0.0071,0.0071,33.3235,0.0071,134,146,134,122,134.175,0.0218,134.406,123,146,0.0043,0.4867,700,700,71,73.2614,0.0709,0.0023,56,0.6227,61,87,45,0.0015,82,0.0093,0.0014
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1826927554-087.cnf,1,11.3123,0.0086,0.0086,0.0113,9.3562,0.0085,79,87,79,71,78.7612,0.0167,78.9738,70,87,0.0033,0.3416,360,353,3906,3951.4286,0.0834,0.0814,3847,0.6321,3873,4122,3847,0.0505,4107,0.0184,0.0041
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1394630553-009.cnf,1,9.4692,0.0933,0.0933,0.0933,9.0863,0.0933,13,16,13,10,12.908,0.0111,12.9134,10,16,0.0857,0.6769,75,75,4406,4446,0.2085,0.0001,4373,0.7564,4376,4541,4373,0,4534,0.0999,0.0057
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1017443264-065.cnf,1,10.1097,0.0417,0.0417,0.0417,9.1821,0.0417,24,29,24,19,23.9416,0.0453,23.914,19,29,0.034,0.5536,120,120,4227,4238,0.1561,0.0016,4164,0.698,4199,4357,4164,0.001,4316,0.0513,0.0078
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S779309989-069.cnf,1,58.3324,0.0016,0.0016,0.0026,39.7175,0.0015,429,448,429,409,428.773,0.0031,428.086,409,447,0.0001,0.2724,2000,1954,140,152.6289,0.0626,0.0796,114,0.414,126,181,104,0.0498,161,0.0044,0.0008
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S232355738-04.cnf,1,19.5201,0.0318,0.0318,0.0318,19.9806,0.0318,36,42,36,30,36.3094,0.0117,36.0993,30,42,0.0289,0.625,220,220,299,478.4615,0.1285,0.0001,227,0.715,266,742,202,0.0001,362,0.0365,0.0019
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,27.0987,0.0044,0.0044,0.0073,21.3012,0.0044,151,163,152,140,151.219,0.0087,151.627,139,163,0.0017,0.3001,700,688,3662,3659.8889,0.0601,0.0689,3449,0.5552,3629,3826,3449,0.04,3723,0.0135,0.0022
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S94225360-10.cnf,1,16.486,0.0389,0.0389,0.0389,16.7166,0.0389,30,36,30,24,30.0243,0.0117,29.7024,25,35,0.0346,0.6342,180,180,4220,4134.25,0.1426,0.0001,3934,0.7334,4036,4347,3934,0.0001,4347,0.0453,0.0025
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,10.8177,0.04,0.04,0.04,9.7132,0.04,25,30,25,20,24.9541,0.045,24.8681,20,30,0.0301,0.5499,125,125,4187,4203.5,0.1536,0.0016,4126,0.7229,4161,4311,4126,0.001,4297,0.05,0.0072
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,8.7179,0.1,0.1,0.1,8.4015,0.1,12,15,12,9,12.087,0.0111,12.1489,9,15,0.092,0.6793,70,70,4440,4455.3333,0.2038,0.0001,4385,0.763,4393,4570,4385,0,4516,0.11,0.0062
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1517457236-16-SAT.cnf,1,62.7266,0.0007,0.0007,0.002,50.5865,0.0005,861,881,862,833,858.609,0.0015,854.014,831,884,0.0001,0.2211,5500,4066,571,614.9167,0.0883,0.1674,445,0.4236,480,868,437,0.1027,732,0.0035,0.0003
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,1217,0.0001,0.0001,0.0002,1143.25,0.0001,8482.5,8500,8483,8483,8490.25,0.0002,8483,8463,8483,0,0.2223,40000,38973,3,3.5586,0,0.0797,1,0.2488,2,6,1,0.0474,4,0.0002,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,6.9604,0.14,0.14,0.14,6.4724,0.14,9,12,9,6,8.8372,0.011,8.859,6,12,0.1227,0.7034,50,50,4562,4582.2,0.2311,0.0001,4536,0.7767,4556,4637,4536,0,4620,0.1546,0.0087
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf,1,7.5483,0.1167,0.1167,0.1167,7.072,0.1167,10,14,11,8,10.5729,0.011,10.6037,8,14,0.1081,0.6936,60,60,4500,4496.5,0.2147,0.0001,4422,0.7726,4474,4588,4422,0.0001,4515,0.1251,0.0071
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S68128341-07-UNSAT.cnf,1,50.0719,0.0017,0.0017,0.004,37.3995,0.0011,372,391,371,353,372.325,0.0034,371.394,355,389,0.0002,0.2455,2035,1748,1120,1257.2857,0.0383,0.1324,845,0.452,934,1682,787,0.0791,1532,0.0057,0.0008
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1175862975-06.cnf,1,48.0901,0.0056,0.0056,0.0056,39.3519,0.0056,173,184,172,158,172.617,0.018,171.797,160,188,0.004,0.4822,900,900,49,51.66,0.0803,0.0023,40,0.5937,44,69,29,0.0015,57,0.0074,0.001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf,1,7.3924,0.0667,0.0667,0.0667,6.4086,0.0667,15,19,15,12,15.2853,0.0463,15.2298,12,19,0.0551,0.5873,75,75,4358,4385.625,0.189,0.0016,4321,0.7386,4335,4504,4321,0.001,4483,0.0808,0.0119
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S905029262-097.cnf,1,9.5367,0.0933,0.0933,0.0933,9.1789,0.0933,13,16,13,10,12.8715,0.0111,12.8667,10,16,0.0855,0.6723,75,75,4394,4400,0.2031,0.0001,4329,0.7505,4350,4511,4329,0,4450,0.1019,0.0059
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,14.0636,0.0286,0.0286,0.0286,12.8205,0.0286,35,41,34,29,34.6699,0.0426,34.5491,29,41,0.0223,0.5324,175,175,4113,4114.75,0.1346,0.0015,3927,0.673,4086,4308,3927,0.0009,4244,0.0357,0.0053
