@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,2959,0.0044,2982,139,32.7768,22.471,35.5407,34.0631,40.8236,40.8236,3697.5714,28.5726,0.0172,32.4847,39.8975,700,0.0037,3682,3530,3530,3689,0.0054,0.0022,3860,684,150.007,150,3860,161,0.0044,0.0044,0.0058,139,150.256,162,150,0.0084,32.4847,0.2088,3742,0.0593,0.0088,0.0884,0.0636,0.2987,0.2312,0.0017,0.5045,0.2318,4,0.0244,0.2791,0.1976,0.0416,0.343,0.0238,0.0842,0.1561,0.0423,0.0003,0.0294,0.0715,0.3521,3.2958
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,1696,0.0077,1704,79,22.8545,11.7258,24.2231,23.2415,27.9121,27.9121,3928.7143,14.3026,0.0318,22.109,25.9661,400,0.0035,3863,3833,3833,3888,0.0088,0.0037,4129,392,87.4864,88,4129,96,0.0077,0.0077,0.0102,79,87.7048,96,88,0.0165,22.109,0.2023,4008,0.0784,0.0151,0.0783,0.0788,0.3324,0.2311,0.0018,0.578,0.2815,4.0051,0.0245,0.3816,0.2711,0.0399,0.5654,0.0249,0.0859,0.1633,0.0425,0,0.0389,0.0736,0.3929,3.1909
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,25000,0.004,25000,222,58.6,54.0647,62.4318,61.5652,73.6818,80.9583,31.6574,68.1748,0.018,54.4211,65.6,1250,0.01,27,24,20,29,0.0013,0.0007,40,1250,240.424,240,65,260,0.004,0.004,0.004,222,238.837,257,239,0.0057,44.8919,0.2369,36,0.0604,0.0137,0.1069,0.0863,0.4713,0.05,0.0028,0.6064,0.1822,3,0.253,0.3046,0.1386,0.0437,0.0144,0.001,0.0027,0.005,0.0015,0.0003,0.0248,0.0023,0.4105,2.9952
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,3727,0.0286,3727,29,35.0293,12.7371,35.9704,35.1796,38.8148,38.8148,4115,13.9942,0.0453,34.323,37.7043,175,0.0386,4009,3927,3927,4111,0.0097,0.0053,4308,175,34.5714,34,4308,41,0.0286,0.0286,0.0286,29,34.818,41,35,0.0357,34.323,0.2373,4244,0.1369,0.0426,0.0424,0.1347,0.5325,0.047,0.0223,0.668,0.2606,3,0.0292,0.9333,0.2576,0.0665,0.0067,0.0006,0.0018,0.0035,0.0009,0.0021,0.0625,0.0015,0.4269,2.8824
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,3195,0.0333,3195,25,31.0787,10.6197,32.0067,31.342,34.1867,34.1867,4153.2857,11.752,0.0466,30.386,33.3485,150,0.0404,4068,4062,4062,4113,0.0097,0.0067,4354,150,29.8245,30,4354,35,0.0333,0.0333,0.0333,25,29.9309,35,30,0.0413,30.386,0.2449,4275,0.1392,0.0439,0.0403,0.1434,0.5428,0.0469,0.025,0.6951,0.2718,2.9933,0.0255,1.0028,0.2794,0.0663,0.0085,0.0007,0.0019,0.0032,0.0011,0.0028,0.0655,0.0015,0.4344,2.9585
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1,12750,0.0467,12750,20,45.5776,14.3189,46.5002,47.1244,47.7333,47.7333,4202,14.1023,0.0117,45.5655,47.7333,150,0.0117,4081,3994,3994,4312,0.0038,0.0029,4421,150,24.8278,25,4421,30,0.0467,0.0467,0.0467,20,24.8926,30,25,0.0521,45.5655,0.2629,4421,0.1555,0.0117,0.0205,0.1611,0.6394,0.0118,0.0416,0.7465,0.2144,2,0.0409,1.3997,0.2772,0.0752,0.0003,0.0001,0.0001,0.0002,0.0001,0.0018,0.1974,0.0001,0.4485,2.0828
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1,6230,0.1,6230,9,25.6994,8.5141,25.8843,25.9065,26.5392,26.5392,4426.2,8.7965,0.0111,25.3018,25.9743,70,0.0111,4388,4365,4365,4404,0.0091,0.0063,4536,70,11.9996,12,4536,15,0.1,0.1,0.1,9,12.1239,15,12,0.1069,25.3018,0.3107,4438,0.2041,0.0111,0.0156,0.2059,0.6804,0.0112,0.0925,0.7556,0.2601,2,0.0135,1.796,0.2671,0.0991,0.0001,0,0.0001,0.0001,0,0.0032,0.0997,0.0001,0.4283,1.9864
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,1482,0.0088,1491,68,27.1056,9.2088,27.1056,27.1056,27.1056,27.1056,4168,10.7431,0.0358,27.1056,27.1056,350,0.0067,4168,4168,4168,4168,0.0108,0.0044,4168,342,76.1465,76,4168,84,0.0089,0.0089,0.0146,68,76.3198,85,76,0.0189,27.1056,0.2076,4168,0.085,0.0173,0,0.0865,0.3428,0.2308,0.0034,0.6184,0.3477,4,0,0.4185,0.3058,0.0413,0.4601,0.0296,0.0985,0.1808,0.0508,0,0.0392,0.0848,0.3903,3.3614
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1,2121,0.0061,2130,100,27.6028,12.7145,28.6299,28.0448,31.7083,31.7083,3882.7143,15.3336,0.0259,25.9961,30.8925,500,0.0047,3804,3767,3767,3837,0.009,0.0029,4039,491,109.815,110,4039,119,0.0062,0.0062,0.0081,100,109.693,120,110,0.0132,25.9961,0.2109,4029,0.0687,0.0121,0.0642,0.0699,0.3215,0.2315,0.0024,0.6122,0.2968,4,0.0257,0.3455,0.2634,0.0344,0.3202,0.0296,0.0963,0.1791,0.0506,0.0005,0.0325,0.0813,0.3677,3.347
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,8010,0.0778,8010,12,31.1664,10.4631,31.1961,31.254,31.5975,31.5975,4364.8,10.5537,0.0111,30.4648,31.4978,90,0.0111,4279,4262,4262,4335,0.0074,0.0049,4482,90,15.3118,15,4482,19,0.0778,0.0778,0.0778,12,15.3643,19,15,0.0831,30.4648,0.2925,4466,0.1936,0.0111,0.0128,0.1871,0.6626,0.0112,0.0714,0.7483,0.2624,2,0.0212,1.709,0.2439,0.0907,0.0001,0,0.0001,0.0001,0,0.003,0.0908,0.0001,0.4051,2.066
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,3727,0.0286,3727,29,35.081,12.7025,36.2249,36.1178,38.0767,38.0767,4125,14.0043,0.0456,34.7464,37.7433,175,0.04,4042,4026,4026,4097,0.0086,0.0054,4301,175,34.8939,35,4301,41,0.0286,0.0286,0.0286,29,34.7167,41,35,0.037,34.7464,0.2378,4208,0.1315,0.0428,0.035,0.1337,0.5337,0.047,0.0228,0.6839,0.2462,3,0.0238,0.9489,0.2476,0.0624,0.0062,0.0007,0.0019,0.0036,0.001,0.0021,0.0598,0.0016,0.4295,2.9893
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,1909,0.0068,1917,89,24.793,13.1468,26.1837,25.5925,29.5071,29.5071,3955.1429,16.0256,0.0272,24.6355,27.5125,450,0.0052,3872,3776,3776,3949,0.0073,0.0032,4157,440,97.576,98,4157,107,0.0069,0.0069,0.0114,88,97.6376,107,98,0.0141,24.6355,0.2062,4012,0.0727,0.0135,0.0632,0.0733,0.3251,0.2305,0.0026,0.5835,0.2863,4,0.0276,0.3602,0.2681,0.037,0.3897,0.0239,0.089,0.1708,0.047,0.0005,0.0345,0.0772,0.3781,3.3233
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.4347,7.1668,22.6818,22.7488,23.1503,23.1503,4509,7.6036,0.011,22.2258,22.8496,60,0.011,4474,4456,4456,4478,0.0097,0.0074,4598,60,10.5298,10,4598,14,0.1167,0.1167,0.1167,8,10.5461,13,10,0.1288,22.2258,0.3167,4539,0.2214,0.011,0.0142,0.2162,0.6898,0.0112,0.1069,0.7659,0.2876,2,0.0117,1.8664,0.2998,0.1046,0.0001,0,0.0001,0.0001,0.0001,0.0049,0.1073,0.0001,0.4218,2.133
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,2741,0.0048,2769,128,32.2644,17.4458,33.8067,33.1923,36.7356,36.7356,3785.4286,21.7974,0.0226,30.2825,36.6136,650,0.0036,3688,3652,3652,3782,0.0062,0.0024,3930,630,138.707,139,3930,150,0.0048,0.0048,0.0095,127,138.96,150,139,0.0113,30.2825,0.2059,3900,0.0638,0.0096,0.066,0.0633,0.307,0.2298,0.0018,0.5241,0.247,4.0032,0.0251,0.2944,0.2295,0.032,0.3859,0.0262,0.0865,0.1615,0.0421,0.0004,0.0307,0.075,0.361,3.3021
SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1,15000,0.0067,15000,130,49.1897,33.8817,51.7943,51.697,56.7639,60.3478,66.5955,42.042,0.0255,47.0441,54.3333,750,0.0159,57,53,46,64,0.0023,0.0013,80,750,143.056,142,130,157,0.0067,0.0067,0.0067,131,143.034,156,143,0.0089,43.629,0.2307,71,0.067,0.0207,0.0693,0.0802,0.4867,0.05,0.0049,0.6386,0.2021,3,0.2236,0.39,0.1859,0.0455,0.0124,0.001,0.0027,0.0051,0.0015,0.0005,0.0306,0.0022,0.4556,2.999
SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,34000,0.0175,34000,58,56.8171,32.481,58.9883,59.6279,62.3968,62.9348,83.3077,33.7188,0.0117,55.4727,61.5974,400,0.0117,71,63,55,79,0.0016,0.0011,108,400,66.7257,67,149,76,0.0175,0.0175,0.0175,58,65.8403,76,66,0.0195,51.9041,0.2481,90,0.1242,0.0117,0.049,0.1253,0.6065,0.0118,0.0157,0.6865,0.4501,2.0451,0.2346,0.9212,0.1765,0.0738,0.0002,0.0001,0.0001,0.0002,0.0001,0.0005,0.0571,0.0001,0.4403,2.1948
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.6817,6.2279,18.9961,18.8786,19.9078,19.9078,4384.2857,7.1666,0.0463,18.5106,19.2329,75,0.0445,4354,4337,4337,4373,0.0194,0.0126,4489,75,15.2599,15,4489,19,0.0667,0.0667,0.0667,12,15.3332,19,15,0.0802,18.5106,0.2687,4399,0.1877,0.0462,0.0226,0.1852,0.5886,0.047,0.0526,0.7178,0.3243,2.1622,0.0107,1.3374,0.3452,0.0894,0.0057,0.0007,0.0018,0.0031,0.001,0.0069,0.0915,0.0016,0.4192,2.814
SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.7041,14.1301,46.7179,46.872,47.3816,47.3816,4202.5,14.1478,0.0117,45.9141,47.3816,150,0.0117,4096,4062,4062,4265,0.0041,0.0028,4387,150,24.8481,25,4387,30,0.0467,0.0467,0.0467,20,25.0056,30,25,0.0519,45.9141,0.2691,4387,0.1545,0.0117,0.0113,0.161,0.642,0.0118,0.0405,0.7356,0.226,2,0.0313,1.3914,0.2262,0.0752,0.0003,0.0001,0.0001,0.0002,0.0001,0.0017,0.0746,0.0001,0.4317,2.1203
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,3178,0.0041,3195,150,29.6677,19.107,34.2784,35.8568,38.6758,41.8817,2347.3636,24.6155,0.0154,28.6428,36.428,750,0.0006,1285,1075,1063,2776,0.0047,0.002,3262,733,162.241,162,3421,174,0.0041,0.0041,0.0068,151,162.486,176,162,0.0076,28.0555,0.2072,3128,0.0574,0.0082,0.1235,0.0649,0.3006,0.2306,0.0003,0.5065,0.4143,4.2213,0.3845,0.275,0.2236,0.0391,0.8635,0.0247,0.0905,0.1763,0.0462,0.0003,0.0277,0.0766,0.343,3.3736
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf,1,1486,0.0087,1491,68,19.9213,12.6416,21.0405,20.85,22.6914,22.6914,3986.4286,14.9461,0.031,19.6584,22.4333,350,0.004,3919,3903,3903,4008,0.0094,0.0045,4050,345,76.6478,77,4050,85,0.0087,0.0087,0.0116,69,76.3275,85,76,0.0155,19.6584,0.2012,4020,0.0863,0.017,0.0509,0.0856,0.3292,0.2322,0.002,0.5759,0.291,4,0.0127,0.413,0.3024,0.0449,0.4853,0.0242,0.0864,0.1739,0.0388,0.0007,0.2356,0.0708,0.4293,3.2725
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,2531,0.0051,2556,119,30.5724,18.1701,32.1398,31.2313,35.5855,35.5855,3828.8571,22.9612,0.0249,30.4792,34.3332,600,0.004,3753,3735,3735,3773,0.0059,0.0025,4005,584,129.173,129,4005,140,0.0052,0.0052,0.0068,118,129.046,140,129,0.0122,30.4792,0.209,3967,0.0659,0.0103,0.0585,0.0678,0.3105,0.2307,0.002,0.5208,0.2431,4,0.0266,0.3045,0.2255,0.0382,0.3209,0.0239,0.0837,0.1592,0.0424,0,0.0323,0.0718,0.3782,3.2409
SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.5993,10.3993,31.5017,31.685,31.8373,31.8373,4394.5,10.4325,0.0111,30.8852,31.8373,90,0.0111,4297,4287,4287,4460,0.0066,0.005,4534,90,15.2669,15,4534,19,0.0778,0.0778,0.0778,12,15.3917,19,15,0.0844,30.8852,0.2907,4534,0.1873,0.0111,0.0116,0.1878,0.6669,0.0112,0.0702,0.7611,0.2397,2,0.0241,1.6925,0.2534,0.0909,0.0002,0,0.0001,0.0001,0.0001,0.0034,0.0867,0.0001,0.4078,2.1463
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S878494004-057-UNKNOWN.cnf,1,83374,0.0002,84000,4175,54.1667,395,69.1877,67.0909,92.6667,129.5,8,507.25,0.0008,47.3333,80.7273,20000,0.0001,6,4,3,7,0.0003,0.0001,12,19497,4250.38,4253,17,4268,0.0002,0.0002,0.0003,4216,4231.5,4253,4236,0.0004,32.8125,0.075,10,0.0052,0.0003,0.2821,0.0106,0.2397,0.2338,0,0.2995,0.059,5.1339,0.3926,0.1143,0.0864,0.0067,0.6308,0.0285,0.0927,0.1777,0.047,0,0.0055,0.079,0.3767,3.3662
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf,1,20865,0.0006,21000,1033,37.6739,93.375,41.3851,41.463,48.1275,59.7551,46.7909,139.5,0.0035,35.6222,44.4444,5000,0.0002,37,32,25,42,0.0009,0.0003,65,4869,1060.05,1061.5,121,1092,0.0006,0.0006,0.001,1030,1064.86,1091,1067.5,0.0017,31.4576,0.1945,51,0.0253,0.0013,0.1183,0.0231,0.2504,0.2334,0.0001,0.3468,0.1493,5.0007,0.3594,0.1142,0.4549,0.0133,0.4919,0.028,0.0916,0.1731,0.0476,0,0.0224,0.0784,1.6466,3.3542
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.8111,9.5364,27.8622,27.506,29.5846,29.5846,4208,10.6132,0.0466,26.7188,28.9146,125,0.0432,4140,4107,4107,4149,0.0109,0.0073,4417,125,24.9705,25,4417,30,0.04,0.04,0.04,20,24.9321,30,25,0.0481,26.7188,0.2451,4320,0.1509,0.0451,0.0357,0.1528,0.5516,0.047,0.0327,0.7231,0.274,2.9839,0.0254,1.0926,0.3089,0.0719,0.0057,0.0007,0.0018,0.0031,0.0011,0.0038,0.0721,0.0015,0.4334,2.9802
SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,15000,0.0067,15000,131,48.6508,35.0276,51.2124,51.4314,56.1918,60.9492,67.0116,41.6235,0.0265,46.4426,53.4194,750,0.0153,58,49,40,64,0.0023,0.0012,89,750,143.517,144,137,158,0.0067,0.0067,0.0067,131,144.23,157,144,0.0091,42.9688,0.2236,71,0.0876,0.0207,0.0718,0.0691,0.4836,0.05,0.0045,0.6093,0.176,3,0.2603,0.4166,0.2116,0.032,0.0139,0.001,0.0027,0.005,0.0015,0.0003,0.0426,0.0024,0.4964,3.0022
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.7441,8.8899,28.032,28.1314,30.5424,30.5424,4217.1429,10.0735,0.0466,26.5742,29.0444,125,0.0424,4125,4122,4122,4217,0.0124,0.0071,4399,125,25.096,25,4399,30,0.04,0.04,0.04,20,25.084,30,25,0.0496,26.5742,0.2491,4284,0.1528,0.045,0.0482,0.1525,0.5522,0.047,0.0297,0.7025,0.2915,2.9758,0.0226,1.0889,0.3029,0.0722,0.009,0.0006,0.0019,0.0035,0.0011,0.0026,0.0715,0.0016,0.4209,2.9389
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S746725327-020-UNKNOWN.cnf,1,208696,0.0001,210000,10716,74.5,1878.33,108.5449,102,162.75,286,2.7955,2795,0.0004,56.6667,134,49999,0,1,1,0,2,0.0001,0,6,48800,10668.7,10699,11,10699,0.0001,0.0001,0.0001,10602,10716,10716,10716,0.0002,0,0,4,0.0054,0.0001,0.4445,0,0.2145,0.2338,0,0.2374,0,6,0.7279,0.4972,0.4895,0,0.9003,0.0277,0.0924,0.1755,0.0469,0,0.0396,0.0792,0.8899,3.3632
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1,1488,0.0086,1491,69,20.5267,11.2611,21.1344,20.8072,22.5346,22.5346,4009.4286,13.7375,0.0329,20.3661,21.5801,350,0.0054,3994,3959,3959,4002,0.0101,0.0045,4070,347,77.2292,77,4070,86,0.0087,0.0087,0.0144,69,77.2566,85,77,0.0168,20.3661,0.207,4037,0.0851,0.0168,0.0345,0.0838,0.3291,0.2332,0.0027,0.6144,0.309,4,0.0081,0.4006,0.2841,0.0539,0.313,0.0248,0.0856,0.1561,0.0413,0,0.041,0.0718,0.3847,3.2774
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,62533,0.0002,63000,0,48.125,259,59.8407,60.2308,76.7857,102.1667,11.7822,845.375,0.0012,42.3333,69.7143,15000,0,8,7,5,10,0.0004,0.0001,18,14599,3179.08,3185.5,31,3206,0.0002,0.0002,0.0004,3120,2783.38,3231,3172.5,0.0006,32.625,1.0427,14,0.0135,0.0004,0.2398,0.4047,0.2305,0.2335,0,0.3023,1.5352,5.3977,0.4396,0.0831,0.0997,0.448,0.9483,0.028,0.0921,0.1736,0.0468,0,0.0077,0.0786,0.3484,3.3726
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,104334,0.0001,105000,5233,62.1905,505.833,81.8775,75,128.4,203.3333,6.4949,1267,0.0007,50.8571,94.2,25000,0,4,3,2,6,0.0002,0.0001,11,24393,5322.17,5309,21,5347,0.0001,0.0001,0.0002,5281,5285.33,5276,5276,0.0004,34.7143,0.8947,9,0.0077,0.0003,0.3553,0.0109,0.2243,0.2338,0,0.2576,0.8493,5.3846,0.5059,0.1278,0.0573,0.1017,0.6535,0.0281,0.0926,0.1767,0.0473,0,0.0059,0.0794,0.0735,3.3712
SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.3403,9.3859,28.4644,28.3856,29.2299,29.2299,4412.2,9.6704,0.0111,27.8501,28.5162,80,0.0111,4376,4277,4277,4379,0.0073,0.0055,4563,80,13.7363,14,4563,17,0.0875,0.0875,0.0875,10,13.74,17,14,0.1021,27.8501,0.3015,4466,0.1985,0.0111,0.0156,0.1959,0.6712,0.0112,0.0778,0.7568,0.2504,2,0.0218,1.7388,0.2673,0.0935,0.0002,0,0.0001,0.0001,0,0.0038,0.0948,0.0001,0.4202,2.0819
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S517749870-003-UNKNOWN.cnf,1,208673,0.0001,210000,10545,77,1865.67,110.3553,107,187.5,250,2.6444,2504,0.0004,53.6667,134,50000,0,1,1,1,2,0.0001,0,5,48745,10627.7,10616,11,10616,0.0001,0.0001,0.0001,10560,10545,10545,10545,0.0002,3,0,4,0.007,0.0001,0.4684,0,0.2147,0.2336,0,0.2456,0,6,0.6842,0.4923,0.4904,0,0.8914,0.0281,0.0921,0.1738,0.0472,0,0.037,0.0788,0.8746,3.3657
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S328068950-002.SATISFIABLE.cnf,1,2130,0.05,2130,16,22.6114,8.1575,23.5809,23.3478,25.2696,25.2696,4318,9.0987,0.0465,22.4949,24.3703,100,0.0437,4269,4258,4258,4295,0.015,0.0093,4397,100,19.9585,20,4397,24,0.05,0.05,0.05,16,19.965,24,20,0.0685,22.4949,0.2645,4396,0.1657,0.0458,0.0398,0.1685,0.5678,0.0469,0.0362,0.71,0.2834,2.7071,0.0122,1.1883,0.2859,0.0804,0.0081,0.0007,0.0018,0.0031,0.0009,0.0038,0.0792,0.0016,0.4264,2.8907
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1,104287,0.0001,105000,5303,64.4,839.857,80.057,75.8,106,236,6.8958,967,0.0007,56.4286,91.3333,24998,0,5,4,2,7,0.0002,0.0001,11,24356,4558.57,5298,18,5366,0.0001,0.0001,0.0002,0,5345,5338,5338,0.0004,35.7143,0.6957,9,0.441,0.0003,0.331,0.0086,0.229,0.2335,0,0.2844,0.5637,5.6026,0.4251,0.3883,1.0293,0.0416,0.7467,0.0282,0.0926,0.1748,0.0471,0,0.1889,0.0793,1.8042,3.3675
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,3393,0.0038,3408,160,28.745,21,32.8706,30.2618,41.3268,41.7334,1623.8125,27.5693,0.0147,26.8968,39.2353,800,0.0029,853,730,727,1085,0.0047,0.0019,3208,785,173.091,173,3649,185,0.0039,0.0039,0.0051,160,173.328,186,174,0.0074,25.7288,0.2078,2805,0.0567,0.0077,0.1671,0.0621,0.3001,0.2314,0.0015,0.496,0.2633,4.0306,0.6157,0.2551,0.2218,0.0368,0.3103,0.026,0.0841,0.1587,0.0437,0.0003,0.0281,0.0736,0.3418,3.2988
SAT11/random/large/unif-k7-r85-v300-c25500-S1158419275-045-UNKNOWN.cnf,1,25500,0.0233,25500,41,50.1257,25.6131,51.869,51.5935,54.586,61.3094,138.6765,25.9231,0.0117,48,54.0469,300,0.0117,117,108,93,124,0.0021,0.0015,167,300,50.0872,50,323,58,0.0233,0.0233,0.0233,43,49.2412,57,49,0.0268,47.4867,0.2573,143,0.1168,0.0117,0.0566,0.1344,0.6126,0.0118,0.0209,0.7087,0.318,2,0.3541,1.082,0.1808,0.0698,0.0002,0.0001,0.0001,0.0002,0.0001,0.0007,0.0518,0.0001,0.4488,2.1053
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1383368897-031.UNKNOWN.cnf,1,2124,0.0061,2130,99,27.0211,14.8497,29.391,27.9278,33.8085,33.8085,3849.7143,18.2335,0.024,26.7165,33.6297,500,0.0047,3803,3755,3755,3837,0.0094,0.003,3964,494,108.878,109,3964,119,0.0061,0.0061,0.0081,99,109.059,119,109,0.0122,26.7165,0.2077,3897,0.0701,0.012,0.0965,0.0696,0.3224,0.2326,0.0024,0.5418,0.2739,4,0.0168,0.335,0.2556,0.035,0.2851,0.0258,0.0863,0.1647,0.0429,0.0005,0.0343,0.0733,0.3903,3.3048
