@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,1.7113,1.9214,0.3263,0.3854,1.866,0.4264,0.7094,7128902,0.0733,0.0567,0.0006,0.0006,0.5,0,0,2.1881
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,2.7548,3.6132,0.1239,2.9357,2.9115,0.1584,3.0916,129595,0.1325,0.1487,0.0089,0.0108,0.1811,0.0001,0.0001,4.6312
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,2.5283,1.1941,0.1818,2.6981,2.9253,0.1798,1.2543,813247,0.252,0.1867,0.0002,0.0003,0.3176,0,0,1.2468
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,3.9377,4.0158,0.352,0.6496,5.1045,0.486,2.7661,7488923,0.33,0.0191,0.003,0.007,0.5,0,0,3.2082
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,2.7329,0.7789,0.162,0.8821,2.6946,0.1891,0.7917,337556,0.046,0.1951,0.0001,0.0002,0.163,0,0,0.8671
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,2.5402,1.2442,0.1795,3.426,2.9194,0.1771,1.2043,620341,0.252,0.1847,0.0002,0.0005,0.3167,0,0,1.2849
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,2.3671,0.7905,0.1533,1.221,2.4678,0.1828,0.7585,60741,0.0562,0.2406,0.0014,0.0017,0.1719,0.0001,0.0001,0.9196
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,1.0535,0.5834,0.0435,1.4475,2.3449,0.025,0.4568,164401,0.0559,0.1743,0.0002,0.0003,0.2404,0.0001,0,0.533
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,2.8798,0.5059,0.1632,1.0566,2.5571,0.2639,0.4896,601416,0.0319,0.1766,0,0.0001,0.1412,0,0,0.5021
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,2.8611,0.7474,0.1481,0.8556,2.9932,0.2213,0.6558,834371,0.0522,0.1453,0.0001,0.0001,0.0889,0,0,0.8472
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,3.1522,0.5994,0.1578,2.5898,2.9225,0.2388,0.5961,447274,0.0307,0.1535,0.0001,0.0001,0.1987,0,0,0.5438
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,3.4167,1.385,0.1668,1.4339,3.4834,0.1962,1.0983,330299,0.1114,0.1398,0.0005,0.0013,1,0,0,1.1489
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,4.0345,2.8046,0.215,0.2705,4,0.3239,1.7213,154193,0.0557,0.0747,0.009,0.0157,0.4734,0.0002,0,2.5229
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,1.6204,2.4417,0.1137,1.2777,2.5187,0.0595,3.2202,78540,0.0712,0.1707,0.0406,0.0414,0.2305,0.0001,0.0001,4.3357
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c10nidw_s.cnf,1,2.621,1.9589,0.1479,5.3039,2.7094,0.1711,1.7683,512827,0.1476,0.1251,0.0036,0.0073,0.4429,0,0,2.3969
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,2.1412,4.1207,0.148,1.0308,2.4784,0.1047,4.5384,58154,0.086,0.171,0.0791,0.0866,0.2947,0.0002,0.0001,6.5399
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,2.2615,2.3906,0.1816,1.7535,2.0957,0.1641,3.0913,340394,0.1327,0.2139,0.0009,0.0021,0.4589,0,0,1.6885
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf,1,2.05,0.2642,0.0938,0.4809,2.4679,0.0792,0.4402,1409,0.0868,0.242,0.0099,0.0163,0.3215,0.0038,0.0035,0.4855
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,2.4311,2.0427,0.072,62.0545,3.8532,0.0595,0.6627,459462,0.4377,0.0173,0.0004,0.0095,0.4565,0,0,1.5791
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,3.1057,0.4525,0.1577,2.6706,2.7626,0.2465,0.4668,286487,0.0309,0.1717,0.0001,0.0001,0.2057,0,0,0.443
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf,1,2.804,0.6467,0.153,565.2526,3.177,0.1312,0.6383,1742,0.083,0.1659,0.0155,0.0448,0.126,0.005,0.0023,0.6075
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf,1,0.9694,0.6089,0.0384,1.502,2.3602,0.0205,0.4885,157595,0.0483,0.1696,0.0002,0.0005,0.1579,0.0001,0,0.5914
SAT_RACE2008/babic-dspam-vc949.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-live-sat-1.0-05.cnf,1,3.9601,9.7149,0.2499,0.0767,3.907,0.4528,1.0655,4169075,0.1817,0.0572,0.0052,0.0103,0.5,0,0,7.709
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf,1,1.0524,0.584,0.0431,1.4412,2.3491,0.025,0.4556,163489,0.0566,0.1745,0.0002,0.0003,0.2405,0.0001,0,0.5332
SAT-Race-2010-CNF/mixed/anbulagan/partial-5-17-u.cnf,1,2.8392,0.5254,0.163,0.9628,2.5717,0.2634,0.4971,730398,0.0298,0.1758,0,0.0001,0.1312,0,0,0.5214
SAT_Competition2009/APPLICATION/SAT_RACE06/schup-l2s-guid-1-k56.cnf,1,2.7501,0.9431,0.1368,2.1198,2.949,0.1512,1.0837,153826,0.1526,0.2058,0.0006,0.0011,0.4378,0,0,0.9263
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56687.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_1/vange-color-inc-54.cnf,1,0.6838,4.1706,0.2132,3.0806,1.0825,0.6241,4.041,166084,0.2878,0.1733,0.0028,0.0222,1,0,0,5.3096
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-f7nidw.cnf,1,2.8031,1.5803,0.1536,5.7814,2.9467,0.1888,1.4497,364855,0.1515,0.1255,0.001,0.0018,0.4512,0,0,1.9724
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,4.2573,1.83,0.313,10.5597,5.7388,0.3995,1.6949,438148,0.4541,0.0229,0.0052,0.0054,0.5,0.0004,0,2.4602
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0,0.0043,0.0016,0,0.6689,0.5255,0.0741,120147,0,0.007,0.0031,0.0031,0,0.0031,0.0014,0.0043
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,3.2018,1.2147,0.1593,4.6885,3.3867,0.1907,1.1007,32043,0.1528,0.1436,0.0062,0.0129,0.434,0.0003,0.0002,1.3194
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,1.8324,0.9353,0.2539,0.5277,1.8456,0.3246,0.4009,995897,0.0015,0.0721,0.0002,0.0002,0.1855,0,0,1.1731
SAT_Competition2011/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,4.0488,7.5865,0.2587,0.1264,4.3628,0.4607,1.3152,3193200,0.3485,0.0429,0.0094,0.0187,0.5,0,0,5.2458
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,1.7135,0.3154,0.0746,1.0548,2.5754,0.0572,0.2842,660,0.1169,0.2212,0.0182,0.0409,0.1342,0.0097,0.0076,0.3403
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,1.9997,0.2677,0.0886,0.4768,2.4408,0.0749,0.5124,2507,0.0777,0.2409,0.0072,0.0096,0.3211,0.0021,0.002,0.5301
SAT-Race-2010-CNF/cryptography/desgen/gss-19-s100.cnf,1,2.3542,0.7993,0.1523,1.2975,2.4609,0.182,0.7591,56829,0.0557,0.2408,0.0016,0.0019,0.1729,0.0001,0.0001,0.9398
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,1.3748,3.1303,0.2197,0.1786,1.7075,0.3764,1.1841,123648,0.0304,0.0535,0.0148,0.015,0.1505,0.0008,0.0002,3.5867
SAT-Race-2010-CNF/software-verification/nec/hard-13-U-9007.cnf,1,3.3634,3.5259,0.2101,6.6951,3.4009,0.2279,3.7248,621561,0.3972,0.1443,0.0013,0.0041,0.5,0,0,2.685
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,2.931,0.5255,0.1031,3.2168,2.9554,0.1343,0.5183,8942,0.0908,0.2058,0.0038,0.0058,0.1994,0.0008,0.0006,0.5758
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,2.9628,0.7019,0.12,4.232,3.1653,0.1195,0.751,36674,0.0907,0.1807,0.0019,0.0077,0.3867,0.0002,0.0001,0.7699
SAT_RACE2008/simon-s03-fifo8-400.cnf,1,2.8031,0.3834,0.163,7.5232,2.8308,0.1403,0.4444,141426,0.2055,0.2155,0.0002,0.0004,0.4804,0,0,0.4898
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray32_32.cnf,1,1.6701,0.1608,0.0572,0.9785,1.7338,0.0599,0.1675,163018,0.0435,0.2239,0.0002,0.0004,0.286,0,0,0.2557
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf,1,4.1776,5.1526,0.2635,0.2758,4.3959,0.3408,3.5679,1545697,0.3566,0.0538,0.0106,0.0203,0.5,0,0,4.562
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,2.1138,1.9765,0.1829,1.7276,2.1329,0.1602,1.6359,123324,0.1748,0.1962,0.0014,0.0039,0.2461,0.0001,0,1.856
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-26.cnf,1,1.9086,1.1725,0.1099,0.9492,2.5474,0.0747,1.9705,60741,0.1051,0.1836,0.016,0.0164,0.257,0.0002,0.0001,1.9485
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,1.8473,2.1732,0.1631,1.7907,3.0229,0.1148,1.7416,126705,0.1411,0.1437,0.0023,0.0067,0.2916,0.0001,0,1.388
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1443,1.4706,0.1635,3.1944,3.0494,0.3637,1.9181,68970,0.1247,0.1144,0.004,0.0041,1,0.0002,0,1.2114
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,1.3517,0.5659,0.0542,0.25,2.5928,0.0285,0.508,4624,0.1402,0.173,0.0026,0.0119,0.1449,0.001,0.0011,0.5948
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,3.0726,0.4279,0.1567,2.7925,2.7273,0.2471,0.4491,214978,0.0304,0.1745,0.0001,0.0002,0.2155,0,0,0.4253
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,2.0429,3.6102,0.0712,0.0057,1.9392,0.1546,2.2483,30392,0.0968,0.1549,0.0267,0.1081,0.3006,0.0002,0.0002,3.3286
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,1.9873,0.7872,0.0986,1.388,2.8519,0.0696,1.6783,7470,0.1322,0.1746,0.0118,0.0236,0.2659,0.0013,0.0007,0.7914
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,3.1268,0.5842,0.1567,2.0314,2.8765,0.244,0.5584,424864,0.032,0.1615,0.0001,0.0001,0.1904,0,0,0.5608
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-19-s.cnf,1,3.1155,0.6189,0.1603,2.5311,2.9215,0.2379,0.6173,630755,0.0301,0.1489,0,0.0001,0.2114,0,0,0.5481
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,2.1014,0.2977,0.0924,0.4448,2.4462,0.0784,0.569,4024,0.0724,0.2408,0.0055,0.006,0.3216,0.0013,0.0012,0.578
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-07.cnf,1,1.0519,0.586,0.0423,1.4381,2.3479,0.0249,0.4568,162397,0.0576,0.1745,0.0004,0.0007,0.2389,0.0001,0,0.5355
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-17-s.cnf,1,3.1194,0.5781,0.1582,2.6665,2.8958,0.2391,0.5786,402909,0.0304,0.1556,0.0001,0.0001,0.1923,0,0,0.5238
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,2.6677,1.086,0.2792,0.675,4.1294,0.2882,0.9001,67183,0.0232,0.0114,0.0096,0.0189,0.1719,0.0035,0.0001,0.8587
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0.0335,0.0054,0.002,0,0.7452,0.5235,0.0846,76775,0,0.0081,0.0042,0.0042,0,0.0042,0.0012,0.0054
SAT_Competition2011/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,1.7972,18.3064,0.1574,2.2681,1.3348,0.3221,5.2702,2172392,0.2967,0.2059,0.014,0.014,0.5,0,0,23.6939
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-10p0.cnf,1,3.0101,0.701,0.1483,0.9547,3.0215,0.2217,0.6035,659939,0.0416,0.1547,0.0001,0.0001,0.0928,0,0,0.8409
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b4.cnf,1,4.1231,13.386,0.2696,0.0781,4.354,0.4831,1.3035,13262068,0.2415,0.0364,0.0083,0.0165,0.5,0,0,9.197
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,2.6568,1.1286,0.0724,0.0056,3.8255,0.0821,1.2399,1311252,0.115,0.1078,0.0002,0.0004,0.6579,0,0,0.7813
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,2.9701,0.7355,0.1485,0.8774,3.1295,0.2267,0.6547,958485,0.0463,0.1447,0,0.0001,0.0811,0,0,0.8431
SAT_Competition2011/SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,2.5679,0.4162,0.217,0.5521,2.4504,0.5945,0.4248,8297,0.1944,0.0764,0.0042,0.0059,0.2848,0.0027,0.0012,0.4327
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,2.2905,0.7945,0.1577,0.5219,2.3615,0.1353,0.875,1199091,0.039,0.2092,0,0.0001,0.0865,0,0,0.8
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top26.cnf,1,2.0847,2.059,0.1821,1.7192,2.1035,0.1604,1.6857,144146,0.175,0.1963,0.0013,0.0036,0.2466,0,0,1.9344
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,2.055,1.4947,0.076,0.0287,4.8273,0.0514,1.1309,765832,0.1215,0.0423,0.0006,0.001,0.2575,0,0,2.267
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F19.cnf,1,1.2164,3.6782,0.225,0.1268,1.5965,0.3671,1.2647,293717,0.0398,0.0273,0.0182,0.0183,0.2779,0.0008,0.0001,4.2158
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9b.cnf,1,2.9372,1.7003,0.1487,5.3772,3.0342,0.198,1.5415,222774,0.1485,0.1291,0.0022,0.0047,0.4594,0.0001,0,1.9684
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-10-15-u.cnf,1,3.1026,0.5045,0.1589,2.7477,2.8036,0.2413,0.5138,313469,0.0302,0.1643,0.0001,0.0001,0.1922,0,0,0.4689
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,0.1832,3.1983,0.0891,4.3407,0.8855,0.011,4.2697,368206,0.0319,0.184,0.0014,0.0028,0.2752,0,0,4.7989
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_14_UNKNOWN.cnf,1,2.3562,1.1167,0.3189,0.5449,3.751,0.2466,0.9846,159558,0.0314,0.009,0.0052,0.0103,0.2194,0.0019,0,0.8462
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,2.3661,0.8045,0.1522,1.3431,2.4667,0.1827,0.7561,55442,0.0559,0.2405,0.0016,0.0021,0.1739,0.0002,0.0001,0.9456
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_11_UNKNOWN.cnf,1,2.6015,1.0788,0.2941,0.5949,3.8998,0.2591,0.9537,103841,0.0241,0.0105,0.0069,0.0135,0.2048,0.0025,0.0001,0.8323
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-19r-k100.cnf,1,3.4306,1.5901,0.1554,2.4502,3.5439,0.1964,1.2143,642223,0.0907,0.14,0.0004,0.0005,0.4093,0,0,1.8459
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p0.cnf,1,2.4818,0.7837,0.1604,0.6598,2.5155,0.1601,0.8346,777919,0.0455,0.2031,0.0001,0.0001,0.0906,0,0,0.8273
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,2.2611,2.4239,0.081,45.5504,3.4972,0.0741,2.2633,261620,0.4397,0.0228,0.001,0.0208,0.4994,0.0001,0,1.9455
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10id_s.cnf,1,2.7777,1.9251,0.1486,4.7893,2.8847,0.1668,1.6978,231254,0.1458,0.1336,0.007,0.0139,0.4523,0,0,2.3032
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-19-s.cnf,1,2.8377,0.5844,0.1642,0.9625,2.5946,0.2611,0.5404,995671,0.0291,0.1693,0,0,0.1378,0,0,0.5692
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p1.cnf,1,2.851,0.7172,0.1482,0.9511,2.9592,0.2278,0.6408,668201,0.0543,0.1534,0.0001,0.0001,0.1001,0,0,0.8432
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,2.304,1.072,0.3156,0.5449,3.7129,0.2425,0.9921,147422,0.0316,0.0097,0.0053,0.0105,0.2208,0.0019,0,0.8119
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-33-s100.cnf,1,2.3599,0.7915,0.1528,1.2248,2.4612,0.1828,0.7589,60515,0.0559,0.2407,0.0014,0.0018,0.1717,0.0001,0.0001,0.9222
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,3.1522,0.5994,0.1578,2.5898,2.9225,0.2388,0.5961,447274,0.0307,0.1535,0.0001,0.0001,0.1987,0,0,0.5438
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,0.2903,0.0034,0.0013,0,0.6027,0.5274,0.0747,194072,0,0.006,0.0023,0.0023,0,0.0023,0.0007,0.0035
SAT-Race-2010-CNF/software-verification/post/zfcp-2.8-u2-nh.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0.9713,0.6084,0.0385,1.5069,2.3624,0.0205,0.4882,157313,0.0485,0.1696,0.0002,0.0005,0.1579,0.0001,0,0.5909
SAT-Race-2010-CNF/software-verification/nec/hard-7-U-10652.cnf,1,3.0479,3.684,0.2173,7.9276,3.3108,0.2058,2.0581,686404,0.3164,0.1353,0.0018,0.0064,0.5,0,0,2.5924
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,3.1212,0.628,0.1515,2.0111,3.1054,0.2243,0.5551,229850,0.0433,0.1568,0.0002,0.0003,0.2238,0,0,0.7649
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,2.4662,1.9632,0.0839,59.9709,3.8985,0.0627,0.6437,253406,0.4163,0.0172,0.0007,0.0172,0.4565,0.0001,0,1.5393
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,2.3619,1.1364,0.2908,0.6418,4.085,0.2672,0.9143,86161,0.0218,0.0101,0.0084,0.0166,0.1683,0.0031,0.0001,0.894
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,2.0418,2.1762,0.1838,1.7053,2.0587,0.1635,1.7571,178513,0.1749,0.1967,0.0011,0.0033,0.2454,0,0,2.0478
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b.cnf,1,3.2161,1.209,0.1587,4.6697,3.4116,0.1915,1.0979,31988,0.1528,0.1437,0.0059,0.0129,0.434,0.0003,0.0002,1.3073
SAT_RACE2008/velev-vliw-uns-2.0-uq5.cnf,1,4.2313,5.7703,0.2636,0.2606,4.438,0.343,3.9343,2391111,0.351,0.0503,0.0092,0.0173,1,0,0,5.2203
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf,1,2.4311,2.0427,0.072,61.7325,3.8532,0.0595,0.6627,459462,0.4377,0.0173,0.0004,0.0095,0.4565,0,0,1.5791
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10nid.cnf,1,2.7281,1.5324,0.151,5.0919,2.9134,0.1737,1.4281,276775,0.1477,0.1291,0.0015,0.0033,0.4632,0,0,1.912
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s03-fifo8-300.cnf,1,2.8083,0.3834,0.1629,7.6403,2.8324,0.1403,0.4455,104585,0.2052,0.2155,0.0002,0.0005,0.4803,0.0001,0,0.4888
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,2.9368,1.9984,0.1266,4.7207,3.1149,0.1349,1.5976,210225,0.112,0.1524,0.0013,0.0034,1,0,0,1.9006
SAT_Competition2011/SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,0.8229,0.5122,0.0383,1.4356,2.5579,0.0189,0.5197,120270,0.0447,0.1709,0.0002,0.0005,0.2106,0.0001,0,0.5011
SAT_Competition2011/SAT03/industrial/li/li-exam/li-exam-61.shuffled-as.sat03-366.cnf,1,1.6689,0.3385,0.2306,0.2464,2.101,0.128,2.1719,94840,0.1505,0.2381,0.0001,0.0023,0.32,0.0001,0,0.3725
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,2.5052,2.272,0.1647,5.8234,2.5476,0.3782,2.7628,433228,0.1,0.0957,0.0013,0.0017,1,0,0,2.0673
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,4.253,1.9419,0.3097,12.7478,5.7035,0.4049,1.6937,510801,0.45,0.025,0.0057,0.0061,0.5,0.0003,0,2.6366
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,2.666,2.063,0.1749,6.607,2.7203,0.3748,2.4732,302084,0.0956,0.0952,0.0014,0.0019,1,0,0,1.7961
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1,1.9964,5.0784,0.0773,0.0131,1.864,0.1598,2.7603,74138,0.0889,0.1555,0.0187,0.0464,0.3026,0.0001,0.0001,4.6324
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,2.2377,2.0987,0.2448,1.5406,2.3996,0.2035,1.8283,106127,0.2402,0.1804,0.0014,0.0039,0.2404,0.0001,0.0001,2.3559
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,1,0,0,0,0.1,0,0,0,1716,0.2033,0.1515,0.007,0.014,0.2033,0.007,0.0752,0
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,3.8257,2.9743,0.2327,6.3238,4.09,0.236,1.7774,183363,0.0888,0.0795,0.0097,0.0101,0.3243,0.0002,0,4.0779
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,3.0829,0.4451,0.1565,2.1373,2.733,0.2499,0.4511,248601,0.0322,0.178,0.0001,0.0002,0.2053,0,0,0.4571
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-36-2.cnf,1,0.8229,0.5122,0.0383,1.4356,2.5579,0.0189,0.5197,120270,0.0447,0.1709,0.0002,0.0005,0.2106,0.0001,0,0.5011
