@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC

@DATA
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/94.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
solbat/sb.mzn_AND_solbat/sb_14_14_6_2.dzn,1,1.219055,0.820308,3.454775,3.272359,54.310712
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/26.dzn,1,1.042686,0.959061,3.852474,5.901528,21.337024
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
solbat/sb.mzn_AND_solbat/sb_14_14_6_4.dzn,1,1.219055,0.820308,3.454775,3.272359,54.310712
nsp/nsp_2.mzn_AND_nsp/period_28/53.dzn,1,1.042877,0.958886,3.852083,5.908693,21.197609
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/78.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06500_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
nsp/nsp_2.mzn_AND_nsp/period_14/77.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03860_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03220_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02140_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05040_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04500_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03060_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04960_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02400_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04280_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04980_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03560_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04780_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02580_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04820_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03340_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03320_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05340_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/55.dzn,1,1.042877,0.958886,3.852083,5.908693,21.197609
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06700_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03480_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03000_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02260_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03820_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03780_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05060_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
nsp/nsp_2.mzn_AND_nsp/period_14/61.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
solbat/sb.mzn_AND_solbat/sb_14_14_6_3.dzn,1,1.219055,0.820308,3.454775,3.272359,54.310712
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04080_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04720_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04920_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03980_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
nsp/nsp_2.mzn_AND_nsp/period_28/25.dzn,1,1.042686,0.959061,3.852474,5.901528,21.337024
nsp/nsp_2.mzn_AND_nsp/period_14/68.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
solbat/sb.mzn_AND_solbat/sb_14_14_6_1.dzn,1,1.219055,0.820308,3.454775,3.272359,54.310712
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04800_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02000_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05200_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06760_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05500_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04120_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
nsp/nsp_2.mzn_AND_nsp/period_14/38.dzn,1,1.037886,0.963497,3.823131,5.91509,20.977069
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06620_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
nsp/nsp_2.mzn_AND_nsp/period_14/50.dzn,1,1.037504,0.963852,3.823938,5.900482,21.254146
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03080_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03460_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05300_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03100_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04760_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04100_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05000_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02080_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02800_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02880_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04900_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03140_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03040_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02040_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03400_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05540_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05160_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
nsp/nsp_2.mzn_AND_nsp/period_14/31.dzn,1,1.037589,0.963773,3.823759,5.903731,21.185106
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03180_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05640_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02760_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05260_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06400_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02860_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03540_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06520_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06560_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04420_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02780_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02700_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02540_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03760_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03240_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05620_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04940_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05020_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04400_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06460_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03280_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05220_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05120_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03700_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06840_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05560_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05680_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04380_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02320_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02100_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/91.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02620_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02600_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05460_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05700_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06860_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05860_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06780_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05180_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04200_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04460_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04320_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05820_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02440_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03600_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05880_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02280_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03880_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03640_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05280_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02360_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
prop_stress/prop_stress.mzn_AND_prop_stress/1000.dzn,1,250.9995,0.003984,501.999001,39.86314,501.999001
nsp/nsp_2.mzn_AND_nsp/period_14/66.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03120_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03740_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04600_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02220_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02660_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05780_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
solbat/sb.mzn_AND_solbat/sb_15_15_6_1.dzn,1,1.217971,0.821038,3.464592,3.277699,61.669522
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06580_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05440_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03620_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02240_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06880_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05480_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
nsp/nsp_2.mzn_AND_nsp/period_14/81.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05760_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04140_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05660_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04020_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04480_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06720_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04620_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04680_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03800_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,1.217971,0.821038,3.464592,3.277699,61.669522
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04640_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131
nsp/nsp_2.mzn_AND_nsp/period_14/97.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
