@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
toilet_a_06_10.2-shuffled,1,0.668213,92,0.689793,0.44971,0.12355,1.87819,184,0.617465,6,8.989474,0.14164,1329,0.706161,190,384,5506
toilet_a_08_01.4-shuffled,1,3.372581,52,0.508023,0.968417,0.079457,1.184026,104,0.503847,8,84.321429,0.096386,363,0.16653,112,2048,19196
toilet_a_08_10.2-shuffled,1,2.059326,116,0.568655,0.758534,0.068125,1.543489,232,0.536579,8,40.366667,0.093847,1930,0.363608,240,2048,22460
toilet_a_10_01.11-shuffled,1,4.340454,176,0.506171,0.975618,0.057647,1.157257,352,0.503216,10,158.176796,0.074786,1391,0.129338,362,10240,115951
toilet_a_10_01.5-shuffled,1,4.696386,80,0.502566,0.989787,0.027701,1.071088,160,0.501234,10,333.505882,0.072541,629,0.107907,170,10240,113977
toilet_a_10_10.2-shuffled,1,3.987539,140,0.517919,0.930803,0.025623,1.225078,280,0.509024,10,196.206897,0.070493,2615,0.164077,290,10240,118030
toilet_c_02_01.2-shuffled,1,0.054054,8,0.657895,0.52,0.621622,1.945946,16,0.617284,1,1.529412,0.380401,30,0.96,17,4,76
toilet_c_04_01.4-shuffled,1,0.086486,28,0.663462,0.507246,0.518919,2.075676,56,0.614657,2,2.413793,0.359929,149,0.942029,58,16,416
toilet_c_04_10.2-shuffled,1,0.018824,68,0.849015,0.177835,0.176471,2.112941,136,0.780255,2,2,0.210051,816,0.989691,138,16,1828
toilet_c_06_01.5-shuffled,1,0.170984,50,0.664829,0.504146,0.46114,2.069948,100,0.611204,3,2.951456,0.324291,304,0.930348,103,44,907
toilet_c_06_10.2-shuffled,1,0.047757,92,0.85486,0.169782,0.148336,2.095514,184,0.786845,3,2.331551,0.183458,1324,0.983645,187,44,3004
toilet_c_08_01.13-shuffled,1,0.065708,169,0.69517,0.438498,0.438056,2.149897,338,0.62826,3,2.979472,0.344424,1210,0.958567,341,64,3333
toilet_c_08_01.16-shuffled,1,0.053422,208,0.695098,0.438646,0.441291,2.163606,416,0.626843,3,2.968974,0.350844,1492,0.96615,419,64,4080
toilet_c_08_01.4-shuffled,1,0.211921,52,0.695971,0.436842,0.399558,1.986755,104,0.643875,3,3.102804,0.2726,364,0.873684,107,64,1092
toilet_c_08_05.10-shuffled,1,0.019382,330,0.787035,0.270591,0.23723,2.209974,660,0.715936,3,3.577677,0.273869,4684,0.989049,663,64,11138
toilet_c_08_05.6-shuffled,1,0.033046,198,0.791501,0.263422,0.229604,2.185886,396,0.721048,3,3.418546,0.261413,2740,0.98146,399,64,6542
toilet_c_08_05.7-shuffled,1,0.028095,231,0.789884,0.266008,0.232368,2.194615,462,0.719195,3,3.475269,0.265942,3226,0.984198,465,64,7691
toilet_c_08_05.8-shuffled,1,0.024434,264,0.788688,0.267929,0.234411,2.201069,528,0.717825,3,3.517891,0.269279,3712,0.986231,531,64,8840
toilet_c_08_05.9-shuffled,1,0.021617,297,0.787767,0.269412,0.235983,2.206035,594,0.716772,3,3.551089,0.271841,4198,0.9878,597,64,9989
toilet_c_08_10.2-shuffled,1,0.047952,116,0.867769,0.152381,0.129371,2.07992,232,0.804017,3,2.451064,0.164847,1931,0.974603,235,64,4356
toilet_c_10_01.11-shuffled,1,0.15006,176,0.693956,0.441014,0.39916,2.113445,352,0.625154,4,3.370787,0.309672,1355,0.944873,356,125,3921
toilet_c_10_01.15-shuffled,1,0.110522,240,0.699064,0.430483,0.405393,2.138373,480,0.627336,4,3.256198,0.323724,1863,0.959028,484,125,5237
toilet_c_10_01.20-shuffled,1,0.083139,320,0.702703,0.423077,0.409711,2.155637,640,0.6289,4,3.177019,0.333778,2498,0.968983,644,125,6882
toilet_c_10_01.4-shuffled,1,0.401284,64,0.665019,0.503717,0.359551,1.955056,128,0.613134,4,4.106061,0.231327,466,0.860595,132,125,1618
toilet_c_10_05.11-shuffled,1,0.034014,440,0.796672,0.255222,0.21619,2.193878,880,0.723897,4,3.800905,0.256752,6959,0.988606,884,125,16525
toilet_c_10_05.12-shuffled,1,0.031114,480,0.796676,0.255216,0.21705,2.19664,960,0.723892,4,3.807054,0.258398,7614,0.989569,964,125,18050
toilet_c_10_05.7-shuffled,1,0.05423,280,0.796643,0.255268,0.210195,2.17462,560,0.723936,4,3.758865,0.245325,4339,0.981939,564,125,10425
toilet_c_10_05.9-shuffled,1,0.041806,360,0.79666,0.25524,0.21388,2.186455,720,0.723912,4,3.78453,0.252337,5649,0.986027,724,125,13475
toilet_c_10_10.2-shuffled,1,0.092251,140,0.86,0.162791,0.115867,2.066421,280,0.792191,4,2.957746,0.146905,2579,0.97093,284,125,6000
toilet_g_02_01.2-shuffled,1,0.090909,5,0.590909,0.692308,0.772727,1.818182,10,0.592593,1,1.636364,0.407407,17,0.923077,11,4,44
toilet_g_04_01.2-shuffled,1,0.307692,10,0.6,0.666667,0.653846,1.692308,20,0.611111,2,2.181818,0.305556,38,0.777778,22,16,120
toilet_g_08_01.2-shuffled,1,0.705882,20,0.6,0.666667,0.492647,1.529412,40,0.62069,3,3.72093,0.185345,85,0.6,43,64,400
toilet_g_20_01.2-shuffled,1,2.068966,50,0.507246,0.971429,0.284483,1.310345,100,0.539474,5,12.952381,0.069079,159,0.428571,105,480,2760
uclid-pipe2,1,0.165181,678.5,0.529593,0.888244,0.735711,1.973256,1357,0.531246,115,2.807745,0.455356,3327,0.864603,1472,14.173913,8786
uclid-pipe3a,1,0.153686,677,0.529412,0.888889,0.739515,1.99974,1354,0.531321,110,2.846995,0.463203,3361,0.874174,1464,12.181818,8857
Umbrella_tbm_05.tex.module.000011,1,0.494922,167.6,0.605864,0.650535,0.49566,2.075162,1676,0.546896,280,3.016871,0.315515,2977,0.883695,1956,112.142857,14972
Umbrella_tbm_05.tex.module.000015,1,0.494588,166.1,0.605764,0.650808,0.495334,2.076521,1661,0.547129,280,3.009274,0.31607,2950,0.884123,1941,110.714286,14816
Umbrella_tbm_05.tex.module.000025,1,0.492424,157.1,0.605115,0.652578,0.493222,2.075359,1571,0.54758,280,2.961102,0.319952,2788,0.880938,1851,102.5,13880
Umbrella_tbm_05.tex.module.000030,1,0.490383,149.6,0.604504,0.654249,0.491228,2.071444,1496,0.548296,280,2.91723,0.324026,2653,0.876247,1776,95.178571,13100
Umbrella_tbm_05.tex.module.000039,1,0.487583,140.6,0.603667,0.656544,0.488494,2.064024,1406,0.5493,280,2.859431,0.329803,2491,0.868582,1686,86.25,12164
Umbrella_tbm_05.tex.module.000043,1,0.48546,134.6,0.603033,0.658284,0.486422,2.062004,1346,0.549163,280,2.817343,0.333974,2383,0.864923,1626,81.071429,11540
Umbrella_tbm_05.tex.module.000053,1,0.481802,125.6,0.601943,0.661288,0.482849,2.05525,1256,0.551574,280,2.748047,0.34117,2221,0.85665,1536,71.607143,10604
Umbrella_tbm_05.tex.module.000064,1,0.473058,109.1,0.599347,0.668481,0.474311,2.037281,1091,0.554139,280,2.597374,0.358156,1924,0.835742,1371,55.892857,8888
Umbrella_tbm_05.tex.module.000065,1,0.472089,107.6,0.599061,0.669279,0.473365,2.038915,1076,0.552846,280,2.581858,0.36057,1897,0.835595,1356,55.178571,8732
Umbrella_tbm_05.tex.module.000079,1,0.468961,103.1,0.598136,0.671859,0.47031,2.040823,1031,0.553723,280,2.533181,0.364757,1816,0.833097,1311,51.428571,8264
Umbrella_tbm_05.tex.module.000088,1,0.47561,101.1,0.596476,0.676514,0.471777,2.03554,1011,0.552946,280,2.501162,0.365179,1747,0.833438,1291,50.089286,8002
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.230701,351.125,0.715794,0.397051,0.244434,2.596861,2809,0.690411,200,2.836491,0.247119,8471,0.94399,3009,98.24,30031
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.230701,351.125,0.715794,0.397051,0.244434,2.596861,2809,0.690687,200,2.836491,0.24731,8471,0.94399,3009,97.6,30031
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.231725,352.625,0.715031,0.398541,0.246208,2.594285,2821,0.689379,208,2.830967,0.248359,8479,0.94367,3029,95.230769,30091
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.230912,351.625,0.715584,0.397461,0.245026,2.596001,2813,0.690163,204,2.832947,0.247685,8475,0.943824,3017,96.392157,30051
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.229885,350.125,0.716348,0.395969,0.243246,2.598585,2801,0.691061,196,2.838505,0.246347,8467,0.944144,2997,99.836735,29991
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.230097,350.625,0.716137,0.39638,0.24384,2.597723,2805,0.690862,200,2.834942,0.246977,8471,0.943979,3005,97.76,30011
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.230309,351.125,0.715927,0.396791,0.244434,2.596861,2809,0.690613,204,2.831397,0.247543,8475,0.943814,3013,95.921569,30031
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.230701,351.125,0.715794,0.397051,0.244434,2.596861,2809,0.690549,200,2.836491,0.247214,8471,0.94399,3009,97.92,30031
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.230097,350.625,0.716137,0.39638,0.24384,2.597723,2805,0.690951,200,2.834942,0.247009,8471,0.943979,3005,97.6,30011
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.230097,350.625,0.716137,0.39638,0.24384,2.597723,2805,0.691,200,2.834942,0.247072,8471,0.943979,3005,97.44,30011
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.230701,351.125,0.715794,0.397051,0.244434,2.596861,2809,0.690549,200,2.836491,0.247214,8471,0.94399,3009,97.92,30031
Umbrella_tbm_21.tex.module.000024,1,0.486627,124.8,0.60255,0.659612,0.486379,2.089896,1248,0.544968,245,2.985265,0.331637,2306,0.880124,1493,93.571429,11214
Umbrella_tbm_21.tex.module.000029,1,0.484872,120.3,0.601991,0.661153,0.484613,2.088441,1203,0.545067,245,2.953729,0.334946,2225,0.877106,1448,88.877551,10746
Umbrella_tbm_21.tex.module.000044,1,0.478533,106.8,0.599979,0.666726,0.478235,2.083184,1068,0.5462,245,2.846154,0.347335,1982,0.866191,1313,74.183673,9342
Umbrella_tbm_21.tex.module.000049,1,0.478533,106.8,0.599979,0.666726,0.478235,2.083184,1068,0.5462,245,2.846154,0.347335,1982,0.866191,1313,74.183673,9342
Umbrella_tbm_21.tex.module.000056,1,0.477707,105.3,0.599717,0.667453,0.477404,2.082499,1053,0.546611,245,2.83282,0.349114,1955,0.864767,1298,72.346939,9186
Umbrella_tbm_21.tex.module.000069,1,0.481333,104.3,0.597031,0.674954,0.479482,2.077445,1043,0.544154,245,2.824534,0.35133,1909,0.863636,1288,71.632653,9028
Umbrella_tbm_21.tex.module.000079,1,0.480253,101.4,0.598526,0.670771,0.478357,2.078989,1014,0.545245,240,2.823764,0.350318,1863,0.863611,1254,71.458333,8820
Umbrella_tbm_21.tex.module.000129,1,0.479693,100.4,0.598325,0.671333,0.477774,2.078989,1004,0.54556,240,2.814309,0.351574,1845,0.862895,1244,70.208333,8716
Umbrella_tbm_21.tex.module.000134,1,0.478532,98.4,0.597908,0.672499,0.476565,2.077352,984,0.545814,240,2.794935,0.354089,1809,0.860429,1224,67.916667,8508
Umbrella_tbm_21.tex.module.000139,1,0.477622,96.9,0.597581,0.673412,0.475618,2.076486,969,0.545971,240,2.779983,0.355988,1782,0.858746,1209,66.25,8352
Umbrella_tbm_21.tex.module.000149,1,0.476677,95.4,0.597243,0.674362,0.474634,2.073885,954,0.546011,240,2.764657,0.358057,1755,0.855975,1194,64.583333,8196
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.22498,324.166667,0.735109,0.360342,0.243558,2.603472,1945,0.706206,138,2.754201,0.23133,6019,0.949689,2083,76.630435,21658
Umbrella_tbm_24.tex.module.000066,1,0.46134,67.5,0.590762,0.692729,0.471005,2.029639,540,0.550005,172,2.488764,0.392946,959,0.818608,712,33.395349,4330
Umbrella_tbm_24.tex.module.000103,1,0.467173,62.25,0.592382,0.6881,0.466482,2.020041,498,0.552831,164,2.489426,0.392732,894,0.814614,662,32.292683,4043
Umbrella_tbm_24.tex.module.000131,1,0.463557,58,0.591454,0.690749,0.462828,2.010204,464,0.554688,152,2.545455,0.396285,859,0.804405,616,31.684211,3838
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.264967,264.875,0.702534,0.423419,0.269215,2.521041,2119,0.675266,196,2.834989,0.258699,6027,0.930581,2315,82.367347,22063
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.264967,264.875,0.702534,0.423419,0.269215,2.521041,2119,0.675266,196,2.834989,0.258699,6027,0.930581,2315,82.367347,22063
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.264967,264.875,0.702534,0.423419,0.269215,2.521041,2119,0.675266,196,2.834989,0.258699,6027,0.930581,2315,82.367347,22063
Umbrella_tbm_25.tex.module.000003,1,0.500622,194.1,0.606721,0.648205,0.501244,2.1037,1941,0.542632,280,3.14588,0.305285,3439,0.905835,2221,141.964286,17766
Umbrella_tbm_25.tex.module.000031,1,0.499067,194.1,0.607284,0.646677,0.501244,2.1037,1941,0.543002,280,3.141378,0.305358,3449,0.904996,2221,141.607143,17766
Umbrella_tbm_25.tex.module.000041,1,0.498323,189.6,0.607064,0.647272,0.500559,2.10238,1896,0.542952,280,3.123621,0.306715,3368,0.903343,2176,137.5,17298
Umbrella_tbm_25.tex.module.000084,1,0.487805,144.6,0.603978,0.655688,0.490881,2.084817,1446,0.546232,280,2.895133,0.327896,2558,0.880593,1726,92.678571,12618
Umbrella_tbm_25.tex.module.000087,1,0.487805,144.6,0.603978,0.655688,0.490881,2.084817,1446,0.546044,280,2.895133,0.327783,2558,0.880593,1726,92.857143,12618
Umbrella_tbm_25.tex.module.000099,1,0.491081,144.6,0.60335,0.657413,0.48976,2.087205,1446,0.545832,280,2.895133,0.327165,2538,0.88291,1726,93.035714,12598
Umbrella_tbm_25.tex.module.000106,1,0.49114,145.6,0.601989,0.661159,0.493109,2.082258,1456,0.544078,280,2.904378,0.328509,2553,0.881327,1736,93.839286,12668
Umbrella_tbm_25.tex.module.000121,1,0.494456,139.8,0.603901,0.655899,0.491967,2.080109,1398,0.545529,270,2.909472,0.325593,2456,0.881741,1668,94.537037,12252
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.269994,369.7,0.719906,0.38907,0.275721,2.523011,3697,0.685257,285,3.003516,0.234416,11500,0.943559,3982,153.859649,42700
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.269338,368.7,0.720399,0.38812,0.274732,2.524408,3687,0.685963,280,3.00605,0.23386,11495,0.943694,3967,155.625,42650
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.269994,369.7,0.719906,0.38907,0.275721,2.523011,3697,0.685257,285,3.003516,0.234416,11500,0.943559,3982,153.859649,42700
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.269063,368.7,0.720244,0.388419,0.275474,2.522848,3687,0.685713,285,3.006042,0.234434,11510,0.943234,3972,153.070175,42680
Umbrella_tbm_26.tex.module.000004,1,0.481354,118.3,0.602396,0.660038,0.482412,2.076964,1183,0.549103,245,2.928571,0.336813,2193,0.866635,1428,83.469388,10518
Umbrella_tbm_26.tex.module.000021,1,0.481403,118.3,0.601727,0.661883,0.483777,2.074123,1183,0.547845,245,2.939076,0.337274,2198,0.865952,1428,84.183673,10538
Umbrella_tbm_26.tex.module.000041,1,0.472503,101.8,0.599071,0.669253,0.475348,2.062895,1018,0.550654,245,2.800475,0.354531,1901,0.848628,1263,65.612245,8822
Umbrella_tbm_26.tex.module.000061,1,0.472951,98.3,0.595788,0.67845,0.475938,2.05078,983,0.549058,245,2.766287,0.361736,1820,0.840224,1228,61.326531,8404
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.298292,222.8,0.680265,0.470015,0.293142,2.446998,2228,0.652351,245,3.004448,0.277508,6232,0.912702,2473,96.22449,23238
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.297918,222.8,0.68011,0.47035,0.294029,2.445183,2228,0.651866,245,3.008492,0.277772,6242,0.912125,2473,96.632653,23258
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.298292,222.8,0.680265,0.470015,0.293142,2.446998,2228,0.652351,245,3.004448,0.277508,6232,0.912702,2473,96.22449,23238
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.298292,222.8,0.680265,0.470015,0.293142,2.446998,2228,0.652351,245,3.004448,0.277508,6232,0.912702,2473,96.22449,23238
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.298545,223.3,0.679964,0.470666,0.294029,2.44581,2233,0.651743,250,2.998389,0.278121,6237,0.912442,2483,95,23263
Umbrella_tbm_29.tex.module.000009,1,0.502055,120.125,0.604422,0.654473,0.49921,1.999684,961,0.55434,168,3.058459,0.320605,1716,0.845337,1129,78.952381,8729
Umbrella_tbm_29.tex.module.000010,1,0.501604,118.625,0.604346,0.654682,0.498717,1.999359,949,0.554568,168,3.048344,0.321296,1695,0.844645,1117,77.619048,8606
Umbrella_tbm_29.tex.module.000078,1,0.49348,79,0.600542,0.665161,0.482949,1.956871,632,0.564756,156,2.803299,0.345735,1147,0.806083,788,46.564103,5530
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.292178,220.375,0.707383,0.413661,0.288925,2.418601,1763,0.682123,168,2.957535,0.2461,5265,0.91424,1931,88.952381,19517
vis.arbiter.E-f4-shuffled,1,0.034671,1818.5,0.571406,0.750069,0.524408,2.263868,3637,0.574114,32,2.947942,0.419261,7703,0.973994,3669,23.4375,25236
vis.coherence^1.E-d4-shuffled,1,0.007119,1838,0.571406,0.750068,0.523227,2.318974,3676,0.57195,18,2.966161,0.428086,8022,0.99466,3694,8.666667,25565
vis.elevator^1.E-f2-shuffled,1,0.07685,1432.5,0.5714,0.750089,0.528612,2.179475,2865,0.575544,48,2.903536,0.407944,6154,0.942355,2913,27.083333,19734
vis.emodel.E-f4-shuffled,1,0.034431,1454.5,0.5714,0.750087,0.530837,2.264317,2909,0.573925,31,2.934014,0.420321,6293,0.974174,2940,19.16129,20126
vis.prodcell^01.E-d4-shuffled,1,0.009936,3010,0.571415,0.750042,0.52681,2.313388,6020,0.571971,15,2.985253,0.426228,13075,0.992548,6035,23.866667,42036
vis.prodcell^04.E-f4-shuffled,1,0.028689,6653,0.571422,0.750019,0.525342,2.275921,13306,0.572799,61,2.972694,0.420766,29020,0.978482,13367,37.377049,92716
vis.prodcell^05.E-f4-shuffled,1,0.027824,6847,0.571423,0.750018,0.524914,2.277653,13694,0.572849,61,2.973464,0.42091,29850,0.979132,13755,37.311475,95432
vis.prodcell^08.E-f4-shuffled,1,0.021356,8911.5,0.571424,0.750014,0.525663,2.290596,17823,0.572782,61,2.979591,0.422441,38925,0.983983,17884,37.311475,124335
vis.prodcell^09.E-f2-shuffled,1,0.070931,2709,0.571413,0.750047,0.528683,2.191389,5418,0.574144,61,2.933382,0.409371,11762,0.946799,5479,37.377049,37500
vis.prodcell^23.E-f4-shuffled,1,0.021853,8702,0.571424,0.750014,0.525255,2.289602,17404,0.572788,61,2.979101,0.422324,38018,0.98361,17465,37.278689,121402
vis.prodcell^24.E-f3-shuffled,1,0.034632,5507,0.571421,0.750023,0.525837,2.264029,11014,0.573232,61,2.967043,0.41893,24001,0.974025,11075,37.311475,76672
vonNeumann-ripple-carry-13-c-shuffled,1,0.005014,382003,0.571215,0.750654,0.728408,2.32489,764006,0.573795,364,1.47037,0.424924,1036976,0.99624,764370,30.928571,2621145
vonNeumann-ripple-carry-15-c-shuffled,1,0.004359,653071,0.57124,0.750576,0.728984,2.326006,1306142,0.573848,480,1.473835,0.425018,1779163,0.996732,1306622,34.9375,4491434
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.446063,150.3,0.58737,0.702504,0.488166,2.175467,1503,0.534882,195,2.989988,0.338974,2600,0.89138,1698,118.974359,12304
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.432288,214.2,0.606142,0.64978,0.467636,2.206427,2142,0.555047,230,3.044266,0.316094,3922,0.901917,2372,143.152174,18334
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.422003,158,0.603903,0.655895,0.456435,2.221499,1580,0.553565,195,2.996056,0.327374,2963,0.897015,1775,120.25641,13426
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.439642,237.1,0.606773,0.648064,0.475003,2.21745,2371,0.549881,230,3.120723,0.308767,4313,0.917764,2601,174.23913,20642
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.420215,148.8,0.599619,0.667727,0.458091,2.20372,1488,0.553138,195,2.994652,0.335116,2792,0.883413,1683,108.076923,12588
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.410128,223.5,0.621017,0.610261,0.441227,2.248074,2235,0.571863,230,3.040162,0.30612,4391,0.907166,2465,144.23913,19774
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.417089,246.5,0.622355,0.606799,0.448481,2.258101,2465,0.567208,230,3.112801,0.298801,4826,0.921881,2695,175.326087,22214
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.400042,156.2,0.613345,0.630404,0.430798,2.243973,1562,0.569097,195,3.004553,0.324905,3136,0.888942,1757,109.358974,13653
x120.0,1,0.44488,3604,0.628168,0.591932,0.627274,1.999643,3604,0.668391,120,3.010204,0.244604,10850,0.855317,3724,41.566667,30148
x120.1,1,0.444583,3604,0.628145,0.59199,0.627075,1.999643,3604,0.668316,120,3.008593,0.244744,10844,0.855226,3724,41.516667,30130
x120.2,1,0.444583,3604,0.628179,0.591902,0.626928,1.999643,3604,0.668334,120,3.01101,0.244731,10853,0.855099,3724,41.55,30157
x120.3,1,0.44486,3604,0.628221,0.591796,0.627027,1.999644,3604,0.668414,120,3.013963,0.244593,10864,0.855109,3724,41.616667,30190
x120.4,1,0.44494,3604,0.628179,0.591902,0.627285,1.999643,3604,0.66841,120,3.01101,0.244573,10853,0.85531,3724,41.583333,30157
x120.5,1,0.444266,3604,0.628141,0.592,0.626774,1.999643,3604,0.668247,120,3.008324,0.244885,10843,0.855052,3724,41.483333,30127
x120.6,1,0.444197,3604,0.628191,0.591873,0.626493,1.999643,3604,0.668257,120,3.011815,0.244897,10856,0.854828,3724,41.525,30166
x120.7,1,0.444196,3604,0.628122,0.592048,0.626786,1.999643,3604,0.668222,120,3.006982,0.244923,10838,0.855081,3724,41.458333,30112
x120.8,1,0.443899,3604,0.628133,0.592019,0.626439,1.999643,3604,0.668164,120,3.007787,0.24505,10841,0.854863,3724,41.441667,30121
x120.9,1,0.44493,3604,0.628172,0.591922,0.627308,1.999643,3604,0.668404,120,3.010473,0.244581,10851,0.855333,3724,41.575,30151
x240.0,1,0.445383,7204,0.628298,0.5916,0.627068,1.999822,7204,0.668557,240,3.02015,0.244355,21762,0.855113,7444,41.725,60484
x240.1,1,0.445161,7204,0.628281,0.591644,0.626919,1.999822,7204,0.668501,240,3.018941,0.244459,21753,0.855044,7444,41.6875,60457
x240.2,1,0.445877,7204,0.628319,0.591547,0.627473,1.999822,7204,0.668673,240,3.021628,0.24413,21773,0.855328,7444,41.791667,60517
x240.3,1,0.445176,7204,0.628293,0.591615,0.626885,1.999822,7204,0.66851,240,3.019747,0.244448,21759,0.855011,7444,41.7,60475
x240.4,1,0.445709,7204,0.628327,0.591528,0.627272,1.999822,7204,0.668641,240,3.022166,0.244201,21777,0.855201,7444,41.783333,60529
x240.5,1,0.445398,7204,0.62831,0.591572,0.627034,1.999822,7204,0.668566,240,3.020956,0.244344,21768,0.85508,7444,41.7375,60502
x240.6,1,0.445457,7204,0.628304,0.591586,0.627118,1.999822,7204,0.668576,240,3.020553,0.24432,21765,0.855136,7444,41.7375,60493
x240.7,1,0.445906,7204,0.628342,0.59149,0.627405,1.999822,7204,0.668691,240,3.02324,0.244108,21785,0.855262,7444,41.816667,60553
x240.8,1,0.445675,7204,0.6283,0.591596,0.627352,1.999822,7204,0.66862,240,3.020285,0.244226,21763,0.855278,7444,41.754167,60487
x240.9,1,0.445433,7204,0.628302,0.591591,0.627101,1.999822,7204,0.668569,240,3.020419,0.244332,21764,0.855128,7444,41.733333,60490
x30.0,1,0.436456,904,0.627302,0.594128,0.623457,1.998548,904,0.666201,30,2.946467,0.248516,2662,0.853627,934,40.066667,7384
x30.1,1,0.435431,904,0.627222,0.594331,0.622772,1.998545,904,0.665941,30,2.941113,0.248999,2657,0.85331,934,39.9,7369
x30.2,1,0.43875,904,0.627254,0.59425,0.625954,1.998546,904,0.666667,30,2.943255,0.247522,2659,0.855166,934,40.233333,7375
x30.3,1,0.437387,904,0.627318,0.594087,0.624319,1.998548,904,0.666408,30,2.947537,0.248099,2663,0.854122,934,40.166667,7387
x30.4,1,0.439184,904,0.627174,0.594454,0.62673,1.998543,904,0.666719,30,2.937901,0.24736,2654,0.855719,934,40.2,7360
x30.5,1,0.436681,904,0.627206,0.594372,0.62409,1.998544,904,0.6662,30,2.940043,0.248453,2656,0.854113,934,40,7366
x30.6,1,0.438321,904,0.627077,0.5947,0.626277,1.99854,904,0.666485,30,2.931478,0.247778,2648,0.85556,934,40.033333,7342
x30.7,1,0.438321,902,0.627179,0.594442,0.625912,1.99854,902,0.666537,30,2.937768,0.247757,2648,0.855189,932,40.033333,7344
x30.8,1,0.435148,904,0.627029,0.594824,0.62331,1.998539,904,0.665781,30,2.928266,0.249198,2645,0.853849,934,39.7,7333
x30.9,1,0.436661,904,0.627318,0.594087,0.623593,1.998548,904,0.666253,30,2.947537,0.24842,2663,0.85369,934,40.1,7387
