@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0.0604,0,0.9758,0.0787,1,0.9195,0.0786,0,0.0089,0.9195,9.3198,0.0786,0.0786,0.9196,0.3403,1.9263,0.1138,9.3492,0,0.0895,0.9194,0.0787,0.9758,0.1176,0,2,0,1,0,2,1,5967,0,0,0,0.0786,0.0003,0.0544,0.006,0.0929,3.1027,0.7886,0.0021,0.1655,0.008,0.0089,0.36,1,0.0572,0.0572,0.0028,0.0574,0.1176,323,5627,0.0526,0.0062,0.0572,0.0089,0,0.36,0.36,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.027,0.0001,0.7551,0.0002,1,0.457,0.0002,22.8482,0.011,0.457,7.0293,0.0002,0.0002,0.457,?,0.5871,0.65,6.0274,0,?,0.4568,0.0002,0.0203,?,0,2,0,1,22.7692,2,0.8499,27360,24.2655,0,0,0.0002,0.0004,0.2742,0.0055,0.0468,?,?,?,?,?,0.011,0.0068,1,0.0202,0.0202,?,0.0203,0.0222,540,26640,0.3333,0.0037,0.0202,0.011,0,0.0068,0.0068,0,0
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0,0.2341,0.9172,0.0955,0,0.6038,0.013,24.1077,0.0031,0.7881,9.0059,0.0368,0,0.975,1.0404,0.51,0.8213,6.9252,2.7703,0.192,0.015,0.0665,0.7132,0.5,0.9164,5.7608,0.3917,0.7973,24.1077,7,0.2736,40187,28.7988,2.4192,0.3677,0.0232,1.1369,0.2703,0.0001,59.1911,1.3739,3.5326,0.0017,0.0399,0.0014,0.0015,0.6494,1,0.0001,0.0024,0.0001,0.0416,0.0149,1673,40187,0.0024,0.0012,0.0016,0.0002,2.5055,0.9412,0,0.3324,0.4995
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.004,0.0519,0.987,0.5,0.9474,0.9507,0.0082,108.3636,0.0013,0.9732,124.109,0.0356,0.001,0.9992,?,2.7455,0.0929,117.906,6.4525,?,0.1015,0.061,0.987,?,0.0613,3,0.0035,0.9996,86.1667,3,0.8967,926696,116,6.1546,0.1226,0.0232,1.505,0.1822,0.0001,47,?,?,?,?,?,0.0008,0.3791,1,0.0002,0.0039,?,0.0039,0.034,3591,923045,0.0167,0.0006,0.0038,0.0002,3.4963,0.6164,0.1233,0.0877,0.2855
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0,0.2754,0.8739,0.094,0,0.4434,0.0151,13.5234,0.004,0.7012,5.0096,0.0359,0.0018,0.9648,0.8788,0.5537,1.0233,3.5212,2.7474,0.2517,0.0163,0.0629,0.5632,0.5,1.1417,5.8086,0.4923,0.6913,12.4595,7,0.1628,26387,15.5996,2.5485,0.3131,0.0227,1.0621,0.2908,0.0002,47.3472,1.3069,3.12,0.0042,0.0399,0.0017,0.0016,0.6215,1,0.0002,0.0029,0.0001,0.0634,0.0149,1673,26387,0.0024,0.0012,0.0019,0.0003,2.4927,0.913,0.037,0.3387,0.4743
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,5.6667,0,0.75,0.004,0,0,0.004,0,0.6667,0,0,0.004,0.004,0,0,0,0,0,0,0.6429,0,0.004,1,0.6429,0.6931,2,1,0.5,0,2,0.6667,80,0,0,0,0.004,0,0,0.5,3,0,0,0.6429,0.5833,0.5833,0.6667,0,1,0.1667,0.1667,0.5833,0.25,0.6667,3,12,12,0.6667,0.1667,0.6667,0,0,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.7945,0.9361,0.6758,0.1791,0,0.0143,0.0269,44.2747,0.0005,0.0487,5.3438,0.0351,0.009,0.9662,?,0.5804,0.6591,1.8414,1.7003,?,0,0.0357,0.7981,?,1.0897,9.9444,0.9636,0.4871,39.9633,12,0.2515,778800,48.8772,2.8992,0.9748,0.0262,1.1013,1.1757,0,751.429,?,?,?,?,?,0.0001,0.4374,1,0,0.0005,?,0.041,0.0027,17791,433992,2.2916,0.0001,0.0001,0,1.6554,0.9388,0,0.4226,0.9399
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,1,0.0148,0.0155,0.7313,0.0747,0,0.9423,0.0235,168.5,0.0006,0.9538,36.0931,0.0395,0.0148,0.9775,?,2.7228,0.0773,34.581,0,?,0.9072,0.0507,0.9853,?,0.7913,3,1.0109,0.4934,135,3,1,330925,224.3333,2.888,0.2854,0.0278,0.5346,0.0142,0.0001,1,?,?,?,?,?,0.0006,0.3268,1,0.0006,0.002,?,0.0146,0.0286,4760,326095,0.0147,0.0004,0.001,0.0006,0,0.3268,0.3268,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.043,0.0001,0.7581,0.0064,1,0.509,0.0064,32.2418,0.0178,0.509,6.619,0.0064,0.0064,0.509,?,0.5928,0.6867,6.4581,0,?,0.5088,0.0064,0.0323,?,0,2,0,1,32.2418,2,0.9581,10670,32.2418,0,0,0.0064,0.0002,0.1591,0.009,0.0157,?,?,?,?,?,0.0178,0.011,1,0.0322,0.0322,?,0.0323,0.0364,330,10230,0.3333,0.0061,0.0322,0.0178,0,0.011,0.011,0,0
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,0.1276,2.5038,0.3776,0.2764,0,0.0004,0.0288,24.5282,0.069,0.0012,1.2067,0.0487,0.0239,0.0302,0.2569,0.2655,1.1839,0.9131,2.0391,0.3693,0,0.0843,0.0209,0.753,1.5494,5.5488,0.7421,0.4151,24.5282,7,0.4085,1078,26.498,2.1377,0.7141,0.0485,1.1048,0.3775,0.001,5.7927,0.5427,3.4498,0.2335,0.1056,0.0388,0.0231,0.0172,1,0.0052,0.045,0.0094,0.1726,0.0485,165,956,0.3697,0.0121,0.0116,0.0084,0.6064,0.48,0,0.0656,0.4808
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0013,0.0013,0.6999,0.0957,0,0.9375,0.0899,205.6862,0.0025,0.9385,11.0258,0.0912,0.0886,0.9403,?,2.0058,0.2212,11.1653,0,?,0.9352,0.0926,0.9438,?,0.9743,3,1.0205,0.4836,205.6862,3,0.9384,34695,205.6862,2.6417,0.2649,0.0902,0.0188,0.0278,0.0004,10,?,?,?,?,?,0.0025,0,1,0.0035,0.0109,?,0.0442,0.0444,1530,34650,0.0294,0.0013,0.006,0.0025,0,0,0,0,0
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.0069,0.0058,0.6713,0.1823,0,0.8681,0.1703,50.1492,0.0131,0.8683,4.1452,0.176,0.165,0.8789,0.3168,1.3212,0.3701,4.2705,0,0.1016,0.8619,0.1761,0.8854,0.1176,1.1187,3,1.0502,0.4615,50.1492,3,0.9083,2619,53.0618,2.3366,0.2063,0.1705,0.0307,0.0731,0.0015,1,1.3169,0.5602,0.0102,0.203,0.0245,0.0131,0,1,0.0188,0.0404,0.0127,0.1107,0.1111,288,2601,0.0625,0.0069,0.029,0.0131,0,0,0,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.0083,0.1558,0.7515,0,1,0.2999,0,28.154,0.0037,0.3114,24.3422,0,0,0.3734,?,0.5803,0.5965,16.4595,0,?,0.0043,0,0.0062,?,0,2,0,1,28.154,2,0.5844,259616,28.7243,0,0,0,0,0.3673,0.0019,881.154,?,?,?,?,?,0.0037,0.0021,1,0.0062,0.0062,?,0.0062,0.0075,1596,257488,0.3333,0.0013,0.0062,0.0037,0,0.0021,0.0021,0,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0,0.1131,0.0959,0,1,0.6303,0,50.2843,0.0176,0.6353,19.2735,0,0,0.6916,?,1.039,0.316,21.3438,4.8188,?,0.6226,0,0,?,0,2.9943,0,1,48.8416,3,0.6997,33487,50.5139,4.3815,0.0719,0,2.363,0.2238,0.0006,29.0365,?,?,?,?,?,0.013,0.2309,1,0.008,0.0104,?,0.0104,0.0544,349,33487,0,0.0086,0.0089,0.0058,2.9848,0.8031,0.1257,0.1588,0.2615
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.1389,0.1899,0.157,0.9999,0,0.617,0.496,14.2297,0.0129,0.6662,0.6962,0.499,0.4733,0.8263,?,0.3826,2.0383,0.0844,3.1852,?,0,0.4997,0.0809,?,2.5489,4.88,0.8766,0.3151,12.1542,6,0.2451,16016,15.0143,1.8655,1.3887,0.4444,0.3142,0.4734,0,47.4744,?,?,?,?,?,0.0031,0.6119,1,0.0001,0.0198,?,0.1663,0.0056,2339,14063,0.041,0.0009,0.0035,0.0001,2.6814,1,0,0.1442,1.1824
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0,0,0.5071,0.0421,0.3333,0,0.042,24.195,0.0143,0,1.2147,0.042,0.042,0,0.0723,0,0,0.5,0,0.3084,0,0.0421,0,0.419,0.5623,6.0526,0.5774,0.5,24.195,7,0.5791,840,24.514,1.2542,0.0358,0.042,0.0007,0.4672,0.0036,11.7024,0.0142,0.1914,0.3,0.0179,0.0178,0.0143,0,1,0.006,0.0071,0.0167,0.25,0.0143,210,840,0,0.0143,0.0071,0.0143,0,0,0,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.123,0.2029,0.1161,0.9999,0,0.625,0.4957,14.9562,0.0205,0.6662,0.675,0.499,0.4748,0.827,?,0.3811,2.1322,0.086,3.2949,?,0,0.4997,0.0724,?,2.5844,4.8327,0.8747,0.3131,14.9008,6,0.2492,18375,16.9302,1.7029,1.4307,0.4398,0.3317,1.9624,0,50.7508,?,?,?,?,?,0.0027,0.6006,1,0.0001,0.0208,?,0.1612,0.0049,2638,16362,0.0375,0.0008,0.0031,0.0001,2.7307,1,0,0.1526,1.2378
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0,0,0.4833,0.042,0.3333,0,0.042,28.9081,0.0111,0,1.1606,0.042,0.042,0,0.0315,0,0,0.4383,0,0.302,0,0.042,0,0.4,0.5623,6.0446,0.5774,0.5,28.9081,7,0.5917,1080,29.5431,1.2795,0.0143,0.042,0.0001,0.4412,0.0028,14.1769,0.0057,0.0437,0.3,0.0139,0.0139,0.0111,0,1,0.0046,0.0056,0.013,0.25,0.0111,270,1080,0,0.0111,0.0055,0.0111,0,0,0,0,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-020-015.sat05-1218.reshuffled-07.cnf,1,0.0642,0.0003,0.6707,0.0102,0,0.8575,0.01,52.2596,0.0109,0.8576,8.8074,0.0101,0.0099,0.858,0.2727,1.1984,0.287,8.814,0,0.0935,0.8573,0.0101,0.921,0.1066,1.0281,3,0.9873,0.4945,52.2596,3,0.9662,4970,56.4327,2.6635,0.1807,0.01,0.0112,0.0541,0.0013,5.0019,1.6801,1.038,0.0065,0.1499,0.0124,0.0109,0.2549,1,0.0109,0.0238,0.0041,0.06,0.1,280,4670,0.0714,0.0071,0.017,0.0109,0,0.2549,0.2549,0,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0,0.6385,0.0105,0.4961,0,0.0004,0.4945,15.6245,0.1131,0.0886,1.1728,0.4951,0.4939,0.1876,?,0.0165,0.0085,0.6868,2.0433,?,0.0002,0.496,0,?,1.3548,2,0.8027,0.2473,15.6196,2,0.5247,55222,16.3736,2.9679,0,0.4943,0.0024,0.5407,0.0004,9.6851,?,?,?,?,?,0.0666,0.0603,1,0.0027,0.0027,?,0.0027,0.0667,150,55222,0,0.0333,0.0027,0.0401,1.5326,0.1204,0,0.0411,0.2775
SAT_Competition2007/crafted/spence/hard/s117-100.cnf,1,0,1.5369,0.5,0.3239,1,0.0008,0.3217,15.9822,0.0369,0.0034,0.829,0.3225,0.3158,0.0591,0.078,0,0,0.4883,0.2919,0.1943,0,0.3235,0,0.2,0,5.8276,0,1,15.5734,6,0.8161,244,16.1084,0.1765,0.0459,0.3155,0.0501,0.3677,0.0123,1.0926,0.1052,0.3728,0.1538,0.0492,0.0384,0.0256,0.0285,1,0.0246,0.0287,0.0369,0.4795,0.0256,117,244,0,0.0256,0.0249,0.0246,0.2919,0.3333,0,0.0932,0.1341
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.0036,0.0537,0.9843,0.5,0.9444,0.9641,0.0087,83,0.0012,0.9797,159.498,0.0278,0.0011,0.9991,?,2.677,0.1132,147.082,6.2505,?,0.2064,0.0485,0.9843,?,0.0793,3,0.0041,0.9995,75.375,3,0.9386,974465,87.8,6.0492,0.1819,0.0194,1.5773,0.2571,0.0002,5156.44,?,?,?,?,?,0.0009,0.3273,1,0.0005,0.0036,?,0.0036,0.0354,3450,970955,0.0174,0.0006,0.0033,0.0004,3.3562,0.5227,0.1043,0.0866,0.1839
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd002.sat05-3108.reshuffled-07.cnf,1,0.5863,0.2104,0.3964,0.9999,0,0.5713,0.4941,31.6351,0.0315,0.7142,2.7362,0.4987,0.43,0.8226,0.8429,0.6743,2.0633,0.5329,3.7565,0.3055,0,0.4996,0.3609,0.9783,2.2955,4.7426,0.9419,0.3981,23.2311,6,0.3047,14784,33.2126,2.0667,0.945,0.3854,0.5465,0.5033,0,27.4937,0.6857,5.0626,0.0231,0.0344,0.0122,0.0034,0.5174,1,0.0001,0.0366,0.0025,0.1622,0.0086,1512,9320,0.0595,0.0013,0.0051,0.0001,3.625,1,0,0.2053,0.9876
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0.0091,0.0868,0.9534,0,0.8947,0.7205,0,65.9646,0.0021,0.7946,46.3796,0,0,0.8878,?,1.8777,0.1971,55.8811,5.4664,?,0.5551,0,0.9534,?,0.1887,3,0.0132,0.9971,59.4113,3,0.838,266431,69.01,4.8788,0.1904,0,14.3145,0.0391,0.0005,57,?,?,?,?,?,0.0015,0.1477,1,0.0009,0.0031,?,0.0088,0.0262,2325,264031,0.0323,0.0009,0.0019,0.0008,2.625,0.2912,0.0604,0.0338,0.1671
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.5099,0,0,0.499,0,52.1064,0.0015,0.499,15.9196,0,0,0.499,?,0.3133,0.0672,11.502,0,?,0.499,0,0.0115,?,0.6053,3,0.584,0.5014,50.3786,3,0.7391,86175,55.1531,3.3437,0,0,0,0.3176,0.0005,1.4336,?,?,?,?,?,0.0015,0.3282,1,0.002,0.002,?,0.023,0.0222,1980,86175,0.0227,0.001,0.002,0.0015,0,0.3282,0.3282,0,0
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-03-S1572374531.sat05-485.reshuffled-07.cnf,1,0.2015,0.1889,0.6265,0.4537,0,0.4441,0.28,34.1466,0.0221,0.521,0.9861,0.3324,0.2647,0.6389,0.3975,0.5497,1.0289,0.7035,1.3118,0.2404,0.0095,0.3613,0.6708,0.6786,1.2827,4.7611,0.9789,0.463,34.1466,5,0.7882,489,34.1697,1.701,0.2715,0.2993,0.1479,0.2715,0,1.0388,0.6229,2.4795,0.0644,0.0786,0.0245,0.0166,0.1234,1,0.0172,0.0614,0.0074,0.4447,0.0497,181,407,0.768,0.011,0.0329,0.0123,1.3111,0.3333,0,0.0963,0.1407
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0,0,0.5161,0.042,0.3333,0,0.042,31.3333,0.0107,0,1.1626,0.042,0.042,0,0.0632,0,0,0.4127,0,0.3049,0,0.042,0,0.419,0.5623,6.147,0.5774,0.5,31.3333,7,0.5756,1120,33.1579,1.224,0.0311,0.042,0.0001,0.437,0.0027,14.6028,0.0124,0.1541,0.3,0.0134,0.0134,0.0107,0,1,0.0045,0.0054,0.0125,0.25,0.0107,280,1120,0,0.0107,0.0053,0.0107,0,0,0,0,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.0031,0.0687,0.9798,0.5,0.9286,0.9684,0.0049,114.6667,0.0012,0.9857,147.82,0.0196,0.0002,0.9998,?,2.6652,0.1482,179.552,6.3406,?,0.0111,0.0436,0.9798,?,0.1037,2,0.005,0.9993,114.6667,2,0.8778,1120760,114.6667,6.1267,0,0.0158,1.8952,0.1956,0.0003,3539.5,?,?,?,?,?,0.0009,0.2434,1,0.003,0.003,?,0.003,0.0363,3360,1117340,0.0179,0.0006,0.003,0.0005,3.4131,0.4527,0.0453,0.0803,0.1708
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0.0107,0.0421,0.9474,0,0.8824,0.7782,0,58.1702,0.0027,0.8037,41.1756,0,0,0.8535,?,1.7418,0.2171,47.829,5.1504,?,0.7176,0,0.9474,?,0.2063,3,0.0159,0.9963,58,3,0.8252,171155,59.8613,4.5816,0.1694,0,9.0037,0.052,0.0007,71.2549,?,?,?,?,?,0.0019,0.1534,1,0.0015,0.004,?,0.0104,0.0302,1755,169335,0.037,0.0011,0.0025,0.0012,2.6752,0.2954,0.0725,0.0358,0.1417
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3500_3500_30f1.shuffled.cnf,1,0,0.5914,0.231,0.0087,0,0.0179,0.0047,0,0.1643,0.0355,1.8546,0.0053,0.004,0.0943,0.0366,0.1105,0.6882,1.503,1.6996,0.3168,0.007,0.0084,0,0.357,1.4646,2,0.7276,0.3737,0,2,0.6559,420,0,2.3035,0,0.0049,0.3152,0.4422,0.0214,2.9502,0.1006,3.4007,0.2793,0.3714,0.3232,0.1562,0.0235,1,0.069,0.069,0.2048,0.0714,0.1667,30,420,0,0.1,0.069,0.1476,1.4434,0.0625,0,0.0194,0.0238
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0.033,0.6564,0.2831,0.1079,0,0.1642,0.0431,81.1976,0.0161,0.1698,0.9349,0.0905,0.0233,0.8974,?,0.2298,0.6926,0.3109,1.1258,?,0.0005,0.0907,0.1007,?,1.3299,3.9778,0.7226,0.4021,81.1976,4,0.0558,80958,81.1976,2.4608,2.7016,0.056,0.6053,1.5016,0,534.724,?,?,?,?,?,0.0006,0.0437,1,0.0001,0.004,?,0.1018,0.0006,7981,78373,0.0424,0.0003,0.0002,0.0001,0.997,0.6042,0,0.0641,3.1392
SAT_Competition2011/SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.4281,0.2201,0.3203,0.9994,0,0.5199,0.4231,35.5768,0.0278,0.7126,4.917,0.4979,0.0315,0.9091,1.3559,0.4761,1.549,1.9885,3.6592,0.1631,0,0.4996,0.277,0.9797,1.763,4.458,0.9199,0.39,35.5768,6,0.4242,17262,35.8046,3.2016,0.8402,0.2743,0.8876,0.5061,0,16.0155,1.1817,3.9191,0.002,0.1356,0.0082,0.0067,0.6623,1,0.0001,0.0282,0.0012,0.0582,0.017,704,12087,0.0824,0.0028,0.0075,0.0001,3.1886,1,0,0.2218,1.0129
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,0,1.4277,0.5,0.3238,1,0.002,0.32,14.396,0.0441,0.0048,0.9031,0.3215,0.3131,0.071,0.0846,0,0,0.5398,0.3318,0.1932,0.0002,0.3228,0,0.2,0,5.4167,0,1,14.3778,6,0.8279,204,15.0039,0.203,0.0498,0.313,0.0551,0.377,0.0147,1.0771,0.1125,0.4176,0.1538,0.0588,0.0463,0.0309,0.0344,1,0.0294,0.0343,0.0441,0.4755,0.0309,97,204,0,0.0309,0.0299,0.0294,0.3318,0.3333,0,0.1014,0.1446
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0,0,0.9395,0.1832,1,0.8774,0.1832,140.109,0.0069,0.8774,3.6652,0.1832,0.1832,0.8775,0.236,1.907,0.2283,3.1834,0,0.0539,0.8774,0.1832,0.9395,0.0571,0,2.9696,0,1,140.109,3,0.9261,4777,140.109,0,0.005,0.1832,0.0002,0.2408,0.0033,5.1654,1.8435,0.2283,0.0038,0.1105,0.0134,0.0069,0.0303,1,0.1139,0.1172,0.0071,0.1174,0.0588,561,4777,0,0.0036,0.114,0.0069,0,0.0303,0.0303,0,0
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0,0.0803,0.713,0.0189,0,0.7338,0.0149,20.1139,0.0005,0.7851,3.0221,0.0161,0.0137,0.8578,0.2063,0.4767,0.2836,3.9099,2.7181,0.3187,0.1601,0.017,0.9532,0.3333,0.9181,6.8737,0.9983,0.4935,15.0746,7,0.4804,72812,21.1356,3.0013,0.2012,0.0149,0.1103,0.4566,0.0001,299.281,2.3242,0.4254,0.0065,0.0042,0.0001,0.0003,0.7112,1,0.0001,0.0005,0.0001,0.1035,0.0019,7534,72812,0,0.0003,0.0003,0.0001,2.6307,0.8378,0.4,0.0519,0.1731
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,0,2.037,0.5,0.3263,0.3333,0.0007,0.3241,24.6185,0.0303,0.0024,0.652,0.3256,0.3229,0.0173,0.0678,0,0,0.3812,0.2047,0.1958,0,0.3259,0,0.2,0.5329,6.4583,0.5759,0.4832,24.444,7,0.7795,396,24.9704,1.7831,0.0403,0.3201,0.047,0.3262,0,1.1297,0.093,0.3046,0.1538,0.0303,0.0234,0.0155,0.0138,1,0.0152,0.0202,0.0227,0.4874,0.0155,193,396,0,0.0155,0.0153,0.0152,0.1725,0.3333,0,0.0664,0.1189
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0255,0.0001,0.7548,0.0001,1,0.4505,0.0001,28.8632,0.011,0.4505,7.3335,0.0001,0.0001,0.4506,?,0.5865,0.6461,5.3775,0,?,0.4503,0.0001,0.0191,?,0,2,0,1,28.8632,2,0.8221,28980,28.8632,0,0,0.0001,0.0006,0.2959,0.0055,0.2563,?,?,?,?,?,0.011,0.0065,1,0.0191,0.0191,?,0.0191,0.0222,540,28260,0.3333,0.0037,0.0191,0.011,0,0.0065,0.0065,0,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0,0.1015,0.0831,0,1,0.6446,0,40.5477,0.0296,0.6578,22.7607,0,0,0.7239,?,1.105,0.3096,24.8103,4.9607,?,0.6291,0,0.003,?,0,2.1144,0,1,40.5477,3,0.701,22023,40.5477,4.6672,0.0022,0,2.3397,0.2518,0.0009,15.3242,?,?,?,?,?,0.0222,0.2552,1,0.009,0.0091,?,0.0092,0.104,202,22023,0,0.0099,0.0091,0.01,3.3642,0.8273,0.1283,0.1559,0.2483
