@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_PRODUCTS NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC

@DATA
stmt19_217_250,1,0.141868,3235,0.568153,0.76009,0.598147,2.172094,3235,0.572331,210,3.422061,0.422786,8562,0.898324,3445,7.509524,27299,6649,0.577055,0.577055,0.283735,0.422945,7952,6.386357,0.37408,0.543517,15.019048,0.988583,71.385471,0.057768,7.509524,15.019048,3163
stmt19_2_180,1,0.209854,1415,0.569438,0.756118,0.584281,2.056653,1415,0.575867,157,3.400127,0.419761,3829,0.851181,1572,6.700637,12414,2929,0.583608,0.583608,0.419709,0.416392,3569,6.131043,0.345819,0.538474,13.401274,0.989692,49.686219,0.084743,6.700637,13.401274,1443
stmt19_261_266,1,0.124953,3878,0.567139,0.763235,0.604367,2.200801,3878,0.570746,210,3.434932,0.424181,10222,0.910099,4088,7.87619,32440,8000,0.574763,0.574763,0.249906,0.425237,9466,6.465264,0.381874,0.544103,15.752381,0.988182,79.913357,0.050986,7.87619,15.752381,3770
stmt19_2_83,1,0.232775,913,0.570807,0.751906,0.572005,2.030726,913,0.578089,107,3.384314,0.413912,2445,0.836637,1020,7.009346,8043,1843,0.58704,0.58704,0.465549,0.41296,2283,6.033333,0.335944,0.533526,14.018692,0.981041,41.371303,0.093249,7.009346,14.018692,938
stmt19_313_318,1,0.12654,4640,0.570964,0.751425,0.591794,2.207676,4640,0.574811,235,3.515282,0.418245,12574,0.909936,4875,8.740426,39943,9606,0.579099,0.579099,0.25308,0.420901,11728,6.609231,0.377613,0.545853,17.480851,0.983669,90.155603,0.051423,8.740426,17.480851,4503
stmt19_313_412,1,0.143866,5207,0.572518,0.74667,0.585603,2.18021,5207,0.577007,280,3.565701,0.413123,14356,0.89818,5487,9.528571,45768,10860,0.582088,0.582088,0.287733,0.417912,13444,6.645161,0.369188,0.541876,19.057143,0.976667,93.392356,0.058294,9.528571,19.057143,5100
stmt19_3_177,1,0.190848,1563,0.570863,0.751735,0.580171,2.093699,1563,0.576782,157,3.401163,0.419764,4216,0.864945,1720,6.694268,13632,3195,0.583781,0.583781,0.381696,0.416219,3931,6.191279,0.352039,0.543362,13.388535,0.991839,54.225208,0.077098,6.694268,13.388535,1575
stmt19_3_309,1,0.209194,2634,0.570766,0.752031,0.58945,2.0483,2634,0.577324,235,3.484141,0.40992,7285,0.851414,2869,8.404255,23288,5565,0.585221,0.585221,0.418388,0.414779,6796,6.279888,0.344426,0.529315,16.808511,0.969819,63.193622,0.084808,8.404255,16.808511,2644
stmt19_3_78,1,0.201561,1061,0.572724,0.746041,0.567546,2.089074,1061,0.579124,107,3.387842,0.414887,2832,0.858786,1168,7,9261,2109,0.586758,0.586758,0.403122,0.413242,2645,6.134418,0.346399,0.541449,14,0.98577,49.230914,0.080877,7,14,1070
stmt19_3_83,1,0.201611,1063,0.57249,0.746754,0.568054,2.089128,1063,0.57887,107,3.392308,0.415085,2839,0.858702,1170,7.018692,9284,2116,0.586482,0.586482,0.403221,0.413518,2652,6.142735,0.346618,0.541082,14.037383,0.985646,49.285042,0.080892,7.018692,14.037383,1072
stmt19_66_318,1,0.19571,2921,0.572427,0.746946,0.584929,2.073439,2921,0.578674,235,3.487643,0.408629,8094,0.861292,3156,8.697872,25743,6109,0.5861,0.5861,0.391421,0.4139,7562,6.32763,0.348172,0.532692,17.395745,0.969864,66.438206,0.0794,8.697872,17.395745,2881
stmt19_66_90,1,0.162881,1339,0.57365,0.743223,0.570625,2.150119,1339,0.578837,105,3.379501,0.416219,3561,0.885318,1444,7.171429,11446,2638,0.584809,0.584809,0.325762,0.415191,3328,6.237535,0.360563,0.547688,14.342857,0.988259,56.573562,0.065787,7.171429,14.342857,1294
stmt19_67_83,1,0.195567,1094,0.574024,0.742089,0.567666,2.092308,1094,0.580351,107,3.378018,0.413773,2955,0.862813,1201,7.009346,9524,2177,0.587861,0.587861,0.391134,0.412139,2769,6.131557,0.347228,0.543716,14.018692,0.985998,50.411335,0.078748,7.009346,14.018692,1065
stmt19_79_87,1,0.156071,9814,0.555161,0.80128,0.707986,2.217775,9814,0.558787,450,4.390881,0.427063,33347,0.888879,10264,13.888889,101313,28352,0.562924,0.562924,0.312141,0.437076,30656,8.172837,0.383149,0.516098,27.777778,0.967931,87.762584,0.06169,13.888889,27.777778,9389
stmt19_83_302,1,0.191597,2890,0.570611,0.752507,0.589866,2.081599,2890,0.576563,235,3.48224,0.4123,7932,0.863772,3125,8.382979,25343,6065,0.58361,0.58361,0.383194,0.41639,7399,6.33408,0.351655,0.532956,16.765957,0.973697,65.27128,0.077733,8.382979,16.765957,2882
stmt19_83_90,1,0.16211,1344,0.573292,0.744313,0.571582,2.151991,1344,0.578426,105,3.387164,0.416747,3577,0.885805,1449,7.171429,11502,2655,0.584334,0.584334,0.32422,0.415666,3345,6.254658,0.361242,0.547499,14.342857,0.988549,56.741071,0.065467,7.171429,14.342857,1299
stmt19_90_133,1,0.163014,1590,0.572319,0.747277,0.577794,2.143452,1590,0.577431,132,3.386179,0.419379,4253,0.88466,1722,6.818182,13634,3190,0.583319,0.583319,0.326028,0.416681,3973,6.24971,0.361669,0.548341,13.636364,0.992449,57.149686,0.066011,6.818182,13.636364,1547
stmt21_127_258,1,0.163887,2792,0.567614,0.76176,0.599814,2.12825,2792,0.572449,210,3.414724,0.421271,7424,0.88244,3002,7.533333,23708,5790,0.578028,0.578028,0.327774,0.421972,6888,6.302465,0.365657,0.53856,15.066667,0.985311,64.041547,0.066729,7.533333,15.066667,2764
stmt21_134_418,1,0.197132,3795,0.575157,0.738654,0.575826,2.077853,3795,0.58167,281,3.5579,0.402771,10718,0.861356,4076,9.686833,34135,7951,0.589418,0.589418,0.394264,0.410582,10076,6.447988,0.3451,0.532098,19.373665,0.962807,77.725955,0.079742,9.686833,19.373665,3731
stmt21_143_258,1,0.162282,2813,0.568436,0.759213,0.598664,2.128571,2813,0.573284,210,3.407542,0.420508,7518,0.883623,3023,7.519048,23869,5825,0.578871,0.578871,0.324563,0.421129,6982,6.292756,0.365411,0.53978,15.038095,0.985452,64.332741,0.066153,7.519048,15.038095,2747
stmt21_252_310,1,0.136708,4202,0.568156,0.760081,0.600551,2.182576,4202,0.572173,235,3.470814,0.420633,11194,0.902029,4437,8.446809,35661,8720,0.576694,0.576694,0.273416,0.423306,10395,6.494253,0.376181,0.541154,16.893617,0.983185,80.427891,0.055663,8.446809,16.893617,4124
stmt21_267_310,1,0.134737,4245,0.569319,0.756484,0.597351,2.186621,4245,0.573343,235,3.476786,0.419649,11388,0.903643,4480,8.442553,36166,8796,0.577862,0.577862,0.269474,0.422138,10589,6.510714,0.375823,0.542941,16.885106,0.983574,80.310012,0.054858,8.442553,16.885106,4135
stmt21_310_360,1,0.137133,4973,0.571422,0.75002,0.589741,2.190026,4973,0.575631,260,3.54099,0.415552,13568,0.902615,5233,9.253846,43236,10347,0.580366,0.580366,0.274266,0.419634,12678,6.622205,0.37293,0.54274,18.507692,0.979223,89.489644,0.055648,9.253846,18.507692,4866
stmt21_4_5,1,0.25348,676,0.571596,0.749487,0.563475,2.008435,676,0.57962,86,3.353018,0.4107,1789,0.823702,762,6.988372,5964,1336,0.589668,0.589668,0.506959,0.410332,1669,5.917323,0.327632,0.530723,13.976744,0.976973,36.775148,0.100771,6.988372,13.976744,701
stmt21_70_258,1,0.180491,2516,0.567815,0.761138,0.598631,2.096977,2516,0.573189,210,3.415627,0.419502,6741,0.870678,2726,7.533333,21544,5247,0.579489,0.579489,0.360981,0.420511,6254,6.250917,0.358754,0.535648,15.066667,0.982876,60.95469,0.073431,7.533333,15.066667,2510
stmt21_71_304,1,0.206437,2662,0.571483,0.749832,0.588803,2.05043,2662,0.578022,235,3.475319,0.409457,7392,0.853355,2897,8.378723,23495,5616,0.585877,0.585877,0.412875,0.414123,6903,6.27097,0.344712,0.53073,16.757447,0.970328,63.450789,0.083805,8.378723,16.757447,2634
stmt21_71_70,1,0.19486,1089,0.574461,0.740761,0.566483,2.093365,1089,0.580802,107,3.368729,0.413624,2939,0.863394,1196,6.943925,9468,2160,0.588324,0.588324,0.389719,0.411676,2752,6.116221,0.347064,0.54472,13.88785,0.986703,50.413223,0.078475,6.943925,13.88785,1060
stmt21_79_314,1,0.192121,2896,0.570484,0.752898,0.590239,2.080633,2896,0.576442,235,3.484829,0.412232,7952,0.863373,3131,8.425532,25403,6083,0.5835,0.5835,0.384242,0.4165,7417,6.337272,0.351573,0.532508,16.851064,0.973261,65.263122,0.077944,8.425532,16.851064,2888
stmt21_79_91,1,0.162425,1342,0.573482,0.743734,0.571182,2.151208,1342,0.578641,105,3.383552,0.416479,3570,0.885614,1447,7.171429,11479,2648,0.584578,0.584578,0.324849,0.415422,3338,6.246717,0.36092,0.547622,14.342857,0.988418,56.669151,0.065598,7.171429,14.342857,1297
stmt22_179_182,1,0.129171,2374,0.569708,0.755286,0.587831,2.206207,2374,0.573563,157,3.415646,0.425154,6256,0.908003,2531,6.707006,20091,4792,0.57787,0.57787,0.258342,0.42213,5830,6.415251,0.377881,0.551507,13.414013,0.996992,68.093513,0.052412,6.707006,13.414013,2321
stmt22_6_80,1,0.232804,911,0.571072,0.751092,0.571429,2.030501,911,0.578383,107,3.379175,0.413667,2438,0.836681,1018,6.990654,8020,1836,0.58737,0.58737,0.465608,0.41263,2276,6.023576,0.335661,0.533925,13.981308,0.981143,41.290889,0.093267,6.990654,13.981308,936
stmt22_92_259,1,0.178418,2540,0.568574,0.758785,0.597966,2.097514,2540,0.57395,210,3.407636,0.418837,6839,0.872146,2750,7.519048,21721,5292,0.58024,0.58024,0.356836,0.41976,6352,6.241091,0.358731,0.536877,15.038095,0.983071,61.166142,0.072695,7.519048,15.038095,2497
stmt23_66_76,1,0.17314,6856,0.554672,0.802868,0.706218,2.178921,6856,0.558696,363,4.3114,0.425915,23113,0.876387,7219,13.201102,69890,19546,0.56336,0.56336,0.34628,0.43664,21129,7.958997,0.376763,0.511844,26.402204,0.965127,80.827596,0.068565,13.201102,26.402204,6547
stmt24_148_149,1,0.162562,72,0.504149,0.983539,0.773399,2.049261,72,0.504454,12,2.845238,0.535264,154,0.864198,84,2.75,482,157,0.504808,0.504808,0.325123,0.495192,142,5.297619,0.427386,0.508299,5.5,1.08015,17.166667,0.068465,2.75,5.5,60
stmt24_292_293,1,0.149301,473,0.538781,0.856042,0.709022,2.150572,473,0.541298,43,3.445736,0.464992,1259,0.886856,516,5.465116,3855,1116,0.544165,0.544165,0.298602,0.455835,1155,6.436047,0.400259,0.521259,10.930233,1.013714,31.035941,0.06096,5.465116,10.930233,418
stmt24_765_766,1,0.160338,658,0.54547,0.833282,0.709705,2.180169,658,0.548585,70,3.700549,0.461541,1929,0.882462,728,5.428571,5927,1682,0.552158,0.552158,0.320675,0.447842,1803,6.879121,0.390417,0.532565,10.857143,1.022432,37.863222,0.064113,5.428571,10.857143,566
stmt24_7_8,1,0.297297,12,0.5,1,0.810811,1.72973,12,0.5,5,2.529412,0.604444,29,0.744186,17,2.2,86,30,0.5,0.5,0.594595,0.5,25,4.411765,0.372093,0.527132,4.4,1.208889,14.166667,0.127907,2.2,4.4,11
stmt25_52_53,1,0.171162,1779,0.551175,0.814305,0.705691,2.198726,1779,0.554871,229,3.832669,0.461667,5595,0.877791,2008,5.043668,17147,4762,0.559143,0.559143,0.342324,0.440857,5254,7.090139,0.381466,0.546095,10.087336,1.037154,41.863969,0.067359,5.043668,10.087336,1493
stmt25_597_598,1,0.149828,850,0.541221,0.847675,0.724399,2.172165,850,0.54388,80,3.548387,0.463749,2349,0.888004,930,5.45,7193,2108,0.546907,0.546907,0.299656,0.453093,2174,6.627957,0.398165,0.52584,10.9,1.016727,33.781176,0.060614,5.45,10.9,735
stmt2_649_723,1,0.201285,512,0.543604,0.839574,0.720021,2.095824,512,0.547425,67,3.678756,0.462253,1515,0.851793,579,5.61194,4667,1345,0.55198,0.55198,0.40257,0.44802,1421,6.708117,0.37583,0.523631,11.223881,1.021384,35.121094,0.080566,5.61194,11.223881,446
stmt2_649_776,1,0.228546,599,0.545724,0.832429,0.71979,2.05648,599,0.550297,92,3.77424,0.461082,1863,0.833387,691,5.673913,5741,1644,0.555887,0.555887,0.457093,0.444113,1756,6.793054,0.363351,0.524651,11.347826,1.025303,36.564274,0.090925,5.673913,11.347826,527
stmt27_149_224,1,0.137455,2403,0.570051,0.754229,0.587515,2.190276,2403,0.574188,178,3.420767,0.425641,6398,0.902187,2581,6.432584,20535,4894,0.578844,0.578844,0.27491,0.421156,5963,6.397908,0.37419,0.552388,12.865169,0.999599,69.191011,0.055758,6.432584,12.865169,2366
stmt27_296_297,1,0.145062,491,0.538694,0.856341,0.711111,2.158642,491,0.541131,43,3.426966,0.464814,1297,0.890033,534,5.465116,3967,1152,0.543895,0.543895,0.290123,0.456105,1188,6.413858,0.402067,0.521444,10.930233,1.012954,30.655804,0.059239,5.465116,10.930233,431
stmt27_93_98,1,0.166255,1959,0.549927,0.818424,0.712209,2.196571,1959,0.55344,241,3.771818,0.461987,6023,0.880462,2200,5.029046,18437,5192,0.557485,0.557485,0.33251,0.442515,5634,6.992727,0.384336,0.543755,10.058091,1.034547,40.41756,0.065737,5.029046,10.058091,1655
stmt28_68_81,1,0.174783,8103,0.554926,0.802041,0.707138,2.178088,8103,0.559007,421,4.352417,0.424833,27499,0.875392,8524,13.691211,83357,23320,0.563742,0.563742,0.349566,0.436258,25212,8.028625,0.375925,0.511017,27.382423,0.963355,82.207331,0.069148,13.691211,27.382423,7765
stmt29_21_275,1,0.196935,2577,0.567931,0.760777,0.599956,2.065277,2577,0.573845,219,3.446352,0.415145,6988,0.858993,2796,8.155251,22302,5441,0.580886,0.580886,0.393869,0.419114,6485,6.253934,0.351986,0.529307,16.310502,0.974164,60.026387,0.080083,8.155251,16.310502,2583
stmt2_976_999,1,0.148917,10161,0.552552,0.809786,0.747292,2.223482,10161,0.55585,1143,3.759731,0.459196,30745,0.893108,11304,4.908136,94983,28152,0.559591,0.559591,0.297834,0.440409,28754,7.023178,0.388385,0.549,9.816273,1.033876,45.505364,0.059063,4.908136,9.816273,8917
stmt31_100_276,1,0.179479,2848,0.567847,0.761037,0.600643,2.098282,2848,0.573193,219,3.445386,0.417199,7669,0.871372,3067,8.155251,24452,5977,0.579454,0.579454,0.358959,0.420546,7119,6.308445,0.359112,0.532855,16.310502,0.977489,62.724719,0.073041,8.155251,16.310502,2831
stmt31_22_23,1,0.24093,811,0.570423,0.753086,0.572737,2.019021,811,0.57793,93,3.373894,0.411053,2150,0.831111,904,7.354839,7100,1626,0.58723,0.58723,0.48186,0.41277,2003,5.99115,0.333239,0.528449,14.709677,0.973898,38.594328,0.096338,7.354839,14.709677,835
stmt32_122_129,1,0.139241,59,0.495979,1.016216,0.772152,2.082278,59,0.495726,7,2.848485,0.529045,117,0.881081,66,3.142857,373,122,0.495441,0.495441,0.278481,0.504559,110,5.363636,0.44504,0.488844,6.285714,1.049124,16.271186,0.058981,3.142857,6.285714,47
stmt32_153_277,1,0.164593,3125,0.567767,0.761285,0.601051,2.126809,3125,0.572635,219,3.444677,0.418882,8364,0.881964,3344,8.155251,26650,6522,0.578256,0.578256,0.329186,0.421744,7764,6.355263,0.365216,0.535843,16.310502,0.980151,65.82848,0.067017,8.155251,16.310502,3086
stmt32_228_277,1,0.149531,3451,0.568839,0.757966,0.597204,2.158322,3451,0.573299,219,3.448229,0.419327,9217,0.893028,3670,8.155251,29351,7133,0.578378,0.578378,0.299062,0.421622,8568,6.409809,0.370311,0.540226,16.310502,0.982719,71.710808,0.06085,8.155251,16.310502,3375
stmt3_639_640,1,0.156477,392,0.539854,0.852353,0.742358,2.179767,392,0.542523,42,3.631336,0.469415,1109,0.883721,434,5.119048,3425,1020,0.545576,0.545576,0.312955,0.454424,1046,6.767281,0.397372,0.528196,10.238095,1.026096,35.903061,0.062774,5.119048,10.238095,327
stmt37_941_942,1,0.164258,1789,0.549145,0.821014,0.701897,2.19738,1789,0.552563,213,3.778222,0.461793,5441,0.88158,2002,5.122066,16777,4662,0.556492,0.556492,0.328516,0.443508,5092,7.011489,0.385826,0.541754,10.244131,1.032084,42.457239,0.06503,5.122066,10.244131,1549
stmt38_943_942,1,0.165831,1766,0.549332,0.820392,0.70193,2.194862,1766,0.552798,213,3.785245,0.461781,5392,0.880517,1979,5.122066,16622,4618,0.556787,0.556787,0.331661,0.443213,5046,7.019202,0.385032,0.542036,10.244131,1.032599,42.711212,0.065636,5.122066,10.244131,1532
stmt39_34_107,1,0.215517,1119,0.570948,0.751474,0.577586,2.054513,1119,0.577683,118,3.400162,0.414374,3004,0.848133,1237,7.20339,9803,2278,0.585832,0.585832,0.431034,0.414168,2802,6.113177,0.342344,0.535303,14.40678,0.981194,45.903485,0.086708,7.20339,14.40678,1141
stmt3_969_973,1,0.163283,324,0.543164,0.841064,0.734349,2.192047,324,0.546157,38,3.756906,0.468344,961,0.880643,362,5.078947,2977,868,0.549595,0.549595,0.326565,0.450405,914,6.980663,0.392005,0.534435,10.157895,1.031951,39.5,0.06483,5.078947,10.157895,267
stmt41_235_286,1,0.149682,3529,0.569733,0.755208,0.594163,2.159873,3529,0.574253,221,3.461067,0.417975,9468,0.893169,3750,8.307692,30165,7288,0.579398,0.579398,0.299364,0.420602,8814,6.432533,0.369402,0.540735,16.615385,0.981744,73.503542,0.060865,8.307692,16.615385,3451
stmt41_262_275,1,0.255519,941,0.546367,0.830272,0.701987,1.991446,941,0.551639,180,3.669938,0.466391,2947,0.813118,1121,5.144444,9069,2544,0.558265,0.558265,0.511038,0.441735,2737,6.513827,0.351527,0.529241,10.288889,1.040213,36.099894,0.102106,5.144444,10.288889,886
stmt41_336_385,1,0.133213,5308,0.57264,0.746297,0.586106,2.200986,5308,0.576786,265,3.570788,0.414383,14616,0.905719,5573,9.486792,46565,11061,0.581433,0.581433,0.266426,0.418567,13683,6.690472,0.373371,0.544545,18.973585,0.979134,99.65373,0.053989,9.486792,18.973585,5188
stmt41_36_37,1,0.227732,871,0.572174,0.747719,0.568352,2.044372,871,0.579408,95,3.393375,0.410885,2326,0.840785,966,7.347368,7662,1742,0.588254,0.588254,0.455465,0.411746,2171,6.064182,0.336727,0.533546,14.694737,0.976921,42.642939,0.091099,7.347368,14.694737,893
stmt44_107_108,1,0.15,39,0.480851,1.079646,0.76,2.05,39,0.479545,5,2.772727,0.548718,71,0.867257,44,3,235,76,0.478049,0.478049,0.3,0.521951,68,5.204545,0.455319,0.470486,6,1.054305,14.461538,0.06383,3,6,31
stmt44_107_113,1,0.170543,48,0.490132,1.040268,0.767442,2.015504,48,0.489362,7,2.818182,0.540411,94,0.852349,55,3.142857,304,99,0.488462,0.488462,0.341085,0.511538,89,5.236364,0.4375,0.478687,6.285714,1.058304,15.083333,0.072368,3.142857,6.285714,39
stmt44_252_301,1,0.149433,449,0.539194,0.854619,0.705137,2.152101,449,0.541739,38,3.476386,0.461833,1198,0.886926,487,5.894737,3674,1057,0.544637,0.544637,0.298866,0.455363,1101,6.492813,0.399837,0.518699,11.789474,1.007796,31.487751,0.060969,5.894737,11.789474,397
stmt44_40_162,1,0.201314,1421,0.570533,0.752747,0.581043,2.074671,1421,0.576772,146,3.4097,0.417943,3837,0.857566,1567,6.924658,12441,2918,0.584221,0.584221,0.402628,0.415779,3578,6.174218,0.348204,0.539539,13.849315,0.987512,51.344124,0.081264,6.924658,13.849315,1443
stmt44_40_41,1,0.218827,921,0.57247,0.746816,0.566975,2.060185,921,0.579428,97,3.398821,0.411801,2461,0.846967,1018,7.309278,8093,1837,0.587865,0.587865,0.437654,0.412135,2299,6.101179,0.339923,0.535929,14.618557,0.979145,45.292074,0.087607,7.309278,14.618557,940
stmt44_554_604,1,0.152384,808,0.541594,0.846401,0.721764,2.169236,808,0.544324,75,3.582106,0.462107,2250,0.886272,883,5.666667,6900,2013,0.547438,0.547438,0.304769,0.452562,2087,6.682899,0.396812,0.524554,11.333333,1.014115,34.405941,0.061594,5.666667,11.333333,701
stmt46_163_289,1,0.16408,3262,0.569253,0.756687,0.595545,2.131018,3262,0.574204,224,3.465003,0.416835,8793,0.882791,3486,8.352679,28042,6791,0.579918,0.579918,0.328159,0.420082,8184,6.393287,0.364025,0.537041,16.705357,0.978954,68.287554,0.066721,8.352679,16.705357,3218
stmt47_239_290,1,0.14962,3592,0.570114,0.754034,0.592483,2.160896,3592,0.574655,224,3.465671,0.417473,9653,0.893323,3816,8.352679,30764,7409,0.579824,0.579824,0.29924,0.420176,8994,6.441038,0.369068,0.541057,16.705357,0.981492,74.746659,0.060818,8.352679,16.705357,3510
stmt50_167_293,1,0.164067,3311,0.569873,0.754778,0.593279,2.132184,3311,0.574865,225,3.473133,0.415873,8951,0.882982,3536,8.462222,28552,6885,0.580626,0.580626,0.328134,0.419374,8338,6.407805,0.363442,0.537381,16.924444,0.978213,69.717306,0.066685,8.462222,16.924444,3266
stmt52_117_295,1,0.177977,3034,0.570045,0.754247,0.592634,2.105534,3034,0.575505,225,3.474072,0.414116,8249,0.87316,3259,8.462222,26333,6340,0.581887,0.581887,0.355954,0.418113,7686,6.363915,0.35765,0.534653,16.924444,0.975548,66.609756,0.072305,8.462222,16.924444,3011
stmt52_295_394,1,0.14445,5047,0.572349,0.747186,0.586609,2.177733,5047,0.576849,270,3.558586,0.413022,13878,0.897682,5317,9.596296,44244,10522,0.581947,0.581947,0.2889,0.418053,12986,6.629866,0.36909,0.541273,19.192593,0.976064,90.195364,0.058562,9.596296,19.192593,4950
stmt52_54_55,1,0.212552,958,0.573444,0.743849,0.563943,2.071936,958,0.580277,98,3.407197,0.411379,2569,0.851561,1056,7.326531,8435,1905,0.588513,0.588513,0.425104,0.411487,2401,6.13447,0.341434,0.538276,14.653061,0.980122,48.365344,0.085122,7.326531,14.653061,976
stmt53_208_245,1,0.125584,2715,0.571693,0.749191,0.581953,2.214968,2715,0.57554,185,3.431034,0.424727,7247,0.910925,2900,6.394595,23231,5482,0.579823,0.579823,0.251168,0.420177,6766,6.454138,0.377384,0.556255,12.789189,1.000629,76.989319,0.050923,6.394595,12.789189,2653
stmt5_731_730,1,0.159982,626,0.546094,0.831186,0.706479,2.185104,626,0.549239,64,3.73913,0.459248,1847,0.883054,690,5.671875,5684,1603,0.552844,0.552844,0.319965,0.447156,1731,6.952174,0.390042,0.531532,11.34375,1.018828,38.690096,0.063863,5.671875,11.34375,537
stmt6_13_14,1,0.144737,29,0.497268,1.010989,0.789474,2.118421,29,0.497093,5,2.705882,0.552125,53,0.879121,34,2.2,183,60,0.496894,0.496894,0.289474,0.503106,46,5.088235,0.442623,0.512531,4.4,1.097867,16.551724,0.060109,2.2,4.4,29
stmt70_191_213,1,0.147541,437,0.539961,0.851986,0.702186,2.157787,437,0.542519,35,3.5,0.459559,1171,0.888602,472,6.171429,3591,1028,0.545426,0.545426,0.295082,0.454574,1074,6.542373,0.399889,0.518239,12.342857,1.004541,31.940503,0.06015,6.171429,12.342857,389
stmt70_495_501,1,0.151416,796,0.542027,0.844926,0.720407,2.172476,796,0.544766,72,3.596774,0.460886,2223,0.887145,868,5.791667,6817,1984,0.547886,0.547886,0.302832,0.452114,2060,6.713134,0.396802,0.524351,11.583333,1.012416,34.698492,0.061171,5.791667,11.583333,693
stmt72_696_721,1,0.1627,637,0.546146,0.831013,0.706188,2.178278,637,0.549353,67,3.730114,0.459641,1881,0.881013,704,5.61194,5786,1632,0.553039,0.553039,0.3254,0.446961,1759,6.926136,0.38887,0.53177,11.223881,1.019957,38.420722,0.064984,5.61194,11.223881,551
stmt7_33_34,1,0.220057,876,0.55988,0.786096,0.632705,2.013414,876,0.56578,41,3.687023,0.402974,2462,0.839805,917,16.804878,7682,1981,0.57297,0.57297,0.440115,0.42703,2242,6.622683,0.35043,0.492197,33.609756,0.928041,62.96347,0.08969,16.804878,33.609756,888
stmt82_224_225,1,0.14751,472,0.539223,0.854519,0.704981,2.155172,472,0.541736,40,3.453125,0.462356,1251,0.888352,512,5.775,3837,1104,0.544593,0.544593,0.295019,0.455407,1148,6.455078,0.400573,0.519615,11.55,1.008928,30.995763,0.060203,5.775,11.55,417
stmt85_64_122,1,0.195164,1309,0.571541,0.749654,0.575474,2.091048,1309,0.577649,132,3.387231,0.417954,3506,0.862387,1441,6.787879,11392,2642,0.584896,0.584896,0.390329,0.415104,3269,6.152672,0.349807,0.542593,13.575758,0.989589,51.294118,0.078652,6.787879,13.575758,1321
stmt86_889_890,1,0.189053,742,0.547394,0.826838,0.707958,2.136838,742,0.551246,94,3.7811,0.459814,2269,0.862673,836,5.585106,6984,1966,0.55578,0.55578,0.378106,0.44422,2131,6.934211,0.377434,0.532046,11.170213,1.024647,38.768194,0.075172,5.585106,11.170213,645
stmt9_350_351,1,0.153527,415,0.540172,0.851261,0.744122,2.180498,415,0.542815,43,3.611354,0.46826,1167,0.885744,458,5.162791,3597,1076,0.545829,0.545829,0.307054,0.454171,1094,6.737991,0.39811,0.528029,10.325581,1.024223,35.296386,0.061718,5.162791,10.325581,351
stmt9_445_446,1,0.143074,604,0.534422,0.87118,0.75632,2.159252,604,0.536561,54,3.422492,0.471022,1577,0.890522,658,5.240741,4837,1496,0.538984,0.538984,0.286148,0.461016,1458,6.414894,0.40707,0.518463,10.481481,1.016364,30.307947,0.058507,5.240741,10.481481,519
szymanski-10-s-shuffled,1,0.409074,7529.5,0.533411,0.874727,0.795835,1.806885,15059,0.539237,700,1.448442,0.359695,11117,0.723702,15759,22,48921,14980,0.555262,0.555262,0.792116,0.444449,7546,3.846945,0.309192,0.403975,21.3,0.780651,3.781725,0.14738,11,42.6,11276
