@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S486002104-037.cnf,1,0.0484,0.2304,0.0936,0.1259,0.7367,0.4923,0.5681,0.405,0.027,0.2925,0.1722,4007,0.1825,0.5876,4002,4104
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,1.0115,0.0002,0.6685,0.0651,0,0.0423,0,4568,0.0001,0.6743,4524,4583
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-200-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001,0.5832,0,0,0.4506,4594,0.2295,0,4571,4610
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,0.0275,0.1692,0.089,0.1309,1.3808,0.1868,2.13,0.0911,2.6674,2.0353,0.8658,4649,0.1379,0.8047,4453,4649
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1163324878-032.cnf,1,0.0011,0.0469,0.0019,0.0026,0.8275,0.005,0.7869,0.1672,0,0.0957,0,4358,0.0034,0.6392,4201,4426
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,0.0508,0.2308,0.0985,0.1343,0.7484,0.4601,0.5877,0.4064,0.0234,0.3128,0.1729,4168,0.1808,0.5934,4168,4168
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_3_6_fbc.cnf,1,0.0002,0.0769,0.0482,0.0903,1.2046,0.2833,0.3084,0.7899,0.0055,0.9373,1.0624,2849,0.1711,0.5397,2256,2988
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,0.0224,0.172,0.0308,0.0411,1.0397,0.2106,1.8548,0.0776,1.4471,0.5097,0.921,280,0.0447,0.4374,229,353
SAT_Competition2007/crafted/spence/medium/s77-100.cnf,1,0.3114,0.4695,0.3091,0.3196,0,0.3218,1.3245,0.0507,0,0.1578,0,4481,0.3205,0,4219,4607
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,0.0039,0.1804,0.0165,0.0278,1.3852,0.1348,0.5448,0.572,1.1247,0.4687,1.0227,274,0.032,1.0001,274,274
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.0293,0.241,0.0486,0.0561,1.1951,0.3218,0.8037,0.2379,0.4541,0.2991,0.9511,969,0.072,0.8349,668,1263
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,0.0164,0.1236,0.0721,0.1191,1.8652,0.435,0.4497,0.6164,5.5414,1.7985,1.7163,289,0.1481,0.7279,242,395
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/100/unif-k5-r21.3-v100-c2130-S1357790788-074.cnf,1,0.001,0.0469,0.0017,0.0021,0.8499,0.0044,0.7742,0.1555,0,0.0871,0,4365,0.003,0.6524,4309,4418
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-grid-pbl-0070.sat05-1334.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,0.06,0.1535,0.1037,0.1379,1.336,0.2383,2.4398,0.0829,0.6129,2.8218,0.7656,3733,0.1391,0.8365,3170,3733
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.0037,0.0556,0.0595,0.0597,1.5396,0.3625,0.4934,0.6126,0.4229,1.9303,1.2398,1749,0.1616,0.5976,1340,1749
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,1,0.042,0.0989,0.0432,0.0445,1.0377,0.0452,0.0026,0.8375,0.1111,0,0.3797,4847,0.0447,1.0614,4839,4854
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-sat-gt-040.sat05-1297.reshuffled-07.cnf,1,0,0.026,0,0,0.5992,0,0.0008,0.5024,0.0256,0.0004,0.0748,2258,0,0.5851,1784,2527
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L200_coli.sat.cnf,1,0.0612,0.0977,0.0791,0.1089,1.1785,1,0.2387,0.6521,3.5638,3.2938,0.893,0,0.1132,0.6079,0,0
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00250.sat05-1330.reshuffled-07.cnf,1,0.378,0.0249,0.4111,0.471,2.7546,0.4987,0.4889,0.5197,0.1163,1.0163,1.9656,725,0.4895,0.749,537,950
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp_ci_ce.cnf,1,0.0234,0.1856,0.1063,0.1382,1.6213,0.4369,0.6891,0.3829,0.4665,0.6741,1.3515,0,0.3359,0.8221,0,0
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,0.0158,0.1475,0.072,0.1143,1.8346,0.4353,0.5136,0.5466,4.5535,1.1242,1.7118,1325,0.1513,0.7522,1094,1670
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-gigamax.used-as.sat04-984.sat05-4194.reshuffled-07.cnf,1,0,0.0314,0.0033,0.0009,1.1909,0.31,0.2024,0.7167,0.1463,0.8771,0.5545,424,0.0068,1.0169,113,507
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-01-S136611085.shuffled-as.sat03-1627.cnf,1,0.0239,0.1667,0.0474,0.0484,1.7357,0.2754,2.3058,0.0355,0.3939,0.4596,1.1838,4330,0.0795,0.7724,4315,4358
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1,0.0028,0.0051,0.027,0.0409,0.0895,0.5,0.0496,0.9762,0.0199,0.2668,0.1198,234,0.0645,0.0049,58,247
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1546885609-031.cnf,1,0.0447,0.2335,0.0914,0.1228,0.652,0.3033,0.556,0.405,0.0222,0.2742,0.101,3934,0.1782,0.5845,3870,4012
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n600-d0.02-s1676244754.sat05-535.reshuffled-07.cnf,1,0.0001,0.0621,0.0039,0.0078,1.0484,0.0145,0.1023,0.6219,0.3333,0.3686,0.4837,4178,0.0098,0.5969,4076,4291
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_8_cmp.cnf,1,0.0048,0.1111,0.0361,0.0563,1.2275,0.1926,0.3353,0.7554,0.0025,0.9411,1.1359,1273,0.1026,0.5991,1096,1373
SAT_Competition2011/SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.0001,0.0384,0.0144,0.0249,0.9573,0.0827,0.2756,0.8496,0.0017,0.6398,0.8605,540,0.0425,0.3974,416,633
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1559668863-058.cnf,1,0,0.0112,0.0001,0.0001,1.0105,0.0001,0.8574,0.0651,0,0.0368,0,4563,0.0001,0.681,4463,4585
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1753083943-04.cnf,1,0.0481,0.2339,0.0934,0.1251,0.71,0.6973,0.5779,0.3959,0.0244,0.2893,0.1571,11,0.1774,0.5879,8,14
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,0.0094,0.1345,0.0519,0.0799,1.9689,0.4404,0.4872,0.5557,4.7691,1.0924,1.7817,1847,0.1085,0.5864,1592,2402
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,0.0011,0.0469,0.0019,0.0024,0.8036,0.0067,0.5431,0.2004,0,0.0878,0,4350,0.004,0.6504,4276,4408
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S849793820-03.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0038,0.0002,0.7428,0.0668,0,0.042,0,4029,0.0002,0.6824,3910,4029
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,0.389,0.1507,0.4253,0.4509,1.7678,0.4731,0,0,0,0.3301,1.1407,3979,0.4648,0.8113,3396,4271
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,0.024,0.1309,0.075,0.1158,1.8008,0.4582,0.4064,0.5912,4.9156,1.3764,1.6411,245,0.1436,0.7179,171,281
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0,0.006,0,0,0.6745,0,0.0017,0.6918,0,0.0034,0.6733,1852,0,0.5473,1506,2822
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0.042,0.25,0.042,0.042,0.5623,0.042,0,0,0,0,0,4414,0.042,0.5774,4376,4517
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf,1,0.042,0.25,0.042,0.042,0.5623,0.042,0,0,0,0,0,4386,0.042,0.5774,4349,4621
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.1182,0.106,0.1614,0.1622,0.8769,0.5,0.5163,0.6282,0.0194,1.0582,0.2071,0,0.3126,1.0851,0,0
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7idw_s.cnf,1,0.0285,0.1378,0.0801,0.1156,1.7512,0.4587,0.4355,0.5708,4.6465,1.4442,1.6029,301,0.1492,0.6992,251,458
SAT_RACE2008/een-pico-prop05-75.cnf,1,0.0191,0.2095,0.0631,0.0779,1.8581,0.6975,0.5973,0.4993,2.6465,1.1704,1.7275,520,0.1333,0.822,441,612
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.0288,0.1626,0.0529,0.0603,1.2654,0.3043,0.3482,0.5975,0.0509,1.7705,1.0522,298,0.1001,0.728,225,328
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,0.015,0.115,0.0621,0.1139,1.4132,1,0.3375,0.6094,3.2319,1.4436,1.3076,2104,0.1233,0.6628,1985,2210
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,0.0466,0.2318,0.0906,0.12,0.6633,0.4429,0.5877,0.3969,0.0163,0.2931,0.1139,3654,0.1709,0.583,3594,3856
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,0.2043,0.1421,0.2043,0.2043,0,0.2043,0,0.8576,0,0,0.2701,4902,0.2043,0,4902,4902
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.0194,0.2724,0.0424,0.0556,1.3832,0.2921,0.4421,0.4842,0.6179,0.3099,1.101,1266,0.0809,0.868,1124,2185
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,1,0.0019,0.0624,0.022,0.0322,1.1572,0.0972,0.2958,0.7991,0.0025,0.5013,1.0374,2039,0.0587,0.4965,1600,2056
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0,0.0126,0,0,0.8872,0,0.0202,0.8797,0.0345,0.1973,0.187,822,0,1.0167,519,1229
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,0.0453,0.2311,0.0947,0.1246,0.6877,0.3398,0.6024,0.3999,0.0251,0.2893,0.1508,3962,0.1912,0.5865,3913,4000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,0.0496,0.2306,0.094,0.1217,0.7405,0.2956,0.5906,0.3946,0.028,0.2951,0.1912,3953,0.1806,0.5895,3890,3984
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,0.0129,0.1541,0.0528,0.0822,1.7363,1,0.436,0.43,4.6381,1.6521,1.5238,579,0.1118,0.6918,426,764
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,0.0234,0.1935,0.0609,0.1004,1.477,0.4531,0.7134,0.3207,2.2389,2.5054,1.3851,391,0.1326,0.7192,391,391
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,0,0.0095,0,0,0,0,0.1077,0.6932,0,0.2479,0.3202,4709,0,0,4692,4709
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,0.0254,0.2211,0.0526,0.0589,1.2985,0.3034,0.7731,0.2488,1.5011,1.0207,1.0665,957,0.1176,0.7492,957,957
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,0.0018,0.1745,0.0531,0.0791,1.4762,0.4987,0.5214,0.6264,3.2059,1.7648,1.2524,0,0.1256,0.7566,0,0
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.0136,0.1503,0.0148,0.0161,1.0132,0.018,0.1916,0.7081,0,0.1983,0.4592,880,0.0169,0.9918,479,1958
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.0231,0.1447,0.1548,0.315,0.7384,0.616,0.3055,0.8146,0.6461,4.4791,0.0761,0,0.4059,1.2271,0,0
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1449408666-02-SAT.cnf,1,0.0647,0.2662,0.125,0.1732,0.96,0.5247,0.6058,0.4025,0.0773,0.3175,0.5591,1229,0.2324,0.6429,996,2264
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.0595,0.0427,0.0595,0.0595,0,0.0597,0.0001,0.9352,0.04,0,0.0932,0,0.0596,0,0,0
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.0308,0.077,0.3181,0.4982,1.7767,0.9987,0.2059,0.7721,0.0656,1.1569,1.5155,2930,0.4995,0.8975,2419,2958
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,0.0432,0.2324,0.0924,0.1206,0.6365,0.5869,0.5984,0.3953,0.0129,0.2876,0.0883,3959,0.1886,0.5836,3849,3999
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0027,0.0002,0.7193,0.067,0,0.04,0,4381,0.0002,0.6834,4199,4381
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,0.233,0.181,0.233,0.233,0,0.233,0,0.8288,0,0,0.3136,4851,0.233,0,4832,4851
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,0.0474,0.2336,0.0926,0.1244,0.7173,0.8608,0.5776,0.3939,0.0267,0.2917,0.1648,5,0.1762,0.5879,3,6
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-16.cnf,1,0.0229,0.1786,0.0307,0.0439,1.1494,0.2371,0.9083,0.2064,1.9922,1.402,1.0929,1369,0.047,0.5305,776,1369
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,0.0016,0.1781,0.0145,0.0245,1.3378,0.2156,0.5522,0.5362,2.8191,0.4041,0.9619,53,0.0305,1.0826,53,53
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,0,0.0113,0,0,0.2102,0,0.02,0.8361,0.04,0.1853,0.2239,442,0,0.0174,338,515
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0,0.0063,0,0,0.6748,0,0.0019,0.6917,0,0.0038,0.6735,1115,0,0.5475,823,2506
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001,0.5832,0,0,0.4506,4511,0.2296,0,4442,4608
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.2295,0.4167,0.2295,0.2295,1.1186,0.2295,0.0001,0.5832,0,0,0.4506,4436,0.2295,0.983,4421,4451
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.0262,0.0369,0.0834,0.0398,1.3824,0.9774,0.1143,0.8691,0.1489,0.6595,1.091,4511,0.4198,0.9132,4260,4511
SAT_Competition2009/CRAFTED/ramseycube/Q32inK11.cnf,1,0,0.0004,0.0535,0.0888,0,0.3252,1.0293,0.2481,0,0,0.0422,4743,0.2101,0,4727,4743
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S2018484485-019.cnf,1,0.0463,0.2343,0.0913,0.1227,0.7069,0.5783,0.5838,0.3891,0.0228,0.289,0.1462,63,0.1721,0.586,55,77
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,0.0015,0.05,0.0028,0.0035,0.8252,0.0129,0.684,0.1704,0,0.1009,0,47,0.0052,0.6484,41,54
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.0294,0.2423,0.0529,0.0575,1.1691,0.3213,0.7912,0.2289,0.4741,0.2659,0.9291,3986,0.0836,0.8391,3786,4022
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,0.053,0.0173,0.1787,0.2725,1.9526,0.4565,1.3239,0.1355,62.054,2.0427,1.056,314,0.4377,0.7273,275,407
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,0.0011,0.1718,0.0143,0.0244,1.3352,0.2057,0.5707,0.5276,2.6706,0.4525,0.9743,571,0.0309,1.07,571,571
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,0.0487,0.2314,0.0932,0.1236,0.6883,0.3041,0.5624,0.408,0.0189,0.2907,0.1226,3735,0.1834,0.5854,3690,3917
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2139292994-055.cnf,1,0.001,0.0469,0.0018,0.0024,0.8374,0.0047,0.782,0.1594,0,0.0884,0,4362,0.0031,0.6571,4323,4469
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.4909,0.2162,0.4474,0.4999,2.9077,1,0.2343,0.7002,0.0691,4.1778,2.5732,1423,0.5,0.9112,1192,2179
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.0001,0.9936,0.0001,0.7305,0.0687,0,0.0354,0,4576,0.0001,0.6886,4568,4606
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,0.0494,0.2315,0.0904,0.1226,0.6711,0.316,0.566,0.4106,0.0185,0.2655,0.1034,3964,0.1665,0.5803,3833,4000
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S202413125-05.cnf,1,0.0467,0.2336,0.0923,0.1237,0.7205,0.7019,0.583,0.3901,0.0266,0.2927,0.1655,13,0.1772,0.5881,10,15
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,0.0227,0.1745,0.0312,0.0398,1.0575,0.2315,1.5934,0.0984,1.4379,0.5861,0.8812,505,0.0574,0.4541,505,505
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,0.0035,0.2058,0.0415,0.0676,1.4736,0.1994,0.5477,0.4127,3.2168,0.5255,1.26,3223,0.0908,0.7865,3003,3223
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf,1,0.0025,0.0538,0.1093,0.1398,1.0556,0.5,0.3685,0.8281,0.2758,5.1526,0.6368,0,0.3566,0.5424,0,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.4933,0.2117,0.4428,0.4999,3.0201,1,0.2362,0.6987,0.0765,4.2179,2.572,2021,0.5,0.8378,1574,2514
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2681,0.2005,0.2682,0.2687,0.9947,0.3072,0,0,0.0063,0.0207,0.0175,4299,0.2691,0.9486,4224,4411
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S51205200-028.cnf,1,0,0.0112,0.0001,0.0001,1.0163,0.0001,0.6931,0.06,0,0.0362,0,4428,0.0001,0.6804,4425,4565
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.0002,0.0203,0.0002,0.0002,0,0.0002,0.0001,0.457,0.3333,0,0.65,586,0.0002,0,428,660
SAT_Competition2011/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,0.0143,0.2059,0.1138,0.1473,1.2799,0.5,0.1959,0.8709,2.2681,18.306,1.2359,0,0.2967,1.0819,0,0
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S1893175053-01-UNSAT.cnf,1,0.0587,0.2627,0.1168,0.1591,0.9919,0.8061,0.5878,0.3986,0.0714,0.3421,0.5949,4025,0.2187,0.6524,4013,4059
SAT_Competition2011/SAT04/handmade/anton/l4k4/lksat-n900-m6174-k4-l4-s819398222.used-as.sat04-929.cnf,1,0.0238,0.1396,0.0766,0.1127,1.0097,0.3281,0.6484,0.2353,0.0905,0.4176,0.0696,3683,0.1859,0.8892,3047,3789
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.009,0.041,0.0262,0.0351,1.0897,0.1791,0.9361,0.4585,2.2916,0.9399,0.6591,223,0.0357,0.9636,184,275
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.0064,0.0323,0.0064,0.0064,0,0.0064,0.0001,0.509,0.3333,0,0.6867,3846,0.0064,0,3846,3846
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1891492462-09-SAT.cnf,1,0.0823,0.2945,0.149,0.2002,1.1916,0.8869,0.5893,0.4189,0.1569,0.3573,0.8811,1033,0.2645,0.7089,858,1532
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9b.cnf,1,0.0197,0.1291,0.0682,0.1136,1.8018,0.4594,0.445,0.6026,5.3772,1.7003,1.6776,454,0.1485,0.7438,401,626
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,0.0011,0.0469,0.0019,0.0023,0.8308,0.0085,0.7597,0.1673,0,0.0913,0,4275,0.0032,0.6466,4119,4354
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-020-015.sat05-1218.reshuffled-07.cnf,1,0.0099,0.06,0.01,0.0101,1.0281,0.0102,0.0003,0.8578,0.0714,0,0.2869,4859,0.0101,0.9873,4685,4862
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.0011,0.0036,0.0194,0.0278,0.0793,0.5,0.0537,0.9809,0.0174,0.1839,0.1132,18,0.0485,0.0041,12,25
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,0,0.006,0,0,0.6745,0,0.0017,0.6918,0,0.0034,0.6733,1852,0,0.5473,1506,1852
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd002.sat05-3108.reshuffled-07.cnf,1,0.43,0.1622,0.3854,0.4987,2.2955,0.9999,0.2104,0.735,0.0595,0.9876,2.0633,1850,0.4996,0.9419,1340,1956
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,0.0023,0.175,0.0154,0.0258,1.3709,0.2052,0.5696,0.5361,2.1235,0.468,1.0153,747,0.0321,1.0387,747,747
SAT_Competition2011/SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.0315,0.0582,0.2742,0.4979,1.763,0.9994,0.2201,0.7773,0.0824,1.0129,1.549,4258,0.4996,0.9199,3675,4258
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1665384822-14-SAT.cnf,1,0.0858,0.293,0.1532,0.2056,1.2265,0.7706,0.5797,0.4138,0.1741,0.3971,0.9305,3827,0.2709,0.717,3748,3843
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0001,0.0191,0.0001,0.0001,0,0.0001,0.0001,0.4506,0.3333,0,0.6461,3859,0.0001,0,3692,3859
