@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC

@DATA
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,0.0001,0.0001,2601.5,0.0001,0.0003
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,0.0083,0.0083,33.6333,0.0083,0.0083
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,0.0059,0.0059,19.2095,0.0059,0.0078
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,0.1077,0.1077,8.4276,0.1077,0.1077
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,0.0333,0.0333,12.0666,0.0333,0.0333
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,0.0039,0.0039,26.1441,0.0038,0.0064
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.0006,0.0006,153.633,0.0006,0.001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,0.04,0.04,10.9199,0.04,0.04
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,0.0056,0.0056,15.5403,0.0056,0.0093
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,0.0059,0.0059,15.5015,0.0059,0.0078
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,0.0003,0.0003,308,0.0003,0.0005
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,0.0417,0.0417,9.7861,0.0417,0.0417
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S144043535-002.cnf,1,0.0089,0.0089,12.5799,0.0087,0.0146
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S2037268960-098.cnf,1,0.0057,0.0057,19.8036,0.0056,0.0075
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,0.0056,0.0056,18.7293,0.0055,0.0074
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,0.0233,0.0233,25.7591,0.0233,0.0233
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S183991542-09-SAT.cnf,1,0.0015,0.0015,41.4444,0.001,0.0029
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,0.0063,0.0063,15.0506,0.0062,0.0082
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,0.0088,0.0088,12.2151,0.0087,0.0116
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S361865778-09-SAT.cnf,1,0.0032,0.0032,24.6566,0.0021,0.0054
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,0.0437,0.0437,14.9988,0.0437,0.0437
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,0.0045,0.0045,60.8438,0.0045,0.0045
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S948914005-013.cnf,1,0.035,0.035,18.2599,0.035,0.035
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,0.0001,0.0001,6818.5,0.0001,0.0002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1014608490-038.cnf,1,0.0073,0.0073,12.8801,0.0073,0.0121
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S218623752-19-SAT.cnf,1,0.0032,0.0032,25.2506,0.0021,0.0064
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,0.0041,0.0041,24.1436,0.0041,0.0068
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,0.0051,0.0051,24.974,0.0051,0.0085
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S218576925-17.UNSAT.shuffled.cnf,1,0.0052,0.0052,24.0633,0.0052,0.0086
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,0.14,0.14,6.6001,0.14,0.14
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S599916448-096.cnf,1,0.1077,0.1077,8.2693,0.1077,0.1077
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1582955175-042.cnf,1,0.0016,0.0016,55.7959,0.0015,0.0026
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S884764237-004.cnf,1,0.1,0.1,8.6891,0.1,0.1
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,0.05,0.05,9.0011,0.05,0.05
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1416418480-05.SAT.shuffled.cnf,1,0.0714,0.0714,6.0653,0.0714,0.0714
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1386858597-08-SAT.cnf,1,0.0021,0.0021,31.2199,0.0014,0.005
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,0.0001,0.0001,5674.33,0.0001,0.0002
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf,1,0.0556,0.0556,8.5265,0.0556,0.0556
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,0.0286,0.0286,13.2971,0.0286,0.0286
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,0.0002,0.0002,715.444,0.0002,0.0004
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S118521533-021.UNKNOWN.cnf,1,0.04,0.04,11.0877,0.04,0.04
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S517464300-073.cnf,1,0.0054,0.0054,20.4967,0.0054,0.0072
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S645163129-012.cnf,1,0.0061,0.0061,17.1337,0.0061,0.0102
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2058039218-006.cnf,1,0.0933,0.0933,9.4522,0.0933,0.0933
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,0.0041,0.0041,23.5575,0.0041,0.0068
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S162003179-087.cnf,1,0.0002,0.0002,558.875,0.0002,0.0004
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1813642436-099.cnf,1,0.0002,0.0002,385.2,0.0002,0.0004
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,0.05,0.05,8.7142,0.05,0.05
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,0.0003,0.0003,367.15,0.0003,0.0005
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S924370159-018-UNKNOWN.cnf,1,0.0013,0.0013,78.088,0.0012,0.0021
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S310111511-029.cnf,1,0.0002,0.0002,792.5,0.0002,0.0004
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,0.0001,0.0001,2520,0.0001,0.0003
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,0.0071,0.0071,12.1114,0.007,0.0093
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,0.05,0.05,13.1524,0.05,0.05
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1248103115-09-UNKNOWN.cnf,1,0.0028,0.0028,32.1249,0.0018,0.0046
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1916548023-003.cnf,1,0.0058,0.0058,14.7327,0.0057,0.0134
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1828800850-025.cnf,1,0.1167,0.1167,7.7648,0.1167,0.1167
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1598052044-078.cnf,1,0.0057,0.0057,19.5757,0.0056,0.0075
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,0.0048,0.0048,21.1928,0.0047,0.0079
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S211141966-058.cnf,1,0.0071,0.0071,39.3836,0.0071,0.0071
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1826927554-087.cnf,1,0.0086,0.0086,11.3123,0.0085,0.0113
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1394630553-009.cnf,1,0.0933,0.0933,9.4692,0.0933,0.0933
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1017443264-065.cnf,1,0.0417,0.0417,10.1097,0.0417,0.0417
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S779309989-069.cnf,1,0.0016,0.0016,58.3324,0.0015,0.0026
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S232355738-04.cnf,1,0.0318,0.0318,19.5201,0.0318,0.0318
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,0.0044,0.0044,27.0987,0.0044,0.0073
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S94225360-10.cnf,1,0.0389,0.0389,16.486,0.0389,0.0389
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,0.04,0.04,10.8177,0.04,0.04
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,0.1,0.1,8.7179,0.1,0.1
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1517457236-16-SAT.cnf,1,0.0007,0.0007,62.7266,0.0005,0.002
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,0.0001,0.0001,1217,0.0001,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,0.14,0.14,6.9604,0.14,0.14
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf,1,0.1167,0.1167,7.5483,0.1167,0.1167
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S68128341-07-UNSAT.cnf,1,0.0017,0.0017,50.0719,0.0011,0.004
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1175862975-06.cnf,1,0.0056,0.0056,48.0901,0.0056,0.0056
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf,1,0.0667,0.0667,7.3924,0.0667,0.0667
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S905029262-097.cnf,1,0.0933,0.0933,9.5367,0.0933,0.0933
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,0.0286,0.0286,14.0636,0.0286,0.0286
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf,1,0.0006,0.0006,76.314,0.0004,0.0019
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1647930270-030.UNKNOWN.cnf,1,0.04,0.04,10.685,0.04,0.04
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,0.0044,0.0044,22.8509,0.0044,0.0073
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2139292994-055.cnf,1,0.0556,0.0556,7.8794,0.0556,0.0556
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,0.0875,0.0875,9.7051,0.0875,0.0875
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,0.0057,0.0057,21.9606,0.0056,0.0093
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1639347701-083.SATISFIABLE.cnf,1,0.0875,0.0875,9.6194,0.0875,0.0875
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1012522562-096.cnf,1,0.0003,0.0003,301.118,0.0003,0.0006
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1982407920-12.SAT.shuffled.cnf,1,0.0052,0.0052,18.3915,0.0051,0.0102
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1525918493-008.cnf,1,0.0933,0.0933,9.3106,0.0933,0.0933
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1559029529-16.cnf,1,0.0083,0.0083,33.7803,0.0083,0.0083
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,0.14,0.14,6.8387,0.14,0.14
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,0.1,0.1,8.8702,0.1,0.1
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1775402689-01.SAT.shuffled.cnf,1,0.0052,0.0052,19.9693,0.0051,0.0085
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,0.0056,0.0056,16.6593,0.0056,0.0093
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S284173264-081.cnf,1,0.1,0.1,8.6513,0.1,0.1
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S659720099-13.cnf,1,0.0437,0.0437,14.9355,0.0437,0.0437
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1366805398-04.cnf,1,0.0292,0.0292,21.2739,0.0292,0.0292
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1279599478-02.SAT.shuffled.cnf,1,0.007,0.007,14.4289,0.0069,0.0115
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,0.0875,0.0875,9.6975,0.0875,0.0875
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1313163883-027.cnf,1,0.0071,0.0071,39.1505,0.0071,0.0071
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,0.0667,0.0667,7.5059,0.0667,0.0667
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S374947955-075.cnf,1,0.0055,0.0055,21.5298,0.0054,0.0073
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1484713995-092.cnf,1,0.1,0.1,8.6767,0.1,0.1
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S202413125-05.cnf,1,0.0002,0.0002,614.571,0.0002,0.0003
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1797123396-073.cnf,1,0.0063,0.0063,45.1845,0.0063,0.0063
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1,0.0067,0.0067,42.4052,0.0067,0.0067
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S668297284-15-SAT.cnf,1,0.0017,0.0017,33.7864,0.0012,0.0041
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf,1,0.0556,0.0556,8.4327,0.0556,0.0556
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S2053960853-04-UNSAT.cnf,1,0.0009,0.0009,62.0152,0.0006,0.0027
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1415445307-13.cnf,1,0.0002,0.0002,454.375,0.0002,0.0004
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S871131876-087-UNKNOWN.cnf,1,0.004,0.004,69.8117,0.004,0.004
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1,0.04,0.04,10.9847,0.04,0.04
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1699479488-11.SAT.shuffled.cnf,1,0.0057,0.0057,19.3644,0.0056,0.0093
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S595075179-058.cnf,1,0.0005,0.0005,178.688,0.0005,0.0009
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1153031014-012.cnf,1,0.0417,0.0417,9.9224,0.0417,0.0417
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S804631280-01.SAT.shuffled.cnf,1,0.05,0.05,9.5526,0.05,0.05
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,0.0056,0.0056,22.2376,0.0056,0.0112
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2007547542-039.cnf,1,0.0556,0.0556,8.5476,0.0556,0.0556
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1941321941-16.cnf,1,0.0318,0.0318,19.6947,0.0318,0.0318
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1086008090-058.cnf,1,0.0417,0.0417,10.7365,0.0417,0.0417
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,0.0001,0.0001,8428,0.0001,0.0001
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,0.0175,0.0175,33.133,0.0175,0.0175
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1014417748-14-SAT.cnf,1,0.0039,0.0039,23.1521,0.0026,0.0079
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1912214877-051.cnf,1,0.0045,0.0045,60.1114,0.0045,0.0045
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S235206606-20.UNSAT.shuffled.cnf,1,0.0057,0.0057,21.4429,0.0056,0.0112
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1121556476-05.UNSAT.shuffled.cnf,1,0.0052,0.0052,21.579,0.0051,0.0086
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S51205200-028.cnf,1,0.0933,0.0933,9.5075,0.0933,0.0933
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1,0.0875,0.0875,9.9833,0.0875,0.0875
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S743448446-027.cnf,1,0.0056,0.0056,49.1908,0.0056,0.0056
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1536609007-088.cnf,1,0.0059,0.0059,17.8707,0.0058,0.0097
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S779713554-13.cnf,1,0.05,0.05,13.3589,0.05,0.05
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1430772875-039.SATISFIABLE.cnf,1,0.14,0.14,6.8128,0.14,0.14
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1271018787-049.cnf,1,0.0008,0.0008,107.713,0.0008,0.0013
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S107009952-009-UNKNOWN.cnf,1,0.005,0.005,56.2827,0.005,0.005
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,0.0333,0.0333,12.2417,0.0333,0.0333
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1077410718-040.cnf,1,0.0057,0.0057,20.6114,0.0056,0.0075
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S2082290699-014.cnf,1,0.0002,0.0002,462.625,0.0002,0.0004
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1091800488-20-SAT.cnf,1,0.0027,0.0027,30.2489,0.0018,0.0045
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1256544997-019.cnf,1,0.0002,0.0002,382.6,0.0002,0.0004
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S675870149-098.SATISFIABLE.cnf,1,0.04,0.04,10.4943,0.04,0.04
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,0.004,0.004,67.5016,0.004,0.004
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,0.007,0.007,15.1711,0.0068,0.0114
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,0.0875,0.0875,9.6539,0.0875,0.0875
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S144924920-056.cnf,1,0.0045,0.0045,57.8769,0.0045,0.0045
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1891492462-09-SAT.cnf,1,0.0017,0.0017,42.2026,0.0011,0.004
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S172053238-003.cnf,1,0.0077,0.0077,15.014,0.0076,0.0102
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S2069223517-023.cnf,1,0.0065,0.0065,16.186,0.0065,0.0086
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,0.004,0.004,67.7357,0.004,0.004
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,0.0044,0.0044,25.6353,0.0044,0.0073
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1549575664-035.cnf,1,0.0318,0.0318,19.5333,0.0318,0.0318
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,0.0778,0.0778,10.6303,0.0778,0.0778
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S683236487-13.cnf,1,0.005,0.005,55.8252,0.005,0.005
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,0.0778,0.0778,10.4754,0.0778,0.0778
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1070443005-075.cnf,1,0.0417,0.0417,10.5897,0.0417,0.0417
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1116496771-020.SATISFIABLE.cnf,1,0.0333,0.0333,12.7713,0.0333,0.0333
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,0.0333,0.0333,11.7514,0.0333,0.0333
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1203268705-053.cnf,1,0.0008,0.0008,105.213,0.0008,0.0013
