@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC

@DATA
nsp/nsp_2.mzn_AND_nsp/period_28/49.dzn,1,1.042877,0.958886,3.852083,5.908693,21.197609,0.458053,55929.178838,27002.739002,1.850093,0.093597,49.253497,0.906403,18.883353,1740068612,14862,1.985987,54323.408815,0.341641,1.780633,35408.249842,1.156692,0.923875,840109215.831129,1.234994,24.253497,79726,1.214116,2.378561,32446,0.715462,28200,28200,0.539358,60028.132993,28200,51522.046912,31112,119846,19.216784,20000001,70055.843478,2912,17500,78.848129,3.693706,191713.451723,0.908621,10000000.5,0,219.59,1.56407,1.881571,5.534787,231.97,0.459885,199,9.86,0.25,701,-1,1400,164,-1,0.005271
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,1.042877,0.958886,3.852083,5.908693,21.197609,0.458053,55929.178838,27002.739002,1.850093,0.093597,49.253497,0.906403,18.883353,1740068612,14862,1.985987,54323.408815,0.341641,1.780633,35408.249842,1.156692,0.923875,840109215.831129,1.234994,24.253497,79726,1.214116,2.378561,32446,0.715462,28200,28200,0.539358,60028.132993,28200,51522.046912,31112,119846,19.216784,20000001,70055.843478,2912,17500,78.848129,3.693706,191713.451723,0.908621,10000000.5,0,220.22,1.56407,1.881571,5.534787,232.57,0.459885,199,9.83,0.25,701,-1,1400,164,-1,0.005271
normalized-rand-2-50-23-587-230-fcd-44_ext.xml.mzn_AND_NODATA,1,55.241667,0.018102,110.483333,2.062084,110.483333,0.017348,2.875,0.058414,1.031042,0.041667,9.047124,0.958333,1.459601,3450,1150,0.128216,66290,0.249882,-36.583246,1376.178098,0.226565,0.249882,70.097172,0.226565,4.523562,133730,0.128216,6.375338,66290,0.24831,1150,1150,0.982516,68347.760182,1150,8060.686872,1200,132580,3.309817,23,67995.035882,50,65131,19.619167,2,136695.520365,0,1,50,4.75,0,0.24831,4.164535,679.38,0.234321,31,672.3,0.010417,192,-1,192,4274,-1,3.561667
normalized-rand-27-27-351-163-61021_ext.xml.mzn_AND_NODATA,1,76.642857,0.013048,153.285714,2.047242,153.285714,0.012582,2.892857,0.047986,1.023621,0.035714,5.754888,0.964286,1.603751,2187,729,0.097458,57942,0.222285,5.48837,857.381963,0.20443,0.222285,36.277076,0.20443,2.877444,116613,0.097458,5.48837,57942,0.174227,729,729,0.987418,59310.656495,729,5449.917333,756,115884,3.818179,27,59053.570253,27,57213,13.977513,2,118621.312989,0,1,27,4.62,0,0.174227,2.457206,512.73,0.133253,20,505.83,0.010309,194,-1,194,0,-1,0
nsp/nsp_2.mzn_AND_nsp/period_28/48.dzn,1,1.042877,0.958886,3.852083,5.908693,21.197609,0.458053,55929.178838,27002.739002,1.850093,0.093597,49.253497,0.906403,18.883353,1740068612,14862,1.985987,54323.408815,0.341641,1.780633,35408.249842,1.156692,0.923875,840109215.831129,1.234994,24.253497,79726,1.214116,2.378561,32446,0.715462,28200,28200,0.539358,60028.132993,28200,51522.046912,31112,119846,19.216784,20000001,70055.843478,2912,17500,78.848129,3.693706,191713.451723,0.908621,10000000.5,0,220.26,1.56407,1.881571,5.534787,232.65,0.459885,199,9.86,0.25,701,-1,1400,164,-1,0.005271
normalized-rand-27-27-351-163-62021_ext.xml.mzn_AND_NODATA,1,76.642857,0.013048,153.285714,2.047242,153.285714,0.012582,2.892857,0.047976,1.023621,0.035714,5.754888,0.964286,1.603751,2187,729,0.097458,57942,0.222285,5.383922,857.381963,0.20443,0.222285,36.269792,0.20443,2.877444,116613,0.097458,5.383922,57942,0.171736,729,729,0.987418,59310.656495,729,5450.340062,756,115884,3.818978,27,59053.570253,27,57213,14.234127,2,118621.312989,0,1,27,4.58,0,0.171736,2.551283,519.72,0.137063,20,512.85,0.010471,191,-1,191,0,-1,0
normalized-ssa-6288-047_ext.xml.mzn_AND_NODATA,1,1.548066,0.645967,3.710392,2.396723,4.813275,0.405792,1.999929,0.712342,0.999965,0.371807,6,0.628193,0.004226,55984,17585,1.134501,53045.953122,0.001087,2.727534,27991,0.241129,1.152827,19940.592152,0.00416,1,104255,0,3.062009,43335,0.608373,17585,17585,0.459305,43333.5,17585,47408.039735,27993,103865,0.575717,2,53042.953122,10408,19904,14.48112,2.396792,103862,0.241078,2,-1,153.06,1.133488,0.541095,4.372862,369.96,1.559323,168,214.38,0.153846,13,-1,13,12,-1,0.000429
nsp/nsp_2.mzn_AND_nsp/period_28/19.dzn,1,1.044326,0.957555,3.84912,5.962916,20.55779,0.458203,87250.862107,42127.501613,1.885758,0.095021,40.253497,0.904979,15.106897,1740043943,9543,2.004426,34857.632881,0.353884,1.757821,23420.899417,1.149518,0.935544,840148764.658094,1.294574,24.253497,51178,1.225454,2.214909,20827,0.614964,18048,18048,0.537763,39274.683188,18048,33012.631459,19943,76763,15.373119,20000001,45125.376144,1895,11200,78.429123,3.685744,124189.654362,0.886304,10000000.5,0,91.06,1.583311,1.547354,5.583733,97.37,0.463559,199,3.98,0.25,449,-1,896,164,-1,0.008223
normalized-robin16.xml.mzn_AND_NODATA,1,0.075556,13.235294,10,132.352941,826,1,2,0.2,1,1,225,0,0,28800,1088,0.522559,7630.778964,0,0,14400,0.255604,0,2880,0,1,3264,0,0,1088,0,0,0,0,1088,0,47835.764566,14400,144000,0.000001,2,7630.778964,14400,0,96.563194,132.352941,144000,0.255604,0.2,-1,464.65,0.522559,0,3.642321,508.8,0.03186,106,41.79,0.2,10,0.372305,826,0,1.846089,0
nsp/nsp_2.mzn_AND_nsp/period_28/13.dzn,1,1.04388,0.957965,3.850033,5.946215,20.702609,0.458157,77594.177258,37464.251184,1.874634,0.094582,42.253497,0.905418,16.023233,1740049425,10725,1.998941,39185.397664,0.350213,1.764858,26084.755067,1.151105,0.93205,840135832.794243,1.277143,24.253497,57522,1.222061,2.362658,23409,0.638071,20304,20304,0.538255,43883.304658,20304,37125.915131,22425,86337,16.30577,20000001,50665.922261,2121,12600,78.558305,3.688197,139194.942664,0.891189,10000000.5,0,114.27,1.577561,1.627557,5.569368,121.66,0.462429,199,5.02,0.25,505,-1,1008,164,-1,0.007313
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,1.04388,0.957965,3.850033,5.946215,20.702609,0.458157,77594.177258,37464.251184,1.874634,0.094582,42.253497,0.905418,16.023233,1740049425,10725,1.998941,39185.397664,0.350213,1.764858,26084.755067,1.151105,0.93205,840135832.794243,1.277143,24.253497,57522,1.222061,2.362658,23409,0.638071,20304,20304,0.538255,43883.304658,20304,37125.915131,22425,86337,16.30577,20000001,50665.922261,2121,12600,78.558305,3.688197,139194.942664,0.891189,10000000.5,0,114.95,1.577561,1.627557,5.569368,122.35,0.462429,199,5.03,0.25,505,-1,1008,164,-1,0.007313
nsp/nsp_2.mzn_AND_nsp/period_28/36.dzn,1,1.042686,0.959061,3.852474,5.901528,21.337024,0.458034,51797.168959,25007.583813,1.84548,0.09341,51.253497,0.90659,19.624095,1740074094,16044,1.983396,58646.675442,0.339943,1.78364,38072.105492,1.158298,0.922253,840104770.602416,1.226439,24.253497,86070,1.212539,2.37724,35028,0.736631,30456,30456,0.539568,64643.482969,30456,55635.154516,33594,129420,19.970703,20000001,75595.336878,3138,18900,78.903405,3.694758,206718.740025,0.913632,10000000.5,0,257.19,1.561389,1.948078,5.527759,271.32,0.459398,199,11.55,0.25,757,-1,1512,164,-1,0.004882
nsp/nsp_2.mzn_AND_nsp/period_28/46.dzn,1,1.043229,0.958562,3.851364,5.921867,20.987112,0.45809,63531.358903,30673.556491,1.858638,0.093943,46.253497,0.906057,17.714239,1740060389,13089,1.990647,47837.122457,0.344708,1.7751,31412.466367,1.154291,0.926802,840118038.735024,1.250288,24.253497,70210,1.216963,2.380934,28573,0.682942,24816,24816,0.53897,53106.857874,24816,45352.332028,27389,105485,18.026871,20000001,61746.223085,2573,15400,78.746431,3.691772,169205.519269,0.901116,10000000.5,0,170.08,1.568907,1.777153,5.54733,180.17,0.460779,199,7.63,0.25,617,-1,1232,164,-1,0.005988
nsp/nsp_2.mzn_AND_nsp/test.dzn,1,1.018729,0.981615,3.67291,6.14337,19.092977,0.466842,200671.116388,81484.508077,2.063155,0.101003,32.253497,0.898997,9.932999,300003319,711,2.067375,2492.9925,0.406558,1.501712,1962.599451,1.13382,0.95067,121819339.575758,1.428453,24.253497,3746,1.379869,2.479296,1523,0.423467,1344,1344,0.525279,3142.185209,1344,2406.448899,1495,5491,10.954492,20000001,3351.017219,151,800,30.311037,3.605384,9356.353099,0.881689,10000000.5,0,0.39,1.613828,0.717654,3.985154,2.58,0.260225,42,0.15,0.25,33,0.461954,64,92,3.48971,0.061538
normalized-rand-2-50-23-587-230-fcd-47_ext.xml.mzn_AND_NODATA,1,55.203333,0.018115,110.406667,2.061914,110.406667,0.01736,2.875,0.058635,1.030957,0.041667,9.047124,0.958333,1.459601,3450,1150,0.127895,66244,0.249882,-23.03885,1376.178098,0.225895,0.249882,70.362043,0.225895,4.523562,133638,0.127895,6.445002,66244,0.260457,1150,1150,0.982534,68294.713058,1150,8055.230378,1200,132488,3.307337,23,67944.680963,50,65087,18.933333,2,136589.426117,0,1,50,4.73,0,0.260457,4.020703,685.31,0.247079,39,678.24,0.009901,202,-1,202,3056,-1,2.546667
normalized-rand-2-50-23-587-230-fcd-4_ext.xml.mzn_AND_NODATA,1,53.8825,0.018559,107.765,2.064195,107.765,0.017786,2.875,0.058671,1.032097,0.041667,9.047124,0.958333,1.459601,3450,1150,0.131763,64659,0.249882,-65.435909,1376.178098,0.231042,0.249882,70.404819,0.231042,4.523562,130468,0.131763,6.49565,64659,0.267115,1150,1150,0.981998,66734.377992,1150,8011.934237,1200,129318,3.265749,23,66374.923178,50,63495,22.514167,2,133468.755984,0,1,50,4.73,0,0.267115,4.55303,630.71,0.274634,45,623.66,0.01087,184,-1,184,6782,-1,5.651667
nsp/nsp_2.mzn_AND_nsp/period_28/29.dzn,1,1.042686,0.959061,3.852474,5.901528,21.337024,0.458034,51797.168959,25007.583813,1.84548,0.09341,51.253497,0.90659,19.624095,1740074094,16044,1.983396,58646.675442,0.339943,1.78364,38072.105492,1.158298,0.922253,840104770.602416,1.226439,24.253497,86070,1.212539,2.37724,35028,0.736631,30456,30456,0.539568,64643.482969,30456,55635.154516,33594,129420,19.970703,20000001,75595.336878,3138,18900,78.903405,3.694758,206718.740025,0.913632,10000000.5,0,256.77,1.561389,1.948078,5.527759,270.92,0.459398,199,11.58,0.25,757,-1,1512,164,-1,0.004882
normalized-rand-2-50-23-587-230-fcd-8_ext.xml.mzn_AND_NODATA,1,52.135833,0.019181,104.271667,2.066796,104.271667,0.018381,2.875,0.058882,1.033398,0.041667,9.047124,0.958333,1.459601,3450,1150,0.136046,62563,0.249882,-79.224802,1376.178098,0.236063,0.249882,70.658555,0.236063,4.523562,126276,0.136046,6.349642,62563,0.249189,1150,1150,0.981331,64652.47224,1150,7963.410119,1200,125126,3.231189,23,64287.633015,50,61395,22.356667,2,129304.94448,0,1,50,4.74,0,0.249189,4.399218,613.67,0.243872,41,606.6,0.011834,169,-1,169,7928,-1,6.606667
normalized-rand-2-50-23-587-230-fcd-7_ext.xml.mzn_AND_NODATA,1,52.905,0.018902,105.81,2.065714,105.81,0.018114,2.875,0.058988,1.032857,0.041667,9.047124,0.958333,1.459601,3450,1150,0.134274,63486,0.249882,-81.385278,1376.178098,0.234112,0.249882,70.785485,0.234112,4.523562,128122,0.134274,6.591413,63486,0.281453,1150,1150,0.981618,65571.948678,1150,7974.399997,1200,126972,3.232516,23,65208.455555,50,62319,23.306667,2,131143.897356,0,1,50,4.73,0,0.281453,4.483182,639.32,0.253731,43,632.28,0.010101,198,-1,198,8128,-1,6.773333
nsp/nsp_2.mzn_AND_nsp/period_28/6.dzn,1,1.044594,0.95731,3.848572,5.972922,20.48444,0.458231,93040.380815,44923.361614,1.892481,0.095284,39.253497,0.904716,14.627213,1740041202,8952,2.007641,32693.143127,0.356047,1.753601,22088.971592,1.148724,0.9376,840156708.911115,1.304653,24.253497,48006,1.22745,2.367866,19536,0.603243,16920,16920,0.537469,36971.506331,16920,30955.965289,18702,71976,14.884892,20000001,42354.992657,1782,10500,78.351674,3.684275,116687.01021,0.883895,10000000.5,0,79.4,1.586691,1.505655,5.592078,85.18,0.464235,199,3.47,0.25,421,-1,840,164,-1,0.008769
nsp/nsp_2.mzn_AND_nsp/period_28/20.dzn,1,1.043691,0.958138,3.850418,5.939174,20.774275,0.458138,73525.402096,35499.473276,1.869981,0.094397,43.253497,0.905603,16.462281,1740052166,11316,1.996581,41348.756588,0.348641,1.767822,27416.682892,1.1519,0.930552,840130534.541833,1.269557,24.253497,60694,1.220606,2.383955,24700,0.649456,21432,21432,0.538462,46188.522495,21432,39182.536171,23666,91124,16.752633,20000001,53436.091808,2234,13300,78.612736,3.689231,146697.586815,0.893656,10000000.5,0,128.4,1.575094,1.666213,5.563136,136.65,0.461952,199,5.86,0.25,533,-1,1064,164,-1,0.00693
normalized-rand-2-50-23-587-230-fcd-9_ext.xml.mzn_AND_NODATA,1,53.4275,0.018717,106.855,2.064851,106.855,0.017937,2.875,0.058646,1.032426,0.041667,9.047124,0.958333,1.459601,3450,1150,0.132849,64113,0.249882,-71.503019,1376.178098,0.232316,0.249882,70.374837,0.232316,4.523562,129376,0.132849,6.35442,64113,0.247215,1150,1150,0.981829,66191.901554,1150,8004.032353,1200,128226,3.261606,23,65831.100637,50,62948,24.665833,2,132383.803108,0,1,50,4.72,0,0.247215,4.599642,643.42,0.265745,45,636.36,0.011905,168,-1,168,7282,-1,6.068333
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,1.039223,0.962257,3.820309,5.966035,20.410553,0.459527,89599.021702,41839.155777,1.89525,0.095271,40.253497,0.904729,14.906752,900022173,4797,2.009408,17416.73824,0.357244,1.768266,11836.189353,1.147921,0.932616,420274319.775242,1.294035,24.253497,25656,1.238983,2.277545,10439,0.492581,9088,9088,0.53645,19784.518839,9088,16550.559573,10045,38375,15.422578,20000001,22638.667015,957,5600,49.966451,3.676118,62279.442026,0.888444,10000000.5,0,23.83,1.582112,1.176604,4.961485,27.11,0.33269,104,1.1,0.25,225,-1,448,122,-1,0.012145
nsp/nsp_2.mzn_AND_nsp/period_28/8.dzn,1,1.04388,0.957965,3.850033,5.946215,20.702609,0.458157,77594.177258,37464.251184,1.874634,0.094582,42.253497,0.905418,16.023233,1740049425,10725,1.998941,39185.397664,0.350213,1.764858,26084.755067,1.151105,0.93205,840135832.794243,1.277143,24.253497,57522,1.222061,2.362658,23409,0.638071,20304,20304,0.538255,43883.304658,20304,37125.915131,22425,86337,16.30577,20000001,50665.922261,2121,12600,78.558305,3.688197,139194.942664,0.891189,10000000.5,0,114.49,1.577561,1.627557,5.569368,121.95,0.462429,199,5.09,0.25,505,-1,1008,164,-1,0.007313
normalized-rand-2-50-23-587-230-fcd-6_ext.xml.mzn_AND_NODATA,1,53.94,0.018539,107.88,2.064126,107.88,0.017767,2.875,0.058553,1.032063,0.041667,9.047124,0.958333,1.459601,3450,1150,0.13165,64728,0.249882,-65.637753,1376.178098,0.230929,0.249882,70.263797,0.230929,4.523562,130606,0.13165,6.38828,64728,0.251628,1150,1150,0.982017,66803.377992,1150,8019.078248,1200,129456,3.273306,23,66443.923178,50,63564,23.113333,2,133606.755984,0,1,50,4.77,0,0.251628,4.381303,659.56,0.239391,38,652.46,0.011236,178,-1,178,6790,-1,5.658333
nsp/nsp_2.mzn_AND_nsp/period_28/16.dzn,1,1.04388,0.957965,3.850033,5.946215,20.702609,0.458157,77594.177258,37464.251184,1.874634,0.094582,42.253497,0.905418,16.023233,1740049425,10725,1.998941,39185.397664,0.350213,1.764858,26084.755067,1.151105,0.93205,840135832.794243,1.277143,24.253497,57522,1.222061,2.362658,23409,0.638071,20304,20304,0.538255,43883.304658,20304,37125.915131,22425,86337,16.30577,20000001,50665.922261,2121,12600,78.558305,3.688197,139194.942664,0.891189,10000000.5,0,113.58,1.577561,1.627557,5.569368,120.94,0.462429,199,4.97,0.25,505,-1,1008,164,-1,0.007313
nsp/nsp_2.mzn_AND_nsp/period_14/17.dzn,1,1.03949,0.96201,3.819745,5.97619,20.33758,0.459559,95543.60828,44616.935912,1.902166,0.095541,39.253497,0.904459,14.433422,900020790,4500,2.012656,16335.248251,0.359453,1.762555,11164.640478,1.147133,0.934759,420291536.29308,1.304316,24.253497,24066,1.24101,2.426767,9792,0.486127,8520,8520,0.536152,18626.005598,8520,15519.961637,9420,35982,14.932385,20000001,21249.157849,900,5250,49.926539,3.674632,58518.855288,0.886037,10000000.5,0,20.68,1.585475,1.14904,4.970778,23.86,0.333256,104,1.01,0.25,211,-1,420,122,-1,0.012951
normalized-super-os-taillard-20-15.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276,15.181463,5.913793,0.668605,24.658276,1.204274,5.191034,0.017241,21.830427,0.982759,6.939199,1144144,46000,8.633321,95474.290033,0.236082,0.142899,53889.43185,0.611303,0.158809,55878.292165,0.570236,10.415742,228800,0.964496,0.142899,68800,3.929288,45600,45600,0.331395,357143.126208,45600,51009.669753,46400,183200,1.36211,1366,227067.399144,800,22800,2.982759,2.662791,1044484.6627,0.177542,17.74026,800,413.25,0.922123,3.933974,0.125658,652.75,0.043641,3,236.53,1,153,-1,229,0,-1,0
nsp/nsp_2.mzn_AND_nsp/period_28/5.dzn,1,1.04388,0.957965,3.850033,5.946215,20.702609,0.458157,77594.177258,37464.251184,1.874634,0.094582,42.253497,0.905418,16.023233,1740049425,10725,1.998941,39185.397664,0.350213,1.764858,26084.755067,1.151105,0.93205,840135832.794243,1.277143,24.253497,57522,1.222061,2.362658,23409,0.638071,20304,20304,0.538255,43883.304658,20304,37125.915131,22425,86337,16.30577,20000001,50665.922261,2121,12600,78.558305,3.688197,139194.942664,0.891189,10000000.5,0,114.91,1.577561,1.627557,5.569368,122.28,0.462429,199,4.99,0.25,505,-1,1008,164,-1,0.007313
normalized-super-os-taillard-20-21.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276,14.84849,5.913793,0.668605,21.062586,1.169174,5.07956,0.017241,21.342354,0.982759,6.835237,977304,46000,8.583638,95474.290033,0.235407,0.142899,53690.227281,0.609226,0.154934,54249.686784,0.567253,10.172428,228800,0.964496,0.142899,68800,3.929288,45600,45600,0.331395,349473.7503,45600,51009.669753,46400,183200,1.164245,1154,225527.586021,800,22800,2.982759,2.662791,1021576.137259,0.177542,14.987013,800,417.13,0.922123,3.933974,0.125658,655.03,0.043641,3,234.95,1,153,-1,229,0,-1,0
normalized-super-os-taillard-20-26.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276,14.906145,5.913793,0.668605,21.641681,1.174827,5.098862,0.017241,21.431066,0.982759,6.854343,1004174,46000,8.686678,95474.290033,0.236814,0.142899,53724.719736,0.609592,0.158397,54511.977761,0.567779,10.215533,228800,0.964496,0.142899,68800,3.929288,45600,45600,0.331395,350801.709841,45600,51009.669753,46400,183200,1.196914,1189,225796.775815,800,22800,2.982759,2.662791,1025542.769654,0.177542,15.441558,800,418.12,0.922123,3.933974,0.125658,661.27,0.043641,3,240.17,1,153,-1,229,0,-1,0
normalized-super-os-taillard-20-24.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276,14.994204,5.913793,0.668605,22.560172,1.183793,5.128343,0.017241,21.562701,0.982759,6.882608,1046792,46000,8.684008,95474.290033,0.236723,0.142899,53777.401979,0.610146,0.151906,54927.99253,0.568574,10.28193,228800,0.964496,0.142899,68800,3.929288,45600,45600,0.331395,352829.976209,45600,51009.669753,46400,183200,1.248086,1245,226205.831276,800,22800,2.982759,2.662791,1031601.227638,0.177542,16.168831,800,417.22,0.922123,3.933974,0.125658,658.68,0.043641,3,238.51,1,153,-1,229,0,-1,0
normalized-super-os-taillard-20-27.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276,15.055121,5.913793,0.668605,23.220474,1.190238,5.148737,0.017241,21.651735,0.982759,6.901517,1077430,46000,8.675993,95474.290033,0.236822,0.142899,53813.846209,0.610526,0.151065,55227.064765,0.56912,10.326429,228800,0.964496,0.142899,68800,3.929288,45600,45600,0.331395,354233.079065,45600,51009.669753,46400,183200,1.284392,1284,226487.330114,800,22800,2.982759,2.662791,1035792.314091,0.177542,16.675325,800,416.01,0.922123,3.933974,0.125658,658.76,0.043641,3,239.79,1,153,-1,229,0,-1,0
nsp/nsp_2.mzn_AND_nsp/period_14/7.dzn,1,1.038591,0.962843,3.821644,5.941939,20.625839,0.459451,75505.563926,35254.513693,1.879016,0.094631,43.253497,0.905369,16.244181,900026322,5688,2.001481,20660.035431,0.351889,1.781797,13850.835979,1.150288,0.927418,420233803.225459,1.268494,24.253497,30426,1.234059,2.442506,12380,0.512848,10792,10792,0.537157,23262.21293,10792,19642.259985,11920,45554,16.807587,20000001,26806.977115,1128,6650,50.061074,3.679645,73561.20224,0.895792,10000000.5,0,33.25,1.573944,1.255688,4.938608,36.9,0.331341,104,1.45,0.25,267,-1,532,122,-1,0.010235
nsp/nsp_2.mzn_AND_nsp/period_28/12.dzn,1,1.044326,0.957555,3.84912,5.962916,20.55779,0.458203,87250.862107,42127.501613,1.885758,0.095021,40.253497,0.904979,15.106897,1740043943,9543,2.004426,34857.632881,0.353884,1.757821,23420.899417,1.149518,0.935544,840148764.658094,1.294574,24.253497,51178,1.225454,2.214909,20827,0.614964,18048,18048,0.537763,39274.683188,18048,33012.631459,19943,76763,15.373119,20000001,45125.376144,1895,11200,78.429123,3.685744,124189.654362,0.886304,10000000.5,0,90.95,1.583311,1.547354,5.583733,97.28,0.463559,199,3.99,0.25,449,-1,896,164,-1,0.008223
nsp/nsp_2.mzn_AND_nsp/period_14/2.dzn,1,1.03949,0.96201,3.819745,5.97619,20.33758,0.459559,95543.60828,44616.935912,1.902166,0.095541,39.253497,0.904459,14.433422,900020790,4500,2.012656,16335.248251,0.359453,1.762555,11164.640478,1.147133,0.934759,420291536.29308,1.304316,24.253497,24066,1.24101,2.426767,9792,0.486127,8520,8520,0.536152,18626.005598,8520,15519.961637,9420,35982,14.932385,20000001,21249.157849,900,5250,49.926539,3.674632,58518.855288,0.886037,10000000.5,0,20.63,1.585475,1.14904,4.970778,23.78,0.333256,104,0.99,0.25,211,-1,420,122,-1,0.012951
normalized-super-os-taillard-20-6.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276,15.009871,5.913793,0.668605,22.727888,1.18543,5.133588,0.017241,21.580038,0.982759,6.887471,1054574,46000,8.692279,95474.290033,0.236814,0.142899,53786.774896,0.610244,0.151158,55003.95637,0.568715,10.290019,228800,0.964496,0.142899,68800,3.929288,45600,45600,0.331395,353190.833481,45600,51009.669753,46400,183200,1.257335,1252,226278.345841,800,22800,2.982759,2.662791,1032679.112994,0.177542,16.25974,800,420.79,0.922123,3.933974,0.125658,664.49,0.043641,3,240.73,1,153,-1,229,0,-1,0
normalized-super-os-taillard-20-1.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276,14.951978,5.913793,0.668605,22.11431,1.179441,5.114206,0.017241,21.491105,0.982759,6.869108,1026104,46000,8.573867,95474.290033,0.235407,0.142899,53752.139821,0.609881,0.157345,54726.047025,0.568194,10.246741,228800,0.964496,0.142899,68800,3.929288,45600,45600,0.331395,351857.383113,45600,51009.669753,46400,183200,1.223327,1215,226010.000087,800,22800,2.982759,2.662791,1028696.079428,0.177542,15.779221,800,411.36,0.922123,3.933974,0.125658,647.65,0.043641,3,233.31,1,153,-1,229,0,-1,0
nsp/nsp_2.mzn_AND_nsp/period_28/15.dzn,1,1.04388,0.957965,3.850033,5.946215,20.702609,0.458157,77594.177258,37464.251184,1.874634,0.094582,42.253497,0.905418,16.023233,1740049425,10725,1.998941,39185.397664,0.350213,1.764858,26084.755067,1.151105,0.93205,840135832.794243,1.277143,24.253497,57522,1.222061,2.362658,23409,0.638071,20304,20304,0.538255,43883.304658,20304,37125.915131,22425,86337,16.30577,20000001,50665.922261,2121,12600,78.558305,3.688197,139194.942664,0.891189,10000000.5,0,113.31,1.577561,1.627557,5.569368,120.77,0.462429,199,5.09,0.25,505,-1,1008,164,-1,0.007313
