@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC

@DATA
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,0.718812,380,0.3,0.4,16.75,16.75,335,283.522388,0.525,19,40,224,40,40,0.438339,19,335,0.41875,0.6,19,0.05,0.05,197,0.087455,28.55,25.875,0.846335,234,19,0.25,3.498214,31
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,0.710798,262,0.325,0.425,17.3,17.3,346,278.052023,0.5,19,40,225,40,40,0.445879,19,346,0.4325,0.6,19,0.05,0.05,188,0.068966,27.526316,25.578947,0.803619,236,19,0.25,2.758623,29.8
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,0.719225,390,0.325,0.4125,16.6,16.6,332,285.963855,0.475,19,40,223,40,40,0.414869,19,332,0.415,0.6,19,0.05,0.05,193,0.063934,28.529412,26.208333,0.861337,236,19,0.25,2.557342,31.125
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,0.724046,381,0.325,0.4,16.65,16.65,333,285.744745,0.55,19,40,224,40,40,0.418495,19,333,0.41625,0.575,19,0.05,0.05,195,0.075529,28.571429,26.333333,0.858092,236,19,0.25,3.021175,30.947368
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,0.718272,375,0.325,0.425,16.95,16.95,339,282.778761,0.475,19,40,225,40,40,0.440464,19,339,0.42375,0.65,19,0.05,0.05,192,0.074572,28.052632,25.769231,0.834156,235,19,0.225,2.982868,30.625
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,0.729689,258,0.3,0.425,16.9,16.9,338,281.37574,0.475,19,40,223,40,40,0.431325,19,338,0.4225,0.575,19,0.05,0.05,194,0.089757,27.875,25.176471,0.832473,235,19,0.275,3.590265,30.642857
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,0.724499,389,0.325,0.4,16.5,16.5,330,288.6,0.525,19,40,225,40,40,0.426352,19,330,0.4125,0.55,19,0.05,0.05,190,0.071807,28.555556,26.222222,0.874545,238,19,0.25,2.872281,31.125
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,0.716117,390,0.325,0.4,16.5,16.5,330,287.606061,0.475,19,40,223,40,40,0.417719,19,330,0.4125,0.55,19,0.05,0.05,187,0.073527,28.736842,25.9,0.871534,238,19,0.25,2.941088,31.866667
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,0.715725,387,0.325,0.425,16.65,16.65,333,285.675676,0.45,19,40,224,40,40,0.415204,19,333,0.41625,0.525,19,0.05,0.05,197,0.066509,28.5,26.263158,0.857885,236,19,0.2,2.660357,30.882353
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,0.707775,364,0.325,0.425,17.15,17.15,343,279.241983,0.45,19,40,224,40,40,0.429132,19,343,0.42875,0.525,19,0.05,0.05,195,0.059306,27.666667,25.444444,0.814117,236,19,0.3,2.372235,30.238095
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0.713654,383,0.3,0.425,16.8,16.8,336,283.5625,0.525,19,40,226,40,40,0.418381,19,336,0.42,0.55,19,0.05,0.05,198,0.067129,28.5,26.181818,0.843936,235,19,0.275,2.685144,30.722222
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0.706941,254,0.325,0.425,17.55,17.55,351,275.709402,0.425,19,40,224,40,40,0.445852,19,351,0.43875,0.6,19,0.05,0.05,196,0.074151,27.434783,25,0.785497,235,19,0.3,2.966058,29.857143
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0.711487,380,0.325,0.425,17,17,340,281.555882,0.5,19,40,225,40,40,0.435949,19,340,0.425,0.575,19,0.05,0.05,197,0.07746,28.052632,26.153846,0.828106,237,19,0.275,3.098387,30.315789
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0.713287,382,0.3,0.425,16.95,16.95,339,282.737463,0.575,19,40,225,40,40,0.445936,19,339,0.42375,0.6,19,0.05,0.05,187,0.091336,28.1875,26,0.834034,236,19,0.2,3.653423,30.642857
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0.713166,375,0.325,0.425,17,17,340,282.102941,0.55,19,40,226,40,40,0.436515,19,340,0.425,0.55,19,0.05,0.05,198,0.068465,28.266667,25.777778,0.829715,237,19,0.325,2.738613,30.307692
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0.714096,255,0.325,0.425,17.3,17.3,346,277.216763,0.475,19,40,224,40,40,0.448461,19,346,0.4325,0.625,19,0.05,0.05,197,0.082196,27.705882,25.545455,0.801205,233,19,0.275,3.287856,29.9
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0.713855,257,0.325,0.45,17.4,17.4,348,276.655172,0.5,19,40,225,40,40,0.442804,19,348,0.435,0.6,19,0.05,0.05,194,0.067961,27.315789,25.263158,0.794986,236,19,0.275,2.718455,29.761905
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0.710573,257,0.35,0.4125,17.4,17.4,348,276.442529,0.5,19,40,225,40,40,0.443194,19,348,0.435,0.65,19,0.05,0.05,197,0.077822,27.625,25.466667,0.794375,235,19,0.3,3.112876,29.733333
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0.723896,374,0.3,0.4,16.7,16.7,334,285.341317,0.475,19,40,225,40,40,0.446034,19,334,0.4175,0.575,19,0.05,0.05,194,0.084447,28.444444,26.052632,0.854315,236,19,0.275,3.377869,30.875
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0.717411,386,0.325,0.4125,16.65,16.65,333,287.084084,0.45,19,40,226,40,40,0.405404,19,333,0.41625,0.525,19,0.05,0.05,202,0.059569,28.666667,26.388889,0.862114,237,19,0.275,2.382751,30.823529
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0.712926,380,0.325,0.425,17.1,17.1,342,282.263158,0.525,19,40,225,40,40,0.453018,19,342,0.4275,0.6,19,0.05,0.05,192,0.082689,28,25.944444,0.825331,237,19,0.225,3.307567,30.238095
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0.715085,384,0.3,0.425,16.9,16.9,338,282.674556,0.5,19,40,224,40,40,0.431942,19,338,0.4225,0.575,19,0.05,0.05,196,0.078222,28.125,25.869565,0.836315,236,19,0.225,3.128898,30.764706
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0.714586,363,0.325,0.425,17.1,17.1,342,279.561404,0.5,19,40,223,40,40,0.428431,19,342,0.4275,0.6,19,0.05,0.05,187,0.077419,27.764706,25.4,0.817431,236,19,0.275,3.096773,30.4
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0.715725,389,0.3,0.425,16.65,16.65,333,288.276276,0.525,19,40,227,40,40,0.447875,19,333,0.41625,0.575,19,0.05,0.05,199,0.082073,28.25,26.125,0.865695,237,19,0.25,3.28291,31.133333
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0.703886,257,0.325,0.45,17.4,17.4,348,276.140805,0.5,19,40,224,40,40,0.448979,19,348,0.435,0.55,19,0.05,0.05,187,0.067268,27.666667,25.409091,0.793508,235,19,0.275,2.690725,29.888889
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0.718812,381,0.3,0.4,16.75,16.75,335,283.907463,0.525,19,40,224,40,40,0.438339,19,335,0.41875,0.6,19,0.05,0.05,198,0.087455,28.333333,25.923077,0.847485,235,19,0.25,3.498214,31
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0.719225,385,0.325,0.4125,16.6,16.6,332,285.927711,0.475,19,40,224,40,40,0.414869,19,332,0.415,0.6,19,0.05,0.05,199,0.063934,28.416667,26.380952,0.861228,235,19,0.25,2.557342,30.933333
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0.724046,382,0.325,0.4,16.65,16.65,333,285.36036,0.55,19,40,226,40,40,0.418495,19,333,0.41625,0.575,19,0.05,0.05,183,0.075529,28.590909,26.076923,0.856938,236,19,0.25,3.021175,30.833333
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0.718272,371,0.325,0.425,16.95,16.95,339,281.569322,0.475,19,40,225,40,40,0.440464,19,339,0.42375,0.65,19,0.05,0.05,186,0.074572,28.210526,25.882353,0.830588,235,19,0.225,2.982868,30.35
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0.729689,263,0.3,0.425,16.9,16.9,338,281.532544,0.475,19,40,225,40,40,0.431325,19,338,0.4225,0.575,19,0.05,0.05,187,0.089757,27.65,25.368421,0.832937,235,19,0.275,3.590265,30.473684
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0.724499,385,0.325,0.4,16.5,16.5,330,286.478788,0.525,19,40,224,40,40,0.426352,19,330,0.4125,0.55,19,0.05,0.05,189,0.071807,28.4,25.954545,0.868118,235,19,0.25,2.872281,30.904762
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0.716117,396,0.325,0.4,16.5,16.5,330,288.872727,0.475,19,40,225,40,40,0.417719,19,330,0.4125,0.55,19,0.05,0.05,181,0.073527,28.666667,26.133333,0.875372,236,19,0.25,2.941088,31.526316
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0.715725,390,0.325,0.425,16.65,16.65,333,284.990991,0.45,19,40,223,40,40,0.415204,19,333,0.41625,0.525,19,0.05,0.05,200,0.066509,28.526316,26.529412,0.855829,237,19,0.2,2.660357,30.8
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0.707775,353,0.325,0.425,17.15,17.15,343,279.956268,0.45,19,40,225,40,40,0.429132,19,343,0.42875,0.525,19,0.05,0.05,190,0.059306,27.611111,25.444444,0.816199,238,19,0.3,2.372235,30.333333
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0.713654,385,0.3,0.425,16.8,16.8,336,285.136905,0.525,19,40,226,40,40,0.418381,19,336,0.42,0.55,19,0.05,0.05,196,0.067129,28.421053,26.1,0.848622,238,19,0.275,2.685144,30.736842
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0.706941,255,0.325,0.425,17.55,17.55,351,275.740741,0.425,19,40,225,40,40,0.445852,19,351,0.43875,0.6,19,0.05,0.05,202,0.074151,27.294118,25,0.785586,235,19,0.3,2.966058,29.615385
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0.713287,379,0.3,0.425,16.95,16.95,339,282.053097,0.575,19,40,224,40,40,0.445936,19,339,0.42375,0.6,19,0.05,0.05,189,0.091336,28.083333,25.714286,0.832015,235,19,0.2,3.653423,30.75
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0.713166,385,0.325,0.425,17,17,340,282.888235,0.55,19,40,225,40,40,0.436515,19,340,0.425,0.55,19,0.05,0.05,195,0.068465,28.235294,25.933333,0.832024,236,19,0.325,2.738613,30.066667
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0.714096,258,0.325,0.425,17.3,17.3,346,277.260116,0.475,19,40,224,40,40,0.448461,19,346,0.4325,0.625,19,0.05,0.05,191,0.082196,27.5625,25.315789,0.80133,234,19,0.275,3.287856,29.9
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0.713855,258,0.325,0.45,17.4,17.4,348,276.33046,0.5,19,40,223,40,40,0.442804,19,348,0.435,0.6,19,0.05,0.05,192,0.067961,27.4375,25.266667,0.794053,236,19,0.275,2.718455,29.75
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0.710573,256,0.35,0.4125,17.4,17.4,348,277.12931,0.5,19,40,223,40,40,0.443194,19,348,0.435,0.65,19,0.05,0.05,197,0.077822,27.533333,25.375,0.796349,235,19,0.3,3.112876,29.923077
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0.849132,525,0.15,0.225,9,9,180,503.216667,0.3,25,40,486,40,40,0.224139,25,180,0.225,0.325,25,0.05,0.05,423,0.056181,50.375,47.923077,2.795648,502,25,0.1,2.247221,53
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0.851123,517,0.15,0.225,9,9,180,498.483333,0.275,25,40,480,40,40,0.241138,25,180,0.225,0.325,25,0.05,0.05,405,0.064469,49.857143,47.285714,2.769352,497,25,0.05,2.578759,52.375
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0.851123,517,0.15,0.225,9,9,180,499.366667,0.325,25,40,485,40,40,0.233539,25,180,0.225,0.375,25,0.05,0.05,424,0.061745,50.1,47.666667,2.774259,501,25,0.075,2.469818,52.8
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0.850643,519,0.15,0.225,9,9,180,502.538889,0.275,25,40,484,40,40,0.246187,25,180,0.225,0.35,25,0.05,0.05,453,0.056734,50.125,47.666667,2.791883,501,25,0.125,2.269361,52.7
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0.849506,516,0.15,0.2,9,9,180,501.233333,0.35,25,40,484,40,40,0.232814,25,180,0.225,0.4,25,0.05,0.05,429,0.063738,50.375,47.545455,2.78463,501,25,0.125,2.54951,53
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0.851212,518,0.15,0.225,9,9,180,498.194444,0.275,25,40,483,40,40,0.221171,25,180,0.225,0.35,25,0.05,0.05,419,0.060725,49.714286,47.285714,2.767747,499,25,0.1,2.428992,52.5
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0.847799,515,0.175,0.225,9,9,180,497.494444,0.325,25,40,479,40,40,0.242271,25,180,0.225,0.425,25,0.05,0.05,444,0.061492,50,47.444444,2.763858,499,25,0.125,2.459675,52.428571
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0.851212,514,0.175,0.225,9,9,180,498.116667,0.3,25,40,484,40,40,0.230257,25,180,0.225,0.35,25,0.05,0.05,434,0.053327,49.833333,47.166667,2.767315,497,25,0.125,2.133073,52.25
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0.850146,512,0.175,0.225,9,9,180,497.9,0.275,25,40,482,40,40,0.219268,25,180,0.225,0.375,25,0.05,0.05,440,0.059424,49.866667,47.2,2.766111,499,25,0.1,2.376973,52.583333
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0.850839,520,0.175,0.225,9,9,180,500.972222,0.275,25,40,481,40,40,0.262503,25,180,0.225,0.375,25,0.05,0.05,440,0.063738,50,47.714286,2.783179,501,25,0.075,2.54951,52.4
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0.850146,516,0.15,0.225,9,9,180,498.561111,0.3,25,40,483,40,40,0.236106,25,180,0.225,0.35,25,0.05,0.05,439,0.066144,50,47.538462,2.769784,499,25,0.075,2.645751,52.666667
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0.850146,513,0.175,0.225,9,9,180,496.605556,0.375,25,40,480,40,40,0.233619,25,180,0.225,0.4,25,0.05,0.05,425,0.071589,49.666667,47.375,2.75892,496,25,0.1,2.863564,52.125
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0.851123,512,0.15,0.225,9,9,180,498.077778,0.3,25,40,484,40,40,0.233295,25,180,0.225,0.375,25,0.05,0.05,436,0.069597,49.777778,47.333333,2.767099,500,25,0.075,2.783882,52.333333
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0.850412,521,0.15,0.225,9,9,180,502.972222,0.3,25,40,484,40,40,0.259881,25,180,0.225,0.325,25,0.05,0.05,436,0.055057,50.2,47.8,2.79429,502,25,0.125,2.202272,52.714286
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0.851212,518,0.175,0.225,9,9,180,501.627778,0.275,25,40,485,40,40,0.230712,25,180,0.225,0.375,25,0.05,0.05,418,0.059687,50,47.5,2.786821,501,25,0.05,2.387467,52.555556
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0.850412,514,0.15,0.225,9,9,180,498.383333,0.275,25,40,482,40,40,0.198023,25,180,0.225,0.4,25,0.05,0.05,446,0.067777,49.875,47.428571,2.768796,498,25,0.1,2.711088,52.5
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0.851265,524,0.15,0.225,9,9,180,502.561111,0.3,25,40,485,40,40,0.25835,25,180,0.225,0.4,25,0.05,0.05,438,0.075829,50.111111,47.666667,2.792006,501,25,0.05,3.03315,52.777778
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0.851123,516,0.15,0.225,9,9,180,501.433333,0.325,25,40,489,40,40,0.245816,25,180,0.225,0.35,25,0.05,0.05,437,0.071589,50,47.6,2.785741,502,25,0.075,2.863564,52.555556
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0.850999,514,0.15,0.225,9,9,180,498.616667,0.275,25,40,481,40,40,0.218882,25,180,0.225,0.35,25,0.05,0.05,437,0.053619,49.857143,47.4,2.770093,496,25,0.125,2.144761,52.416667
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0.843445,526,0.15,0.2375,9,9,180,505.561111,0.325,25,40,489,40,40,0.237104,25,180,0.225,0.4,25,0.05,0.05,436,0.073101,50.615385,48.142857,2.808673,506,25,0.1,2.924038,53.142857
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9,180,498.283333,0.3,25,40,478,40,40,0.237519,25,180,0.225,0.375,25,0.05,0.05,433,0.068465,49.888889,47.4,2.768241,499,25,0.075,2.738613,52.444444
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9,180,498.927778,0.325,25,40,481,40,40,0.234776,25,180,0.225,0.4,25,0.05,0.05,434,0.059948,50.1,47.285714,2.771821,501,25,0.125,2.397916,52.6
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0.851283,516,0.15,0.225,9,9,180,499.516667,0.275,25,40,480,40,40,0.266096,25,180,0.225,0.375,25,0.05,0.05,438,0.055621,50,47.454545,2.775093,501,25,0.1,2.22486,52.333333
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0.850146,517,0.175,0.225,9,9,180,500.683333,0.325,25,40,486,40,40,0.215318,25,180,0.225,0.325,25,0.05,0.05,427,0.049054,50.272727,47.545455,2.781574,502,25,0.125,1.962142,52.454545
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0.851283,516,0.15,0.225,9,9,180,501.727778,0.275,25,40,488,40,40,0.240953,25,180,0.225,0.35,25,0.05,0.05,439,0.064226,50.166667,47.714286,2.787377,502,25,0.1,2.569047,52.5
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9,180,498.972222,0.275,25,40,483,40,40,0.232628,25,180,0.225,0.375,25,0.05,0.05,433,0.072672,50,47.428571,2.772068,498,25,0.1,2.906888,52.454545
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0.851283,516,0.15,0.2,9,9,180,498.355556,0.275,25,40,482,40,40,0.23234,25,180,0.225,0.4,25,0.05,0.05,415,0.062998,49.714286,47.4,2.768642,499,25,0.1,2.519921,52.285714
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0.848279,513,0.15,0.2125,9,9,180,496.533333,0.25,25,40,480,40,40,0.234974,25,180,0.225,0.375,25,0.05,0.05,435,0.057282,49.777778,47.142857,2.758519,495,25,0.125,2.291288,52.333333
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0.851212,514,0.15,0.2,9,9,180,499.588889,0.25,25,40,484,40,40,0.238848,25,180,0.225,0.375,25,0.05,0.05,424,0.065907,49.9,47.571429,2.775494,501,25,0.075,2.636285,52.625
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0.851212,524,0.15,0.225,9,9,180,502.222222,0.3,25,40,485,40,40,0.253088,25,180,0.225,0.35,25,0.05,0.05,436,0.062998,50.181818,47.571429,2.790123,503,25,0.1,2.519921,52.75
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0.850146,515,0.15,0.225,9,9,180,498.4,0.275,25,40,482,40,40,0.213826,25,180,0.225,0.325,25,0.05,0.05,414,0.061745,49.857143,47.25,2.768889,498,25,0.1,2.469818,52.333333
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0.850839,516,0.15,0.2125,9,9,180,502.077778,0.35,25,40,487,40,40,0.193043,25,180,0.225,0.35,25,0.05,0.05,449,0.057554,50.222222,47.846154,2.789321,503,25,0.1,2.302173,52.6
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0.850999,515,0.15,0.225,9,9,180,497.955556,0.3,25,40,482,40,40,0.207704,25,180,0.225,0.375,25,0.05,0.05,438,0.059687,49.916667,47.4,2.76642,493,25,0.1,2.387467,52.642857
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0.851123,520,0.15,0.225,9,9,180,503.044444,0.375,25,40,486,40,40,0.228426,25,180,0.225,0.375,25,0.05,0.05,445,0.068465,50.2,47.555556,2.794691,502,25,0.1,2.738613,52.666667
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0.851212,515,0.15,0.225,9,9,180,499.261111,0.3,25,40,486,40,40,0.211782,25,180,0.225,0.375,25,0.05,0.05,432,0.064226,50.2,47.25,2.773673,502,25,0.125,2.569047,52.666667
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0.851123,521,0.15,0.225,9,9,180,501.927778,0.3,25,40,481,40,40,0.200313,25,180,0.225,0.325,25,0.05,0.05,443,0.060208,50.166667,47.636364,2.788488,501,25,0.125,2.408319,52.666667
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0.851265,518,0.15,0.2375,9,9,180,498.905556,0.3,25,40,483,40,40,0.253734,25,180,0.225,0.325,25,0.05,0.05,418,0.062998,50,47.333333,2.771698,499,25,0.075,2.519921,52.454545
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0.847284,521,0.175,0.225,9,9,180,503.6,0.325,25,40,487,40,40,0.223944,25,180,0.225,0.325,25,0.05,0.05,440,0.054199,50.25,47.75,2.797778,502,25,0.1,2.167948,52.769231
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0.850643,517,0.15,0.225,9,9,180,498.322222,0.25,25,40,480,40,40,0.217988,25,180,0.225,0.35,25,0.05,0.05,441,0.055621,49.916667,47.583333,2.768457,496,25,0.125,2.22486,52.090909
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0.850839,515,0.15,0.225,9,9,180,500.088889,0.275,25,40,482,40,40,0.230568,25,180,0.225,0.35,25,0.05,0.05,427,0.063246,50,47.375,2.778272,502,25,0.05,2.529822,52.444444
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0.717087,658,0.125,0.175,6.75,6.75,135,648.422222,0.225,40,40,635,40,40,0.198656,40,135,0.16875,0.3,40,0.05,0.05,602,0.052959,?,?,4.803128,648,40,0.075,2.118372,?
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0.717087,657,0.125,0.1625,6.75,6.75,135,647.548148,0.275,40,40,636,40,40,0.206607,40,135,0.16875,0.275,40,0.05,0.05,594,0.062437,?,?,4.796653,649,40,0.025,2.497499,?
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0.717087,660,0.125,0.175,6.75,6.75,135,647.177778,0.2,40,40,636,40,40,0.175216,40,135,0.16875,0.275,40,0.05,0.05,593,0.055551,?,?,4.793909,649,40,0.025,2.222049,?
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75,135,649.718519,0.2,40,40,635,40,40,0.163651,40,135,0.16875,0.25,40,0.05,0.05,604,0.048332,?,?,4.81273,651,40,0.075,1.933261,?
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0.717087,661,0.125,0.1625,6.75,6.75,135,648.8,0.225,40,40,634,40,40,0.170565,40,135,0.16875,0.3,40,0.05,0.05,592,0.050544,?,?,4.805926,650,40,0.1,2.021757,?
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0.717087,665,0.125,0.15,6.75,6.75,135,650.725926,0.225,40,40,637,40,40,0.120299,40,135,0.16875,0.3,40,0.05,0.05,610,0.053254,?,?,4.820192,649,40,0.05,2.130141,?
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0.717087,662,0.125,0.175,6.75,6.75,135,649.051852,0.225,40,40,636,40,40,0.187783,40,135,0.16875,0.3,40,0.05,0.05,594,0.053254,?,?,4.807791,650,40,0.1,2.130141,?
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75,135,652.385185,0.25,40,40,639,40,40,0.134215,40,135,0.16875,0.275,40,0.05,0.05,608,0.052067,?,?,4.832483,653,40,0.05,2.082667,?
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0.717087,662,0.125,0.1625,6.75,6.75,135,650.577778,0.25,40,40,638,40,40,0.15671,40,135,0.16875,0.3,40,0.05,0.05,608,0.065848,?,?,4.819095,650,40,0.025,2.633913,?
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0.717087,671,0.125,0.175,6.75,6.75,135,654.503704,0.225,40,40,641,40,40,0.198505,40,135,0.16875,0.275,40,0.05,0.05,609,0.054127,?,?,4.848176,653,40,0.05,2.165064,?
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75,135,650.014815,0.225,40,40,637,40,40,0.19062,40,135,0.16875,0.275,40,0.05,0.05,602,0.055269,?,?,4.814925,650,40,0.075,2.210769,?
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0.717087,659,0.125,0.175,6.75,6.75,135,649.496296,0.25,40,40,640,40,40,0.19706,40,135,0.16875,0.275,40,0.05,0.05,592,0.060143,?,?,4.811084,650,40,0.075,2.405722,?
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0.717087,661,0.125,0.175,6.75,6.75,135,650.733333,0.225,40,40,640,40,40,0.137509,40,135,0.16875,0.325,40,0.05,0.05,599,0.061173,?,?,4.820247,651,40,0.05,2.446937,?
