@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC

@DATA
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
solbat/sb.mzn_AND_solbat/sb_13_13_5_1.dzn,1,1.232542,0.811331,3.356026,3.187624,46.670262,0.237449,2.310191,0.956482
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
solbat/sb.mzn_AND_solbat/sb_13_13_6_3.dzn,1,1.220322,0.819456,3.443324,3.266155,47.437324,0.227197,2.29372,0.956699
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
nsp/nsp_2.mzn_AND_nsp/period_14/22.dzn,1,1.037886,0.963497,3.823131,5.91509,20.977069,0.459366,59822.747557,27928.847504
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
nsp/nsp_2.mzn_AND_nsp/period_28/21.dzn,1,1.042686,0.959061,3.852474,5.901528,21.337024,0.458034,51797.168959,25007.583813
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
solbat/sb.mzn_AND_solbat/sb_13_13_6_4.dzn,1,1.220322,0.819456,3.443324,3.266155,47.437324,0.227197,2.29372,0.956699
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
nsp/nsp_2.mzn_AND_nsp/period_14/94.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186,0.459301,47887.285714,22354.713967
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
solbat/sb.mzn_AND_solbat/sb_14_14_6_2.dzn,1,1.219055,0.820308,3.454775,3.272359,54.310712,0.224031,2.28999,0.956225
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03020_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
nsp/nsp_2.mzn_AND_nsp/period_28/26.dzn,1,1.042686,0.959061,3.852474,5.901528,21.337024,0.458034,51797.168959,25007.583813
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
solbat/sb.mzn_AND_solbat/sb_14_14_6_4.dzn,1,1.219055,0.820308,3.454775,3.272359,54.310712,0.224031,2.28999,0.956225
nsp/nsp_2.mzn_AND_nsp/period_28/53.dzn,1,1.042877,0.958886,3.852083,5.908693,21.197609,0.458053,55929.178838,27002.739002
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
nsp/nsp_2.mzn_AND_nsp/period_14/78.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186,0.459301,47887.285714,22354.713967
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06500_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
nsp/nsp_2.mzn_AND_nsp/period_14/77.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186,0.459301,47887.285714,22354.713967
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03860_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03220_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02140_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05040_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04500_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03060_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04960_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02400_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04280_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04980_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03560_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04780_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02580_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04820_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03340_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03320_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05340_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
nsp/nsp_2.mzn_AND_nsp/period_28/55.dzn,1,1.042877,0.958886,3.852083,5.908693,21.197609,0.458053,55929.178838,27002.739002
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06700_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03480_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03000_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02260_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03820_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03780_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05060_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
nsp/nsp_2.mzn_AND_nsp/period_14/61.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186,0.459301,47887.285714,22354.713967
solbat/sb.mzn_AND_solbat/sb_14_14_6_3.dzn,1,1.219055,0.820308,3.454775,3.272359,54.310712,0.224031,2.28999,0.956225
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04080_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04720_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04920_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03980_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
nsp/nsp_2.mzn_AND_nsp/period_28/25.dzn,1,1.042686,0.959061,3.852474,5.901528,21.337024,0.458034,51797.168959,25007.583813
nsp/nsp_2.mzn_AND_nsp/period_14/68.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186,0.459301,47887.285714,22354.713967
solbat/sb.mzn_AND_solbat/sb_14_14_6_1.dzn,1,1.219055,0.820308,3.454775,3.272359,54.310712,0.224031,2.28999,0.956225
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04800_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02000_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05200_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06760_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05500_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04120_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
nsp/nsp_2.mzn_AND_nsp/period_14/38.dzn,1,1.037886,0.963497,3.823131,5.91509,20.977069,0.459366,59822.747557,27928.847504
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06620_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
nsp/nsp_2.mzn_AND_nsp/period_14/50.dzn,1,1.037504,0.963852,3.823938,5.900482,21.254146,0.45932,51298.875406,23947.908175
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03080_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03460_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05300_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03100_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04760_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04100_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05000_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02080_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02800_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02880_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04900_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03140_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03040_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02040_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03400_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05540_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05160_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
nsp/nsp_2.mzn_AND_nsp/period_14/31.dzn,1,1.037589,0.963773,3.823759,5.903731,21.185106,0.45933,53193.698936,24832.813919
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03180_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05640_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02760_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05260_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06400_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02860_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03540_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06520_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06560_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04420_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02780_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028
