@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S645163129-012.cnf,1,0.0061,0.0061,17.1337,0.0061,0.0102,109,119,13.7708,500,109,109.05,99,109.038,99,119,0.0121
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2058039218-006.cnf,1,0.0933,0.0933,9.4522,0.0933,0.0933,13,16,9.0315,75,13,12.9177,10,12.9051,10,16,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,0.0041,0.0041,23.5575,0.0041,0.0068,163,176,18.4536,750,163,163.23,151,163.355,151,176,0.0082
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S162003179-087.cnf,1,0.0002,0.0002,558.875,0.0002,0.0004,3399,3450,374.529,16000,3459.5,3205.18,3325,3444.75,3335,3489,0.0004
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1813642436-099.cnf,1,0.0002,0.0002,385.2,0.0002,0.0004,2974.5,3001,261.7,14000,2975.5,2972.15,2898,2981.5,2928,3052,0.0005
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,0.05,0.05,8.7142,0.05,0.05,20,24,7.8605,100,20,20.0705,16,20.0652,16,24,0.0458
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,0.0003,0.0003,367.15,0.0003,0.0005,2124,2159,166.207,10000,2111.5,2126.62,2066,2011.35,2094,2163,0.0006
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S924370159-018-UNKNOWN.cnf,1,0.0013,0.0013,78.088,0.0012,0.0021,529,549,53.004,2500,528,528.996,507,527.641,508,548,0.0025
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S310111511-029.cnf,1,0.0002,0.0002,792.5,0.0002,0.0004,2981,3037,421.824,14000,2986.5,2810.29,0,2696,2877,3044,0.0004
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,0.0001,0.0001,2520,0.0001,0.0003,5274,5353,546.2,25000,5265,5287.5,0,3958.5,5216,5277,0.0003
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,0.0071,0.0071,12.1114,0.007,0.0093,96,105,10.0577,440,96,95.865,87,95.9236,87,105,0.0139
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,0.05,0.05,13.1524,0.05,0.05,23,28,13.395,140,23,23.1936,19,23.175,18,28,0.0117
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1248103115-09-UNKNOWN.cnf,1,0.0028,0.0028,32.1249,0.0018,0.0046,234,250,25.001,1170,234,234.643,220,234.801,220,249,0.0055
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1916548023-003.cnf,1,0.0058,0.0058,14.7327,0.0057,0.0134,116,127,12.2287,540,116,115.961,106,116.052,105,126,0.0116
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1828800850-025.cnf,1,0.1167,0.1167,7.7648,0.1167,0.1167,10,13,7.307,60,10,10.495,8,10.5211,8,14,0.011
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1598052044-078.cnf,1,0.0057,0.0057,19.5757,0.0056,0.0075,117,127,15.7809,540,117,116.954,107,117.31,107,127,0.0112
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,0.0048,0.0048,21.1928,0.0047,0.0079,141,152,16.8941,650,141,140.862,129,140.806,129,152,0.0095
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S211141966-058.cnf,1,0.0071,0.0071,39.3836,0.0071,0.0071,134,146,33.3235,700,134,134.175,122,134.406,123,146,0.0218
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1826927554-087.cnf,1,0.0086,0.0086,11.3123,0.0085,0.0113,79,87,9.3562,360,79,78.7612,71,78.9738,70,87,0.0167
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1394630553-009.cnf,1,0.0933,0.0933,9.4692,0.0933,0.0933,13,16,9.0863,75,13,12.908,10,12.9134,10,16,0.0111
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1017443264-065.cnf,1,0.0417,0.0417,10.1097,0.0417,0.0417,24,29,9.1821,120,24,23.9416,19,23.914,19,29,0.0453
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S779309989-069.cnf,1,0.0016,0.0016,58.3324,0.0015,0.0026,429,448,39.7175,2000,429,428.773,409,428.086,409,447,0.0031
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S232355738-04.cnf,1,0.0318,0.0318,19.5201,0.0318,0.0318,36,42,19.9806,220,36,36.3094,30,36.0993,30,42,0.0117
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,0.0044,0.0044,27.0987,0.0044,0.0073,151,163,21.3012,700,152,151.219,140,151.627,139,163,0.0087
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S94225360-10.cnf,1,0.0389,0.0389,16.486,0.0389,0.0389,30,36,16.7166,180,30,30.0243,24,29.7024,25,35,0.0117
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,0.04,0.04,10.8177,0.04,0.04,25,30,9.7132,125,25,24.9541,20,24.8681,20,30,0.045
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,0.1,0.1,8.7179,0.1,0.1,12,15,8.4015,70,12,12.087,9,12.1489,9,15,0.0111
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1517457236-16-SAT.cnf,1,0.0007,0.0007,62.7266,0.0005,0.002,861,881,50.5865,5500,862,858.609,833,854.014,831,884,0.0015
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,0.0001,0.0001,1217,0.0001,0.0002,8482.5,8500,1143.25,40000,8483,8490.25,8483,8483,8463,8483,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,0.14,0.14,6.9604,0.14,0.14,9,12,6.4724,50,9,8.8372,6,8.859,6,12,0.011
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S746386799-050.cnf,1,0.1167,0.1167,7.5483,0.1167,0.1167,10,14,7.072,60,11,10.5729,8,10.6037,8,14,0.011
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S68128341-07-UNSAT.cnf,1,0.0017,0.0017,50.0719,0.0011,0.004,372,391,37.3995,2035,371,372.325,353,371.394,355,389,0.0034
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1175862975-06.cnf,1,0.0056,0.0056,48.0901,0.0056,0.0056,173,184,39.3519,900,172,172.617,158,171.797,160,188,0.018
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf,1,0.0667,0.0667,7.3924,0.0667,0.0667,15,19,6.4086,75,15,15.2853,12,15.2298,12,19,0.0463
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S905029262-097.cnf,1,0.0933,0.0933,9.5367,0.0933,0.0933,13,16,9.1789,75,13,12.8715,10,12.8667,10,16,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,0.0286,0.0286,14.0636,0.0286,0.0286,35,41,12.8205,175,34,34.6699,29,34.5491,29,41,0.0426
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S464355209-20-UNKNOWN.cnf,1,0.0006,0.0006,76.314,0.0004,0.0019,994,1025,60.1546,6500,995,995.041,965,995.849,965,1028,0.0013
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1647930270-030.UNKNOWN.cnf,1,0.04,0.04,10.685,0.04,0.04,25,30,9.5619,125,25,24.925,20,24.9473,20,30,0.0451
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,0.0044,0.0044,22.8509,0.0044,0.0073,153,165,17.8901,700,153,152.92,141,152.588,141,164,0.0087
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2139292994-055.cnf,1,0.0556,0.0556,7.8794,0.0556,0.0556,18,22,7.0498,90,18,18.2749,14,18.2206,14,22,0.0461
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,0.0875,0.0875,9.7051,0.0875,0.0875,14,17,9.5089,80,14,13.7127,10,13.7548,10,17,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,0.0057,0.0057,21.9606,0.0056,0.0093,119,129,17.2563,550,118,118.569,108,118.494,109,129,0.0112
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1639347701-083.SATISFIABLE.cnf,1,0.0875,0.0875,9.6194,0.0875,0.0875,14,17,9.498,80,14,13.7168,10,13.7298,10,17,0.0111
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1012522562-096.cnf,1,0.0003,0.0003,301.118,0.0003,0.0006,2122,2163,178.84,10000,2109,2122.72,2092,2116.82,2086,2151,0.0006
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1982407920-12.SAT.shuffled.cnf,1,0.0052,0.0052,18.3915,0.0051,0.0102,131,141,14.7956,600,130,130.54,120,130.545,119,141,0.0102
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1525918493-008.cnf,1,0.0933,0.0933,9.3106,0.0933,0.0933,13,16,8.8243,75,13,12.9245,10,12.9512,10,16,0.0111
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1559029529-16.cnf,1,0.0083,0.0083,33.7803,0.0083,0.0083,114,126,28.3397,600,115,114.117,104,114.653,103,125,0.0243
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,0.14,0.14,6.8387,0.14,0.14,9,12,6.3419,50,9,8.858,6,8.9397,6,12,0.011
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,0.1,0.1,8.8702,0.1,0.1,12,15,8.5647,70,12,12.0666,9,12.0383,9,15,0.0111
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1775402689-01.SAT.shuffled.cnf,1,0.0052,0.0052,19.9693,0.0051,0.0085,130,141,15.8927,600,130,130.344,119,130.068,119,141,0.0102
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,0.0056,0.0056,16.6593,0.0056,0.0093,121,131,13.4858,550,121,120.448,110,120.6,110,131,0.011
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S284173264-081.cnf,1,0.1,0.1,8.6513,0.1,0.1,12,15,8.3543,70,12,12.1389,9,12.1192,9,15,0.0111
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S659720099-13.cnf,1,0.0437,0.0437,14.9355,0.0437,0.0437,26,32,15.1354,160,26,26.5767,21,26.5267,21,32,0.0117
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1366805398-04.cnf,1,0.0292,0.0292,21.2739,0.0292,0.0292,39,46,21.4246,240,40,39.505,34,39.9813,33,46,0.0117
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1279599478-02.SAT.shuffled.cnf,1,0.007,0.007,14.4289,0.0069,0.0115,97,106,11.8495,450,97,96.6264,87,96.6684,87,106,0.0138
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,0.0875,0.0875,9.6975,0.0875,0.0875,14,17,9.544,80,14,13.7706,10,13.7337,10,17,0.0111
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1313163883-027.cnf,1,0.0071,0.0071,39.1505,0.0071,0.0071,133,147,31.8831,700,134,133.744,121,133.531,122,145,0.0217
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,0.0667,0.0667,7.5059,0.0667,0.0667,15,19,6.5517,75,15,15.1486,12,15.1526,12,19,0.0462
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S374947955-075.cnf,1,0.0055,0.0055,21.5298,0.0054,0.0073,121,131,17.817,560,121,120.51,111,120.709,110,131,0.0109
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1484713995-092.cnf,1,0.1,0.1,8.6767,0.1,0.1,12,15,8.3431,70,12,12.1483,9,12.0676,9,15,0.0111
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S202413125-05.cnf,1,0.0002,0.0002,614.571,0.0002,0.0003,3399,3428,323.267,16000,3400,3391.2,3351,3408,3343,3436,0.0004
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1797123396-073.cnf,1,0.0063,0.0063,45.1845,0.0063,0.0063,153,166,36.7324,800,153.5,152.784,139,152.903,138,167,0.0197
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1,0.0067,0.0067,42.4052,0.0067,0.0067,143,155,35.6557,750,144,142.939,131,143.77,130,156,0.0206
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S668297284-15-SAT.cnf,1,0.0017,0.0017,33.7864,0.0012,0.0041,369,386,30.0308,2035,368,368.542,349,368.169,352,387,0.0034
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1674723394-12.SAT.shuffled.cnf,1,0.0556,0.0556,8.4327,0.0556,0.0556,18,22,7.5364,90,18,18.0599,14,18.053,14,22,0.0462
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S2053960853-04-UNSAT.cnf,1,0.0009,0.0009,62.0152,0.0006,0.0027,693,713,47.9011,4500,693.5,692.643,668,689.338,669,718,0.0019
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1415445307-13.cnf,1,0.0002,0.0002,454.375,0.0002,0.0004,3377,3414,350.765,16000,3404.5,3382.82,3378,3411.25,3339,3428,0.0004
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S871131876-087-UNKNOWN.cnf,1,0.004,0.004,69.8117,0.004,0.004,240,256,55.5,1250,239,240.714,222,238.448,225,256,0.0137
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1,0.04,0.04,10.9847,0.04,0.04,25,30,9.9731,125,25,24.8279,20,24.7753,20,30,0.0453
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1699479488-11.SAT.shuffled.cnf,1,0.0057,0.0057,19.3644,0.0056,0.0093,118,129,15.6315,550,118,118.474,108,118.212,108,128,0.0113
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S595075179-058.cnf,1,0.0005,0.0005,178.688,0.0005,0.0009,1275,1315,113.919,6000,1278,1255.45,1243,1277.65,1240,1308,0.0011
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1153031014-012.cnf,1,0.0417,0.0417,9.9224,0.0417,0.0417,24,29,8.9314,120,24,23.9681,19,24.0771,19,29,0.0452
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S804631280-01.SAT.shuffled.cnf,1,0.05,0.05,9.5526,0.05,0.05,20,24,8.6332,100,20,19.9171,16,19.8776,16,24,0.0458
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,0.0056,0.0056,22.2376,0.0056,0.0112,118,129,17.8734,550,119,118.235,108,118.531,108,129,0.0112
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2007547542-039.cnf,1,0.0556,0.0556,8.5476,0.0556,0.0556,18,22,7.6468,90,18,17.9973,14,18.0039,14,22,0.0461
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1941321941-16.cnf,1,0.0318,0.0318,19.6947,0.0318,0.0318,37,43,19.6598,220,37,36.5073,30,36.5474,30,43,0.0117
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S1086008090-058.cnf,1,0.0417,0.0417,10.7365,0.0417,0.0417,24,29,9.8034,120,24,23.7022,19,23.8281,19,29,0.0452
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,0.0001,0.0001,8428,0.0001,0.0001,8492,8565,1601.4,40000,4165,6821.2,0,4165,0,0,0.0002
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,0.0175,0.0175,33.133,0.0175,0.0175,66,76,33.7218,400,66,66.0423,59,65.9335,58,75,0.0117
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1014417748-14-SAT.cnf,1,0.0039,0.0039,23.1521,0.0026,0.0079,165,178,18.4901,810,166,165.301,154,165.935,153,178,0.0077
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1912214877-051.cnf,1,0.0045,0.0045,60.1114,0.0045,0.0045,212,226,47.0721,1100,212,211.784,197,211.633,198,228,0.0152
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S235206606-20.UNSAT.shuffled.cnf,1,0.0057,0.0057,21.4429,0.0056,0.0112,119,129,17.1244,550,118,118.496,108,118.225,108,128,0.0113
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1121556476-05.UNSAT.shuffled.cnf,1,0.0052,0.0052,21.579,0.0051,0.0086,128,139,17.4878,600,129,128.176,118,128.578,118,140,0.0103
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S51205200-028.cnf,1,0.0933,0.0933,9.5075,0.0933,0.0933,13,16,9.188,75,13,12.8517,10,12.8038,9,16,0.0111
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1,0.0875,0.0875,9.9833,0.0875,0.0875,14,17,9.7463,80,14,13.7189,10,13.6373,10,17,0.0111
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S743448446-027.cnf,1,0.0056,0.0056,49.1908,0.0056,0.0056,173,187,41.1341,900,172,173.248,158,171.66,159,185,0.0179
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1536609007-088.cnf,1,0.0059,0.0059,17.8707,0.0058,0.0097,114,124,14.6992,520,113,113.643,103,113.329,104,124,0.0115
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S779713554-13.cnf,1,0.05,0.05,13.3589,0.05,0.05,23,28,13.536,140,23,23.1424,19,23.3022,18,28,0.0117
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1430772875-039.SATISFIABLE.cnf,1,0.14,0.14,6.8128,0.14,0.14,9,12,6.3035,50,9,8.9086,6,8.9383,6,12,0.011
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1271018787-049.cnf,1,0.0008,0.0008,107.713,0.0008,0.0013,857,881,73.4955,4000,857,847.27,829,857.37,827,886,0.0016
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S107009952-009-UNKNOWN.cnf,1,0.005,0.005,56.2827,0.005,0.005,191,206,44.876,1000,190,191.669,176,190.36,179,206,0.0165
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1787844685-006.SATISFIABLE.cnf,1,0.0333,0.0333,12.2417,0.0333,0.0333,30,35,11.2182,150,30,29.6931,25,29.8455,24,35,0.0439
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1077410718-040.cnf,1,0.0057,0.0057,20.6114,0.0056,0.0075,117,127,16.8182,540,117,117.126,107,116.98,107,127,0.0112
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S2082290699-014.cnf,1,0.0002,0.0002,462.625,0.0002,0.0004,3368,3437,279.235,16000,3429.5,3375.65,3384,3424,3303,3436,0.0004
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1091800488-20-SAT.cnf,1,0.0027,0.0027,30.2489,0.0018,0.0045,243,257,23.8407,1170,242,242.36,228,242.253,228,258,0.0052
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1256544997-019.cnf,1,0.0002,0.0002,382.6,0.0002,0.0004,2985,3027,289.737,14000,2959.5,2986,2918,2958.3,2944,2988,0.0005
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S675870149-098.SATISFIABLE.cnf,1,0.04,0.04,10.4943,0.04,0.04,25,30,9.3893,125,25,24.9601,20,24.9553,20,30,0.0449
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,0.004,0.004,67.5016,0.004,0.004,241,256,53.6029,1250,242,240.45,225,240.278,223,256,0.0137
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,0.007,0.007,15.1711,0.0068,0.0114,97,106,12.4455,450,97,97.0339,88,96.9292,88,106,0.0138
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,0.0875,0.0875,9.6539,0.0875,0.0875,14,17,9.4842,80,14,13.7952,10,13.7392,10,17,0.0111
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S144924920-056.cnf,1,0.0045,0.0045,57.8769,0.0045,0.0045,211,228,48.8341,1100,212,211.628,197,211.265,198,227,0.0152
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1891492462-09-SAT.cnf,1,0.0017,0.0017,42.2026,0.0011,0.004,378,397,32.4945,2035,376,377.703,359,376.385,359,395,0.0033
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S172053238-003.cnf,1,0.0077,0.0077,15.014,0.0076,0.0102,87,96,12.495,400,87,87.4075,79,87.5227,78,96,0.0149
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S2069223517-023.cnf,1,0.0065,0.0065,16.186,0.0065,0.0086,104,113,13.0332,480,103,103.621,94,103.309,94,113,0.0128
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,0.004,0.004,67.7357,0.004,0.004,241,258,56.7585,1250,239,239.034,223,238.771,223,255,0.0137
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,0.0044,0.0044,25.6353,0.0044,0.0073,152,163,19.8788,700,151,151.687,140,151.624,140,163,0.0087
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1549575664-035.cnf,1,0.0318,0.0318,19.5333,0.0318,0.0318,36,43,19.8075,220,36,36.2466,30,36.3211,30,43,0.0117
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,0.0778,0.0778,10.6303,0.0778,0.0778,15,19,10.4757,90,15,15.2984,12,15.3999,12,19,0.0111
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S683236487-13.cnf,1,0.005,0.005,55.8252,0.005,0.005,191,207,44.4109,1000,191,191.724,175,190.657,177,205,0.0165
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,0.0778,0.0778,10.4754,0.0778,0.0778,15,19,10.2307,90,15,15.4412,12,15.5032,12,19,0.0111
