@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC

@DATA
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,0.727118,808,0.1,0.125,5.15,5.15,103,800.485437
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15,103,799.640777
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15,103,800.058252
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15,103,799.184466
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.339806
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.728155
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0.727118,807,0.1,0.125,5.15,5.15,103,797.893204
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.213592
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0.727118,805,0.1,0.125,5.15,5.15,103,795.339806
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.563107
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0.727118,809,0.1,0.1375,5.15,5.15,103,799.834951
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15,103,802.126214
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0.727118,809,0.075,0.125,5.15,5.15,103,798.485437
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.68932
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0.727118,808,0.1,0.1,5.15,5.15,103,799.805825
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,801.184466
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0.727118,808,0.1,0.125,5.15,5.15,103,797.737864
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,801.805825
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.660194
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65,753,99.843293
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0.678142,124,0.875,0.95,37.65,37.65,753,99.685259
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0.678171,129,0.875,0.95,37.55,37.55,751,102.916112
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0.678171,127,0.85,0.95,37.55,37.55,751,99.985353
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0.678171,124,0.85,0.95,37.55,37.55,751,98.335553
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6,752,100.590426
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65,753,100.709163
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65,753,99.673307
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0.678142,125,0.9,0.95,37.65,37.65,753,98.568393
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0.678142,122,0.875,0.95,37.65,37.65,753,98.379814
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0.678171,125,0.875,0.9375,37.55,37.55,751,100.231691
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65,753,99.223108
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0.678171,124,0.875,0.95,37.55,37.55,751,98.841545
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65,753,101.706507
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0.678157,126,0.875,0.95,37.6,37.6,752,101.343085
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65,753,100.466135
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0.678142,123,0.875,0.95,37.65,37.65,753,98.264276
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0.678157,123,0.85,0.95,37.6,37.6,752,99.957447
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0.678157,124,0.85,0.95,37.6,37.6,752,98.195479
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0.678142,127,0.875,0.95,37.65,37.65,753,101.921647
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0.678157,124,0.875,0.95,37.6,37.6,752,99.743351
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0.678157,128,0.875,0.95,37.6,37.6,752,100.328457
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0.678142,127,0.875,0.95,37.65,37.65,753,101.22842
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0.678171,125,0.875,0.95,37.55,37.55,751,99.535286
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0.678186,126,0.85,0.95,37.5,37.5,750,101.337333
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0.678142,128,0.875,0.95,37.65,37.65,753,100.942895
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0.678142,126,0.85,0.95,37.65,37.65,753,102.836653
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0.678171,126,0.875,0.95,37.55,37.55,751,101.211718
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0.678157,123,0.875,0.95,37.6,37.6,752,98.920213
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0.678157,122,0.875,0.95,37.6,37.6,752,99.43484
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0.678186,127,0.85,0.9375,37.5,37.5,750,100.534667
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0.678157,123,0.875,0.95,37.6,37.6,752,98.238032
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0.678142,123,0.875,0.95,37.65,37.65,753,99.782205
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0.678157,127,0.875,0.95,37.6,37.6,752,100.730053
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0.678171,128,0.875,0.95,37.55,37.55,751,101.135819
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0.678142,124,0.875,0.95,37.65,37.65,753,100.768924
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6,752,99.829787
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0.678244,123,0.875,0.95,37.3,37.3,746,99.853887
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6,752,100.942819
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0.678157,128,0.85,0.95,37.6,37.6,752,102.587766
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6,752,100.424202
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0.685126,250,0.958333,0.958333,23,23,276,241.641304
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0.685126,250,0.958333,0.958333,23,23,276,240.996377
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0.685126,251,0.958333,0.958333,23,23,276,241.318841
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0.685126,250,0.958333,0.958333,23,23,276,240.626812
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0.685126,253,0.958333,0.958333,23,23,276,243.07971
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0.685126,252,0.958333,0.958333,23,23,276,241.181159
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0.685126,250,0.958333,0.958333,23,23,276,241.231884
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0.685126,248,0.958333,0.958333,23,23,276,240.177536
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0.685126,252,0.958333,0.958333,23,23,276,242.123188
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0.685126,251,0.958333,0.958333,23,23,276,241.126812
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0.701626,258,0.28,0.36,18.6,18.6,465,274.096774
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0.70739,249,0.28,0.37,18.88,18.88,472,269.324153
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0.718731,255,0.26,0.37,18.2,18.2,455,277.89011
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0.710592,256,0.28,0.37,18.52,18.52,463,274.609071
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0.707467,249,0.28,0.38,18.84,18.84,471,269.993631
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0.703881,252,0.28,0.38,18.76,18.76,469,271.353945
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0.718132,255,0.26,0.36,18.44,18.44,461,275.210412
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0.708259,259,0.28,0.37,18.44,18.44,461,275.164859
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0.700387,250,0.28,0.38,19.36,19.36,484,265.791322
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0.705636,247,0.28,0.38,19.16,19.16,479,266.377871
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0.710592,257,0.26,0.37,18.52,18.52,463,273.831533
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0.713696,262,0.26,0.36,18.24,18.24,456,277.570175
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0.707007,249,0.26,0.4,19.08,19.08,477,267.706499
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0.7029,255,0.28,0.38,18.6,18.6,465,272.797849
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0.709431,256,0.28,0.37,18.48,18.48,462,274.097403
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0.706306,258,0.28,0.38,18.8,18.8,470,271.82766
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0.711146,249,0.28,0.38,18.84,18.84,471,269.481953
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0.707859,258,0.28,0.38,18.64,18.64,466,273.841202
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0.708779,251,0.28,0.38,18.8,18.8,470,270.66383
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0.702484,252,0.3,0.39,18.84,18.84,471,270.861996
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0.706687,256,0.28,0.36,18.6,18.6,465,274.163441
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0.701558,254,0.28,0.37,18.64,18.64,466,272.866953
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0.707467,250,0.3,0.36,18.84,18.84,471,271.180467
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0.712188,251,0.28,0.38,18.92,18.92,473,268.97463
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0.707859,252,0.28,0.38,18.64,18.64,466,273.281116
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0.70276,256,0.26,0.36,18.68,18.68,467,272.591006
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0.713153,253,0.28,0.37,18.48,18.48,462,274.025974
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0.714956,251,0.28,0.38,18.76,18.76,469,271.159915
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0.707159,251,0.28,0.38,19,19,475,268.511579
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0.700324,249,0.28,0.4,19.4,19.4,485,264.228866
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0.705656,259,0.28,0.37,18.48,18.48,462,275.45671
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0.708178,260,0.26,0.38,18.48,18.48,462,276.452381
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0.708018,259,0.28,0.38,18.56,18.56,464,273.851293
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0.706842,253,0.28,0.36,18.52,18.52,463,273.354212
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0.709513,257,0.28,0.36,18.44,18.44,461,275.299349
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0.70692,256,0.28,0.36,18.48,18.48,462,274.242424
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0.702146,251,0.28,0.38,19.04,19.04,476,267.995798
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0.699582,252,0.28,0.38,19.08,19.08,477,268.08805
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0.709021,252,0.28,0.36,18.68,18.68,467,272.03212
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0.713153,255,0.28,0.38,18.48,18.48,462,274.017316
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0.698011,366,0.28,0.36,18.44,18.44,461,275.754881
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0.709513,254,0.26,0.38,18.44,18.44,461,274.075922
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0.70623,252,0.28,0.37,18.84,18.84,471,270.237792
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0.706306,253,0.28,0.36,18.8,18.8,470,271.419149
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0.715511,250,0.26,0.36,18.52,18.52,463,273.578834
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0.712534,251,0.28,0.38,18.76,18.76,469,270.692964
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0.705931,251,0.28,0.38,19,19,475,268.722105
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0.710424,258,0.28,0.36,18.6,18.6,465,274.537634
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0.712005,254,0.28,0.35,18.44,18.44,461,275.201735
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0.708421,268,0.26,0.38,18.36,18.36,459,277.054466
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0.70739,253,0.28,0.37,18.88,18.88,472,270.523305
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0.710592,256,0.28,0.37,18.52,18.52,463,274.349892
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0.703881,252,0.28,0.38,18.76,18.76,469,272.411514
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0.708259,257,0.28,0.37,18.44,18.44,461,275.739696
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0.705636,247,0.28,0.38,19.16,19.16,479,265.668058
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0.707007,248,0.26,0.4,19.08,19.08,477,269.062893
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0.709431,256,0.28,0.37,18.48,18.48,462,274.238095
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0.711146,249,0.28,0.38,18.84,18.84,471,270.101911
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0.708779,255,0.28,0.38,18.8,18.8,470,271.334043
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0.706687,256,0.28,0.36,18.6,18.6,465,275.752688
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0.712188,249,0.28,0.38,18.92,18.92,473,269.274841
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0.70276,259,0.26,0.36,18.68,18.68,467,272.745182
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0.714956,249,0.28,0.38,18.76,18.76,469,270.637527
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0.700324,247,0.28,0.4,19.4,19.4,485,264.315464
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0.708178,257,0.26,0.38,18.48,18.48,462,275.564935
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0.709513,257,0.28,0.36,18.44,18.44,461,274.095445
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0.702146,252,0.28,0.38,19.04,19.04,476,268.991597
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0.709021,253,0.28,0.36,18.68,18.68,467,272.537473
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0.698011,366,0.28,0.36,18.44,18.44,461,275.524946
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0.70623,252,0.28,0.37,18.84,18.84,471,270.369427
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0.684392,244,0.96,0.96,24,24,300,234.593333
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0.684392,244,0.96,0.96,24,24,300,235.52
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0.684392,244,0.96,0.96,24,24,300,235.203333
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0.684392,246,0.96,0.96,24,24,300,235.956667
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0.684392,243,0.96,0.96,24,24,300,235.253333
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0.684392,244,0.96,0.96,24,24,300,235.353333
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0.684392,246,0.96,0.96,24,24,300,235.573333
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0.684392,243,0.96,0.96,24,24,300,235.123333
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0.684392,245,0.96,0.96,24,24,300,235.58
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0.684392,243,0.96,0.96,24,24,300,233.906667
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0.683714,237,0.961538,0.961538,25,25,325,227.92
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0.683714,240,0.961538,0.961538,25,25,325,229.535385
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0.683714,239,0.961538,0.961538,25,25,325,230.076923
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0.683714,239,0.961538,0.961538,25,25,325,229.926154
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0.683714,238,0.961538,0.961538,25,25,325,228.830769
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0.683714,238,0.961538,0.961538,25,25,325,229.289231
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0.683714,237,0.961538,0.961538,25,25,325,228.769231
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0.683714,237,0.961538,0.961538,25,25,325,228.132308
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0.683714,237,0.961538,0.961538,25,25,325,227.990769
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0.683714,239,0.961538,0.961538,25,25,325,229.196923
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0.683086,233,0.962963,0.962963,26,26,351,224.330484
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0.683086,233,0.962963,0.962963,26,26,351,224.324786
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0.683086,233,0.962963,0.962963,26,26,351,223.461538
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0.683086,234,0.962963,0.962963,26,26,351,223.413105
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0.683086,231,0.962963,0.962963,26,26,351,222.185185
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0.683086,233,0.962963,0.962963,26,26,351,224.111111
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0.683086,232,0.962963,0.962963,26,26,351,224.017094
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0.683086,232,0.962963,0.962963,26,26,351,223.811966
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0.683086,231,0.962963,0.962963,26,26,351,222.438746
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0.683086,231,0.962963,0.962963,26,26,351,223.071225
renault-mgd_ext.xml.minion.converted.minion.gz,1,0.90988,969,0.089109,0.059406,5.49505,9.623762,113,771.00885
ruler-17-6-a3.xml.minion.conv.minion,1,0.806072,157,0.666667,0.761905,15.714286,14.285714,0,188
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,0.806072,157,0.666667,0.761905,15.714286,14.285714,0,188
ruler-17-6-a4.xml.minion.conv.minion,1,0.906826,482,0.47619,0.571429,13.809524,12.380952,0,185.384615
ruler-17-7-a3.xml.minion.conv.minion,1,0.734911,55,0.714286,0.785714,21,19.5,0,157.307692
ruler-17-7-a4.xml.minion.conv.minion,1,0.877634,482,0.535714,0.642857,18.5,17,0,147.647059
ruler-25-7-a3.xml.minion.conv.minion,1,0.734911,39,0.714286,0.785714,21,19.5,0,145.769231
ruler-25-7-a4.xml.minion.conv.minion,1,0.877634,489,0.535714,0.642857,18.5,17,0,146.117647
ruler-25-8-a3.xml.minion.conv.minion,1,0.661064,39,0.75,0.805556,27.222222,25.666667,0,123.121212
ruler-25-8-a4.xml.minion.conv.minion,1,0.838436,18,0.583333,0.666667,24.111111,22.555556,0,118.137931
ruler-34-8-a3.xml.minion.conv.minion,1,0.661064,25,0.75,0.805556,27.222222,25.666667,0,110.878788
ruler-34-8-a4.xml.minion.conv.minion,1,0.838436,15,0.583333,0.666667,24.111111,22.555556,0,114.034483
ruler-34-9-a3.xml.minion.conv.minion,1,0.590058,25,0.777778,0.822222,34.4,32.8,0,94.121951
ruler-34-9-a4.xml.minion.conv.minion,1,0.792031,15,0.622222,0.688889,30.666667,29.066667,0,94.045872
ruler-44-10-a3.xml.minion.conv.minion,1,0.524817,24,0.8,0.836364,42.545455,40.909091,0,81.76
ruler-44-10-a4.xml.minion.conv.minion,1,0.741497,20,0.654545,0.727273,38.181818,36.545455,0,86.358209
ruler-44-9-a3.xml.minion.conv.minion,1,0.590058,24,0.777778,0.822222,34.4,32.8,0,94.439024
ruler-44-9-a4.xml.minion.conv.minion,1,0.792031,20,0.622222,0.688889,30.666667,29.066667,0,101.577982
ruler-55-10-a3.xml.minion.conv.minion,1,0.524817,16,0.8,0.836364,42.545455,40.909091,0,74.04
ruler-55-10-a4.xml.minion.conv.minion,1,0.741497,12,0.654545,0.727273,38.181818,36.545455,0,76.164179
ruler-55-11-a3.xml.minion.conv.minion,1,0.466471,16,0.818182,0.848485,51.666667,50,0,64.366667
ruler-55-11-a4.xml.minion.conv.minion,1,0.689532,12,0.681818,0.742424,46.666667,45,0,65.074074
ruler-67-11-a3.xml.minion.conv.minion,1,0.466471,15,0.818182,0.848485,51.666667,50,0,62.7
ruler-67-11-a4.xml.minion.conv.minion,1,0.689532,5,0.681818,0.742424,46.666667,45,0,61.222222
ruler-67-12-a3.xml.minion.conv.minion,1,0.415104,15,0.833333,0.858974,61.769231,60.076923,0,55.309859
ruler-67-12-a4.xml.minion.conv.minion,1,0.638191,5,0.705128,0.75641,56.128205,54.435897,0,52.19171
ruler-70-12-a3.xml.minion.conv.minion,1,0.415104,15,0.833333,0.858974,61.769231,60.076923,0,56.408451
ruler-70-12-a4.xml.minion.conv.minion,1,0.638191,14,0.705128,0.75641,56.128205,54.435897,0,59.637306
ruler-70-13-a3.xml.minion.conv.minion,1,0.370265,15,0.846154,0.868132,72.857143,71.142857,0,50.421687
ruler-70-13-a4.xml.minion.conv.minion,1,0.588876,14,0.725275,0.769231,66.571429,64.857143,0,52.801762
series-100.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-15.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-16.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-18.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-20.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-25.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-30.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-35.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-40.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-45.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-50.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-5.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-60.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-6.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-70.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-7.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-80.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-8.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-90.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
series-9.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
slangford-3-11-ext.xml.minion.gz,1,0.724653,35,0.969697,0.969697,34.666667,32,572,89.003497
socialGolfer-10-4-8.xml.minion,1,0.088461,108,0.005053,0.003324,17.851064,39.978723,0,125.989457
socialGolfer-6-3-5.xml.minion,1,0.786171,108,0.016667,0.013889,11,22.083333,0,153.630901
socialGolfer-6-3-6.xml.minion,1,-0.284793,108,0.014049,0.010856,12.793103,26.103448,0,144.801815
socialGolfer-6-3-7.xml.minion,1,-0.438749,108,0.012138,0.00887,14.588235,30.117647,0,138.636771
socialGolfer-6-3-8.xml.minion,1,0.320017,108,0.010684,0.007479,16.384615,34.128205,0,133.66868
socialGolfer-6-4-5.xml.minion,1,-18.030611,108,0.013218,0.008621,11.862069,24.310345,0,147.361874
socialGolfer-6-4-6.xml.minion,1,29.989211,108,0.011111,0.006746,13.857143,28.657143,0,139.979569
socialGolfer-6-4-7.xml.minion,1,-0.207272,108,0.009582,0.005517,15.853659,33,0,134.816121
socialGolfer-6-4-8.xml.minion,1,0.064244,108,0.008422,0.004654,17.851064,37.340426,0,130.676566
socialGolfer-7-4-8.xml.minion,1,-0.277356,108,0.007219,0.004179,17.851064,38,0,129.686459
socialGolfer-8-4-8.xml.minion,1,0.137674,108,0.006316,0.003823,17.851064,38.659574,0,128.080292
socialGolfer-9-4-8.xml.minion,1,0.277155,108,0.005615,0.003546,17.851064,39.319149,0,127.054593
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,0.871018,487,0.011494,0.009195,4.043678,4.28046,734,297.872629
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,0.873052,487,0.004415,0.002943,4.2156,4.565121,2362,295.504649
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,0.81,513,0.012788,0.005115,1.232737,2.153453,176,282.841808
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,-1.049797,260,0.000769,0.000576,5.969543,6.602037,23560,244.717099
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,0.875355,487,0.00533,0.002665,3.928048,4.170553,2439,308.090016
ssa-7552-158_ext.xml.minion.converted.minion.gz,1,0.874175,487,0.003668,0.002935,3.426999,3.639032,1978,331.420655
