@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_binary_proportion NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC

@DATA
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0.727118,807,0.1,0.125,5.15,5.15,103,797.893204,0.225,80,40,791,40,40,0.106658,80,103,0.12875,0.275,80,0.05,0.05,760,0.047942,?,?,7.746536,798,80,0.025,1.917681,?,5,835,11,0.132051,?,80,?,?,4,9,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.213592,0.15,80,40,787,40,40,0.136905,80,103,0.12875,0.25,80,0.05,0.05,766,0.051402,?,?,7.759355,801,80,0.025,2.056089,?,5,836,10,0.132051,?,80,?,?,4,6,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0.727118,805,0.1,0.125,5.15,5.15,103,795.339806,0.175,80,40,787,40,40,0.105893,80,103,0.12875,0.2,80,0.05,0.05,752,0.047286,?,?,7.721746,796,80,0.025,1.891428,?,5,828,8,0.132051,?,80,?,?,4,7,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.563107,0.15,80,40,792,40,40,0.100666,80,103,0.12875,0.275,80,0.05,0.05,769,0.045945,?,?,7.772457,801,80,0.05,1.837798,?,5,828,11,0.132051,?,80,?,?,4,6,?,80,2,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0.727118,809,0.1,0.1375,5.15,5.15,103,799.834951,0.2,80,40,791,40,40,0.105238,80,103,0.12875,0.2,80,0.05,0.05,766,0.049228,?,?,7.765388,801,80,0.025,1.969137,?,5.5,838,8,0.132051,?,80,?,?,4,8,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15,103,802.126214,0.3,80,40,794,40,40,0.085087,80,103,0.12875,0.3,80,0.05,0.05,768,0.049545,?,?,7.787633,802,80,0.025,1.981792,?,5,843,12,0.132051,?,80,?,?,4,12,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0.727118,809,0.075,0.125,5.15,5.15,103,798.485437,0.225,80,40,790,40,40,0.13711,80,103,0.12875,0.275,80,0.05,0.05,769,0.053779,?,?,7.752286,799,80,0.025,2.151162,?,5,829,11,0.132051,?,80,?,?,3,9,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.68932,0.2,80,40,791,40,40,0.083036,80,103,0.12875,0.25,80,0.05,0.05,768,0.055213,?,?,7.763974,802,80,0.025,2.208506,?,5,825,10,0.132051,?,80,?,?,4,8,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0.727118,808,0.1,0.1,5.15,5.15,103,799.805825,0.225,80,40,789,40,40,0.108591,80,103,0.12875,0.25,80,0.05,0.05,773,0.051097,?,?,7.765105,801,80,0.05,2.043893,?,4,832,10,0.132051,?,80,?,?,4,9,?,80,2,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,801.184466,0.2,80,40,793,40,40,0.155678,80,103,0.12875,0.275,80,0.05,0.05,769,0.057159,?,?,7.77849,802,80,0.025,2.286373,?,5,834,11,0.132051,?,80,?,?,4,8,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0.727118,808,0.1,0.125,5.15,5.15,103,797.737864,0.25,80,40,789,40,40,0.157069,80,103,0.12875,0.275,80,0.05,0.05,761,0.05851,?,?,7.745028,798,80,0.025,2.340406,?,5,835,11,0.132051,?,80,?,?,4,10,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,801.805825,0.2,80,40,795,40,40,0.148611,80,103,0.12875,0.225,80,0.05,0.05,764,0.049228,?,?,7.784523,802,80,0.025,1.969137,?,5,832,9,0.132051,?,80,?,?,4,8,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.660194,0.2,80,40,794,40,40,0.088988,80,103,0.12875,0.25,80,0.05,0.05,769,0.052604,?,?,7.7734,802,80,0.025,2.104163,?,5,829,10,0.132051,?,80,?,?,4,8,?,80,1,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65,753,99.843293,0.925,8,40,73,40,40,0.965076,8,753,0.94125,0.975,8,0.05,0.05,7,0.025341,10,8.527778,0.132594,97,8,0.875,1.013657,11.405405,38,269,39,0.965385,5.486486,8,15.25641,0.195469,35,37,10.020755,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0.678142,124,0.875,0.95,37.65,37.65,753,99.685259,0.95,8,40,74,40,40,0.965077,8,753,0.94125,0.975,8,0.05,0.05,14,0.026546,9.794872,8.763158,0.132384,97,8,0.825,1.061838,11.162162,38,224,39,0.965385,4.868421,8,15.727273,0.185565,35,38,10.013548,8,33,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0.678171,129,0.875,0.95,37.55,37.55,751,102.916112,0.95,8,40,74,40,40,0.962575,8,751,0.93875,0.975,8,0.05,0.05,12,0.02678,10.432432,8.923077,0.137039,101,8,0.875,1.071214,11.666667,38,240,39,0.962821,3.763158,8,15.710526,0.192481,35,38,10.305961,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0.678171,127,0.85,0.95,37.55,37.55,751,99.985353,0.925,8,40,72,40,40,0.96306,8,751,0.93875,0.975,8,0.05,0.05,10,0.030078,10.189189,8.657895,0.133136,97,8,0.85,1.203121,11.358974,38,214,39,0.962821,5.611111,8,15.222222,0.191445,34,37,10.036167,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0.678171,124,0.85,0.95,37.55,37.55,751,98.335553,0.975,8,40,70,40,40,0.96309,8,751,0.93875,0.975,8,0.05,0.05,8,0.030078,9.763158,8.692308,0.130939,96,8,0.85,1.203121,10.972222,38,241,39,0.962821,4.441176,8,15.5,0.179297,34,39,9.851074,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6,752,100.590426,0.975,8,40,73,40,40,0.963992,8,752,0.94,0.975,8,0.05,0.05,10,0.027272,10.135135,8.675676,0.133764,96,8,0.875,1.090871,11.432432,38,233,39,0.964103,5.5,8,16.641026,0.190282,35,39,10.114124,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65,753,100.709163,0.975,8,40,73,40,40,0.96529,8,753,0.94125,0.975,8,0.05,0.05,10,0.027128,10.026316,8.894737,0.133744,98,8,0.875,1.085127,11.384615,38,252,39,0.965385,5.351351,8,15.820513,0.186098,35,39,10.032197,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65,753,99.673307,0.95,8,40,72,40,40,0.965702,8,753,0.94125,0.975,8,0.05,0.05,15,0.030898,9.842105,8.694444,0.132368,96,8,0.875,1.235921,11.179487,38,233,39,0.965385,5.135135,8,14.756757,0.179513,35,38,9.971471,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0.678142,125,0.9,0.95,37.65,37.65,753,98.568393,0.95,8,40,73,40,40,0.964912,8,753,0.94125,0.975,8,0.05,0.05,14,0.024077,9.948718,8.512821,0.130901,96,8,0.9,0.963068,11.368421,38,242,39,0.965385,4.769231,8,15.054054,0.196595,36,38,9.93196,8,36,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0.678142,122,0.875,0.95,37.65,37.65,753,98.379814,0.925,8,40,70,40,40,0.964986,8,753,0.94125,0.975,8,0.05,0.05,7,0.024717,9.736842,8.421053,0.13065,97,8,0.875,0.988686,11.105263,38,242,39,0.965385,5.75,8,15.594595,0.189947,35,37,9.848248,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0.678171,125,0.875,0.9375,37.55,37.55,751,100.231691,0.925,8,40,74,40,40,0.962824,8,751,0.93875,0.975,8,0.05,0.05,12,0.028477,9.972973,8.717949,0.133464,98,8,0.875,1.139079,11.486486,37.5,221,39,0.962821,5.432432,8,16.789474,0.1913,35,37,10.019592,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65,753,99.223108,0.95,8,40,72,40,40,0.965333,8,753,0.94125,0.975,8,0.05,0.05,12,0.028804,9.815789,8.589744,0.13177,94,8,0.875,1.152172,11.236842,38,229,39,0.965385,5.081081,8,15.611111,0.186222,35,38,9.94069,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0.678171,124,0.875,0.95,37.55,37.55,751,98.841545,0.95,8,40,71,40,40,0.962577,8,751,0.93875,0.975,8,0.05,0.05,9,0.02678,9.837838,8.72973,0.131613,96,8,0.875,1.071214,11.157895,38,224,39,0.962821,5.384615,8,14.948718,0.176031,35,38,9.954451,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65,753,101.706507,0.95,8,40,73,40,40,0.965386,8,753,0.94125,0.975,8,0.05,0.05,8,0.027698,10.131579,8.921053,0.135068,99,8,0.85,1.107926,11.512821,38,252,39,0.965385,4.842105,8,15.710526,0.189994,35,38,10.199339,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0.678157,126,0.875,0.95,37.6,37.6,752,101.343085,0.975,8,40,73,40,40,0.964075,8,752,0.94,0.975,8,0.05,0.05,12,0.027839,10.102564,8.921053,0.134765,99,8,0.875,1.113553,11.384615,38,233,39,0.964103,3.868421,8,15.051282,0.16912,35,39,10.151886,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65,753,100.466135,0.925,8,40,73,40,40,0.966256,8,753,0.94125,0.975,8,0.05,0.05,7,0.033331,9.921053,8.666667,0.133421,99,8,0.825,1.333229,11.447368,38,291,39,0.965385,4.885714,8,17.657143,0.196118,35,37,10.048306,8,33,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0.678142,123,0.875,0.95,37.65,37.65,753,98.264276,0.925,8,40,71,40,40,0.96527,8,753,0.94125,0.975,8,0.05,0.05,9,0.026546,9.657895,8.756757,0.130497,96,8,0.875,1.061838,11,38,242,39,0.965385,5.052632,8,15.236842,0.170805,35,37,9.822266,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0.678157,123,0.85,0.95,37.6,37.6,752,99.957447,0.925,8,40,73,40,40,0.964287,8,752,0.94,0.975,8,0.05,0.05,12,0.03,9.923077,8.763158,0.132922,98,8,0.85,1.2,11.179487,38,262,39,0.964103,4.526316,8,15.447368,0.184804,34,37,10.009426,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0.678157,124,0.85,0.95,37.6,37.6,752,98.195479,0.95,8,40,70,40,40,0.964575,8,752,0.94,0.975,8,0.05,0.05,9,0.032016,9.621622,8.486486,0.130579,96,8,0.85,1.280625,11.194444,38,221,39,0.964103,5.388889,8,15.947368,0.192871,34,38,9.847032,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0.678142,127,0.875,0.95,37.65,37.65,753,101.921647,0.95,8,40,74,40,40,0.965678,8,753,0.94125,0.975,8,0.05,0.05,9,0.030898,10.026316,8.864865,0.135354,101,8,0.85,1.235921,11.410256,38,225,39,0.965385,3.435897,8,15.526316,0.182871,35,38,10.221993,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0.678157,124,0.875,0.95,37.6,37.6,752,99.743351,0.95,8,40,72,40,40,0.964537,8,752,0.94,0.975,8,0.05,0.05,9,0.031024,9.891892,8.605263,0.132637,97,8,0.875,1.240967,11.228571,38,216,39,0.964103,4.763158,8,14.868421,0.191095,35,38,9.935498,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0.678157,128,0.875,0.95,37.6,37.6,752,100.328457,0.95,8,40,71,40,40,0.964337,8,752,0.94,0.975,8,0.05,0.05,16,0.031024,9.973684,8.684211,0.133416,97,8,0.85,1.240967,11.333333,38,231,39,0.964103,5.948718,8,15.763158,0.179107,35,38,10.023801,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0.678142,127,0.875,0.95,37.65,37.65,753,101.22842,0.95,8,40,72,40,40,0.965833,8,753,0.94125,0.975,8,0.05,0.05,9,0.030388,10.026316,8.846154,0.134433,99,8,0.875,1.215525,11.315789,38,231,39,0.965385,4.888889,8,15.891892,0.183985,35,38,10.090397,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0.678171,125,0.875,0.95,37.55,37.55,751,99.535286,0.95,8,40,73,40,40,0.962666,8,751,0.93875,0.975,8,0.05,0.05,7,0.027358,10,8.763158,0.132537,96,8,0.85,1.094303,11.102564,38,234,39,0.962821,5.973684,8,14.611111,0.1697,35,38,9.960575,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0.678186,126,0.85,0.95,37.5,37.5,750,101.337333,0.925,8,40,73,40,40,0.962964,8,750,0.9375,0.975,8,0.05,0.05,12,0.037914,10.153846,8.74359,0.135116,98,8,0.8,1.516575,11.421053,38,246,39,0.961538,5.555556,8,15.410256,0.176548,34,37,10.088057,8,32,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0.678142,128,0.875,0.95,37.65,37.65,753,100.942895,0.925,8,40,73,40,40,0.965005,8,753,0.94125,0.975,8,0.05,0.05,7,0.024717,9.918919,8.756757,0.134054,99,8,0.875,0.988686,11.421053,38,245,39,0.965385,4.891892,8,19.027778,0.199507,35,37,10.142473,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0.678142,126,0.85,0.95,37.65,37.65,753,102.836653,0.975,8,40,76,40,40,0.965295,8,753,0.94125,0.975,8,0.05,0.05,14,0.027128,10.162162,9.026316,0.136569,100,8,0.85,1.085127,11.473684,38,242,39,0.965385,5.243243,8,15.722222,0.182096,34,39,10.235356,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0.678171,126,0.875,0.95,37.55,37.55,751,101.211718,0.95,8,40,71,40,40,0.96269,8,751,0.93875,0.975,8,0.05,0.05,14,0.02902,10.257143,8.820513,0.134769,98,8,0.875,1.160819,11.166667,38,233,39,0.962821,4.684211,8,16,0.182912,35,38,10.119352,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0.678157,123,0.875,0.95,37.6,37.6,752,98.920213,0.95,8,40,73,40,40,0.964273,8,752,0.94,0.975,8,0.05,0.05,16,0.02894,9.763158,8.815789,0.131543,96,8,0.875,1.157584,11.055556,38,248,39,0.964103,5.942857,8,15.410256,0.171519,35,38,9.944131,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0.678157,122,0.875,0.95,37.6,37.6,752,99.43484,0.925,8,40,74,40,40,0.964071,8,752,0.94,0.975,8,0.05,0.05,9,0.02894,9.947368,8.666667,0.132227,96,8,0.875,1.157584,11.054054,38,250,39,0.964103,4.210526,8,16.081081,0.183506,35,37,9.92002,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0.678186,127,0.85,0.9375,37.5,37.5,750,100.534667,0.925,8,40,73,40,40,0.961925,8,750,0.9375,0.975,8,0.05,0.05,7,0.032113,10.111111,8.861111,0.134046,98,8,0.85,1.284523,11.27027,37.5,227,39,0.961538,5.710526,8,16.108108,0.181607,34,37,10.111369,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0.678157,123,0.875,0.95,37.6,37.6,752,98.238032,0.95,8,40,71,40,40,0.964052,8,752,0.94,0.975,8,0.05,0.05,8,0.028395,9.947368,8.638889,0.130636,97,8,0.875,1.135782,11.138889,38,238,39,0.964103,5.861111,8,16.512821,0.178384,35,38,9.907878,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0.678142,123,0.875,0.95,37.65,37.65,753,99.782205,0.95,8,40,73,40,40,0.965064,8,753,0.94125,0.975,8,0.05,0.05,12,0.025341,9.897436,8.628571,0.132513,99,8,0.875,1.013657,11.282051,38,225,39,0.965385,4.351351,8,16.820513,0.197362,35,38,9.955946,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0.678157,127,0.875,0.95,37.6,37.6,752,100.730053,0.975,8,40,72,40,40,0.964258,8,752,0.94,0.975,8,0.05,0.05,15,0.030516,10.076923,8.74359,0.13395,99,8,0.85,1.220656,11.421053,38,230,39,0.964103,4.914286,8,16.416667,0.184748,35,39,10.112195,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0.678171,128,0.875,0.95,37.55,37.55,751,101.135819,0.95,8,40,72,40,40,0.962664,8,751,0.93875,0.975,8,0.05,0.05,14,0.027923,10.153846,8.756757,0.134668,98,8,0.875,1.116915,11.473684,38,248,39,0.962821,5.538462,8,15.513514,0.185954,35,38,10.17393,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0.678142,124,0.875,0.95,37.65,37.65,753,100.768924,0.95,8,40,75,40,40,0.965084,8,753,0.94125,0.975,8,0.05,0.05,7,0.025341,10,8.918919,0.133823,100,8,0.875,1.013657,11.216216,38,220,39,0.965385,5.486486,8,17.282051,0.185976,35,38,10.109506,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6,752,99.829787,0.95,8,40,73,40,40,0.964126,8,752,0.94,0.975,8,0.05,0.05,12,0.028395,9.974359,8.631579,0.132752,98,8,0.875,1.135782,11.447368,38,256,39,0.964103,5.111111,8,14.27027,0.188481,35,38,10.046801,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0.678244,123,0.875,0.95,37.3,37.3,746,99.853887,0.95,8,40,73,40,40,0.956255,8,746,0.9325,0.975,8,0.05,0.05,12,0.029686,9.947368,8.5,0.133852,97,8,0.85,1.187434,11.297297,38,225,39,0.95641,5.058824,8,15.783784,0.197285,35,38,9.973286,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6,752,100.942819,0.95,8,40,75,40,40,0.964498,8,752,0.94,0.975,8,0.05,0.05,16,0.030516,10.078947,8.684211,0.134232,99,8,0.875,1.220656,11.263158,38,240,39,0.964103,5.305556,8,18.222222,0.190253,35,38,10.068135,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0.678157,128,0.85,0.95,37.6,37.6,752,102.587766,0.925,8,40,74,40,40,0.964166,8,752,0.94,0.975,8,0.05,0.05,7,0.028395,10.135135,8.945946,0.13642,101,8,0.85,1.135782,11.578947,38,246,39,0.964103,5.333333,8,16.567568,0.189967,34,37,10.234768,8,34,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6,752,100.424202,0.925,8,40,72,40,40,0.963684,8,752,0.94,0.975,8,0.05,0.05,10,0.024875,9.973684,8.578947,0.133543,99,8,0.875,0.994987,11.25641,38,251,39,0.964103,4.692308,8,15.026316,0.184613,35,37,9.969034,8,35,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0.685126,250,0.958333,0.958333,23,23,276,241.641304,0.958333,24,24,233,24,24,1,24,276,0.958333,0.958333,24,0.083333,0.083333,197,0,24.043478,22.782609,0.875512,242,24,0.958333,0,25.391304,23,276,23,1,18.304348,24,29.565217,0.084876,23,23,24.126661,24,23,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0.685126,250,0.958333,0.958333,23,23,276,240.996377,0.958333,24,24,232,24,24,1,24,276,0.958333,0.958333,24,0.083333,0.083333,192,0,24.086957,22.695652,0.873175,241,24,0.958333,0,25.434783,23,278,23,1,19.217391,24,29.304348,0.081522,23,23,24.112998,24,23,0,0,1,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0
