@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC

@DATA
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0.3237,0.204,0.3465,0.4999,0,0.6389,0.4867,34.5094,0.0251,0.7425,4.141,0.4979,0.0232,0.8557,?,0.5372
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,0,0,0.3233,0.3797,0,0,0.3662,19.0963,0.069,0,1.4526,0.373,0.3222,0,0.0467,0.0782
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v2640c305320g6.cnf,1,0.0112,0.1814,0.956,0.0054,0.8571,0.6795,0,58.6331,0.002,0.8525,55.7723,0,0,0.9369,?,1.9054
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-280-100.cnf,1,0,0.0001,0.8333,0.2296,1,0.5831,0.2295,40.524,0.0089,0.5831,1.023,0.2295,0.2295,0.5832,0.3252,0.4472
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_8_fbc.cnf,1,0,0.2401,0.8701,0.1913,0,0.5733,0.0152,27.6903,0.0052,0.7093,5.1696,0.0479,0,0.9634,0.9193,0.5523
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,0.2269,0.1784,0.611,0.4418,0,0.4403,0.2739,32.3015,0.0224,0.5177,0.9769,0.3304,0.2572,0.625,0.3844,0.5419
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0.0177,0.0199,0.9261,0,0.8182,0.7717,0,51.6067,0.0065,0.7805,24.3989,0,0,0.8024,?,1.3868
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0,0.0955,0.08,0,1,0.6562,0,47.6273,0.026,0.6662,25.6015,0,0,0.7278,?,1.1401
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,0.0781,0.6639,0.3165,0.2698,0,0.0424,0.0571,2.9758,0.011,0.1072,0.686,0.1143,0.0225,0.335,0.2294,0.04
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.04/connm-ue-csp-sat-n800-d0.04-s1788334438.used-as.sat04-976.cnf,1,0.0201,0.1189,0.8432,0.0165,0.3333,0.5258,0.0008,28.5177,0.0153,0.5674,3.4564,0.0075,0.0001,0.6664,0.3301,0.2489
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0.1212,0,0.7727,0.3528,1,0.5993,0.3528,0,0.0427,0.5993,3.2488,0.3528,0.3528,0.5993,0.6841,0.6205
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-121-100.cnf,1,0,1.5456,0.5,0.3248,1,0.0008,0.3219,17.465,0.0357,0.0037,0.7963,0.3228,0.3156,0.0587,0.0768,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0,0.401,0.0094,0.4959,0,0.0857,0.4941,17.3237,0.1134,0.1008,1.4822,0.4946,0.493,0.1673,?,0.0158
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,0.0093,0.0633,0.7517,0,1,0.2995,0,25.3506,0.0042,0.3217,19.6571,0,0,0.3464,?,0.5807
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.0618,0.4934,0.8316,0.3625,0,0.0915,0.035,14.935,0.0065,0.3815,5.4616,0.0597,0.0037,0.831,?,0.3581
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.0042,0.0673,0.9802,0.5,0.9333,0.9539,0.0062,72.0435,0.0017,0.9812,106.006,0.0241,0.0008,0.9993,?,2.4079
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.5166,0.9363,0.3379,0.0594,0,0.0129,0.0014,12.5008,0.0444,0.0172,14.2939,0.0061,0,0.8422,?,0.4113
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0.0325,0.0442,0.899,0.0003,0.6,0.7006,0,27.5694,0.006,0.7183,14.0445,0,0,0.7646,?,1.0872
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,0.0119,0.0808,0.9549,0,0.8462,0.7334,0,56.3406,0.0023,0.8042,44.6778,0,0,0.8878,?,1.8737
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.1566,0.1958,0.6068,0.2812,0,0.6456,0.0003,12.9514,0.0021,0.9217,7.836,0.0097,0.0001,0.9959,?,0.4041
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,0.0478,0.0273,0.4453,0.1802,0,0.7145,0.0943,22.2656,0.047,0.7532,7.3776,0.1364,0.0047,0.7601,0.3747,0.7569
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n30-02-S77299857.shuffled-as.sat03-1633.cnf,1,0.1303,2.5823,0.3424,0.3032,0,0.0003,0.0288,24.9333,0.0806,0.0007,1.2955,0.0481,0.0238,0.0162,0.2547,0.2548
