@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
toilet_c_06_01.5-shuffled,1,0.238342,0.664829,50,0.504146,92,2.069948,103,72,0.262404,100,0.637078,386,0.170984,0.046307,0.279793,907
toilet_c_06_10.2-shuffled,1,0.049204,0.85486,92,0.169782,68,2.095514,187,72,0.123169,184,0.854589,1382,0.047757,0.013981,0.078148,3004
toilet_c_08_01.13-shuffled,1,0.19165,0.69517,169,0.438498,280,2.149897,341,128,0.276028,338,0.672281,1461,0.065708,0.028803,0.131417,3333
toilet_c_08_01.16-shuffled,1,0.185865,0.695098,208,0.438646,334,2.163606,419,128,0.281373,416,0.676412,1797,0.053422,0.023529,0.106845,4080
toilet_c_08_01.4-shuffled,1,0.260486,0.695971,52,0.436842,118,1.986755,107,128,0.216117,104,0.625599,453,0.211921,0.087912,0.423841,1092
toilet_c_08_05.10-shuffled,1,0.060166,0.787035,330,0.270591,298,2.209974,663,128,0.204345,660,0.781954,4953,0.019382,0.008619,0.038764,11138
toilet_c_08_05.6-shuffled,1,0.066781,0.791501,198,0.263422,194,2.185886,399,128,0.193825,396,0.782712,2905,0.033046,0.014674,0.066093,6542
toilet_c_08_05.7-shuffled,1,0.064384,0.789884,231,0.266008,220,2.194615,465,128,0.197634,462,0.78245,3417,0.028095,0.012482,0.05619,7691
toilet_c_08_05.8-shuffled,1,0.062611,0.788688,264,0.267929,246,2.201069,531,128,0.200452,528,0.782248,3929,0.024434,0.01086,0.048867,8840
toilet_c_08_05.9-shuffled,1,0.061247,0.787767,297,0.269412,272,2.206035,597,128,0.202623,594,0.782086,4441,0.021617,0.009611,0.043234,9989
toilet_c_08_10.2-shuffled,1,0.04995,0.867769,116,0.152381,100,2.07992,235,128,0.110193,232,0.856666,2002,0.047952,0.022039,0.095904,4356
toilet_c_10_01.11-shuffled,1,0.192077,0.693956,176,0.441014,320,2.113445,356,200,0.242285,352,0.663151,1666,0.15006,0.038256,0.240096,3921
toilet_c_10_01.15-shuffled,1,0.180371,0.699064,240,0.430483,408,2.138373,484,200,0.253198,480,0.676009,2262,0.110522,0.028642,0.176835,5237
toilet_c_10_01.20-shuffled,1,0.172265,0.702703,320,0.423077,518,2.155637,644,200,0.260971,640,0.685162,3007,0.083139,0.021796,0.133023,6882
toilet_c_10_01.4-shuffled,1,0.266453,0.665019,64,0.503717,166,1.955056,132,200,0.18047,128,0.590196,623,0.401284,0.092707,0.642055,1618
toilet_c_10_05.11-shuffled,1,0.054422,0.796672,440,0.255222,400,2.193878,884,200,0.1882,880,0.791175,7350,0.034014,0.009077,0.054422,16525
toilet_c_10_05.12-shuffled,1,0.053516,0.796676,480,0.255216,430,2.19664,964,200,0.189474,960,0.791651,8035,0.031114,0.00831,0.049782,18050
toilet_c_10_05.7-shuffled,1,0.060738,0.796643,280,0.255268,280,2.17462,564,200,0.179376,560,0.787842,4610,0.05423,0.014388,0.086768,10425
toilet_c_10_05.9-shuffled,1,0.056856,0.79666,360,0.25524,340,2.186455,724,200,0.184787,720,0.789893,5980,0.041806,0.011132,0.06689,13475
toilet_c_10_10.2-shuffled,1,0.051661,0.86,140,0.162791,140,2.066421,284,200,0.098333,280,0.846929,2710,0.092251,0.025,0.147601,6000
toilet_g_02_01.2-shuffled,1,0.181818,0.590909,5,0.692308,4,1.818182,11,8,0.363636,10,0.6,22,0.090909,0.045455,0.181818,44
toilet_g_04_01.2-shuffled,1,0.461538,0.6,10,0.666667,24,1.692308,22,32,0.266667,20,0.513333,52,0.307692,0.133333,0.615385,120
toilet_g_08_01.2-shuffled,1,0.588235,0.6,20,0.666667,80,1.529412,43,128,0.16,40,0.387,136,0.705882,0.24,1.411765,400
toilet_g_20_01.2-shuffled,1,0.758621,0.507246,50,0.971429,440,1.310345,105,800,0.057971,100,0.228261,580,2.068966,0.289855,3.448276,2760
uclid-pipe2,1,0.30388,0.529593,678.5,0.888244,1159,1.973256,1472,28.347826,0.398702,1357,0.496692,3814,0.165181,0.071705,0.330362,8786
uclid-pipe3a,1,0.307372,0.529412,677,0.888889,1180,1.99974,1464,24.363636,0.403974,1354,0.500396,3839,0.153686,0.066614,0.307372,8857
Umbrella_tbm_05.tex.module.000011,1,0.506556,0.605864,167.6,0.650535,2743,2.075162,1956,136.696429,0.215135,1676,0.624846,5415,0.494922,0.070465,0.689751,14972
Umbrella_tbm_05.tex.module.000015,1,0.506906,0.605764,166.1,0.650808,2716,2.076521,1941,135,0.215375,1661,0.625852,5358,0.494588,0.070194,0.68869,14816
Umbrella_tbm_05.tex.module.000025,1,0.509171,0.605115,157.1,0.652578,2554,2.075359,1851,126.071429,0.216931,1571,0.628078,5016,0.492424,0.072046,0.691786,13880
Umbrella_tbm_05.tex.module.000030,1,0.511308,0.604504,149.6,0.654249,2419,2.071444,1776,118.392857,0.218397,1496,0.628835,4731,0.490383,0.074809,0.697527,13100
Umbrella_tbm_05.tex.module.000039,1,0.51424,0.603667,140.6,0.656544,2257,2.064024,1686,109.196429,0.220404,1406,0.628753,4389,0.487583,0.079332,0.70745,12164
Umbrella_tbm_05.tex.module.000043,1,0.516462,0.603033,134.6,0.658284,2149,2.062004,1626,103.571429,0.221924,1346,0.630078,4161,0.48546,0.081456,0.711367,11540
Umbrella_tbm_05.tex.module.000053,1,0.520293,0.601943,125.6,0.661288,1987,2.05525,1536,93.660714,0.224538,1256,0.630609,3819,0.481802,0.086288,0.721393,10604
Umbrella_tbm_05.tex.module.000064,1,0.529449,0.599347,109.1,0.668481,1690,2.037281,1371,77.232143,0.230761,1091,0.629454,3192,0.473058,0.098447,0.74718,8888
Umbrella_tbm_05.tex.module.000065,1,0.530463,0.599061,107.6,0.669279,1663,2.038915,1356,76.25,0.231448,1076,0.630833,3135,0.472089,0.098488,0.746411,8732
Umbrella_tbm_05.tex.module.000079,1,0.533738,0.598136,103.1,0.671859,1582,2.040823,1311,71.875,0.233664,1031,0.633636,2964,0.468961,0.099831,0.747301,8264
Umbrella_tbm_05.tex.module.000088,1,0.532404,0.596476,101.1,0.676514,1528,2.03554,1291,69.464286,0.232942,1011,0.634806,2870,0.47561,0.09935,0.752613,8002
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.757921,0.715794,351.125,0.397051,7727,2.596861,3009,126.8,0.205887,2809,0.723812,10195,0.230701,0.040092,0.348798,30031
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.757921,0.715794,351.125,0.397051,7727,2.596861,3009,125.84,0.205887,2809,0.723812,10195,0.230701,0.040092,0.348798,30031
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.756141,0.715031,352.625,0.398541,7727,2.594285,3029,123,0.206274,2821,0.724505,10219,0.231725,0.040278,0.350328,30091
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.757326,0.715584,351.625,0.397461,7727,2.596001,3017,124.470588,0.206016,2813,0.724364,10203,0.230912,0.040198,0.349309,30051
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.759112,0.716348,350.125,0.395969,7727,2.598585,2997,128.897959,0.205628,2801,0.723663,10179,0.229885,0.040012,0.347775,29991
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.758516,0.716137,350.625,0.39638,7727,2.597723,3005,126.16,0.205758,2805,0.72422,10187,0.230097,0.040119,0.348287,30011
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.757921,0.715927,351.125,0.396791,7727,2.596861,3013,123.843137,0.205887,2809,0.724774,10195,0.230309,0.040225,0.348798,30031
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.757921,0.715794,351.125,0.397051,7727,2.596861,3009,126.32,0.205887,2809,0.723812,10195,0.230701,0.040092,0.348798,30031
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.758516,0.716137,350.625,0.39638,7727,2.597723,3005,126,0.205758,2805,0.72422,10187,0.230097,0.040119,0.348287,30011
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.758516,0.716137,350.625,0.39638,7727,2.597723,3005,125.68,0.205758,2805,0.72422,10187,0.230097,0.040119,0.348287,30011
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.757921,0.715794,351.125,0.397051,7727,2.596861,3009,126.32,0.205887,2809,0.723812,10195,0.230701,0.040092,0.348798,30031
Umbrella_tbm_21.tex.module.000024,1,0.516592,0.60255,124.8,0.659612,2086,2.089896,1493,116.428571,0.222222,1248,0.634428,4038,0.486627,0.072231,0.687221,11214
Umbrella_tbm_21.tex.module.000029,1,0.51849,0.601991,120.3,0.661153,2005,2.088441,1448,111.428571,0.223525,1203,0.635544,3867,0.484872,0.073981,0.690458,10746
Umbrella_tbm_21.tex.module.000044,1,0.525343,0.599979,106.8,0.666726,1762,2.083184,1313,95.816327,0.228217,1068,0.638915,3354,0.478533,0.080283,0.702147,9342
Umbrella_tbm_21.tex.module.000049,1,0.525343,0.599979,106.8,0.666726,1762,2.083184,1313,95.816327,0.228217,1068,0.638915,3354,0.478533,0.080283,0.702147,9342
Umbrella_tbm_21.tex.module.000056,1,0.526236,0.599717,105.3,0.667453,1735,2.082499,1298,93.877551,0.228826,1053,0.639281,3297,0.477707,0.081102,0.70367,9186
Umbrella_tbm_21.tex.module.000069,1,0.524221,0.597031,104.3,0.674954,1699,2.077445,1288,92.959184,0.230173,1043,0.636736,3241,0.481333,0.081413,0.708115,9028
Umbrella_tbm_21.tex.module.000079,1,0.525434,0.598526,101.4,0.670771,1663,2.078989,1254,92.708333,0.229138,1014,0.639235,3165,0.480253,0.081633,0.707741,8820
Umbrella_tbm_21.tex.module.000129,1,0.526063,0.598325,100.4,0.671333,1645,2.078989,1244,91.354167,0.229578,1004,0.639708,3127,0.479693,0.082033,0.708347,8716
Umbrella_tbm_21.tex.module.000134,1,0.527368,0.597908,98.4,0.672499,1609,2.077352,1224,88.958333,0.230489,984,0.639934,3051,0.478532,0.083451,0.711242,8508
Umbrella_tbm_21.tex.module.000139,1,0.52839,0.597581,96.9,0.673412,1582,2.076486,1209,87.1875,0.231202,969,0.640272,2994,0.477622,0.084411,0.713093,8352
Umbrella_tbm_21.tex.module.000149,1,0.529452,0.597243,95.4,0.674362,1555,2.073885,1194,85.520833,0.231942,954,0.639835,2937,0.476677,0.086018,0.716718,8196
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.758883,0.735109,324.166667,0.360342,5596,2.603472,2083,97.434783,0.188291,1945,0.747658,7374,0.22498,0.036984,0.333605,21658
Umbrella_tbm_24.tex.module.000066,1,0.534794,0.590762,67.5,0.692729,830,2.029639,712,49.209302,0.24388,540,0.637639,1552,0.46134,0.107159,0.760309,4330
Umbrella_tbm_24.tex.module.000103,1,0.539737,0.592382,62.25,0.6881,781,2.020041,662,47.609756,0.240416,498,0.641479,1447,0.467173,0.109819,0.774015,4043
Umbrella_tbm_24.tex.module.000131,1,0.543732,0.591454,58,0.690749,746,2.010204,616,48.210526,0.242835,464,0.631624,1372,0.463557,0.115685,0.787172,3838
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.73344,0.702534,264.875,0.423419,5525,2.521041,2315,108.897959,0.206998,2119,0.714235,7533,0.264967,0.048769,0.407806,22063
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.73344,0.702534,264.875,0.423419,5525,2.521041,2315,108.897959,0.206998,2119,0.714235,7533,0.264967,0.048769,0.407806,22063
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.73344,0.702534,264.875,0.423419,5525,2.521041,2315,108.897959,0.206998,2119,0.714235,7533,0.264967,0.048769,0.407806,22063
Umbrella_tbm_25.tex.module.000003,1,0.500622,0.606721,194.1,0.648205,3220,2.1037,2221,166.160714,0.212034,1941,0.62887,6432,0.500622,0.057132,0.658427,17766
Umbrella_tbm_25.tex.module.000031,1,0.500622,0.607284,194.1,0.646677,3220,2.1037,2221,165.982143,0.212034,1941,0.62887,6432,0.499067,0.057694,0.658427,17766
Umbrella_tbm_25.tex.module.000041,1,0.501358,0.607064,189.6,0.647272,3139,2.10238,2176,161.696429,0.212568,1896,0.629373,6261,0.498323,0.058677,0.660438,17298
Umbrella_tbm_25.tex.module.000084,1,0.511756,0.603978,144.6,0.655688,2329,2.084817,1726,115,0.220082,1446,0.634847,4551,0.487805,0.072119,0.687761,12618
Umbrella_tbm_25.tex.module.000087,1,0.511756,0.603978,144.6,0.655688,2329,2.084817,1726,115.178571,0.220082,1446,0.634847,4551,0.487805,0.072119,0.687761,12618
Umbrella_tbm_25.tex.module.000099,1,0.512883,0.60335,144.6,0.657413,2329,2.087205,1726,114.642857,0.219638,1446,0.635855,4541,0.491081,0.070646,0.687073,12598
Umbrella_tbm_25.tex.module.000106,1,0.509517,0.601989,145.6,0.661159,2329,2.082258,1736,115.892857,0.220793,1456,0.632578,4571,0.49114,0.07144,0.689127,12668
Umbrella_tbm_25.tex.module.000121,1,0.510749,0.603901,139.8,0.655899,2257,2.080109,1668,116.111111,0.21776,1398,0.635325,4419,0.494456,0.071417,0.692464,12252
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.726052,0.719906,369.7,0.38907,10649,2.523011,3982,190.614035,0.187354,3697,0.731639,14667,0.269994,0.040632,0.388287,42700
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.727043,0.720399,368.7,0.38812,10649,2.524408,3967,192.589286,0.187104,3687,0.731464,14647,0.269338,0.040563,0.387451,42650
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.726052,0.719906,369.7,0.38907,10649,2.523011,3982,190.614035,0.187354,3697,0.731639,14667,0.269994,0.040632,0.388287,42700
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.726299,0.720244,368.7,0.388419,10649,2.522848,3972,190.350877,0.187324,3687,0.731871,14662,0.269063,0.040886,0.388078,42680
Umbrella_tbm_26.tex.module.000004,1,0.520762,0.602396,118.3,0.660038,1969,2.076964,1428,107.244898,0.224567,1183,0.630176,3781,0.481354,0.080338,0.70484,10518
Umbrella_tbm_26.tex.module.000021,1,0.519388,0.601727,118.3,0.661883,1969,2.074123,1428,108.265306,0.22509,1183,0.62898,3791,0.481403,0.08066,0.705619,10538
Umbrella_tbm_26.tex.module.000041,1,0.528445,0.599071,101.8,0.669253,1672,2.062895,1263,88.673469,0.231467,1018,0.630741,3164,0.472503,0.090682,0.725348,8822
Umbrella_tbm_26.tex.module.000061,1,0.528045,0.595788,98.3,0.67845,1591,2.05078,1228,84.387755,0.23465,983,0.625362,3013,0.472951,0.095193,0.738467,8404
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.709621,0.680265,222.8,0.470015,5650,2.446998,2473,131.122449,0.217532,2228,0.689154,7962,0.298292,0.059385,0.471615,23238
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.708731,0.68011,222.8,0.47035,5650,2.445183,2473,132.142857,0.217775,2228,0.688561,7972,0.297918,0.059764,0.472278,23258
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.709621,0.680265,222.8,0.470015,5650,2.446998,2473,131.122449,0.217532,2228,0.689154,7962,0.298292,0.059385,0.471615,23238
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.709621,0.680265,222.8,0.470015,5650,2.446998,2473,131.122449,0.217532,2228,0.689154,7962,0.298292,0.059385,0.471615,23238
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.708731,0.679964,223.3,0.470666,5650,2.44581,2483,129.7,0.217728,2233,0.689888,7972,0.298545,0.059537,0.472278,23263
Umbrella_tbm_29.tex.module.000009,1,0.503636,0.604422,120.125,0.654473,1593,1.999684,1129,102.380952,0.213656,961,0.600262,3163,0.502055,0.093481,0.760038,8729
Umbrella_tbm_29.tex.module.000010,1,0.504169,0.604346,118.625,0.654682,1572,1.999359,1117,100.857143,0.213921,949,0.600823,3118,0.501604,0.093888,0.760744,8606
Umbrella_tbm_29.tex.module.000078,1,0.521565,0.600542,79,0.665161,1040,1.956871,788,66.769231,0.221519,632,0.603577,1994,0.49348,0.116456,0.816449,5530
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.713737,0.707383,220.375,0.413661,4827,2.418601,1931,121.142857,0.191372,1763,0.708345,6763,0.292178,0.060665,0.467248,19517
vis.arbiter.E-f4-shuffled,1,0.333303,0.571406,1818.5,0.750069,3605,2.263868,3669,46.875,0.413734,3637,0.561443,10816,0.034671,0.01486,0.069342,25236
vis.coherence^1.E-d4-shuffled,1,0.333303,0.571406,1838,0.750068,3652,2.318974,3694,17.333333,0.425543,3676,0.571138,10957,0.007119,0.003051,0.014237,25565
vis.elevator^1.E-f2-shuffled,1,0.333294,0.5714,1432.5,0.750089,2819,2.179475,2913,54.166667,0.395662,2865,0.547483,8458,0.07685,0.032938,0.153701,19734
vis.emodel.E-f4-shuffled,1,0.333295,0.5714,1454.5,0.750087,2875,2.264317,2940,38.322581,0.413843,2909,0.562575,8626,0.034431,0.014757,0.068862,20126
vis.prodcell^01.E-d4-shuffled,1,0.333315,0.571415,3010,0.750042,6005,2.313388,6035,47.733333,0.424327,6020,0.56857,18016,0.009936,0.004258,0.019871,42036
vis.prodcell^04.E-f4-shuffled,1,0.333325,0.571422,6653,0.750019,13245,2.275921,13367,74.754098,0.416282,13306,0.56169,39736,0.028689,0.012296,0.057379,92716
vis.prodcell^05.E-f4-shuffled,1,0.333325,0.571423,6847,0.750018,13633,2.277653,13755,74.622951,0.416653,13694,0.56199,40900,0.027824,0.011925,0.055648,95432
vis.prodcell^08.E-f4-shuffled,1,0.333327,0.571424,8911.5,0.750014,17762,2.290596,17884,74.622951,0.419423,17823,0.564196,53287,0.021356,0.009153,0.042712,124335
vis.prodcell^09.E-f2-shuffled,1,0.333313,0.571413,2709,0.750047,5357,2.191389,5479,74.754098,0.398187,5418,0.547104,16072,0.070931,0.0304,0.141862,37500
vis.prodcell^23.E-f4-shuffled,1,0.333327,0.571424,8702,0.750014,17343,2.289602,17465,74.557377,0.419211,17404,0.564028,52030,0.021853,0.009366,0.043706,121402
vis.prodcell^24.E-f3-shuffled,1,0.333323,0.571421,5507,0.750023,10953,2.264029,11075,74.622951,0.413736,11014,0.559661,32860,0.034632,0.014842,0.069264,76672
vonNeumann-ripple-carry-13-c-shuffled,1,0.33492,0.571215,382003,0.750654,375976,2.32489,764370,61.857143,0.426637,764006,0.569339,1122585,0.005014,0.002148,0.010029,2621145
vonNeumann-ripple-carry-15-c-shuffled,1,0.334724,0.57124,653071,0.750576,643927,2.326006,1306622,69.875,0.426893,1306142,0.569583,1923754,0.004359,0.001867,0.008717,4491434
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.514338,0.58737,150.3,0.702504,2260,2.175467,1698,147.051282,0.253332,1503,0.591498,4394,0.446063,0.0638,0.624716,12304
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.5342,0.606142,214.2,0.64978,3491,2.206427,2372,173.804348,0.239773,2142,0.605391,6535,0.432288,0.059452,0.599082,18334
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.546084,0.603903,158,0.655895,2601,2.221499,1775,149.615385,0.246388,1580,0.608567,4763,0.422003,0.062193,0.597313,13426
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.526622,0.606773,237.1,0.648064,3887,2.21745,2601,204.021739,0.236024,2371,0.610894,7381,0.439642,0.049898,0.57919,20642
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.544599,0.599619,148.8,0.667727,2430,2.20372,1683,139.102564,0.25143,1488,0.599129,4462,0.420215,0.069908,0.617436,12588
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.560628,0.621017,223.5,0.610261,3930,2.248074,2465,175.978261,0.23359,2235,0.621341,7010,0.410128,0.057651,0.572753,19774
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.553165,0.622355,246.5,0.606799,4370,2.258101,2695,206.195652,0.229315,2465,0.627271,7900,0.417089,0.048618,0.553797,22214
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.571904,0.613345,156.2,0.630404,2752,2.243973,1757,141.666667,0.24566,1562,0.613294,4812,0.400042,0.068117,0.593308,13653
x120.0,1,0.150196,0.628168,3604,0.591932,1684,1.999643,3724,64.4,0.206382,3604,0.555172,11212,0.44488,0.090885,0.689262,30148
x120.1,1,0.150277,0.628145,3604,0.59199,1684,1.999643,3724,64.35,0.206505,3604,0.555092,11206,0.444583,0.090939,0.689095,30130
x120.2,1,0.150156,0.628179,3604,0.591902,1684,1.999643,3724,64.425,0.206486,3604,0.555041,11215,0.444583,0.091024,0.689345,30157
x120.3,1,0.150009,0.628221,3604,0.591796,1684,1.999644,3724,64.516667,0.20636,3604,0.555084,11226,0.44486,0.091024,0.689649,30190
x120.4,1,0.150156,0.628179,3604,0.591902,1684,1.999643,3724,64.425,0.206353,3604,0.555178,11215,0.44494,0.090891,0.689345,30157
x120.5,1,0.15029,0.628141,3604,0.592,1684,1.999643,3724,64.341667,0.206625,3604,0.554976,11205,0.444266,0.091048,0.689067,30127
x120.6,1,0.150116,0.628191,3604,0.591873,1684,1.999643,3724,64.45,0.206623,3604,0.554875,11218,0.444197,0.091195,0.689428,30166
x120.7,1,0.150357,0.628122,3604,0.592048,1684,1.999643,3724,64.3,0.206662,3604,0.554978,11200,0.444196,0.091027,0.688929,30112
x120.8,1,0.150317,0.628133,3604,0.592019,1684,1.999643,3724,64.325,0.206766,3604,0.554847,11203,0.443899,0.091166,0.689012,30121
x120.9,1,0.150183,0.628172,3604,0.591922,1684,1.999643,3724,64.408333,0.206361,3604,0.555186,11213,0.44493,0.090876,0.689289,30151
x240.0,1,0.149618,0.628298,7204,0.5916,3364,1.999822,7444,64.666667,0.206137,7204,0.555165,22484,0.445383,0.091032,0.690269,60484
x240.1,1,0.149677,0.628281,7204,0.591644,3364,1.999822,7444,64.629167,0.206229,7204,0.555105,22475,0.445161,0.091073,0.690145,60457
x240.2,1,0.149544,0.628319,7204,0.591547,3364,1.999822,7444,64.7125,0.205942,7204,0.555323,22495,0.445877,0.0909,0.69042,60517
x240.3,1,0.149637,0.628293,7204,0.591615,3364,1.999822,7444,64.654167,0.206217,7204,0.555094,22481,0.445176,0.091095,0.690227,60475
x240.4,1,0.149518,0.628327,7204,0.591528,3364,1.999822,7444,64.729167,0.206,7204,0.555247,22499,0.445709,0.090981,0.690475,60529
x240.5,1,0.149578,0.62831,7204,0.591572,3364,1.999822,7444,64.691667,0.206125,7204,0.555154,22490,0.445398,0.091055,0.690351,60502
x240.6,1,0.149598,0.628304,7204,0.591586,3364,1.999822,7444,64.679167,0.206106,7204,0.555185,22487,0.445457,0.091019,0.69031,60493
x240.7,1,0.149465,0.628342,7204,0.59149,3364,1.999822,7444,64.7625,0.205919,7204,0.5553,22507,0.445906,0.090945,0.690585,60553
x240.8,1,0.149611,0.6283,7204,0.591596,3364,1.999822,7444,64.670833,0.206028,7204,0.555274,22485,0.445675,0.090929,0.690282,60487
x240.9,1,0.149604,0.628302,7204,0.591591,3364,1.999822,7444,64.675,0.206117,7204,0.555178,22486,0.445433,0.091023,0.690296,60490
x30.0,1,0.153958,0.627302,904,0.594128,424,1.998548,934,62.666667,0.209913,904,0.553253,2754,0.436456,0.09182,0.682643,7384
x30.1,1,0.154238,0.627222,904,0.594331,424,1.998545,934,62.5,0.210341,904,0.552977,2749,0.435431,0.092007,0.682066,7369
x30.2,1,0.154126,0.627254,904,0.59425,424,1.998546,934,62.566667,0.209085,904,0.554208,2751,0.43875,0.090847,0.682297,7375
x30.3,1,0.153902,0.627318,904,0.594087,424,1.998548,934,62.7,0.209557,904,0.553587,2755,0.437387,0.091512,0.682759,7387
x30.4,1,0.154406,0.627174,904,0.594454,424,1.998543,934,62.4,0.208967,904,0.554495,2746,0.439184,0.090489,0.681719,7360
x30.5,1,0.154294,0.627206,904,0.594372,424,1.998544,934,62.466667,0.209883,904,0.553482,2748,0.436681,0.091501,0.681951,7366
x30.6,1,0.154745,0.627077,904,0.5947,424,1.99854,934,62.2,0.209344,904,0.554307,2740,0.438321,0.090575,0.681022,7342
x30.7,1,0.15438,0.627179,902,0.594442,423,1.99854,932,62.266667,0.209286,902,0.554195,2740,0.438321,0.090822,0.681752,7344
x30.8,1,0.154914,0.627029,904,0.594824,424,1.998539,934,62.1,0.210555,904,0.553155,2737,0.435148,0.091641,0.680672,7333
x30.9,1,0.153902,0.627318,904,0.594087,424,1.998548,934,62.7,0.209828,904,0.553308,2755,0.436661,0.091783,0.682759,7387
x60.0,1,0.151499,0.627865,1804,0.592699,844,1.999282,1864,63.783333,0.207484,1804,0.554639,5571,0.44229,0.091079,0.68695,14965
x60.1,1,0.151472,0.627873,1804,0.592679,844,1.999282,1864,63.8,0.207576,1804,0.554528,5572,0.442032,0.091195,0.687006,14968
x60.2,1,0.151662,0.627818,1804,0.592818,844,1.999281,1864,63.683333,0.207399,1804,0.554823,5565,0.442588,0.090854,0.686613,14947
x60.3,1,0.15139,0.627896,1804,0.59262,844,1.999283,1864,63.85,0.207585,1804,0.554471,5575,0.441973,0.091273,0.687175,14977
x60.4,1,0.151744,0.627795,1804,0.592877,844,1.999281,1864,63.633333,0.20806,1804,0.554189,5562,0.440849,0.091445,0.686444,14938
x60.5,1,0.151881,0.627756,1804,0.592976,844,1.99928,1864,63.55,0.208068,1804,0.554261,5557,0.440885,0.091336,0.686162,14923
x60.6,1,0.151092,0.627981,1804,0.592404,844,1.999284,1864,64.033333,0.207195,1804,0.554697,5586,0.442893,0.091139,0.687791,15010
