@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC

@DATA
nsp/nsp_1.mzn_AND_nsp/period_28/1.dzn,1,0.807172,1.238893,3.511289,11.082302
nsp/nsp_1.mzn_AND_nsp/period_28/63.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/62.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/3.dzn,1,0.807172,1.238893,3.511289,11.082302
nsp/nsp_1.mzn_AND_nsp/period_28/8.dzn,1,0.807172,1.238893,3.511289,11.082302
nsp/nsp_1.mzn_AND_nsp/period_28/80.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/51.dzn,1,0.809693,1.235036,3.519495,13.355299
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_20.dzn,1,0.91279,1.095542,3.597493,128.597138
nsp/nsp_1.mzn_AND_nsp/period_28/16.dzn,1,0.807172,1.238893,3.511289,11.082302
nsp/nsp_1.mzn_AND_nsp/period_28/90.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/5.dzn,1,0.807172,1.238893,3.511289,11.082302
nsp/nsp_1.mzn_AND_nsp/period_28/39.dzn,1,0.810787,1.23337,3.523038,14.86523
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/30.dzn,1,0.810543,1.233741,3.522249,14.48802
nsp/nsp_1.mzn_AND_nsp/period_28/59.dzn,1,0.809999,1.23457,3.520485,13.733075
nsp/nsp_1.mzn_AND_nsp/period_28/91.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/87.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/41.dzn,1,0.809693,1.235036,3.519495,13.355299
nsp/nsp_1.mzn_AND_nsp/period_28/15.dzn,1,0.807172,1.238893,3.511289,11.082302
nsp/nsp_1.mzn_AND_nsp/period_28/46.dzn,1,0.809001,1.236092,3.517248,12.599003
nsp/nsp_1.mzn_AND_nsp/period_28/33.dzn,1,0.809693,1.235036,3.519495,13.355299
nsp/nsp_1.mzn_AND_nsp/period_28/70.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/6.dzn,1,0.805186,1.24195,3.504787,9.939077
nsp/nsp_1.mzn_AND_nsp/period_28/21.dzn,1,0.810543,1.233741,3.522249,14.48802
nsp/nsp_1.mzn_AND_nsp/period_28/75.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/19.dzn,1,0.805928,1.240806,3.507219,10.320893
nsp/nsp_1.mzn_AND_nsp/period_28/9.dzn,1,0.807172,1.238893,3.511289,11.082302
nsp/nsp_1.mzn_AND_nsp/period_28/67.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/54.dzn,1,0.809999,1.23457,3.520485,13.733075
nsp/nsp_1.mzn_AND_nsp/period_28/88.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/79.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/99.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/52.dzn,1,0.809001,1.236092,3.517248,12.599003
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_76.dzn,1,0.914554,1.093429,3.606306,130.378335
nsp/nsp_1.mzn_AND_nsp/period_28/77.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/60.dzn,1,0.809999,1.23457,3.520485,13.733075
nsp/nsp_1.mzn_AND_nsp/period_28/18.dzn,1,0.807172,1.238893,3.511289,11.082302
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,0.805928,1.240806,3.507219,10.320893
nsp/nsp_1.mzn_AND_nsp/period_28/23.dzn,1,0.809999,1.23457,3.520485,13.733075
nsp/nsp_1.mzn_AND_nsp/period_28/78.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/44.dzn,1,0.809999,1.23457,3.520485,13.733075
nsp/nsp_1.mzn_AND_nsp/period_28/68.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/40.dzn,1,0.810543,1.233741,3.522249,14.48802
nsp/nsp_1.mzn_AND_nsp/period_28/55.dzn,1,0.809999,1.23457,3.520485,13.733075
nsp/nsp_1.mzn_AND_nsp/period_28/50.dzn,1,0.810787,1.23337,3.523038,14.86523
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_62.dzn,1,0.91942,1.087642,3.630437,135.255909
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_59.dzn,1,0.910947,1.097759,3.58825,126.72877
nsp/nsp_1.mzn_AND_nsp/period_28/53.dzn,1,0.809999,1.23457,3.520485,13.733075
nsp/nsp_1.mzn_AND_nsp/period_28/4.dzn,1,0.807172,1.238893,3.511289,11.082302
nsp/nsp_1.mzn_AND_nsp/period_28/10.dzn,1,0.807172,1.238893,3.511289,11.082302
nsp/nsp_1.mzn_AND_nsp/period_28/25.dzn,1,0.810543,1.233741,3.522249,14.48802
nsp/nsp_1.mzn_AND_nsp/period_14/14.dzn,1,0.823398,1.21448,3.426783,10.260207
nsp/nsp_1.mzn_AND_nsp/period_28/83.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/61.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/66.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/81.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/57.dzn,1,0.810543,1.233741,3.522249,14.48802
nsp/nsp_1.mzn_AND_nsp/period_14/27.dzn,1,0.82834,1.207234,3.441838,14.428152
nsp/nsp_1.mzn_AND_nsp/period_28/97.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_14/7.dzn,1,0.825294,1.211689,3.432582,11.401749
nsp/nsp_1.mzn_AND_nsp/period_28/31.dzn,1,0.810543,1.233741,3.522249,14.48802
nsp/nsp_1.mzn_AND_nsp/period_14/34.dzn,1,0.825294,1.211689,3.432582,11.401749
nsp/nsp_1.mzn_AND_nsp/period_14/82.dzn,1,0.829072,1.206167,3.444053,15.559471
langford/langford.mzn_AND_langford/l_4_24.dzn,1,0.508376,1.967049,3.954082,5.857143
nsp/nsp_1.mzn_AND_nsp/period_14/17.dzn,1,0.822604,1.215652,3.424348,9.878261
nsp/nsp_1.mzn_AND_nsp/period_28/73.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_28/37.dzn,1,0.809693,1.235036,3.519495,13.355299
nsp/nsp_1.mzn_AND_nsp/period_14/62.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/100.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_28/86.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_14/56.dzn,1,0.82743,1.208562,3.439078,13.29528
nsp/nsp_1.mzn_AND_nsp/period_14/76.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/45.dzn,1,0.826689,1.209645,3.436827,12.53886
nsp/nsp_1.mzn_AND_nsp/period_28/22.dzn,1,0.809999,1.23457,3.520485,13.733075
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_69.dzn,1,0.914554,1.093429,3.606306,130.378335
nsp/nsp_1.mzn_AND_nsp/period_14/11.dzn,1,0.822604,1.215652,3.424348,9.878261
nsp/nsp_1.mzn_AND_nsp/period_14/47.dzn,1,0.826689,1.209645,3.436827,12.53886
nsp/nsp_1.mzn_AND_nsp/period_14/96.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/71.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/93.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/43.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_28/92.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_14/49.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/58.dzn,1,0.82834,1.207234,3.441838,14.428152
nsp/nsp_1.mzn_AND_nsp/period_14/48.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/87.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_28/64.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_14/2.dzn,1,0.822604,1.215652,3.424348,9.878261
nsp/nsp_1.mzn_AND_nsp/period_14/32.dzn,1,0.826689,1.209645,3.436827,12.53886
nsp/nsp_1.mzn_AND_nsp/period_14/42.dzn,1,0.82743,1.208562,3.439078,13.29528
nsp/nsp_1.mzn_AND_nsp/period_14/1.dzn,1,0.823398,1.21448,3.426783,10.260207
nsp/nsp_1.mzn_AND_nsp/period_14/20.dzn,1,0.822604,1.215652,3.424348,9.878261
nsp/nsp_1.mzn_AND_nsp/period_14/72.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/90.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_28/84.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_14/46.dzn,1,0.826689,1.209645,3.436827,12.53886
nsp/nsp_1.mzn_AND_nsp/period_28/38.dzn,1,0.809999,1.23457,3.520485,13.733075
nsp/nsp_1.mzn_AND_nsp/period_14/63.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/91.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/39.dzn,1,0.828601,1.206853,3.442628,14.805407
nsp/nsp_1.mzn_AND_nsp/period_14/19.dzn,1,0.823398,1.21448,3.426783,10.260207
nsp/nsp_1.mzn_AND_nsp/period_14/70.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/67.dzn,1,0.829072,1.206167,3.444053,15.559471
normalized-rand-2-50-23-587-230-fcd-42_ext.xml.mzn_AND_NODATA,1,0.018735,53.375833,106.751667,106.751667
nsp/nsp_1.mzn_AND_nsp/period_28/24.dzn,1,0.810543,1.233741,3.522249,14.48802
nsp/nsp_1.mzn_AND_nsp/period_14/88.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/3.dzn,1,0.82473,1.212518,3.430859,11.021834
nsp/nsp_1.mzn_AND_nsp/period_14/16.dzn,1,0.82473,1.212518,3.430859,11.021834
nsp/nsp_1.mzn_AND_nsp/period_14/80.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/26.dzn,1,0.82834,1.207234,3.441838,14.428152
nsp/nsp_1.mzn_AND_nsp/period_14/54.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/13.dzn,1,0.822604,1.215652,3.424348,9.878261
nsp/nsp_1.mzn_AND_nsp/period_14/59.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/5.dzn,1,0.82473,1.212518,3.430859,11.021834
nsp/nsp_1.mzn_AND_nsp/period_14/40.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/94.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/28.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/41.dzn,1,0.82743,1.208562,3.439078,13.29528
nsp/nsp_1.mzn_AND_nsp/period_14/33.dzn,1,0.826689,1.209645,3.436827,12.53886
nsp/nsp_1.mzn_AND_nsp/period_14/9.dzn,1,0.820667,1.218521,3.418388,9.111259
nsp/nsp_1.mzn_AND_nsp/period_14/78.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/68.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/75.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/79.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/83.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/29.dzn,1,0.82834,1.207234,3.441838,14.428152
nsp/nsp_1.mzn_AND_nsp/period_14/61.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/8.dzn,1,0.82473,1.212518,3.430859,11.021834
nsp/nsp_1.mzn_AND_nsp/period_14/23.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/25.dzn,1,0.82834,1.207234,3.441838,14.428152
nsp/nsp_1.mzn_AND_nsp/period_14/21.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/85.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/50.dzn,1,0.828601,1.206853,3.442628,14.805407
nsp/nsp_1.mzn_AND_nsp/period_14/12.dzn,1,0.823398,1.21448,3.426783,10.260207
nsp/nsp_1.mzn_AND_nsp/period_14/44.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/81.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/77.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/18.dzn,1,0.82473,1.212518,3.430859,11.021834
nsp/nsp_1.mzn_AND_nsp/period_14/37.dzn,1,0.826689,1.209645,3.436827,12.53886
nsp/nsp_1.mzn_AND_nsp/period_14/52.dzn,1,0.826689,1.209645,3.436827,12.53886
nsp/nsp_1.mzn_AND_nsp/period_14/36.dzn,1,0.82834,1.207234,3.441838,14.428152
nsp/nsp_1.mzn_AND_nsp/period_14/74.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/98.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/73.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/66.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/86.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/65.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/22.dzn,1,0.82743,1.208562,3.439078,13.29528
nsp/nsp_1.mzn_AND_nsp/period_14/4.dzn,1,0.822604,1.215652,3.424348,9.878261
nsp/nsp_1.mzn_AND_nsp/period_14/99.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/57.dzn,1,0.826689,1.209645,3.436827,12.53886
nsp/nsp_1.mzn_AND_nsp/period_14/84.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/92.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/30.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/69.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/10.dzn,1,0.82473,1.212518,3.430859,11.021834
nsp/nsp_1.mzn_AND_nsp/period_14/51.dzn,1,0.82743,1.208562,3.439078,13.29528
nsp/nsp_1.mzn_AND_nsp/period_14/55.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/53.dzn,1,0.827757,1.208084,3.44007,13.673111
nsp/nsp_1.mzn_AND_nsp/period_14/60.dzn,1,0.826689,1.209645,3.436827,12.53886
nsp/nsp_1.mzn_AND_nsp/period_14/24.dzn,1,0.826267,1.210263,3.435544,12.1602
nsp/nsp_1.mzn_AND_nsp/period_14/15.dzn,1,0.82473,1.212518,3.430859,11.021834
nsp/nsp_1.mzn_AND_nsp/period_14/35.dzn,1,0.828601,1.206853,3.442628,14.805407
nsp/nsp_1.mzn_AND_nsp/period_14/95.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/64.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/6.dzn,1,0.822604,1.215652,3.424348,9.878261
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,0.82834,1.207234,3.441838,14.428152
nsp/nsp_1.mzn_AND_nsp/period_14/89.dzn,1,0.829072,1.206167,3.444053,15.559471
nsp/nsp_1.mzn_AND_nsp/period_14/38.dzn,1,0.82743,1.208562,3.439078,13.29528
nsp/nsp_1.mzn_AND_nsp/period_28/69.dzn,1,0.811226,1.232702,3.52446,15.619216
nsp/nsp_1.mzn_AND_nsp/period_14/97.dzn,1,0.829072,1.206167,3.444053,15.559471
normalized-super-queens-2.xml.mzn_AND_NODATA,1,0.502521,1.989967,3.979933,3.979933
normalized-rand-2-50-23-587-230-fcd-50_ext.xml.mzn_AND_NODATA,1,0.019344,51.695,103.39,103.39
normalized-rand-2-50-23-587-230-fcd-46_ext.xml.mzn_AND_NODATA,1,0.019097,52.364167,104.728333,104.728333
normalized-rand-2-50-23-587-230-fcd-5_ext.xml.mzn_AND_NODATA,1,0.019038,52.525833,105.051667,105.051667
normalized-rand-2-50-23-587-230-fcd-45_ext.xml.mzn_AND_NODATA,1,0.018801,53.19,106.38,106.38
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,2.003454,0.499138,332.131034,1769.689655
golfers/golfers2.mzn_AND_golfers/golfers_5_3_6.dzn,1,0.996022,1.003994,2.933432,45.389053
nsp/nsp_2.mzn_AND_nsp/period_28/11.dzn,1,0.95731,1.044594,3.848572,20.48444
bibd/bibd.mzn_AND_bibd/25_05_01.dzn,1,1.013425,0.986753,2.916993,15.800751
nmseq/nmseq.mzn_AND_nmseq/100.dzn,1,1,1,2.492537,52.238806
nsp/nsp_2.mzn_AND_nsp/period_28/17.dzn,1,0.957555,1.044326,3.84912,20.55779
normalized-rand-2-50-23-587-230-fcd-48_ext.xml.mzn_AND_NODATA,1,0.019017,52.583333,105.166667,105.166667
nsp/nsp_2.mzn_AND_nsp/period_28/14.dzn,1,0.957965,1.04388,3.850033,20.702609
nsp/nsp_2.mzn_AND_nsp/period_28/1.dzn,1,0.957965,1.04388,3.850033,20.702609
nsp/nsp_2.mzn_AND_nsp/period_28/2.dzn,1,0.957965,1.04388,3.850033,20.702609
nsp/nsp_2.mzn_AND_nsp/period_28/7.dzn,1,0.958138,1.043691,3.850418,20.774275
normalized-rand-27-27-351-163-56021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857,153.285714,153.285714
normalized-rand-27-27-351-163-59021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857,153.285714,153.285714
normalized-rand-27-27-351-163-55021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857,153.285714,153.285714
normalized-rand-27-27-351-163-54021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857,153.285714,153.285714
bibd/bibd.mzn_AND_bibd/19_03_01.dzn,1,1.025363,0.975265,2.89937,24.505226
nsp/nsp_2.mzn_AND_nsp/period_28/56.dzn,1,0.958787,1.042985,3.851863,21.127649
nsp/nsp_2.mzn_AND_nsp/period_28/47.dzn,1,0.958787,1.042985,3.851863,21.127649
normalized-rand-2-50-23-587-230-fcd-43_ext.xml.mzn_AND_NODATA,1,0.01827,54.735,109.47,109.47
normalized-rand-27-27-351-163-63021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857,153.285714,153.285714
normalized-rand-2-50-23-587-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0.018639,53.65,107.3,107.3
nsp/nsp_2.mzn_AND_nsp/period_28/45.dzn,1,0.958886,1.042877,3.852083,21.197609
nsp/nsp_2.mzn_AND_nsp/period_28/42.dzn,1,0.958886,1.042877,3.852083,21.197609
normalized-super-queens-4.xml.mzn_AND_NODATA,1,0.502098,1.991643,3.983287,3.983287
normalized-rand-27-27-351-163-58021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857,153.285714,153.285714
normalized-rand-27-27-351-163-57021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857,153.285714,153.285714
nsp/nsp_2.mzn_AND_nsp/period_28/49.dzn,1,0.958886,1.042877,3.852083,21.197609
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,0.958886,1.042877,3.852083,21.197609
normalized-rand-2-50-23-587-230-fcd-44_ext.xml.mzn_AND_NODATA,1,0.018102,55.241667,110.483333,110.483333
normalized-rand-27-27-351-163-61021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857,153.285714,153.285714
nsp/nsp_2.mzn_AND_nsp/period_28/48.dzn,1,0.958886,1.042877,3.852083,21.197609
normalized-rand-27-27-351-163-62021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857,153.285714,153.285714
normalized-ssa-6288-047_ext.xml.mzn_AND_NODATA,1,0.645967,1.548066,3.710392,4.813275
nsp/nsp_2.mzn_AND_nsp/period_28/19.dzn,1,0.957555,1.044326,3.84912,20.55779
normalized-robin16.xml.mzn_AND_NODATA,1,13.235294,0.075556,10,826
nsp/nsp_2.mzn_AND_nsp/period_28/13.dzn,1,0.957965,1.04388,3.850033,20.702609
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,0.957965,1.04388,3.850033,20.702609
nsp/nsp_2.mzn_AND_nsp/period_28/36.dzn,1,0.959061,1.042686,3.852474,21.337024
nsp/nsp_2.mzn_AND_nsp/period_28/46.dzn,1,0.958562,1.043229,3.851364,20.987112
nsp/nsp_2.mzn_AND_nsp/test.dzn,1,0.981615,1.018729,3.67291,19.092977
normalized-rand-2-50-23-587-230-fcd-47_ext.xml.mzn_AND_NODATA,1,0.018115,55.203333,110.406667,110.406667
normalized-rand-2-50-23-587-230-fcd-4_ext.xml.mzn_AND_NODATA,1,0.018559,53.8825,107.765,107.765
nsp/nsp_2.mzn_AND_nsp/period_28/29.dzn,1,0.959061,1.042686,3.852474,21.337024
normalized-rand-2-50-23-587-230-fcd-8_ext.xml.mzn_AND_NODATA,1,0.019181,52.135833,104.271667,104.271667
normalized-rand-2-50-23-587-230-fcd-7_ext.xml.mzn_AND_NODATA,1,0.018902,52.905,105.81,105.81
nsp/nsp_2.mzn_AND_nsp/period_28/6.dzn,1,0.95731,1.044594,3.848572,20.48444
nsp/nsp_2.mzn_AND_nsp/period_28/20.dzn,1,0.958138,1.043691,3.850418,20.774275
normalized-rand-2-50-23-587-230-fcd-9_ext.xml.mzn_AND_NODATA,1,0.018717,53.4275,106.855,106.855
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,0.962257,1.039223,3.820309,20.410553
nsp/nsp_2.mzn_AND_nsp/period_28/8.dzn,1,0.957965,1.04388,3.850033,20.702609
normalized-rand-2-50-23-587-230-fcd-6_ext.xml.mzn_AND_NODATA,1,0.018539,53.94,107.88,107.88
nsp/nsp_2.mzn_AND_nsp/period_28/16.dzn,1,0.957965,1.04388,3.850033,20.702609
nsp/nsp_2.mzn_AND_nsp/period_14/17.dzn,1,0.96201,1.03949,3.819745,20.33758
normalized-super-os-taillard-20-15.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
nsp/nsp_2.mzn_AND_nsp/period_28/5.dzn,1,0.957965,1.04388,3.850033,20.702609
normalized-super-os-taillard-20-21.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
normalized-super-os-taillard-20-26.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
normalized-super-os-taillard-20-24.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
normalized-super-os-taillard-20-27.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
nsp/nsp_2.mzn_AND_nsp/period_14/7.dzn,1,0.962843,1.038591,3.821644,20.625839
nsp/nsp_2.mzn_AND_nsp/period_28/12.dzn,1,0.957555,1.044326,3.84912,20.55779
nsp/nsp_2.mzn_AND_nsp/period_14/2.dzn,1,0.96201,1.03949,3.819745,20.33758
normalized-super-os-taillard-20-6.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
normalized-super-os-taillard-20-1.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
nsp/nsp_2.mzn_AND_nsp/period_28/15.dzn,1,0.957965,1.04388,3.850033,20.702609
normalized-super-queens-6.xml.mzn_AND_NODATA,1,0.501676,1.993318,3.986637,3.986637
nsp/nsp_2.mzn_AND_nsp/period_28/9.dzn,1,0.957965,1.04388,3.850033,20.702609
nsp/nsp_2.mzn_AND_nsp/period_14/34.dzn,1,0.962843,1.038591,3.821644,20.625839
nsp/nsp_2.mzn_AND_nsp/period_28/27.dzn,1,0.959061,1.042686,3.852474,21.337024
nsp/nsp_2.mzn_AND_nsp/period_28/4.dzn,1,0.957965,1.04388,3.850033,20.702609
normalized-super-os-taillard-20-22.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
normalized-super-os-taillard-20-19.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
normalized-super-os-taillard-20-18.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
normalized-super-os-taillard-20-28.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
nsp/nsp_2.mzn_AND_nsp/period_14/42.dzn,1,0.963497,1.037886,3.823131,20.977069
nsp/nsp_2.mzn_AND_nsp/period_28/58.dzn,1,0.959061,1.042686,3.852474,21.337024
normalized-super-os-taillard-20-29.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
normalized-super-os-taillard-20-20.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
normalized-super-os-taillard-20-30.xml.mzn_AND_NODATA,1,0.674419,1.482759,3.948276,5.913793
