@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.058252,5.15,791,103,0.12875,0.124962,811,769,40,0.05,0.05,0.132051
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0.075,0.727118,0.225,0.125,799.184466,5.15,790,103,0.12875,0.121369,808,767,40,0.05,0.05,0.132051
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,799.339806,5.15,790,103,0.12875,0.185813,809,762,40,0.05,0.05,0.132051
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,799.728155,5.15,791,103,0.12875,0.128512,809,765,40,0.05,0.05,0.132051
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,797.893204,5.15,791,103,0.12875,0.106658,807,760,40,0.05,0.05,0.132051
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125,799.213592,5.15,787,103,0.12875,0.136905,809,766,40,0.05,0.05,0.132051
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,795.339806,5.15,787,103,0.12875,0.105893,805,752,40,0.05,0.05,0.132051
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125,800.563107,5.15,792,103,0.12875,0.100666,809,769,40,0.05,0.05,0.132051
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.1375,799.834951,5.15,791,103,0.12875,0.105238,809,766,40,0.05,0.05,0.132051
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0.1,0.727118,0.3,0.125,802.126214,5.15,794,103,0.12875,0.085087,811,768,40,0.05,0.05,0.132051
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0.075,0.727118,0.225,0.125,798.485437,5.15,790,103,0.12875,0.13711,809,769,40,0.05,0.05,0.132051
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,799.68932,5.15,791,103,0.12875,0.083036,809,768,40,0.05,0.05,0.132051
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.1,799.805825,5.15,789,103,0.12875,0.108591,808,773,40,0.05,0.05,0.132051
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,801.184466,5.15,793,103,0.12875,0.155678,810,769,40,0.05,0.05,0.132051
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0.1,0.727118,0.25,0.125,797.737864,5.15,789,103,0.12875,0.157069,808,761,40,0.05,0.05,0.132051
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,801.805825,5.15,795,103,0.12875,0.148611,809,764,40,0.05,0.05,0.132051
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.660194,5.15,794,103,0.12875,0.088988,809,769,40,0.05,0.05,0.132051
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,99.843293,37.65,73,753,0.94125,0.965076,126,7,40,0.05,0.05,0.965385
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.685259,37.65,74,753,0.94125,0.965077,124,14,40,0.05,0.05,0.965385
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,102.916112,37.55,74,751,0.93875,0.962575,129,12,40,0.05,0.05,0.962821
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0.85,0.678171,0.925,0.95,99.985353,37.55,72,751,0.93875,0.96306,127,10,40,0.05,0.05,0.962821
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0.85,0.678171,0.975,0.95,98.335553,37.55,70,751,0.93875,0.96309,124,8,40,0.05,0.05,0.962821
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95,100.590426,37.6,73,752,0.94,0.963992,125,10,40,0.05,0.05,0.964103
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0.875,0.678142,0.975,0.95,100.709163,37.65,73,753,0.94125,0.96529,125,10,40,0.05,0.05,0.965385
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.673307,37.65,72,753,0.94125,0.965702,125,15,40,0.05,0.05,0.965385
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0.9,0.678142,0.95,0.95,98.568393,37.65,73,753,0.94125,0.964912,125,14,40,0.05,0.05,0.965385
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,98.379814,37.65,70,753,0.94125,0.964986,122,7,40,0.05,0.05,0.965385
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0.875,0.678171,0.925,0.9375,100.231691,37.55,74,751,0.93875,0.962824,125,12,40,0.05,0.05,0.962821
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.223108,37.65,72,753,0.94125,0.965333,126,12,40,0.05,0.05,0.965385
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,98.841545,37.55,71,751,0.93875,0.962577,124,9,40,0.05,0.05,0.962821
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,101.706507,37.65,73,753,0.94125,0.965386,126,8,40,0.05,0.05,0.965385
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95,101.343085,37.6,73,752,0.94,0.964075,126,12,40,0.05,0.05,0.964103
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,100.466135,37.65,73,753,0.94125,0.966256,125,7,40,0.05,0.05,0.965385
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,98.264276,37.65,71,753,0.94125,0.96527,123,9,40,0.05,0.05,0.965385
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0.85,0.678157,0.925,0.95,99.957447,37.6,73,752,0.94,0.964287,123,12,40,0.05,0.05,0.964103
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0.85,0.678157,0.95,0.95,98.195479,37.6,70,752,0.94,0.964575,124,9,40,0.05,0.05,0.964103
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,101.921647,37.65,74,753,0.94125,0.965678,127,9,40,0.05,0.05,0.965385
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,99.743351,37.6,72,752,0.94,0.964537,124,9,40,0.05,0.05,0.964103
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,100.328457,37.6,71,752,0.94,0.964337,128,16,40,0.05,0.05,0.964103
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,101.22842,37.65,72,753,0.94125,0.965833,127,9,40,0.05,0.05,0.965385
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,99.535286,37.55,73,751,0.93875,0.962666,125,7,40,0.05,0.05,0.962821
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0.85,0.678186,0.925,0.95,101.337333,37.5,73,750,0.9375,0.962964,126,12,40,0.05,0.05,0.961538
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,100.942895,37.65,73,753,0.94125,0.965005,128,7,40,0.05,0.05,0.965385
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0.85,0.678142,0.975,0.95,102.836653,37.65,76,753,0.94125,0.965295,126,14,40,0.05,0.05,0.965385
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,101.211718,37.55,71,751,0.93875,0.96269,126,14,40,0.05,0.05,0.962821
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,98.920213,37.6,73,752,0.94,0.964273,123,16,40,0.05,0.05,0.964103
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0.875,0.678157,0.925,0.95,99.43484,37.6,74,752,0.94,0.964071,122,9,40,0.05,0.05,0.964103
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0.85,0.678186,0.925,0.9375,100.534667,37.5,73,750,0.9375,0.961925,127,7,40,0.05,0.05,0.961538
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,98.238032,37.6,71,752,0.94,0.964052,123,8,40,0.05,0.05,0.964103
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.782205,37.65,73,753,0.94125,0.965064,123,12,40,0.05,0.05,0.965385
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95,100.730053,37.6,72,752,0.94,0.964258,127,15,40,0.05,0.05,0.964103
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,101.135819,37.55,72,751,0.93875,0.962664,128,14,40,0.05,0.05,0.962821
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,100.768924,37.65,75,753,0.94125,0.965084,124,7,40,0.05,0.05,0.965385
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,99.829787,37.6,73,752,0.94,0.964126,125,12,40,0.05,0.05,0.964103
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0.875,0.678244,0.95,0.95,99.853887,37.3,73,746,0.9325,0.956255,123,12,40,0.05,0.05,0.95641
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,100.942819,37.6,75,752,0.94,0.964498,125,16,40,0.05,0.05,0.964103
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0.85,0.678157,0.925,0.95,102.587766,37.6,74,752,0.94,0.964166,128,7,40,0.05,0.05,0.964103
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0.875,0.678157,0.925,0.95,100.424202,37.6,72,752,0.94,0.963684,125,10,40,0.05,0.05,0.964103
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.641304,23,233,276,0.958333,1,250,197,24,0.083333,0.083333,1
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,240.996377,23,232,276,0.958333,1,250,192,24,0.083333,0.083333,1
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.318841,23,233,276,0.958333,1,251,192,24,0.083333,0.083333,1
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,240.626812,23,231,276,0.958333,1,250,201,24,0.083333,0.083333,1
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,243.07971,23,233,276,0.958333,1,253,200,24,0.083333,0.083333,1
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.181159,23,231,276,0.958333,1,252,204,24,0.083333,0.083333,1
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.231884,23,232,276,0.958333,1,250,210,24,0.083333,0.083333,1
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,240.177536,23,230,276,0.958333,1,248,197,24,0.083333,0.083333,1
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,242.123188,23,232,276,0.958333,1,252,203,24,0.083333,0.083333,1
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.126812,23,232,276,0.958333,1,251,199,24,0.083333,0.083333,1
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0.28,0.701626,0.46,0.36,274.096774,18.6,223,465,0.372,0.376286,258,194,50,0.04,0.04,0.379592
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0.28,0.70739,0.42,0.37,269.324153,18.88,221,472,0.3776,0.377986,249,186,50,0.04,0.04,0.385306
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0.26,0.718731,0.4,0.37,277.89011,18.2,222,455,0.364,0.380307,255,192,50,0.04,0.04,0.371429
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0.28,0.710592,0.42,0.37,274.609071,18.52,224,463,0.3704,0.38265,256,191,50,0.04,0.04,0.377959
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0.28,0.707467,0.44,0.38,269.993631,18.84,222,471,0.3768,0.377556,249,182,50,0.04,0.04,0.38449
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0.28,0.703881,0.44,0.38,271.353945,18.76,222,469,0.3752,0.398776,252,189,50,0.04,0.04,0.382857
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0.26,0.718132,0.52,0.36,275.210412,18.44,223,461,0.3688,0.382223,255,193,50,0.04,0.04,0.376327
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0.28,0.708259,0.4,0.37,275.164859,18.44,222,461,0.3688,0.384146,259,185,50,0.04,0.04,0.376327
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0.28,0.700387,0.54,0.38,265.791322,19.36,223,484,0.3872,0.397092,250,182,50,0.04,0.04,0.395102
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0.28,0.705636,0.44,0.38,266.377871,19.16,222,479,0.3832,0.394221,247,189,50,0.04,0.04,0.39102
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0.26,0.710592,0.46,0.37,273.831533,18.52,223,463,0.3704,0.377832,257,188,50,0.04,0.04,0.377959
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0.26,0.713696,0.4,0.36,277.570175,18.24,223,456,0.3648,0.385574,262,198,50,0.04,0.04,0.372245
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0.26,0.707007,0.46,0.4,267.706499,19.08,221,477,0.3816,0.385062,249,195,50,0.04,0.04,0.389388
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0.28,0.7029,0.46,0.38,272.797849,18.6,221,465,0.372,0.387636,255,189,50,0.04,0.04,0.379592
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0.28,0.709431,0.5,0.37,274.097403,18.48,222,462,0.3696,0.366434,256,186,50,0.04,0.04,0.377143
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0.28,0.706306,0.44,0.38,271.82766,18.8,223,470,0.376,0.390012,258,189,50,0.04,0.04,0.383673
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0.28,0.711146,0.4,0.38,269.481953,18.84,223,471,0.3768,0.388508,249,193,50,0.04,0.04,0.38449
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0.28,0.707859,0.42,0.38,273.841202,18.64,223,466,0.3728,0.375865,258,185,50,0.04,0.04,0.380408
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0.28,0.708779,0.48,0.38,270.66383,18.8,223,470,0.376,0.391399,251,185,50,0.04,0.04,0.383673
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0.3,0.702484,0.42,0.39,270.861996,18.84,223,471,0.3768,0.395324,252,177,50,0.04,0.04,0.38449
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0.28,0.706687,0.52,0.36,274.163441,18.6,222,465,0.372,0.387362,256,187,50,0.04,0.04,0.379592
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0.28,0.701558,0.38,0.37,272.866953,18.64,222,466,0.3728,0.382865,254,189,50,0.04,0.04,0.380408
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0.3,0.707467,0.52,0.36,271.180467,18.84,223,471,0.3768,0.382097,250,193,50,0.04,0.04,0.38449
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0.28,0.712188,0.46,0.38,268.97463,18.92,222,473,0.3784,0.382471,251,187,50,0.04,0.04,0.386122
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0.28,0.707859,0.46,0.38,273.281116,18.64,222,466,0.3728,0.372673,252,198,50,0.04,0.04,0.380408
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0.26,0.70276,0.54,0.36,272.591006,18.68,222,467,0.3736,0.386103,256,169,50,0.04,0.04,0.381224
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0.28,0.713153,0.4,0.37,274.025974,18.48,221,462,0.3696,0.361136,253,194,50,0.04,0.04,0.377143
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0.28,0.714956,0.48,0.38,271.159915,18.76,222,469,0.3752,0.365606,251,193,50,0.04,0.04,0.382857
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0.28,0.707159,0.5,0.38,268.511579,19,223,475,0.38,0.370312,251,189,50,0.04,0.04,0.387755
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0.28,0.700324,0.44,0.4,264.228866,19.4,221,485,0.388,0.398502,249,195,50,0.04,0.04,0.395918
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0.28,0.705656,0.42,0.37,275.45671,18.48,222,462,0.3696,0.371175,259,187,50,0.04,0.04,0.377143
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0.26,0.708178,0.4,0.38,276.452381,18.48,224,462,0.3696,0.384413,260,190,50,0.04,0.04,0.377143
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0.28,0.708018,0.42,0.38,273.851293,18.56,222,464,0.3712,0.361868,259,182,50,0.04,0.04,0.378776
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0.28,0.706842,0.42,0.36,273.354212,18.52,222,463,0.3704,0.387744,253,185,50,0.04,0.04,0.377959
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0.28,0.709513,0.44,0.36,275.299349,18.44,223,461,0.3688,0.384162,257,183,50,0.04,0.04,0.376327
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0.28,0.70692,0.48,0.36,274.242424,18.48,222,462,0.3696,0.378695,256,186,50,0.04,0.04,0.377143
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0.28,0.702146,0.54,0.38,267.995798,19.04,222,476,0.3808,0.39091,251,194,50,0.04,0.04,0.388571
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0.28,0.699582,0.42,0.38,268.08805,19.08,221,477,0.3816,0.383058,252,189,50,0.04,0.04,0.389388
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0.28,0.709021,0.5,0.36,272.03212,18.68,221,467,0.3736,0.374188,252,193,50,0.04,0.04,0.381224
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0.28,0.713153,0.42,0.38,274.017316,18.48,223,462,0.3696,0.383998,255,187,50,0.04,0.04,0.377143
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0.28,0.698011,0.36,0.36,275.754881,18.44,223,461,0.3688,0.372965,366,180,50,0.04,0.04,0.376327
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0.26,0.709513,0.42,0.38,274.075922,18.44,223,461,0.3688,0.363979,254,185,50,0.04,0.04,0.376327
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0.28,0.70623,0.44,0.37,270.237792,18.84,221,471,0.3768,0.384966,252,185,50,0.04,0.04,0.38449
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0.28,0.706306,0.5,0.36,271.419149,18.8,222,470,0.376,0.382767,253,186,50,0.04,0.04,0.383673
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0.26,0.715511,0.42,0.36,273.578834,18.52,222,463,0.3704,0.380234,250,191,50,0.04,0.04,0.377959
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0.28,0.712534,0.42,0.38,270.692964,18.76,222,469,0.3752,0.375805,251,185,50,0.04,0.04,0.382857
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0.28,0.705931,0.4,0.38,268.722105,19,221,475,0.38,0.368495,251,184,50,0.04,0.04,0.387755
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0.28,0.710424,0.48,0.36,274.537634,18.6,223,465,0.372,0.385831,258,191,50,0.04,0.04,0.379592
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0.28,0.712005,0.44,0.35,275.201735,18.44,224,461,0.3688,0.378983,254,191,50,0.04,0.04,0.376327
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0.26,0.708421,0.42,0.38,277.054466,18.36,224,459,0.3672,0.374011,268,200,50,0.04,0.04,0.374694
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0.28,0.70739,0.42,0.37,270.523305,18.88,221,472,0.3776,0.377986,253,187,50,0.04,0.04,0.385306
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0.28,0.710592,0.42,0.37,274.349892,18.52,222,463,0.3704,0.38265,256,189,50,0.04,0.04,0.377959
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0.28,0.703881,0.44,0.38,272.411514,18.76,223,469,0.3752,0.398776,252,193,50,0.04,0.04,0.382857
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0.28,0.708259,0.4,0.37,275.739696,18.44,224,461,0.3688,0.384146,257,190,50,0.04,0.04,0.376327
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0.28,0.705636,0.44,0.38,265.668058,19.16,221,479,0.3832,0.394221,247,184,50,0.04,0.04,0.39102
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0.26,0.707007,0.46,0.4,269.062893,19.08,223,477,0.3816,0.385062,248,193,50,0.04,0.04,0.389388
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0.28,0.709431,0.5,0.37,274.238095,18.48,220,462,0.3696,0.366434,256,191,50,0.04,0.04,0.377143
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0.28,0.711146,0.4,0.38,270.101911,18.84,222,471,0.3768,0.388508,249,194,50,0.04,0.04,0.38449
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0.28,0.708779,0.48,0.38,271.334043,18.8,224,470,0.376,0.391399,255,190,50,0.04,0.04,0.383673
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0.28,0.706687,0.52,0.36,275.752688,18.6,225,465,0.372,0.387362,256,189,50,0.04,0.04,0.379592
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0.28,0.712188,0.46,0.38,269.274841,18.92,224,473,0.3784,0.382471,249,194,50,0.04,0.04,0.386122
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0.26,0.70276,0.54,0.36,272.745182,18.68,223,467,0.3736,0.386103,259,178,50,0.04,0.04,0.381224
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0.28,0.714956,0.48,0.38,270.637527,18.76,222,469,0.3752,0.365606,249,187,50,0.04,0.04,0.382857
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0.28,0.700324,0.44,0.4,264.315464,19.4,223,485,0.388,0.398502,247,183,50,0.04,0.04,0.395918
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0.26,0.708178,0.4,0.38,275.564935,18.48,224,462,0.3696,0.384413,257,186,50,0.04,0.04,0.377143
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0.28,0.709513,0.44,0.36,274.095445,18.44,221,461,0.3688,0.384162,257,187,50,0.04,0.04,0.376327
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0.28,0.702146,0.54,0.38,268.991597,19.04,222,476,0.3808,0.39091,252,196,50,0.04,0.04,0.388571
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0.28,0.709021,0.5,0.36,272.537473,18.68,222,467,0.3736,0.374188,253,195,50,0.04,0.04,0.381224
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0.28,0.698011,0.36,0.36,275.524946,18.44,223,461,0.3688,0.372965,366,193,50,0.04,0.04,0.376327
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0.28,0.70623,0.44,0.37,270.369427,18.84,221,471,0.3768,0.384966,252,193,50,0.04,0.04,0.38449
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,234.593333,24,227,300,0.96,1,244,199,25,0.08,0.08,1
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.52,24,227,300,0.96,1,244,194,25,0.08,0.08,1
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.203333,24,227,300,0.96,1,244,190,25,0.08,0.08,1
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.956667,24,226,300,0.96,1,246,202,25,0.08,0.08,1
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.253333,24,227,300,0.96,1,243,200,25,0.08,0.08,1
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.353333,24,227,300,0.96,1,244,198,25,0.08,0.08,1
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.573333,24,226,300,0.96,1,246,199,25,0.08,0.08,1
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.123333,24,226,300,0.96,1,243,200,25,0.08,0.08,1
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.58,24,228,300,0.96,1,245,199,25,0.08,0.08,1
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,233.906667,24,226,300,0.96,1,243,186,25,0.08,0.08,1
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,227.92,25,220,325,0.961538,1,237,188,26,0.076923,0.076923,1
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.535385,25,220,325,0.961538,1,240,179,26,0.076923,0.076923,1
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,230.076923,25,222,325,0.961538,1,239,189,26,0.076923,0.076923,1
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.926154,25,221,325,0.961538,1,239,189,26,0.076923,0.076923,1
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,228.830769,25,220,325,0.961538,1,238,190,26,0.076923,0.076923,1
