@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_arity_mean NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_alldiff_proportion NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_occurrence_count NUMERIC
@ATTRIBUTE stats_occurrence_proportion NUMERIC

@DATA
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,227.92,25,220,325,0.961538,1,237,188,26,0.076923,0.076923,1,26,26,227,25,26,325,26,0.961538,0.961538,22.886213,26,21.6,26,262,22.92,0,24.04,0.701292,26,26,25,25,17.72,31.32,25,0,0.084709,25,0,25,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.535385,25,220,325,0.961538,1,240,179,26,0.076923,0.076923,1,26,26,229,25,26,325,26,0.961538,0.961538,22.916627,26,21.64,26,267,22.88,0,24.24,0.706263,26,26,25,25,17.32,29.28,25,0,0.084838,25,0,25,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,230.076923,25,222,325,0.961538,1,239,189,26,0.076923,0.076923,1,26,26,230,25,26,325,26,0.961538,0.961538,22.920473,26,21.64,26,266,22.96,0,24.24,0.707929,26,26,25,25,17.72,29.76,25,0,0.081756,25,0,25,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.926154,25,221,325,0.961538,1,239,189,26,0.076923,0.076923,1,26,26,229,25,26,325,26,0.961538,0.961538,22.891716,26,21.68,26,267,22.8,0,24.16,0.707465,26,26,25,25,18.04,30.84,25,0,0.081144,25,0,25,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,228.830769,25,220,325,0.961538,1,238,190,26,0.076923,0.076923,1,26,26,229,25,26,325,26,0.961538,0.961538,22.88426,26,21.6,26,273,22.88,0,24.2,0.704095,26,26,25,25,17.32,29.64,25,0,0.082855,25,0,25,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.289231,25,220,325,0.961538,1,238,195,26,0.076923,0.076923,1,26,26,229,25,26,325,26,0.961538,0.961538,22.855799,26,21.6,26,267,22.84,0,24.28,0.705505,26,26,25,25,15.08,28.88,25,0,0.084663,25,0,25,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,228.769231,25,220,325,0.961538,1,237,194,26,0.076923,0.076923,1,26,26,229,25,26,325,26,0.961538,0.961538,22.928757,26,21.48,26,272,22.96,0,24.24,0.703905,26,26,25,25,16.76,28.64,25,0,0.086405,25,0,25,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,228.132308,25,220,325,0.961538,1,237,189,26,0.076923,0.076923,1,26,26,228,25,26,325,26,0.961538,0.961538,22.98503,26,21.64,26,260,23.08,0,24.28,0.701946,26,26,25,25,16.08,28.88,25,0,0.082451,25,0,25,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,227.990769,25,219,325,0.961538,1,237,192,26,0.076923,0.076923,1,26,26,229,25,26,325,26,0.961538,0.961538,22.891006,26,21.64,26,268,22.84,0,24.16,0.70151,26,26,25,25,17.76,28.92,25,0,0.083802,25,0,25,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.196923,25,220,325,0.961538,1,239,192,26,0.076923,0.076923,1,26,26,230,25,26,325,26,0.961538,0.961538,22.973905,26,21.72,26,277,23.08,0,24.16,0.705221,26,26,25,25,16.76,28.8,25,0,0.081641,25,0,25,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.330484,26,215,351,0.962963,1,233,194,27,0.074074,0.074074,1,27,27,224,26,27,351,27,0.962963,0.962963,22.358077,27,21.153846,27,263,22.269231,0,23.538462,0.639118,27,27,26,26,17.769231,27.230769,26,0,0.076585,26,0,26,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.324786,26,216,351,0.962963,1,233,188,27,0.074074,0.074074,1,27,27,225,26,27,351,27,0.962963,0.962963,22.382663,27,21.346154,27,264,22.384615,0,23.538462,0.639102,27,27,26,26,16.884615,28.115385,26,0,0.072579,26,0,26,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.461538,26,215,351,0.962963,1,233,190,27,0.074074,0.074074,1,27,27,223,26,27,351,27,0.962963,0.962963,22.343358,27,21.230769,27,260,22.384615,0,23.5,0.636643,27,27,26,26,16.461538,26.846154,26,0,0.074968,26,0,26,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.413105,26,213,351,0.962963,1,234,193,27,0.074074,0.074074,1,27,27,223,26,27,351,27,0.962963,0.962963,22.339612,27,21.192308,27,261,22.307692,0,23.5,0.636505,27,27,26,26,17.923077,28.038462,26,0,0.075113,26,0,26,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,222.185185,26,213,351,0.962963,1,231,189,27,0.074074,0.074074,1,27,27,223,26,27,351,27,0.962963,0.962963,22.382874,27,21.307692,27,257,22.346154,0,23.461538,0.633006,27,27,26,26,17.538462,26.961538,26,0,0.071773,26,0,26,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.111111,26,215,351,0.962963,1,233,185,27,0.074074,0.074074,1,27,27,224,26,27,351,27,0.962963,0.962963,22.319405,27,21.192308,27,265,22.230769,0,23.384615,0.638493,27,27,26,26,17.423077,27.884615,26,0,0.075148,26,0,26,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.017094,26,216,351,0.962963,1,232,185,27,0.074074,0.074074,1,27,27,223,26,27,351,27,0.962963,0.962963,22.3805,27,21.192308,27,258,22.384615,0,23.5,0.638225,27,27,26,26,17.884615,28.230769,26,0,0.074841,26,0,26,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.811966,26,215,351,0.962963,1,232,187,27,0.074074,0.074074,1,27,27,224,26,27,351,27,0.962963,0.962963,22.362773,27,21.192308,27,273,22.346154,0,23.384615,0.637641,27,27,26,26,17.5,28.461538,26,0,0.076637,26,0,26,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,222.438746,26,213,351,0.962963,1,231,185,27,0.074074,0.074074,1,27,27,223,26,27,351,27,0.962963,0.962963,22.386884,27,21.269231,27,259,22.423077,0,23.461538,0.633729,27,27,26,26,17.461538,27.653846,26,0,0.0721,26,0,26,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.071225,26,215,351,0.962963,1,231,181,27,0.074074,0.074074,1,27,27,223,26,27,351,27,0.962963,0.962963,22.343569,27,21.192308,27,268,22.307692,0,23.384615,0.635531,27,27,26,26,17,27.038462,26,0,0.073322,26,0,26,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
renault-mgd_ext.xml.minion.converted.minion.gz,1,0.089109,0.90988,0.663366,0.059406,771.00885,5.49505,634,113,0.095285,0.798533,969,3,101,0.048629,0.048629,0.096238,101,101,942,9.623762,2,113,4.574257,0.831683,0,?,2,?,42,1000,?,0.150452,?,6.823087,4,2,6,84,?,?,9,15.195656,?,67,1,0,0.00277,4.911504,0,1,0.741379,0,3,2,0,0,0,10,0,6,0,6,0,0
ruler-17-6-a3.xml.minion.conv.minion,1,0.666667,0.806072,0.761905,0.761905,188,15.714286,55,0,0.680272,0.753968,157,55,21,0.104762,0.104762,0.714286,21,21,55,14.285714,17,150,17.285714,0.761905,0.47619,14.440427,17,0.5,18,837,3.75,0.129073,17.466667,1.253333,18,17,16,16,0,83.666667,14,2.710524,1.520373,16,66,10,0.192982,2.2,0,0,0,0,2,2,0.2,0,30,3,0,2,0,2,0,0
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,0.666667,0.806072,0.761905,0.761905,188,15.714286,55,0,0.680272,0.753968,157,55,21,0.104762,0.104762,0.714286,21,21,55,14.285714,17,150,17.285714,0.761905,0.47619,14.440427,17,0.5,18,837,3.75,0.129073,17.466667,1.253333,18,17,16,16,0,83.666667,14,2.710524,1.520373,16,66,10,0.192982,2.2,0,0,0,0,2,2,0.2,0,30,3,0,2,0,2,0,0
ruler-17-6-a4.xml.minion.conv.minion,1,0.47619,0.906826,0.571429,0.571429,185.384615,13.809524,25,0,0.589569,0.577069,482,25,21,0.106227,0.106227,0.619048,21,21,25,12.380952,35,130,30.142857,0.761905,0.47619,18.973262,18,4.307692,35,501,12.307692,0.08753,17.076923,1.426036,35,18,12,16,0.625,91,10,1.83812,1.153121,12,226,10,0.369281,2.230769,0,0,0,0,2,2,0.230769,0,30,3,0,2,0,2,0,0
ruler-17-7-a3.xml.minion.conv.minion,1,0.714286,0.734911,0.785714,0.785714,157.307692,21,55,0,0.696429,0.788961,55,55,28,0.076923,0.076923,0.722222,28,28,55,19.5,17,273,17.25,0.785714,0.428571,12.476504,17,0.363636,18,837,2.727273,0.154647,4,0.576219,18,17,22,22,0,83.666667,20,4.330127,1.685596,22,116,12,0.254945,2.153846,0,0,0,0,2,2,0.153846,0,42,3,0,2,0,2,0,0
ruler-17-7-a4.xml.minion.conv.minion,1,0.535714,0.877634,0.607143,0.642857,147.647059,18.5,25,0,0.607143,0.624901,482,25,28,0.077731,0.077731,0.62963,28,28,25,17,35,238,30.75,0.785714,0.428571,15.991734,35,4.2,35,501,9.578947,0.112938,13.095238,0.620366,35,18,18,22,0.454545,91,15,3.162278,1.311562,17,312,12,0.37455,2.176471,0,0,0,0,2,2,0.176471,0,42,3,0,2,0,2,0,0
ruler-25-7-a3.xml.minion.conv.minion,1,0.714286,0.734911,0.785714,0.785714,145.769231,21,39,0,0.696429,0.788961,39,39,28,0.076923,0.076923,0.722222,28,28,39,19.5,25,273,25.25,0.785714,0.428571,12.046205,25,0.727273,26,825,2.090909,0.154647,4.181818,0.533953,26,25,22,22,0,84.666667,20,4.330127,1.726515,22,115,12,0.169367,2.153846,0,0,0,0,2,2,0.153846,0,42,3,0,2,0,2,0,0
ruler-25-7-a4.xml.minion.conv.minion,1,0.535714,0.877634,0.607143,0.642857,146.117647,18.5,18,0,0.607143,0.624901,489,18,28,0.077731,0.077731,0.62963,28,28,18,17,51,238,44.75,0.785714,0.428571,15.629275,51,3.6,51,528,8.9,0.112938,12.333333,0.61394,51,26,18,22,0.882353,92.333333,15,3.162278,1.362508,17,479,12,0.39102,2.176471,0,0,0,0,2,2,0.176471,0,42,3,0,2,0,2,0,0
ruler-25-8-a3.xml.minion.conv.minion,1,0.75,0.661064,0.805556,0.805556,123.121212,27.222222,39,0,0.712963,0.816976,39,39,36,0.058923,0.058923,0.733333,36,36,39,25.666667,25,462,25.222222,0.805556,0.388889,10.598005,25,0.551724,26,825,1.586207,0.173225,3.172414,0.266496,25,25,29,29,0,84.666667,27,6.236096,1.880474,29,183,14,0.209862,2.121212,0,0,0,0,2,2,0.121212,0,56,3,0,2,0,2,0,0
ruler-25-8-a4.xml.minion.conv.minion,1,0.583333,0.838436,0.638889,0.666667,118.137931,24.111111,18,0,0.626543,0.666463,18,18,36,0.059387,0.059387,0.644444,36,36,18,22.555556,51,406,45.444444,0.805556,0.388889,13.419405,51,3.086957,51,528,7.142857,0.133931,9.666667,0.29098,51,26,24,29,0.913043,92.333333,21,4.821505,1.523256,23,631,14,0.394375,2.137931,0,0,0,0,2,2,0.137931,0,56,3,0,2,0,2,0,0
ruler-34-8-a3.xml.minion.conv.minion,1,0.75,0.661064,0.805556,0.805556,110.878788,27.222222,25,0,0.712963,0.816976,25,25,36,0.058923,0.058923,0.733333,36,36,25,25.666667,34,462,34.222222,0.805556,0.388889,10.181333,34,0.482759,35,835,1.310345,0.173225,2.758621,0.239997,34,34,29,29,0,83.666667,27,6.236096,1.907632,29,183,14,0.15301,2.121212,0,0,0,0,2,2,0.121212,0,56,3,0,2,0,2,0,0
ruler-34-8-a4.xml.minion.conv.minion,1,0.583333,0.838436,0.638889,0.666667,114.034483,24.111111,15,0,0.626543,0.666463,15,15,36,0.059387,0.059387,0.644444,36,36,15,22.555556,69,406,61.444444,0.805556,0.388889,12.483415,69,2.769231,69,509,6.222222,0.133931,8.6,0.280873,69,35,24,29,0,89.666667,21,4.821505,1.571974,23,883,14,0.40579,2.137931,0,0,0,0,2,2,0.137931,0,56,3,0,2,0,2,0,0
ruler-34-9-a3.xml.minion.conv.minion,1,0.777778,0.590058,0.822222,0.822222,94.121951,34.4,25,0,0.728889,0.839399,25,25,45,0.046612,0.046612,0.745455,45,45,25,32.8,34,738,34.2,0.822222,0.355556,9.08822,34,0.378378,35,835,1.027027,0.186667,2,0.127537,34,34,37,37,0,83.666667,35,8.4,2.051705,37,273,16,0.182731,2.097561,0,0,0,0,2,2,0.097561,0,72,3,0,2,0,2,0,0
ruler-34-9-a4.xml.minion.conv.minion,1,0.622222,0.792031,0.666667,0.688889,94.045872,30.666667,15,0,0.645926,0.701335,15,15,45,0.046891,0.046891,0.660606,45,45,15,29.066667,69,654,62.2,0.822222,0.355556,10.916891,69,2.466667,69,509,4.914286,0.150383,6.666667,0.143801,69,35,31,37,0,89.666667,28,6.767241,1.726732,30,1125,16,0.408497,2.110092,0,0,0,0,2,2,0.110092,0,72,3,0,2,0,2,0,0
ruler-44-10-a3.xml.minion.conv.minion,1,0.8,0.524817,0.836364,0.836364,81.76,42.545455,24,0,0.743802,0.857522,24,24,55,0.037818,0.037818,0.757576,55,55,24,40.909091,44,1125,44.181818,0.836364,0.327273,8.406334,44,0.086957,45,847,0.826087,0.196354,1.913043,0.072676,44,44,46,46,0,84.666667,44,10.799449,2.185813,46,388,18,0.163368,2.08,0,0,0,0,2,2,0.08,0,90,3,0,2,0,2,0,0
ruler-44-10-a4.xml.minion.conv.minion,1,0.654545,0.741497,0.690909,0.727273,86.358209,38.181818,20,0,0.664463,0.730438,20,20,55,0.037992,0.037992,0.676768,55,55,20,36.545455,89,1005,81,0.836364,0.327273,9.138784,89,1.904762,89,516,3.813953,0.163059,5.2,0.085929,89,45,40,46,0.043478,87.333333,36,8.968264,1.921828,38,1843,18,0.418864,2.089552,0,0,0,0,2,2,0.089552,0,90,3,0,2,0,2,0,0
ruler-44-9-a3.xml.minion.conv.minion,1,0.777778,0.590058,0.822222,0.822222,94.439024,34.4,24,0,0.728889,0.839399,24,24,45,0.046612,0.046612,0.745455,45,45,24,32.8,44,738,44.2,0.822222,0.355556,9.308671,44,0.108108,45,847,1.027027,0.186667,2.378378,0.127966,44,44,37,37,0,84.666667,35,8.4,2.050806,37,273,16,0.140432,2.097561,0,0,0,0,2,2,0.097561,0,72,3,0,2,0,2,0,0
ruler-44-9-a4.xml.minion.conv.minion,1,0.622222,0.792031,0.666667,0.688889,101.577982,30.666667,20,0,0.645926,0.701335,20,20,45,0.046891,0.046891,0.660606,45,45,20,29.066667,89,654,80.2,0.822222,0.355556,10.29746,89,2,89,516,4.466667,0.150383,6.451613,0.155318,89,45,31,37,0.054054,87.333333,28,6.767241,1.772871,30,1485,16,0.416667,2.110092,0,0,0,0,2,2,0.110092,0,72,3,0,2,0,2,0,0
ruler-55-10-a3.xml.minion.conv.minion,1,0.8,0.524817,0.836364,0.836364,74.04,42.545455,16,0,0.743802,0.857522,16,16,55,0.037818,0.037818,0.757576,55,55,16,40.909091,55,1125,55.181818,0.836364,0.327273,8.592245,55,0.347826,56,827,1.173913,0.196354,2.086957,0.065813,55,55,46,46,0,80.333333,44,10.799449,2.116998,46,388,18,0.130201,2.08,0,0,0,0,2,2,0.08,0,90,3,0,2,0,2,0,0
ruler-55-10-a4.xml.minion.conv.minion,1,0.654545,0.741497,0.690909,0.727273,76.164179,38.181818,12,0,0.664463,0.730438,12,12,55,0.037992,0.037992,0.676768,55,55,12,36.545455,111,1005,101,0.836364,0.327273,9.481002,111,1.894737,111,513,3.684211,0.163059,5.157895,0.075785,111,56,40,46,0,93,36,8.968264,2.008617,38,2338,18,0.425091,2.089552,0,0,0,0,2,2,0.089552,0,90,3,0,2,0,2,0,0
ruler-55-11-a3.xml.minion.conv.minion,1,0.818182,0.466471,0.848485,0.848485,64.366667,51.666667,16,0,0.757576,0.872351,16,16,66,0.031313,0.031313,0.769231,66,66,16,50,55,1650,55.166667,0.848485,0.30303,7.815638,55,0.285714,56,827,0.892857,0.203279,1.678571,0.03901,55,55,56,56,0,80.333333,54,13.416408,2.24752,56,531,20,0.148531,2.066667,0,0,0,0,2,2,0.066667,0,110,3,0,2,0,2,0,0
ruler-55-11-a4.xml.minion.conv.minion,1,0.681818,0.689532,0.712121,0.742424,65.074074,46.666667,12,0,0.681818,0.754842,12,12,66,0.031425,0.031425,0.692308,66,66,12,45,111,1485,101.833333,0.848485,0.30303,8.519205,111,1.563636,111,513,3.176471,0.172754,4.291667,0.043821,111,56,49,56,0,93,45,11.401754,2.154018,47,2841,20,0.426897,2.074074,0,0,0,0,2,2,0.074074,0,110,3,0,2,0,2,0,0
ruler-67-11-a3.xml.minion.conv.minion,1,0.818182,0.466471,0.848485,0.848485,62.7,51.666667,15,0,0.757576,0.872351,15,15,66,0.031313,0.031313,0.769231,66,66,15,50,67,1650,67.166667,0.848485,0.30303,7.410404,67,0.178571,68,819,0.607143,0.203279,1.464286,0.038,67,67,56,56,0,82.333333,54,13.416408,2.327188,56,531,20,0.121594,2.066667,0,0,0,0,2,2,0.066667,0,110,3,0,2,0,2,0,0
ruler-67-11-a4.xml.minion.conv.minion,1,0.681818,0.689532,0.712121,0.742424,61.222222,46.666667,5,0,0.681818,0.754842,5,5,66,0.031425,0.031425,0.692308,66,66,5,45,135,1485,123.833333,0.848485,0.30303,8.408561,135,1.269231,135,518,3.2,0.172754,4.518519,0.041227,135,68,49,56,0,91.333333,45,11.401754,2.158021,47,3501,20,0.431849,2.074074,0,0,0,0,2,2,0.074074,0,110,3,0,2,0,2,0,0
ruler-67-12-a3.xml.minion.conv.minion,1,0.833333,0.415104,0.858974,0.858974,55.309859,61.769231,15,0,0.770217,0.884643,15,15,78,0.026363,0.026363,0.78022,78,78,15,60.076923,67,2343,67.153846,0.858974,0.282051,6.806432,67,0.149254,68,819,0.477612,0.208155,1.19403,0.023606,67,67,67,67,0,82.333333,65,16.236055,2.449337,67,705,22,0.136628,2.056338,0,0,0,0,2,2,0.056338,0,132,3,0,2,0,2,0,0
ruler-67-12-a4.xml.minion.conv.minion,1,0.705128,0.638191,0.730769,0.75641,52.19171,56.128205,5,0,0.697896,0.775476,5,5,78,0.026438,0.026438,0.70696,78,78,5,54.435897,135,2123,124.692308,0.858974,0.282051,7.622059,135,1.1,135,518,2.711864,0.180127,3.888889,0.024584,135,68,59,67,0,91.333333,55,14.049902,2.299401,57,4181,22,0.433354,2.062176,0,0,0,0,2,2,0.062176,0,132,3,0,2,0,2,0,0
ruler-70-12-a3.xml.minion.conv.minion,1,0.833333,0.415104,0.858974,0.858974,56.408451,61.769231,15,0,0.770217,0.884643,15,15,78,0.026363,0.026363,0.78022,78,78,15,60.076923,70,2343,70.153846,0.858974,0.282051,6.794989,70,0.089552,71,845,0.298507,0.208155,0.985075,0.024075,70,70,67,67,0,80.333333,65,16.236055,2.464013,67,705,22,0.130701,2.056338,0,0,0,0,2,2,0.056338,0,132,3,0,2,0,2,0,0
ruler-70-12-a4.xml.minion.conv.minion,1,0.705128,0.638191,0.730769,0.75641,59.637306,56.128205,14,0,0.697896,0.775476,14,14,78,0.026438,0.026438,0.70696,78,78,14,54.435897,141,2123,130.230769,0.858974,0.282051,7.108861,141,1.1875,141,506,2.474576,0.180127,3.508772,0.028091,141,71,59,67,0,89,55,14.049902,2.303286,57,4379,22,0.434425,2.062176,0,0,0,0,2,2,0.062176,0,132,3,0,2,0,2,0,0
ruler-70-13-a3.xml.minion.conv.minion,1,0.846154,0.370265,0.868132,0.868132,50.421687,72.857143,15,0,0.78179,0.894954,15,15,91,0.022508,0.022508,0.790476,91,91,15,71.142857,70,3237,70.142857,0.868132,0.263736,6.288987,70,0.075949,71,845,0.227848,0.211494,0.835443,0.015577,70,70,79,79,0,80.333333,77,19.245991,2.578608,79,913,24,0.145105,2.048193,0,0,0,0,2,2,0.048193,0,156,3,0,2,0,2,0,0
ruler-70-13-a4.xml.minion.conv.minion,1,0.725275,0.588876,0.747253,0.769231,52.801762,66.571429,14,0,0.712716,0.793084,14,14,91,0.022559,0.022559,0.720635,91,91,14,64.857143,141,2951,131,0.868132,0.263736,6.510372,141,1.088235,141,506,2.171429,0.185695,3.111111,0.017893,141,71,70,79,0,89,66,16.898255,2.433324,68,5151,24,0.435418,2.052863,0,0,0,0,2,2,0.052863,0,156,3,0,2,0,2,0,0
series-100.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,49.604494,?,25.769231,?,?,35.333333,?,75.333333,?,?,?,?,?,14.818182,97.333333,?,?,0.545239,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,50.464418,?,24.818182,?,?,34.333333,?,79.333333,?,?,?,?,?,12.916667,97.666667,?,?,0.562165,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,49.69792,?,23.266667,?,?,37.333333,?,78.333333,?,?,?,?,?,11.615385,97.333333,?,?,0.574233,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48.856577,?,20.5,?,?,39,?,77.333333,?,?,?,?,?,8.928571,98,?,?,0.602837,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,48.790123,?,20.647059,?,?,35,?,79.666667,?,?,?,?,?,9.357143,98,?,?,0.622595,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
