@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC

@DATA
T-adeu-2,1,0.216191,0.627156,2315,0.5945,2569,1.71556,4790,135.9,0.170398,4630,0.485064,11883,0.543297,0.158294,0.968106,31890,77.45,160,0.624169,0.733445,0.733445,6.934447,11787,0.661351,0.219385,0.661752,0.272366,0.7476,2.482255,9314,0.648592,7417
T-adeu-3,1,0.218843,0.625757,2315,0.598065,2569,1.699804,4790,134.85,0.173135,4630,0.478614,11739,0.537695,0.16313,0.973848,31386,75.65,160,0.619559,0.727674,0.727674,6.874322,11643,0.657731,0.222816,0.659441,0.277239,0.739308,2.452192,9170,0.654264,7273
T-adeu-4,1,0.217068,0.626694,2315,0.595674,2569,1.712379,4790,135.3,0.171301,4630,0.48372,11835,0.541445,0.159132,0.967976,31722,76.85,160,0.622645,0.731866,0.731866,6.914405,11739,0.66094,0.220463,0.661072,0.273741,0.746076,2.472234,9266,0.650472,7369
T-adeu-5,1,0.217068,0.626694,2315,0.595674,2569,1.706295,4790,136.05,0.171301,4630,0.481371,11835,0.541445,0.161402,0.97406,31722,76.85,160,0.622645,0.73091,0.73091,6.914405,11739,0.658592,0.220625,0.660823,0.274433,0.742455,2.472234,9266,0.650472,7369
T-adeu-6,1,0.216191,0.627156,2315,0.5945,2569,1.71556,4790,135.9,0.170398,4630,0.485064,11883,0.543297,0.158294,0.968106,31890,77.45,160,0.624169,0.733445,0.733445,6.934447,11787,0.661351,0.219385,0.661752,0.272366,0.7476,2.482255,9314,0.648592,7417
T-adeu-7,1,0.218843,0.625757,2315,0.598065,2569,1.718204,4790,132.6,0.173135,4630,0.485734,11739,0.537695,0.156248,0.955448,31386,75.65,160,0.619559,0.73059,0.73059,6.874322,11643,0.664851,0.222319,0.6602,0.275129,0.750305,2.452192,9170,0.654264,7273
T-adeu-8,1,0.217952,0.626228,2315,0.596862,2569,1.709171,4790,134.7,0.172213,4630,0.482361,11787,0.539578,0.15998,0.967846,31554,76.25,160,0.621108,0.730269,0.730269,6.894363,11691,0.660524,0.221551,0.660387,0.275129,0.744534,2.462213,9218,0.652363,7321
T-adeu-9,1,0.218843,0.625757,2315,0.598065,2569,1.712071,4790,133.35,0.173135,4630,0.48336,11739,0.537695,0.158542,0.961581,31386,75.65,160,0.619559,0.729625,0.729625,6.874322,11643,0.662478,0.222485,0.659947,0.275829,0.74664,2.452192,9170,0.654264,7273
T-edau-0,1,0.216191,0.627156,2315,0.5945,2569,1.709501,4790,136.65,0.170398,4630,0.482728,11883,0.543297,0.160552,0.974165,31890,77.45,160,0.624169,0.7325,0.7325,7.024635,11787,0.659015,0.218646,0.665447,0.270048,0.744,2.482255,9314,0.653547,7417
T-edau-1,1,0.218843,0.625757,2315,0.598065,2569,1.699804,4790,134.85,0.173135,4630,0.478614,11739,0.537695,0.16313,0.973848,31386,75.65,160,0.619559,0.727674,0.727674,6.964509,11643,0.657731,0.222145,0.663003,0.274569,0.739308,2.452192,9170,0.659189,7273
T-edau-2,1,0.216191,0.627156,2315,0.5945,2569,1.71556,4790,135.9,0.170398,4630,0.485064,11883,0.543297,0.158294,0.968106,31890,77.45,160,0.624169,0.733445,0.733445,7.024635,11787,0.661351,0.218386,0.665846,0.269227,0.7476,2.482255,9314,0.653547,7417
T-edau-3,1,0.218843,0.625757,2315,0.598065,2569,1.699804,4790,134.85,0.173135,4630,0.478614,11739,0.537695,0.16313,0.973848,31386,75.65,160,0.619559,0.727674,0.727674,6.964509,11643,0.657731,0.222145,0.663003,0.274569,0.739308,2.452192,9170,0.659189,7273
T-edau-4,1,0.217068,0.626694,2315,0.595674,2569,1.712379,4790,135.3,0.171301,4630,0.48372,11835,0.541445,0.159132,0.967976,31722,76.85,160,0.622645,0.731866,0.731866,7.004593,11739,0.66094,0.219537,0.665043,0.270708,0.746076,2.472234,9266,0.655417,7369
T-edau-5,1,0.217068,0.626694,2315,0.595674,2569,1.706295,4790,136.05,0.171301,4630,0.481371,11835,0.541445,0.161402,0.97406,31722,76.85,160,0.622645,0.73091,0.73091,7.004593,11739,0.658592,0.2198,0.664641,0.271538,0.742455,2.472234,9266,0.655417,7369
T-edau-6,1,0.216191,0.627156,2315,0.5945,2569,1.71556,4790,135.9,0.170398,4630,0.485064,11883,0.543297,0.158294,0.968106,31890,77.45,160,0.624169,0.733445,0.733445,7.024635,11787,0.661351,0.218386,0.665846,0.269227,0.7476,2.482255,9314,0.653547,7417
T-edau-7,1,0.218843,0.625757,2315,0.598065,2569,1.718204,4790,132.6,0.173135,4630,0.485734,11739,0.537695,0.156248,0.955448,31386,75.65,160,0.619559,0.73059,0.73059,6.964509,11643,0.664851,0.22134,0.664224,0.272038,0.750305,2.452192,9170,0.659189,7273
T-edau-8,1,0.217952,0.626228,2315,0.596862,2569,1.709171,4790,134.7,0.172213,4630,0.482361,11787,0.539578,0.15998,0.967846,31554,76.25,160,0.621108,0.730269,0.730269,6.984551,11691,0.660524,0.2207,0.664231,0.272206,0.744534,2.462213,9218,0.657298,7321
T-edau-9,1,0.218843,0.625757,2315,0.598065,2569,1.712071,4790,133.35,0.173135,4630,0.48336,11739,0.537695,0.158542,0.961581,31386,75.65,160,0.619559,0.729625,0.729625,6.964509,11643,0.662478,0.221607,0.663818,0.272877,0.74664,2.452192,9170,0.659189,7273
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.253118,0.527428,505,0.895993,893,2.441327,1020,9.2,0.469916,1010,0.529968,3528,0.006519,0.002656,0.013039,8659,4.6,10,0.618197,0.527575,0.527575,9.655882,2648,1.004536,0.468686,0.533731,0.466121,0.994964,4.011765,2635,1.005184,2181
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.244486,0.526379,92.083333,0.899772,920,2.424661,1116,54.909091,0.470896,1105,0.528867,3763,0.006644,0.002725,0.013287,9174,27.454545,11,0.629285,0.526523,0.526523,88.854839,2844,1.00445,0.476683,0.526574,0.47335,0.994823,3.893369,2843,1.006879,2368
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.251615,0.527403,555,0.896083,974,2.447946,1111,24,0.471965,1110,0.527245,3871,0.00155,0.000632,0.0031,9488,12,1,0.616378,0.527438,0.527438,9.731773,2900,0.999635,0.466258,0.533644,0.466321,0.998801,4.036004,2897,0.99979,2386
test1_quant2,1,0.628378,0.535206,343.5,0.868441,1209,1.988565,765,31.538462,0.343157,687,0.460523,1924,0.319647,0.121638,0.639293,5056,15.769231,78,0.471933,0.546524,0.546524,7.44183,1583,0.842641,0.400267,0.541479,0.448272,0.772727,3.071895,714,0.872952,908
test1_quant3,1,0.647368,0.533191,441,0.875502,1599,2.022672,960,39.538462,0.348883,882,0.451989,2470,0.312146,0.117926,0.624291,6538,19.769231,78,0.462348,0.543435,0.543435,7.636458,2050,0.831726,0.395639,0.539684,0.450786,0.77883,3.179167,870,0.859494,1142
test1_quant_squaring2,1,0.628378,0.535206,343.5,0.868441,1209,1.988565,765,31.538462,0.343157,687,0.460523,1924,0.319647,0.121638,0.639293,5056,15.769231,78,0.471933,0.546524,0.546524,7.44183,1583,0.842641,0.400267,0.541479,0.448272,0.772727,3.071895,714,0.872952,908
test1_quant_squaring3,1,0.659483,0.53192,346,0.879981,1989,1.940981,1194,43.538462,0.333042,1038,0.45653,3016,0.359085,0.135037,0.71817,8020,21.769231,156,0.455902,0.543731,0.543731,11.221943,2517,0.839625,0.397154,0.537519,0.450992,0.746132,3.144054,1026,0.858746,1375
test3_quant2-shuffled,1,0.581649,0.540084,112,0.851563,374,1.995334,244,37.6,0.346594,224,0.464867,643,0.292379,0.113321,0.584759,1659,18.8,20,0.482115,0.551832,0.551832,7.717213,512,0.842407,0.395841,0.545937,0.443888,0.790179,3.127049,268,0.871776,310
test3_quant4,1,0.621885,0.535759,162,0.866512,574,2.040087,344,53.6,0.353452,324,0.451202,923,0.290358,0.11079,0.580715,2419,26.8,20,0.465872,0.545937,0.545937,7.915698,750,0.826472,0.390449,0.542122,0.448615,0.79321,3.264535,348,0.852736,430
test3_quant_squaring4,1,0.643392,0.533501,101,0.87441,774,1.931006,464,61.6,0.331865,404,0.458105,1203,0.355777,0.134634,0.711554,3179,30.8,60,0.455528,0.545846,0.545846,15.411638,988,0.839258,0.392814,0.538794,0.449064,0.747642,3.196121,428,0.851709,548
test4_quant2,1,0.544931,0.544384,151,0.836938,473,2.023041,326,37.666667,0.353261,302,0.477157,868,0.260369,0.102355,0.520737,2208,18.833333,24,0.506912,0.555809,0.555809,7.852761,690,0.858492,0.399495,0.550562,0.4399,0.81198,3.08589,394,0.888876,440
test4_quant4,1,0.592193,0.539103,211,0.854935,713,2.056478,446,53.666667,0.357692,422,0.460688,1204,0.267442,0.103205,0.534884,3120,26.833333,24,0.48505,0.549273,0.549273,8,976,0.838723,0.393367,0.545825,0.445189,0.808561,3.224215,490,0.866114,584
test4_quant_squaring2,1,0.544931,0.544384,151,0.836938,473,2.023041,326,37.666667,0.353261,302,0.477157,868,0.260369,0.102355,0.520737,2208,18.833333,24,0.506912,0.555809,0.555809,7.852761,690,0.858492,0.399495,0.550562,0.4399,0.81198,3.08589,394,0.888876,440
test4_quant_squaring4,1,0.618831,0.53621,129.5,0.86494,953,1.950649,590,61.666667,0.33631,518,0.465542,1540,0.333766,0.12748,0.667532,4032,30.833333,72,0.471429,0.548602,0.548602,15.762712,1262,0.848597,0.396738,0.542458,0.445675,0.762257,3.169492,586,0.867107,726
test5_quant5-shuffled,1,0.701382,0.527351,168,0.896269,660,2.069075,358,54,0.355765,336,0.437344,941,0.315622,0.116883,0.631243,2541,27,22,0.42933,0.535696,0.535696,7.977654,789,0.816404,0.393358,0.533866,0.457987,0.778358,3.354749,280,0.843875,404
test5_quant_squaring5-shuffled,1,0.705631,0.527009,93.6,0.8975,990,1.905203,556,66,0.325165,468,0.450483,1403,0.399857,0.147826,0.799715,3795,33,88,0.426942,0.538346,0.538346,18.205036,1182,0.836789,0.397646,0.530628,0.458082,0.7195,3.228417,412,0.847187,599
texas.ifetch1^4.E-f4-shuffled,1,0.333295,0.5714,1473,0.750087,2888,2.190767,3047,24.435644,0.398081,2946,0.559425,8665,0.071206,0.030519,0.142412,20217,12.217822,101,0.54622,0.576042,0.576042,7.92386,6529,0.971153,0.416082,0.576042,0.420514,0.946589,2.843781,5776,0.981422,4733
texas.ifetch1^9.E-f4-shuffled,1,0.333293,0.571399,1417.5,0.750091,2752,2.159985,2942,26.728972,0.391487,2835,0.55445,8257,0.086593,0.037114,0.173186,19265,13.364486,107,0.548504,0.577124,0.577124,7.770904,6158,0.960713,0.412044,0.576449,0.419273,0.935047,2.806594,5504,0.972833,4529
TOILET10.1.iv.20-shuffled,1,0.20262,0.687381,425,0.454796,727,2.238573,854,200,0.28297,850,0.672743,3588,0.069677,0.017789,0.111483,8432,125,4,0.452341,0.702938,0.702938,7.587822,3250,0.957044,0.35342,0.618824,0.369136,0.97412,3.086651,2848,0.927182,1623
TOILET16.1.iv.32-shuffled,1,0.171138,0.73164,1064,0.366792,1837,2.20831,2132,512,0.247654,2128,0.712271,10734,0.047699,0.020705,0.095398,24728,256,4,0.384852,0.741647,0.741647,7.672608,9965,0.960391,0.328968,0.649722,0.343411,0.9717,3.11257,8878,0.939163,4131
TOILET7.1.iv.13-shuffled,1,0.226023,0.668761,198,0.495303,337,2.250168,399,98,0.307253,396,0.655701,1491,0.056338,0.01799,0.098592,3502,56,3,0.496311,0.679285,0.679285,7.18797,1340,0.965282,0.370483,0.609424,0.383033,0.9731,2.907268,1144,0.948555,740
TOILET7.1.iv.14-shuffled,1,0.224502,0.668876,213.5,0.495046,361,2.254353,430,98,0.308855,427,0.656756,1608,0.052239,0.016702,0.091418,3772,56,3,0.497512,0.678621,0.678621,7.188372,1447,0.967781,0.372081,0.609278,0.383747,0.97503,2.904651,1237,0.952293,800
toilet_a_02_01.2-shuffled,1,0.307692,0.604651,8,0.653846,12,1.897436,18,12,0.302326,16,0.627907,39,0.205128,0.046512,0.307692,86,8,2,0.641026,0.648649,0.648649,4.444444,28,0.968023,0.391304,0.565217,0.4,0.923077,1.888889,22,0.9,25
toilet_a_02_10.2-shuffled,1,0.073529,0.817768,44,0.222841,30,2.122549,90,12,0.173121,88,0.831694,408,0.019608,0.004556,0.029412,878,8,2,0.237745,0.82448,0.82448,3.688889,379,1.008749,0.252092,0.74103,0.251192,0.994429,1.777778,364,0.973439,97
toilet_a_04_10.2-shuffled,1,0.098434,0.8,68,0.25,88,2.058166,140,120,0.138462,136,0.7681,894,0.143177,0.053846,0.268456,2080,64,4,0.173378,0.843478,0.843478,6.142857,812,0.910633,0.203191,0.718954,0.234109,0.932692,2.971429,788,0.722982,155
toilet_a_06_01.4-shuffled,1,0.647149,0.530322,40,0.885648,420,1.485362,86,756,0.113243,80,0.198902,649,1.775039,0.345297,3.494607,3232,384,6,0.226502,0.620332,0.620332,38.232558,244,0.320637,0.15588,0.515473,0.437333,0.348891,17.651163,216,0.321715,147
toilet_a_06_10.2-shuffled,1,0.237819,0.689793,92,0.44971,410,1.87819,190,756,0.100981,184,0.502989,1724,0.668213,0.202688,1.315545,5506,384,6,0.12355,0.828289,0.828289,18.905263,1329,0.607262,0.14164,0.617465,0.265348,0.706161,8.989474,1292,0.370267,213
toilet_a_08_01.4-shuffled,1,0.862083,0.508023,52,0.968417,2094,1.184026,112,4080,0.065222,104,0.091109,2429,3.372581,0.423422,6.718814,19196,2048,8,0.079457,0.564673,0.564673,178.482143,363,0.161348,0.096386,0.503847,0.471373,0.16653,84.321429,318,0.194266,193
toilet_a_08_10.2-shuffled,1,0.52187,0.568655,116,0.758534,2076,1.543489,240,4080,0.066607,232,0.213898,3978,2.059326,0.361888,4.102564,22460,2048,8,0.068125,0.756352,0.756352,84.883333,1930,0.282802,0.093847,0.536579,0.352297,0.363608,40.366667,1876,0.202509,271
toilet_a_10_01.11-shuffled,1,0.885894,0.506171,176,0.975618,10450,1.157257,362,20460,0.052263,352,0.067327,11796,4.340454,0.440703,8.672431,115951,10240,10,0.057647,0.556076,0.556076,331.381215,1391,0.121075,0.074786,0.503216,0.476229,0.129338,158.176796,1325,0.150541,680
toilet_a_10_01.5-shuffled,1,0.946432,0.502566,80,0.989787,10318,1.071088,170,20460,0.04822,160,0.05762,10902,4.696386,0.448336,9.383599,113977,10240,10,0.027701,0.529331,0.529331,697.882353,629,0.108854,0.072541,0.501234,0.488171,0.107907,333.505882,563,0.14544,302
toilet_a_10_10.2-shuffled,1,0.799844,0.517919,140,0.930803,10270,1.225078,290,20460,0.048293,280,0.088013,12840,3.987539,0.432941,7.96729,118030,10240,10,0.025623,0.637635,0.637635,409.931034,2615,0.138031,0.070493,0.509024,0.439115,0.164077,196.206897,2540,0.143578,329
toilet_c_02_01.2-shuffled,1,0.162162,0.657895,8,0.52,6,1.945946,17,8,0.315789,16,0.671053,37,0.054054,0.026316,0.108108,76,4,1,0.621622,0.666667,0.666667,3.647059,30,1.006579,0.380401,0.617284,0.376623,0.96,1.529412,26,0.993952,23
toilet_c_04_01.4-shuffled,1,0.248649,0.663462,28,0.507246,46,2.075676,58,32,0.298077,56,0.647321,185,0.086486,0.038462,0.172973,416,16,2,0.518919,0.677083,0.677083,5.62069,149,0.956044,0.359929,0.614657,0.375959,0.942029,2.413793,130,0.934049,96
toilet_c_04_10.2-shuffled,1,0.051765,0.849015,68,0.177835,44,2.112941,138,32,0.142232,136,0.852619,850,0.018824,0.008753,0.037647,1828,16,2,0.176471,0.855234,0.855234,4,816,0.996943,0.210051,0.780255,0.212418,0.989691,2,788,0.955882,150
toilet_c_06_01.5-shuffled,1,0.238342,0.664829,50,0.504146,92,2.069948,103,72,0.262404,100,0.637078,386,0.170984,0.046307,0.279793,907,44,3,0.46114,0.702128,0.702128,6.737864,304,0.907354,0.324291,0.611204,0.35819,0.930348,2.951456,281,0.834092,178
toilet_c_06_10.2-shuffled,1,0.049204,0.85486,92,0.169782,68,2.095514,187,72,0.123169,184,0.854589,1382,0.047757,0.013981,0.078148,3004,44,3,0.148336,0.872238,0.872238,4.609626,1324,0.979766,0.183458,0.786845,0.1907,0.983645,2.331551,1292,0.860675,205
toilet_c_08_01.13-shuffled,1,0.19165,0.69517,169,0.438498,280,2.149897,341,128,0.276028,338,0.672281,1461,0.065708,0.028803,0.131417,3333,64,3,0.438056,0.7071,0.7071,6.897361,1210,0.950759,0.344424,0.62826,0.363453,0.958567,2.979472,1164,0.926519,640
toilet_c_08_01.16-shuffled,1,0.185865,0.695098,208,0.438646,334,2.163606,419,128,0.281373,416,0.676412,1797,0.053422,0.023529,0.106845,4080,64,3,0.441291,0.704733,0.704733,6.887828,1492,0.959813,0.350844,0.626843,0.366531,0.96615,2.968974,1446,0.940204,793
toilet_c_08_01.4-shuffled,1,0.260486,0.695971,52,0.436842,118,1.986755,107,128,0.216117,104,0.625599,453,0.211921,0.087912,0.423841,1092,64,3,0.399558,0.737778,0.737778,7.009346,364,0.84795,0.2726,0.643875,0.324042,0.873684,3.102804,318,0.765462,181
toilet_c_08_05.10-shuffled,1,0.060166,0.787035,330,0.270591,298,2.209974,663,128,0.204345,660,0.781954,4953,0.019382,0.008619,0.038764,11138,64,3,0.23723,0.79207,0.79207,7.19457,4684,0.987229,0.273869,0.715936,0.27901,0.989049,3.577677,4634,0.964111,1175
toilet_c_08_05.6-shuffled,1,0.066781,0.791501,198,0.263422,194,2.185886,399,128,0.193825,396,0.782712,2905,0.033046,0.014674,0.066093,6542,64,3,0.229604,0.800315,0.800315,6.882206,2740,0.978005,0.261413,0.721048,0.269979,0.98146,3.418546,2690,0.937126,667
toilet_c_08_05.7-shuffled,1,0.064384,0.789884,231,0.266008,220,2.194615,465,128,0.197634,462,0.78245,3417,0.028095,0.012482,0.05619,7691,64,3,0.232368,0.797306,0.797306,6.993548,3226,0.981367,0.265942,0.719195,0.273287,0.984198,3.475269,3176,0.94707,794
toilet_c_08_05.8-shuffled,1,0.062611,0.788688,264,0.267929,246,2.201069,531,128,0.200452,528,0.782248,3929,0.024434,0.01086,0.048867,8840,64,3,0.234411,0.795097,0.795097,7.077213,3712,0.983839,0.269279,0.717825,0.275707,0.986231,3.517891,3662,0.954301,921
toilet_c_08_05.9-shuffled,1,0.061247,0.787767,297,0.269412,272,2.206035,597,128,0.202623,594,0.782086,4441,0.021617,0.009611,0.043234,9989,64,3,0.235983,0.793406,0.793406,7.142379,4198,0.985732,0.271841,0.716772,0.277554,0.9878,3.551089,4148,0.959795,1048
toilet_c_08_10.2-shuffled,1,0.04995,0.867769,116,0.152381,100,2.07992,235,128,0.110193,232,0.856666,2002,0.047952,0.022039,0.095904,4356,64,3,0.129371,0.884726,0.884726,4.817021,1931,0.968284,0.164847,0.804017,0.174332,0.974603,2.451064,1876,0.841126,259
toilet_c_10_01.11-shuffled,1,0.192077,0.693956,176,0.441014,320,2.113445,356,200,0.242285,352,0.663151,1666,0.15006,0.038256,0.240096,3921,125,4,0.39916,0.73019,0.73019,7.668539,1355,0.90819,0.309672,0.625154,0.343977,0.944873,3.370787,1325,0.826132,665
toilet_c_10_01.15-shuffled,1,0.180371,0.699064,240,0.430483,408,2.138373,484,200,0.253198,480,0.676009,2262,0.110522,0.028642,0.176835,5237,125,4,0.405393,0.725863,0.725863,7.458678,1863,0.931317,0.323724,0.627336,0.349949,0.959028,3.256198,1833,0.868675,917
toilet_c_10_01.20-shuffled,1,0.172265,0.702703,320,0.423077,518,2.155637,644,200,0.260971,640,0.685162,3007,0.083139,0.021796,0.133023,6882,125,4,0.409711,0.722925,0.722925,7.313665,2498,0.947764,0.333778,0.6289,0.35402,0.968983,3.177019,2468,0.899429,1232
toilet_c_10_01.4-shuffled,1,0.266453,0.665019,64,0.503717,166,1.955056,132,200,0.18047,128,0.590196,623,0.401284,0.092707,0.642055,1618,125,4,0.359551,0.760263,0.760263,9.015152,466,0.776306,0.231327,0.613134,0.303163,0.860595,4.106061,436,0.597952,224
toilet_c_10_05.11-shuffled,1,0.054422,0.796672,440,0.255222,400,2.193878,884,200,0.1882,880,0.791175,7350,0.034014,0.009077,0.054422,16525,125,4,0.21619,0.807132,0.807132,7.613122,6959,0.98023,0.256752,0.723897,0.264263,0.988606,3.800905,6925,0.929914,1589
toilet_c_10_05.12-shuffled,1,0.053516,0.796676,480,0.255216,430,2.19664,964,200,0.189474,960,0.791651,8035,0.031114,0.00831,0.049782,18050,125,4,0.21705,0.806232,0.806232,7.624481,7614,0.981914,0.258398,0.723892,0.265298,0.989569,3.807054,7580,0.935856,1744
toilet_c_10_05.7-shuffled,1,0.060738,0.796643,280,0.255268,280,2.17462,564,200,0.179376,560,0.787842,4610,0.05423,0.014388,0.086768,10425,125,4,0.210195,0.813466,0.813466,7.535461,4339,0.968499,0.245325,0.723936,0.256937,0.981939,3.758865,4305,0.888655,969
toilet_c_10_05.9-shuffled,1,0.056856,0.79666,360,0.25524,340,2.186455,724,200,0.184787,720,0.789893,5980,0.041806,0.011132,0.06689,13475,125,4,0.21388,0.80956,0.80956,7.582873,5649,0.975706,0.252337,0.723912,0.261462,0.986027,3.78453,5615,0.913975,1279
toilet_c_10_10.2-shuffled,1,0.051661,0.86,140,0.162791,140,2.066421,284,200,0.098333,280,0.846929,2710,0.092251,0.025,0.147601,6000,125,4,0.115867,0.894643,0.894643,5.809859,2579,0.946667,0.146905,0.792191,0.161064,0.97093,2.957746,2540,0.706926,314
toilet_g_02_01.2-shuffled,1,0.181818,0.590909,5,0.692308,4,1.818182,11,8,0.363636,10,0.6,22,0.090909,0.045455,0.181818,44,4,1,0.772727,0.6,0.6,4,17,1,0.407407,0.592593,0.4,0.923077,1.636364,14,1,17
toilet_g_04_01.2-shuffled,1,0.461538,0.6,10,0.666667,24,1.692308,22,32,0.266667,20,0.513333,52,0.307692,0.133333,0.615385,120,16,2,0.653846,0.636364,0.636364,5.090909,38,0.806667,0.305556,0.611111,0.357143,0.777778,2.181818,20,0.785714,34
toilet_g_08_01.2-shuffled,1,0.588235,0.6,20,0.666667,80,1.529412,43,128,0.16,40,0.387,136,0.705882,0.24,1.411765,400,64,3,0.492647,0.692308,0.692308,8.186047,85,0.559,0.185345,0.62069,0.294118,0.6,3.72093,40,0.488636,67
toilet_g_20_01.2-shuffled,1,0.758621,0.507246,50,0.971429,440,1.310345,105,800,0.057971,100,0.228261,580,2.068966,0.289855,3.448276,2760,480,5,0.284483,0.789474,0.789474,26.666667,159,0.28913,0.069079,0.539474,0.192308,0.428571,12.952381,100,0.15,165
uclid-pipe2,1,0.30388,0.529593,678.5,0.888244,1159,1.973256,1472,28.347826,0.398702,1357,0.496692,3814,0.165181,0.071705,0.330362,8786,14.173913,115,0.735711,0.534547,0.534547,10.599185,3327,0.929182,0.455356,0.531246,0.465361,0.864603,2.807745,2654,0.971418,2806
uclid-pipe3a,1,0.307372,0.529412,677,0.888889,1180,1.99974,1464,24.363636,0.403974,1354,0.500396,3839,0.153686,0.066614,0.307372,8857,12.181818,110,0.739515,0.533933,0.533933,10.650273,3361,0.937189,0.463203,0.531321,0.465934,0.874174,2.846995,2658,0.988317,2839
Umbrella_tbm_05.tex.module.000011,1,0.506556,0.605864,167.6,0.650535,2743,2.075162,1956,136.696429,0.215135,1676,0.624846,5415,0.494922,0.070465,0.689751,14972,112.142857,280,0.49566,0.713358,0.713358,39.800613,2977,0.875922,0.315515,0.546896,0.347836,0.883695,3.016871,2672,0.696341,2684
Umbrella_tbm_05.tex.module.000015,1,0.506906,0.605764,166.1,0.650808,2716,2.076521,1941,135,0.215375,1661,0.625852,5358,0.494588,0.070194,0.68869,14816,110.714286,280,0.495334,0.713194,0.713194,39.654817,2950,0.877534,0.31607,0.547129,0.347836,0.884123,3.009274,2642,0.697925,2654
Umbrella_tbm_05.tex.module.000025,1,0.509171,0.605115,157.1,0.652578,2554,2.075359,1851,126.071429,0.216931,1571,0.628078,5016,0.492424,0.072046,0.691786,13880,102.5,280,0.493222,0.710759,0.710759,38.784441,2788,0.883673,0.319952,0.54758,0.349246,0.880938,2.961102,2462,0.707201,2474
Umbrella_tbm_05.tex.module.000030,1,0.511308,0.604504,149.6,0.654249,2419,2.071444,1776,118.392857,0.218397,1496,0.628835,4731,0.490383,0.074809,0.697527,13100,95.178571,280,0.491228,0.708061,0.708061,37.916667,2653,0.888109,0.324026,0.548296,0.350988,0.876247,2.91723,2312,0.717341,2324
Umbrella_tbm_05.tex.module.000039,1,0.51424,0.603667,140.6,0.656544,2257,2.064024,1686,109.196429,0.220404,1406,0.628753,4389,0.487583,0.079332,0.70745,12164,86.25,280,0.488494,0.704051,0.704051,36.749703,2491,0.893051,0.329803,0.5493,0.353695,0.868582,2.859431,2132,0.731758,2144
Umbrella_tbm_05.tex.module.000043,1,0.516462,0.603033,134.6,0.658284,2149,2.062004,1626,103.571429,0.221924,1346,0.630078,4161,0.48546,0.081456,0.711367,11540,81.071429,280,0.486422,0.701515,0.701515,36.094711,2383,0.898167,0.333974,0.549163,0.355703,0.864923,2.817343,2012,0.740787,2024
Umbrella_tbm_05.tex.module.000053,1,0.520293,0.601943,125.6,0.661288,1987,2.05525,1536,93.660714,0.224538,1256,0.630609,3819,0.481802,0.086288,0.721393,10604,71.607143,280,0.482849,0.696649,0.696649,34.544271,2221,0.905203,0.34117,0.551574,0.358415,0.85665,2.748047,1832,0.760816,1844
Umbrella_tbm_05.tex.module.000064,1,0.529449,0.599347,109.1,0.668481,1690,2.037281,1371,77.232143,0.230761,1091,0.629454,3192,0.473058,0.098447,0.74718,8888,55.892857,280,0.474311,0.684607,0.684607,31.641138,1924,0.919438,0.358156,0.554139,0.36646,0.835742,2.597374,1502,0.803291,1514
