@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC

@DATA
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.5311,0.5316,0.9384,0.2181,0.9384,0.0095,0.532,0.394,1.0705,0.4162,0.3258,3.7223,0.0214,0.0092,0.0339,0,4,4,4,0.2323,0.459,0.0289,1.2804,1.0031,0.4769,0.0055,0.7321,0.0032,0,2.6817,0.8811,0.9253
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,9.787,0.7696,0.556,0.372,0.6572,0.2282,1.3065,0.9646,0.491,0.3833,0.1432,2.0516,0.1013,0.1233,0.2543,0.0634,7.6566,9,6,0.0761,0,0.0309,1.0144,1.2148,0.0484,5.0994,2.2163,0.1942,0.0015,0.8724,0.9574,0.181
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0.0983,0.4396,0.9753,0.5,0.9757,0.0156,0.795,0.455,5.5645,0.8192,0.2966,5.2875,0.9102,0.0489,0.241,0,4,4,4,0.5671,1,0.0035,3.9209,3.2354,0.9232,0.0037,0.1995,0.0103,0,2.34,0.9869,1
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.8505,1.0647,0.6184,0.2337,0.7126,0.1645,1.7411,1.4353,1.0046,0.3638,0.1445,3.1401,0.5476,0.0349,0.0892,0.0174,64.5429,89,46,0.1717,0.5717,0.0005,0.6092,0.7817,0.512,0.2995,0.5675,0.0497,0.0027,1.2396,0.8333,0.8666
SAT_RACE2008/een-pico-prop05-75.cnf,1,2.6465,0.822,0.5642,0.6975,0.6999,0.2095,1.8581,1.7275,1.1704,0.47,0.2001,3.0566,0.3975,0.0631,0.1333,0.049,11.4704,13,9,0.2005,0.5328,0.0036,0.7995,0.8201,0.4993,1.4702,0.5973,0.0779,0.008,1.0176,1,0.8831
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,1.5302,0.6771,0.3807,0.2404,0.7206,0.1803,1.5182,1.3368,2.2014,0.4231,0.2457,2.368,0.1192,0.1092,0.2402,0.0736,5.2761,6,4,0.206,0.1567,0.0018,0.7182,1.9053,0.2735,0.5309,0.8947,0.171,0.0327,0.6851,0.8958,0.5983
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.9628,0.9826,0.7333,0.1312,0.869,0.1758,1.3819,1.0368,0.5254,0.3911,0.163,2.5717,0.5913,0.016,0.0298,0.0166,15.8824,16,15,0.2634,0.7541,0.0001,0.4866,0.4971,0.5695,0.6136,0.5683,0.0255,0,0.8015,0.8095,0.8807
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,1.7915,0.7644,0.5052,0.4432,0.8059,0.2151,1.4512,1.2936,1.1504,0.4464,0.1758,2.3734,0.2537,0.0622,0.1355,0.0322,7.0546,8,5,0.1658,0.2604,0.0074,0.6025,1.474,0.2886,0.7752,0.6913,0.0956,0.0213,0.8445,0.7333,0.5187
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,1.7313,0.6681,0.4237,0.2429,0.8334,0.1961,1.2611,1.1459,1.9347,0.3911,0.182,2.1374,0.1526,0.0819,0.1749,0.0638,5.5157,6,4,0.1593,0.5424,0.002,0.5459,1.6085,0.3977,0.7036,0.5782,0.0786,0.0251,0.7179,0.875,0.5847
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,2.5779,1.0316,0.7339,0.1987,0.9297,0.1508,1.291,0.9742,0.6221,0.3432,0.1577,2.9493,0.5419,0.0137,0.0307,0.0116,15.0741,16,15,0.2382,0.6071,0.0002,0.3713,0.6174,0.504,1.5799,0.6074,0.0239,0,0.9353,0.8333,0.8481
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.3575,0.6674,0.5595,1,0.752,0.1169,1.4415,1.3282,1.3604,0.4952,0.1632,3.102,0.1975,0.0607,0.1261,0.0506,5.5075,6,2,0.355,0.6814,0.0016,0.3839,1.7694,0.605,1.4995,0.344,0.1099,0.0001,1.0395,1,0.8211
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,1.338,1.053,0.6528,0.386,0.7334,0.1716,1.7572,1.493,0.9978,0.3481,0.1451,3.0734,0.5132,0.0555,0.1402,0.0297,101.6071,105,100,0.1759,0.4801,0.0003,0.6433,0.8203,0.5141,0.4903,0.5911,0.084,0.0007,1.1696,0.8,0.923
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991,0.1626,1.2654,1.0522,1.7705,0.4998,0.1153,2.41,0.2256,0.0529,0.1001,0.0439,10.716,14,9,0.1716,0.6702,0.0347,1.3184,2.9822,0.5975,0.0247,0.3482,0.0603,0.0127,0.868,0.6667,0.7931
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221,0.8232,0.2146,0.841,0.0808,1.5953,1.1497,2.2027,0.5461,0.2222,3.9501,0.7426,0.0181,0.0692,0.0019,4.3026,5,4,0.3446,0.8718,0.0092,1.1113,1.5913,0.7678,0.07,0.3302,0.017,0,1.9005,0.8841,0.9703
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.2319,0.6628,0.5456,1,0.7563,0.115,1.4132,1.3076,1.4436,0.4963,0.1635,3.0565,0.1875,0.0621,0.1233,0.0519,5.4734,6,2,0.3617,0.6826,0.0013,0.3807,1.8825,0.6094,1.4262,0.3375,0.1139,0.0002,1.0072,1,0.8211
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,10.0059,1.4699,0.7843,0.5,0.7386,0.0309,1.6253,1.6906,1.8552,0.2401,0.2997,5.4687,0.6512,0.1636,0.4522,0.0851,12.125,14,10,0.3621,0.8387,0.0507,2.5367,1.6032,0.6819,0.6101,0.4697,0.3185,0.0005,1.0434,0.9824,0.9767
SAT_RACE2008/mizh-sha0-36-3.cnf,1,1.4352,0.4343,0.529,0.2106,0.5284,0.171,1.036,0.9172,0.5123,0.4091,0.0382,2.5567,0.0806,0.0308,0.0447,0.0262,13.3353,14,13,0.0189,0.0044,0.0002,0.1864,0.5195,0.0753,0.7479,1.9002,0.0417,0.0007,0.727,0.2727,0.3659
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.5479,0.9995,0,0.9995,0.007,0.6754,0.6739,0.0043,0.5947,0.0016,0.6689,0.3927,0,0,0,3,3,3,0.5255,0.6916,0.0345,0.2893,0.0741,0.6918,0,0.0022,0,0,0,0.5297,0.6929
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,1.7535,0.7742,0.5192,0.4589,0.8274,0.2139,1.3947,1.2161,2.3906,0.44,0.1816,2.0957,0.2645,0.0611,0.1327,0.0305,6.72,7,5,0.1641,0.2559,0.0018,1.0203,3.0913,0.293,0.7598,0.7137,0.0976,0.0233,0.772,0.8483,0.5329
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,2.649,1.067,0.7595,0.2049,0.9253,0.1661,1.3173,0.9652,0.4744,0.3513,0.1602,2.7684,0.5972,0.0136,0.03,0.0116,14.625,15,14,0.2447,0.6321,0.0002,0.3897,0.4865,0.5198,1.7585,0.5878,0.0235,0,0.9213,0.7778,0.8515
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.6179,0.868,0.6047,0.2921,0.8745,0.2724,1.3832,1.101,0.3099,0.4819,0.1084,2.2089,0.5332,0.0424,0.0809,0.0349,10.0309,11,9,0.148,0.5075,0.0141,0.6465,0.7376,0.4842,0.315,0.4421,0.0556,0.0097,0.8113,0.7,0.7484
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.17,0.7311,0.2519,0.1448,0.4137,0.1714,1.68,1.1463,0.5553,0.41,0.0537,2.5736,0.0526,0.0779,0.1405,0.0956,7.8816,9,7,0.0283,0.0099,0.0042,0.254,0.4976,0.048,0.0817,1.5673,0.1358,0.0036,0.6691,0.25,0.1518
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,389.9783,0.9037,0.6526,0.7397,0.8053,0.2421,1.5235,1.2246,0.3643,0.4091,0.2119,2.4006,0.4053,0.0736,0.1797,0.0433,4.2667,5,3,0.26,0.5539,0.1522,0.3716,0.3581,0.5136,273.3579,0.5169,0.0694,0.0063,1.5963,1,0.831
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,2.2683,1.0673,0.883,0.5,0.7814,0.2057,1.3335,1.2868,13.1175,0.4008,0.1586,1.5274,0.5336,0.1182,0.3144,0.0908,8.3158,10,8,0.3185,0.8816,0.0003,1.192,4.2919,0.86,1.5782,0.208,0.152,0.0154,0.9009,0.9989,0.9779
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.9649,0.9786,0.7289,0.138,0.8738,0.1714,1.3768,1.0397,0.5647,0.3875,0.1639,2.5876,0.5778,0.0156,0.0291,0.0156,16.1429,17,16,0.2618,0.7631,0.0001,0.4781,0.5259,0.5825,0.6016,0.5502,0.022,0,0.7989,0.8261,0.8868
SAT_RACE2008/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062,0.9027,0.6042,0.4053,0.0385,2.37,0.0723,0.0312,0.0486,0.0291,12.9279,14,12,0.0207,0.0106,0.0002,0.1825,0.4859,0.0824,0.7771,1.7399,0.0407,0.0001,0.5797,0.3333,0.3672
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,3.4383,0.7674,0.5164,0.2321,0.5398,0.1563,1.9235,1.7793,2.9784,0.3529,0.1686,3.0504,0.2651,0.0432,0.0993,0.0274,7.4601,9,6,0.1261,0.3013,0.0181,0.6984,1.0295,0.3291,5.4887,0.8042,0.0557,0.0067,0.9354,0.9941,0.7189
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.1691,0.7834,0.5331,0.2415,0.8133,0.2074,1.4888,1.2677,0.6535,0.4607,0.1434,3.0161,0.3034,0.0564,0.203,0.0343,9.6611,11,6,0.1741,0.3672,0.0075,0.8116,0.8051,0.3609,1.1514,0.6732,0.0727,0.0013,1.174,0.6364,0.6767
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.0026,0.8021,0.0104,1,0.0098,0.013,1.0605,0.1824,0.2994,0.3965,0.2887,4.9256,0.0097,0.4528,0.5,0.5,19.3143,22,2,0.2747,0.1973,0.0013,0.0783,0.2878,0.37,0.0121,0.8203,0.5,0.3092,0.1884,1,0.9047
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1589,0.66,0.5371,1,0.7589,0.1138,1.3954,1.2942,1.4973,0.4971,0.1635,3.0333,0.1814,0.0629,0.126,0.0556,5.4286,6,2,0.3658,0.6832,0.0012,0.3787,1.9526,0.6122,1.3836,0.3336,0.1186,0.0002,0.9877,1,0.8211
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1294,0.8676,0.1814,1.3871,1.0251,0.4687,0.3934,0.1616,2.5645,0.6156,0.0165,0.0315,0.0164,16.1667,17,16,0.2668,0.7458,0.0001,0.4929,0.4661,0.5747,0.7045,0.5464,0.0273,0,0.8441,0.7778,0.8804
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,1.2368,1.5294,0.8885,0.1716,0.9388,0.2403,1.1464,0.9933,0.8009,0.1941,0.1536,2.4752,0.6547,0.033,0.056,0.031,8.0569,9,7,0.1838,0.8511,0.0023,1.0817,0.7596,0.7503,0.6176,0.3427,0.0423,0.0137,0.5646,0.7778,0.9254
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,2.2757,0.9999,0.5996,0.34,0.6574,0.1352,1.9733,1.643,1.1688,0.3724,0.164,3.6679,0.5208,0.0311,0.0839,0.0157,95.9701,98,94,0.225,0.6648,0.0004,0.6949,0.9826,0.5955,0.8234,0.4763,0.0471,0.0002,1.2435,0.7297,0.9177
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.2719,0.6645,0.55,1,0.7548,0.1156,1.4229,1.315,1.4158,0.4958,0.1634,3.0831,0.1906,0.0616,0.1221,0.0519,5.4075,6,2,0.3595,0.6822,0.0014,0.382,1.8455,0.6079,1.4494,0.3396,0.1126,0.0002,1.0176,1,0.8218
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,4.6381,0.6918,0.4961,1,0.571,0.1541,1.7363,1.5238,1.6521,0.5177,0.1238,3.0906,0.2075,0.0528,0.1118,0.0419,9.5939,11,8,0.1395,0.4476,0.002,0.3571,1.3381,0.43,1.5886,0.436,0.0822,0.0011,0.9678,1,0.6505
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2389,0.7192,0.5362,0.453,0.7788,0.1935,1.477,1.3851,2.5054,0.4959,0.1872,2.2866,0.2829,0.0609,0.1326,0.0339,6.4894,7,6,0.1619,0.3149,0.0033,0.8792,2.8746,0.3207,0.8767,0.7134,0.1004,0.0226,0.7529,0.9769,0.5344
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0.4523,0.8324,0.5031,0.3217,0.8857,0.2415,1.1822,0.9338,0.3043,0.3452,0.0855,2.4131,0.217,0.0481,0.0705,0.0462,9.039,11,7,0.0767,0.1767,0.0195,0.3819,0.6218,0.2409,0.1867,0.7982,0.0558,0.0052,0.9126,0.5,0.5411
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,1.5062,0.4132,0.5294,0.1579,0.5427,0.17,1.0064,0.9028,0.6044,0.4053,0.0385,2.368,0.0724,0.0312,0.0483,0.0291,12.9667,14,12,0.0207,0.0107,0.0002,0.1825,0.486,0.0823,0.7758,1.7381,0.0407,0.0001,0.5791,0.3333,0.367
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,4.7892,0.7987,0.5486,1,0.6968,0.2017,1.6773,1.4953,0.8363,0.4569,0.1555,3.1391,0.3105,0.061,0.1411,0.0418,10.6808,12,9,0.1867,0.4213,0.0025,0.4278,0.769,0.4245,2.3684,0.5748,0.0817,0.0026,1.1565,1,0.7506
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,1.5011,0.7492,0.5535,0.3034,0.7625,0.2211,1.2985,1.0665,1.0207,0.3592,0.0879,2.4715,0.1961,0.0526,0.1176,0.0368,9.9682,15,9,0.0756,0.2066,0.0007,0.2504,1.2666,0.2488,0.8403,0.7731,0.0589,0.0183,0.8716,0.75,0.4783
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,11.0285,0.675,0.5727,1,0.6124,0.0896,1.6927,1.6227,1.9876,0.4333,0.2184,2.9846,0.1971,0.0401,0.0945,0.0308,6.1765,7,6,0.3765,0.6051,0.0004,0.5316,4.1093,0.6243,3.789,0.4248,0.0642,0.0007,0.974,1,0.966
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,5.9733,0.7687,0.4577,0.5,0.7758,0.1458,1.7401,1.4866,3.6815,0.5,0.2239,3.376,0.4402,0.0879,0.3072,0.0033,11,11,11,0.229,0.9971,0.0034,2.9214,2.3891,0.8194,2.0505,0.3898,0.1563,0,1.4628,0.9899,1
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.3296,0.9718,0.9006,0.4859,0.9602,0.1515,1.0807,0.4736,0.6938,0.4909,0.2925,2.6931,0.8938,0.0678,0.3138,0.0109,11.219,13,9,0.3847,0.8305,0.0016,0.9322,0.8394,0.6289,0.1376,0.577,0.0707,0.0011,1.6772,1,0.9554
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.13,0.7273,0.2465,0.1448,0.4164,0.1706,1.6765,1.1366,0.5499,0.4105,0.0535,2.5565,0.0478,0.0782,0.1406,0.099,8.5147,10,7,0.0282,0.0099,0.0031,0.2523,0.4924,0.0478,0.0631,1.5661,0.1363,0.0037,0.6751,0.25,0.152
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.5641,0.5564,0.9416,0.1794,0.9416,0.006,0.571,0.3575,1.1271,0.4406,0.3089,4.1024,0.0144,0.0083,0.0308,0.0001,4,4,4,0.2496,0.4268,0.0223,1.4069,1.0284,0.5037,0.0036,0.6386,0.0039,0,2.3586,0.9108,0.9526
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.6461,1.2271,0.9897,0.616,0.9897,0.1447,0.7384,0.0761,4.4791,0.3977,0.2278,1.3402,0.9896,0.1549,0.4059,0.0709,33,33,33,0.3389,0.9468,0.0017,5.4502,0.7804,0.8146,0.2794,0.3055,0.315,0.0074,1.0491,1,0.9961
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0.1435,0.3128,0.9564,1,0.9566,0.0233,0.6014,0.3747,4.946,0.9028,0.2785,4.8945,0.9501,0.069,0.3415,0.001,4,4,4,0.5096,0.9992,0.0058,2.409,2.9842,0.8972,0.0118,0.2738,0.031,0,1.9965,1,1
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172,1.0398,0.9209,0.5098,0.4084,0.0385,2.5696,0.0826,0.0308,0.0447,0.0264,13.2157,14,13,0.0194,0.0061,0.0002,0.1873,0.5183,0.0777,0.7651,1.8555,0.0411,0.0008,0.7212,0.2727,0.3661
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,2.0373,1.0414,0.7597,0.2006,0.8904,0.1799,1.3784,1.0111,0.4214,0.3748,0.1568,2.6834,0.6244,0.0154,0.032,0.0135,14.3725,15,14,0.2539,0.6747,0.0002,0.4542,0.4352,0.5485,1.4456,0.5544,0.0255,0,0.857,0.75,0.8638
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0.1149,0.2672,0.9761,0.5,0.9762,0.0121,0.5291,0.3939,7.0241,0.9184,0.278,5.4556,0.9263,0.0469,0.232,0,0,0,0,0.5892,1,0.0032,3.0881,4.3722,0.9261,0.0053,0.2058,0.0023,0,2.5605,0.9853,1
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0.0461,0.7305,0.2526,0.3029,0.6974,0.1601,1.2666,1.0553,3.4899,0.4967,0.103,2.0525,0.2269,0.0545,0.105,0.0446,7.3318,8,6,0.1751,0.7073,0.0267,0.9289,2.6076,0.6332,0.0217,0.2984,0.0627,0.0194,0.7691,0.6667,0.8058
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,3.2059,0.7566,0.5069,0.4987,0.8167,0.1745,1.4762,1.2524,1.7648,0.4861,0.174,3.0752,0.3606,0.0531,0.1256,0.028,7.0476,8,6,0.1422,0.7373,0.0029,1.2961,2.1247,0.6264,1.221,0.5215,0.0791,0,1.3402,1,0.9821
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072,0.764,0.2051,0.9232,0.1693,1.3235,0.964,0.4496,0.3537,0.1591,2.7397,0.6084,0.0138,0.0301,0.0119,14.5909,15,14,0.2468,0.6386,0.0002,0.3951,0.4655,0.5253,1.8063,0.5767,0.0236,0,0.9099,0.7647,0.8513
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,1.4905,0.681,0.5439,0.2521,0.7546,0.1894,1.3268,1.1936,0.9938,0.3542,0.1249,2.7555,0.1395,0.0685,0.1785,0.0444,8.3451,10,6,0.1434,0.2144,0.0007,0.3216,0.5276,0.2927,0.5465,0.8811,0.1088,0.0027,0.9104,0.6364,0.7572
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095,0.0795,1.9181,1.8763,2.9743,0.3194,0.2327,4.09,0.4366,0.0288,0.0888,0.0097,14.2286,17,12,0.236,0.7886,0.003,0.9274,1.7774,0.671,1.0411,0.4364,0.0444,0,1.3719,0.9216,0.9628
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,1.0645,0.9986,0.7475,0.1295,0.8651,0.1838,1.3882,1.0208,0.4521,0.3955,0.1607,2.5613,0.6241,0.0166,0.0315,0.0165,16.1333,17,16,0.2683,0.7483,0.0001,0.4975,0.4577,0.5786,0.7177,0.5387,0.0273,0.0001,0.8382,0.7647,0.8806
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.2049,0.7917,0.4885,0.3296,0.7257,0.2023,1.4844,1.2788,0.8554,0.4266,0.1198,3.0454,0.2386,0.0508,0.1227,0.0376,9.9762,12,8,0.1039,0.3101,0.0025,0.3446,0.773,0.3332,0.8807,0.7097,0.0647,0.0043,0.9816,0.7978,0.6612
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,3.3276,0.5176,0.5361,0.1622,0.797,0.1752,0.9448,1.0757,1.179,0.3234,0.0801,2.5562,0.1273,0.0267,0.0474,0.0264,10.7266,12,9,0.0884,0.1837,0.01,0.3347,0.9753,0.2515,1.3653,0.8521,0.0419,0.0087,0.717,0.7838,0.6664
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.7736,0.5682,0.8782,0.1153,0.8782,0.0112,0.7094,0.6176,1.0543,0.4675,0.2784,4.1735,0.0291,0.0031,0.0068,0,3.7291,5,3,0.3065,0.567,0.033,0.8588,0.8426,0.542,0.0139,0.4179,0.0001,0,3.6415,0.9381,0.9294
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.0227,0.8565,0.5051,0.191,0.8405,0.2311,1.2596,1.0453,0.7977,0.3593,0.0756,1.6665,0.3341,0.0357,0.0484,0.0282,6.1622,7,4,0.1264,0.2153,0.0124,0.2845,0.978,0.2235,0.387,0.8281,0.0471,0.0179,0.6731,0.5,0.5162
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,1.3233,1.2726,0.9739,0.5282,0.9829,0.1527,0.8075,0.1778,1.3372,0.379,0.1651,2.413,0.9764,0.0854,0.2681,0.0086,36.1398,37,35,0.1884,0.9254,0.0011,1.9844,0.7146,0.701,0.7975,0.4678,0.2382,0.0033,1.4562,1,0.9545
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,4.7944,0.7078,0.4583,0.439,0.4697,0.1341,1.7915,1.6385,1.3359,0.3755,0.1548,3.1408,0.127,0.0791,0.1482,0.0736,7.4959,9,7,0.1757,0.6132,0.002,0.3926,1.2956,0.5529,1.2967,0.4577,0.1206,0.0004,0.8465,0.9658,0.8482
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991,0.1626,1.2654,1.0522,1.7705,0.4998,0.1153,2.41,0.2256,0.0529,0.1001,0.0439,10.7181,13,9,0.1716,0.6702,0.0347,1.3184,2.9822,0.5975,0.0247,0.3482,0.0603,0.0127,0.868,0.6667,0.7931
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,13.4324,1.4142,0.7722,0.5,0.7228,0.0256,1.695,1.8178,1.9823,0.2594,0.3093,5.6971,0.631,0.151,0.4488,0.0698,19.1304,20,19,0.4074,0.8287,0.0427,2.5726,1.687,0.6781,0.6914,0.4767,0.2849,0.0004,1.1077,0.9909,0.9765
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,1.8066,0.6862,0.509,0.2424,0.5657,0.1714,1.6477,1.4537,0.8846,0.3772,0.1553,3.2592,0.1962,0.0535,0.1321,0.0367,7.6213,9,6,0.1197,0.1741,0.0479,0.6425,1.5383,0.271,0.8449,0.9304,0.0739,0.0028,0.9957,0.8333,0.6364
