@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC

@DATA
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02620_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02600_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05460_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05700_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06860_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05860_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06780_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05180_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04200_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04460_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04320_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05820_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02440_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03600_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05880_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02280_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03880_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03640_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05280_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02360_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
prop_stress/prop_stress.mzn_AND_prop_stress/1000.dzn,1,0.003984,250.9995,501.999001,501.999001,1,502501,2002,39.86314,167084.081671,2002002002,1000001,39.86314,1.020419,39903.003164,0,502501
nsp/nsp_2.mzn_AND_nsp/period_14/66.dzn,1,0.963994,1.03735,3.824262,21.39186,0.459301,8955,18795,5.894633,22354.713967,900041535,47887.285714,54.253497,1.808274,21237.873604,1.98481,19497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03120_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03740_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04600_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02220_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02660_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05780_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
solbat/sb.mzn_AND_solbat/sb_15_15_6_1.dzn,1,0.821038,1.217971,3.464592,61.669522,0.221319,2832,10506,3.277699,0.955829,24025,2.286789,232.820179,1.063344,11076.066825,2.181327,12796
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06580_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05440_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03620_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02240_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06880_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05480_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
nsp/nsp_2.mzn_AND_nsp/period_14/81.dzn,1,0.963994,1.03735,3.824262,21.39186,0.459301,8955,18795,5.894633,22354.713967,900041535,47887.285714,54.253497,1.808274,21237.873604,1.98481,19497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05760_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04140_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05660_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04020_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07700_2600_100.dzn,1,0.705494,1.417447,3.166778,7.308824,0.777411,3297,2992,29.928888,924131.801554,15600005204,5213905.48262,485.069935,0.387949,21129.727454,2.483394,4241
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04480_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06720_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04620_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04680_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03800_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,0.821038,1.217971,3.464592,61.669522,0.221319,2832,10506,3.277699,0.955829,24025,2.286789,232.820179,1.063344,11076.066825,2.181327,12796
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04640_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
nsp/nsp_2.mzn_AND_nsp/period_14/97.dzn,1,0.963994,1.03735,3.824262,21.39186,0.459301,8955,18795,5.894633,22354.713967,900041535,47887.285714,54.253497,1.808274,21237.873604,1.98481,19497
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03300_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02740_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04300_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05740_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05600_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02960_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03200_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06800_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03960_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05240_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05420_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02980_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04520_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
solbat/sb.mzn_AND_solbat/sb_15_15_6_3.dzn,1,0.821038,1.217971,3.464592,61.669522,0.221319,2832,10506,3.277699,0.955829,24025,2.286789,232.820179,1.063344,11076.066825,2.181327,12796
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02420_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03940_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02820_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03520_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03380_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03420_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02300_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02940_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
solbat/sb.mzn_AND_solbat/sb_15_15_6_0.dzn,1,0.821038,1.217971,3.464592,61.669522,0.221319,2832,10506,3.277699,0.955829,24025,2.286789,232.820179,1.063344,11076.066825,2.181327,12796
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03500_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02160_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05380_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
solbat/sb.mzn_AND_solbat/sb_15_15_7_1.dzn,1,0.828222,1.207405,3.564096,62.487416,0.212417,2833,11046,3.367432,0.956507,25105,2.272768,232.820179,1.054681,11616.066825,2.267768,13337
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05140_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05320_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20100_2600_100.dzn,1,0.705494,1.417447,3.166778,7.308824,0.777411,3297,2992,29.928888,924131.801554,15600005204,5213905.48262,485.069935,0.387949,21129.727454,2.483394,4241
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04700_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02120_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04220_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05580_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
solbat/sb.mzn_AND_solbat/sb_15_15_6_2.dzn,1,0.821038,1.217971,3.464592,61.669522,0.221319,2832,10506,3.277699,0.955829,24025,2.286789,232.820179,1.063344,11076.066825,2.181327,12796
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02920_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03720_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02200_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05080_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02340_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03440_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06680_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05400_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04880_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04180_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02720_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03680_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02520_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02900_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04340_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06740_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04240_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05720_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
solbat/sb.mzn_AND_solbat/sb_15_15_7_2.dzn,1,0.828222,1.207405,3.564096,62.487416,0.212417,2833,11046,3.367432,0.956507,25105,2.272768,232.820179,1.054681,11616.066825,2.267768,13337
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03840_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03900_2400_100.dzn,1,0.678089,1.474733,3.226433,6.685131,0.78682,2388,2058,30.352505,1033366.499028,11520003540,5597669.358601,388.055948,0.442076,15452.01412,2.444108,3035
