@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC

@DATA
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0.3528,0.3528,0,1,0.3528,0.0645,0.3528,0.3528,1,0.0909,0,0.5993,0.6841,0.5993,0.6649,2
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-121-100.cnf,1,0.3228,0.3242,0,1,0.3248,0.2,0.3159,0.3219,0.8012,0.4802,0,0.0369,0.0768,0.0587,0.1038,5.9333
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0.4946,0.4951,1.3464,0.2441,0.4959,?,0.4939,0.4941,0.8754,0.0025,0.8074,0.1415,?,0.1673,?,2
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,0,0,0,1,0,?,0,0,0.997,0.0069,0,0.3326,?,0.3464,?,2
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.0597,0.1616,1.5396,0.5467,0.3625,?,0.0595,0.035,1.1344,0.0556,0.5975,0.6126,?,0.831,?,6.4884
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.0241,0.0562,0.0989,0.9992,0.5,?,0.0199,0.0062,0.9999,0.0041,0.0056,0.977,?,0.9993,?,2
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.0061,0.0114,2.0344,0.3979,0.0594,?,0.0051,0.0014,0.9905,0.0044,0.623,0.4162,?,0.8422,?,3.2406
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0,0,0.3436,0.9848,0.0003,?,0,0,0.9986,0.0271,0.0471,0.7422,?,0.7646,?,3.7909
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,0,0,0.184,0.9972,0,?,0,0,0.9999,0.0088,0.013,0.8378,?,0.8878,?,3.496
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.0097,0.1528,1.1488,0.4629,0.2812,?,0.0293,0.0003,0.9924,0.0364,0.9819,0.9007,?,0.9959,?,17.3895
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,0.1364,0.1576,1.5312,0.4431,0.1802,0.2,0.0758,0.0943,0.9971,0.058,0.7679,0.7491,0.3747,0.7601,1.0656,3.0573
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n30-02-S77299857.shuffled-as.sat03-1633.cnf,1,0.0481,0.1012,1.6647,0.4094,0.3032,0.7164,0.046,0.0288,0.8598,0.1647,0.7888,0.0251,0.2547,0.0162,0.5345,5.1232
