@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC

@DATA
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0.175,0.850146,0.275,0.225,497.9,9,482,180,0.225,0.219268,512,440,40,0.05,0.05,0.230769,40,40,499,9,25,180,25,0.375,0.1,49.806151,25,47.2,25,588,49.866667,0.059424
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0.175,0.850839,0.275,0.225,500.972222,9,481,180,0.225,0.262503,520,440,40,0.05,0.05,0.230769,40,40,501,9,25,180,25,0.375,0.075,50.081325,25,47.714286,25,581,50,0.063738
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0.15,0.850146,0.3,0.225,498.561111,9,483,180,0.225,0.236106,516,439,40,0.05,0.05,0.230769,40,40,499,9,25,180,25,0.35,0.075,50.032226,25,47.538462,25,575,50,0.066144
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0.175,0.850146,0.375,0.225,496.605556,9,480,180,0.225,0.233619,513,425,40,0.05,0.05,0.230769,40,40,496,9,25,180,25,0.4,0.1,49.702571,25,47.375,25,570,49.666667,0.071589
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0.15,0.851123,0.3,0.225,498.077778,9,484,180,0.225,0.233295,512,436,40,0.05,0.05,0.230769,40,40,500,9,25,180,25,0.375,0.075,49.919279,25,47.333333,25,581,49.777778,0.069597
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0.15,0.850412,0.3,0.225,502.972222,9,484,180,0.225,0.259881,521,436,40,0.05,0.05,0.230769,40,40,502,9,25,180,25,0.325,0.125,50.137303,25,47.8,25,565,50.2,0.055057
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0.175,0.851212,0.275,0.225,501.627778,9,485,180,0.225,0.230712,518,418,40,0.05,0.05,0.230769,40,40,501,9,25,180,25,0.375,0.05,49.999972,25,47.5,25,569,50,0.059687
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0.15,0.850412,0.275,0.225,498.383333,9,482,180,0.225,0.198023,514,446,40,0.05,0.05,0.230769,40,40,498,9,25,180,25,0.4,0.1,49.852922,25,47.428571,25,566,49.875,0.067777
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0.15,0.851265,0.3,0.225,502.561111,9,485,180,0.225,0.25835,524,438,40,0.05,0.05,0.230769,40,40,501,9,25,180,25,0.4,0.05,50.132106,25,47.666667,25,566,50.111111,0.075829
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0.15,0.851123,0.325,0.225,501.433333,9,489,180,0.225,0.245816,516,437,40,0.05,0.05,0.230769,40,40,502,9,25,180,25,0.35,0.075,50.088941,25,47.6,25,556,50,0.071589
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0.15,0.850999,0.275,0.225,498.616667,9,481,180,0.225,0.218882,514,437,40,0.05,0.05,0.230769,40,40,496,9,25,180,25,0.35,0.125,49.925489,25,47.4,25,562,49.857143,0.053619
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0.15,0.843445,0.325,0.2375,505.561111,9,489,180,0.225,0.237104,526,436,40,0.05,0.05,0.230769,40,40,506,9,25,180,25,0.4,0.1,50.563824,25,48.142857,25,576,50.615385,0.073101
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0.15,0.850643,0.3,0.225,498.283333,9,478,180,0.225,0.237519,516,433,40,0.05,0.05,0.230769,40,40,499,9,25,180,25,0.375,0.075,49.992239,25,47.4,25,569,49.888889,0.068465
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0.15,0.850643,0.325,0.225,498.927778,9,481,180,0.225,0.234776,516,434,40,0.05,0.05,0.230769,40,40,501,9,25,180,25,0.4,0.125,49.932627,25,47.285714,25,554,50.1,0.059948
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0.15,0.851283,0.275,0.225,499.516667,9,480,180,0.225,0.266096,516,438,40,0.05,0.05,0.230769,40,40,501,9,25,180,25,0.375,0.1,49.86277,25,47.454545,25,557,50,0.055621
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0.175,0.850146,0.325,0.225,500.683333,9,486,180,0.225,0.215318,517,427,40,0.05,0.05,0.230769,40,40,502,9,25,180,25,0.325,0.125,50.112443,25,47.545455,25,573,50.272727,0.049054
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0.15,0.851283,0.275,0.225,501.727778,9,488,180,0.225,0.240953,516,439,40,0.05,0.05,0.230769,40,40,502,9,25,180,25,0.35,0.1,50.167605,25,47.714286,25,561,50.166667,0.064226
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0.15,0.850643,0.275,0.225,498.972222,9,483,180,0.225,0.232628,516,433,40,0.05,0.05,0.230769,40,40,498,9,25,180,25,0.375,0.1,49.98394,25,47.428571,25,557,50,0.072672
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0.15,0.851283,0.275,0.2,498.355556,9,482,180,0.225,0.23234,516,415,40,0.05,0.05,0.230769,40,40,499,9,25,180,25,0.4,0.1,49.74791,25,47.4,25,565,49.714286,0.062998
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0.15,0.848279,0.25,0.2125,496.533333,9,480,180,0.225,0.234974,513,435,40,0.05,0.05,0.230769,40,40,495,9,25,180,25,0.375,0.125,49.660943,25,47.142857,25,555,49.777778,0.057282
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0.15,0.851212,0.25,0.2,499.588889,9,484,180,0.225,0.238848,514,424,40,0.05,0.05,0.230769,40,40,501,9,25,180,25,0.375,0.075,49.958145,25,47.571429,25,565,49.9,0.065907
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0.15,0.851212,0.3,0.225,502.222222,9,485,180,0.225,0.253088,524,436,40,0.05,0.05,0.230769,40,40,503,9,25,180,25,0.35,0.1,50.162376,25,47.571429,25,583,50.181818,0.062998
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0.15,0.850146,0.275,0.225,498.4,9,482,180,0.225,0.213826,515,414,40,0.05,0.05,0.230769,40,40,498,9,25,180,25,0.325,0.1,49.782532,25,47.25,25,569,49.857143,0.061745
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0.15,0.850839,0.35,0.2125,502.077778,9,487,180,0.225,0.193043,516,449,40,0.05,0.05,0.230769,40,40,503,9,25,180,25,0.35,0.1,50.271937,25,47.846154,25,558,50.222222,0.057554
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0.15,0.850999,0.3,0.225,497.955556,9,482,180,0.225,0.207704,515,438,40,0.05,0.05,0.230769,40,40,493,9,25,180,25,0.375,0.1,49.91501,25,47.4,25,563,49.916667,0.059687
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0.15,0.851123,0.375,0.225,503.044444,9,486,180,0.225,0.228426,520,445,40,0.05,0.05,0.230769,40,40,502,9,25,180,25,0.375,0.1,50.09086,25,47.555556,25,570,50.2,0.068465
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0.15,0.851212,0.3,0.225,499.261111,9,486,180,0.225,0.211782,515,432,40,0.05,0.05,0.230769,40,40,502,9,25,180,25,0.375,0.125,50.037733,25,47.25,25,559,50.2,0.064226
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0.15,0.851123,0.3,0.225,501.927778,9,481,180,0.225,0.200313,521,443,40,0.05,0.05,0.230769,40,40,501,9,25,180,25,0.325,0.125,50.027027,25,47.636364,25,573,50.166667,0.060208
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0.15,0.851265,0.3,0.2375,498.905556,9,483,180,0.225,0.253734,518,418,40,0.05,0.05,0.230769,40,40,499,9,25,180,25,0.325,0.075,49.952365,25,47.333333,25,562,50,0.062998
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0.175,0.847284,0.325,0.225,503.6,9,487,180,0.225,0.223944,521,440,40,0.05,0.05,0.230769,40,40,502,9,25,180,25,0.325,0.1,50.278247,25,47.75,25,569,50.25,0.054199
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0.15,0.850643,0.25,0.225,498.322222,9,480,180,0.225,0.217988,517,441,40,0.05,0.05,0.230769,40,40,496,9,25,180,25,0.35,0.125,49.898552,25,47.583333,25,590,49.916667,0.055621
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0.15,0.850839,0.275,0.225,500.088889,9,482,180,0.225,0.230568,515,427,40,0.05,0.05,0.230769,40,40,502,9,25,180,25,0.35,0.05,49.92745,25,47.375,25,563,50,0.063246
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,648.422222,6.75,635,135,0.16875,0.198656,658,602,40,0.05,0.05,0.173077,40,40,648,6.75,40,135,40,0.3,0.075,?,40,?,40,702,?,0.052959
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0.125,0.717087,0.275,0.1625,647.548148,6.75,636,135,0.16875,0.206607,657,594,40,0.05,0.05,0.173077,40,40,649,6.75,40,135,40,0.275,0.025,?,40,?,40,687,?,0.062437
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.175,647.177778,6.75,636,135,0.16875,0.175216,660,593,40,0.05,0.05,0.173077,40,40,649,6.75,40,135,40,0.275,0.025,?,40,?,40,707,?,0.055551
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.175,649.718519,6.75,635,135,0.16875,0.163651,664,604,40,0.05,0.05,0.173077,40,40,651,6.75,40,135,40,0.25,0.075,?,40,?,40,712,?,0.048332
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625,648.8,6.75,634,135,0.16875,0.170565,661,592,40,0.05,0.05,0.173077,40,40,650,6.75,40,135,40,0.3,0.1,?,40,?,40,698,?,0.050544
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15,650.725926,6.75,637,135,0.16875,0.120299,665,610,40,0.05,0.05,0.173077,40,40,649,6.75,40,135,40,0.3,0.05,?,40,?,40,707,?,0.053254
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,649.051852,6.75,636,135,0.16875,0.187783,662,594,40,0.05,0.05,0.173077,40,40,650,6.75,40,135,40,0.3,0.1,?,40,?,40,693,?,0.053254
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175,652.385185,6.75,639,135,0.16875,0.134215,664,608,40,0.05,0.05,0.173077,40,40,653,6.75,40,135,40,0.275,0.05,?,40,?,40,714,?,0.052067
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.1625,650.577778,6.75,638,135,0.16875,0.15671,662,608,40,0.05,0.05,0.173077,40,40,650,6.75,40,135,40,0.3,0.025,?,40,?,40,691,?,0.065848
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,654.503704,6.75,641,135,0.16875,0.198505,671,609,40,0.05,0.05,0.173077,40,40,653,6.75,40,135,40,0.275,0.05,?,40,?,40,702,?,0.054127
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625,650.014815,6.75,637,135,0.16875,0.19062,664,602,40,0.05,0.05,0.173077,40,40,650,6.75,40,135,40,0.275,0.075,?,40,?,40,697,?,0.055269
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175,649.496296,6.75,640,135,0.16875,0.19706,659,592,40,0.05,0.05,0.173077,40,40,650,6.75,40,135,40,0.275,0.075,?,40,?,40,693,?,0.060143
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,650.733333,6.75,640,135,0.16875,0.137509,661,599,40,0.05,0.05,0.173077,40,40,651,6.75,40,135,40,0.325,0.05,?,40,?,40,698,?,0.061173
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0.125,0.717087,0.275,0.15,650.718519,6.75,638,135,0.16875,0.187716,665,610,40,0.05,0.05,0.173077,40,40,651,6.75,40,135,40,0.275,0.05,?,40,?,40,699,?,0.058564
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15,650.244444,6.75,639,135,0.16875,0.183085,664,599,40,0.05,0.05,0.173077,40,40,650,6.75,40,135,40,0.325,0.05,?,40,?,40,701,?,0.058296
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0.1,0.717087,0.225,0.1625,649.577778,6.75,635,135,0.16875,0.15357,662,610,40,0.05,0.05,0.173077,40,40,651,6.75,40,135,40,0.35,0.075,?,40,?,40,689,?,0.062936
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625,646.318519,6.75,635,135,0.16875,0.218616,658,601,40,0.05,0.05,0.173077,40,40,645,6.75,40,135,40,0.325,0.05,?,40,?,40,700,?,0.063676
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175,650.074074,6.75,637,135,0.16875,0.168633,664,606,40,0.05,0.05,0.173077,40,40,652,6.75,40,135,40,0.3,0.05,?,40,?,40,695,?,0.062936
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,649.881481,6.75,638,135,0.16875,0.16303,663,597,40,0.05,0.05,0.173077,40,40,650,6.75,40,135,40,0.325,0.05,?,40,?,40,693,?,0.049922
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,648.8,6.75,639,135,0.16875,0.17742,659,611,40,0.05,0.05,0.173077,40,40,647,6.75,40,135,40,0.325,0.075,?,40,?,40,707,?,0.059359
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.175,648.940741,6.75,639,135,0.16875,0.150209,659,592,40,0.05,0.05,0.173077,40,40,649,6.75,40,135,40,0.325,0.05,?,40,?,40,695,?,0.055269
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175,651.762963,6.75,639,135,0.16875,0.219423,665,609,40,0.05,0.05,0.173077,40,40,651,6.75,40,135,40,0.3,0.075,?,40,?,40,695,?,0.058564
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0.125,0.717087,0.175,0.15,652.007407,6.75,640,135,0.16875,0.199091,665,612,40,0.05,0.05,0.173077,40,40,652,6.75,40,135,40,0.275,0.075,?,40,?,40,688,?,0.046687
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625,652.577778,6.75,640,135,0.16875,0.164264,664,596,40,0.05,0.05,0.173077,40,40,654,6.75,40,135,40,0.275,0.1,?,40,?,40,698,?,0.045329
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0.1,0.717087,0.225,0.1625,651.392593,6.75,642,135,0.16875,0.179504,663,604,40,0.05,0.05,0.173077,40,40,651,6.75,40,135,40,0.275,0.075,?,40,?,40,710,?,0.056389
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15,647.17037,6.75,630,135,0.16875,0.256048,661,588,40,0.05,0.05,0.173077,40,40,647,6.75,40,135,40,0.3,0.05,?,40,?,40,717,?,0.063676
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.1625,653.62963,6.75,640,135,0.16875,0.176032,668,609,40,0.05,0.05,0.173077,40,40,654,6.75,40,135,40,0.25,0.05,?,40,?,40,692,?,0.053837
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.1625,649.103704,6.75,635,135,0.16875,0.155599,664,604,40,0.05,0.05,0.173077,40,40,650,6.75,40,135,40,0.275,0.1,?,40,?,40,702,?,0.042848
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.1625,651.911111,6.75,637,135,0.16875,0.168452,665,605,40,0.05,0.05,0.173077,40,40,654,6.75,40,135,40,0.35,0.075,?,40,?,40,709,?,0.05883
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0.125,0.717087,0.225,0.15,647.651852,6.75,637,135,0.16875,0.147199,658,583,40,0.05,0.05,0.173077,40,40,648,6.75,40,135,40,0.3,0.05,?,40,?,40,697,?,0.053837
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.1625,652.007407,6.75,639,135,0.16875,0.148328,664,599,40,0.05,0.05,0.173077,40,40,652,6.75,40,135,40,0.3,0.05,?,40,?,40,704,?,0.051766
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.175,649.733333,6.75,636,135,0.16875,0.161374,662,605,40,0.05,0.05,0.173077,40,40,652,6.75,40,135,40,0.275,0.075,?,40,?,40,707,?,0.051463
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0.125,0.717087,0.3,0.1625,650.614815,6.75,638,135,0.16875,0.147303,662,598,40,0.05,0.05,0.173077,40,40,647,6.75,40,135,40,0.3,0.075,?,40,?,40,689,?,0.059095
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0.125,0.717087,0.25,0.1625,649.42963,6.75,637,135,0.16875,0.172568,662,606,40,0.05,0.05,0.173077,40,40,650,6.75,40,135,40,0.325,0.05,?,40,?,40,683,?,0.059883
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.175,648.303704,6.75,637,135,0.16875,0.135242,660,608,40,0.05,0.05,0.173077,40,40,648,6.75,40,135,40,0.3,0.05,?,40,?,40,696,?,0.058027
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,0.125,0.717087,0.275,0.175,650.437037,6.75,638,135,0.16875,0.135195,663,599,40,0.05,0.05,0.173077,40,40,650,6.75,40,135,40,0.3,0.075,?,40,?,40,708,?,0.055269
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,0.1,0.717087,0.25,0.15,650.725926,6.75,637,135,0.16875,0.182523,667,588,40,0.05,0.05,0.173077,40,40,649,6.75,40,135,40,0.275,0.075,?,40,?,40,708,?,0.051463
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,0.125,0.717087,0.3,0.175,648.259259,6.75,634,135,0.16875,0.206329,660,595,40,0.05,0.05,0.173077,40,40,647,6.75,40,135,40,0.3,0.05,?,40,?,40,702,?,0.063431
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,0.1,0.717087,0.2,0.175,653.725926,6.75,639,135,0.16875,0.142661,668,600,40,0.05,0.05,0.173077,40,40,654,6.75,40,135,40,0.275,0.05,?,40,?,40,700,?,0.048007
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,0.125,0.717087,0.2,0.15,649.281481,6.75,637,135,0.16875,0.160692,663,595,40,0.05,0.05,0.173077,40,40,651,6.75,40,135,40,0.325,0.025,?,40,?,40,701,?,0.05883
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,800.291262,5.15,789,103,0.12875,0.150397,809,768,40,0.05,0.05,0.132051,40,40,801,5.15,80,103,80,0.225,0.05,?,80,?,80,833,?,0.047942
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.262136,5.15,790,103,0.12875,0.179821,809,761,40,0.05,0.05,0.132051,40,40,801,5.15,80,103,80,0.25,0.025,?,80,?,80,838,?,0.054069
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125,797.805825,5.15,789,103,0.12875,0.133373,806,764,40,0.05,0.05,0.132051,40,40,798,5.15,80,103,80,0.275,0.025,?,80,?,80,826,?,0.057432
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,0.075,0.727118,0.175,0.125,799.728155,5.15,792,103,0.12875,0.141687,808,767,40,0.05,0.05,0.132051,40,40,800,5.15,80,103,80,0.225,0.05,?,80,?,80,829,?,0.04891
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.203883,5.15,789,103,0.12875,0.096508,810,761,40,0.05,0.05,0.132051,40,40,802,5.15,80,103,80,0.225,0.05,?,80,?,80,835,?,0.043857
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,798.417476,5.15,790,103,0.12875,0.096548,809,765,40,0.05,0.05,0.132051,40,40,800,5.15,80,103,80,0.25,0.025,?,80,?,80,829,?,0.050482
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,799.893204,5.15,789,103,0.12875,0.112857,810,766,40,0.05,0.05,0.132051,40,40,800,5.15,80,103,80,0.225,0.025,?,80,?,80,839,?,0.045604
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.1375,798.76699,5.15,789,103,0.12875,0.105992,806,774,40,0.05,0.05,0.132051,40,40,798,5.15,80,103,80,0.25,0.05,?,80,?,80,847,?,0.047615
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,801.427184,5.15,790,103,0.12875,0.116508,810,775,40,0.05,0.05,0.132051,40,40,799,5.15,80,103,80,0.25,0.025,?,80,?,80,853,?,0.05851
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,798.961165,5.15,788,103,0.12875,0.100595,811,758,40,0.05,0.05,0.132051,40,40,800,5.15,80,103,80,0.2,0.025,?,80,?,80,836,?,0.043499
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,0.1,0.727118,0.15,0.125,800.31068,5.15,791,103,0.12875,0.125258,810,756,40,0.05,0.05,0.132051,40,40,801,5.15,80,103,80,0.25,0.025,?,80,?,80,827,?,0.0529
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,802.194175,5.15,792,103,0.12875,0.144953,813,773,40,0.05,0.05,0.132051,40,40,800,5.15,80,103,80,0.275,0.025,?,80,?,80,836,?,0.051402
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,0.075,0.727118,0.175,0.125,798.436893,5.15,786,103,0.12875,0.088115,808,764,40,0.05,0.05,0.132051,40,40,798,5.15,80,103,80,0.225,0.05,?,80,?,80,833,?,0.043857
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,0.1,0.727118,0.25,0.125,798.912621,5.15,789,103,0.12875,0.195437,808,768,40,0.05,0.05,0.132051,40,40,797,5.15,80,103,80,0.275,0.025,?,80,?,80,841,?,0.060866
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.504854,5.15,791,103,0.12875,0.103175,809,766,40,0.05,0.05,0.132051,40,40,801,5.15,80,103,80,0.225,0.025,?,80,?,80,822,?,0.046284
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,799.92233,5.15,791,103,0.12875,0.124118,809,770,40,0.05,0.05,0.132051,40,40,799,5.15,80,103,80,0.3,0.05,?,80,?,80,839,?,0.051705
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,802.145631,5.15,793,103,0.12875,0.149067,811,767,40,0.05,0.05,0.132051,40,40,802,5.15,80,103,80,0.3,0.025,?,80,?,80,835,?,0.057974
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.271845,5.15,792,103,0.12875,0.110893,810,770,40,0.05,0.05,0.132051,40,40,800,5.15,80,103,80,0.225,0.025,?,80,?,80,836,?,0.051705
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,0.075,0.727118,0.175,0.125,800.038835,5.15,791,103,0.12875,0.174425,810,767,40,0.05,0.05,0.132051,40,40,801,5.15,80,103,80,0.25,0.05,?,80,?,80,827,?,0.0529
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,800.058252,5.15,789,103,0.12875,0.135951,810,770,40,0.05,0.05,0.132051,40,40,799,5.15,80,103,80,0.275,0.025,?,80,?,80,834,?,0.056333
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,800.699029,5.15,792,103,0.12875,0.087837,810,761,40,0.05,0.05,0.132051,40,40,802,5.15,80,103,80,0.25,0.05,?,80,?,80,837,?,0.047286
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,800.485437,5.15,792,103,0.12875,0.184325,808,771,40,0.05,0.05,0.132051,40,40,801,5.15,80,103,80,0.25,0.05,?,80,?,80,834,?,0.048589
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,0.075,0.727118,0.15,0.125,799.640777,5.15,789,103,0.12875,0.157691,808,761,40,0.05,0.05,0.132051,40,40,800,5.15,80,103,80,0.275,0.075,?,80,?,80,839,?,0.046284
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.058252,5.15,791,103,0.12875,0.124962,811,769,40,0.05,0.05,0.132051,40,40,802,5.15,80,103,80,0.275,0.025,?,80,?,80,829,?,0.050791
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0.075,0.727118,0.225,0.125,799.184466,5.15,790,103,0.12875,0.121369,808,767,40,0.05,0.05,0.132051,40,40,800,5.15,80,103,80,0.25,0.05,?,80,?,80,836,?,0.049859
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0.1,0.727118,0.175,0.125,799.339806,5.15,790,103,0.12875,0.185813,809,762,40,0.05,0.05,0.132051,40,40,799,5.15,80,103,80,0.25,0.025,?,80,?,80,843,?,0.051402
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,799.728155,5.15,791,103,0.12875,0.128512,809,765,40,0.05,0.05,0.132051,40,40,800,5.15,80,103,80,0.225,0.025,?,80,?,80,835,?,0.048589
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.125,797.893204,5.15,791,103,0.12875,0.106658,807,760,40,0.05,0.05,0.132051,40,40,798,5.15,80,103,80,0.275,0.025,?,80,?,80,835,?,0.047942
