@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S441484366-048.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0021,40,27,28,33.0491,200,18.1315,0.035,33,18.2466,0.0117,0.0314,0.627,1.6034,33.3497,0.0001,39,0.0013,2,0.0001,3894,0.1454,0.0387,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,2556,2539,0.0052,582,0.0104,0.0052,0.0052,129,0.0026,140,118,119,129.367,600,19.2564,0.0086,129,15.5864,0.0032,0.0016,0.3127,0.9023,129.305,0.0463,140,0.0004,4,0.027,3759,0.0683,0.0122,0.0786
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1736865558-13.SAT.shuffled.cnf,1,2130,2121,0.0061,490,0.0121,0.0062,0.0062,109,0.0031,119,99,99,108.643,500,17.2809,0.0082,109,13.9316,0.0047,0.0024,0.3191,0.9242,108.823,0.0477,119,0,4,0.0296,3873,0.0729,0.0137,0.078
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S499481065-10-SAT.cnf,1,14684,12525,0.0005,4000,0.0015,0.0007,0.0007,838,0.0004,859,812,815,840.107,5500,72.8857,0.002,839,57.0227,0.0001,0.0001,0.1976,0.5613,837.636,0.1037,865,0,5.7964,0.0573,2813,0.0245,0.0024,0.1685
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1274193329-021-UNKNOWN.cnf,1,21250,21250,0.028,250,0.0117,0.028,0.028,41,0.0018,48,34,35,41.3169,250,22.1017,0.028,41,22.2155,0.0117,0.0247,0.6187,1.5401,41.1853,0.0001,48,0.001,2,0.0001,191,0.1347,0.0314,0.0001
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0066,15,9,9,12.0413,70,8.8358,0.1,12,8.5863,0.0111,0.0915,0.6792,2.0162,12.1113,0,15,0.0039,2,0,4396,0.2045,0.1111,0.0001
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2119656249-086.cnf,1,2343,2343,0.0455,110,0.0456,0.0455,0.0455,22,0.0087,26,17,17,21.8458,110,9.9212,0.0455,22,9.0813,0.0431,0.0359,0.5611,1.5615,21.8332,0.0009,26,0.0047,2.8716,0.0006,4260,0.1613,0.0585,0.0014
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,12750,12750,0.0467,150,0.0117,0.0467,0.0467,25,0.003,30,20,20,24.7866,150,14.1274,0.0467,25,14.7059,0.0117,0.0416,0.645,1.69,24.8897,0.0001,30,0.0014,2,0.0001,4285,0.1621,0.052,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.0047,19,12,12,15.3246,90,10.5447,0.0778,15,10.4468,0.0111,0.0687,0.6636,1.9213,15.3697,0,19,0.0032,2,0,4364,0.1895,0.0841,0.0001
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1275797759-041-UNKNOWN.cnf,1,34000,34000,0.0175,400,0.0117,0.0175,0.0175,66,0.0011,75,56,58,65.5627,400,32.8635,0.0175,66,33.7463,0.0117,0.0157,0.6045,1.416,66.1397,0.0001,74,0.0006,2.0401,0.0001,78,0.1076,0.0196,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S149116968-021.cnf,1,2210,2203,0.0058,513,0.0116,0.0059,0.0059,113,0.003,123,102,103,112.382,520,22.861,0.0078,112,18.0338,0.0027,0.0014,0.3119,0.92,112.604,0.0413,123,0,4,0.0248,3925,0.0707,0.0127,0.0685
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S357264423-067-UNKNOWN.cnf,1,84000,83418,0.0002,19502,0.0003,0.0002,0.0002,4277,0.0001,4314,4197,4198,4262,20000,732.6,0.0003,4259,465.667,0,0,0.2297,0.7685,4269.58,0.0464,4259,0,5.2361,0.0273,7,0.0128,0.0005,0.0786
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1955740096-08.cnf,1,18700,18700,0.0318,220,0.0117,0.0318,0.0318,36,0.0019,42,30,30,36.4368,220,19.4257,0.0318,36,19.6173,0.0117,0.0283,0.6252,1.5416,36.0088,0.0001,43,0.001,2,0.0001,344,0.1372,0.0356,0.0001
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1137479270-03-SAT.cnf,1,6327,5976,0.0011,1763,0.0033,0.0017,0.0017,376,0.0008,395,356,359,374.564,2035,39.2812,0.0045,375,31.0988,0.0003,0.0002,0.2393,0.6716,376.537,0.085,394,0,5.0045,0.0512,888,0.0608,0.0054,0.1385
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.005,19,12,12,15.36,90,10.4496,0.0778,15,10.4303,0.0111,0.0702,0.6661,1.9199,15.2515,0.0001,19,0.0034,2,0,4297,0.1903,0.0844,0.0001
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1907907390-05.SAT.shuffled.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.006,15,9,9,12.1569,70,8.4602,0.1,12,8.2967,0.0111,0.0899,0.6807,2.0366,12.1992,0,16,0.0043,2,0,4432,0.2121,0.108,0.0001
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,67200,66707,0.0002,15549,0.0004,0.0002,0.0002,3391,0.0001,3442,3335,3347,3390.5,16000,461.875,0.0004,3395.5,283.176,0,0,0.2321,0.6068,3403.29,0.0467,3446,0,5.1365,0.0275,9,0.0137,0.0007,0.0787
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,191,0.0009,205,176,178,191.224,1000,54.0352,0.005,192,45.4525,0.0123,0.0036,0.4765,1.0553,190.464,0.0015,206,0.0002,3,0.001,41,0.0767,0.0066,0.0023
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,2982,2970,0.0044,687,0.0088,0.0044,0.0044,152,0.0021,164,139,139,151.471,700,23.6225,0.0058,152,18.6937,0.003,0.0017,0.3036,0.8695,151.847,0.0479,163,0,4.0087,0.0269,3713,0.0645,0.0091,0.0765
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,40000,40000,0.0025,2000,0.0091,0.0025,0.0025,382,0.0005,404,362,359,379.916,2000,112.006,0.0025,382,82.5051,0.0063,0.0016,0.4625,0.8931,382.212,0.0015,401,0.0002,3,0.001,17,0.0915,0.0037,0.0023
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1,147000,145968,0.0001,34106,0.0002,0.0001,0.0001,7409.5,0,7477,0,0,3723.5,35000,2465,0.0002,3723.5,1557,0,0,0.2285,1.2068,6182.33,0.0468,0,0,5.9286,0.0281,4,1.4142,0.0003,0.0787
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1,21000,20886,0.0006,4896,0.0013,0.0006,0.0006,1067.5,0.0003,1105,1042,1039,1072.71,5000,148.635,0.0012,1073,91.5469,0.0003,0.0001,0.2481,0.6446,1069.58,0.0471,1102,0,5,0.0284,43,0.0207,0.0016,0.0787
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,16800,16664,0.0008,3896,0.0016,0.0008,0.0008,852,0.0004,878,822,827,841.14,4000,112.228,0.0013,848.5,67.3739,0.0004,0.0002,0.2557,0.6407,852.896,0.0483,872,0,4.9992,0.0285,57,0.0975,0.0019,0.0826
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1846251911-07.SAT.shuffled.cnf,1,5340,5340,0.1167,60,0.011,0.1167,0.1167,10,0.0069,13,8,8,10.4851,60,7.755,0.1167,10,7.3957,0.011,0.1052,0.689,2.1158,10.4848,0,13,0.0043,2,0,4484,0.2189,0.1279,0.0001
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S358640743-023.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0059,15,9,9,12.1387,70,8.7561,0.1,12,8.419,0.0111,0.092,0.6811,2.0319,12.1242,0,15,0.0037,2,0,4412,0.2085,0.1075,0.0001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,42000,41735,0.0003,9763,0.0006,0.0003,0.0003,2146,0.0002,2176,2059,2101,2015.26,10000,439.895,0.0005,2128,160.667,0.0001,0,0.2387,0.689,2141.22,0.0467,2158,0,5.0046,0.0283,16,0.2426,0.0008,0.0792
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S402241321-038.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.0091,24,16,16,20.0555,100,9.0255,0.05,20,8.123,0.0441,0.0376,0.568,1.5981,20.0309,0.001,24,0.0052,2.7071,0.0007,4293,0.168,0.062,0.0015
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,1917,1902,0.0069,434,0.0138,0.007,0.007,96,0.0035,106,87,87,96.5391,450,15.5749,0.0138,96,12.9044,0.0042,0.0021,0.325,0.9662,96.5369,0.0428,106,0,4,0.0263,3936,0.0741,0.0137,0.0728
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,3195,3195,0.0333,150,0.044,0.0333,0.0333,29,0.006,35,24,24,29.7184,150,12.6588,0.0333,30,11.4921,0.041,0.0266,0.5422,1.4798,29.6018,0.0009,35,0.0025,3,0.0006,4154,0.1412,0.0416,0.0014
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2141146009-040.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0064,15,9,9,12.14,70,8.6826,0.1,12,8.3532,0.0111,0.0912,0.6828,2.0435,12.1082,0,15,0.0034,2,0,4428,0.2075,0.112,0.0001
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,22000,22000,0.0045,1100,0.0152,0.0045,0.0045,211,0.0009,228,196,197,210.805,1100,60.9169,0.0045,211,48.9524,0.0111,0.0031,0.4736,1.0522,210.595,0.0015,227,0.0003,3,0.001,38,0.0795,0.006,0.0023
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2037574412-07.UNSAT.shuffled.cnf,1,2343,2332,0.0056,538,0.0111,0.0056,0.0056,119,0.0028,129,108,109,118.71,550,20.2247,0.0093,119,16.2235,0.0026,0.0013,0.3145,0.9177,119.073,0.0431,129,0,4.0037,0.0259,3827,0.0682,0.0107,0.0748
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled.cnf,1,6675,6675,0.0933,75,0.0111,0.0933,0.0933,13,0.0053,16,10,10,12.9851,75,9.1365,0.0933,13,8.7228,0.0111,0.0848,0.6754,2.0359,12.9123,0.0001,16,0.0033,2,0,4389,0.2063,0.1025,0.0001
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,2931,2867,0.0026,757,0.0078,0.004,0.004,164,0.0019,177,152,152,164.299,810,21.3222,0.0079,164,17.7266,0.0014,0.0007,0.2893,0.7955,164.38,0.0611,177,0,4.2989,0.0359,3863,0.0592,0.0101,0.1057
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1973057201-08-SAT.cnf,1,12014,10290,0.0006,3250,0.0019,0.0009,0.0009,680,0.0004,705,657,659,679.776,4500,51.1242,0.0028,677,46.6341,0.0001,0.0001,0.2157,0.5417,677.649,0.106,702,0,5.4572,0.0607,742,0.028,0.0043,0.1702
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,210000,208521,0.0001,48726,0.0001,0.0001,0.0001,10507,0,10507,10666,0,10666,50000,2900,0.0001,10666,7102,0,0,0.1933,1.343,7046.67,0.0474,10666,0,6,0.0282,3,0,0.0002,0.0798
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,2343,2334,0.0056,539,0.0111,0.0056,0.0056,120,0.0028,130,109,109,119.878,550,17.7669,0.0074,120,14.4226,0.0034,0.0017,0.3174,0.9111,119.729,0.0464,130,0.0004,4.0037,0.0273,3839,0.0698,0.0124,0.0793
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,1597,1597,0.0667,75,0.0461,0.0667,0.0667,15,0.0119,19,12,12,15.2602,75,7.1954,0.0667,15,6.1938,0.0445,0.0488,0.5891,1.7399,15.2599,0.001,19,0.0056,2.2973,0.0007,4422,0.1903,0.082,0.0014
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.0051,19,12,12,15.344,90,10.4786,0.0778,15,10.359,0.0111,0.0693,0.6638,1.9197,15.4711,0,19,0.0035,2,0,4337,0.1867,0.0863,0.0001
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,25500,25500,0.0233,300,0.0117,0.0233,0.0233,50,0.0015,57,42,42,49.4436,300,25.8247,0.0233,50,25.8298,0.0117,0.0207,0.6104,1.5012,49.4137,0.0001,57,0.0009,2.0067,0.0001,130,0.1238,0.0257,0.0001
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,5340,5340,0.1167,60,0.011,0.1167,0.1167,10,0.0072,14,8,8,10.5341,60,7.8969,0.1167,10,7.467,0.011,0.1047,0.6904,2.129,10.5111,0,13,0.0052,2,0,4507,0.2143,0.1283,0.0001
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S295096144-05.cnf,1,54600,54272,0.0002,12685,0.0005,0.0002,0.0002,2766,0.0001,2802,2726,2682,2764,13000,420.667,0.0005,2761.5,211.75,0.0001,0.0001,0.2332,0.6803,2757.9,0.0468,2794,0,5.0172,0.0281,12,0.0126,0.0006,0.0785
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,1912,1900,0.0068,439,0.0136,0.0069,0.0069,97,0.0033,107,88,88,97.362,450,14.7916,0.0091,97,12.1715,0.0042,0.0021,0.3226,0.9488,97.3843,0.0453,107,0.0005,4,0.0296,3913,0.0755,0.0163,0.0795
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1684547485-073.cnf,1,1530,1522,0.0085,352,0.0168,0.0086,0.0086,78,0.0041,86,70,70,78.0484,360,12.1348,0.0114,78,10.2069,0.0072,0.0039,0.3412,0.9683,77.9723,0.0469,86,0,4,0.0269,3988,0.0842,0.0223,0.0807
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,1870,1856,0.007,428,0.014,0.0071,0.0071,94,0.0034,104,86,85,94.7257,440,13.2437,0.0117,95,11.2192,0.0054,0.0027,0.3318,0.9395,94.4476,0.0496,104,0.0005,4,0.0282,3890,0.075,0.0156,0.0804
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,15000,15000,0.0067,750,0.0206,0.0067,0.0067,144,0.0012,156,132,131,143.945,750,40.3299,0.0067,144,34.3075,0.0158,0.0048,0.4843,1.0769,143.533,0.0015,157,0.0004,3,0.001,61,0.0683,0.0085,0.0023
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,25000,25000,0.004,1250,0.0137,0.004,0.004,240,0.0008,256,223,224,238.094,1250,66.1194,0.004,237,53.2653,0.0103,0.0028,0.4721,0.9917,240.383,0.0015,255,0.0002,3,0.001,31,0.078,0.0052,0.0023
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1047920973-05.SAT.shuffled.cnf,1,2130,2130,0.05,100,0.046,0.05,0.05,20,0.009,24,16,16,20.0576,100,9.0088,0.05,20,8.077,0.0446,0.038,0.5662,1.6077,20.0319,0.001,24,0.0047,2.6869,0.0008,4307,0.1677,0.0638,0.0016
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S2109173872-19.SAT.shuffled.cnf,1,1533,1518,0.0087,345,0.0174,0.0089,0.0089,78,0.0045,86,69,70,77.6427,360,10.6579,0.0145,78,9.2182,0.0059,0.0033,0.3407,0.9796,77.7139,0.0431,86,0.0007,4,0.0273,4021,0.0852,0.0184,0.0774
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0062,15,9,9,12.1562,70,8.7563,0.1,12,8.4339,0.0111,0.0907,0.6763,2.0437,12.1042,0.0001,15,0.003,2,0,4429,0.2051,0.1079,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1263695887-042.cnf,1,1870,1861,0.007,431,0.0139,0.0071,0.0071,95,0.0034,104,86,86,95.2481,440,15.1197,0.0116,95,12.4017,0.0054,0.0027,0.3311,0.9422,95.2054,0.049,104,0.0005,4,0.0272,3853,0.0771,0.0161,0.0765
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0021,40,27,27,32.9885,200,17.9673,0.035,33,18.3299,0.0117,0.0299,0.6287,1.5767,33.1656,0.0001,39,0.0012,2,0.0001,3845,0.1413,0.0394,0.0001
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1971658345-089.cnf,1,2343,2343,0.0455,110,0.0455,0.0455,0.0455,22,0.0086,26,17,17,21.9377,110,9.9842,0.0455,22,9.1132,0.0427,0.0307,0.5597,1.5653,21.9236,0.001,27,0.0038,2.8991,0.0005,4241,0.1625,0.0568,0.0014
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,105000,104285,0.0001,24383,0.0003,0.0001,0.0001,5334.5,0.0001,5421,0,5259,3966.25,24999,2601.5,0.0003,5244,547.4,0,0,0.2292,1.313,5346.9,0.0463,5309,0,5.4153,0.0274,5,0.667,0.0004,0.0781
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,12000,12000,0.0083,600,0.0243,0.0083,0.0083,115,0.0016,126,104,103,114.791,600,33.6333,0.0083,114,28.3996,0.0194,0.0062,0.489,1.1291,114.98,0.0015,126,0.0008,3,0.001,85,0.0738,0.0118,0.0023
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,2210,2200,0.0059,510,0.0117,0.0059,0.0059,112,0.003,122,102,102,112.056,520,19.2095,0.0078,112,15.5648,0.0045,0.0023,0.317,0.9338,112.179,0.0448,122,0.0005,4,0.0257,3843,0.0724,0.0127,0.074
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,5785,5785,0.1077,65,0.0111,0.1077,0.1077,11,0.0068,14,8,8,11.2648,65,8.4276,0.1077,11,7.9127,0.0111,0.0987,0.6833,2.1078,11.3108,0,14,0.0048,2,0,4436,0.217,0.1165,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,3195,3195,0.0333,150,0.044,0.0333,0.0333,30,0.0065,35,25,24,29.8829,150,12.0666,0.0333,30,11.105,0.0401,0.0238,0.5419,1.473,29.762,0.001,35,0.0028,3,0.0007,4117,0.1425,0.0413,0.0015
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3408,3383,0.0038,780,0.0078,0.0039,0.0039,171,0.0019,184,159,160,171.335,800,26.1441,0.0064,171,20.4534,0.003,0.0015,0.3027,0.8519,171.561,0.0478,183,0,4.0167,0.0278,1089,0.055,0.0101,0.0768
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,21000,20877,0.0006,4876,0.0013,0.0006,0.0006,1069.5,0.0003,1097,1029,1032,1045.07,4999,153.633,0.001,1061.5,91.6667,0.0003,0.0001,0.2501,0.6317,1064.15,0.0458,1092,0,5,0.0276,41,0.1333,0.0016,0.0769
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,2662,2662,0.04,125,0.0452,0.04,0.04,25,0.0079,30,20,20,24.8927,125,10.9199,0.04,25,9.8214,0.0424,0.0319,0.5539,1.5509,24.9191,0.0011,30,0.0041,2.9758,0.0007,4199,0.1544,0.0477,0.0015
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,2343,2333,0.0056,540,0.0111,0.0056,0.0056,120,0.0027,131,110,111,120.581,550,15.5403,0.0093,120,13.1649,0.0034,0.0017,0.3165,0.9105,120.643,0.0498,131,0,4,0.0292,3834,0.0675,0.0124,0.0806
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,2210,2200,0.0059,510,0.0117,0.0059,0.0059,114,0.0029,124,104,104,113.644,520,15.5015,0.0078,114,13.0398,0.0045,0.0023,0.3225,0.9089,113.751,0.0455,124,0.0005,4.0039,0.028,3806,0.0698,0.0123,0.0773
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,42000,41729,0.0003,9733,0.0006,0.0003,0.0003,2125,0.0002,2175,2088,2102,2118.85,10000,308,0.0005,2114,158.895,0,0,0.2364,0.6825,2132.84,0.0469,2134,0,5.0265,0.0279,17,0.0146,0.0011,0.079
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,2556,2556,0.0417,120,0.0451,0.0417,0.0417,24,0.0079,29,19,19,24.1203,120,9.7861,0.0417,24,8.8616,0.0419,0.0293,0.5559,1.5411,24.066,0.0011,29,0.0035,2.9496,0.0007,4214,0.1542,0.054,0.0016
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S144043535-002.cnf,1,1530,1495,0.0087,343,0.0175,0.0089,0.0089,76,0.0044,84,68,68,76.0285,360,12.5799,0.0146,76,10.5314,0.006,0.0033,0.3391,0.9836,76.0906,0.0411,84,0.0007,4,0.0263,4058,0.0853,0.0167,0.0805
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S2037268960-098.cnf,1,2295,2289,0.0056,532,0.0112,0.0057,0.0057,118,0.0028,128,107,108,117.527,540,19.8036,0.0075,117,16,0.0044,0.0022,0.315,0.9104,117.681,0.0461,128,0,4,0.0254,3802,0.0696,0.0127,0.0761
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,2343,2337,0.0055,543,0.0109,0.0056,0.0056,121,0.0027,131,110,110,120.761,550,18.7293,0.0074,120,15.4376,0.0034,0.0017,0.3119,0.9206,120.702,0.0432,131,0.0004,4,0.0277,3849,0.0672,0.0107,0.0742
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,25500,25500,0.0233,300,0.0117,0.0233,0.0233,49,0.0015,58,42,43,49.1577,300,25.7591,0.0233,49,25.7169,0.0117,0.0212,0.614,1.4898,49.819,0.0001,56,0.0009,2,0.0001,128,0.1119,0.0254,0.0001
