@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC

@DATA
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0.075,0.727118,0.225,0.125,798.485437,5.15,790
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,799.68932,5.15,791
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0.1,0.727118,0.225,0.1,799.805825,5.15,789
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,801.184466,5.15,793
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0.1,0.727118,0.25,0.125,797.737864,5.15,789
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,801.805825,5.15,795
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0.1,0.727118,0.2,0.125,800.660194,5.15,794
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,99.843293,37.65,73
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.685259,37.65,74
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,102.916112,37.55,74
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0.85,0.678171,0.925,0.95,99.985353,37.55,72
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0.85,0.678171,0.975,0.95,98.335553,37.55,70
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95,100.590426,37.6,73
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0.875,0.678142,0.975,0.95,100.709163,37.65,73
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.673307,37.65,72
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0.9,0.678142,0.95,0.95,98.568393,37.65,73
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,98.379814,37.65,70
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0.875,0.678171,0.925,0.9375,100.231691,37.55,74
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.223108,37.65,72
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,98.841545,37.55,71
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,101.706507,37.65,73
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95,101.343085,37.6,73
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,100.466135,37.65,73
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,98.264276,37.65,71
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0.85,0.678157,0.925,0.95,99.957447,37.6,73
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0.85,0.678157,0.95,0.95,98.195479,37.6,70
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,101.921647,37.65,74
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,99.743351,37.6,72
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,100.328457,37.6,71
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,101.22842,37.65,72
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,99.535286,37.55,73
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0.85,0.678186,0.925,0.95,101.337333,37.5,73
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0.875,0.678142,0.925,0.95,100.942895,37.65,73
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0.85,0.678142,0.975,0.95,102.836653,37.65,76
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,101.211718,37.55,71
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,98.920213,37.6,73
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0.875,0.678157,0.925,0.95,99.43484,37.6,74
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0.85,0.678186,0.925,0.9375,100.534667,37.5,73
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,98.238032,37.6,71
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,99.782205,37.65,73
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0.875,0.678157,0.975,0.95,100.730053,37.6,72
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0.875,0.678171,0.95,0.95,101.135819,37.55,72
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0.875,0.678142,0.95,0.95,100.768924,37.65,75
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,99.829787,37.6,73
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0.875,0.678244,0.95,0.95,99.853887,37.3,73
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0.875,0.678157,0.95,0.95,100.942819,37.6,75
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0.85,0.678157,0.925,0.95,102.587766,37.6,74
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0.875,0.678157,0.925,0.95,100.424202,37.6,72
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.641304,23,233
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,240.996377,23,232
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.318841,23,233
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,240.626812,23,231
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,243.07971,23,233
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.181159,23,231
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.231884,23,232
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,240.177536,23,230
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,242.123188,23,232
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0.958333,0.685126,0.958333,0.958333,241.126812,23,232
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0.28,0.701626,0.46,0.36,274.096774,18.6,223
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0.28,0.70739,0.42,0.37,269.324153,18.88,221
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0.26,0.718731,0.4,0.37,277.89011,18.2,222
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0.28,0.710592,0.42,0.37,274.609071,18.52,224
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0.28,0.707467,0.44,0.38,269.993631,18.84,222
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0.28,0.703881,0.44,0.38,271.353945,18.76,222
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0.26,0.718132,0.52,0.36,275.210412,18.44,223
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0.28,0.708259,0.4,0.37,275.164859,18.44,222
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0.28,0.700387,0.54,0.38,265.791322,19.36,223
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0.28,0.705636,0.44,0.38,266.377871,19.16,222
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0.26,0.710592,0.46,0.37,273.831533,18.52,223
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0.26,0.713696,0.4,0.36,277.570175,18.24,223
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0.26,0.707007,0.46,0.4,267.706499,19.08,221
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0.28,0.7029,0.46,0.38,272.797849,18.6,221
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0.28,0.709431,0.5,0.37,274.097403,18.48,222
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0.28,0.706306,0.44,0.38,271.82766,18.8,223
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0.28,0.711146,0.4,0.38,269.481953,18.84,223
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0.28,0.707859,0.42,0.38,273.841202,18.64,223
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0.28,0.708779,0.48,0.38,270.66383,18.8,223
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0.3,0.702484,0.42,0.39,270.861996,18.84,223
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0.28,0.706687,0.52,0.36,274.163441,18.6,222
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0.28,0.701558,0.38,0.37,272.866953,18.64,222
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0.3,0.707467,0.52,0.36,271.180467,18.84,223
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0.28,0.712188,0.46,0.38,268.97463,18.92,222
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0.28,0.707859,0.46,0.38,273.281116,18.64,222
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0.26,0.70276,0.54,0.36,272.591006,18.68,222
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0.28,0.713153,0.4,0.37,274.025974,18.48,221
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0.28,0.714956,0.48,0.38,271.159915,18.76,222
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0.28,0.707159,0.5,0.38,268.511579,19,223
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0.28,0.700324,0.44,0.4,264.228866,19.4,221
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0.28,0.705656,0.42,0.37,275.45671,18.48,222
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0.26,0.708178,0.4,0.38,276.452381,18.48,224
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0.28,0.708018,0.42,0.38,273.851293,18.56,222
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0.28,0.706842,0.42,0.36,273.354212,18.52,222
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0.28,0.709513,0.44,0.36,275.299349,18.44,223
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0.28,0.70692,0.48,0.36,274.242424,18.48,222
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0.28,0.702146,0.54,0.38,267.995798,19.04,222
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0.28,0.699582,0.42,0.38,268.08805,19.08,221
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0.28,0.709021,0.5,0.36,272.03212,18.68,221
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0.28,0.713153,0.42,0.38,274.017316,18.48,223
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0.28,0.698011,0.36,0.36,275.754881,18.44,223
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0.26,0.709513,0.42,0.38,274.075922,18.44,223
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0.28,0.70623,0.44,0.37,270.237792,18.84,221
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0.28,0.706306,0.5,0.36,271.419149,18.8,222
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0.26,0.715511,0.42,0.36,273.578834,18.52,222
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0.28,0.712534,0.42,0.38,270.692964,18.76,222
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0.28,0.705931,0.4,0.38,268.722105,19,221
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0.28,0.710424,0.48,0.36,274.537634,18.6,223
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0.28,0.712005,0.44,0.35,275.201735,18.44,224
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0.26,0.708421,0.42,0.38,277.054466,18.36,224
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0.28,0.70739,0.42,0.37,270.523305,18.88,221
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0.28,0.710592,0.42,0.37,274.349892,18.52,222
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0.28,0.703881,0.44,0.38,272.411514,18.76,223
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0.28,0.708259,0.4,0.37,275.739696,18.44,224
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0.28,0.705636,0.44,0.38,265.668058,19.16,221
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0.26,0.707007,0.46,0.4,269.062893,19.08,223
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0.28,0.709431,0.5,0.37,274.238095,18.48,220
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0.28,0.711146,0.4,0.38,270.101911,18.84,222
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0.28,0.708779,0.48,0.38,271.334043,18.8,224
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0.28,0.706687,0.52,0.36,275.752688,18.6,225
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0.28,0.712188,0.46,0.38,269.274841,18.92,224
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0.26,0.70276,0.54,0.36,272.745182,18.68,223
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0.28,0.714956,0.48,0.38,270.637527,18.76,222
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0.28,0.700324,0.44,0.4,264.315464,19.4,223
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0.26,0.708178,0.4,0.38,275.564935,18.48,224
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0.28,0.709513,0.44,0.36,274.095445,18.44,221
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0.28,0.702146,0.54,0.38,268.991597,19.04,222
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0.28,0.709021,0.5,0.36,272.537473,18.68,222
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0.28,0.698011,0.36,0.36,275.524946,18.44,223
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0.28,0.70623,0.44,0.37,270.369427,18.84,221
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,234.593333,24,227
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.52,24,227
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.203333,24,227
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.956667,24,226
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.253333,24,227
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.353333,24,227
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.573333,24,226
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.123333,24,226
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.58,24,228
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,233.906667,24,226
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,227.92,25,220
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.535385,25,220
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,230.076923,25,222
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.926154,25,221
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,228.830769,25,220
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.289231,25,220
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,228.769231,25,220
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,228.132308,25,220
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,227.990769,25,219
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0.961538,0.683714,0.961538,0.961538,229.196923,25,220
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.330484,26,215
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.324786,26,216
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.461538,26,215
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.413105,26,213
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,222.185185,26,213
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.111111,26,215
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,224.017094,26,216
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.811966,26,215
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,222.438746,26,213
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0.962963,0.683086,0.962963,0.962963,223.071225,26,215
renault-mgd_ext.xml.minion.converted.minion.gz,1,0.089109,0.90988,0.663366,0.059406,771.00885,5.49505,634
ruler-17-6-a3.xml.minion.conv.minion,1,0.666667,0.806072,0.761905,0.761905,188,15.714286,55
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,0.666667,0.806072,0.761905,0.761905,188,15.714286,55
ruler-17-6-a4.xml.minion.conv.minion,1,0.47619,0.906826,0.571429,0.571429,185.384615,13.809524,25
ruler-17-7-a3.xml.minion.conv.minion,1,0.714286,0.734911,0.785714,0.785714,157.307692,21,55
ruler-17-7-a4.xml.minion.conv.minion,1,0.535714,0.877634,0.607143,0.642857,147.647059,18.5,25
ruler-25-7-a3.xml.minion.conv.minion,1,0.714286,0.734911,0.785714,0.785714,145.769231,21,39
ruler-25-7-a4.xml.minion.conv.minion,1,0.535714,0.877634,0.607143,0.642857,146.117647,18.5,18
ruler-25-8-a3.xml.minion.conv.minion,1,0.75,0.661064,0.805556,0.805556,123.121212,27.222222,39
ruler-25-8-a4.xml.minion.conv.minion,1,0.583333,0.838436,0.638889,0.666667,118.137931,24.111111,18
ruler-34-8-a3.xml.minion.conv.minion,1,0.75,0.661064,0.805556,0.805556,110.878788,27.222222,25
ruler-34-8-a4.xml.minion.conv.minion,1,0.583333,0.838436,0.638889,0.666667,114.034483,24.111111,15
ruler-34-9-a3.xml.minion.conv.minion,1,0.777778,0.590058,0.822222,0.822222,94.121951,34.4,25
ruler-34-9-a4.xml.minion.conv.minion,1,0.622222,0.792031,0.666667,0.688889,94.045872,30.666667,15
ruler-44-10-a3.xml.minion.conv.minion,1,0.8,0.524817,0.836364,0.836364,81.76,42.545455,24
ruler-44-10-a4.xml.minion.conv.minion,1,0.654545,0.741497,0.690909,0.727273,86.358209,38.181818,20
ruler-44-9-a3.xml.minion.conv.minion,1,0.777778,0.590058,0.822222,0.822222,94.439024,34.4,24
ruler-44-9-a4.xml.minion.conv.minion,1,0.622222,0.792031,0.666667,0.688889,101.577982,30.666667,20
ruler-55-10-a3.xml.minion.conv.minion,1,0.8,0.524817,0.836364,0.836364,74.04,42.545455,16
ruler-55-10-a4.xml.minion.conv.minion,1,0.654545,0.741497,0.690909,0.727273,76.164179,38.181818,12
ruler-55-11-a3.xml.minion.conv.minion,1,0.818182,0.466471,0.848485,0.848485,64.366667,51.666667,16
ruler-55-11-a4.xml.minion.conv.minion,1,0.681818,0.689532,0.712121,0.742424,65.074074,46.666667,12
ruler-67-11-a3.xml.minion.conv.minion,1,0.818182,0.466471,0.848485,0.848485,62.7,51.666667,15
ruler-67-11-a4.xml.minion.conv.minion,1,0.681818,0.689532,0.712121,0.742424,61.222222,46.666667,5
ruler-67-12-a3.xml.minion.conv.minion,1,0.833333,0.415104,0.858974,0.858974,55.309859,61.769231,15
ruler-67-12-a4.xml.minion.conv.minion,1,0.705128,0.638191,0.730769,0.75641,52.19171,56.128205,5
ruler-70-12-a3.xml.minion.conv.minion,1,0.833333,0.415104,0.858974,0.858974,56.408451,61.769231,15
ruler-70-12-a4.xml.minion.conv.minion,1,0.705128,0.638191,0.730769,0.75641,59.637306,56.128205,14
ruler-70-13-a3.xml.minion.conv.minion,1,0.846154,0.370265,0.868132,0.868132,50.421687,72.857143,15
ruler-70-13-a4.xml.minion.conv.minion,1,0.725275,0.588876,0.747253,0.769231,52.801762,66.571429,14
series-100.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-15.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-16.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-18.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-20.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-25.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-30.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-35.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-40.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-45.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-50.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-5.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-60.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-6.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-70.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-7.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-80.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-8.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-90.xml.minion.conv.minion,1,?,?,?,?,?,?,?
series-9.xml.minion.conv.minion,1,?,?,?,?,?,?,?
slangford-3-11-ext.xml.minion.gz,1,0.969697,0.724653,0.969697,0.969697,89.003497,34.666667,35
socialGolfer-10-4-8.xml.minion,1,0.005053,0.088461,0.005053,0.003324,125.989457,17.851064,108
socialGolfer-6-3-5.xml.minion,1,0.016667,0.786171,0.016667,0.013889,153.630901,11,108
socialGolfer-6-3-6.xml.minion,1,0.014049,-0.284793,0.014049,0.010856,144.801815,12.793103,108
socialGolfer-6-3-7.xml.minion,1,0.012138,-0.438749,0.012138,0.00887,138.636771,14.588235,108
socialGolfer-6-3-8.xml.minion,1,0.010684,0.320017,0.010684,0.007479,133.66868,16.384615,108
socialGolfer-6-4-5.xml.minion,1,0.013218,-18.030611,0.013218,0.008621,147.361874,11.862069,108
socialGolfer-6-4-6.xml.minion,1,0.011111,29.989211,0.011111,0.006746,139.979569,13.857143,108
socialGolfer-6-4-7.xml.minion,1,0.009582,-0.207272,0.009582,0.005517,134.816121,15.853659,108
socialGolfer-6-4-8.xml.minion,1,0.008422,0.064244,0.008422,0.004654,130.676566,17.851064,108
socialGolfer-7-4-8.xml.minion,1,0.007219,-0.277356,0.007219,0.004179,129.686459,17.851064,108
socialGolfer-8-4-8.xml.minion,1,0.006316,0.137674,0.006316,0.003823,128.080292,17.851064,108
socialGolfer-9-4-8.xml.minion,1,0.005615,0.277155,0.005615,0.003546,127.054593,17.851064,108
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,0.011494,0.871018,0.02069,0.009195,297.872629,4.043678,128
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,0.004415,0.873052,0.00883,0.002943,295.504649,4.2156,121
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,0.012788,0.81,0.015345,0.005115,282.841808,1.232737,121
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,0.000769,-1.049797,0.001249,0.000576,244.717099,5.969543,121
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,0.00533,0.875355,0.008661,0.002665,308.090016,3.928048,121
ssa-7552-158_ext.xml.minion.converted.minion.gz,1,0.003668,0.874175,0.007337,0.002935,331.420655,3.426999,121
ssa-7552-159_ext.xml.minion.converted.minion.gz,1,0.003668,0.874109,0.007337,0.002935,331.388301,3.424798,121
ssa-7552-160_ext.xml.minion.converted.minion.gz,1,0.005284,0.793451,0.006605,0.003963,179.62928,2.869221,121
tsp-20-142_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.004348,7.836066,50
tsp-20-190_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.117391,7.836066,50
tsp-20-193_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.095652,7.836066,50
tsp-20-1_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.078261,7.836066,50
tsp-20-29_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,214.982609,7.836066,50
tsp-20-2_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.026087,7.836066,50
tsp-20-30_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.108696,7.836066,50
tsp-20-366_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.117391,7.836066,50
tsp-20-453_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.021739,7.836066,50
tsp-20-68_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.108696,7.836066,50
tsp-20-727_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.056522,7.836066,50
tsp-20-75_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215,7.836066,50
tsp-20-76_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.082609,7.836066,50
tsp-20-8_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.126087,7.836066,50
tsp-20-901_ext.xml.minion.converted.minion.gz,1,0.311475,0.807565,0.311475,0.065574,215.126087,7.836066,50
