@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC

@DATA
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,0.2701,0.7974,0,0.8255,1.5742,27.5746,0.3755,0,27.4687,0.1386,0.04,0.5122,1.628,0.0005,0.1618,4.7704,0.9992,0.1009,0.0189,0.0806,479,0,0,0.006,0.1065,31.1272,0.3262,0,0.089,0.0012,0.0114,4.7704,0.0024,0.7654,0.2,0.1413,1.292,0.0226,0,0,0.0044,0.1629,0.0308,0.2402,0.1796,0.0844,0.0096,2492,479,0.2967,0.0978,0.017,0.9635,0.0035,29.3951,0.9632,1.4518,0.1257,0.0196,1570,2492,37.4289,0.3792,0.1077
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.0636,0.3511,0,0.851,4.1236,14.5495,0.8222,0.6819,17.021,0.4064,0.6768,0.5877,0.7256,0.2054,1.1925,21.5521,1.9777,0.0179,0.8107,0.0001,4174,0.3333,0.2459,0.4881,0.0233,22.5627,0.0152,0.0054,0.0043,0.0002,0.0071,21.5521,0.0076,3.8062,0.9545,0.0404,4.7165,0.5765,0.2126,0,0.0192,0.9386,0.9032,0.7737,0.6234,0.0015,0.0037,12692,4174,0.9902,0.011,0.0284,0.9691,0.0131,21.7005,0.9721,0.4128,0.044,0.0174,4196,10467,23.2073,0.0129,0.1981
./SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0.5094,0.3717,0.0761,0.5897,0.4278,91.1585,0.484,0.1709,83.9466,0.1556,0.0895,0.6262,0.7325,0,0.5139,23.9885,0.1482,0.104,0,0,606,0,0.7748,0,0.1393,25.9877,?,0,0.0572,0.0002,0.0008,22.1886,0.0003,0.7893,0.6364,0.1395,1.2845,0.0362,0.0237,0,0.0093,0.2613,0.0014,?,?,0.0137,0.0004,18603,800,0.9268,0.1389,0.002,0.7573,0.0005,24.3333,0.751,2.3708,0.1393,?,813,18172,59.6541,0.4744,2.0921
./SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0.8462,0,0.8462,0.4293,2.7313,7.7293,1,0.8462,8.2267,1.0197,0.7088,0.8411,0,0.7086,0.001,46.2762,2.0909,0.0415,0.7088,0.0414,4886,1,0,0.7087,0.0415,50.1572,0.015,0.7086,0.0414,0.0118,0.0139,46.2762,0.0929,0,0.0435,0.1538,0,0.0435,0,0.0435,0.0929,0.7088,0.7088,0.9594,0.3348,0.0414,0.0246,936,4886,0.7089,0.0415,0.0833,0.9686,0.0929,48.1652,0.9713,0.0001,0.0415,0.0434,4896,936,52.3774,0.0026,0
./SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,0.5831,1.1112,0.6675,1.0012,0.9835,1.0314,0.4024,0.6699,2.3419,0.5727,0.5725,0.9528,1.2178,0.4484,0.1613,32.1482,0.713,0.2986,0.5828,0.2421,4186,0,0.413,0.5314,0.3303,33.1997,0.0605,0.0604,0.2654,0,0.0109,32.1482,0.0193,1.3458,0.4286,0.4434,1.2828,0.1149,0.1711,0,0.0651,0.6983,0.627,0.6292,0.3882,0.2542,0.012,486,4186,0.7752,0.2757,0.0543,0.9035,0.0316,32.404,0.92,0.1806,0.359,0.0243,4278,415,34.3443,0.0191,0.2734
./SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,0.752,0,0.008,0.6044,16.5006,169.286,1,0.008,170.833,0.5812,0.3481,0.7139,0,0.3197,0,27.7745,12.3941,0,0.3544,0,422,1,0.3333,0.336,0,28.5098,?,0.2802,0,0.0024,0.0016,27.2227,0.008,0,0.0027,0.008,0,0.0027,0.0107,0.0027,0.008,0.3663,0.3609,?,?,0,0.0048,157664,477,0.4917,0,0.0096,0.9969,0.008,28.082,0.997,0.0562,0,?,492,156000,35.8363,1.0028,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,0.0646,0.3529,0,0.8565,4.0379,14.0146,0.8204,0.6785,17.0213,0.4074,0.6752,0.5548,0.7312,0.2068,1.2079,21.5996,1.9582,0.018,0.8077,0.0001,3790,0.3333,0.2524,0.4881,0.0222,22.9149,0.0155,0.0016,0.0043,0.0002,0.0071,21.5996,0.0077,3.8317,0.954,0.0405,4.6596,0.5681,0.2192,0,0.0193,0.9387,0.9033,0.7689,0.607,0.0016,0.0038,12647,3790,0.9902,0.011,0.0286,0.969,0.0132,22.1514,0.9708,0.4123,0.0451,0.0176,4115,10373,23.0673,0.0371,0.1936
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.709,1.0234,0.9495,0.204,9.2063,29.8486,0.4825,0.9495,12.5333,2.1263,0.9351,0.9603,0.9599,0.9337,0.0182,234.6801,9.5495,0.1058,0.9351,0.1038,4886,0,0.0263,0.9339,0.1075,234.6801,?,0.9309,0.1041,0.0004,0.0013,234.6801,0.0038,0,0,0.05,0,0,0.0013,0,0.0109,0.9364,0.9363,?,?,0.1039,0.0026,30460,4886,0.9365,0.1057,0.05,0.9952,0.0063,234.6801,1.0019,0.0015,0.1077,?,4886,30420,234.6801,0,0.262
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0.9399,0.0207,0.9399,0.247,30.4136,169.014,0.9949,0.9399,17.5804,1.5532,0.8199,0.9017,0.2333,0.8013,5.8339,43.1132,36.1765,0,0.8195,0,121,0.7778,0.0455,0.8098,0,47.9911,?,0.7749,0,0.001,0.0018,42.2826,0.0016,2.7829,0.337,0.0133,5.0656,0.1853,0.0181,0.1011,0.0054,0.8385,0.8303,?,?,0,0.0017,84314,224,0.8802,0,0.0391,0.9926,0.0036,43.6212,0.9989,0.0181,0,?,250,82815,94.8983,0.9061,0.1824
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.9856,0.0049,0.9856,0.1075,73.4583,39.7419,0.9995,0.9856,112.958,2.3114,0.9044,0.9722,0.0631,0.8228,5.1594,78.5444,76.508,0.0002,0.9263,0,7,0.931,0.0232,0.8857,0,87.3899,?,0.4801,0,0.0004,0.001,76.4914,0.0058,3.3315,0.6644,0.0058,5.652,0.4411,0.006,0.2244,0.0058,0.9627,0.9491,?,?,0,0.0007,333838,12,0.9977,0,0.0475,0.9999,0.0058,85.9891,1.0009,0.0803,0.0002,?,34,331857,98.3659,0.7004,0
./SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0.4889,0.5774,0,0,1.1498,14.1429,0.5,1,21.0262,0,0,0.8498,0.5623,0,0.0001,29.7531,0.4358,0.042,0,0.042,4208,0.3333,0,0,0.042,31.2189,0.3,0,0.042,0.0028,0.0111,29.7531,0.0046,0,0,0.25,0,0,0,0,0.0056,0,0,0.0057,0.0315,0.042,0.0111,1080,4208,0,0.042,0.0111,0.8716,0.0055,30.1271,0.9248,0,0.042,0.0139,4383,1080,32.8765,0.0311,0.0143
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0.9765,0.0079,0.9765,0.1582,55.2371,23.61,0.9989,0.9765,595.746,2.0942,0.9012,0.9555,0.1092,0.8773,12.4248,65.3649,60.385,0,0.9032,0,82,0.913,0.0289,0.8908,0,69.0366,?,0.8246,0,0.0007,0.0017,65.3649,0.0016,3.2677,0.5352,0.0081,5.1733,0.3521,0.0083,0.1391,0.0081,0.9223,0.9145,?,?,0,0.0012,150604,82,0.9395,0,0.0596,0.9999,0.0077,66.0111,0.9858,0.0194,0,?,102,149360,120.0189,1.4376,0.1247
./SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1,0.4759,0.5773,0,0,0.7042,1.1181,0.496,1,2.7557,0,0.0298,0.9609,0.5556,0.0014,0.0438,20.7867,0.4197,0.3188,0.011,0.2651,3836,0.3333,0,0.0031,0.3247,22.9613,0.1538,0.0001,0.3207,0,0.0186,19.7898,0.0181,0.2327,0.3333,0.4849,0.2327,0.0207,0,0,0.0211,0.063,0.0175,0.0928,0.0676,0.316,0.0181,332,3844,0.2137,0.3233,0.0186,0.7979,0.0183,21.2003,0.8329,1.7165,0.3253,0.0279,3846,332,25.1844,0.0533,0.0398
./SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.6159,0.4888,0.1089,1.0009,3.3189,1189.03,0.403,0.7836,271.312,0.9943,0.7502,0.2582,1.067,0.4309,0.8951,19.8644,2.3361,0.1445,0.8973,0,20,0,0.0005,0.5789,0.2606,26.9231,?,0.1024,0.0496,0,0.0002,16.612,0.0001,2.7128,0.8919,0.0874,2.8763,0.6386,0,0.2,0.0018,0.952,0.9472,?,?,0.0215,0.0001,99699,26,0.9765,0.0828,0.0093,0.9993,0.0015,23.6774,0.9277,0.3092,0.3593,?,102,99699,138.9615,0.4189,0.2631
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0.0959,0,0,0.316,18.8954,28.4274,1,0.9041,26.4802,1.039,0.6807,0.8152,0,0.6303,2.363,50.2843,21.0358,0,0.6473,0,385,1,0,0.6353,0,53.3096,?,0.6226,0,0.0006,0.0086,48.8416,0.008,2.9848,0.8031,0.0104,4.8188,0.2309,0,0.1257,0.0104,0.7582,0.6916,?,?,0,0.0058,33487,433,0.9764,0,0.0544,0.9967,0.0089,50.5139,0.992,0.1131,0,?,510,33487,62.944,0.5447,0.0719
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0.9808,0.0056,0.9808,0.1259,89.2754,316.25,0.9993,0.9808,1452.43,2.3907,0.8953,0.9513,0.0859,0.7563,6.1062,92.5366,97.2264,0,0.928,0,3,0.9286,0.022,0.8857,0,109.2,?,0.4731,0,0.0003,0.001,89,0.0051,3.237,0.5608,0.0051,5.9715,0.3328,0.0052,0.1208,0.0051,0.9645,0.9527,?,?,0,0.0005,405748,5,0.999,0,0.045,1.0028,0.0051,103.3333,1.0171,0.1045,0,?,5,403660,131.75,2.3917,0
./SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.759,0,0.0361,0.6975,6.0923,0.0029,1,0.0361,0.176,0.5946,0.5238,0.9983,0,0.5238,0.0008,35.4444,6.0804,0.0126,0.5238,0.0126,4125,1,0.3333,0.5238,0.0126,35.4444,?,0.5238,0.0126,0.01,0.0067,35.4444,0.036,0,0.0123,0.0361,0,0.0123,0.0482,0.0123,0.036,0.5238,0.5238,?,?,0.0126,0.0197,8613,4125,0.5238,0.0126,0.0404,0.9995,0.036,35.4444,0.9991,0,0.0127,?,4125,8217,35.4444,0,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,0.9349,0.0237,0.9349,0.2593,26.8798,27.5841,0.9939,0.9349,90.8413,1.4622,0.8101,0.8756,0.2437,0.7865,5.8904,54.7143,31.5227,0,0.8081,0,196,0.7143,0.05,0.7975,0,76.1682,?,0.7675,0,0.001,0.0022,54.7143,0.0016,2.9591,0.4393,0.015,5.1041,0.1979,0.0202,0.0823,0.006,0.8344,0.8212,?,?,0,0.0015,61409,196,0.8837,0,0.0433,0.9996,0.0041,54.7143,0.9934,0.0243,0,?,196,60191,83.5157,0.6454,0.2234
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0.0913,0,0.0035,0.3319,19.7836,15.2177,1,0.9087,11.0587,1.033,0.6849,0.8062,0,0.6164,2.3225,34.2231,21.7488,0,0.662,0,4669,1,0,0.6319,0,36.9698,?,0.601,0,0.0012,0.0115,34.2231,0.0104,3.3596,0.8021,0.0106,4.7775,0.2538,0,0.1252,0.0105,0.7768,0.7086,?,?,0,0.0116,16458,4669,0.9759,0,0.1092,0.9964,0.0105,34.2231,0.994,0.1147,0,?,4669,16458,41.0814,0.0081,0.0025
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.9335,0.0237,0.9335,0.2632,27.2324,26.634,0.9938,0.9335,26.3855,1.4759,0.8069,0.9492,0.2453,0.788,5.6995,51.4969,31.8114,0,0.8066,0,146,0.8462,0.05,0.7964,0,56.4813,?,0.7689,0,0.0013,0.0022,51.4969,0.0025,2.8428,0.3136,0.0149,4.826,0.1783,0.0156,0.0795,0.0076,0.8256,0.8164,?,?,0,0.0023,61409,146,0.8499,0,0.0433,0.9996,0.0048,51.703,0.9998,0.018,0,?,317,60464,101.6755,1.1313,0.1851
./SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.3203,0.9199,0.277,1.549,4.8892,16.6934,0.39,0.416,11.9521,0.4761,0.7773,0.6883,1.763,0.5199,0.8876,35.5768,2.0005,0.2743,0.8036,0.005,2818,0,0.0824,0.7126,0.4979,38.1231,0.002,0,0.0315,0,0.0028,35.5768,0.0001,3.1886,1,0.0582,3.6592,0.6623,0.4281,0,0.0282,0.9181,0.9091,1.1817,1.3559,0.0231,0.0001,17262,2818,1,0.4231,0.017,0.9928,0.0075,35.8046,0.9873,0.2201,0.4996,0.0082,3295,12087,48.0683,0.1501,0.8402
./SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.8734,0.3974,0.6948,0.8605,8.0759,36.9167,0.7883,0.9169,125.654,0.599,0.8496,0.8369,0.9573,0.4601,1.3461,26.7436,6.7771,0.0144,0.9747,0,295,0,0.0017,0.9343,0.0249,27.9851,0.0014,0.0153,0.0001,0.0001,0.0008,25.8527,0.0001,2.011,0.9375,0.0384,2.8557,0.7531,0,0.0327,0.0017,0.9774,0.9771,1.3869,0.9015,0,0.0001,62900,319,0.9776,0.0003,0.0149,0.9961,0.0012,27.4327,0.9876,0.2756,0.0425,0.0011,353,62900,41.3442,0.3102,0.3167
./SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,0.4719,0.7103,0.15,1.0627,1.2034,31.2137,0.4601,0.75,28.9713,0.2891,0.345,0.8471,1.4472,0.1504,0.5246,18.923,0.5926,0.0235,0.2846,0,3636,0,0.0204,0.1766,0.0326,20.8413,0.0399,0,0.0216,0.0016,0.0051,18.923,0.0027,0.6317,0.1667,0.1531,1.1432,0.0544,0.0063,0,0.0156,0.6311,0.6311,0.5327,0.3099,0,0.0047,2576,3636,0.6311,0.0216,0.0128,0.8453,0.0049,19.5602,0.8402,0.6068,0.0352,0.0202,3711,2560,22.0932,0.0401,0.8732
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.6077,0.6464,0.2516,1.5728,1.3886,18.6697,0.5628,0.5653,15.8854,1.1012,0.2901,0.4645,1.6672,0.0362,0.3565,12.772,0.3403,0.28,0.2199,0,1559,0,1.4746,0.0884,0.3468,16.8886,?,0.0001,0.2516,0,0.0015,12.3498,0.0001,2.1433,1,0.1758,2.0124,0.2287,0.5168,0,0.0504,0.6756,0.4237,?,?,0.1196,0.0001,11382,1979,1,0.3092,0.025,0.928,0.0034,13.9581,0.9243,0.8697,0.3717,?,1991,7504,20.4812,0.1838,2.0952
./SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,0.751,0,0.0038,0.5853,27.0221,1211.3,1,0.0038,4843.88,0.5792,0.6443,0.5592,0,0.3387,0.4481,29.4734,36.6697,0.2625,0.6979,0,3794,1,0.3333,0.5804,0.3482,29.4734,?,0.0026,0.1964,0.0012,0.0008,29.4734,0.0038,0,0.0013,0.0038,0,0.0013,0.0051,0.0013,0.0038,0.8647,0.8139,?,?,0.0955,0.0024,661080,3794,0.9003,0.2671,0.0048,1.0027,0.0038,29.4734,0.8731,0.3413,0.4046,?,3794,657720,29.4734,0,0
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.2734,0.9745,0.0168,0.2926,0.2033,31.424,0.2664,0.0702,18.125,0.0859,0.0454,0.2957,0.9339,0.0002,0.3145,9.35,0.0444,0.3037,0.0042,0.0002,257,0,1.0539,0.0014,0.3382,12.8148,0.2372,0,0.3358,0.0001,0.0005,5.3132,0.0004,0.6672,0.8095,0.286,0.9546,0.0345,0.1087,0,0.003,0.14,0.0333,0.1461,0.1007,0.1883,0.0004,14950,380,0.888,0.3375,0.001,0.687,0.0009,10.2296,0.6913,2.1823,0.3383,0.0046,594,13484,23.7308,0.5281,0.6981
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0.2632,0.8453,0,0.7705,1.5881,27.8031,0.3671,0,27.6702,0.1346,0.0311,0.4684,1.603,0.0003,0.1653,4.2951,1.0335,0.0962,0.0114,0.0801,410,0,0,0.0013,0.1008,30.4301,0.3012,0,0.084,0.0012,0.0115,4.2951,0.0025,0.6221,0.2,0.1445,1.1936,0.0168,0,0,0.005,0.0878,0.0263,0.3417,0.1655,0.082,0.0099,2416,410,0.3101,0.0934,0.0172,0.9661,0.0035,26.1901,0.9656,1.76,0.1182,0.0198,1631,2416,33.2195,0.466,0.1208
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0.1352,0,0,0.3961,9.8199,10.9104,1,0.8648,9.0547,0.7857,0.6068,0.8018,0,0.531,1.9621,30.8131,9.4588,0.0001,0.5565,0,4557,1,0,0.5437,0.0001,33.2675,?,0.5173,0,0.0018,0.0187,30.8131,0.0168,2.8566,0.7174,0.0219,4.2434,0.2255,0,0.1179,0.0218,0.8099,0.6339,?,?,0,0.0126,7308,4557,0.953,0,0.0813,0.9903,0.0187,30.9697,0.9878,0.1774,0.0003,?,4616,7308,35.5095,0.0093,0.0721
./SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.6592,0.983,0.8333,0.4506,1.0231,5.3078,0.4774,0.8333,9.3642,0.4472,0.5832,0.8242,1.1186,0.5831,0.0001,41.6127,0.5007,0.2295,0.5832,0.2294,4159,0,0,0.5831,0.2295,43.2627,0.0952,0.583,0.2295,0,0.0071,41.6127,0.0164,0,0.3333,0.4167,0,0.3333,0,0.3333,0.0179,0.5832,0.5832,0.8944,0.3252,0.2295,0.0089,672,4159,0.5834,0.2295,0.0179,0.9006,0.0178,41.9447,0.9277,0.0001,0.2295,0.0099,4351,672,50.3828,0.0226,0.0155
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0.9439,0.0177,0.9439,0.2278,36.1085,40,0.9957,0.9439,32.4,1.6673,0.828,0.9294,0.217,0.7972,5.4116,55.4955,42.1967,0,0.8272,0,52,0.875,0.04,0.8114,0,59.7603,?,0.7616,0,0.0008,0.0013,54.2034,0.0017,2.7606,0.3083,0.0113,5.0237,0.1595,0.0118,0.0725,0.0042,0.8643,0.8428,?,?,0,0.0015,133795,132,0.8881,0,0.0327,0.9997,0.0029,56.9929,0.9996,0.0294,0,?,142,132235,78.25,0.3695,0.1648
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.6868,1.0324,0.9444,0.2211,9.5531,1.6938,0.4771,0.9444,1.5771,1.3603,0.9034,0.9992,0.9417,0.9027,0.0151,55.1648,9.5683,0.0314,0.9034,0.0299,1598,0,0.0556,0.903,0.0317,56.2379,0.0044,0.9021,0.0311,0.0016,0.0056,55.1648,0.0082,0,0.3091,0.054,0,0.3091,0.057,0.3091,0.0202,0.9042,0.9037,2.0448,0.2354,0.0309,0.0082,7050,1598,0.9056,0.0315,0.1,1.0006,0.0128,55.8724,1.0071,0.0007,0.032,0.0084,3197,6670,57.7211,0.3023,0.263
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0.9256,0.0277,0.9256,0.2874,24.0726,23.8801,0.9923,0.9256,13.2179,1.3923,0.7908,0.9178,0.2703,0.7684,4.4549,45.3485,28.6289,0,0.7908,0,201,0.8333,0.0556,0.7789,0,48.2577,?,0.7447,0,0.0016,0.0028,45.0544,0.0034,2.8604,0.3293,0.0168,4.7382,0.1734,0.0177,0.073,0.0098,0.8129,0.802,?,?,0,0.0029,43649,264,0.8468,0,0.0486,0.9995,0.0059,46.1742,0.9984,0.0218,0,?,291,42889,69.0611,0.9748,0.1849
./SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0.6389,0.9858,0.8333,0.4506,1.2365,2.6744,0.4764,0.8333,4.6461,0.4472,0.5832,0.8495,1.1149,0.5831,0.0001,24.0707,0.7297,0.2295,0.5832,0.2294,4568,0,0,0.5831,0.2295,24.7736,0.0952,0.5831,0.2295,0,0.0167,24.0707,0.0382,0,0.3333,0.4167,0,0.3333,0,0.3333,0.0417,0.5832,0.5832,0.8944,0.3252,0.2295,0.0208,288,4568,0.5833,0.2295,0.0417,0.9062,0.0411,24.614,0.9392,0.0001,0.2295,0.0231,4604,288,25.9081,0.0062,0.0315
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,0.9558,0.0125,0.9558,0.1918,47.4667,62.9355,0.9973,0.9558,523.5,1.9071,0.8528,0.8919,0.1811,0.6729,7.7666,63.0368,56.5636,0.0002,0.9039,0,43,0.8333,0.0313,0.8568,0,70.1628,?,0.17,0,0.0004,0.0008,62.3626,0.0007,2.7072,0.3409,0.0085,5.5296,0.1599,0.0113,0.078,0.0025,0.9549,0.9397,?,?,0,0.0006,305320,48,0.9994,0,0.0246,0.9998,0.0016,64.16,1.0077,0.1873,0.0001,?,117,301912,88.1458,0.3519,0.1877
./SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0.4879,0.5773,0,0,0.6401,1.127,0.5032,1,2.7731,0,0.0246,0.9637,0.5676,0.0006,0.0406,22.7554,0.3764,0.3205,0.0063,0.265,3598,0.3333,0,0.0016,0.3256,25.5111,0.1538,0,0.3228,0,0.0149,22.4514,0.0146,0.1978,0.3333,0.4879,0.1978,0.0166,0,0,0.017,0.0645,0.0177,0.0846,0.061,0.3164,0.0146,412,3627,0.2147,0.3243,0.0149,0.7949,0.0147,23.0262,0.8236,1.9227,0.326,0.0224,3662,412,30.6715,0.0651,0.0359
./SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0.9395,0,0.9395,0.2283,3.6752,5.0373,1,0.9395,5.1343,1.907,0.8775,0.9402,0,0.8774,0.0002,140.109,3.1604,0.1832,0.8775,0.1831,4870,1,0,0.8774,0.1832,140.109,0.0038,0.8774,0.1832,0.0033,0.0036,140.109,0.1139,0,0.0303,0.1174,0,0.0303,0,0.0303,0.1172,0.8775,0.8775,1.8435,0.236,0.1831,0.0069,4777,4870,0.8775,0.1832,0.0588,0.9932,0.114,140.109,0.9934,0,0.1832,0.0134,4870,4777,140.109,0,0.005
./SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,0.1801,0.8113,0,1.1407,1.5827,1,0.3456,0.0588,1.1502,0.1674,0,0.999,1.7678,0,0.0796,15.7973,1.5966,0.4253,0,0.3685,2896,0,0,0,0.4509,16.5078,0.348,0,0.389,0.0074,0.0732,15.7973,0.0221,0,0,0.1507,1.7643,0,0,0,0.0368,0,0,0.2241,0.1429,0.3723,0.0735,272,2896,0,0.4409,0.1463,0.8189,0.028,16.221,0.8433,0,0.4648,0.2212,3094,272,17.9686,0.142,0.1476
