@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.2891,0.2919,0.3948,0.0052,0,26.072,26.072,0.061,0.7024,4,27.212,0.8423,0.3192,3787,3787,0.0047,0.5706,4016,0.2303,0,0.5901,28.528,0.1508,0.0448,0.3883,4011,3841,28.977,3882.5,488,0.0031,15.637,4016,4,0.0246,0.1143,3800,0.3998,0.0024,0.0123,0.0844,0.199,0.6411,0.0029,0.2257,2130,107.36,0.1598,19.869,0.6893,107.68,108,0.0061,0.0034,0.3072,30.808,0.0887,4,0.966,0.0397,2119,0.0244,0.5616,500
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,0.282,0.2853,0.405,0.0066,0,25.617,25.617,0.0684,0.7216,4,27.263,0.8439,0.322,3746,3746,0.0047,0.5782,4003,0.2293,0,0.5815,28.406,0.1734,0.0469,0.397,3976,3874,28.363,3873.4,484,0.0031,13.668,4003,4,0.0331,0.1248,3839,0.3823,0.0024,0.0124,0.0895,0.2074,0.6479,0.0039,0.232,2125,107.48,0.1727,16.667,0.7094,107.49,107,0.0062,0.0022,0.2985,31.087,0.1035,4,0.9607,0.0364,2111,0.0219,0.5861,500
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,0.082,0.1004,0.2224,0,0,43.548,48.702,0,0.8319,3,50.774,0.8413,0.479,39,32,0.0128,0.6832,107,0.05,0.2,0.6516,54.558,0,0.0015,0.1648,55,49,54.371,50.333,900,0.001,40.524,65,3,0,0.0035,43,0.149,0.0038,0.0179,0.0027,0.0705,0.6595,0.0002,0.0781,18000,172.2,0.0049,51.045,0.324,171.65,172,0.0056,0.0004,0.0159,57.146,0.0265,3,0,0.0405,18000,0.2264,0.2354,900
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0.0864,0.1341,0.4495,0.0608,0,15.299,15.431,0.0885,1.2485,5.9615,15.516,0.7654,0.9866,1868,1862,0.0169,0,4183,0.2669,0,0.8726,15.823,0.396,0.3188,0,2535,2225,16.612,2359.9,79,0.015,1.026,2928,7,0.4937,0.3698,2024,0,0.0405,0.019,0.3478,0,0.0722,0.3121,0,314,8.7044,0.3733,2.4016,0,8.7171,9,0.038,0,0.3789,16.566,0,5,0.1351,0.1461,296,0.2268,0,118
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,0.9028,0.9872,0.9012,0.5437,0.5855,0,0,0.5679,1.6091,17.143,0,1.4799,0.0827,0,0,0,0.4984,0,0.1764,0,0.9239,0,1.3541,0.0063,0.5608,0,0,0,0,53652,0,11337,0,20,1.4706,0.0423,0,0.6197,0,0.0001,0.031,0.3249,1.1951,0,0.166,470000,12610,0.0742,10377,0.8975,0,0,0,0,0.4507,0,0.135,14,0.7669,0,304000,0,0.8051,133000
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,1.8644,1.4299,1.1712,1.4376,0.1891,13.473,13.473,0.3812,1.4178,5.3907,16.749,0.9648,0.0737,983,983,0,0.3385,2090,0.1153,0,0.6635,19.732,1.311,0.0149,0.6087,1921,1789,19.129,1686,7238,0.0002,356.72,2090,6,3.2513,0.1133,1608,0.6824,0,0.0005,0.0619,0.494,1.0123,0,0.3606,153000,1724.6,0.1226,309.45,0.822,1680.3,1729,0.0003,0,1,21.848,0.2709,2,0.7556,0.0899,62781,0.1906,0.7361,30771
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,1.4633,1.5836,1.9307,1.2924,0.1211,7.973,9.2591,0.3629,1.7413,7.4304,9.8803,0.9014,0.0302,114,102,0,0.4204,512,0.1373,0,0.6994,10.951,1.5938,0.0282,0.5734,241,196,11.788,208.24,21668,0.0001,809.08,331,9,4.6452,0.1169,154,0.6209,0,0.0001,0.0796,0.4461,0.7953,0,0.1703,362000,5895.1,0.1492,1095,0.8403,4429.5,5843,0.0001,0,0.4619,13.556,0.1775,6,0.466,0.1867,158000,0.3973,0.7475,122000
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.6447,0.7304,0.8378,0.4588,0.5243,0,0,0.441,1.4142,115.59,6.7143,0.9794,0.1882,0,0,0,0.4739,76,0.1468,0,0.9157,27.855,1.092,0.0019,0.6475,8,7,37.826,13.125,138000,0,12999,76,117,0.8771,0.0342,2,0.7926,0,0,0.0186,0.3512,0.9899,0,0.2236,1370000,51365,0.0461,124000,0.9504,0,0,0,0,0.0861,66.286,0.1663,115,0.8684,0,942000,1.8232,0.8883,260000
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.0846,0.0054,0.0054,0,0.3917,33.813,33.813,0.2865,0.6766,3,34.787,0.9999,0.7775,1631,1631,0.0012,0.003,4079,0.0081,0,0.5485,35.635,0.6746,0,0.6929,4079,3170,35.785,2790.3,625,0.0042,23.171,4079,3,0,0,2281,0.6928,0.0041,0.0023,0,0.6928,0,0,0.5235,76775,294.86,0,17.1,0.6977,297.48,298,0.0032,0.6857,0,38.903,0.6892,3,0.9993,0.0003,76775,0.3308,0.6928,625
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0.3838,0.6609,0.7275,0.0072,0.0713,20.792,20.861,0.7269,1.5076,3.0382,22.916,0.9961,0.6298,2215,2138,0.0101,0.0562,3900,0.0667,0,0.6586,24.613,0.925,0.0295,0.719,3016,2831,24.126,2813.9,158,0.0087,1.7898,3185,4,0.1076,0.2523,2661,0.7202,0.0076,0.0229,0.1442,0.6924,0.6998,0.0271,0.2153,2387,40.073,0.2639,1.9828,0.7593,39.957,40,0.0127,0.5927,0.3131,25.329,0.6754,3,0.7983,0.0113,2370,0.1524,0.7547,175
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0.556,0.5536,0.5054,1.7225,0.5673,0,0,0.3785,1.3052,14.667,0,0.9939,0.1962,0,0,0,0.599,0,0.1586,0,1.0499,0,0.9716,0.0001,0.5096,0,0,0,0,62370,0,4888,0,15,2.6804,0.0239,0,0.6145,0,0,0.0138,0.1975,0.9267,0,0.2398,1070000,13705,0.0304,18763,0.8474,0,0,0,0,0.1922,0,0.0397,14,0.9277,0,393000,0,0.7834,230000
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,0.2942,0.2906,0.3968,0.0071,0,18,54.333,0.0642,0.713,6,71.75,1.8061,0.1933,1,1,0,0.5772,7,0.2337,0,0.5878,98,0.1596,0.0474,0.3943,4,3,105.83,2.8222,48726,0,7102,6,6,0.0261,0.1246,1,0.3871,0,0.0001,0.0927,0.2061,0.6529,0.0019,0.2284,210000,7046.7,0.1754,2900,0.7087,10666,10666,0.0001,0,0.8383,131.67,0.088,6,0.9641,0,209000,0.6395,0.5695,50000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,0.2858,0.2873,0.4053,0.0051,0,30.095,30.095,0.0656,0.7314,4,30.624,0.8423,0.3115,3654,3654,0.0039,0.5696,3949,0.23,0,0.5846,31.26,0.1684,0.0433,0.3965,3781,3756,31.759,3782.6,585,0.0026,16.747,3949,4,0.0256,0.1188,3743,0.3825,0.002,0.0103,0.0873,0.2165,0.6432,0.0064,0.227,2556,129.33,0.1704,20.853,0.7192,129.57,130,0.0051,0.003,0.2937,32.527,0.1013,4,0.9611,0.0328,2543,0.0223,0.5832,600
SAT-Race-2010-CNF/hardware-verification/manolios/c8n_i.cnf,1,1.1785,1.3257,1.3713,1.4109,0.1293,11.518,12.57,0.4981,1.7034,6.7393,14.448,0.8952,0.0875,616,525,0.0001,0.5703,1234,0.1417,0,0.7349,19.262,1.6186,0.0132,0.5422,885,702,19.908,764.55,5226,0.0003,206.42,1031,8,4.7403,0.1023,633,0.5915,0.0002,0.0006,0.0684,0.2609,1.0385,0,0.1901,88939,1412.4,0.1526,142.26,0.9429,1407.5,1435,0.0004,0,0.4343,25.698,0.0725,5,0.5676,0.0517,36891,0.2375,0.8138,29999
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,1.514,4.1888,2.8652,0.2142,0.0907,10.245,14.041,0.4347,3.0354,4.4359,15.528,0.954,0.461,457,387,0.0002,0.2286,3359,0.2133,0,0.8464,18.246,2.5667,0.4934,0.6978,2391,1486,18.194,1573.2,1359,0.0004,14.325,2846,5,0.0831,0.4999,669,0.7483,0.0002,0.0074,0.4447,0.6639,0.3559,0.0059,0.531,7737,68.006,0.5,7.7734,0.8331,67.778,68,0.0015,0,1,20.901,0.5322,3,0.1034,0.0335,6372,0.5739,0.7999,1472
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1279127780-17.UNSAT.shuffled.cnf,1,0.0071,0.0796,0.243,0,0,19.235,19.235,0,0.8454,2.2532,19.477,0.8621,0.5848,4320,4320,0.0452,0.6399,4442,0.0469,0.2,0.6448,19.971,0,0.0011,0.1819,4383,4353,19.964,4360.3,80,0.0124,6.2751,4442,3,0,0.0023,4334,0.1634,0.0528,0.0462,0.0018,0.1013,0.4696,0.0005,0.0899,1704,16.232,0.0028,7.1753,0.3465,16.289,16,0.0625,0.0027,0.0045,20.436,0.0389,2,0,0.0862,1704,0.0085,0.2678,80
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.0776,0.004,0.004,0,0.3931,41.129,41.129,0.2905,0.675,3,43.582,0.9997,0.7906,707,707,0.0008,0.002,3814,0.0065,0,0.5476,45.911,0.6736,0,0.6917,3814,1719,44.856,1833,961,0.0027,23.19,3814,3,0,0,1092,0.6915,0.0027,0.0015,0,0.6915,0,0,0.5263,147000,461.59,0,75.772,0.6915,456.99,461,0.0021,0.6868,0,48.802,0.6915,3,0.9996,0.0287,147000,0.6543,0.6915,961
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.0821,0.0048,0.0049,0,0.3922,33.514,33.514,0.288,0.676,3,34.512,0.9947,0.7859,1007,1007,0.0011,0.0026,1602,0.0075,0,0.5482,36.352,0.6742,0,0.6922,1387,1193,36.569,1224.3,729,0.0036,100.77,1602,3,0,0,1095,0.692,0.0035,0.002,0,0.692,0,0,0.5246,96849,346.03,0,111.1,0.6965,346.43,348,0.0027,0.6859,0,40.577,0.6889,3,0.9994,0.0702,96849,0.1526,0.692,729
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S260616787-042.cnf,1,0.2577,0.2609,0.3783,0.0012,0,21.42,21.42,0.0339,0.6131,4,22.712,0.8417,0.3299,3852,3852,0.0056,0.594,4000,0.2344,0,0.5813,23.328,0.0585,0.044,0.3702,3987,3970,23.898,3943.3,378,0.0041,13.578,4000,4,0.0053,0.1104,3925,0.3553,0.0031,0.0155,0.0827,0.1933,0.6644,0.0035,0.2059,1615,83.24,0.1584,16.634,0.6834,83.184,83,0.0079,0.0012,0.3186,26.417,0.0853,4,0.9895,0.0423,1613,0.0119,0.5358,380
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,0.0004,0.0007,0.1797,0,0.0175,29.125,34.454,0.3031,0.6266,3,38.045,0.9998,0.7118,2175,1721,0.0045,0.0015,2945,0.035,0,0.5881,41.48,0.0975,0,0.5268,2699,2635,41.319,2538.8,870,0.0017,1.5383,2797,3,0.0345,0,2524,0.5268,0.0034,0.0046,0,0.5268,0.0142,0,0.3256,24824,277.04,0,5.4888,0.5268,277.84,278,0.0023,0.5186,0,44.134,0.5268,3,0.9988,0.0375,24824,0.1182,0.5268,900
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.3345,3.9022,4.7426,0.4697,0.9796,0,0,5.0719,0.8087,25.222,0,1.6155,0.6001,0,0,0,0.0405,0,0.1112,0,0.9887,0,0.1306,0.0001,0.9895,0,0,0,0,186000,0,112000,0,26,0.5119,0.0069,0,0.9994,0,0.0008,0.0102,0.9951,2.7067,0,0.2944,2460000,47143,0.0244,273000,1,0,0,0,0,0.5,0,0.9758,24,0.9797,0,1680000,0,1,282000
SAT_RACE2006/SAT-Race-Benchmarks/maris-s03-gripper11.cnf,1,0.5187,0.6808,0.8424,0.0953,0.9164,17.082,17.722,0.6802,0.9092,18.845,20.445,0.9662,0.1698,432,387,0.0003,0.253,1221,0.1185,0,0.6894,23.597,0.3357,0.0068,0.7714,731,604,26.871,642.64,2943,0.0006,44.819,981,24,0.0948,0.0998,489,0.7916,0.0003,0.001,0.0632,0.7337,0.8204,0,0.473,27199,950.76,0.1007,45.035,0.9572,947.96,952.5,0.0007,0.0557,0.3144,35.194,0.4354,13,0.9225,1.3656,24833,0.3178,0.9571,3222
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.471,1.3545,1.6938,0.1312,0.0013,9.9442,10.116,0.2485,2.402,4.2025,11.032,0.9884,0.5108,712,535,0.001,0.4894,2746,0.0232,0,0.7077,12.011,1.54,0.361,0.5121,1592,1158,11.916,1303.4,238,0.0012,1.8297,2258,5,0.2101,0.4675,844,0.554,0.0005,0.0041,0.4003,0.2856,0.2276,0,0.5488,11604,11.539,0.4824,1.6752,0.8332,11.544,11,0.0084,0.0088,0.4996,12.849,0.1544,4,0.005,0.0271,10258,0.4513,0.7167,288
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0.98,1.1991,1.2185,0.7936,0.541,14.919,14.919,0.7174,1.9396,72.078,17.056,0.9658,0.0385,11,11,0,0.4886,478,0.1378,0,1.0214,46.185,1.6017,0.0037,0.5879,457,189,55.876,213.17,61381,0,3070.5,478,76,2.1144,0.0492,11,0.6641,0,0.0001,0.0366,0.3562,1.407,0,0.22,799000,21086,0.1015,12104,0.9145,0,0,0,0,0.4755,116,0.1428,69,0.6816,0,445000,0.8949,0.8364,191000
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1142219800-20.UNSAT.shuffled.cnf,1,0,0.0328,0.1371,0,0,23.97,23.97,0,1.0198,2,24.017,0.8729,0.6811,4411,4411,0.0111,0.7192,4569,0.0112,0.1429,0.6796,24.117,0,0,0.0582,4507,4427,24.248,4467.2,65,0.0071,8.0033,4569,2,0,0.0001,4422,0.047,0.1004,0.0111,0.0001,0.026,0.3321,0,0.0288,5785,11.308,0.0001,8.5701,0.1204,11.322,11,0.1077,0.0002,0.0001,24.376,0.0124,2,0,0.183,5785,0.0137,0.0894,65
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,2.1673,2.8218,2.5683,0.0239,0.0755,33.298,33.298,0.1695,1.336,11.175,39.153,0.7474,0.2108,1494,1494,0.0003,2.4398,3733,0.1535,0,0.8365,44.966,0.7656,0.06,0.0829,3733,3170,46.821,2585.5,2782,0.0005,93.994,3733,14,0.6129,0.1379,1945,0,0.0004,0.0005,0.1037,0,0.484,0,0.0337,18555,450.14,0.1391,90.593,0.2381,446.33,449.5,0.0007,0,0.2383,69.868,0,8,0.2787,0.3825,18121,0.3492,0,4487
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.7525,0.8486,0.882,0.6949,0.5113,8.2046,8.8555,0.5506,1.7376,73.287,9.4567,0.9528,0.0709,225,149,0,0.4894,718,0.1664,0,1.0276,11.237,1.4856,0.0076,0.5705,427,383,11.007,376.42,23698,0.0001,1011.4,574,101,1.9052,0.0831,271,0.5967,0,0.0002,0.0616,0.3413,1.2001,0,0.1575,241000,6852,0.1726,446.67,0.8955,6879.3,6882,0.0001,0.0024,0.454,12.219,0.1324,51,0.6517,0.0102,142000,0.348,0.8276,68848
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,0.2791,0.2841,0.3717,0.0042,0,24.636,24.636,0.0595,0.7016,4,24.894,0.8451,0.3235,3776,3776,0.0052,0.5645,4157,0.2305,0,0.5874,25.592,0.1406,0.047,0.4019,4012,3949,26.074,3934.9,440,0.0032,13.038,4157,4,0.0227,0.1223,3872,0.3943,0.0026,0.0135,0.089,0.2104,0.6585,0.0043,0.2358,1917,97.761,0.1708,15.893,0.7018,97.628,97,0.0068,0.002,0.3897,27.512,0.0993,4,0.9696,0.0396,1909,0.0293,0.5804,450
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.0256,0,0.2725,0,0,28.797,28.797,0,0.5623,6.0723,30.085,0.8732,0.5781,4360,4360,0.005,0,4645,0.25,0.3333,0.5774,31.249,0,0.042,0,4528,4514,30.722,4486.3,250,0.0059,13.426,4645,7,0,0.042,4426,0,0.012,0.006,0.042,0,0.0001,0.042,0,1000,57.353,0.042,19.891,0,57.392,57,0.012,0,0.042,31.506,0,6,1,0.0561,1000,0.0201,0,250
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,4.8419,7.9283,7.536,0.0198,0.9225,0,0,2.2587,0.9628,4,0,2.6753,0.189,0,0,0,0.3126,0,0.0443,0,0.5254,0,0.5311,0,0.8767,0,0,0,0,264000,0,844000,0,4,0.1609,0.0769,0,0.9985,0,0,0.0784,0.9499,1.8758,0,0.3497,6070000,0,0.3237,931000,1,0,0,0,0,0.5,0,0.4286,4,0.9442,0,5950000,0,1,306000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,0.2933,0.2912,0.4075,0.0057,0,29,35.055,0.064,0.7213,4.9987,36.841,0.8265,0.2534,44,28,0.0002,0.5866,158,0.2337,0,0.5856,38.786,0.1565,0.0451,0.3889,64,56,39.098,59.846,3904,0.0004,79.658,76,5,0.0246,0.1211,51,0.3856,0.0001,0.0016,0.0913,0.2013,0.6823,0.0024,0.2282,16800,846.02,0.1762,127.88,0.6997,838.83,845,0.0008,0.0002,0.8176,41.24,0.0826,4,0.9654,0.1179,16705,0.2951,0.5674,4000
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S1312035429-13.cnf,1,0.2915,0.2881,0.3951,0.0068,0,31.8,39.947,0.0628,0.7074,5,42.63,0.83,0.2436,19,15,0.0002,0.5757,62,0.2338,0,0.5877,47.524,0.1546,0.0471,0.3937,31,27,47.665,27.825,6826,0.0002,123.08,38,5,0.0255,0.1233,22,0.3885,0.0001,0.0009,0.0924,0.2079,0.6554,0.0025,0.2286,29400,1497.1,0.173,278.98,0.7043,1450.8,1485,0.0004,0.0001,0.6606,51.167,0.087,5,0.9656,0.1604,29200,0.2903,0.5699,7000
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0.1208,0.3092,0.2126,0,0,4.2951,8.6334,0.1346,1.603,6.2098,26.19,0.9656,0.2063,641,410,0.0025,1.76,3513,0.1444,0,0.8453,31.038,0.7705,0.084,0.0311,3102,2488,26.086,2227.5,349,0.0032,27.755,3513,7,0,0.1008,1631,0.0114,0.0099,0.0035,0.0962,0.0013,0.1653,0.0801,0.0168,2416,55.921,0.1182,27.741,0.0878,56.047,56,0.0115,0,0.1737,32.308,0.0003,6,0,0.0305,2416,0.4563,0.0263,349
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,2.6236,2.1683,1.9349,2.2402,0.1154,4.5472,5.209,0.4884,1.3988,6.0517,5.2655,1.5584,0.0266,36,32,0,0.325,525,0.0955,0,0.6357,6.5129,1.2153,0.0166,0.6301,390,248,7.7864,223.82,34857,0,5934.3,463,7,6.1884,0.0856,38,0.6206,0,0.0001,0.0568,0.5657,0.6962,0,0.3766,1180000,6006.7,0.0979,4864,0.9155,4634.3,6877,0.0001,0.0001,1,9.5789,0.3913,6,0.7693,0.2402,365000,0.7992,0.696,251000
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S455021619-18.SAT.shuffled.cnf,1,0.0139,0.0862,0.2164,0,0,22.817,22.817,0,0.8518,2.7071,22.944,0.8596,0.5677,4243,4243,0.0437,0.686,4418,0.0469,0.2,0.6507,23.799,0,0.0011,0.1766,4381,4306,23.68,4314.9,100,0.01,7.3895,4418,3,0,0.0025,4264,0.1503,0.0404,0.0458,0.0018,0.0729,0.5387,0.0004,0.086,2130,20.241,0.0033,8.3667,0.3565,20.166,20,0.05,0.0006,0.0053,24.241,0.0384,2,0,0.0807,2130,0.0137,0.2841,100
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S1741784682-076.cnf,1,0.2999,0.2955,0.3999,0.0078,0,32.968,38.875,0.0739,0.7401,5.0027,43.556,0.8278,0.2398,16,11,0.0001,0.5796,64,0.2329,0,0.5884,48.381,0.1866,0.047,0.3926,29,23,49.004,24.232,7765,0.0002,134.47,33,6,0.0303,0.1243,19,0.3818,0.0001,0.0008,0.0924,0.2031,0.6574,0.0018,0.2254,33600,1698.6,0.1767,214.77,0.704,1694,1691,0.0004,0.0001,0.6337,53.5,0.0903,5,0.9579,0.0236,33340,0.3084,0.5698,8000
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.2878,0.2994,1.9878,0.0121,0.0097,5,6.5015,0.0783,1.0605,19.338,10.805,0.9315,0.0152,216,64,0,0.8203,461,0.013,0,0.8021,11.645,0.1824,0.493,0.37,373,328,10.819,316.73,6212,0,721.91,411,22,0.0026,0.5,267,0.1973,0,0.0006,0.4527,0.1964,0.1884,0.2156,0.2747,485000,1142.1,0.5,479.92,0.9047,1150,1157,0.0003,0.008,1,11.97,0.1958,2,0.0098,0.0592,479000,0.2714,0.618,6228
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.6912,0.7414,0.8884,0.2073,0.2796,0,0,0.3114,1.6144,5.4097,0,0.9156,0.395,0,0,0.0023,0.706,0,0.1845,0,0.8237,0,1.3431,0.0233,0.379,0,0,0,0,477,0.004,46.33,0,6,0.4591,0.1687,0,0.3082,0.0023,0.0051,0.1065,0.1611,1.0513,0,0.206,3122,113.58,0.336,30.341,0.806,113.81,114,0.0042,0.0001,0.4369,0,0.0306,4,0.6477,0.0539,2586,0,0.6039,696
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0,0.0177,0.2711,0.0048,0.0016,32.835,32.835,0.0133,0.5818,7.5532,34.348,0.7393,0.1178,4178,4178,0.0064,0.0737,4779,0.3005,0,0.5791,36.027,0.0118,0.1109,0.2572,4744,4689,35.57,4600.3,189,0.008,2.6651,4779,11,0.0053,0.1109,4529,0.258,0.0127,0.0064,0.1109,0.258,0.0231,0.1001,0.198,632,35.378,0.1109,9.3981,0.2583,35.365,35,0.0106,0.0063,0.1424,36.206,0.2579,7,1,0.0795,629,0.0444,0.258,190
