@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE UNARY NUMERIC

@DATA
./SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.439,3.9083,10.5967,0.9549,0.9062,0.9647,0.0864,0.9647,2.575,0.9062,5.0102,0,0.0005,0.9664,4.2083,16308,0.0001,0.9062,16308,0.0417,0.9062,0.0029,0.0452,0.9647,0.0442,0,0.0014,0,0,0,0,0,0.0014,3,0,0.9062,0,0.9971,0,3,0,0,1368,0,3,0.0408,0.0057,0.0804,0,0.0029,0.0015,0.0316,0.0029,616.667,0.0213,593,0.0014,0,0.084,0.0213,0.0213,617,0.9064,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,27.4687,0.1284,0.1338,0.2063,0.04,0.2701,27.5746,0,0.1386,0.006,1.5742,0,0.1618,0.5122,0.9992,2492,1.4518,0.0005,2492,0.017,0,0.0241,0.0035,0,0.0024,29.3951,0.0012,29.3507,0.7654,33.8108,37.4289,31.1272,0.0056,6.0712,4.7704,0.0189,37.4289,0.9632,4.7704,7,0.3792,0.2745,352,0.0457,6,0.6948,0.0196,0.0357,1.292,0.0096,0.0307,0.0959,0.0126,56.0829,0.0226,49,0.0033,0.2116,0.1111,0,0.2,56,0.2967,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,17.021,0.2639,0.2769,0.3468,0.6768,0.0636,14.5495,0,0.4064,0.4881,4.1236,0.2459,1.1925,0.5877,1.9777,12692,0.4128,0.2054,10467,0.0284,0.0054,0.0256,0.0131,0.6819,0.0076,21.7005,0.0002,22.3049,3.8062,22.9875,23.2073,22.5627,0.0054,3,21.5521,0.8107,23.2073,0.9721,21.5521,3,0.0129,0.4621,527,0.3627,3,0.5,0.0174,0.0751,4.7165,0.0037,0.0095,0.0754,0.0096,123.8,0.5765,113,0.0011,0.904,0.2186,0,0.9545,124,0.9902,0
./SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,83.9466,0.1186,0.2679,0.2221,0.0895,0.5094,91.1585,0.0761,0.1556,0,0.4278,0.7748,0.5139,0.6262,0.1482,18603,2.3708,0,18172,0.002,0,0.0343,0.0005,0.1709,0.0003,24.3333,0.0002,31.4966,0.7893,39.855,59.6541,25.9877,0.0172,10.8378,23.9885,0,59.6541,0.751,22.1886,14,0.4744,2.8007,4499,0.1092,8,?,?,?,1.2845,0.0004,0.0242,0.0283,0.0015,414.628,0.0362,399,0.0007,2.7536,0.2403,0,0.6364,415,0.9268,0
./SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,8.2267,0.2143,0.1817,0.8026,0.7088,0.8462,7.7293,0.8462,1.0197,0.7087,2.7313,0,0.001,0.8411,2.0909,936,0.0001,0.7086,936,0.0833,0.7086,0.0246,0.0929,0.8462,0.0929,48.1652,0.0118,49.244,0,52.3774,52.3774,50.1572,0.0118,3,46.2762,0.7088,52.3774,0.9713,46.2762,3,0.0026,0,144,0,3,0.08,0.0434,0.141,0,0.0246,0.0142,0.1213,0.0246,50.763,0.0435,43,0.0118,0,0.1638,0.0435,0.0435,51,0.7089,0
./SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,2.3419,0.1778,0.515,0.7836,0.5725,0.5831,1.0314,0.6675,0.5727,0.5314,0.9835,0.413,0.1613,0.9528,0.713,486,0.1806,0.4484,415,0.0543,0.0604,0.0217,0.0316,0.6699,0.0193,32.404,0,33.2307,1.3458,34.2765,34.3443,33.1997,0.0169,4.8798,32.1482,0.5828,34.3443,0.92,32.1482,5,0.0191,0.1292,260,0.1066,4,0.5,0.0243,0.0843,1.2828,0.012,0.032,0.123,0.0163,43.6429,0.1149,37,0.0072,0.4711,0.1953,0,0.4286,44,0.7752,0
./SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,170.833,0.0121,0.0071,0.6304,0.3481,0.752,169.286,0.008,0.5812,0.336,16.5006,0.3333,0,0.7139,12.3941,157664,0.0562,0.3197,156000,0.0096,0.2802,0.0048,0.008,0.008,0.008,28.082,0.0024,29.225,0,29.7815,30.3565,28.5098,0.0024,2,27.7745,0.3544,35.8363,0.997,27.2227,2,1.0028,0,1664,0,2,?,?,?,0,0.0048,0.0009,0.0507,0.0048,322.508,0.0027,301,0.0024,0,0.1436,0.0027,0.0027,322,0.4917,0
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,17.0213,0.2607,1.5292,0.3487,0.6752,0.0646,14.0146,0,0.4074,0.4881,4.0379,0.2524,1.2079,0.5548,1.9582,12647,0.4123,0.2068,10373,0.0286,0.0016,0.0258,0.0132,0.6785,0.0077,22.1514,0.0002,22.5018,3.8317,22.9459,23.0673,22.9149,0.0055,3,21.5996,0.8077,23.0673,0.9708,21.5996,3,0.0371,0.4576,526,0.3643,3,0.5,0.0176,0.0745,4.6596,0.0038,0.0279,0.0764,0.0097,123.006,0.5681,112,0.0011,0.8917,0.2264,0,0.954,123,0.9902,0
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,12.5333,15.3122,14.6545,0.9484,0.9351,0.709,29.8486,0.9495,2.1263,0.9339,9.2063,0.0263,0.0182,0.9603,9.5495,30460,0.0015,0.9337,30420,0.05,0.9309,0.0026,0.0063,0.9495,0.0038,234.6801,0.0004,234.6801,0,234.6801,234.6801,234.6801,0.0013,3,234.6801,0.9351,234.6801,1.0019,234.6801,3,0,0,1560,0,3,?,?,?,0,0.0026,0.0431,0.0692,0.0026,712.602,0,690,0.0009,0.3466,0.0719,0,0,715,0.9365,0
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,17.5804,9.5449,0.1849,0.7653,0.8199,0.9399,169.014,0.9399,1.5532,0.8098,30.4136,0.0455,5.8339,0.9017,36.1765,84314,0.0181,0.8013,82815,0.0391,0.7749,0.0043,0.0036,0.9399,0.0016,43.6212,0.001,55.1455,2.7829,67.2605,81.4596,47.9911,0.0025,3,43.1132,0.8195,94.8983,0.9989,42.2826,3,0.9061,0.1761,1150,0.0404,3,?,?,?,5.0656,0.0017,0.0003,0.0909,0.003,502.291,0.1853,488,0.0017,0.1688,0.1326,0.1011,0.337,506,0.8802,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,112.958,0.1675,3.7035,0.932,0.9044,0.9856,39.7419,0.9856,2.3114,0.8857,73.4583,0.0232,5.1594,0.9722,76.508,333838,0.0803,0.8228,331857,0.0475,0.4801,0.002,0.0058,0.9856,0.0058,85.9891,0.0004,88.155,3.3315,91.5556,98.1429,87.3899,0.0016,2,78.5444,0.9263,98.3659,1.0009,76.4914,2,0.7004,0.192,1981,0.0971,2,?,?,?,5.652,0.0007,0.0057,0.0233,0.0014,928.742,0.4411,906,0.001,0.2484,0.1333,0.2244,0.6644,927,0.9977,0
./SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,21.0262,0.1837,0.2439,0.591,0,0.4889,14.1429,0,0,0,1.1498,0,0.0001,0.8498,0.4358,1080,0,0,1080,0.0111,0,0.0111,0.0055,1,0.0046,30.1271,0.0028,31.0709,0,31.3787,32.8765,31.2189,0.0083,6.0409,29.7531,0,32.8765,0.9248,29.7531,7,0.0311,0,270,0,6,0.4,0.0139,0.0139,0,0.0111,0.0568,0.0892,0.0111,61.913,0,55,0.0054,0.2892,0.301,0,0,62,0,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,595.746,0.1023,8.1348,0.9091,0.9012,0.9765,23.61,0.9765,2.0942,0.8908,55.2371,0.0289,12.4248,0.9555,60.385,150604,0.0194,0.8773,149360,0.0596,0.8246,0.0031,0.0077,0.9765,0.0016,66.0111,0.0007,77.9059,3.2677,69.098,120.0189,69.0366,0.0023,2.9173,65.3649,0.9032,120.0189,0.9858,65.3649,3,1.4376,0.161,1244,0.0755,2,?,?,?,5.1733,0.0012,0.1204,0.0322,0.0024,570.05,0.3521,550,0.0016,0.1993,0.148,0.1391,0.5352,568.5,0.9395,0
./SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1,2.7557,0.3315,0.5571,0.7928,0.0298,0.4759,1.1181,0,0,0.0031,0.7042,0,0.0438,0.9609,0.4197,332,1.7165,0.0014,332,0.0186,0.0001,0.0271,0.0183,1,0.0181,21.2003,0,22.3639,0.2327,23.0523,25.1844,22.9613,0.0181,6.05,20.7867,0.011,25.1844,0.8329,19.7898,7,0.0533,0.117,161,0.0805,6,0.2,0.0279,0.0361,0.2327,0.0181,0.0749,0.1468,0.0186,23.0493,0.0207,19,0.0089,0.4354,0.2929,0,0.3333,23,0.2137,0
./SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,271.312,0.0051,1.8947,0.0796,0.7502,0.6159,1189.03,0.1089,0.9943,0.5789,3.3189,0.0005,0.8951,0.2582,2.3361,99699,0.3092,0.4309,99699,0.0093,0.1024,0.0037,0.0015,0.7836,0.0001,23.6774,0,34.9495,2.7128,33.5772,69.3333,26.9231,0.0018,5.0201,19.8644,0.8973,138.9615,0.9277,16.612,7,0.4189,2.0847,8713,0.2013,5,?,?,?,2.8763,0.0001,0.0707,0.0224,0.0004,1352.23,0.6386,1311,0.0002,2.0587,1.1823,0.2,0.8919,1353.5,0.9765,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,26.4802,0.2166,6.4725,0.704,0.6807,0.0959,28.4274,0,1.039,0.6353,18.8954,0,2.363,0.8152,21.0358,33487,0.1131,0.6303,33487,0.0544,0.6226,0.0176,0.0089,0.9041,0.008,50.5139,0.0006,53.417,2.9848,55.5938,57.5974,53.3096,0.0073,2.9943,50.2843,0.6473,62.944,0.992,48.8416,3,0.5447,0.2615,349,0.1588,2,?,?,?,4.8188,0.0058,0.0436,0.09,0.013,133.895,0.2309,119,0.0052,0.3712,0.1964,0.1257,0.8031,134,0.9764,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,1452.43,3.5278,3.6638,0.8525,0.8953,0.9808,316.25,0.9808,2.3907,0.8857,89.2754,0.022,6.1062,0.9513,97.2264,405748,0.1045,0.7563,403660,0.045,0.4731,0.0021,0.0051,0.9808,0.0051,103.3333,0.0003,110.426,3.237,119.1,120.2338,109.2,0.0015,2,92.5366,0.928,131.75,1.0171,89,2,2.3917,0.2363,2088,0.0786,2,?,?,?,5.9715,0.0005,0.0636,0.2678,0.0014,915.938,0.3328,953,0.001,0.2713,0.3313,0.1208,0.5608,978.5,0.999,0
./SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.176,59,54.5069,0.9768,0.5238,0.759,0.0029,0.0361,0.5946,0.5238,6.0923,0.3333,0.0008,0.9983,6.0804,8613,0,0.5238,8217,0.0404,0.5238,0.0197,0.036,0.0361,0.036,35.4444,0.01,35.4444,0,35.4444,35.4444,35.4444,0.01,2,35.4444,0.5238,35.4444,0.9991,35.4444,2,0,0,396,0,2,?,?,?,0,0.0197,0.0184,0.1005,0.0197,72.8816,0.0123,63,0.01,0,0.1379,0.0123,0.0123,73,0.5238,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,90.8413,0.168,11.4825,0.7492,0.8101,0.9349,27.5841,0.9349,1.4622,0.7975,26.8798,0.05,5.8904,0.8756,31.5227,61409,0.0243,0.7865,60191,0.0433,0.7675,0.0055,0.0041,0.9349,0.0016,54.7143,0.001,71.4661,2.9591,83.5157,83.5157,76.1682,0.0033,3.081,54.7143,0.8081,83.5157,0.9934,54.7143,4,0.6454,0.2208,945,0.055,3,?,?,?,5.1041,0.0015,0.0731,0.0781,0.0036,408.14,0.1979,390,0.0021,0.2065,0.1424,0.0823,0.4393,411,0.8837,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,11.0587,0.2609,0.5163,0.6897,0.6849,0.0913,15.2177,0.0035,1.033,0.6319,19.7836,0,2.3225,0.8062,21.7488,16458,0.1147,0.6164,16458,0.1092,0.601,0.0339,0.0105,0.9087,0.0104,34.2231,0.0012,37.4247,3.3596,41.0814,41.0814,36.9698,0.0145,2.104,34.2231,0.662,41.0814,0.994,34.2231,3,0.0081,0.2472,174,0.1541,2,?,?,?,4.7775,0.0116,0.0044,0.1056,0.0256,67.3373,0.2538,57,0.0099,0.3575,0.227,0.1252,0.8021,67,0.9759,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,26.3855,0.1645,6.0045,0.8207,0.8069,0.9335,26.634,0.9335,1.4759,0.7964,27.2324,0.05,5.6995,0.9492,31.8114,61409,0.018,0.788,60464,0.0433,0.7689,0.005,0.0048,0.9335,0.0025,51.703,0.0013,65.7804,2.8428,78.3811,101.6755,56.4813,0.0029,3,51.4969,0.8066,101.6755,0.9998,51.4969,3,1.1313,0.1542,945,0.0423,3,?,?,?,4.826,0.0023,0.0148,0.0368,0.0036,409.479,0.1783,392,0.0021,0.1512,0.1402,0.0795,0.3136,410,0.8499,0
./SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,11.9521,1.163,0.2827,0.4274,0.7773,0.3203,16.6934,0.277,0.4761,0.7126,4.8892,0.0824,0.8876,0.6883,2.0005,17262,0.2201,0.5199,12087,0.017,0,0.0278,0.0075,0.416,0.0001,35.8046,0,39.3932,3.1886,48.0683,48.0683,38.1231,0.0074,4.458,35.5768,0.8036,48.0683,0.9873,35.5768,6,0.1501,1.0129,762,0.2218,4,0.9797,0.0082,0.1356,3.6592,0.0001,0.0055,0.0716,0.0067,135.16,0.6623,123,0.0013,1.1964,0.2314,0,1,135,1,0
./SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,125.654,0.1308,9.2854,0.3611,0.8496,0.8734,36.9167,0.6948,0.599,0.9343,8.0759,0.0017,1.3461,0.8369,6.7771,62900,0.2756,0.4601,62900,0.0149,0.0153,0.0031,0.0012,0.9169,0.0001,27.4327,0.0001,28.8721,2.011,29.1374,30.1838,27.9851,0.0018,5.6854,26.7436,0.9747,41.3442,0.9876,25.8527,7,0.3102,0.6398,2420,0.308,5,0.5,0.0011,0.0335,2.8557,0.0001,0.0874,0.0222,0.001,1036.47,0.7531,1000,0.0008,0.4768,0.1732,0.0327,0.9375,1036,0.9776,0
./SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,28.9713,0.2086,0.3209,0.479,0.345,0.4719,31.2137,0.15,0.2891,0.1766,1.2034,0.0204,0.5246,0.8471,0.5926,2576,0.6068,0.1504,2560,0.0128,0,0.025,0.0049,0.75,0.0027,19.5602,0.0016,20.6655,0.6317,21.5567,22.0932,20.8413,0.0129,6.3453,18.923,0.2846,22.0932,0.8402,18.923,8,0.0401,0.7656,400,0.0782,5,0.1366,0.0202,0.041,1.1432,0.0047,0.0506,0.0861,0.0084,64.7387,0.0544,58,0.0034,0.6369,0.301,0,0.1667,65,0.6311,0
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,15.8854,0.1757,0.4807,0.101,0.2901,0.6077,18.6697,0.2516,1.1012,0.0884,1.3886,1.4746,0.3565,0.4645,0.3403,11382,0.8697,0.0362,7504,0.025,0.0001,0.2023,0.0034,0.5653,0.0001,13.9581,0,16.1729,2.1433,17.4375,19.3394,16.8886,0.185,3.909,12.772,0.2199,20.4812,0.9243,12.3498,4,0.1838,3.588,3264,0.2228,3,?,?,?,2.0124,0.0001,0.0225,0.0428,0.0031,241.845,0.2287,226,0.0017,4.1986,0.2632,0,1,242,1,0
./SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,4843.88,0.0186,2.1366,0.4936,0.6443,0.751,1211.3,0.0038,0.5792,0.5804,27.0221,0.3333,0.4481,0.5592,36.6697,661080,0.3413,0.3387,657720,0.0048,0.0026,0.0024,0.0038,0.0038,0.0038,29.4734,0.0012,29.4734,0,29.4734,29.4734,29.4734,0.0012,2,29.4734,0.6979,29.4734,0.8731,29.4734,2,0,0,3360,0,2,?,?,?,0,0.0024,0.4041,0.3553,0.0024,597,0.0013,0,0.0012,0,0.4159,0.0013,0.0013,667.5,0.9003,0
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,18.125,0.2292,2.7702,0.1245,0.0454,0.2734,31.424,0.0168,0.0859,0.0014,0.2033,1.0539,0.3145,0.2957,0.0444,14950,2.1823,0.0002,13484,0.001,0,0.0056,0.0009,0.0702,0.0004,10.2296,0.0001,13.2212,0.6672,14.9983,17.7745,12.8148,0.0015,130.6681,9.35,0.0042,23.7308,0.6913,5.3132,179,0.5281,1.3871,7920,0.0813,90,0.9048,0.0046,0.0059,0.9546,0.0004,0.239,0.0305,0.001,516.152,0.0345,497,0.0003,1.3761,0.5488,0,0.8095,518,0.888,0
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,27.6702,0.1282,0.134,0.2071,0.0311,0.2632,27.8031,0,0.1346,0.0013,1.5881,0,0.1653,0.4684,1.0335,2416,1.76,0.0003,2416,0.0172,0,0.0364,0.0035,0,0.0025,26.1901,0.0012,25.1291,0.6221,31.0554,33.2195,30.4301,0.0058,6.2098,4.2951,0.0114,33.2195,0.9656,4.2951,7,0.466,0.3092,349,0.0418,6,0.6522,0.0198,0.0542,1.1936,0.0099,0.0426,0.0967,0.0125,56.0213,0.0168,49,0.0032,0.2126,0.1024,0,0.2,56,0.3101,0
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,9.0547,0.2863,0.4779,0.6754,0.6068,0.1352,10.9104,0,0.7857,0.5437,9.8199,0,1.9621,0.8018,9.4588,7308,0.1774,0.531,7308,0.0813,0.5173,0.0368,0.0187,0.8648,0.0168,30.9697,0.0018,32.64,2.8566,35.5095,35.5095,33.2675,0.0153,2.9874,30.8131,0.5565,35.5095,0.9878,30.8131,3,0.0093,0.2614,160,0.1517,2,?,?,?,4.2434,0.0126,0.0098,0.1244,0.0272,54.5006,0.2255,46,0.011,0.3679,0.2504,0.1179,0.7174,54,0.953,0
./SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,9.3642,0.2154,0.1978,0.6446,0.5832,0.6592,5.3078,0.8333,0.4472,0.5831,1.0231,0,0.0001,0.8242,0.5007,672,0.0001,0.5831,672,0.0179,0.583,0.0089,0.0178,0.8333,0.0164,41.9447,0,44.5324,0,47.878,50.3828,43.2627,0.0089,4.9964,41.6127,0.5832,50.3828,0.9277,41.6127,5,0.0226,0,280,0,4,0.4,0.0099,0.0298,0,0.0089,0.0252,0.1042,0.0089,72.3167,0.3333,62,0.005,0.3449,0.1951,0.3333,0.3333,72,0.5834,0
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,32.4,0.1601,2.7006,0.8286,0.828,0.9439,40,0.9439,1.6673,0.8114,36.1085,0.04,5.4116,0.9294,42.1967,133795,0.0294,0.7972,132235,0.0327,0.7616,0.0031,0.0029,0.9439,0.0017,56.9929,0.0008,60.9794,2.7606,64.292,72.1957,59.7603,0.0018,3,55.4955,0.8272,78.25,0.9996,54.2034,3,0.3695,0.1434,1560,0.0395,3,?,?,?,5.0237,0.0015,0.0033,0.0283,0.0022,697.356,0.1595,666,0.0013,0.1329,0.1259,0.0725,0.3083,698,0.8881,0
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,1.5771,17.717,18.1704,0.9984,0.9034,0.6868,1.6938,0.9444,1.3603,0.903,9.5531,0.0556,0.0151,0.9992,9.5683,7050,0.0007,0.9027,6670,0.1,0.9021,0.0082,0.0128,0.9444,0.0082,55.8724,0.0016,56.347,0,57.0402,57.7211,56.2379,0.0054,3,55.1648,0.9034,57.7211,1.0071,55.1648,3,0.3023,0,380,0,3,0.1066,0.0084,0.1457,0,0.0082,0.3955,0.0658,0.0082,161.418,0.3091,149,0.0038,0.3665,0.0593,0.3091,0.3091,162,0.9056,0
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,13.2179,0.1751,0.2165,0.8133,0.7908,0.9256,23.8801,0.9256,1.3923,0.7789,24.0726,0.0556,4.4549,0.9178,28.6289,43649,0.0218,0.7684,42889,0.0486,0.7447,0.0064,0.0059,0.9256,0.0034,46.1742,0.0016,52.1045,2.8604,59.8234,60.4937,48.2577,0.0038,3,45.3485,0.7908,69.0611,0.9984,45.0544,3,0.9748,0.1645,760,0.0439,3,?,?,?,4.7382,0.0029,0.0005,0.0407,0.0046,324.596,0.1734,305,0.0026,0.1582,0.1263,0.073,0.3293,324,0.8468,0
./SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,4.6461,0.3051,0.2849,0.7127,0.5832,0.6389,2.6744,0.8333,0.4472,0.5831,1.2365,0,0.0001,0.8495,0.7297,288,0.0001,0.5831,288,0.0417,0.5831,0.0208,0.0411,0.8333,0.0382,24.614,0,24.8988,0,25.1276,25.9081,24.7736,0.0208,4,24.0707,0.5832,25.9081,0.9392,24.0707,4,0.0062,0,120,0,4,0.4,0.0231,0.0694,0,0.0208,0.0377,0.1578,0.0208,31.5942,0.3333,25,0.012,0.3372,0.2105,0.3333,0.3333,32,0.5833,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,523.5,0.1222,4.2163,0.7922,0.8528,0.9558,62.9355,0.9558,1.9071,0.8568,47.4667,0.0313,7.7666,0.8919,56.5636,305320,0.1873,0.6729,301912,0.0246,0.17,0.0019,0.0016,0.9558,0.0007,64.16,0.0004,70.5554,2.7072,73.3396,87.7385,70.1628,0.0011,3.7711,63.0368,0.9039,88.1458,1.0077,62.3626,4,0.3519,0.1731,2640,0.0377,3,?,?,?,5.5296,0.0006,0.0368,0.0233,0.0013,1202.94,0.1599,1165,0.0007,0.1634,0.2466,0.078,0.3409,1204,0.9994,0
./SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,2.7731,0.3447,0.5719,0.7796,0.0246,0.4879,1.127,0,0,0.0016,0.6401,0,0.0406,0.9637,0.3764,412,1.9227,0.0006,412,0.0149,0,0.0218,0.0147,1,0.0146,23.0262,0,25.6007,0.1978,26.0711,30.6715,25.5111,0.0146,6.425,22.7554,0.0063,30.6715,0.8236,22.4514,7,0.0651,0.1061,201,0.0725,6,0.2,0.0224,0.0291,0.1978,0.0146,0.0657,0.1312,0.0149,28.4205,0.0166,24,0.0073,0.4887,0.2656,0,0.3333,28,0.2147,0
./SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,5.1343,0.237,0.2337,0.9257,0.8775,0.9395,5.0373,0.9395,1.907,0.8774,3.6752,0,0.0002,0.9402,3.1604,4777,0,0.8774,4777,0.0588,0.8774,0.0069,0.114,0.9395,0.1139,140.109,0.0033,140.109,0,140.109,140.109,140.109,0.0033,2.9696,140.109,0.8775,140.109,0.9934,140.109,3,0,0,561,0,2,0.0571,0.0134,0.1105,0,0.0069,0.0019,0.0494,0.0069,236.024,0.0303,221,0.0033,0,0.1186,0.0303,0.0303,236,0.8775,0
