@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC

@DATA
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02440_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03600_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05880_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02280_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03880_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03640_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05280_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02360_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
prop_stress/prop_stress.mzn_AND_prop_stress/1000.dzn,1,0,0,1,0,1,0,0,0,0,167084.081671,1000001,0,2002002002,0,0,501.999001
nsp/nsp_2.mzn_AND_nsp/period_14/66.dzn,1,0,42,0.459301,0,0.093376,0.906624,0,0.538544,122,22354.713967,47887.285714,0.006491,900041535,20.411471,1.223816,3.824262
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03120_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03740_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04600_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02220_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02660_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05780_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
solbat/sb.mzn_AND_solbat/sb_15_15_6_1.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900,0.320803,261,0.955829,2.286789,0.024843,24025,2.551231,0.826778,3.464592
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06580_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05440_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03620_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02240_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06880_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05480_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
nsp/nsp_2.mzn_AND_nsp/period_14/81.dzn,1,0,42,0.459301,0,0.093376,0.906624,0,0.538544,122,22354.713967,47887.285714,0.006491,900041535,20.411471,1.223816,3.824262
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05760_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04140_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05660_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04020_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0,0.222589,280,924131.801554,5213905.48262,0.093583,15600005204,1.684012,1.779944,3.166778
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04480_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06720_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04620_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04680_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03800_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900,0.320803,261,0.955829,2.286789,0.024843,24025,2.551231,0.826778,3.464592
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04640_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
nsp/nsp_2.mzn_AND_nsp/period_14/97.dzn,1,0,42,0.459301,0,0.093376,0.906624,0,0.538544,122,22354.713967,47887.285714,0.006491,900041535,20.411471,1.223816,3.824262
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03300_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02740_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04300_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05740_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05600_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02960_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03200_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06800_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03960_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05240_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05420_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02980_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04520_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
solbat/sb.mzn_AND_solbat/sb_15_15_6_3.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900,0.320803,261,0.955829,2.286789,0.024843,24025,2.551231,0.826778,3.464592
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02420_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03940_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02820_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03520_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03380_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03420_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02300_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02940_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
solbat/sb.mzn_AND_solbat/sb_15_15_6_0.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900,0.320803,261,0.955829,2.286789,0.024843,24025,2.551231,0.826778,3.464592
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03500_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02160_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05380_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
solbat/sb.mzn_AND_solbat/sb_15_15_7_1.dzn,1,0.067481,0,0.212417,0,0.309524,0.690476,900,0.334108,262,0.956507,2.272768,0.023719,25105,2.503585,0.808596,3.564096
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05140_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05320_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0,0.222589,280,924131.801554,5213905.48262,0.093583,15600005204,1.684012,1.779944,3.166778
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04700_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02120_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04220_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05580_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
solbat/sb.mzn_AND_solbat/sb_15_15_6_2.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900,0.320803,261,0.955829,2.286789,0.024843,24025,2.551231,0.826778,3.464592
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02920_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03720_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02200_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05080_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02340_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03440_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06680_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05400_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04880_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04180_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02720_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03680_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02520_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02900_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04340_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06740_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04240_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05720_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
solbat/sb.mzn_AND_solbat/sb_15_15_7_2.dzn,1,0.067481,0,0.212417,0,0.309524,0.690476,900,0.334108,262,0.956507,2.272768,0.023719,25105,2.503585,0.808596,3.564096
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03840_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03900_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03920_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04260_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05840_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06660_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05360_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0,0.222589,280,924131.801554,5213905.48262,0.093583,15600005204,1.684012,1.779944,3.166778
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04540_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06540_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02380_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04740_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05100_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05800_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06640_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02480_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06820_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04000_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03660_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04060_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02840_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02460_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04440_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04840_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04360_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03160_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0,0.21318,208,1033366.499028,5597669.358601,0.101069,11520003540,1.604031,1.767559,3.226433
