@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC

@DATA
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,0.0875,13.6854,28.1934,7120,0.0875,0.0875,7120,28.7742,28.2937,27.9356,0.0942,14,13.6604,0.0792,2,28.4411,28.7742,0.6715,17,17,14,80,10,0.2031,0.0058,4520,28.3276,1.7755,27.9356,9.6721,0.4185,0.0111
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,0.0079,139.451,32.1048,2751,0.0048,0.0048,2769,39.3655,33.2233,31.4558,0.0098,139,139.623,0.0007,4,35.4739,39.3655,0.3068,151,150,140,632,129,0.0668,0.0023,3819,33.9873,0.3006,31.4558,22.671,0.4357,0.0189
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,0.0074,118.485,28.7132,2328,0.0056,0.0056,2343,32.9948,28.9828,26.9442,0.0125,118,118.325,0.0021,4,31.7656,32.9948,0.3076,129,129,118,539,108,0.0672,0.0027,3951,29.8472,0.3132,26.9442,23.9419,0.3624,0.0253
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,0.0778,15.3116,31.2543,8010,0.0778,0.0778,8010,31.5505,31.4991,30.7335,0.083,15,15.4111,0.0718,2,31.5505,31.5505,0.661,19,19,15,90,12,0.1882,0.0046,4544,31.2593,1.726,30.7335,10.3828,0.4158,0.0111
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,0.0333,29.7301,30.9095,3195,0.0333,0.0333,3195,33.2256,31.8139,30.7344,0.0444,30,29.6186,0.0241,2,32.6424,33.2256,0.5413,35,35,30,150,24,0.1444,0.0063,4214,31.8799,1.0129,30.7344,13.0969,0.4266,0.0466
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,0.0091,98.124,25.5049,1908,0.0069,0.0069,1917,29.0253,25.5477,23.4101,0.0142,98,98.0798,0.0026,4,28.6821,29.0253,0.3262,108,107,98,441,89,0.0744,0.0034,3998,26.3107,0.3553,23.4101,16.4418,0.3826,0.0273
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,0.0079,139.375,31.8061,2748,0.0048,0.0048,2769,39.2592,32.8296,30.9962,0.0091,139,139.71,0.0018,4,38.2465,39.2592,0.3071,151,151,139,634,129,0.0617,0.0024,3873,34.0865,0.2933,30.9962,24.1309,0.3636,0.0182
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,0.0667,15.2214,18.403,1597,0.0667,0.0667,1597,19.6801,18.9076,18.313,0.082,15,15.222,0.0463,2,19.3929,19.6801,0.5867,19,19,15,75,12,0.1888,0.0142,4405,18.917,1.3324,18.313,7.4005,0.4209,0.0463
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,0.0175,65.5625,56.7963,34000,0.0175,0.0175,34000,67.8248,58.8539,52.8488,0.0194,66,65.6831,0.0152,2,60.7349,63.2857,0.5995,74,75,66,400,56,0.1109,0.0011,91,58.9611,0.9445,55.2785,32.8651,0.4415,0.0117
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,0.0113,97.9389,25.8077,1908,0.0069,0.0069,1917,28.8118,26.3316,24.6385,0.0157,98,98.048,0.0026,4,27.5872,28.8118,0.3289,107,107,98,441,89,0.0764,0.0032,3987,26.5335,0.3618,24.6385,15.1662,0.39,0.0309
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,0.14,8.941,19.9324,4450,0.14,0.14,4450,19.9324,19.9324,19.9324,0.1524,9,8.8934,0.1265,2,19.9324,19.9324,0.703,12,12,9,50,6,0.231,0.009,4617,19.9324,1.9648,19.9324,6.6889,0.4296,0.011
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,0.0067,143.892,49.2778,15000,0.0067,0.0067,15000,62.54,51.3788,42.434,0.0087,144,144.003,0.0049,3,53.2632,55.3051,0.4848,157,157,144,750,133,0.0844,0.0013,73,51.1723,0.4375,46.4795,41.7973,0.5023,0.0257
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,0.0033,286.293,62.35,30000,0.0033,0.0033,30000,92.125,68.8,46.3333,0.0046,287,288.234,0.002,3,73.381,77.7895,0.4686,308,307,290,1500,267,0.0536,0.0006,28,68.1145,0.2825,57.3793,84.7374,0.4108,0.0151
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,0.0116,76.1915,21.102,1483,0.0088,0.0088,1491,23.889,21.176,20.8622,0.0223,76,76.3169,0.004,4,23.4443,23.889,0.3385,84,85,76,344,68,0.0863,0.0046,4036,21.9233,0.4075,20.8622,14.3403,0.3938,0.0432
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.0129,86.1168,21.891,1692,0.0078,0.0078,1704,27.6458,23.414,21.3637,0.0148,86,86.1207,0.0035,4,25.9183,27.6458,0.3286,95,95,86,388,78,0.0789,0.004,4027,23.9186,0.3855,21.3637,15.2153,0.3878,0.029
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,0.0002,3683,67.3333,146049,0.0001,0.0001,147000,237.5,86.8,36.3333,0.0003,3683,7434.75,0,5,106,127.6667,0.2289,0,7458,7407.5,34114,7338,0.0153,0,6,91.2944,0.1788,61.1818,4230.5,0.0805,0.0006
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,0.0333,29.6801,30.5269,3195,0.0333,0.0333,3195,34.5754,31.5535,30.0653,0.0413,30,29.7281,0.0272,2,33.2028,34.5754,0.5428,35,35,30,150,24,0.1411,0.0063,4241,31.8604,1.0146,30.0653,12.6523,0.4263,0.0463
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,0.1167,10.4493,22.6836,5340,0.1167,0.1167,5340,22.8464,22.6849,22.4842,0.126,10,10.4481,0.1054,2,22.685,22.8464,0.6873,13,13,10,60,8,0.2185,0.0068,4513,22.6768,1.8793,22.4842,7.9535,0.4223,0.011
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0.1,10.3885,13.534,1065,0.1,0.1,1065,13.762,13.691,13.4763,0.1315,10,10.3603,0.0789,2,13.7055,13.762,0.6176,13,13,10,50,8,0.2177,0.019,4571,13.6263,1.5045,13.4763,5.8597,0.4175,0.046
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.0102,107.435,26.8442,2119,0.0062,0.0062,2130,32.7991,28.4405,26.0716,0.0137,107,107.254,0.0024,4,30.8083,32.7991,0.3197,118,117,107,488,98,0.0701,0.0031,4011,28.672,0.3388,26.0716,19.7974,0.3808,0.0269
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,0.0003,3383.4,52.8,83511,0.0002,0.0002,84000,137.4,66.5556,39.375,0.0004,4216,4273,0,5,79.6,97.2,0.2351,4252,4294,4266,19513,4255,0.004,0.0001,10,69.6222,0.104,48.2857,1787,0.0992,0.0008
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,0.0286,34.6527,34.4151,3727,0.0286,0.0286,3727,37.2123,35.5302,34.3941,0.0368,34,34.5472,0.0212,3,37.049,37.2123,0.5321,41,41,34,175,29,0.1324,0.0053,4263,35.5667,0.9441,34.3941,13.868,0.4294,0.0459
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,0.1,10.3731,13.4931,1065,0.1,0.1,1065,13.9167,13.7027,13.4584,0.1268,10,10.4027,0.0808,2,13.7613,13.9167,0.6178,13,13,10,50,8,0.2178,0.0182,4575,13.669,1.5118,13.4584,5.645,0.4242,0.046
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,0.0102,107.807,26.6091,2119,0.0062,0.0062,2130,30.5275,27.9488,25.9893,0.0132,108,107.85,0.0024,4,28.998,30.5275,0.3179,118,118,108,489,98,0.0718,0.003,3960,27.95,0.3405,25.9893,18.6693,0.3814,0.0264
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,0.0067,143.503,48.1,15000,0.0067,0.0067,15000,61.3158,50.6901,42.6324,0.0085,143,143.676,0.0049,3,53.36,56.3913,0.4862,155,157,144,750,131,0.069,0.0013,68,50.9179,0.3992,46.0909,41.954,0.3939,0.0247
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,0.0093,118.712,27.4074,2331,0.0056,0.0056,2343,32.3801,28.8643,27.179,0.012,119,118.524,0.0021,4,30.7139,32.3801,0.3074,129,129,119,538,108,0.0702,0.0027,3917,29.2021,0.3203,27.179,22.5402,0.3738,0.0236
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1,0.0064,171.458,27.7637,3387,0.0039,0.0039,3408,41.0066,30.2538,25.957,0.01,171,171.634,0.0015,4,32.1076,38.6519,0.3045,184,184,172,780,160,0.056,0.0019,1032,31.0105,0.2646,26.8778,26.4658,0.3916,0.0201
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.0081,110.279,26.3118,2115,0.0061,0.0061,2130,34.0058,28.7884,26.155,0.0132,110,110.175,0.0024,4,32.977,34.0058,0.3218,120,121,110,493,100,0.0727,0.0031,3938,29.295,0.3431,26.155,17.1367,0.3617,0.026
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,0.028,41.29,47.6761,21250,0.028,0.028,21250,60.2039,48.598,42.6609,0.0312,41,41.444,0.0248,2,49.7262,52.7228,0.6165,48,48,41,250,35,0.1213,0.0017,230,48.9031,1.1358,46.4756,21.6592,0.427,0.0117
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,0.0073,151.795,34.1192,2969,0.0044,0.0044,2982,40.7378,34.7088,32.1921,0.0098,152,151.878,0.0017,4,39.4923,40.7378,0.3053,163,164,152,688,141,0.0588,0.0022,3652,35.9252,0.2721,32.1921,25.5284,0.3496,0.0189
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,0.0073,150.785,34.9885,2964,0.0044,0.0044,2982,42.511,35.9634,34.2001,0.0105,151,150.998,0.002,4,41.1594,42.511,0.3111,162,163,151,683,139,0.0603,0.0022,3693,36.8759,0.2824,34.2001,20.4152,0.3774,0.0202
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1,0.0115,96.2159,25.2518,1898,0.007,0.007,1917,27.9095,25.991,24.4832,0.0163,96,96.1651,0.0026,4,26.9597,27.9095,0.3242,105,105,96,436,87,0.0749,0.0034,3979,26.0064,0.3552,24.4832,16.9926,0.3713,0.0327
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,0.0001,10597,79,208561,0.0001,0.0001,210000,252,96.8,26,0.0002,10597,10665.7,0,6,122.5,172.5,0.1936,10597,10665,10665,48706,10568,0.0092,0,4,106.4023,0.6837,52,2177,1.1131,0.0004
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,0.0033,286.809,59.8571,30000,0.0033,0.0033,30000,93.8696,65.5,47.6667,0.0044,288,287.024,0.0023,3,71.2609,76,0.466,306,306,286,1500,266,0.0534,0.0006,27,65.8476,0.2716,56.92,81.9787,0.3597,0.0152
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,0.14,8.9615,19.6852,4450,0.14,0.14,4450,19.8649,19.6872,19.6003,0.1508,9,8.9255,0.1303,2,19.8308,19.8649,0.7041,12,12,9,50,6,0.2342,0.0082,4578,19.7337,1.9409,19.6003,6.5852,0.4284,0.011
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1,0.14,8.914,19.7299,4450,0.14,0.14,4450,20.2943,19.7567,19.6367,0.1494,9,8.8483,0.1283,2,19.9532,20.2943,0.7061,12,12,9,50,6,0.2302,0.0089,4586,19.8742,1.9455,19.6367,6.7858,0.4278,0.011
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,0.0103,107.296,26.9098,2116,0.0063,0.0063,2130,33.6511,27.8787,25.552,0.0147,107,107.457,0.0014,4,31.4883,33.6511,0.3249,117,117,107,485,98,0.0692,0.003,3993,28.8035,0.3401,25.552,16.8619,0.3838,0.0284
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,0.0102,86.5149,22.9985,1698,0.0077,0.0077,1704,26.5071,23.6382,21.7081,0.0159,87,86.5962,0.0018,4,25.6545,26.5071,0.3271,95,96,87,393,78,0.0797,0.0035,3986,23.9794,0.3672,21.7081,17.5848,0.3762,0.0289
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,0.0002,5305.5,58.5,104378,0.0001,0.0001,105000,150.5,74.4286,31.875,0.0003,5305.5,5345,0,5,91.25,110.5,0.2347,5296,5393,5331,24426,5296,0.0075,0.0001,8,76.2779,0.1348,48.3333,790,0.1845,0.0007
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,0.0004,2789.88,55.0741,62606,0.0002,0.0002,63000,92,61.9091,41.125,0.0006,3193.5,3211.91,0,5,70.2143,81.75,0.2316,3223,3246,3223,14637,3168,0.0103,0.0001,14,63.4351,0.1028,49.7143,977,0.8735,0.0013
SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,0.0778,15.3677,30.9739,8010,0.0778,0.0778,8010,31.871,31.3073,30.8016,0.0863,15,15.3009,0.0693,2,31.3259,31.871,0.6654,19,19,15,90,12,0.1945,0.0051,4409,31.2559,1.7124,30.8016,10.582,0.4177,0.0111
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf,1,0.0002,7463,64.1429,145973,0.0001,0.0001,147000,184.5,81.1429,33.25,0.0003,7463,7457.5,0,5,105.75,138.3333,0.231,7416,7481,7455.5,34135,7417,0.0054,0,6,87.5315,0.1902,52.6,1228.5,0.1909,0.0005
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,0.0058,150.256,32.7768,2959,0.0044,0.0044,2982,40.8236,34.0631,32.4847,0.0084,150,150.007,0.0017,4,39.8975,40.8236,0.2987,162,161,150,684,139,0.0593,0.0022,3742,35.5407,0.2791,32.4847,28.5726,0.3521,0.0172
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,0.0102,87.7048,22.8545,1696,0.0077,0.0077,1704,27.9121,23.2415,22.109,0.0165,88,87.4864,0.0018,4,25.9661,27.9121,0.3324,96,96,88,392,79,0.0784,0.0037,4008,24.2231,0.3816,22.109,14.3026,0.3929,0.0318
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,0.004,238.837,58.6,25000,0.004,0.004,25000,80.9583,61.5652,44.8919,0.0057,239,240.424,0.0028,3,65.6,73.6818,0.4713,257,260,240,1250,222,0.0604,0.0007,36,62.4318,0.3046,54.4211,68.1748,0.4105,0.018
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,0.0286,34.818,35.0293,3727,0.0286,0.0286,3727,38.8148,35.1796,34.323,0.0357,35,34.5714,0.0223,3,37.7043,38.8148,0.5325,41,41,34,175,29,0.1369,0.0053,4244,35.9704,0.9333,34.323,13.9942,0.4269,0.0453
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,0.0333,29.9309,31.0787,3195,0.0333,0.0333,3195,34.1867,31.342,30.386,0.0413,30,29.8245,0.025,2,33.3485,34.1867,0.5428,35,35,30,150,25,0.1392,0.0067,4275,32.0067,1.0028,30.386,11.752,0.4344,0.0466
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1,0.0467,24.8926,45.5776,12750,0.0467,0.0467,12750,47.7333,47.1244,45.5655,0.0521,25,24.8278,0.0416,2,47.7333,47.7333,0.6394,30,30,25,150,20,0.1555,0.0029,4421,46.5002,1.3997,45.5655,14.1023,0.4485,0.0117
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1,0.1,12.1239,25.6994,6230,0.1,0.1,6230,26.5392,25.9065,25.3018,0.1069,12,11.9996,0.0925,2,25.9743,26.5392,0.6804,15,15,12,70,9,0.2041,0.0063,4438,25.8843,1.796,25.3018,8.7965,0.4283,0.0111
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,0.0146,76.3198,27.1056,1482,0.0089,0.0089,1491,27.1056,27.1056,27.1056,0.0189,76,76.1465,0.0034,4,27.1056,27.1056,0.3428,85,84,76,342,68,0.085,0.0044,4168,27.1056,0.4185,27.1056,10.7431,0.3903,0.0358
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1,0.0081,109.693,27.6028,2121,0.0062,0.0062,2130,31.7083,28.0448,25.9961,0.0132,110,109.815,0.0024,4,30.8925,31.7083,0.3215,120,119,110,491,100,0.0687,0.0029,4029,28.6299,0.3455,25.9961,15.3336,0.3677,0.0259
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,0.0778,15.3643,31.1664,8010,0.0778,0.0778,8010,31.5975,31.254,30.4648,0.0831,15,15.3118,0.0714,2,31.4978,31.5975,0.6626,19,19,15,90,12,0.1936,0.0049,4466,31.1961,1.709,30.4648,10.5537,0.4051,0.0111
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,0.0286,34.7167,35.081,3727,0.0286,0.0286,3727,38.0767,36.1178,34.7464,0.037,35,34.8939,0.0228,3,37.7433,38.0767,0.5337,41,41,35,175,29,0.1315,0.0054,4208,36.2249,0.9489,34.7464,14.0043,0.4295,0.0456
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,0.0114,97.6376,24.793,1909,0.0069,0.0069,1917,29.5071,25.5925,24.6355,0.0141,98,97.576,0.0026,4,27.5125,29.5071,0.3251,107,107,98,440,88,0.0727,0.0032,4012,26.1837,0.3602,24.6355,16.0256,0.3781,0.0272
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1,0.1167,10.5461,22.4347,5340,0.1167,0.1167,5340,23.1503,22.7488,22.2258,0.1288,10,10.5298,0.1069,2,22.8496,23.1503,0.6898,13,14,10,60,8,0.2214,0.0074,4539,22.6818,1.8664,22.2258,7.6036,0.4218,0.011
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,0.0095,138.96,32.2644,2741,0.0048,0.0048,2769,36.7356,33.1923,30.2825,0.0113,139,138.707,0.0018,4,36.6136,36.7356,0.307,150,150,139,630,127,0.0638,0.0024,3900,33.8067,0.2944,30.2825,21.7974,0.361,0.0226
SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1,0.0067,143.034,49.1897,15000,0.0067,0.0067,15000,60.3478,51.697,43.629,0.0089,143,143.056,0.0049,3,54.3333,56.7639,0.4867,156,157,142,750,131,0.067,0.0013,71,51.7943,0.39,47.0441,42.042,0.4556,0.0255
SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,0.0175,65.8403,56.8171,34000,0.0175,0.0175,34000,62.9348,59.6279,51.9041,0.0195,66,66.7257,0.0157,2,61.5974,62.3968,0.6065,76,76,67,400,58,0.1242,0.0011,90,58.9883,0.9212,55.4727,33.7188,0.4403,0.0117
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,0.0667,15.3332,18.6817,1597,0.0667,0.0667,1597,19.9078,18.8786,18.5106,0.0802,15,15.2599,0.0526,2,19.2329,19.9078,0.5886,19,19,15,75,12,0.1877,0.0126,4399,18.9961,1.3374,18.5106,7.1666,0.4192,0.0463
SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,0.0467,25.0056,46.7041,12750,0.0467,0.0467,12750,47.3816,46.872,45.9141,0.0519,25,24.8481,0.0405,2,47.3816,47.3816,0.642,30,30,25,150,20,0.1545,0.0028,4387,46.7179,1.3914,45.9141,14.1478,0.4317,0.0117
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,0.0068,162.486,29.6677,3178,0.0041,0.0041,3195,41.8817,35.8568,28.0555,0.0076,162,162.241,0.0003,4,36.428,38.6758,0.3006,176,174,162,733,151,0.0574,0.002,3128,34.2784,0.275,28.6428,24.6155,0.343,0.0154
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf,1,0.0116,76.3275,19.9213,1486,0.0087,0.0087,1491,22.6914,20.85,19.6584,0.0155,76,76.6478,0.002,4,22.4333,22.6914,0.3292,85,85,77,345,69,0.0863,0.0045,4020,21.0405,0.413,19.6584,14.9461,0.4293,0.031
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,0.0068,129.046,30.5724,2531,0.0052,0.0052,2556,35.5855,31.2313,30.4792,0.0122,129,129.173,0.002,4,34.3332,35.5855,0.3105,140,140,129,584,118,0.0659,0.0025,3967,32.1398,0.3045,30.4792,22.9612,0.3782,0.0249
SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,0.0778,15.3917,31.5993,8010,0.0778,0.0778,8010,31.8373,31.685,30.8852,0.0844,15,15.2669,0.0702,2,31.8373,31.8373,0.6669,19,19,15,90,12,0.1873,0.005,4534,31.5017,1.6925,30.8852,10.4325,0.4078,0.0111
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S878494004-057-UNKNOWN.cnf,1,0.0003,4231.5,54.1667,83374,0.0002,0.0002,84000,129.5,67.0909,32.8125,0.0004,4236,4250.38,0,5,80.7273,92.6667,0.2397,4253,4268,4253,19497,4216,0.0052,0.0001,10,69.1877,0.1143,47.3333,507.25,0.3767,0.0008
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf,1,0.001,1064.86,37.6739,20865,0.0006,0.0006,21000,59.7551,41.463,31.4576,0.0017,1067.5,1060.05,0.0001,5,44.4444,48.1275,0.2504,1091,1092,1061.5,4869,1030,0.0253,0.0003,51,41.3851,0.1142,35.6222,139.5,1.6466,0.0035
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,0.04,24.9321,26.8111,2662,0.04,0.04,2662,29.5846,27.506,26.7188,0.0481,25,24.9705,0.0327,2,28.9146,29.5846,0.5516,30,30,25,125,20,0.1509,0.0073,4320,27.8622,1.0926,26.7188,10.6132,0.4334,0.0466
SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,0.0067,144.23,48.6508,15000,0.0067,0.0067,15000,60.9492,51.4314,42.9688,0.0091,144,143.517,0.0045,3,53.4194,56.1918,0.4836,157,158,144,750,131,0.0876,0.0012,71,51.2124,0.4166,46.4426,41.6235,0.4964,0.0265
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,0.04,25.084,26.7441,2662,0.04,0.04,2662,30.5424,28.1314,26.5742,0.0496,25,25.096,0.0297,2,29.0444,30.5424,0.5522,30,30,25,125,20,0.1528,0.0071,4284,28.032,1.0889,26.5742,10.0735,0.4209,0.0466
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S746725327-020-UNKNOWN.cnf,1,0.0001,10716,74.5,208696,0.0001,0.0001,210000,286,102,0,0.0002,10716,10668.7,0,6,134,162.75,0.2145,10716,10699,10699,48800,10602,0.0054,0,4,108.5449,0.4972,56.6667,2795,0.8899,0.0004
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1,0.0144,77.2566,20.5267,1488,0.0087,0.0087,1491,22.5346,20.8072,20.3661,0.0168,77,77.2292,0.0027,4,21.5801,22.5346,0.3291,85,86,77,347,69,0.0851,0.0045,4037,21.1344,0.4006,20.3661,13.7375,0.3847,0.0329
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,0.0004,2783.38,48.125,62533,0.0002,0.0002,63000,102.1667,60.2308,32.625,0.0006,3172.5,3179.08,0,5,69.7143,76.7857,0.2305,3231,3206,3185.5,14599,3120,0.0135,0.0001,14,59.8407,0.0831,42.3333,845.375,0.3484,0.0012
