@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC

@DATA
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,242,0,0,0.964912,37.65
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,242,0,0,0.964986,37.65
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751,0.05,0.05,751,0.93875,221,0,0,0.962824,37.55
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,229,0,0,0.965333,37.65
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751,0.05,0.05,751,0.93875,224,0,0,0.962577,37.55
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,252,0,0,0.965386,37.65
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,233,0,0,0.964075,37.6
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,291,0,0,0.966256,37.65
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,242,0,0,0.96527,37.65
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,262,0,0,0.964287,37.6
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,221,0,0,0.964575,37.6
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,225,0,0,0.965678,37.65
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,216,0,0,0.964537,37.6
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,231,0,0,0.964337,37.6
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,231,0,0,0.965833,37.65
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751,0.05,0.05,751,0.93875,234,0,0,0.962666,37.55
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0,0,0.961538,40,40,40,750,0.05,0.05,750,0.9375,246,0,0,0.962964,37.5
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,245,0,0,0.965005,37.65
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,242,0,0,0.965295,37.65
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751,0.05,0.05,751,0.93875,233,0,0,0.96269,37.55
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,248,0,0,0.964273,37.6
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,250,0,0,0.964071,37.6
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0,0,0.961538,40,40,40,750,0.05,0.05,750,0.9375,227,0,0,0.961925,37.5
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,238,0,0,0.964052,37.6
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,225,0,0,0.965064,37.65
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,230,0,0,0.964258,37.6
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0,0,0.962821,40,40,40,751,0.05,0.05,751,0.93875,248,0,0,0.962664,37.55
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0,0,0.965385,40,40,40,753,0.05,0.05,753,0.94125,220,0,0,0.965084,37.65
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,256,0,0,0.964126,37.6
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0,0,0.95641,40,40,40,746,0.05,0.05,746,0.9325,225,0,0,0.956255,37.3
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,240,0,0,0.964498,37.6
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,246,0,0,0.964166,37.6
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0,0,0.964103,40,40,40,752,0.05,0.05,752,0.94,251,0,0,0.963684,37.6
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0,0,1,24,24,24,276,0.083333,0.083333,276,0.958333,276,0,0,1,23
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0,0,1,24,24,24,276,0.083333,0.083333,276,0.958333,278,0,0,1,23
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0,0,1,24,24,24,276,0.083333,0.083333,276,0.958333,293,0,0,1,23
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0,0,1,24,24,24,276,0.083333,0.083333,276,0.958333,287,0,0,1,23
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0,0,1,24,24,24,276,0.083333,0.083333,276,0.958333,284,0,0,1,23
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0,0,1,24,24,24,276,0.083333,0.083333,276,0.958333,281,0,0,1,23
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0,0,1,24,24,24,276,0.083333,0.083333,276,0.958333,282,0,0,1,23
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0,0,1,24,24,24,276,0.083333,0.083333,276,0.958333,285,0,0,1,23
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0,0,1,24,24,24,276,0.083333,0.083333,276,0.958333,287,0,0,1,23
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0,0,1,24,24,24,276,0.083333,0.083333,276,0.958333,289,0,0,1,23
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0,0,0.379592,50,50,50,465,0.04,0.04,465,0.372,556,0,0,0.376286,18.6
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0,0,0.385306,50,50,50,472,0.04,0.04,472,0.3776,735,0,0,0.377986,18.88
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0,0,0.371429,50,50,50,455,0.04,0.04,455,0.364,650,0,0,0.380307,18.2
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0,0,0.377959,50,50,50,463,0.04,0.04,463,0.3704,672,0,0,0.38265,18.52
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471,0.04,0.04,471,0.3768,620,0,0,0.377556,18.84
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469,0.04,0.04,469,0.3752,680,0,0,0.398776,18.76
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461,0.04,0.04,461,0.3688,583,0,0,0.382223,18.44
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461,0.04,0.04,461,0.3688,630,0,0,0.384146,18.44
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0,0,0.395102,50,50,50,484,0.04,0.04,484,0.3872,639,0,0,0.397092,19.36
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0,0,0.39102,50,50,50,479,0.04,0.04,479,0.3832,646,0,0,0.394221,19.16
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0,0,0.377959,50,50,50,463,0.04,0.04,463,0.3704,653,0,0,0.377832,18.52
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0,0,0.372245,50,50,50,456,0.04,0.04,456,0.3648,615,0,0,0.385574,18.24
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0,0,0.389388,50,50,50,477,0.04,0.04,477,0.3816,662,0,0,0.385062,19.08
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0,0,0.379592,50,50,50,465,0.04,0.04,465,0.372,693,0,0,0.387636,18.6
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462,0.04,0.04,462,0.3696,703,0,0,0.366434,18.48
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0,0,0.383673,50,50,50,470,0.04,0.04,470,0.376,635,0,0,0.390012,18.8
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471,0.04,0.04,471,0.3768,663,0,0,0.388508,18.84
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0,0,0.380408,50,50,50,466,0.04,0.04,466,0.3728,655,0,0,0.375865,18.64
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0,0,0.383673,50,50,50,470,0.04,0.04,470,0.376,674,0,0,0.391399,18.8
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471,0.04,0.04,471,0.3768,583,0,0,0.395324,18.84
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0,0,0.379592,50,50,50,465,0.04,0.04,465,0.372,629,0,0,0.387362,18.6
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0,0,0.380408,50,50,50,466,0.04,0.04,466,0.3728,741,0,0,0.382865,18.64
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471,0.04,0.04,471,0.3768,675,0,0,0.382097,18.84
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0,0,0.386122,50,50,50,473,0.04,0.04,473,0.3784,636,0,0,0.382471,18.92
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0,0,0.380408,50,50,50,466,0.04,0.04,466,0.3728,639,0,0,0.372673,18.64
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0,0,0.381224,50,50,50,467,0.04,0.04,467,0.3736,597,0,0,0.386103,18.68
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462,0.04,0.04,462,0.3696,668,0,0,0.361136,18.48
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469,0.04,0.04,469,0.3752,721,0,0,0.365606,18.76
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0,0,0.387755,50,50,50,475,0.04,0.04,475,0.38,650,0,0,0.370312,19
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0,0,0.395918,50,50,50,485,0.04,0.04,485,0.388,626,0,0,0.398502,19.4
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462,0.04,0.04,462,0.3696,636,0,0,0.371175,18.48
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462,0.04,0.04,462,0.3696,576,0,0,0.384413,18.48
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0,0,0.378776,50,50,50,464,0.04,0.04,464,0.3712,672,0,0,0.361868,18.56
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0,0,0.377959,50,50,50,463,0.04,0.04,463,0.3704,670,0,0,0.387744,18.52
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461,0.04,0.04,461,0.3688,662,0,0,0.384162,18.44
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462,0.04,0.04,462,0.3696,649,0,0,0.378695,18.48
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0,0,0.388571,50,50,50,476,0.04,0.04,476,0.3808,620,0,0,0.39091,19.04
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0,0,0.389388,50,50,50,477,0.04,0.04,477,0.3816,630,0,0,0.383058,19.08
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0,0,0.381224,50,50,50,467,0.04,0.04,467,0.3736,618,0,0,0.374188,18.68
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462,0.04,0.04,462,0.3696,655,0,0,0.383998,18.48
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461,0.04,0.04,461,0.3688,670,0,0,0.372965,18.44
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461,0.04,0.04,461,0.3688,783,0,0,0.363979,18.44
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471,0.04,0.04,471,0.3768,695,0,0,0.384966,18.84
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0,0,0.383673,50,50,50,470,0.04,0.04,470,0.376,560,0,0,0.382767,18.8
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0,0,0.377959,50,50,50,463,0.04,0.04,463,0.3704,669,0,0,0.380234,18.52
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469,0.04,0.04,469,0.3752,642,0,0,0.375805,18.76
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0,0,0.387755,50,50,50,475,0.04,0.04,475,0.38,574,0,0,0.368495,19
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0,0,0.379592,50,50,50,465,0.04,0.04,465,0.372,619,0,0,0.385831,18.6
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461,0.04,0.04,461,0.3688,728,0,0,0.378983,18.44
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0,0,0.374694,50,50,50,459,0.04,0.04,459,0.3672,576,0,0,0.374011,18.36
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0,0,0.385306,50,50,50,472,0.04,0.04,472,0.3776,712,0,0,0.377986,18.88
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0,0,0.377959,50,50,50,463,0.04,0.04,463,0.3704,683,0,0,0.38265,18.52
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469,0.04,0.04,469,0.3752,702,0,0,0.398776,18.76
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461,0.04,0.04,461,0.3688,638,0,0,0.384146,18.44
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0,0,0.39102,50,50,50,479,0.04,0.04,479,0.3832,656,0,0,0.394221,19.16
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0,0,0.389388,50,50,50,477,0.04,0.04,477,0.3816,692,0,0,0.385062,19.08
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462,0.04,0.04,462,0.3696,742,0,0,0.366434,18.48
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471,0.04,0.04,471,0.3768,669,0,0,0.388508,18.84
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0,0,0.383673,50,50,50,470,0.04,0.04,470,0.376,647,0,0,0.391399,18.8
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0,0,0.379592,50,50,50,465,0.04,0.04,465,0.372,652,0,0,0.387362,18.6
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0,0,0.386122,50,50,50,473,0.04,0.04,473,0.3784,645,0,0,0.382471,18.92
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0,0,0.381224,50,50,50,467,0.04,0.04,467,0.3736,553,0,0,0.386103,18.68
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0,0,0.382857,50,50,50,469,0.04,0.04,469,0.3752,746,0,0,0.365606,18.76
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0,0,0.395918,50,50,50,485,0.04,0.04,485,0.388,641,0,0,0.398502,19.4
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0,0,0.377143,50,50,50,462,0.04,0.04,462,0.3696,558,0,0,0.384413,18.48
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461,0.04,0.04,461,0.3688,663,0,0,0.384162,18.44
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0,0,0.388571,50,50,50,476,0.04,0.04,476,0.3808,642,0,0,0.39091,19.04
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0,0,0.381224,50,50,50,467,0.04,0.04,467,0.3736,670,0,0,0.374188,18.68
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0,0,0.376327,50,50,50,461,0.04,0.04,461,0.3688,676,0,0,0.372965,18.44
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0,0,0.38449,50,50,50,471,0.04,0.04,471,0.3768,651,0,0,0.384966,18.84
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0,0,1,25,25,25,300,0.08,0.08,300,0.96,266,0,0,1,24
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0,0,1,25,25,25,300,0.08,0.08,300,0.96,278,0,0,1,24
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0,0,1,25,25,25,300,0.08,0.08,300,0.96,281,0,0,1,24
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0,0,1,25,25,25,300,0.08,0.08,300,0.96,271,0,0,1,24
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0,0,1,25,25,25,300,0.08,0.08,300,0.96,271,0,0,1,24
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0,0,1,25,25,25,300,0.08,0.08,300,0.96,271,0,0,1,24
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0,0,1,25,25,25,300,0.08,0.08,300,0.96,284,0,0,1,24
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0,0,1,25,25,25,300,0.08,0.08,300,0.96,277,0,0,1,24
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0,0,1,25,25,25,300,0.08,0.08,300,0.96,271,0,0,1,24
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0,0,1,25,25,25,300,0.08,0.08,300,0.96,269,0,0,1,24
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0,0,1,26,26,26,325,0.076923,0.076923,325,0.961538,262,0,0,1,25
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0,0,1,26,26,26,325,0.076923,0.076923,325,0.961538,267,0,0,1,25
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0,0,1,26,26,26,325,0.076923,0.076923,325,0.961538,266,0,0,1,25
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0,0,1,26,26,26,325,0.076923,0.076923,325,0.961538,267,0,0,1,25
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0,0,1,26,26,26,325,0.076923,0.076923,325,0.961538,273,0,0,1,25
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0,0,1,26,26,26,325,0.076923,0.076923,325,0.961538,267,0,0,1,25
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0,0,1,26,26,26,325,0.076923,0.076923,325,0.961538,272,0,0,1,25
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0,0,1,26,26,26,325,0.076923,0.076923,325,0.961538,260,0,0,1,25
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0,0,1,26,26,26,325,0.076923,0.076923,325,0.961538,268,0,0,1,25
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0,0,1,26,26,26,325,0.076923,0.076923,325,0.961538,277,0,0,1,25
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0,0,1,27,27,27,351,0.074074,0.074074,351,0.962963,263,0,0,1,26
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0,0,1,27,27,27,351,0.074074,0.074074,351,0.962963,264,0,0,1,26
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0,0,1,27,27,27,351,0.074074,0.074074,351,0.962963,260,0,0,1,26
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0,0,1,27,27,27,351,0.074074,0.074074,351,0.962963,261,0,0,1,26
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0,0,1,27,27,27,351,0.074074,0.074074,351,0.962963,257,0,0,1,26
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0,0,1,27,27,27,351,0.074074,0.074074,351,0.962963,265,0,0,1,26
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0,0,1,27,27,27,351,0.074074,0.074074,351,0.962963,258,0,0,1,26
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0,0,1,27,27,27,351,0.074074,0.074074,351,0.962963,273,0,0,1,26
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0,0,1,27,27,27,351,0.074074,0.074074,351,0.962963,259,0,0,1,26
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0,0,1,27,27,27,351,0.074074,0.074074,351,0.962963,268,0,0,1,26
renault-mgd_ext.xml.minion.converted.minion.gz,1,0,0,0.096238,101,101,101,113,0.048629,0.048629,113,0.095285,1000,1,0,0.798533,5.49505
ruler-17-6-a3.xml.minion.conv.minion,1,30,0,0.714286,21,21,21,0,0.104762,0.104762,150,0.680272,837,66,0.2,0.753968,15.714286
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,30,0,0.714286,21,21,21,0,0.104762,0.104762,150,0.680272,837,66,0.2,0.753968,15.714286
ruler-17-6-a4.xml.minion.conv.minion,1,30,0,0.619048,21,21,21,0,0.106227,0.106227,130,0.589569,501,226,0.230769,0.577069,13.809524
ruler-17-7-a3.xml.minion.conv.minion,1,42,0,0.722222,28,28,28,0,0.076923,0.076923,273,0.696429,837,116,0.153846,0.788961,21
ruler-17-7-a4.xml.minion.conv.minion,1,42,0,0.62963,28,28,28,0,0.077731,0.077731,238,0.607143,501,312,0.176471,0.624901,18.5
ruler-25-7-a3.xml.minion.conv.minion,1,42,0,0.722222,28,28,28,0,0.076923,0.076923,273,0.696429,825,115,0.153846,0.788961,21
ruler-25-7-a4.xml.minion.conv.minion,1,42,0,0.62963,28,28,28,0,0.077731,0.077731,238,0.607143,528,479,0.176471,0.624901,18.5
ruler-25-8-a3.xml.minion.conv.minion,1,56,0,0.733333,36,36,36,0,0.058923,0.058923,462,0.712963,825,183,0.121212,0.816976,27.222222
ruler-25-8-a4.xml.minion.conv.minion,1,56,0,0.644444,36,36,36,0,0.059387,0.059387,406,0.626543,528,631,0.137931,0.666463,24.111111
ruler-34-8-a3.xml.minion.conv.minion,1,56,0,0.733333,36,36,36,0,0.058923,0.058923,462,0.712963,835,183,0.121212,0.816976,27.222222
ruler-34-8-a4.xml.minion.conv.minion,1,56,0,0.644444,36,36,36,0,0.059387,0.059387,406,0.626543,509,883,0.137931,0.666463,24.111111
ruler-34-9-a3.xml.minion.conv.minion,1,72,0,0.745455,45,45,45,0,0.046612,0.046612,738,0.728889,835,273,0.097561,0.839399,34.4
ruler-34-9-a4.xml.minion.conv.minion,1,72,0,0.660606,45,45,45,0,0.046891,0.046891,654,0.645926,509,1125,0.110092,0.701335,30.666667
ruler-44-10-a3.xml.minion.conv.minion,1,90,0,0.757576,55,55,55,0,0.037818,0.037818,1125,0.743802,847,388,0.08,0.857522,42.545455
ruler-44-10-a4.xml.minion.conv.minion,1,90,0,0.676768,55,55,55,0,0.037992,0.037992,1005,0.664463,516,1843,0.089552,0.730438,38.181818
ruler-44-9-a3.xml.minion.conv.minion,1,72,0,0.745455,45,45,45,0,0.046612,0.046612,738,0.728889,847,273,0.097561,0.839399,34.4
ruler-44-9-a4.xml.minion.conv.minion,1,72,0,0.660606,45,45,45,0,0.046891,0.046891,654,0.645926,516,1485,0.110092,0.701335,30.666667
ruler-55-10-a3.xml.minion.conv.minion,1,90,0,0.757576,55,55,55,0,0.037818,0.037818,1125,0.743802,827,388,0.08,0.857522,42.545455
ruler-55-10-a4.xml.minion.conv.minion,1,90,0,0.676768,55,55,55,0,0.037992,0.037992,1005,0.664463,513,2338,0.089552,0.730438,38.181818
ruler-55-11-a3.xml.minion.conv.minion,1,110,0,0.769231,66,66,66,0,0.031313,0.031313,1650,0.757576,827,531,0.066667,0.872351,51.666667
ruler-55-11-a4.xml.minion.conv.minion,1,110,0,0.692308,66,66,66,0,0.031425,0.031425,1485,0.681818,513,2841,0.074074,0.754842,46.666667
ruler-67-11-a3.xml.minion.conv.minion,1,110,0,0.769231,66,66,66,0,0.031313,0.031313,1650,0.757576,819,531,0.066667,0.872351,51.666667
ruler-67-11-a4.xml.minion.conv.minion,1,110,0,0.692308,66,66,66,0,0.031425,0.031425,1485,0.681818,518,3501,0.074074,0.754842,46.666667
ruler-67-12-a3.xml.minion.conv.minion,1,132,0,0.78022,78,78,78,0,0.026363,0.026363,2343,0.770217,819,705,0.056338,0.884643,61.769231
ruler-67-12-a4.xml.minion.conv.minion,1,132,0,0.70696,78,78,78,0,0.026438,0.026438,2123,0.697896,518,4181,0.062176,0.775476,56.128205
ruler-70-12-a3.xml.minion.conv.minion,1,132,0,0.78022,78,78,78,0,0.026363,0.026363,2343,0.770217,845,705,0.056338,0.884643,61.769231
ruler-70-12-a4.xml.minion.conv.minion,1,132,0,0.70696,78,78,78,0,0.026438,0.026438,2123,0.697896,506,4379,0.062176,0.775476,56.128205
ruler-70-13-a3.xml.minion.conv.minion,1,156,0,0.790476,91,91,91,0,0.022508,0.022508,3237,0.78179,845,913,0.048193,0.894954,72.857143
ruler-70-13-a4.xml.minion.conv.minion,1,156,0,0.720635,91,91,91,0,0.022559,0.022559,2951,0.712716,506,5151,0.052863,0.793084,66.571429
series-100.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-10.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-11.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-12.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-13.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-14.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-15.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-16.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
series-18.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
