@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC

@DATA
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,21.6939,0.1506,0,0,0,0,0.0374,0.1065,7.7608,60.564,0.9772,0.766,0.0029,0.0077,0.0001,80.6255
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,40.75,0.163,0,0,0,0,0.0563,0.1228,18.3643,76.4153,0.9757,0.6697,0.0025,0.0059,0,76.8407
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,14.7354,0,0.042,0.042,0.042,0.042,0,0.5623,0.0001,1.1581,0.4964,0,0.0107,0,0.042,29.2068
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,5458.3,0.7647,0.0042,0,0,0.1565,0.1725,1.1223,2.154,10.5274,0.6071,0.0013,0.0009,0.1048,0.3002,9.5012
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,26.5,0.824,0.1076,0.1009,0.0899,0.1234,1.4754,1.6469,0.1633,1.5759,0.2583,0,0.0248,0,0.1774,4.5071
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf,1,51.0907,2.1532,0.4991,0.4963,0.4824,0.4997,0.1908,2.6402,0.2704,0.6504,0.1501,0,0.0203,0.0804,0.4999,15.1771
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1,1.8898,0.2505,0.1969,0.1968,0.1968,0.1969,0,0,0.0001,3.2818,0.9312,0.865,0.0089,0,0.1969,158.0854
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,15.7221,2.5765,0.4999,0.4996,0.4944,0.5,0.2292,2.9448,0.3544,0.8374,0.1244,0,0.6211,0.1917,1,15.2925
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,24.2601,0.8555,0.1213,0.1022,0.0892,0.1482,1.4938,1.6738,0.2478,1.5778,0.2699,0,0.0289,0,0.2363,16.1454
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,1.021,0.4741,0.3623,0.3409,0.3112,0.3661,0,1.289,0.0783,1.4047,0.3636,0,0.0606,0,0.3732,17.052
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,30.85,0.2629,0,0,0,0,0.0188,0.2445,6.7869,27.309,0.9344,0.7673,0.0051,0.0197,0,39.7
SAT_Competition2007/crafted/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,505.4,0.6926,0.0905,0.0431,0.0233,0.0907,0.6564,1.3299,0.6053,0.5788,0.2831,0.0005,0.0161,0.033,0.1079,81.1976
SAT_Competition2009/CRAFTED/ramseycube/Q32inK11.cnf,1,27,0.0422,0.0888,0.0022,0,0.2101,1.0293,0,1.6037,5.7714,0.0071,0.001,0.2172,0,0.3252,17.2897
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,22.4606,1.7352,0.4979,0.4867,0.0232,0.4994,0.204,1.9614,0.6559,4.141,0.3465,0,0.0251,0.3237,0.4999,34.5094
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,1.008,0.3326,0.373,0.3662,0.3222,0.3786,0,1.1977,0.068,1.4526,0.3233,0,0.069,0,0.3797,19.0963
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v2640c305320g6.cnf,1,2197.05,0.1902,0,0,0,0.0001,0.1814,0.1806,5.4489,55.7723,0.956,0.1884,0.002,0.0112,0.0054,58.6331
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-280-100.cnf,1,5.2885,0.4506,0.2295,0.2295,0.2295,0.2295,0.0001,0,0.0001,1.023,0.8333,0.583,0.0089,0,0.2296,40.524
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_8_fbc.cnf,1,37.6661,1.0348,0.0479,0.0152,0,0.0836,0.2401,1.1545,1.1628,5.1696,0.8701,0.0025,0.0052,0,0.1913,27.6903
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,1.0488,0.9596,0.3304,0.2739,0.2572,0.3613,0.1784,1.2829,0.1577,0.9769,0.611,0.0466,0.0224,0.2269,0.4418,32.3015
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,38.4291,0.2836,0,0,0,0,0.0199,0.2697,6.786,24.3989,0.9261,0.7442,0.0065,0.0177,0,51.6067
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,19.8736,0.2994,0,0,0,0,0.0955,0,2.454,25.6015,0.08,0.646,0.026,0,0,47.6273
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,36.2906,0.0942,0.1143,0.0571,0.0225,0.1888,0.6639,1.0363,0.8457,0.686,0.3165,0,0.011,0.0781,0.2698,2.9758
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.04/connm-ue-csp-sat-n800-d0.04-s1788334438.used-as.sat04-976.cnf,1,51.4607,0.4846,0.0075,0.0008,0.0001,0.0099,0.1189,1.0025,1.1816,3.4564,0.8432,0.4494,0.0153,0.0201,0.0165,28.5177
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0,0.8158,0.3528,0.3528,0.3528,0.3528,0,0,0,3.2488,0.7727,0.5992,0.0427,0.1212,0.3528,0
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-121-100.cnf,1,1.0883,0,0.3228,0.3219,0.3156,0.3242,1.5456,0,0.0498,0.7963,0.5,0,0.0357,0,0.3248,17.465
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,8.0609,0.0079,0.4946,0.4941,0.493,0.4951,0.401,1.3464,0.002,1.4822,0.0094,0.0819,0.1134,0,0.4959,17.3237
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,253.236,0.5999,0,0,0,0,0.0633,0,0,19.6571,0.7517,0.259,0.0042,0.0093,0,25.3506
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,5493.8,1.2398,0.0597,0.035,0.0037,0.1616,0.4934,1.5396,1.5213,5.4616,0.8316,0,0.0065,0.0618,0.3625,14.935
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,60.1,0.1454,0.0241,0.0062,0.0008,0.0562,0.0673,0.0989,1.7582,106.006,0.9802,0.1187,0.0017,0.0042,0.5,72.0435
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,22.9632,1.2623,0.0061,0.0014,0,0.0114,0.9363,2.0344,1.9954,14.2939,0.3379,0.0006,0.0444,0.5166,0.0594,12.5008
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,38.1697,0.3703,0,0,0,0,0.0442,0.3436,4.141,14.0445,0.899,0.659,0.006,0.0325,0.0003,27.5694
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,59.0714,0.195,0,0,0,0,0.0808,0.184,10.8147,44.6778,0.9549,0.6052,0.0023,0.0119,0,56.3406
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,12.4217,0.8001,0.0097,0.0003,0.0001,0.1528,0.1958,1.1488,2.073,7.836,0.6068,0.001,0.0021,0.1566,0.2812,12.9514
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,1.8136,1.0721,0.1364,0.0943,0.0047,0.1576,0.0273,1.5312,0.8201,7.3776,0.4453,0.6579,0.047,0.0478,0.1802,22.2656
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n30-02-S77299857.shuffled-as.sat03-1633.cnf,1,4.4765,1.1714,0.0481,0.0288,0.0238,0.1012,2.5823,1.6647,1.0607,1.2955,0.3424,0,0.0806,0.1303,0.3032,24.9333
