@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.0102,86.3363,23.0941,1698,0.0077,0.0077,1704,25.3381,23.7846,22.4459,0.0147,86,86.429,0.0029,4,25.0622,25.3381,0.325,95,95,86,393,78,0.0792,0.0038,4017,23.8796,0.379,22.4459,16.758,0.382,0.0289,400,3921,3835,3835,13.9314,3868,4035,3875,4035,0.0793,0.0088,0.5755,0.0076,0.9599,78,0.015,0.0409,0.0059,0.2314,0.0387,2.6914,0.0399,0.0187,4,0.2004,0.856,0.2378,0.3079,0.0851,4,0.044,0.07
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,0.005,191.114,53.383,20000,0.005,0.005,20000,76.4706,57.2041,44.0625,0.0066,191,190.494,0.0036,3,60.5909,64.5833,0.4786,206,204,191,1000,178,0.0837,0.0009,47,57.4296,0.3383,49.4667,54.1662,0.4036,0.0202,1000,42.6436,32,27,46.6553,36,54,41,82,0.0795,0.0017,0.5828,0.005,1.04,176,0.0165,0.1044,0.0123,0.05,0.07,3.6894,0.0356,0.2323,3,0.2353,0.8564,0.858,0.0129,0.0028,3,0.0015,0.0023
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,0.0085,129.149,30.9531,2545,0.0052,0.0052,2556,36.1555,31.7767,30.173,0.0118,129,129.05,0.002,4,35.9624,36.1555,0.3112,140,139,129,587,119,0.0628,0.0025,3885,32.697,0.3072,30.173,23.7854,0.3924,0.0244,600,3798,3712,3712,18.8054,3732,3903,3768,3903,0.0678,0.0063,0.5262,0.0051,0.9023,118,0.0102,0.0676,0.0039,0.2306,0.0315,2.6208,0.0341,0.018,4,0.2025,0.8531,0.2092,0.3166,0.0823,4,0.0442,0.0689
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,0.0175,65.6786,55.8784,34000,0.0175,0.0175,34000,68.4362,58.6575,52.7253,0.0193,65,66.0723,0.0156,2,60.4697,62.3294,0.5987,76,76,66,400,57,0.1254,0.0011,91,58.5822,0.9785,54.6447,33.724,0.468,0.0117,400,83.3171,66,53,33.0803,73,105,79,152,0.124,0.0017,0.6963,0.0175,1.43,56,0.0117,0.057,0.0117,0.0118,0.0638,4.4347,0.0766,0.2095,2.0351,0.2619,0.8656,0.1818,0.0003,0.0001,3,0.0001,0.0001
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0.14,8.8965,19.7677,4450,0.14,0.14,4450,20.2483,19.7818,19.5757,0.1506,9,8.8747,0.131,2,19.8136,20.2483,0.7034,12,12,9,50,6,0.2338,0.0079,4589,19.8374,1.9283,19.5757,6.7291,0.4337,0.011,50,4546,4463,4463,6.1268,4496,4624,4558,4624,0.2328,0.0106,0.7706,0.14,2.2281,6,0.011,0.0112,0.011,0.0112,0.1182,3.4752,0.1133,0.013,2,0.3388,0.8936,0.3094,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,0.0129,86.0264,23.5092,1689,0.0079,0.0079,1704,25.8189,23.6441,23.0923,0.0166,86,86.2175,0.0024,4,25.7612,25.8189,0.3342,95,95,86,387,77,0.0803,0.0039,4024,24.1466,0.3892,23.0923,13.6178,0.3962,0.0314,400,3933.625,3813,3813,11.3235,3910,4037,3959,4037,0.0798,0.0089,0.5906,0.0078,0.9675,78,0.0154,0.0418,0.0047,0.2291,0.0393,2.6685,0.046,0.0188,4,0.2104,0.8571,0.2855,0.467,0.0893,4,0.0455,0.0757
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,0.0467,25.0953,46.5139,12750,0.0467,0.0467,12750,47.928,47.3746,45.3699,0.0521,25,25.0119,0.0416,2,47.928,47.928,0.6417,30,30,25,150,20,0.1599,0.0027,4404,46.7966,1.3783,45.3699,13.9703,0.4192,0.0117,150,4207,4071,4071,14.0179,4079,4404,4274,4404,0.1571,0.0038,0.7426,0.0467,1.6958,20,0.0117,0.0206,0.0117,0.0118,0.0684,4.2256,0.0744,0.0332,2,0.2747,0.8703,0.2287,0.0003,0.0001,2,0.0001,0.0001
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,0.001,1048.51,38.3684,20870,0.0006,0.0006,21000,55.5309,41.2989,33.0303,0.0016,1066,1065.35,0.0001,5,45.3929,48.2184,0.2481,1093,1093,1065,4882,1033,0.0229,0.0003,50,41.8495,0.0975,35.7,172.385,0.4248,0.0032,5000,45.7881,31,27,86.5538,37,64,42,89,0.1278,0.0009,0.3366,0.0006,0.6178,1036,0.0013,0.1155,0.0003,0.2339,0.0119,2.7014,0.1265,0.3109,5.0014,0.2277,0.8316,0.1536,0.731,0.0931,6,0.0471,0.0791
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1,0.0002,7579.5,64.25,146043,0.0001,0.0001,147000,255,86.8571,41,0.0002,7579.5,7442.25,0,5,104,152,0.2317,7578,7449,7427.5,34117,7396,0.0075,0,6,94.7452,0.1873,56.7,1462,0.156,0.0005,35000,4.5495,2,1,810.75,3,9,4,11,0.0003,0.0002,0.2642,0.0001,0.9422,7578,0.0002,0.4392,0,0.2336,0.0036,2.71,0.049,0.5297,5.8913,0.6728,0.8789,0.0773,0.9219,0.0931,6,0.0477,0.0803
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,0.05,19.9148,22.6919,2130,0.05,0.05,2130,24.389,23.6124,22.6342,0.0638,20,19.9838,0.0394,2,24.2096,24.389,0.5637,24,24,20,100,16,0.1683,0.0094,4342,23.4754,1.2106,22.6342,9.2604,0.4294,0.0465,100,4290.7143,4213,4213,8.3454,4260,4360,4285,4360,0.1687,0.015,0.7066,0.05,1.5993,16,0.0459,0.0284,0.0441,0.0469,0.0818,3.5306,0.0821,0.0107,2.6869,0.2615,0.8722,0.3046,0.0053,0.0017,3,0.0009,0.0014
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,0.004,238.192,57.7143,25000,0.004,0.004,25000,76.5556,61.6296,47,0.0054,238,240.938,0.0026,3,66.3519,73.0833,0.4713,255,257,241,1250,225,0.0504,0.0007,36,62.0955,0.3068,53.1111,66.3509,0.3738,0.0179,1250,32.0734,23,19,53.0452,26,43,30,68,0.0843,0.0013,0.5752,0.004,0.9958,222,0.0137,0.1084,0.0094,0.05,0.0218,3.6857,0.0401,0.2652,3,0.2282,0.8547,0.146,0.0178,0.0027,3,0.0015,0.0023
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,0.0065,170.773,28.2537,3362,0.0039,0.0039,3408,41.578,30.7209,26.4544,0.0092,171,170.725,0.0015,4,40.131,40.9588,0.3049,183,183,171,773,158,0.0565,0.0019,3099,33.4194,0.2691,26.9409,25.9048,0.3381,0.0184,800,1742.5333,660,625,20.1601,754,3505,976,3742,0.0608,0.0042,0.527,0.0039,0.8763,159,0.0079,0.1711,0.003,0.2299,0.0261,2.7095,0.0596,0.6592,4.013,0.221,0.8576,0.2112,0.328,0.091,5,0.0463,0.076
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1,0.14,8.923,19.7203,4450,0.14,0.14,4450,19.8597,19.755,19.6575,0.1519,9,8.8961,0.1279,2,19.7839,19.8597,0.706,12,12,9,50,6,0.2314,0.0086,4573,19.7553,1.9595,19.6575,6.8295,0.4318,0.011,50,4565,4513,4513,6.3326,4537,4659,4543,4659,0.2286,0.011,0.7725,0.14,2.2268,6,0.011,0.0034,0.011,0.0112,0.114,3.5861,0.1131,0.0111,2,0.3333,0.8937,0.2947,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,0.0875,13.6854,28.1934,7120,0.0875,0.0875,7120,28.7742,28.2937,27.9356,0.0942,14,13.6604,0.0792,2,28.4411,28.7742,0.6715,17,17,14,80,10,0.2031,0.0058,4520,28.3276,1.7755,27.9356,9.6721,0.4185,0.0111,80,4431,4348,4348,9.4356,4375,4530,4382,4530,0.1984,0.0074,0.7583,0.0875,1.9629,10,0.0111,0.0098,0.0111,0.0112,0.0959,3.7667,0.0949,0.0175,2,0.2956,0.879,0.2606,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,0.0079,139.451,32.1048,2751,0.0048,0.0048,2769,39.3655,33.2233,31.4558,0.0098,139,139.623,0.0007,4,35.4739,39.3655,0.3068,151,150,140,632,129,0.0668,0.0023,3819,33.9873,0.3006,31.4558,22.671,0.4357,0.0189,650,3755.5714,3653,3653,18.2319,3690,3904,3735,3904,0.0659,0.0058,0.5349,0.0047,0.9144,128,0.0096,0.0739,0.0015,0.2297,0.0506,2.7514,0.035,0.0208,4.0143,0.2104,0.86,0.3122,0.529,0.0924,5,0.0436,0.0761
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,0.0074,118.485,28.7132,2328,0.0056,0.0056,2343,32.9948,28.9828,26.9442,0.0125,118,118.325,0.0021,4,31.7656,32.9948,0.3076,129,129,118,539,108,0.0672,0.0027,3951,29.8472,0.3132,26.9442,23.9419,0.3624,0.0253,550,3869.1429,3779,3779,19.072,3793,4039,3843,4039,0.0701,0.0064,0.5226,0.0056,0.93,108,0.011,0.0645,0.0043,0.2315,0.0319,2.7088,0.0379,0.0229,4.0037,0.2034,0.857,0.209,0.2907,0.0839,5,0.0401,0.0704
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,0.0778,15.3116,31.2543,8010,0.0778,0.0778,8010,31.5505,31.4991,30.7335,0.083,15,15.4111,0.0718,2,31.5505,31.5505,0.661,19,19,15,90,12,0.1882,0.0046,4544,31.2593,1.726,30.7335,10.3828,0.4158,0.0111,90,4391.25,4287,4287,10.3838,4334,4544,4400,4544,0.1877,0.0069,0.7484,0.0778,1.9103,12,0.0111,0.0104,0.0111,0.0112,0.088,3.7844,0.0911,0.0221,2,0.2949,0.8746,0.2473,0.0001,0.0001,2,0,0.0001
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,0.0333,29.7301,30.9095,3195,0.0333,0.0333,3195,33.2256,31.8139,30.7344,0.0444,30,29.6186,0.0241,2,32.6424,33.2256,0.5413,35,35,30,150,24,0.1444,0.0063,4214,31.8799,1.0129,30.7344,13.0969,0.4266,0.0466,150,4193.7143,4099,4099,12.0365,4114,4411,4171,4411,0.1418,0.0116,0.6879,0.0333,1.4757,25,0.0441,0.027,0.0407,0.0469,0.0682,3.5361,0.0677,0.0231,2.9933,0.2416,0.8674,0.2777,0.0075,0.0017,3,0.0009,0.0014
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,0.0091,98.124,25.5049,1908,0.0069,0.0069,1917,29.0253,25.5477,23.4101,0.0142,98,98.0798,0.0026,4,28.6821,29.0253,0.3262,108,107,98,441,89,0.0744,0.0034,3998,26.3107,0.3553,23.4101,16.4418,0.3826,0.0273,450,3907.7143,3807,3807,13.1836,3836,4030,3878,4030,0.0759,0.0084,0.6198,0.0068,0.9293,89,0.0135,0.0693,0.0052,0.2311,0.037,2.6194,0.0412,0.0208,4,0.2131,0.8517,0.2857,0.3218,0.0815,4,0.0429,0.0677
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,0.0079,139.375,31.8061,2748,0.0048,0.0048,2769,39.2592,32.8296,30.9962,0.0091,139,139.71,0.0018,4,38.2465,39.2592,0.3071,151,151,139,634,129,0.0617,0.0024,3873,34.0865,0.2933,30.9962,24.1309,0.3636,0.0182,650,3747.7143,3640,3640,18.5278,3663,3907,3714,3907,0.0668,0.0062,0.4956,0.0047,0.9045,128,0.0095,0.0888,0.0036,0.2307,0.0279,2.6797,0.0382,0.0253,4.0063,0.2106,0.8567,0.2167,0.2915,0.0881,5,0.0436,0.0804
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,0.0667,15.2214,18.403,1597,0.0667,0.0667,1597,19.6801,18.9076,18.313,0.082,15,15.222,0.0463,2,19.3929,19.6801,0.5867,19,19,15,75,12,0.1888,0.0142,4405,18.917,1.3324,18.313,7.4005,0.4209,0.0463,75,4385.5714,4332,4332,6.4544,4373,4430,4383,4430,0.1891,0.02,0.7254,0.0667,1.7302,12,0.0462,0.0264,0.0451,0.047,0.0916,3.4132,0.0919,0.0066,2.1892,0.2695,0.8822,0.325,0.0122,0.0019,3,0.0009,0.0014
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,0.0175,65.5625,56.7963,34000,0.0175,0.0175,34000,67.8248,58.8539,52.8488,0.0194,66,65.6831,0.0152,2,60.7349,63.2857,0.5995,74,75,66,400,56,0.1109,0.0011,91,58.9611,0.9445,55.2785,32.8651,0.4415,0.0117,400,83.2,62,59,33.4239,69,108,79,143,0.103,0.0015,0.7151,0.0175,1.4009,57,0.0117,0.0524,0.0117,0.0118,0.0468,4.4116,0.0444,0.2342,2.0551,0.2613,0.8599,0.1581,0.0003,0.0001,3,0.0001,0.0001
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,0.0113,97.9389,25.8077,1908,0.0069,0.0069,1917,28.8118,26.3316,24.6385,0.0157,98,98.048,0.0026,4,27.5872,28.8118,0.3289,107,107,98,441,89,0.0764,0.0032,3987,26.5335,0.3618,24.6385,15.1662,0.39,0.0309,450,3902.1429,3808,3808,12.5806,3842,4060,3856,4060,0.0733,0.0079,0.5905,0.0068,0.9361,89,0.0136,0.0464,0.0052,0.2311,0.0367,2.6604,0.0372,0.0215,4,0.2039,0.8552,0.2763,0.3003,0.0897,4,0.0451,0.0794
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,0.14,8.941,19.9324,4450,0.14,0.14,4450,19.9324,19.9324,19.9324,0.1524,9,8.8934,0.1265,2,19.9324,19.9324,0.703,12,12,9,50,6,0.231,0.009,4617,19.9324,1.9648,19.9324,6.6889,0.4296,0.011,50,4617,4617,4617,6.1948,4617,4617,4617,4617,0.2332,0.0117,0.7721,0.14,2.2148,6,0.011,0,0.011,0.0112,0.1181,3.6138,0.113,0,2,0.3355,0.8933,0.3027,0.0002,0.0001,2,0,0.0001
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,0.0067,143.892,49.2778,15000,0.0067,0.0067,15000,62.54,51.3788,42.434,0.0087,144,144.003,0.0049,3,53.2632,55.3051,0.4848,157,157,144,750,133,0.0844,0.0013,73,51.1723,0.4375,46.4795,41.7973,0.5023,0.0257,750,65.9326,50,43,35.734,54,91,60,137,0.0807,0.0022,0.5987,0.0067,1.0891,132,0.0207,0.0689,0.0157,0.05,0.0439,3.6787,0.0355,0.2707,3,0.2199,0.8578,0.2055,0.0134,0.0027,3,0.0014,0.0022
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,0.0033,286.293,62.35,30000,0.0033,0.0033,30000,92.125,68.8,46.3333,0.0046,287,288.234,0.002,3,73.381,77.7895,0.4686,308,307,290,1500,267,0.0536,0.0006,28,68.1145,0.2825,57.3793,84.7374,0.4108,0.0151,1500,25.2906,18,15,64.3387,21,33,24,49,0.0867,0.0012,0.5585,0.0033,0.9687,269,0.0117,0.1165,0.0076,0.05,0.0214,3.718,0.0752,0.262,3,0.2384,0.8506,0.1369,0.0313,0.0027,3,0.0015,0.0022
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,0.0116,76.1915,21.102,1483,0.0088,0.0088,1491,23.889,21.176,20.8622,0.0223,76,76.3169,0.004,4,23.4443,23.889,0.3385,84,85,76,344,68,0.0863,0.0046,4036,21.9233,0.4075,20.8622,14.3403,0.3938,0.0432,350,3980.2857,3882,3882,11.7939,3908,4090,3975,4090,0.0847,0.0128,0.6121,0.0087,0.9907,68,0.0171,0.0523,0.0074,0.232,0.0406,2.6435,0.0425,0.017,4,0.2037,0.8596,0.2544,0.2658,0.084,4,0.0418,0.071
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.0129,86.1168,21.891,1692,0.0078,0.0078,1704,27.6458,23.414,21.3637,0.0148,86,86.1207,0.0035,4,25.9183,27.6458,0.3286,95,95,86,388,78,0.0789,0.004,4027,23.9186,0.3855,21.3637,15.2153,0.3878,0.029,400,3951.5714,3850,3850,12.3499,3884,4097,3915,4097,0.0806,0.0089,0.5757,0.0077,0.9819,77,0.0153,0.0859,0.0065,0.2293,0.038,2.708,0.0389,0.0208,4,0.1959,0.8597,0.2605,0.3056,0.0884,4,0.0449,0.0748
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,0.0002,3683,67.3333,146049,0.0001,0.0001,147000,237.5,86.8,36.3333,0.0003,3683,7434.75,0,5,106,127.6667,0.2289,0,7458,7407.5,34114,7338,0.0153,0,6,91.2944,0.1788,61.1818,4230.5,0.0805,0.0006,34999,4.4286,2,1,806.5,3,7,4,17,1.4142,0.0002,0.251,0.0001,1.5979,0,0.0002,0.3373,0,0.2336,0.0039,2.7159,0.4943,0.5613,5.9333,1.0234,1.2827,0.0488,0.7874,0.0923,6,0.0469,0.0787
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,0.0333,29.6801,30.5269,3195,0.0333,0.0333,3195,34.5754,31.5535,30.0653,0.0413,30,29.7281,0.0272,2,33.2028,34.5754,0.5428,35,35,30,150,24,0.1411,0.0063,4241,31.8604,1.0146,30.0653,12.6523,0.4263,0.0463,150,4154.8571,4060,4060,11.6561,4086,4371,4091,4371,0.1419,0.0122,0.6939,0.0333,1.4803,24,0.044,0.0452,0.0416,0.0469,0.0679,3.5539,0.0674,0.0251,2.9933,0.2419,0.8669,0.2833,0.0049,0.0017,3,0.0008,0.0015
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,0.1167,10.4493,22.6836,5340,0.1167,0.1167,5340,22.8464,22.6849,22.4842,0.126,10,10.4481,0.1054,2,22.685,22.8464,0.6873,13,13,10,60,8,0.2185,0.0068,4513,22.6768,1.8793,22.4842,7.9535,0.4223,0.011,60,4490.2,4430,4430,7.529,4447,4591,4470,4591,0.2166,0.0105,0.7615,0.1167,2.1215,8,0.011,0.0051,0.011,0.0112,0.1077,3.6436,0.1047,0.0128,2,0.3179,0.8878,0.2794,0.0002,0.0001,2,0,0.0001
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0.1,10.3885,13.534,1065,0.1,0.1,1065,13.762,13.691,13.4763,0.1315,10,10.3603,0.0789,2,13.7055,13.762,0.6176,13,13,10,50,8,0.2177,0.019,4571,13.6263,1.5045,13.4763,5.8597,0.4175,0.046,50,4535.3333,4487,4487,5.0716,4499,4573,4549,4573,0.2212,0.0282,0.7311,0.1,1.857,8,0.046,0.0074,0.046,0.0469,0.1124,3.3538,0.1108,0.0073,2,0.2995,0.8904,0.3478,0.0046,0.0016,2,0.0009,0.0014
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.0102,107.435,26.8442,2119,0.0062,0.0062,2130,32.7991,28.4405,26.0716,0.0137,107,107.254,0.0024,4,30.8083,32.7991,0.3197,118,117,107,488,98,0.0701,0.0031,4011,28.672,0.3388,26.0716,19.7974,0.3808,0.0269,500,3872.5714,3787,3787,15.9533,3800,4016,3840,4016,0.0714,0.008,0.5444,0.0061,0.9317,98,0.0123,0.0768,0.0047,0.2303,0.0339,2.7162,0.0364,0.0235,4,0.2051,0.8566,0.2257,0.3072,0.0844,4,0.0448,0.0729
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,0.0003,3383.4,52.8,83511,0.0002,0.0002,84000,137.4,66.5556,39.375,0.0004,4216,4273,0,5,79.6,97.2,0.2351,4252,4294,4266,19513,4255,0.004,0.0001,10,69.6222,0.104,48.2857,1787,0.0992,0.0008,20000,8.3564,5,3,386.286,5,12,8,23,0.5591,0.0003,0.2772,0.0002,1.157,0,0.0003,0.2952,0,0.2337,0.0045,2.7133,0.7341,0.4209,5.2321,1.1575,1.2594,0.0398,0.7567,0.092,6,0.0472,0.0793
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,0.0286,34.6527,34.4151,3727,0.0286,0.0286,3727,37.2123,35.5302,34.3941,0.0368,34,34.5472,0.0212,3,37.049,37.2123,0.5321,41,41,34,175,29,0.1324,0.0053,4263,35.5667,0.9441,34.3941,13.868,0.4294,0.0459,175,4109.8571,4004,4004,12.5384,4014,4287,4081,4287,0.1328,0.0089,0.6862,0.0286,1.4494,29,0.0428,0.0316,0.0384,0.047,0.0613,3.5655,0.0631,0.0263,3,0.2322,0.8654,0.252,0.0061,0.0018,3,0.0011,0.0015
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,0.1,10.3731,13.4931,1065,0.1,0.1,1065,13.9167,13.7027,13.4584,0.1268,10,10.4027,0.0808,2,13.7613,13.9167,0.6178,13,13,10,50,8,0.2178,0.0182,4575,13.669,1.5118,13.4584,5.645,0.4242,0.046,50,4541.8333,4484,4484,4.8336,4496,4584,4571,4584,0.2188,0.0282,0.7371,0.1,1.8663,8,0.046,0.0114,0.046,0.0469,0.1116,3.2879,0.1088,0.0086,2,0.3029,0.8912,0.3511,0.0058,0.0018,2,0.0011,0.0015
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,0.0102,107.807,26.6091,2119,0.0062,0.0062,2130,30.5275,27.9488,25.9893,0.0132,108,107.85,0.0024,4,28.998,30.5275,0.3179,118,118,108,489,98,0.0718,0.003,3960,27.95,0.3405,25.9893,18.6693,0.3814,0.0264,500,3863.7143,3731,3731,14.9225,3786,3998,3865,3998,0.0726,0.0076,0.5457,0.0061,0.9501,98,0.0122,0.0502,0.0047,0.2308,0.0336,2.7008,0.0357,0.0227,4,0.1976,0.8589,0.2406,0.3267,0.0908,4,0.0459,0.0737
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,0.0067,143.503,48.1,15000,0.0067,0.0067,15000,61.3158,50.6901,42.6324,0.0085,143,143.676,0.0049,3,53.36,56.3913,0.4862,155,157,144,750,131,0.069,0.0013,68,50.9179,0.3992,46.0909,41.954,0.3939,0.0247,750,65.0111,50,44,34.6894,57,80,63,121,0.0638,0.0023,0.6081,0.0067,1.0846,132,0.0207,0.0803,0.0157,0.05,0.0292,3.6823,0.0321,0.2199,3,0.2154,0.8561,0.1683,0.0122,0.0027,3,0.0015,0.0022
