@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gc_array_int NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gc_max_min_int NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC

@DATA
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp17_true.dzn,1,0,1,0,2,0,0,0,0,2,0,2,0,36,0,2,1,2,3.640094,749,749,3,0.656307,2,9,0.509091,3.377557,6.767349,0.524206,2.838208,0,1.282532,0.779707,55,2.515131,205,37,0.001828,45,0.5,2,1073.017127,2,1.632898,7.118406,0.154116,121.812287,1,6.304807,0,0.472269,205,4711,9.434157,0.763015,0.053927,0.389264,0.274718,1,5.52286,205,0.402572,0,3.259917,0.267074
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.289037,210,210,2,0.759912,2,3,1,1.498708,8.930737,0.494417,2.843612,0,1.508306,0.662996,42,5.158594,488,91,0.008811,544,3,0.333333,8111.08776,3,1.398437,2.697674,1.983961,500.121291,3,23.614618,0,0.724694,244,44821,18.058612,1.007562,1.807309,-14.472617,0.699458,0,148.906977,481,0.250658,0,5.873666,0.170245
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.826534,17.653069,8.153846,0,0,1,0.979487,452,2,45.6,0.000915,8.83289,0.000089,3.805128,0,2.142857,0.466667,10,2.412788,456,91,0.020513,544,3,0.333333,5194.171429,3,0.10184,1.967033,1.711916,794.960101,3,88.087912,0,0.776306,150.666667,41492,33.610083,1.799955,5.978022,-52.613137,0.367925,0,455.956044,452,0.137379,0,8.832792,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.952682,17.905363,7.175824,0,0,1,0.979487,491,2,50,0.001877,8.965784,0.00018,3.348718,0,2.142857,0.466667,10,2.509597,500,91,0.020513,544,3,0.333333,6527.15873,3,0.103487,1.967033,2.154535,654.502253,3,87.296703,0,0.736071,163.666667,45491,30.02348,1.738115,5.978022,-52.170517,0.41807,0,499.901099,491,0.141356,0,8.965583,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.980094,17.960189,7.175824,0,0,1,0.979487,501,3,50.9,0.001639,8.991522,0.000156,3.348718,0,2.142857,0.466667,10,2.489364,509,91,0.020513,544,3,0.333333,6710.679762,3,0.11213,2.10989,2.382349,647.389573,3,85.758242,0,0.743559,167,46311,30.109719,1.754683,5.978022,-51.942704,0.41807,0,508.912088,501,0.144834,0,8.991346,0.164042
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.141005,526,526,2,0.712284,2,3,1,2.340095,8.957102,0.537407,2.753233,0,1.504052,0.664871,71,5.125844,497,91,0.00431,544,3,0.333333,6581.619688,3,1.991177,2.854133,1.195637,429.940898,3,14.168558,0,0.723005,165.666667,46272,15.640585,0.978997,0.881686,-6.803253,0.724462,0,74.995138,490,0.268544,0,5.198596,0.123671
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.739726,420,420,2,0.740606,2,3,1,2.09439,8.774787,0.514091,2.935758,0,1.614481,0.619394,68,4.30553,438,91,0.004848,544,3,0.333333,4217.161592,3,1.861083,2.823875,1.195483,789.730835,3,19.796477,0,0.740912,143.666667,40691,17.844416,1.084005,1.064579,-8.437353,0.632948,0,79.630137,431,0.245357,0,5.47635,0.134895
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.857951,17.715902,7.175824,0,0,2,0.979487,461,3,46.7,0.00134,8.867279,0.000129,3.348718,0,2.142857,0.466667,10,2.732401,467,91,0.020513,544,3,0.333333,6188.529762,3,0.117732,2.098901,2.501429,620.709512,3,85.274725,0,0.750111,153.666667,42491,29.693728,1.742077,5.978022,-51.823623,0.41807,0,466.934066,461,0.141992,0,8.867135,0.142231
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_6_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.984384,17.968768,4.956044,0,0,2,0.971223,503,5,63.75,0.001431,8.994353,0.000161,3.244604,0,1.527473,0.654676,8,2.534042,510,91,0.028777,544,3,0.333333,9912.916667,3,0.245613,3.142857,2.256607,431.728965,3,65.274725,0,0.698775,170,46403,29.182688,1.589403,5.978022,-52.119983,0.605322,0,509.923077,503,0.199104,0,8.994138,0.318431
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.929221,17.858442,8.153846,0,0,1,0.979487,484,2,49.1,0.001486,8.939579,0.000143,3.805128,0,2.142857,0.466667,10,2.148979,491,91,0.020513,544,3,0.333333,5584.740079,3,0.10184,1.967033,1.575982,804.562129,3,88.087912,0,0.777102,161.333333,44674,34.015926,1.804853,5.978022,-52.749071,0.367925,0,490.923077,484,0.135963,0,8.93942,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_10.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.958517,17.917034,5.945055,0,0,1,0.971223,494,3,50.1,0.001457,8.968667,0.000164,3.892086,0,1.527473,0.654676,10,2.59625,501,91,0.028777,544,3,0.333333,8140.705952,3,0.112331,1.989011,2.390017,645.744009,3,86.065934,0,0.803346,250.5,45584,34.906387,1.738471,5.978022,-51.935036,0.504621,0,500.923077,494,0.17164,0,8.968448,0.091118
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_2.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,5.204082,56,56,2,0.856502,2,3,1,0.779632,9.030667,0.361821,3.430493,0,1.517007,0.659193,22,3.812341,523,91,0.017937,544,3,0.333333,8040.201424,3,0.757862,2.387755,2.661509,623.116032,3,55.020408,0,0.781943,174.333333,47696,26.945966,1.336234,3.70068,-30.987027,0.576471,0,324.462585,514,0.197101,0,7.349941,0.204057
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.873415,17.746829,5.945055,0,0,1,0.971223,466,3,59,0.001325,8.882643,0.000151,3.892086,0,1.527473,0.654676,8,2.430011,472,91,0.028777,544,3,0.333333,7533.704762,3,0.111192,1.989011,2.235142,630.667657,3,86.285714,0,0.804545,155.333333,42946,34.571615,1.753998,5.978022,-52.089911,0.504621,0,471.934066,466,0.168862,0,8.882444,0.091118
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_4.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.984362,17.968723,5.945055,0,0,1,0.971223,502,3,63.875,0.001836,8.997179,0.000207,3.892086,0,1.527473,0.654676,8,2.350536,511,91,0.028777,544,3,0.333333,8134.675,3,0.113128,2.043956,2.104612,656.794102,3,86.021978,0,0.789602,170.333333,46492,35.017246,1.735185,5.978022,-52.250714,0.504621,0,510.901099,502,0.170916,0,8.996903,0.123773
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_3.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.330798,172,172,2,0.7733,2,3,1,1.357566,8.83605,0.478255,2.869018,0,1.509506,0.662469,44,4.722204,457,91,0.010076,544,3,0.333333,7710.77156,3,1.286973,2.657795,2.062065,494.81882,3,26.539924,0,0.732583,152.333333,41924,18.560688,1.049074,2.068441,-16.745044,0.692713,0,159.406844,450,0.232597,0,6.00683,0.178512
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.36345,396,396,2,0.72442,2,3,1,2.043013,8.994353,0.529013,2.899045,0,1.505133,0.664393,55,4.828726,510,91,0.005457,544,3,0.333333,6551.547335,3,1.813954,2.815195,1.308173,656.587801,3,20.373717,0,0.737937,169,47199,17.437173,1.038953,1.117043,-8.79619,0.687529,0,96.917864,507,0.262024,0,5.395241,0.137873
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.497143,84,84,2,0.826415,2,3,1,0.95268,8.829723,0.407662,2.969811,0,1.514286,0.660377,25,4.790462,455,91,0.015094,544,3,0.333333,8183.270447,3,0.943562,2.485714,2.650788,485.63475,3,36.765714,0,0.724336,151.666667,41573,21.258862,1.164821,3.108571,-25.598239,0.66709,0,237.56,455,0.226181,0,6.761494,0.201067
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_1.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.893262,17.786525,5.945055,0,0,1,0.971223,472,3,59.875,0.001524,8.903882,0.000173,3.892086,0,1.527473,0.654676,8,2.301764,479,91,0.028777,544,3,0.333333,7596.089286,3,0.108458,2.098901,2.109757,676.69502,3,86.703297,0,0.789655,157.333333,43582,34.654218,1.750525,5.978022,-52.215296,0.504621,0,478.923077,472,0.173901,0,8.903653,0.173803
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_6.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.942488,17.884975,8.153846,0,0,1,0.979487,489,2,49.5,0.001264,8.951285,0.000121,3.805128,0,2.142857,0.466667,10,2.299994,495,91,0.020513,544,3,0.333333,5648.660714,3,0.10184,1.967033,1.729355,805.615624,3,88.087912,0,0.7769,163,45039,34.060515,1.794142,5.978022,-52.595698,0.367925,0,494.934066,489,0.137871,0,8.951149,0.090771
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n62-k8.vrp.dzn,1,0,1,0,1,1,0,0,0,0,0,0,0,3782,0,122,1,1,5.779058,1,1,2,1,2,3,0.5,58.555974,6.658211,0.182355,5.777579,0,1.000256,0.999744,121,0.440466,206169,3906,0,3905,-1,-1,208172.917355,-1,0.172917,2.03149,0.003424,3799.653468,-1,3671.462878,0,-1,206169,220018,16.471183,0.294298,1,-11.536832,-1,0,56.328213,-1,-1,0,4.62201,0.085965
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.891755,17.78351,8.153846,0,0,1,0.979487,472,2,47.8,0.001309,8.900867,0.000126,3.805128,0,2.142857,0.466667,10,2.366925,478,91,0.020513,544,3,0.333333,5454.976984,3,0.10184,1.967033,1.797158,801.078013,3,88.087912,0,0.77693,157.333333,43492,33.868659,1.792968,5.978022,-52.527895,0.367925,0,477.934066,472,0.137901,0,8.900727,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.968664,17.937328,5.945055,0,0,1,0.971223,500,2,62.75,0.000415,8.971544,0.000047,3.892086,0,1.527473,0.654676,8,2.336288,502,91,0.028777,544,3,0.333333,8024.161905,3,0.108158,1.978022,2.21511,654.922679,3,86.659341,0,0.800784,167.333333,45680,34.917898,1.739065,5.978022,-52.109943,0.504621,0,501.978022,500,0.171073,0,8.971481,0.07412
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp20_true.dzn,1,0,1,0,2,0,0,0,0,2,0,2,0,42,0,2,1,2,3.67854,1001,1001,3,0.671309,2,9,0.578125,3.955552,7.186548,0.520382,2.876741,0,1.278718,0.782033,64,2.397692,386,43,0.001393,45,0.5,2,1538.669855,2,1.75755,7.212823,0.154626,150.917498,1,6.487979,0,0.471913,386,6965,10.15902,0.746038,0.040962,0.401135,0.271847,1,6.202137,386,0.385569,0,3.485243,0.252
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp21_false.dzn,1,0,1,0,1,0,0,0,0,2,0,2,0,42,0,0,1,2,3.673778,1001,1001,0,0.671766,2,9,0.625,4.020073,7.467606,0.525411,2.874131,0,1.278222,0.782337,64,2.409561,386,45,0.001391,45,0.5,2,1787.879324,2,1.759621,7.2,0.169841,154.674039,1,6.476444,0,0.471257,386,7703,10.325315,0.747489,0.040889,0.416777,0.272199,1,6.847111,386,0.387638,0,3.548325,0.25573
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_6_8.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.972962,17.945924,4.956044,0,0,2,0.971223,500,4,72.142857,0.001032,8.98014,0.000116,3.244604,0,1.527473,0.654676,7,2.599118,505,91,0.028777,544,3,0.333333,9877.095238,3,0.233342,2.296703,2.281154,431.0467,3,66.615385,0,0.709673,168.333333,45950,29.13669,1.611028,5.978022,-52.097024,0.605322,0,504.945055,500,0.186085,0,8.979985,0.209108
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp22_false.dzn,1,0,1,0,1,0,0,0,0,2,0,2,0,44,0,0,1,2,3.6852,1093,1093,0,0.676056,2,9,0.641791,4.241841,7.554589,0.522796,2.885403,0,1.277187,0.782971,67,2.373003,507,47,0.00128,45,0.5,2,2027.361426,2,1.79908,7.228128,0.16342,164.072631,1,6.529845,0,0.471203,507,8616,10.524865,0.742298,0.037612,0.416502,0.271356,1,7.044971,507,0.382313,0,3.609368,0.250994
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp23_false.dzn,1,0,1,0,1,0,0,0,0,2,0,2,0,46,0,0,1,2,3.695849,1189,1189,0,0.680071,2,9,0.666667,4.355259,7.721099,0.522849,2.89592,0,1.276226,0.78356,70,2.338041,507,49,0.001183,45,0.5,2,2166.081718,2,1.837691,7.25434,0.157508,175.418771,1,6.579623,0,0.471139,507,9714,10.759376,0.737384,0.034717,0.415281,0.270574,1,7.331321,507,0.377281,0,3.682943,0.246512
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp24_false.dzn,1,0,1,0,1,0,0,0,0,2,0,2,0,48,0,0,1,2,3.7058,1289,1289,0,0.683836,2,9,0.666667,4.584988,7.8009,0.520414,2.905753,0,1.275332,0.78411,73,2.304584,651,51,0.001096,45,0.5,2,2438.077293,2,1.875508,7.278826,0.262083,185.064554,1,6.626136,0,0.471074,651,10766,10.93993,0.732728,0.032145,0.413316,0.269847,1,7.52341,651,0.372478,0,3.738283,0.242263
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp24_true.dzn,1,0,1,0,2,0,0,0,0,2,0,2,0,50,0,2,1,2,3.718648,1393,1393,3,0.687054,2,9,0.657895,4.66553,7.714618,0.51672,2.916922,0,1.274854,0.784404,76,2.26326,651,51,0.001019,45,0.5,2,2247.101386,2,1.910997,7.311241,0.131536,192.865454,1,6.678363,0,0.471492,651,10982,11.001508,0.727242,0.02989,0.398758,0.268915,1,7.135802,651,0.36629,0,3.748743,0.23533
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_false.dzn,1,0,1,0,1,0,0,0,0,2,0,2,0,50,0,0,1,2,3.71512,1393,1393,0,0.687373,2,9,0.666667,4.686519,7.954196,0.520312,2.914969,0,1.274497,0.784623,76,2.272545,651,53,0.001018,45,0.5,2,2587.791269,2,1.912578,7.301752,0.254601,196.655599,1,6.669695,0,0.471012,651,12029,11.15388,0.728313,0.029851,0.41077,0.26917,1,7.80597,651,0.367865,0,3.805479,0.238226
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_true.dzn,1,0,1,0,2,0,0,0,0,2,0,2,0,52,0,2,1,2,3.727163,1501,1501,3,0.690408,2,9,0.666667,4.76917,7.869608,0.516805,2.925451,0,1.274047,0.7849,79,2.233066,651,53,0.00095,45,0.5,2,2371.818872,2,1.947455,7.332123,0.127762,204.609795,1,6.718693,0,0.471382,651,12253,11.212652,0.723123,0.027828,0.396456,0.268301,1,7.412583,651,0.362063,0,3.815562,0.23165
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,9.004165,18.00833,6.186813,0,0,2,0.979487,509,5,57.555556,0.001812,9.016808,0.000173,2.887179,0,2.142857,0.466667,9,2.776246,518,91,0.020513,544,3,0.333333,7942.338889,3,0.225335,2.879121,2.303111,468.874031,3,67.318681,0,0.656478,169.666667,47129,26.032755,1.571187,5.978022,-52.021942,0.484902,0,517.901099,509,0.154795,0,9.016614,0.316725
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_9.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.893262,17.786525,8.153846,0,0,1,0.979487,472,2,47.9,0.001524,8.903882,0.000147,3.805128,0,2.142857,0.466667,10,2.322638,479,91,0.020513,544,3,0.333333,5470.051587,3,0.10184,1.967033,1.843682,801.349366,3,88.087912,0,0.776813,157.333333,43582,33.880085,1.791511,5.978022,-52.481371,0.367925,0,478.923077,472,0.138611,0,8.903718,0.090771
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_7.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,8.818574,17.637148,8.153846,0,0,1,0.979487,450,2,45.3,0.00069,8.823367,0.000067,3.805128,0,2.142857,0.466667,10,2.555565,453,91,0.020513,544,3,0.333333,5185.670238,3,0.10184,1.967033,1.93447,794.103052,3,88.087912,0,0.776765,150,41220,33.573896,1.782561,5.978022,-52.390582,0.367925,0,452.967033,450,0.139719,0,8.823294,0.090771
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/6ShipsMixed.dzn,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3.050366,5705,5711,0,0.520057,2,14,0.012903,8.422869,24.253497,0.749658,2.632529,0,1.158721,0.863021,391,-1,20000001,1449,0,567,-1,-1,1660008062.408094,-1,2.529774,8.487969,0.525164,169.774477,-1,6.387386,0,-1,20000001,1860019691,5.025424,-1,0.086534,0.612923,-1,1,277988.296368,-1,-1,6,1.928623,0.355358
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_false.dzn,1,0,1,0,1,0,0,0,0,2,0,2,0,54,0,0,1,2,3.732092,1613,1613,0,0.693841,2,9,0.666667,5.008644,8.169925,0.517761,2.931768,0,1.272984,0.785556,82,2.212399,820,57,0.000886,45,0.5,2,3056.494842,2,1.984644,7.343486,0.244365,218.372246,1,6.749013,0,0.470862,820,14697,11.526997,0.720143,0.025945,0.404413,0.267946,1,8.28934,820,0.359387,0,3.921933,0.230725
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp26_true.dzn,1,0,1,0,2,0,0,0,0,2,0,2,0,54,0,2,1,2,3.735178,1613,1613,3,0.69357,2,9,0.666667,5.009831,7.946609,0.514727,2.933481,0,1.273292,0.785366,82,2.204089,820,55,0.000887,45,0.5,2,2664.318456,2,1.98324,7.351779,0.227427,214.558446,1,6.756635,0,0.471279,820,13461,11.37467,0.719208,0.025974,0.393739,0.267725,1,7.600791,820,0.357992,0,3.865798,0.228136
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_2.dzn,1,0,1,0,2,1,35,98,0,133,0,0,0,1,0,2,1,2,3.285935,493,493,2,0.3739,2,166,0.384615,1.586767,5.972356,0.366077,3.117302,0,1.054096,0.94868,13,3.306758,99,254,0.195015,35,0.333333,3,773.090229,2,1.44013,55.945904,0.796348,54.643856,1,11.588872,0,0.342493,99,1946,5.26749,1.067395,0.057187,1.188258,0.304327,0,3.007728,99,0.840615,0,1.562889,0.340926
benchmarks/still_life/still_life.mzn_AND_benchmarks/still_life/7x7.dzn,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,3.233672,486,486,3,0.697007,2,8,0.181818,1.042494,2.160964,0.378687,2.778055,0,1.164006,0.859102,11,2.914178,50,203,0,0,3.769231,0.265306,779.075758,49,1.70391,5.13643,1.037174,54.643856,1,9.936139,0,0.49405,50,2074,3.721881,1.463112,0,1.361,0.309246,0,3.01016,50,0.647085,0,1.377936,0.338201
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_5.dzn,1,0,1,1,2,1,0,0,0,4,0,4,0,91,0,3,1,2,4.281553,218,218,2,0.757511,2,3,1,1.527667,9.016808,0.497934,2.839056,0,1.508091,0.66309,41,4.365244,518,91,0.008584,544,3,0.333333,8896.108498,3,1.432068,2.708738,1.767899,441.823606,3,23.106796,0,0.721926,172.666667,47567,18.098391,0.962717,1.760518,-14.218053,0.70068,0,153.938511,511,0.25401,0,5.891451,0.167733
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_true.dzn,1,0,1,0,2,0,0,0,0,2,0,2,0,56,0,2,1,2,3.742736,1729,1729,3,0.696555,2,9,0.666667,5.095914,8.090792,0.51459,2.941054,0,1.272583,0.785803,85,2.176261,820,57,0.00083,45,0.5,2,2798.519242,2,2.018387,7.370312,0.225165,226.542171,1,6.792393,0,0.471199,820,14937,11.58061,0.715481,0.0243,0.390695,0.267184,1,7.89065,820,0.35396,0,3.931301,0.224775
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_4.dzn,1,0,1,0,2,1,35,126,0,161,0,0,0,1,0,2,1,2,3.290712,633,633,2,0.376157,2,214,0.384615,1.78152,6.321928,0.365357,3.157407,0,1.04222,0.959491,13,3.149601,125,324,0.186343,35,0.333333,3,988.808178,2,1.557935,56.240048,0.793631,69,1,13.891435,0,0.335579,125,2490,5.327944,1.083798,0.044632,1.230564,0.303886,0,3.003619,125,0.85032,0,1.551789,0.381122
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/kr-vs-kp.dzn,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,17.484474,4937,4937,2,0.286316,2,9,0.000626,13.118832,1.00333,0.000031,17.484474,0,1,1,3195,-1,3196,4937,0,3195,-1,-1,12391.773837,-1,1.189852,4.553772,0.617675,3206.642052,-1,1172.467895,0,-1,3196,25994,17.485407,-1,0.280263,-2.004774,-1,1,2.280175,-1,-1,0,1,0.250659
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_14.dzn,1,0,1,0,2,1,35,322,0,357,0,0,0,1,0,2,1,2,3.300999,1613,1613,2,0.381197,2,550,0.384615,2.718468,7.626457,0.360828,3.24696,0,1.016643,0.98363,13,3.038898,294,814,0.166978,35,0.333333,3,2485.833819,2,1.884808,56.873514,0.784631,168.33985,1,30.034237,0,0.325035,294,6285,5.46025,1.184868,0.017594,1.313346,0.302939,0,2.988588,294,0.879657,0,1.526528,0.628652
