@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
toilet_a_04_10.2-shuffled,1,2.971429,812,0.143177,140,68,0.173378,0.25,0.8,88,0.910633,136,155,0.722982,788,2.058166,2080
toilet_a_06_01.4-shuffled,1,17.651163,244,1.775039,86,40,0.226502,0.885648,0.530322,420,0.320637,80,147,0.321715,216,1.485362,3232
toilet_a_06_10.2-shuffled,1,8.989474,1329,0.668213,190,92,0.12355,0.44971,0.689793,410,0.607262,184,213,0.370267,1292,1.87819,5506
toilet_a_08_01.4-shuffled,1,84.321429,363,3.372581,112,52,0.079457,0.968417,0.508023,2094,0.161348,104,193,0.194266,318,1.184026,19196
toilet_a_08_10.2-shuffled,1,40.366667,1930,2.059326,240,116,0.068125,0.758534,0.568655,2076,0.282802,232,271,0.202509,1876,1.543489,22460
toilet_a_10_01.11-shuffled,1,158.176796,1391,4.340454,362,176,0.057647,0.975618,0.506171,10450,0.121075,352,680,0.150541,1325,1.157257,115951
toilet_a_10_01.5-shuffled,1,333.505882,629,4.696386,170,80,0.027701,0.989787,0.502566,10318,0.108854,160,302,0.14544,563,1.071088,113977
toilet_a_10_10.2-shuffled,1,196.206897,2615,3.987539,290,140,0.025623,0.930803,0.517919,10270,0.138031,280,329,0.143578,2540,1.225078,118030
toilet_c_02_01.2-shuffled,1,1.529412,30,0.054054,17,8,0.621622,0.52,0.657895,6,1.006579,16,23,0.993952,26,1.945946,76
toilet_c_04_01.4-shuffled,1,2.413793,149,0.086486,58,28,0.518919,0.507246,0.663462,46,0.956044,56,96,0.934049,130,2.075676,416
toilet_c_04_10.2-shuffled,1,2,816,0.018824,138,68,0.176471,0.177835,0.849015,44,0.996943,136,150,0.955882,788,2.112941,1828
toilet_c_06_01.5-shuffled,1,2.951456,304,0.170984,103,50,0.46114,0.504146,0.664829,92,0.907354,100,178,0.834092,281,2.069948,907
toilet_c_06_10.2-shuffled,1,2.331551,1324,0.047757,187,92,0.148336,0.169782,0.85486,68,0.979766,184,205,0.860675,1292,2.095514,3004
toilet_c_08_01.13-shuffled,1,2.979472,1210,0.065708,341,169,0.438056,0.438498,0.69517,280,0.950759,338,640,0.926519,1164,2.149897,3333
toilet_c_08_01.16-shuffled,1,2.968974,1492,0.053422,419,208,0.441291,0.438646,0.695098,334,0.959813,416,793,0.940204,1446,2.163606,4080
toilet_c_08_01.4-shuffled,1,3.102804,364,0.211921,107,52,0.399558,0.436842,0.695971,118,0.84795,104,181,0.765462,318,1.986755,1092
toilet_c_08_05.10-shuffled,1,3.577677,4684,0.019382,663,330,0.23723,0.270591,0.787035,298,0.987229,660,1175,0.964111,4634,2.209974,11138
toilet_c_08_05.6-shuffled,1,3.418546,2740,0.033046,399,198,0.229604,0.263422,0.791501,194,0.978005,396,667,0.937126,2690,2.185886,6542
toilet_c_08_05.7-shuffled,1,3.475269,3226,0.028095,465,231,0.232368,0.266008,0.789884,220,0.981367,462,794,0.94707,3176,2.194615,7691
toilet_c_08_05.8-shuffled,1,3.517891,3712,0.024434,531,264,0.234411,0.267929,0.788688,246,0.983839,528,921,0.954301,3662,2.201069,8840
toilet_c_08_05.9-shuffled,1,3.551089,4198,0.021617,597,297,0.235983,0.269412,0.787767,272,0.985732,594,1048,0.959795,4148,2.206035,9989
toilet_c_08_10.2-shuffled,1,2.451064,1931,0.047952,235,116,0.129371,0.152381,0.867769,100,0.968284,232,259,0.841126,1876,2.07992,4356
toilet_c_10_01.11-shuffled,1,3.370787,1355,0.15006,356,176,0.39916,0.441014,0.693956,320,0.90819,352,665,0.826132,1325,2.113445,3921
toilet_c_10_01.15-shuffled,1,3.256198,1863,0.110522,484,240,0.405393,0.430483,0.699064,408,0.931317,480,917,0.868675,1833,2.138373,5237
toilet_c_10_01.20-shuffled,1,3.177019,2498,0.083139,644,320,0.409711,0.423077,0.702703,518,0.947764,640,1232,0.899429,2468,2.155637,6882
toilet_c_10_01.4-shuffled,1,4.106061,466,0.401284,132,64,0.359551,0.503717,0.665019,166,0.776306,128,224,0.597952,436,1.955056,1618
toilet_c_10_05.11-shuffled,1,3.800905,6959,0.034014,884,440,0.21619,0.255222,0.796672,400,0.98023,880,1589,0.929914,6925,2.193878,16525
toilet_c_10_05.12-shuffled,1,3.807054,7614,0.031114,964,480,0.21705,0.255216,0.796676,430,0.981914,960,1744,0.935856,7580,2.19664,18050
toilet_c_10_05.7-shuffled,1,3.758865,4339,0.05423,564,280,0.210195,0.255268,0.796643,280,0.968499,560,969,0.888655,4305,2.17462,10425
toilet_c_10_05.9-shuffled,1,3.78453,5649,0.041806,724,360,0.21388,0.25524,0.79666,340,0.975706,720,1279,0.913975,5615,2.186455,13475
toilet_c_10_10.2-shuffled,1,2.957746,2579,0.092251,284,140,0.115867,0.162791,0.86,140,0.946667,280,314,0.706926,2540,2.066421,6000
toilet_g_02_01.2-shuffled,1,1.636364,17,0.090909,11,5,0.772727,0.692308,0.590909,4,1,10,17,1,14,1.818182,44
toilet_g_04_01.2-shuffled,1,2.181818,38,0.307692,22,10,0.653846,0.666667,0.6,24,0.806667,20,34,0.785714,20,1.692308,120
toilet_g_08_01.2-shuffled,1,3.72093,85,0.705882,43,20,0.492647,0.666667,0.6,80,0.559,40,67,0.488636,40,1.529412,400
toilet_g_20_01.2-shuffled,1,12.952381,159,2.068966,105,50,0.284483,0.971429,0.507246,440,0.28913,100,165,0.15,100,1.310345,2760
uclid-pipe2,1,2.807745,3327,0.165181,1472,678.5,0.735711,0.888244,0.529593,1159,0.929182,1357,2806,0.971418,2654,1.973256,8786
uclid-pipe3a,1,2.846995,3361,0.153686,1464,677,0.739515,0.888889,0.529412,1180,0.937189,1354,2839,0.988317,2658,1.99974,8857
Umbrella_tbm_05.tex.module.000011,1,3.016871,2977,0.494922,1956,167.6,0.49566,0.650535,0.605864,2743,0.875922,1676,2684,0.696341,2672,2.075162,14972
Umbrella_tbm_05.tex.module.000015,1,3.009274,2950,0.494588,1941,166.1,0.495334,0.650808,0.605764,2716,0.877534,1661,2654,0.697925,2642,2.076521,14816
Umbrella_tbm_05.tex.module.000025,1,2.961102,2788,0.492424,1851,157.1,0.493222,0.652578,0.605115,2554,0.883673,1571,2474,0.707201,2462,2.075359,13880
Umbrella_tbm_05.tex.module.000030,1,2.91723,2653,0.490383,1776,149.6,0.491228,0.654249,0.604504,2419,0.888109,1496,2324,0.717341,2312,2.071444,13100
Umbrella_tbm_05.tex.module.000039,1,2.859431,2491,0.487583,1686,140.6,0.488494,0.656544,0.603667,2257,0.893051,1406,2144,0.731758,2132,2.064024,12164
Umbrella_tbm_05.tex.module.000043,1,2.817343,2383,0.48546,1626,134.6,0.486422,0.658284,0.603033,2149,0.898167,1346,2024,0.740787,2012,2.062004,11540
Umbrella_tbm_05.tex.module.000053,1,2.748047,2221,0.481802,1536,125.6,0.482849,0.661288,0.601943,1987,0.905203,1256,1844,0.760816,1832,2.05525,10604
Umbrella_tbm_05.tex.module.000064,1,2.597374,1924,0.473058,1371,109.1,0.474311,0.668481,0.599347,1690,0.919438,1091,1514,0.803291,1502,2.037281,8888
Umbrella_tbm_05.tex.module.000065,1,2.581858,1897,0.472089,1356,107.6,0.473365,0.669279,0.599061,1663,0.922509,1076,1484,0.806366,1472,2.038915,8732
Umbrella_tbm_05.tex.module.000079,1,2.533181,1816,0.468961,1311,103.1,0.47031,0.671859,0.598136,1582,0.930759,1031,1394,0.817332,1382,2.040823,8264
Umbrella_tbm_05.tex.module.000088,1,2.501162,1747,0.47561,1291,101.1,0.471777,0.676514,0.596476,1528,0.932262,1011,1354,0.816857,1342,2.03554,8002
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,2.836491,8471,0.230701,3009,351.125,0.244434,0.397051,0.715794,7727,0.944358,2809,2492,0.798217,2468,2.596861,30031
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,2.836491,8471,0.230701,3009,351.125,0.244434,0.397051,0.715794,7727,0.944358,2809,2492,0.799545,2468,2.596861,30031
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,2.830967,8479,0.231725,3029,352.625,0.246208,0.398541,0.715031,7727,0.945988,2821,2516,0.799555,2492,2.594285,30091
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,2.832947,8475,0.230912,3017,351.625,0.245026,0.397461,0.715584,7727,0.945321,2813,2500,0.799404,2476,2.596001,30051
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,2.838505,8467,0.229885,2997,350.125,0.243246,0.395969,0.716348,7727,0.94368,2801,2476,0.797397,2452,2.598585,29991
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,2.834942,8471,0.230097,3005,350.625,0.24384,0.39638,0.716137,7727,0.944648,2805,2484,0.79892,2460,2.597723,30011
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,2.831397,8475,0.230309,3013,351.125,0.244434,0.396791,0.715927,7727,0.945613,2809,2492,0.800109,2468,2.596861,30031
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,2.836491,8471,0.230701,3009,351.125,0.244434,0.397051,0.715794,7727,0.944358,2809,2492,0.798881,2468,2.596861,30031
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,2.834942,8471,0.230097,3005,350.625,0.24384,0.39638,0.716137,7727,0.944648,2805,2484,0.799253,2460,2.597723,30011
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,2.834942,8471,0.230097,3005,350.625,0.24384,0.39638,0.716137,7727,0.944648,2805,2484,0.799586,2460,2.597723,30011
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,2.836491,8471,0.230701,3009,351.125,0.244434,0.397051,0.715794,7727,0.944358,2809,2492,0.798881,2468,2.596861,30031
Umbrella_tbm_21.tex.module.000024,1,2.985265,2306,0.486627,1493,124.8,0.486379,0.659612,0.60255,2086,0.900276,1248,1964,0.728821,1952,2.089896,11214
Umbrella_tbm_21.tex.module.000029,1,2.953729,2225,0.484872,1448,120.3,0.484613,0.661153,0.601991,2005,0.904591,1203,1874,0.736254,1862,2.088441,10746
Umbrella_tbm_21.tex.module.000044,1,2.846154,1982,0.478533,1313,106.8,0.478235,0.666726,0.599979,1762,0.919484,1068,1604,0.765392,1592,2.083184,9342
Umbrella_tbm_21.tex.module.000049,1,2.846154,1982,0.478533,1313,106.8,0.478235,0.666726,0.599979,1762,0.919484,1068,1604,0.765392,1592,2.083184,9342
Umbrella_tbm_21.tex.module.000056,1,2.83282,1955,0.477707,1298,105.3,0.477404,0.667453,0.599717,1735,0.921348,1053,1574,0.77001,1562,2.082499,9186
Umbrella_tbm_21.tex.module.000069,1,2.824534,1909,0.481333,1288,104.3,0.479482,0.674954,0.597031,1699,0.920977,1043,1554,0.770721,1542,2.077445,9028
Umbrella_tbm_21.tex.module.000079,1,2.823764,1863,0.480253,1254,101.4,0.478357,0.670771,0.598526,1663,0.922607,1014,1514,0.770346,1502,2.078989,8820
Umbrella_tbm_21.tex.module.000129,1,2.814309,1845,0.479693,1244,100.4,0.477774,0.671333,0.598325,1645,0.924165,1004,1494,0.773643,1482,2.078989,8716
Umbrella_tbm_21.tex.module.000134,1,2.794935,1809,0.478532,1224,98.4,0.476565,0.672499,0.597908,1609,0.92664,984,1454,0.779611,1442,2.077352,8508
Umbrella_tbm_21.tex.module.000139,1,2.779983,1782,0.477622,1209,96.9,0.475618,0.673412,0.597581,1582,0.928737,969,1424,0.784063,1412,2.076486,8352
Umbrella_tbm_21.tex.module.000149,1,2.764657,1755,0.476677,1194,95.4,0.474634,0.674362,0.597243,1555,0.930128,954,1394,0.788691,1382,2.073885,8196
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,2.754201,6019,0.22498,2083,324.166667,0.243558,0.360342,0.735109,5596,0.949308,1945,1796,0.787386,1778,2.603472,21658
Umbrella_tbm_24.tex.module.000066,1,2.488764,959,0.46134,712,67.5,0.471005,0.692729,0.590762,830,0.959199,540,731,0.873224,722,2.029639,4330
Umbrella_tbm_24.tex.module.000103,1,2.489426,894,0.467173,662,62.25,0.466482,0.6881,0.592382,781,0.961067,498,675,0.878262,666,2.020041,4043
Umbrella_tbm_24.tex.module.000131,1,2.545455,859,0.463557,616,58,0.462828,0.690749,0.591454,746,0.954008,464,635,0.889904,626,2.010204,3838
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,2.834989,6027,0.264967,2315,264.875,0.269215,0.423419,0.702534,5525,0.94038,2119,2028,0.796649,2008,2.521041,22063
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,2.834989,6027,0.264967,2315,264.875,0.269215,0.423419,0.702534,5525,0.94038,2119,2028,0.796649,2008,2.521041,22063
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,2.834989,6027,0.264967,2315,264.875,0.269215,0.423419,0.702534,5525,0.94038,2119,2028,0.796649,2008,2.521041,22063
Umbrella_tbm_25.tex.module.000003,1,3.14588,3439,0.500622,2221,194.1,0.501244,0.648205,0.606721,3220,0.871492,1941,3224,0.667482,3212,2.1037,17766
Umbrella_tbm_25.tex.module.000031,1,3.141378,3449,0.499067,2221,194.1,0.501244,0.646677,0.607284,3220,0.871492,1941,3224,0.668183,3212,2.1037,17766
Umbrella_tbm_25.tex.module.000041,1,3.123621,3368,0.498323,2176,189.6,0.500559,0.647272,0.607064,3139,0.873332,1896,3134,0.671079,3122,2.10238,17298
Umbrella_tbm_25.tex.module.000084,1,2.895133,2558,0.487805,1726,144.6,0.490881,0.655688,0.603978,2329,0.897546,1446,2234,0.722608,2222,2.084817,12618
Umbrella_tbm_25.tex.module.000087,1,2.895133,2558,0.487805,1726,144.6,0.490881,0.655688,0.603978,2329,0.897546,1446,2234,0.722059,2222,2.084817,12618
Umbrella_tbm_25.tex.module.000099,1,2.895133,2538,0.491081,1726,144.6,0.48976,0.657413,0.60335,2329,0.898023,1446,2224,0.720361,2212,2.087205,12598
Umbrella_tbm_25.tex.module.000106,1,2.904378,2553,0.49114,1736,145.6,0.493109,0.661159,0.601989,2329,0.895831,1456,2254,0.720538,2242,2.082258,12668
Umbrella_tbm_25.tex.module.000121,1,2.909472,2456,0.494456,1668,139.8,0.491967,0.655899,0.603901,2257,0.895142,1398,2174,0.716421,2162,2.080109,12252
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,3.003516,11500,0.269994,3982,369.7,0.275721,0.38907,0.719906,10649,0.933436,3697,4044,0.744785,4018,2.523011,42700
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,3.00605,11495,0.269338,3967,368.7,0.274732,0.38812,0.720399,10649,0.932778,3687,4024,0.744687,3998,2.524408,42650
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,3.003516,11500,0.269994,3982,369.7,0.275721,0.38907,0.719906,10649,0.933436,3697,4044,0.744785,4018,2.523011,42700
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,3.006042,11510,0.269063,3972,368.7,0.275474,0.388419,0.720244,10649,0.933676,3687,4039,0.745924,4013,2.522848,42680
Umbrella_tbm_26.tex.module.000004,1,2.928571,2193,0.481354,1428,118.3,0.482412,0.660038,0.602396,1969,0.901251,1183,1824,0.746985,1812,2.076964,10518
Umbrella_tbm_26.tex.module.000021,1,2.939076,2198,0.481403,1428,118.3,0.483777,0.661883,0.601727,1969,0.900686,1183,1834,0.745927,1822,2.074123,10538
Umbrella_tbm_26.tex.module.000041,1,2.800475,1901,0.472503,1263,101.8,0.475348,0.669253,0.599071,1672,0.917914,1018,1504,0.788992,1492,2.062895,8822
Umbrella_tbm_26.tex.module.000061,1,2.766287,1820,0.472951,1228,98.3,0.475938,0.67845,0.595788,1591,0.918495,983,1434,0.802178,1422,2.05078,8404
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,3.004448,6232,0.298292,2473,222.8,0.293142,0.470015,0.680265,5650,0.930606,2228,2334,0.798243,2312,2.446998,23238
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,3.008492,6242,0.297918,2473,222.8,0.294029,0.47035,0.68011,5650,0.930283,2228,2344,0.797888,2322,2.445183,23258
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,3.004448,6232,0.298292,2473,222.8,0.293142,0.470015,0.680265,5650,0.930606,2228,2334,0.798243,2312,2.446998,23238
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,3.004448,6232,0.298292,2473,222.8,0.293142,0.470015,0.680265,5650,0.930606,2228,2334,0.798243,2312,2.446998,23238
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,2.998389,6237,0.298545,2483,223.3,0.294029,0.470666,0.679964,5650,0.931992,2233,2344,0.798609,2322,2.44581,23263
Umbrella_tbm_29.tex.module.000009,1,3.058459,1716,0.502055,1129,120.125,0.49921,0.654473,0.604422,1593,0.851269,961,1579,0.719394,1570,1.999684,8729
Umbrella_tbm_29.tex.module.000010,1,3.048344,1695,0.501604,1117,118.625,0.498717,0.654682,0.604346,1572,0.852614,949,1555,0.721314,1546,1.999359,8606
Umbrella_tbm_29.tex.module.000078,1,2.803299,1147,0.49348,788,79,0.482949,0.665161,0.600542,1040,0.879774,632,963,0.794347,954,1.956871,5530
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,2.957535,5265,0.292178,1931,220.375,0.288925,0.413661,0.707383,4827,0.917953,1763,1954,0.774199,1936,2.418601,19517
vis.arbiter.E-f4-shuffled,1,2.947942,7703,0.034671,3669,1818.5,0.524408,0.750069,0.571406,3605,0.978818,3637,5672,0.984443,7210,2.263868,25236
vis.coherence^1.E-d4-shuffled,1,2.966161,8022,0.007119,3694,1838,0.523227,0.750068,0.571406,3652,0.998765,3676,5733,1.000085,7304,2.318974,25565
vis.elevator^1.E-f2-shuffled,1,2.903536,6154,0.07685,2913,1432.5,0.528612,0.750089,0.5714,2819,0.949774,2865,4471,0.9611,5638,2.179475,19734
vis.emodel.E-f4-shuffled,1,2.934014,6293,0.034431,2940,1454.5,0.530837,0.750087,0.5714,2875,0.980828,2909,4579,0.986496,5750,2.264317,20126
vis.prodcell^01.E-d4-shuffled,1,2.985253,13075,0.009936,6035,3010,0.52681,0.750042,0.571415,6005,0.993954,6020,9491,0.995791,12010,2.313388,42036
vis.prodcell^04.E-f4-shuffled,1,2.972694,29020,0.028689,13367,6653,0.525342,0.750019,0.571422,13245,0.97988,13306,20875,0.984937,26490,2.275921,92716
vis.prodcell^05.E-f4-shuffled,1,2.973464,29850,0.027824,13755,6847,0.524914,0.750018,0.571423,13633,0.980499,13694,21469,0.985387,27266,2.277653,95432
vis.prodcell^08.E-f4-shuffled,1,2.979591,38925,0.021356,17884,8911.5,0.525663,0.750014,0.571424,17762,0.985055,17823,28011,0.988819,35524,2.290596,124335
vis.prodcell^09.E-f2-shuffled,1,2.933382,11762,0.070931,5479,2709,0.528683,0.750047,0.571413,5357,0.949774,5418,8497,0.961292,10714,2.191389,37500
vis.prodcell^23.E-f4-shuffled,1,2.979101,38018,0.021853,17465,8702,0.525255,0.750014,0.571424,17343,0.984708,17404,27329,0.988559,34686,2.289602,121402
vis.prodcell^24.E-f3-shuffled,1,2.967043,24001,0.034632,11075,5507,0.525837,0.750023,0.571421,10953,0.975689,11014,17279,0.981633,21906,2.264029,76672
vonNeumann-ripple-carry-13-c-shuffled,1,1.47037,1036976,0.005014,764370,382003,0.728408,0.750654,0.571215,375976,0.996179,764006,817700,0.996994,746608,2.32489,2621145
vonNeumann-ripple-carry-15-c-shuffled,1,1.473835,1779163,0.004359,1306622,653071,0.728984,0.750576,0.57124,643927,0.996632,1306142,1402386,0.997339,1279826,2.326006,4491434
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,2.989988,2600,0.446063,1698,150.3,0.488166,0.702504,0.58737,2260,0.877697,1503,2145,0.728792,2134,2.175467,12304
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,3.044266,3922,0.432288,2372,214.2,0.467636,0.64978,0.606142,3491,0.87091,2142,3056,0.710399,3044,2.206427,18334
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,2.996056,2963,0.422003,1775,158,0.456435,0.655895,0.603903,2601,0.885363,1580,2174,0.733307,2162,2.221499,13426
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,3.120723,4313,0.439642,2601,237.1,0.475003,0.648064,0.606773,3887,0.869813,2371,3506,0.685968,3494,2.21745,20642
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,2.994652,2792,0.420215,1683,148.8,0.458091,0.667727,0.599619,2430,0.883508,1488,2044,0.749933,2032,2.20372,12588
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,3.040162,4391,0.410128,2465,223.5,0.441227,0.610261,0.621017,3930,0.878969,2235,3093,0.715005,3080,2.248074,19774
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,3.112801,4826,0.417089,2695,246.5,0.448481,0.606799,0.622355,4370,0.877982,2465,3543,0.690404,3530,2.258101,22214
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,3.004553,3136,0.400042,1757,156.2,0.430798,0.630404,0.613345,2752,0.889623,1562,2073,0.754009,2060,2.243973,13653
x120.0,1,3.010204,10850,0.44488,3724,3604,0.627274,0.591932,0.628168,1684,0.768426,3604,7033,0.737628,9528,1.999643,30148
x120.1,1,3.008593,10844,0.444583,3724,3604,0.627075,0.59199,0.628145,1684,0.768473,3604,7027,0.737882,9522,1.999643,30130
x120.2,1,3.01101,10853,0.444583,3724,3604,0.626928,0.591902,0.628179,1684,0.768402,3604,7031,0.737883,9531,1.999643,30157
x120.3,1,3.013963,10864,0.44486,3724,3604,0.627027,0.591796,0.628221,1684,0.768315,3604,7039,0.737646,9542,1.999644,30190
x120.4,1,3.01101,10853,0.44494,3724,3604,0.627285,0.591902,0.628179,1684,0.768402,3604,7035,0.737578,9531,1.999643,30157
x120.5,1,3.008324,10843,0.444266,3724,3604,0.626774,0.592,0.628141,1684,0.768481,3604,7023,0.738154,9521,1.999643,30127
x120.6,1,3.011815,10856,0.444197,3724,3604,0.626493,0.591873,0.628191,1684,0.768378,3604,7028,0.738213,9534,1.999643,30166
x120.7,1,3.006982,10838,0.444196,3724,3604,0.626786,0.592048,0.628122,1684,0.768521,3604,7020,0.738213,9516,1.999643,30112
x120.8,1,3.007787,10841,0.443899,3724,3604,0.626439,0.592019,0.628133,1684,0.768497,3604,7018,0.738467,9519,1.999643,30121
x120.9,1,3.010473,10851,0.44493,3724,3604,0.627308,0.591922,0.628172,1684,0.768418,3604,7034,0.737586,9529,1.999643,30151
x240.0,1,3.02015,21762,0.445383,7444,7204,0.627068,0.5916,0.628298,3364,0.76817,7204,14099,0.737246,19120,1.999822,60484
x240.1,1,3.018941,21753,0.445161,7444,7204,0.626919,0.591644,0.628281,3364,0.768205,7204,14090,0.737436,19111,1.999822,60457
x240.2,1,3.021628,21773,0.445877,7444,7204,0.627473,0.591547,0.628319,3364,0.768126,7204,14115,0.736824,19131,1.999822,60517
x240.3,1,3.019747,21759,0.445176,7444,7204,0.626885,0.591615,0.628293,3364,0.768181,7204,14093,0.737423,19117,1.999822,60475
x240.4,1,3.022166,21777,0.445709,7444,7204,0.627272,0.591528,0.628327,3364,0.768111,7204,14113,0.736967,19135,1.999822,60529
x240.5,1,3.020956,21768,0.445398,7444,7204,0.627034,0.591572,0.62831,3364,0.768146,7204,14102,0.737233,19126,1.999822,60502
x240.6,1,3.020553,21765,0.445457,7444,7204,0.627118,0.591586,0.628304,3364,0.768158,7204,14102,0.737182,19123,1.999822,60493
x240.7,1,3.02324,21785,0.445906,7444,7204,0.627405,0.59149,0.628342,3364,0.768079,7204,14121,0.736799,19143,1.999822,60553
x240.8,1,3.020285,21763,0.445675,7444,7204,0.627352,0.591596,0.6283,3364,0.768166,7204,14106,0.736996,19121,1.999822,60487
x240.9,1,3.020419,21764,0.445433,7444,7204,0.627101,0.591591,0.628302,3364,0.768162,7204,14101,0.737204,19122,1.999822,60490
x30.0,1,2.946467,2662,0.436456,934,904,0.623457,0.594128,0.627302,424,0.770132,904,1717,0.744509,2330,1.998548,7384
x30.1,1,2.941113,2657,0.435431,934,904,0.622772,0.594331,0.627222,424,0.770298,904,1712,0.745375,2325,1.998545,7369
x30.2,1,2.943255,2659,0.43875,934,904,0.625954,0.59425,0.627254,424,0.770231,904,1722,0.742565,2327,1.998546,7375
x30.3,1,2.947537,2663,0.437387,934,904,0.624319,0.594087,0.627318,424,0.770099,904,1720,0.743721,2331,1.998548,7387
x30.4,1,2.937901,2654,0.439184,934,904,0.62673,0.594454,0.627174,424,0.770397,904,1721,0.742195,2322,1.998543,7360
x30.5,1,2.940043,2656,0.436681,934,904,0.62409,0.594372,0.627206,424,0.770331,904,1715,0.744317,2324,1.998544,7366
x30.6,1,2.931478,2648,0.438321,934,904,0.626277,0.5947,0.627077,424,0.770597,904,1716,0.742927,2316,1.99854,7342
x30.7,1,2.937768,2648,0.438321,932,902,0.625912,0.594442,0.627179,423,0.770442,902,1715,0.74298,2317,1.99854,7344
x30.8,1,2.928266,2645,0.435148,934,904,0.62331,0.594824,0.627029,424,0.770698,904,1706,0.745613,2313,1.998539,7333
x30.9,1,2.947537,2663,0.436661,934,904,0.623593,0.594087,0.627318,424,0.770099,904,1718,0.744336,2331,1.998548,7387
x60.0,1,2.987661,5389,0.44229,1864,1804,0.626279,0.592699,0.627865,844,0.769024,1804,3489,0.739744,4727,1.999282,14965
x60.1,1,2.988197,5390,0.442032,1864,1804,0.625987,0.592679,0.627873,844,0.769008,1804,3488,0.739965,4728,1.999282,14968
x60.2,1,2.984442,5383,0.442588,1864,1804,0.626774,0.592818,0.627818,844,0.769121,1804,3488,0.739491,4721,1.999281,14947
x60.3,1,2.989807,5393,0.441973,1864,1804,0.62583,0.59262,0.627896,844,0.76896,1804,3489,0.740015,4731,1.999283,14977
x60.4,1,2.982833,5380,0.440849,1864,1804,0.625135,0.592877,0.627795,844,0.769169,1804,3477,0.740971,4718,1.999281,14938
