@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC

@DATA
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0,0,0.435897,40,40,40,340,0.05,0.05,340,0.425,693,0,0,0.435949,17,197,0.325,0,0.5,0.425,0.711487,0.07746,0.575,281.555882,19,237,380,17,19,225,19
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339,0.05,0.05,339,0.42375,665,0,0,0.445936,16.95,187,0.3,0,0.575,0.425,0.713287,0.091336,0.6,282.737463,19,236,382,16.95,19,225,19
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0,0,0.435897,40,40,40,340,0.05,0.05,340,0.425,688,0,0,0.436515,17,198,0.325,0,0.55,0.425,0.713166,0.068465,0.55,282.102941,19,237,375,17,19,226,19
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0,0,0.44359,40,40,40,346,0.05,0.05,346,0.4325,640,0,0,0.448461,17.3,197,0.325,0,0.475,0.425,0.714096,0.082196,0.625,277.216763,19,233,255,17.3,19,224,19
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,565,0,0,0.442804,17.4,194,0.325,0,0.5,0.45,0.713855,0.067961,0.6,276.655172,19,236,257,17.4,19,225,19
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,632,0,0,0.443194,17.4,197,0.35,0,0.5,0.4125,0.710573,0.077822,0.65,276.442529,19,235,257,17.4,19,225,19
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0,0,0.428205,40,40,40,334,0.05,0.05,334,0.4175,648,0,0,0.446034,16.7,194,0.3,0,0.475,0.4,0.723896,0.084447,0.575,285.341317,19,236,374,16.7,19,225,19
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,664,0,0,0.405404,16.65,202,0.325,0,0.45,0.4125,0.717411,0.059569,0.525,287.084084,19,237,386,16.65,19,226,19
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0,0,0.438462,40,40,40,342,0.05,0.05,342,0.4275,604,0,0,0.453018,17.1,192,0.325,0,0.525,0.425,0.712926,0.082689,0.6,282.263158,19,237,380,17.1,19,225,19
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338,0.05,0.05,338,0.4225,696,0,0,0.431942,16.9,196,0.3,0,0.5,0.425,0.715085,0.078222,0.575,282.674556,19,236,384,16.9,19,224,19
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0,0,0.438462,40,40,40,342,0.05,0.05,342,0.4275,650,0,0,0.428431,17.1,187,0.325,0,0.5,0.425,0.714586,0.077419,0.6,279.561404,19,236,363,17.1,19,223,19
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,682,0,0,0.447875,16.65,199,0.3,0,0.525,0.425,0.715725,0.082073,0.575,288.276276,19,237,389,16.65,19,227,19
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,646,0,0,0.448979,17.4,187,0.325,0,0.5,0.45,0.703886,0.067268,0.55,276.140805,19,235,257,17.4,19,224,19
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0,0,0.429487,40,40,40,335,0.05,0.05,335,0.41875,674,0,0,0.438339,16.75,198,0.3,0,0.525,0.4,0.718812,0.087455,0.6,283.907463,19,235,381,16.75,19,224,19
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0,0,0.425641,40,40,40,332,0.05,0.05,332,0.415,683,0,0,0.414869,16.6,199,0.325,0,0.475,0.4125,0.719225,0.063934,0.6,285.927711,19,235,385,16.6,19,224,19
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,638,0,0,0.418495,16.65,183,0.325,0,0.55,0.4,0.724046,0.075529,0.575,285.36036,19,236,382,16.65,19,226,19
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339,0.05,0.05,339,0.42375,681,0,0,0.440464,16.95,186,0.325,0,0.475,0.425,0.718272,0.074572,0.65,281.569322,19,235,371,16.95,19,225,19
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0,0,0.433333,40,40,40,338,0.05,0.05,338,0.4225,661,0,0,0.431325,16.9,187,0.3,0,0.475,0.425,0.729689,0.089757,0.575,281.532544,19,235,263,16.9,19,225,19
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330,0.05,0.05,330,0.4125,690,0,0,0.426352,16.5,189,0.325,0,0.525,0.4,0.724499,0.071807,0.55,286.478788,19,235,385,16.5,19,224,19
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0,0,0.423077,40,40,40,330,0.05,0.05,330,0.4125,651,0,0,0.417719,16.5,181,0.325,0,0.475,0.4,0.716117,0.073527,0.55,288.872727,19,236,396,16.5,19,225,19
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0,0,0.426923,40,40,40,333,0.05,0.05,333,0.41625,692,0,0,0.415204,16.65,200,0.325,0,0.45,0.425,0.715725,0.066509,0.525,284.990991,19,237,390,16.65,19,223,19
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0,0,0.439744,40,40,40,343,0.05,0.05,343,0.42875,714,0,0,0.429132,17.15,190,0.325,0,0.45,0.425,0.707775,0.059306,0.525,279.956268,19,238,353,17.15,19,225,19
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0,0,0.430769,40,40,40,336,0.05,0.05,336,0.42,608,0,0,0.418381,16.8,196,0.3,0,0.525,0.425,0.713654,0.067129,0.55,285.136905,19,238,385,16.8,19,226,19
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0,0,0.45,40,40,40,351,0.05,0.05,351,0.43875,662,0,0,0.445852,17.55,202,0.325,0,0.425,0.425,0.706941,0.074151,0.6,275.740741,19,235,255,17.55,19,225,19
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0,0,0.434615,40,40,40,339,0.05,0.05,339,0.42375,683,0,0,0.445936,16.95,189,0.3,0,0.575,0.425,0.713287,0.091336,0.6,282.053097,19,235,379,16.95,19,224,19
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0,0,0.435897,40,40,40,340,0.05,0.05,340,0.425,635,0,0,0.436515,17,195,0.325,0,0.55,0.425,0.713166,0.068465,0.55,282.888235,19,236,385,17,19,225,19
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0,0,0.44359,40,40,40,346,0.05,0.05,346,0.4325,671,0,0,0.448461,17.3,191,0.325,0,0.475,0.425,0.714096,0.082196,0.625,277.260116,19,234,258,17.3,19,224,19
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,584,0,0,0.442804,17.4,192,0.325,0,0.5,0.45,0.713855,0.067961,0.6,276.33046,19,236,258,17.4,19,223,19
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0,0,0.446154,40,40,40,348,0.05,0.05,348,0.435,665,0,0,0.443194,17.4,197,0.35,0,0.5,0.4125,0.710573,0.077822,0.65,277.12931,19,235,256,17.4,19,223,19
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,567,0,0,0.224139,9,423,0.15,0,0.3,0.225,0.849132,0.056181,0.325,503.216667,25,502,525,9,25,486,25
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,585,0,0,0.241138,9,405,0.15,0,0.275,0.225,0.851123,0.064469,0.325,498.483333,25,497,517,9,25,480,25
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,556,0,0,0.233539,9,424,0.15,0,0.325,0.225,0.851123,0.061745,0.375,499.366667,25,501,517,9,25,485,25
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,564,0,0,0.246187,9,453,0.15,0,0.275,0.225,0.850643,0.056734,0.35,502.538889,25,501,519,9,25,484,25
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,581,0,0,0.232814,9,429,0.15,0,0.35,0.2,0.849506,0.063738,0.4,501.233333,25,501,516,9,25,484,25
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,567,0,0,0.221171,9,419,0.15,0,0.275,0.225,0.851212,0.060725,0.35,498.194444,25,499,518,9,25,483,25
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,568,0,0,0.242271,9,444,0.175,0,0.325,0.225,0.847799,0.061492,0.425,497.494444,25,499,515,9,25,479,25
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,572,0,0,0.230257,9,434,0.175,0,0.3,0.225,0.851212,0.053327,0.35,498.116667,25,497,514,9,25,484,25
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,588,0,0,0.219268,9,440,0.175,0,0.275,0.225,0.850146,0.059424,0.375,497.9,25,499,512,9,25,482,25
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,581,0,0,0.262503,9,440,0.175,0,0.275,0.225,0.850839,0.063738,0.375,500.972222,25,501,520,9,25,481,25
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,575,0,0,0.236106,9,439,0.15,0,0.3,0.225,0.850146,0.066144,0.35,498.561111,25,499,516,9,25,483,25
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,570,0,0,0.233619,9,425,0.175,0,0.375,0.225,0.850146,0.071589,0.4,496.605556,25,496,513,9,25,480,25
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,581,0,0,0.233295,9,436,0.15,0,0.3,0.225,0.851123,0.069597,0.375,498.077778,25,500,512,9,25,484,25
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,565,0,0,0.259881,9,436,0.15,0,0.3,0.225,0.850412,0.055057,0.325,502.972222,25,502,521,9,25,484,25
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,569,0,0,0.230712,9,418,0.175,0,0.275,0.225,0.851212,0.059687,0.375,501.627778,25,501,518,9,25,485,25
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,566,0,0,0.198023,9,446,0.15,0,0.275,0.225,0.850412,0.067777,0.4,498.383333,25,498,514,9,25,482,25
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,566,0,0,0.25835,9,438,0.15,0,0.3,0.225,0.851265,0.075829,0.4,502.561111,25,501,524,9,25,485,25
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,556,0,0,0.245816,9,437,0.15,0,0.325,0.225,0.851123,0.071589,0.35,501.433333,25,502,516,9,25,489,25
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,562,0,0,0.218882,9,437,0.15,0,0.275,0.225,0.850999,0.053619,0.35,498.616667,25,496,514,9,25,481,25
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,576,0,0,0.237104,9,436,0.15,0,0.325,0.2375,0.843445,0.073101,0.4,505.561111,25,506,526,9,25,489,25
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,569,0,0,0.237519,9,433,0.15,0,0.3,0.225,0.850643,0.068465,0.375,498.283333,25,499,516,9,25,478,25
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,554,0,0,0.234776,9,434,0.15,0,0.325,0.225,0.850643,0.059948,0.4,498.927778,25,501,516,9,25,481,25
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,557,0,0,0.266096,9,438,0.15,0,0.275,0.225,0.851283,0.055621,0.375,499.516667,25,501,516,9,25,480,25
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,573,0,0,0.215318,9,427,0.175,0,0.325,0.225,0.850146,0.049054,0.325,500.683333,25,502,517,9,25,486,25
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,561,0,0,0.240953,9,439,0.15,0,0.275,0.225,0.851283,0.064226,0.35,501.727778,25,502,516,9,25,488,25
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,557,0,0,0.232628,9,433,0.15,0,0.275,0.225,0.850643,0.072672,0.375,498.972222,25,498,516,9,25,483,25
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,565,0,0,0.23234,9,415,0.15,0,0.275,0.2,0.851283,0.062998,0.4,498.355556,25,499,516,9,25,482,25
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,555,0,0,0.234974,9,435,0.15,0,0.25,0.2125,0.848279,0.057282,0.375,496.533333,25,495,513,9,25,480,25
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,565,0,0,0.238848,9,424,0.15,0,0.25,0.2,0.851212,0.065907,0.375,499.588889,25,501,514,9,25,484,25
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,583,0,0,0.253088,9,436,0.15,0,0.3,0.225,0.851212,0.062998,0.35,502.222222,25,503,524,9,25,485,25
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,569,0,0,0.213826,9,414,0.15,0,0.275,0.225,0.850146,0.061745,0.325,498.4,25,498,515,9,25,482,25
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,558,0,0,0.193043,9,449,0.15,0,0.35,0.2125,0.850839,0.057554,0.35,502.077778,25,503,516,9,25,487,25
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,563,0,0,0.207704,9,438,0.15,0,0.3,0.225,0.850999,0.059687,0.375,497.955556,25,493,515,9,25,482,25
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,570,0,0,0.228426,9,445,0.15,0,0.375,0.225,0.851123,0.068465,0.375,503.044444,25,502,520,9,25,486,25
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,559,0,0,0.211782,9,432,0.15,0,0.3,0.225,0.851212,0.064226,0.375,499.261111,25,502,515,9,25,486,25
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,573,0,0,0.200313,9,443,0.15,0,0.3,0.225,0.851123,0.060208,0.325,501.927778,25,501,521,9,25,481,25
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,562,0,0,0.253734,9,418,0.15,0,0.3,0.2375,0.851265,0.062998,0.325,498.905556,25,499,518,9,25,483,25
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,569,0,0,0.223944,9,440,0.175,0,0.325,0.225,0.847284,0.054199,0.325,503.6,25,502,521,9,25,487,25
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,590,0,0,0.217988,9,441,0.15,0,0.25,0.225,0.850643,0.055621,0.35,498.322222,25,496,517,9,25,480,25
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0,0,0.230769,40,40,40,180,0.05,0.05,180,0.225,563,0,0,0.230568,9,427,0.15,0,0.275,0.225,0.850839,0.063246,0.35,500.088889,25,502,515,9,25,482,25
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,702,0,0,0.198656,6.75,602,0.125,0,0.225,0.175,0.717087,0.052959,0.3,648.422222,40,648,658,6.75,40,635,40
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,687,0,0,0.206607,6.75,594,0.125,0,0.275,0.1625,0.717087,0.062437,0.275,647.548148,40,649,657,6.75,40,636,40
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,707,0,0,0.175216,6.75,593,0.125,0,0.2,0.175,0.717087,0.055551,0.275,647.177778,40,649,660,6.75,40,636,40
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,712,0,0,0.163651,6.75,604,0.125,0,0.2,0.175,0.717087,0.048332,0.25,649.718519,40,651,664,6.75,40,635,40
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,698,0,0,0.170565,6.75,592,0.125,0,0.225,0.1625,0.717087,0.050544,0.3,648.8,40,650,661,6.75,40,634,40
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,707,0,0,0.120299,6.75,610,0.125,0,0.225,0.15,0.717087,0.053254,0.3,650.725926,40,649,665,6.75,40,637,40
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,693,0,0,0.187783,6.75,594,0.125,0,0.225,0.175,0.717087,0.053254,0.3,649.051852,40,650,662,6.75,40,636,40
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,714,0,0,0.134215,6.75,608,0.125,0,0.25,0.175,0.717087,0.052067,0.275,652.385185,40,653,664,6.75,40,639,40
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,691,0,0,0.15671,6.75,608,0.125,0,0.25,0.1625,0.717087,0.065848,0.3,650.577778,40,650,662,6.75,40,638,40
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,702,0,0,0.198505,6.75,609,0.125,0,0.225,0.175,0.717087,0.054127,0.275,654.503704,40,653,671,6.75,40,641,40
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,697,0,0,0.19062,6.75,602,0.125,0,0.225,0.1625,0.717087,0.055269,0.275,650.014815,40,650,664,6.75,40,637,40
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,693,0,0,0.19706,6.75,592,0.125,0,0.25,0.175,0.717087,0.060143,0.275,649.496296,40,650,659,6.75,40,640,40
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,698,0,0,0.137509,6.75,599,0.125,0,0.225,0.175,0.717087,0.061173,0.325,650.733333,40,651,661,6.75,40,640,40
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,699,0,0,0.187716,6.75,610,0.125,0,0.275,0.15,0.717087,0.058564,0.275,650.718519,40,651,665,6.75,40,638,40
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,701,0,0,0.183085,6.75,599,0.125,0,0.225,0.15,0.717087,0.058296,0.325,650.244444,40,650,664,6.75,40,639,40
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,689,0,0,0.15357,6.75,610,0.1,0,0.225,0.1625,0.717087,0.062936,0.35,649.577778,40,651,662,6.75,40,635,40
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,700,0,0,0.218616,6.75,601,0.125,0,0.225,0.1625,0.717087,0.063676,0.325,646.318519,40,645,658,6.75,40,635,40
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,695,0,0,0.168633,6.75,606,0.125,0,0.25,0.175,0.717087,0.062936,0.3,650.074074,40,652,664,6.75,40,637,40
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,693,0,0,0.16303,6.75,597,0.125,0,0.225,0.175,0.717087,0.049922,0.325,649.881481,40,650,663,6.75,40,638,40
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,707,0,0,0.17742,6.75,611,0.125,0,0.225,0.175,0.717087,0.059359,0.325,648.8,40,647,659,6.75,40,639,40
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,695,0,0,0.150209,6.75,592,0.125,0,0.225,0.175,0.717087,0.055269,0.325,648.940741,40,649,659,6.75,40,639,40
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,695,0,0,0.219423,6.75,609,0.125,0,0.25,0.175,0.717087,0.058564,0.3,651.762963,40,651,665,6.75,40,639,40
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,688,0,0,0.199091,6.75,612,0.125,0,0.175,0.15,0.717087,0.046687,0.275,652.007407,40,652,665,6.75,40,640,40
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,698,0,0,0.164264,6.75,596,0.125,0,0.225,0.1625,0.717087,0.045329,0.275,652.577778,40,654,664,6.75,40,640,40
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,710,0,0,0.179504,6.75,604,0.1,0,0.225,0.1625,0.717087,0.056389,0.275,651.392593,40,651,663,6.75,40,642,40
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,717,0,0,0.256048,6.75,588,0.125,0,0.225,0.15,0.717087,0.063676,0.3,647.17037,40,647,661,6.75,40,630,40
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,692,0,0,0.176032,6.75,609,0.125,0,0.25,0.1625,0.717087,0.053837,0.25,653.62963,40,654,668,6.75,40,640,40
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,702,0,0,0.155599,6.75,604,0.125,0,0.225,0.1625,0.717087,0.042848,0.275,649.103704,40,650,664,6.75,40,635,40
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,709,0,0,0.168452,6.75,605,0.125,0,0.2,0.1625,0.717087,0.05883,0.35,651.911111,40,654,665,6.75,40,637,40
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,697,0,0,0.147199,6.75,583,0.125,0,0.225,0.15,0.717087,0.053837,0.3,647.651852,40,648,658,6.75,40,637,40
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,704,0,0,0.148328,6.75,599,0.125,0,0.2,0.1625,0.717087,0.051766,0.3,652.007407,40,652,664,6.75,40,639,40
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,707,0,0,0.161374,6.75,605,0.125,0,0.25,0.175,0.717087,0.051463,0.275,649.733333,40,652,662,6.75,40,636,40
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,689,0,0,0.147303,6.75,598,0.125,0,0.3,0.1625,0.717087,0.059095,0.3,650.614815,40,647,662,6.75,40,638,40
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0,0,0.173077,40,40,40,135,0.05,0.05,135,0.16875,683,0,0,0.172568,6.75,606,0.125,0,0.25,0.1625,0.717087,0.059883,0.325,649.42963,40,650,662,6.75,40,637,40
