@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC

@DATA
nsp/nsp_2.mzn_AND_nsp/period_28/26.dzn,1,0,84,0.458034,0,0.09341,0.90659,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
solbat/sb.mzn_AND_solbat/sb_14_14_6_4.dzn,1,0.07051,0,0.224031,0,0.308738,0.691262,784
nsp/nsp_2.mzn_AND_nsp/period_28/53.dzn,1,0,84,0.458053,0,0.093597,0.906403,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_14/78.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06500_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
nsp/nsp_2.mzn_AND_nsp/period_14/77.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03860_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03220_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02140_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05040_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04500_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03060_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04960_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02400_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04280_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04980_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03560_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04780_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02580_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04820_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14800_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03340_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03320_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05340_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/55.dzn,1,0,84,0.458053,0,0.093597,0.906403,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06700_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03480_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03000_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02260_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03820_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03780_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05060_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
nsp/nsp_2.mzn_AND_nsp/period_14/61.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
solbat/sb.mzn_AND_solbat/sb_14_14_6_3.dzn,1,0.07051,0,0.224031,0,0.308738,0.691262,784
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04080_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04720_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04920_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03980_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
nsp/nsp_2.mzn_AND_nsp/period_28/25.dzn,1,0,84,0.458034,0,0.09341,0.90659,0
nsp/nsp_2.mzn_AND_nsp/period_14/68.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
solbat/sb.mzn_AND_solbat/sb_14_14_6_1.dzn,1,0.07051,0,0.224031,0,0.308738,0.691262,784
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04800_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02000_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05200_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06760_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05500_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18000_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04120_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
nsp/nsp_2.mzn_AND_nsp/period_14/38.dzn,1,0,42,0.459366,0,0.093918,0.906082,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06620_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
nsp/nsp_2.mzn_AND_nsp/period_14/50.dzn,1,0,42,0.45932,0,0.093531,0.906469,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03080_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03460_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05300_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03100_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04760_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04100_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05000_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07400_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02080_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17200_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12100_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02800_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02880_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04900_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03140_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17500_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03040_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02040_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03400_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05540_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05160_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
nsp/nsp_2.mzn_AND_nsp/period_14/31.dzn,1,0,42,0.45933,0,0.093617,0.906383,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08600_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03180_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05640_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02760_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05260_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06400_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02860_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03540_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06520_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06560_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04420_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02780_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02700_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02540_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03760_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03240_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05620_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04940_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05020_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04400_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06460_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16900_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03280_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05220_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05120_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03700_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06840_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05560_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05680_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04380_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02320_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02100_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16300_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
nsp/nsp_2.mzn_AND_nsp/period_28/91.dzn,1,0,84,0.458009,0,0.093175,0.906825,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02620_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02600_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05460_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05700_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06860_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05860_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06780_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05180_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04200_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04460_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04320_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05820_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02440_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03600_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05880_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02280_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03880_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03640_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05280_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02360_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
prop_stress/prop_stress.mzn_AND_prop_stress/1000.dzn,1,0,0,1,0,1,0,0
nsp/nsp_2.mzn_AND_nsp/period_14/66.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03120_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03740_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04600_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02220_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02660_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05780_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
solbat/sb.mzn_AND_solbat/sb_15_15_6_1.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06580_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05440_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03620_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02240_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06880_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05480_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
nsp/nsp_2.mzn_AND_nsp/period_14/81.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05760_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04140_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05660_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04020_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07700_2600_100.dzn,1,0,0,0.777411,0,0.260695,0.739305,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04480_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06720_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04620_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04680_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03800_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
solbat/sb.mzn_AND_solbat/sb_15_15_6_4.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04640_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
nsp/nsp_2.mzn_AND_nsp/period_14/97.dzn,1,0,42,0.459301,0,0.093376,0.906624,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03300_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02740_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04300_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05740_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05600_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02960_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03200_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06800_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03960_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05240_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05420_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02980_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04520_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
solbat/sb.mzn_AND_solbat/sb_15_15_6_3.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02420_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03940_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02820_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03520_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03380_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03420_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02300_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02940_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
solbat/sb.mzn_AND_solbat/sb_15_15_6_0.dzn,1,0.070334,0,0.221319,0,0.307443,0.692557,900
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03500_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02160_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05380_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
solbat/sb.mzn_AND_solbat/sb_15_15_7_1.dzn,1,0.067481,0,0.212417,0,0.309524,0.690476,900
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05140_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05320_2400_100.dzn,1,0,0,0.78682,0,0.279883,0.720117,0
